language,lexer_function,lex_state,token_symbol
nim,ts_lex,191,aux_sym__infix_operator_6_token1
nim,ts_lex,192,aux_sym__infix_operator_6_token1
nim,ts_lex,193,aux_sym__infix_operator_6_token1
nim,ts_lex,194,aux_sym__infix_operator_5_token1
nim,ts_lex,195,aux_sym__infix_operator_5_token1
nim,ts_lex,196,aux_sym__infix_operator_5_token1
nim,ts_lex,197,aux_sym__infix_operator_5_token1
nim,ts_lex,198,aux_sym__infix_operator_2_token1
nim,ts_lex,199,aux_sym__infix_operator_2_token1
nim,ts_lex,200,aux_sym__infix_operator_2_token1
nim,ts_lex,201,aux_sym__infix_operator_2_token1
nim,ts_lex,202,aux_sym__infix_operator_2_token1
nim,ts_lex,203,aux_sym__infix_operator_2_token1
nim,ts_lex,204,aux_sym__infix_operator_2_token1
nim,ts_lex,205,aux_sym__infix_operator_2_token1
nim,ts_lex,206,sym__sigil_operator
nim,ts_lex,207,sym__sigil_operator
nim,ts_lex,208,sym__sigil_operator
nim,ts_lex,209,sym__sigil_operator
nim,ts_lex,210,sym__prefix_operator
nim,ts_lex,211,sym__prefix_operator
nim,ts_lex,212,sym__prefix_operator
nim,ts_lex,213,sym__prefix_operator
nim,ts_lex,214,sym__prefix_operator
nim,ts_lex,215,sym__prefix_operator
nim,ts_lex,216,sym__prefix_operator
nim,ts_lex,217,sym__prefix_operator
nim,ts_lex,218,sym__prefix_operator
nim,ts_lex,219,sym__prefix_operator
nim,ts_lex,220,sym__prefix_operator
nim,ts_lex,221,sym__prefix_operator
nim,ts_lex,222,sym__prefix_operator
nim,ts_lex,223,sym__prefix_operator
nim,ts_lex,224,anon_sym_LBRACE2
nim,ts_lex,225,anon_sym_DQUOTE_DQUOTE_DQUOTE
nim,ts_lex,226,anon_sym_DQUOTE
nim,ts_lex,227,anon_sym_DQUOTE
nim,ts_lex,228,anon_sym_DQUOTE
nim,ts_lex,229,anon_sym_LBRACE_DOT
nim,ts_lex,230,anon_sym_STAR
nim,ts_lex,231,anon_sym_STAR
nim,ts_lex,232,anon_sym_STAR
nim,ts_lex,233,sym_integer_literal
nim,ts_lex,234,sym_integer_literal
nim,ts_lex,235,sym_integer_literal
nim,ts_lex,236,sym_integer_literal
nim,ts_lex,237,sym_integer_literal
nim,ts_lex,238,sym_integer_literal
nim,ts_lex,239,sym_integer_literal
nim,ts_lex,240,sym_integer_literal
nim,ts_lex,241,sym_integer_literal
nim,ts_lex,242,sym_integer_literal
nim,ts_lex,243,sym_integer_literal
nim,ts_lex,244,sym_integer_literal
nim,ts_lex,245,sym_integer_literal
nim,ts_lex,246,sym_float_literal
nim,ts_lex,247,sym_float_literal
nim,ts_lex,248,sym_float_literal
nim,ts_lex,249,sym_float_literal
nim,ts_lex,250,sym_float_literal
nim,ts_lex,251,sym_float_literal
nim,ts_lex,252,sym_custom_numeric_literal
nim,ts_lex,253,sym_custom_numeric_literal
nim,ts_lex,254,sym_custom_numeric_literal
nim,ts_lex,255,sym_custom_numeric_literal
nim,ts_lex,256,sym_custom_numeric_literal
nim,ts_lex,257,sym_custom_numeric_literal
nim,ts_lex,258,sym_custom_numeric_literal
nim,ts_lex,259,sym_custom_numeric_literal
nim,ts_lex,260,sym_custom_numeric_literal
nim,ts_lex,261,anon_sym_SQUOTE
nim,ts_lex,262,aux_sym_char_literal_token1
nim,ts_lex,263,anon_sym_SQUOTE2
nim,ts_lex,264,sym__char_escape_sequence
nim,ts_lex,265,sym__char_escape_sequence
nim,ts_lex,266,anon_sym_DQUOTE2
nim,ts_lex,267,aux_sym__interpreted_string_body_token1
nim,ts_lex,268,aux_sym__interpreted_string_body_token1
nim,ts_lex,269,aux_sym__interpreted_string_body_token1
nim,ts_lex,270,aux_sym__interpreted_string_body_token1
nim,ts_lex,271,sym_escape_sequence
nim,ts_lex,272,sym_escape_sequence
nim,ts_lex,273,anon_sym_r_DQUOTE
nim,ts_lex,274,anon_sym_R_DQUOTE
nim,ts_lex,275,aux_sym__raw_string_body_token1
nim,ts_lex,276,anon_sym_DQUOTE_DQUOTE
nim,ts_lex,277,anon_sym_DQUOTE_DQUOTE_DQUOTE2
nim,ts_lex,278,anon_sym_r_DQUOTE_DQUOTE_DQUOTE
nim,ts_lex,279,anon_sym_R_DQUOTE_DQUOTE_DQUOTE
nim,ts_lex,280,aux_sym__long_string_body_token1
nim,ts_lex,281,aux_sym__long_string_body_token1
nim,ts_lex,282,aux_sym__long_string_body_token1
nim,ts_lex,283,aux_sym__long_string_body_token1
nim,ts_lex,284,anon_sym_BQUOTE
nim,ts_lex,285,sym__accent_quoted_identifier
nim,ts_lex,286,sym_blank_identifier
nim,ts_lex,287,sym_identifier
nim,ts_lex,288,sym_identifier
nim,ts_lex,289,sym_identifier
nim,ts_lex,290,sym_identifier
nim,ts_lex,291,sym_identifier
nim,ts_lex,292,sym_identifier
nim,ts_lex,293,anon_sym_RPAREN
nim,ts_lex,294,anon_sym_RBRACK
nim,ts_lex,295,anon_sym_RBRACK
nim,ts_lex,296,anon_sym_RBRACE
nim,ts_lex,297,anon_sym_DOT_RBRACE
nim,ts_lex,298,anon_sym_POUND_POUND_LBRACK
nim,ts_lex,299,anon_sym_RBRACK_POUND_POUND
nim,ts_lex,300,anon_sym_POUND_LBRACK
nim,ts_lex,301,anon_sym_RBRACK_POUND
nim,ts_lex,302,anon_sym_RBRACK_POUND
nim,ts_lex,303,anon_sym_POUND_POUND
nim,ts_lex,304,anon_sym_POUND_POUND
nim,ts_lex,305,anon_sym_POUND
nim,ts_lex,306,anon_sym_POUND
nim,ts_lex_keywords,23,aux_sym__infix_operator_5_token5
nim,ts_lex_keywords,34,aux_sym_do_block_token1
nim,ts_lex_keywords,45,aux_sym_if_token1
nim,ts_lex_keywords,47,aux_sym__for_body_token1
nim,ts_lex_keywords,48,aux_sym__infix_operator_5_token3
nim,ts_lex_keywords,62,aux_sym_object_declaration_token2
nim,ts_lex_keywords,63,aux_sym__infix_operator_3_token1
nim,ts_lex_keywords,90,aux_sym__infix_operator_4_token1
nim,ts_lex_keywords,92,aux_sym_assembly_statement_token1
nim,ts_lex_keywords,107,aux_sym__infix_operator_9_token3
nim,ts_lex_keywords,119,aux_sym_for_token1
nim,ts_lex_keywords,133,aux_sym_let_section_token1
nim,ts_lex_keywords,141,aux_sym__infix_operator_9_token4
nim,ts_lex_keywords,143,aux_sym_nil_literal_token1
nim,ts_lex_keywords,145,aux_sym__prefix_expression_command_start_token1
nim,ts_lex_keywords,149,aux_sym_out_type_token1
nim,ts_lex_keywords,153,aux_sym__pointer_declaration_token1
nim,ts_lex_keywords,157,aux_sym__ref_declaration_token1
nim,ts_lex_keywords,160,aux_sym__infix_operator_9_token5
nim,ts_lex_keywords,161,aux_sym__infix_operator_9_token6
nim,ts_lex_keywords,167,aux_sym_try_token1
nim,ts_lex_keywords,175,aux_sym_var_section_token1
nim,ts_lex_keywords,180,aux_sym__infix_operator_3_token2
nim,ts_lex_keywords,184,aux_sym_bind_statement_token1
nim,ts_lex_keywords,190,aux_sym_variant_declaration_token1
nim,ts_lex_keywords,191,aux_sym_cast_token1
nim,ts_lex_keywords,203,aux_sym__elif_declaration_branch_token1
nim,ts_lex_keywords,205,aux_sym__else_declaration_branch_token1
nim,ts_lex_keywords,207,aux_sym_enum_declaration_token1
nim,ts_lex_keywords,215,aux_sym__infix_operator_5_token6
nim,ts_lex_keywords,217,aux_sym_func_declaration_token1
nim,ts_lex_keywords,237,aux_sym_proc_declaration_token1
nim,ts_lex_keywords,249,aux_sym_typeof_token1
nim,ts_lex_keywords,253,aux_sym_conditional_declaration_token1
nim,ts_lex_keywords,259,aux_sym_block_token1
nim,ts_lex_keywords,261,aux_sym_break_statement_token1
nim,ts_lex_keywords,265,aux_sym_const_section_token1
nim,ts_lex_keywords,271,aux_sym_defer_token1
nim,ts_lex_keywords,287,aux_sym__infix_operator_5_token4
nim,ts_lex_keywords,291,aux_sym_macro_declaration_token1
nim,ts_lex_keywords,295,aux_sym_mixin_statement_token1
nim,ts_lex_keywords,297,aux_sym__infix_operator_5_token2
nim,ts_lex_keywords,301,aux_sym_raise_statement_token1
nim,ts_lex_keywords,309,aux_sym__tuple_declaration_token1
nim,ts_lex_keywords,311,aux_sym_using_section_token1
nim,ts_lex_keywords,313,aux_sym_while_token1
nim,ts_lex_keywords,315,aux_sym_yield_statement_token1
nim,ts_lex_keywords,327,aux_sym_except_clause_token1
nim,ts_lex_keywords,329,aux_sym_export_statement_token1
nim,ts_lex_keywords,333,aux_sym_import_statement_token1
nim,ts_lex_keywords,339,aux_sym_method_declaration_token1
nim,ts_lex_keywords,341,aux_sym_object_declaration_token1
nim,ts_lex_keywords,343,aux_sym_return_statement_token1
nim,ts_lex_keywords,345,aux_sym_static_statement_token1
nim,ts_lex_keywords,349,aux_sym_concept_declaration_token1
nim,ts_lex_keywords,355,aux_sym_discard_statement_token1
nim,ts_lex_keywords,359,aux_sym_finally_branch_token1
nim,ts_lex_keywords,361,aux_sym_include_statement_token1
nim,ts_lex_keywords,367,aux_sym_continue_statement_token1
nim,ts_lex_keywords,371,aux_sym__distinct_declaration_token1
nim,ts_lex_keywords,373,aux_sym_iterator_declaration_token1
nim,ts_lex_keywords,375,aux_sym_template_declaration_token1
nim,ts_lex_keywords,377,aux_sym_converter_declaration_token1
csharp,ts_lex,128,ts_builtin_sym_end
csharp,ts_lex,129,anon_sym_SEMI
csharp,ts_lex,130,anon_sym_EQ
csharp,ts_lex,131,anon_sym_EQ
csharp,ts_lex,132,anon_sym_LBRACK
csharp,ts_lex,133,anon_sym_COLON
csharp,ts_lex,134,anon_sym_COLON
csharp,ts_lex,135,anon_sym_COMMA
csharp,ts_lex,136,anon_sym_RBRACK
csharp,ts_lex,137,anon_sym_LPAREN
csharp,ts_lex,138,anon_sym_RPAREN
csharp,ts_lex,139,anon_sym_LBRACE
csharp,ts_lex,140,anon_sym_RBRACE
csharp,ts_lex,141,anon_sym_LT
csharp,ts_lex,142,anon_sym_LT
csharp,ts_lex,143,anon_sym_LT
csharp,ts_lex,144,anon_sym_LT
csharp,ts_lex,145,anon_sym_GT
csharp,ts_lex,146,anon_sym_GT
csharp,ts_lex,147,anon_sym_GT
csharp,ts_lex,148,anon_sym_GT
csharp,ts_lex,149,anon_sym_QMARK
csharp,ts_lex,150,anon_sym_QMARK
csharp,ts_lex,151,anon_sym_QMARK
csharp,ts_lex,152,anon_sym_BANG
csharp,ts_lex,153,anon_sym_BANG
csharp,ts_lex,154,anon_sym_TILDE
csharp,ts_lex,155,anon_sym_PLUS_PLUS
csharp,ts_lex,156,anon_sym_DASH_DASH
csharp,ts_lex,157,anon_sym_PLUS
csharp,ts_lex,158,anon_sym_PLUS
csharp,ts_lex,159,anon_sym_DASH
csharp,ts_lex,160,anon_sym_DASH
csharp,ts_lex,161,anon_sym_DASH
csharp,ts_lex,162,anon_sym_DASH
csharp,ts_lex,163,anon_sym_STAR
csharp,ts_lex,164,anon_sym_STAR
csharp,ts_lex,165,anon_sym_SLASH
csharp,ts_lex,166,anon_sym_SLASH
csharp,ts_lex,167,anon_sym_PERCENT
csharp,ts_lex,168,anon_sym_PERCENT
csharp,ts_lex,169,anon_sym_CARET
csharp,ts_lex,170,anon_sym_CARET
csharp,ts_lex,171,anon_sym_PIPE
csharp,ts_lex,172,anon_sym_PIPE
csharp,ts_lex,173,anon_sym_PIPE
csharp,ts_lex,174,anon_sym_AMP
csharp,ts_lex,175,anon_sym_AMP
csharp,ts_lex,176,anon_sym_AMP
csharp,ts_lex,177,anon_sym_AMP
csharp,ts_lex,178,anon_sym_LT_LT
csharp,ts_lex,179,anon_sym_LT_LT
csharp,ts_lex,180,anon_sym_GT_GT
csharp,ts_lex,181,anon_sym_GT_GT
csharp,ts_lex,182,anon_sym_GT_GT_GT
csharp,ts_lex,183,anon_sym_GT_GT_GT
csharp,ts_lex,184,anon_sym_EQ_EQ
csharp,ts_lex,185,anon_sym_BANG_EQ
csharp,ts_lex,186,anon_sym_GT_EQ
csharp,ts_lex,187,anon_sym_LT_EQ
csharp,ts_lex,188,anon_sym_PLUS_EQ
csharp,ts_lex,189,anon_sym_DASH_EQ
csharp,ts_lex,190,anon_sym_STAR_EQ
csharp,ts_lex,191,anon_sym_SLASH_EQ
csharp,ts_lex,192,anon_sym_PERCENT_EQ
csharp,ts_lex,193,anon_sym_CARET_EQ
csharp,ts_lex,194,anon_sym_PIPE_EQ
csharp,ts_lex,195,anon_sym_AMP_EQ
csharp,ts_lex,196,anon_sym_LT_LT_EQ
csharp,ts_lex,197,anon_sym_GT_GT_EQ
csharp,ts_lex,198,anon_sym_GT_GT_GT_EQ
csharp,ts_lex,199,anon_sym_DOT
csharp,ts_lex,200,anon_sym_DOT
csharp,ts_lex,201,anon_sym_DOT
csharp,ts_lex,202,anon_sym_EQ_GT
csharp,ts_lex,203,anon_sym_COLON_COLON
csharp,ts_lex,204,anon_sym_DOT_DOT
csharp,ts_lex,205,anon_sym_QMARK_QMARK_EQ
csharp,ts_lex,206,anon_sym_AMP_AMP
csharp,ts_lex,207,anon_sym_PIPE_PIPE
csharp,ts_lex,208,anon_sym_QMARK_QMARK
csharp,ts_lex,209,anon_sym_QMARK_QMARK
csharp,ts_lex,210,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,211,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,212,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,213,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,214,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,215,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,216,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,217,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,218,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,219,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,220,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,221,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,222,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,223,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,224,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,225,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,226,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,227,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,228,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,229,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,230,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,231,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,232,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,233,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,234,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,235,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,236,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,237,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,238,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,239,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,240,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,241,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,242,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,243,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,244,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,245,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,246,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,247,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,248,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,249,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,250,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,251,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,252,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,253,aux_sym_interpolation_format_clause_token1
csharp,ts_lex,254,anon_sym_DASH_GT
csharp,ts_lex,255,anon_sym_SQUOTE
csharp,ts_lex,256,sym_character_literal_content
csharp,ts_lex,257,sym_character_literal_content
csharp,ts_lex,258,sym_character_literal_content
csharp,ts_lex,259,sym_integer_literal
csharp,ts_lex,260,sym_integer_literal
csharp,ts_lex,261,sym_integer_literal
csharp,ts_lex,262,sym_integer_literal
csharp,ts_lex,263,sym_integer_literal
csharp,ts_lex,264,sym_integer_literal
csharp,ts_lex,265,sym_integer_literal
csharp,ts_lex,266,sym_integer_literal
csharp,ts_lex,267,sym_integer_literal
csharp,ts_lex,268,sym_real_literal
csharp,ts_lex,269,sym_real_literal
csharp,ts_lex,270,sym_real_literal
csharp,ts_lex,271,anon_sym_DQUOTE
csharp,ts_lex,272,sym_string_literal_content
csharp,ts_lex,273,sym_string_literal_content
csharp,ts_lex,274,sym_string_literal_content
csharp,ts_lex,275,sym_string_literal_content
csharp,ts_lex,276,sym_string_literal_content
csharp,ts_lex,277,sym_string_literal_content
csharp,ts_lex,278,sym_string_literal_content
csharp,ts_lex,279,sym_string_literal_content
csharp,ts_lex,280,sym_string_literal_content
csharp,ts_lex,281,sym_string_literal_content
csharp,ts_lex,282,sym_string_literal_content
csharp,ts_lex,283,sym_string_literal_content
csharp,ts_lex,284,sym_string_literal_content
csharp,ts_lex,285,sym_string_literal_content
csharp,ts_lex,286,sym_string_literal_content
csharp,ts_lex,287,sym_string_literal_content
csharp,ts_lex,288,sym_string_literal_content
csharp,ts_lex,289,sym_string_literal_content
csharp,ts_lex,290,sym_string_literal_content
csharp,ts_lex,291,sym_string_literal_content
csharp,ts_lex,292,sym_string_literal_content
csharp,ts_lex,293,sym_string_literal_content
csharp,ts_lex,294,sym_string_literal_content
csharp,ts_lex,295,sym_string_literal_content
csharp,ts_lex,296,sym_string_literal_content
csharp,ts_lex,297,sym_string_literal_content
csharp,ts_lex,298,sym_string_literal_content
csharp,ts_lex,299,sym_string_literal_content
csharp,ts_lex,300,sym_string_literal_content
csharp,ts_lex,301,sym_string_literal_content
csharp,ts_lex,302,sym_string_literal_content
csharp,ts_lex,303,sym_string_literal_content
csharp,ts_lex,304,sym_string_literal_content
csharp,ts_lex,305,sym_string_literal_content
csharp,ts_lex,306,sym_string_literal_content
csharp,ts_lex,307,sym_string_literal_content
csharp,ts_lex,308,sym_string_literal_content
csharp,ts_lex,309,sym_string_literal_content
csharp,ts_lex,310,sym_string_literal_content
csharp,ts_lex,311,sym_string_literal_content
csharp,ts_lex,312,sym_string_literal_content
csharp,ts_lex,313,sym_string_literal_content
csharp,ts_lex,314,sym_string_literal_content
csharp,ts_lex,315,sym_string_literal_content
csharp,ts_lex,316,sym_escape_sequence
csharp,ts_lex,317,sym_escape_sequence
csharp,ts_lex,318,sym_escape_sequence
csharp,ts_lex,319,sym_escape_sequence
csharp,ts_lex,320,sym_escape_sequence
csharp,ts_lex,321,sym_verbatim_string_literal
csharp,ts_lex,322,sym_verbatim_string_literal
csharp,ts_lex,323,aux_sym_raw_string_literal_token1
csharp,ts_lex,324,sym__identifier_token
csharp,ts_lex,325,sym__identifier_token
csharp,ts_lex,326,aux_sym_preproc_if_token1
csharp,ts_lex,327,aux_sym_preproc_if_token2
csharp,ts_lex,328,aux_sym_preproc_if_token2
csharp,ts_lex,329,aux_sym_preproc_if_token3
csharp,ts_lex,330,aux_sym_preproc_else_token1
csharp,ts_lex,331,aux_sym_preproc_elif_token1
csharp,ts_lex,332,sym_preproc_arg
csharp,ts_lex,333,sym_preproc_arg
csharp,ts_lex,334,sym_preproc_arg
csharp,ts_lex,335,sym_preproc_arg
csharp,ts_lex,336,sym_preproc_arg
csharp,ts_lex,337,sym_preproc_arg
csharp,ts_lex,338,sym_preproc_arg
csharp,ts_lex,339,sym_preproc_arg
csharp,ts_lex,340,sym_preproc_arg
csharp,ts_lex,341,sym_preproc_arg
csharp,ts_lex,342,sym_preproc_arg
csharp,ts_lex,343,sym_preproc_arg
csharp,ts_lex,344,sym_preproc_arg
csharp,ts_lex,345,sym_preproc_arg
csharp,ts_lex,346,sym_preproc_arg
csharp,ts_lex,347,sym_preproc_arg
csharp,ts_lex,348,sym_preproc_arg
csharp,ts_lex,349,sym_preproc_arg
csharp,ts_lex,350,sym_preproc_arg
csharp,ts_lex,351,sym_preproc_arg
csharp,ts_lex,352,sym_preproc_arg
csharp,ts_lex,353,sym_preproc_arg
csharp,ts_lex,354,sym_preproc_arg
csharp,ts_lex,355,sym_preproc_arg
csharp,ts_lex,356,sym_preproc_arg
csharp,ts_lex,357,sym_preproc_arg
csharp,ts_lex,358,sym_preproc_arg
csharp,ts_lex,359,sym_preproc_arg
csharp,ts_lex,360,sym_preproc_arg
csharp,ts_lex,361,sym_preproc_arg
csharp,ts_lex,362,sym_preproc_arg
csharp,ts_lex,363,sym_preproc_arg
csharp,ts_lex,364,sym_preproc_arg
csharp,ts_lex,365,sym_preproc_arg
csharp,ts_lex,366,sym_preproc_arg
csharp,ts_lex,367,sym_preproc_arg
csharp,ts_lex,368,sym_preproc_arg
csharp,ts_lex,369,sym_preproc_arg
csharp,ts_lex,370,sym_preproc_arg
csharp,ts_lex,371,sym_preproc_arg
csharp,ts_lex,372,sym_preproc_arg
csharp,ts_lex,373,sym_preproc_arg
csharp,ts_lex,374,sym_preproc_arg
csharp,ts_lex,375,sym_preproc_arg
csharp,ts_lex,376,sym_preproc_arg
csharp,ts_lex,377,sym_preproc_arg
csharp,ts_lex,378,sym_preproc_arg
csharp,ts_lex,379,sym_preproc_arg
csharp,ts_lex,380,sym_preproc_arg
csharp,ts_lex,381,sym_preproc_arg
csharp,ts_lex,382,sym_preproc_arg
csharp,ts_lex,383,sym_preproc_arg
csharp,ts_lex,384,sym_preproc_arg
csharp,ts_lex,385,sym_preproc_arg
csharp,ts_lex,386,sym_preproc_arg
csharp,ts_lex,387,sym_preproc_arg
csharp,ts_lex,388,sym_preproc_arg
csharp,ts_lex,389,sym_preproc_arg
csharp,ts_lex,390,aux_sym_preproc_region_token1
csharp,ts_lex,391,aux_sym_preproc_endregion_token1
csharp,ts_lex,392,aux_sym_preproc_line_token1
csharp,ts_lex,393,aux_sym_preproc_pragma_token1
csharp,ts_lex,394,aux_sym_preproc_nullable_token1
csharp,ts_lex,395,aux_sym_preproc_error_token1
csharp,ts_lex,396,aux_sym_preproc_warning_token1
csharp,ts_lex,397,aux_sym_preproc_define_token1
csharp,ts_lex,398,aux_sym_preproc_undef_token1
csharp,ts_lex,399,sym_shebang_directive
csharp,ts_lex,400,sym_comment
csharp,ts_lex,401,sym_comment
csharp,ts_lex,402,sym_comment
csharp,ts_lex,403,sym_comment
csharp,ts_lex,404,sym_comment
csharp,ts_lex_keywords,6,sym_discard
csharp,ts_lex_keywords,34,sym_string_literal_encoding
csharp,ts_lex_keywords,40,anon_sym_as
csharp,ts_lex_keywords,45,anon_sym_by
csharp,ts_lex_keywords,52,anon_sym_do
csharp,ts_lex_keywords,68,anon_sym_if
csharp,ts_lex_keywords,70,anon_sym_in
csharp,ts_lex_keywords,71,anon_sym_is
csharp,ts_lex_keywords,84,anon_sym_on
csharp,ts_lex_keywords,86,anon_sym_or
csharp,ts_lex_keywords,122,anon_sym_add
csharp,ts_lex_keywords,124,anon_sym_and
csharp,ts_lex_keywords,159,anon_sym_for
csharp,ts_lex_keywords,161,anon_sym_get
csharp,ts_lex_keywords,168,sym_predefined_type
csharp,ts_lex_keywords,170,anon_sym_let
csharp,ts_lex_keywords,177,anon_sym_new
csharp,ts_lex_keywords,179,anon_sym_not
csharp,ts_lex_keywords,185,anon_sym_out
csharp,ts_lex_keywords,193,anon_sym_ref
csharp,ts_lex_keywords,202,anon_sym_set
csharp,ts_lex_keywords,211,anon_sym_try
csharp,ts_lex_keywords,220,anon_sym_var
csharp,ts_lex_keywords,242,anon_sym_base
csharp,ts_lex_keywords,243,sym_predefined_type
csharp,ts_lex_keywords,245,anon_sym_case
csharp,ts_lex_keywords,257,anon_sym_else
csharp,ts_lex_keywords,259,anon_sym_enum
csharp,ts_lex_keywords,266,anon_sym_file
csharp,ts_lex_keywords,271,anon_sym_from
csharp,ts_lex_keywords,273,anon_sym_goto
csharp,ts_lex_keywords,277,anon_sym_init
csharp,ts_lex_keywords,279,anon_sym_into
csharp,ts_lex_keywords,280,anon_sym_join
csharp,ts_lex_keywords,281,anon_sym_lock
csharp,ts_lex_keywords,288,sym_null_literal
csharp,ts_lex_keywords,316,anon_sym_this
csharp,ts_lex_keywords,318,anon_sym_true
csharp,ts_lex_keywords,319,anon_sym_type
csharp,ts_lex_keywords,329,anon_sym_when
csharp,ts_lex_keywords,332,anon_sym_with
csharp,ts_lex_keywords,334,anon_sym_Cdecl
csharp,ts_lex_keywords,341,anon_sym_alias
csharp,ts_lex_keywords,345,anon_sym_async
csharp,ts_lex_keywords,346,anon_sym_await
csharp,ts_lex_keywords,347,anon_sym_break
csharp,ts_lex_keywords,348,anon_sym_catch
csharp,ts_lex_keywords,350,anon_sym_class
csharp,ts_lex_keywords,351,anon_sym_const
csharp,ts_lex_keywords,361,anon_sym_event
csharp,ts_lex_keywords,365,anon_sym_false
csharp,ts_lex_keywords,366,anon_sym_field
csharp,ts_lex_keywords,368,anon_sym_fixed
csharp,ts_lex_keywords,371,anon_sym_group
csharp,ts_lex_keywords,384,anon_sym_param
csharp,ts_lex_keywords,405,anon_sym_throw
csharp,ts_lex_keywords,412,anon_sym_using
csharp,ts_lex_keywords,416,anon_sym_where
csharp,ts_lex_keywords,417,anon_sym_while
csharp,ts_lex_keywords,418,anon_sym_yield
csharp,ts_lex_keywords,437,anon_sym_enable
csharp,ts_lex_keywords,438,anon_sym_equals
csharp,ts_lex_keywords,441,anon_sym_extern
csharp,ts_lex_keywords,444,anon_sym_global
csharp,ts_lex_keywords,445,anon_sym_hidden
csharp,ts_lex_keywords,450,anon_sym_method
csharp,ts_lex_keywords,451,anon_sym_module
csharp,ts_lex_keywords,457,anon_sym_params
csharp,ts_lex_keywords,462,anon_sym_public
csharp,ts_lex_keywords,464,anon_sym_record
csharp,ts_lex_keywords,465,anon_sym_remove
csharp,ts_lex_keywords,468,anon_sym_return
csharp,ts_lex_keywords,469,anon_sym_scoped
csharp,ts_lex_keywords,470,anon_sym_sealed
csharp,ts_lex_keywords,471,anon_sym_select
csharp,ts_lex_keywords,472,anon_sym_sizeof
csharp,ts_lex_keywords,474,anon_sym_static
csharp,ts_lex_keywords,475,anon_sym_struct
csharp,ts_lex_keywords,476,anon_sym_switch
csharp,ts_lex_keywords,477,anon_sym_typeof
csharp,ts_lex_keywords,481,anon_sym_unsafe
csharp,ts_lex_keywords,486,anon_sym_Stdcall
csharp,ts_lex_keywords,495,anon_sym_checked
csharp,ts_lex_keywords,498,anon_sym_default
csharp,ts_lex_keywords,501,anon_sym_disable
csharp,ts_lex_keywords,504,anon_sym_finally
csharp,ts_lex_keywords,505,anon_sym_foreach
csharp,ts_lex_keywords,509,anon_sym_managed
csharp,ts_lex_keywords,511,anon_sym_notnull
csharp,ts_lex_keywords,513,anon_sym_orderby
csharp,ts_lex_keywords,515,anon_sym_partial
csharp,ts_lex_keywords,516,anon_sym_private
csharp,ts_lex_keywords,521,anon_sym_restore
csharp,ts_lex_keywords,523,anon_sym_typevar
csharp,ts_lex_keywords,526,anon_sym_virtual
csharp,ts_lex_keywords,528,anon_sym_warning
csharp,ts_lex_keywords,529,anon_sym_Fastcall
csharp,ts_lex_keywords,530,anon_sym_Thiscall
csharp,ts_lex_keywords,534,anon_sym_abstract
csharp,ts_lex_keywords,537,anon_sym_assembly
csharp,ts_lex_keywords,538,anon_sym_checksum
csharp,ts_lex_keywords,539,anon_sym_continue
csharp,ts_lex_keywords,540,anon_sym_delegate
csharp,ts_lex_keywords,542,anon_sym_explicit
