language,construct_id,construct,evidence_name,parser_symbol,parser_symbol_id,resolved,implementation_class,implementation_role_vector
java,C046,ArraySliceType,array_type,sym_array_type,268,1,IMPL_cb74d1f373fb,00000000000100000000010000000000
swift,C046,ArraySliceType,array_type,,,0,IMPL_cb74d1f373fb,00000000000100000000010000000000
go,C047,MapDictionaryType,map_type,sym_map_type,133,1,IMPL_ec128b12a283,00000000000100000000010000000000
swift,C047,MapDictionaryType,dictionary_type,,,0,IMPL_ec128b12a283,00000000000100000000010000000000
cpp,C048,OptionalNullable,optional_type_parameter_declaration,sym_optional_type_parameter_declaration,410,1,IMPL_82d8e54a15de,00000000000100000000010000000000
zig,C048,OptionalNullable,nullable_type,sym_nullable_type,224,1,IMPL_82d8e54a15de,00000000000100000000010000000000
csharp,C048,OptionalNullable,nullable_type,sym_nullable_type,305,1,IMPL_82d8e54a15de,00000000000100000000010000000000
kotlin,C048,OptionalNullable,not_nullable_type,sym_not_nullable_type,211,1,IMPL_82d8e54a15de,00000000000100000000010000000000
kotlin,C048,OptionalNullable,nullable_type,sym_nullable_type,212,1,IMPL_82d8e54a15de,00000000000100000000010000000000
kotlin,C048,OptionalNullable,parameter_with_optional_type,sym_parameter_with_optional_type,201,1,IMPL_82d8e54a15de,00000000000100000000010000000000
kotlin,C048,OptionalNullable,parameters_with_optional_type,,,0,IMPL_82d8e54a15de,00000000000100000000010000000000
swift,C048,OptionalNullable,optional_type,,,0,IMPL_82d8e54a15de,00000000000100000000010000000000
go,C049,CastConversion,type_conversion_expression,sym_type_conversion_expression,179,1,IMPL_a9e0295f8a1c,00000000000000000000010010000100
rust,C049,CastConversion,type_cast_expression,sym_type_cast_expression,253,1,IMPL_a9e0295f8a1c,00000000000000000000010010000100
cpp,C049,CastConversion,cast_expression,sym_cast_expression,349,1,IMPL_a9e0295f8a1c,00000000000000000000010010000100
c,C049,CastConversion,cast_expression,sym_cast_expression,292,1,IMPL_a9e0295f8a1c,00000000000000000000010010000100
csharp,C049,CastConversion,as_expression,sym_as_expression,398,1,IMPL_a9e0295f8a1c,00000000000000000000010010000100
csharp,C049,CastConversion,cast_expression,sym_cast_expression,401,1,IMPL_a9e0295f8a1c,00000000000000000000010010000100
java,C049,CastConversion,cast_expression,sym_cast_expression,148,1,IMPL_a9e0295f8a1c,00000000000000000000010010000100
kotlin,C049,CastConversion,as_expression,sym_as_expression,241,1,IMPL_a9e0295f8a1c,00000000000000000000010010000100
swift,C049,CastConversion,_type_casting_pattern,,,0,IMPL_a9e0295f8a1c,00000000000000000000010010000100
swift,C049,CastConversion,as_expression,,,0,IMPL_a9e0295f8a1c,00000000000000000000010010000100
go,C050,TypeAssertTest,type_assertion_expression,sym_type_assertion_expression,178,1,IMPL_4efc4b747e5c,00000000000000000000010010000100
csharp,C050,TypeAssertTest,is_expression,sym_is_expression,399,1,IMPL_4efc4b747e5c,00000000000000000000010010000100
java,C050,TypeAssertTest,instanceof,,,0,IMPL_4efc4b747e5c,00000000000000000000010010000100
java,C050,TypeAssertTest,instanceof_expression,sym_instanceof_expression,151,1,IMPL_4efc4b747e5c,00000000000000000000010010000100
kotlin,C050,TypeAssertTest,elvis_expression,sym_elvis_expression,248,1,IMPL_4efc4b747e5c,00000000000000000000010010000100
kotlin,C050,TypeAssertTest,this_expression,sym_this_expression,275,1,IMPL_4efc4b747e5c,00000000000000000000010010000100
kotlin,C050,TypeAssertTest,type_test,sym_type_test,284,1,IMPL_4efc4b747e5c,00000000000000000000010010000100
rust,C051,AnnotationAttribute,attribute,sym_attribute,172,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
rust,C051,AnnotationAttribute,attribute_item,sym_attribute_item,170,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
rust,C051,AnnotationAttribute,inner_attribute_item,sym_inner_attribute_item,171,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
cpp,C051,AnnotationAttribute,__attribute,,,0,IMPL_dc28d4a4f7da,00100000000000000000000001000000
cpp,C051,AnnotationAttribute,__attribute__,,,0,IMPL_dc28d4a4f7da,00100000000000000000000001000000
cpp,C051,AnnotationAttribute,_function_attributes_end,sym__function_attributes_end,441,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
cpp,C051,AnnotationAttribute,_function_attributes_start,sym__function_attributes_start,439,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
cpp,C051,AnnotationAttribute,annotation,sym_annotation,388,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
cpp,C051,AnnotationAttribute,attribute,sym_attribute,269,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
cpp,C051,AnnotationAttribute,attribute_declaration,sym_attribute_declaration,270,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
cpp,C051,AnnotationAttribute,attribute_specifier,sym_attribute_specifier,268,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
cpp,C051,AnnotationAttribute,attributed_declarator,sym_attributed_declarator,285,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
cpp,C051,AnnotationAttribute,attributed_field_declarator,sym_attributed_field_declarator,286,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
cpp,C051,AnnotationAttribute,attributed_statement,sym_attributed_statement,318,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
cpp,C051,AnnotationAttribute,attributed_type_declarator,sym_attributed_type_declarator,287,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
c,C051,AnnotationAttribute,__attribute,,,0,IMPL_dc28d4a4f7da,00100000000000000000000001000000
c,C051,AnnotationAttribute,__attribute__,,,0,IMPL_dc28d4a4f7da,00100000000000000000000001000000
c,C051,AnnotationAttribute,attribute,sym_attribute,206,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
c,C051,AnnotationAttribute,attribute_declaration,sym_attribute_declaration,207,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
c,C051,AnnotationAttribute,attribute_specifier,sym_attribute_specifier,205,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
c,C051,AnnotationAttribute,attributed_declarator,sym_attributed_declarator,223,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
c,C051,AnnotationAttribute,attributed_field_declarator,sym_attributed_field_declarator,224,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
c,C051,AnnotationAttribute,attributed_statement,sym_attributed_statement,261,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
c,C051,AnnotationAttribute,attributed_type_declarator,sym_attributed_type_declarator,225,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
python,C051,AnnotationAttribute,attribute,sym_attribute,204,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
python,C051,AnnotationAttribute,decorator,sym_decorator,160,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
csharp,C051,AnnotationAttribute,_attribute_list,sym__attribute_list,229,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
csharp,C051,AnnotationAttribute,annotations,,,0,IMPL_dc28d4a4f7da,00100000000000000000000001000000
csharp,C051,AnnotationAttribute,attribute,sym_attribute,225,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
csharp,C051,AnnotationAttribute,attribute_argument,sym_attribute_argument,227,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
csharp,C051,AnnotationAttribute,attribute_argument_list,sym_attribute_argument_list,226,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
csharp,C051,AnnotationAttribute,attribute_list,sym_attribute_list,228,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
csharp,C051,AnnotationAttribute,attribute_target_specifier,sym_attribute_target_specifier,230,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
csharp,C051,AnnotationAttribute,global_attribute,sym_global_attribute,224,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
csharp,C051,AnnotationAttribute,preproc_elif_in_attribute_list,sym_preproc_elif_in_attribute_list,474,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
csharp,C051,AnnotationAttribute,preproc_else_in_attribute_list,sym_preproc_else_in_attribute_list,473,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
csharp,C051,AnnotationAttribute,preproc_if_in_attribute_list,sym_preproc_if_in_attribute_list,472,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
java,C051,AnnotationAttribute,_annotation,sym__annotation,209,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
java,C051,AnnotationAttribute,annotation,sym_annotation,211,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
java,C051,AnnotationAttribute,annotation_argument_list,sym_annotation_argument_list,212,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
java,C051,AnnotationAttribute,annotation_type_body,sym_annotation_type_body,252,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
java,C051,AnnotationAttribute,annotation_type_declaration,sym_annotation_type_declaration,251,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
java,C051,AnnotationAttribute,annotation_type_element_declaration,sym_annotation_type_element_declaration,253,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
java,C051,AnnotationAttribute,marker_annotation,sym_marker_annotation,210,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
kotlin,C051,AnnotationAttribute,_annotation_constructor_invocation,sym__annotation_constructor_invocation,172,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
kotlin,C051,AnnotationAttribute,_multi_annotation,sym__multi_annotation,323,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
kotlin,C051,AnnotationAttribute,_single_annotation,sym__single_annotation,322,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
kotlin,C051,AnnotationAttribute,_statement_annotation,sym__statement_annotation,224,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
kotlin,C051,AnnotationAttribute,_unescaped_annotation,sym__unescaped_annotation,325,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
kotlin,C051,AnnotationAttribute,annotation,sym_annotation,321,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
kotlin,C051,AnnotationAttribute,file_annotation,sym_file_annotation,156,1,IMPL_dc28d4a4f7da,00100000000000000000000001000000
swift,C051,AnnotationAttribute,_attribute_argument,,,0,IMPL_dc28d4a4f7da,00100000000000000000000001000000
swift,C051,AnnotationAttribute,attribute,,,0,IMPL_dc28d4a4f7da,00100000000000000000000001000000
swift,C051,AnnotationAttribute,precedence_group_attribute,,,0,IMPL_dc28d4a4f7da,00100000000000000000000001000000
swift,C051,AnnotationAttribute,precedence_group_attributes,,,0,IMPL_dc28d4a4f7da,00100000000000000000000001000000
swift,C051,AnnotationAttribute,type_annotation,,,0,IMPL_dc28d4a4f7da,00100000000000000000000001000000
rust,C052,VisibilityModifier,visibility_modifier,sym_visibility_modifier,215,1,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000
cpp,C052,VisibilityModifier,private,,,0,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000
cpp,C052,VisibilityModifier,private_module_fragment_declaration,sym_private_module_fragment_declaration,404,1,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000
cpp,C052,VisibilityModifier,protected,,,0,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000
cpp,C052,VisibilityModifier,public,,,0,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000
julia,C052,VisibilityModifier,public,,,0,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000
julia,C052,VisibilityModifier,public_statement,sym_public_statement,157,1,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000
csharp,C052,VisibilityModifier,private,,,0,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000
csharp,C052,VisibilityModifier,protected,,,0,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000
csharp,C052,VisibilityModifier,public,,,0,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000
java,C052,VisibilityModifier,private,,,0,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000
java,C052,VisibilityModifier,protected,,,0,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000
java,C052,VisibilityModifier,public,,,0,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000
kotlin,C052,VisibilityModifier,private,,,0,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000
kotlin,C052,VisibilityModifier,protected,,,0,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000
kotlin,C052,VisibilityModifier,public,,,0,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000
kotlin,C052,VisibilityModifier,visibility_modifier,sym_visibility_modifier,311,1,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000
swift,C052,VisibilityModifier,fileprivate,,,0,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000
swift,C052,VisibilityModifier,private,,,0,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000
swift,C052,VisibilityModifier,public,,,0,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000
swift,C052,VisibilityModifier,visibility_modifier,,,0,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000
rust,C053,MacroPreprocessor,macro_definition,sym_macro_definition,161,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
rust,C053,MacroPreprocessor,macro_invocation,sym_macro_invocation,239,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
rust,C053,MacroPreprocessor,macro_rule,sym_macro_rule,162,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
rust,C053,MacroPreprocessor,macro_rules!,,,0,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,_preproc_expression,sym__preproc_expression,253,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,macro_type_specifier,,,0,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_arg,sym_preproc_arg,18,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_argument_list,sym_preproc_argument_list,258,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_binary_expression,sym_preproc_binary_expression,259,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_call,sym_preproc_call,232,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_call_expression,sym_preproc_call_expression,257,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_def,sym_preproc_def,229,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_defined,sym_preproc_defined,255,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_directive,sym_preproc_directive,19,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_elif,sym_preproc_elif,236,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_elif_in_block,sym_preproc_elif_in_block,383,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_elif_in_enumerator_list,sym_preproc_elif_in_enumerator_list,246,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_elif_in_enumerator_list_no_comma,sym_preproc_elif_in_enumerator_list_no_comma,251,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_elif_in_field_declaration_list,sym_preproc_elif_in_field_declaration_list,241,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_elifdef,sym_preproc_elifdef,237,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_elifdef_in_block,sym_preproc_elifdef_in_block,384,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_elifdef_in_enumerator_list,sym_preproc_elifdef_in_enumerator_list,247,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_elifdef_in_enumerator_list_no_comma,sym_preproc_elifdef_in_enumerator_list_no_comma,252,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_elifdef_in_field_declaration_list,sym_preproc_elifdef_in_field_declaration_list,242,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_else,sym_preproc_else,235,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_else_in_block,sym_preproc_else_in_block,382,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_else_in_enumerator_list,sym_preproc_else_in_enumerator_list,245,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_else_in_enumerator_list_no_comma,sym_preproc_else_in_enumerator_list_no_comma,250,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_else_in_field_declaration_list,sym_preproc_else_in_field_declaration_list,240,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_function_def,sym_preproc_function_def,230,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_if,sym_preproc_if,233,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_if_in_block,sym_preproc_if_in_block,380,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_if_in_enumerator_list,sym_preproc_if_in_enumerator_list,243,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_if_in_enumerator_list_no_comma,sym_preproc_if_in_enumerator_list_no_comma,248,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_if_in_field_declaration_list,sym_preproc_if_in_field_declaration_list,238,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_ifdef,sym_preproc_ifdef,234,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_ifdef_in_block,sym_preproc_ifdef_in_block,381,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_ifdef_in_enumerator_list,sym_preproc_ifdef_in_enumerator_list,244,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_ifdef_in_enumerator_list_no_comma,sym_preproc_ifdef_in_enumerator_list_no_comma,249,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_ifdef_in_field_declaration_list,sym_preproc_ifdef_in_field_declaration_list,239,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_include,sym_preproc_include,228,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_params,sym_preproc_params,231,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_parenthesized_expression,sym_preproc_parenthesized_expression,254,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
cpp,C053,MacroPreprocessor,preproc_unary_expression,sym_preproc_unary_expression,256,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,_preproc_expression,sym__preproc_expression,189,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,macro_type_specifier,sym_macro_type_specifier,323,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_arg,sym_preproc_arg,18,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_argument_list,sym_preproc_argument_list,194,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_binary_expression,sym_preproc_binary_expression,195,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_call,sym_preproc_call,168,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_call_expression,sym_preproc_call_expression,193,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_def,sym_preproc_def,165,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_defined,sym_preproc_defined,191,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_directive,sym_preproc_directive,19,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_elif,sym_preproc_elif,172,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_elif_in_enumerator_list,sym_preproc_elif_in_enumerator_list,182,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_elif_in_enumerator_list_no_comma,sym_preproc_elif_in_enumerator_list_no_comma,187,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_elif_in_field_declaration_list,sym_preproc_elif_in_field_declaration_list,177,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_elifdef,sym_preproc_elifdef,173,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_elifdef_in_enumerator_list,sym_preproc_elifdef_in_enumerator_list,183,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_elifdef_in_enumerator_list_no_comma,sym_preproc_elifdef_in_enumerator_list_no_comma,188,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_elifdef_in_field_declaration_list,sym_preproc_elifdef_in_field_declaration_list,178,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_else,sym_preproc_else,171,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_else_in_enumerator_list,sym_preproc_else_in_enumerator_list,181,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_else_in_enumerator_list_no_comma,sym_preproc_else_in_enumerator_list_no_comma,186,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_else_in_field_declaration_list,sym_preproc_else_in_field_declaration_list,176,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_function_def,sym_preproc_function_def,166,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_if,sym_preproc_if,169,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_if_in_enumerator_list,sym_preproc_if_in_enumerator_list,179,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_if_in_enumerator_list_no_comma,sym_preproc_if_in_enumerator_list_no_comma,184,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_if_in_field_declaration_list,sym_preproc_if_in_field_declaration_list,174,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_ifdef,sym_preproc_ifdef,170,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_ifdef_in_enumerator_list,sym_preproc_ifdef_in_enumerator_list,180,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_ifdef_in_enumerator_list_no_comma,sym_preproc_ifdef_in_enumerator_list_no_comma,185,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_ifdef_in_field_declaration_list,sym_preproc_ifdef_in_field_declaration_list,175,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_include,sym_preproc_include,164,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_params,sym_preproc_params,167,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_parenthesized_expression,sym_preproc_parenthesized_expression,190,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
c,C053,MacroPreprocessor,preproc_unary_expression,sym_preproc_unary_expression,192,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
julia,C053,MacroPreprocessor,_closed_macrocall_expression,sym__closed_macrocall_expression,181,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
julia,C053,MacroPreprocessor,_macro_head,sym__macro_head,180,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
julia,C053,MacroPreprocessor,_qualified_macro_identifier,sym__qualified_macro_identifier,179,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
julia,C053,MacroPreprocessor,macro,,,0,IMPL_fbf83b6e52a3,00000000000000000000000000100000
julia,C053,MacroPreprocessor,macro_argument_list,sym_macro_argument_list,183,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
julia,C053,MacroPreprocessor,macro_definition,sym_macro_definition,134,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
julia,C053,MacroPreprocessor,macro_identifier,sym_macro_identifier,198,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
julia,C053,MacroPreprocessor,macrocall_expression,sym_macrocall_expression,182,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
nim,C053,MacroPreprocessor,macro,,,0,IMPL_fbf83b6e52a3,00000000000000000000000000100000
nim,C053,MacroPreprocessor,macro_declaration,sym_macro_declaration,179,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
csharp,C053,MacroPreprocessor,_preproc_expression,sym__preproc_expression,475,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
csharp,C053,MacroPreprocessor,preproc_arg,sym_preproc_arg,186,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
csharp,C053,MacroPreprocessor,preproc_binary_expression,sym_preproc_binary_expression,478,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
csharp,C053,MacroPreprocessor,preproc_define,sym_preproc_define,486,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
csharp,C053,MacroPreprocessor,preproc_directive,,,0,IMPL_fbf83b6e52a3,00000000000000000000000000100000
csharp,C053,MacroPreprocessor,preproc_elif,sym_preproc_elif,462,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
csharp,C053,MacroPreprocessor,preproc_elif_in_attribute_list,sym_preproc_elif_in_attribute_list,474,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
csharp,C053,MacroPreprocessor,preproc_elif_in_enum_member_declaration,sym_preproc_elif_in_enum_member_declaration,471,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
csharp,C053,MacroPreprocessor,preproc_elif_in_expression,sym_preproc_elif_in_expression,468,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
csharp,C053,MacroPreprocessor,preproc_elif_in_top_level,sym_preproc_elif_in_top_level,465,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
csharp,C053,MacroPreprocessor,preproc_else,sym_preproc_else,461,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
csharp,C053,MacroPreprocessor,preproc_else_in_attribute_list,sym_preproc_else_in_attribute_list,473,1,IMPL_fbf83b6e52a3,00000000000000000000000000100000
