language,lexer_function,lex_state,transition_kind,target_lex_state,guard,guard_hash
kotlin,ts_lex,415,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,415,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,415,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,416,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,416,ADVANCE,157,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,417,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,419,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,419,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,419,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,420,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,420,ADVANCE,157,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,421,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,423,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,423,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,423,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,424,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,424,ADVANCE,157,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,425,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,427,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,427,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,427,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,428,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,428,ADVANCE,157,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,429,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,431,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,431,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,431,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,432,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,432,ADVANCE,157,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,433,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,435,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,435,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,435,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,436,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,436,ADVANCE,157,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,437,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,439,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,439,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,439,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,440,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,440,ADVANCE,157,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,441,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,443,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,443,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,443,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,444,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,444,ADVANCE,157,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,445,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,447,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,447,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,447,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,448,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,448,ADVANCE,157,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,449,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,451,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,451,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,451,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,452,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,452,ADVANCE,157,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,453,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,455,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,455,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,455,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,456,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,456,ADVANCE,157,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,457,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,459,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,459,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,459,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,460,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,460,ADVANCE,157,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,461,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,463,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,463,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,463,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,464,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,464,ADVANCE,157,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,465,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,467,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,467,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,467,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,468,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,468,ADVANCE,157,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,469,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,471,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,471,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,471,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,472,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,472,ADVANCE,157,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,473,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,475,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,475,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,475,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,476,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,476,ADVANCE,157,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,477,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,479,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,479,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,479,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,480,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,480,ADVANCE,157,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,481,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,483,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,483,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,483,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,484,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,484,ADVANCE,157,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,485,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,486,ADVANCE,486,lookahead != 0 && lookahead != '\n',089e319045844cf3
kotlin,ts_lex,494,ADVANCE,161,lookahead == '_',7086c5e080ba9e82
kotlin,ts_lex,494,ADVANCE,297,lookahead == 'E' || lookahead == 'e',027c0ce324102813
kotlin,ts_lex,494,ADVANCE,493,lookahead == 'F' || lookahead == 'f',d43d27def907ac16
kotlin,ts_lex,494,ADVANCE,494,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
kotlin,ts_lex,495,ADVANCE,162,lookahead == '_',7086c5e080ba9e82
kotlin,ts_lex,495,ADVANCE,493,lookahead == 'F' || lookahead == 'f',d43d27def907ac16
kotlin,ts_lex,495,ADVANCE,495,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
kotlin,ts_lex,496,ADVANCE,497,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
kotlin,ts_lex,496,ADVANCE_MAP,,"'.', 299, '_', 158, 'B', 298, 'b', 298, 'E', 297, 'e', 297, 'F', 493, 'f', 493, 'X', 301, 'x', 301,",3b721c83f4a56a9b
kotlin,ts_lex,497,ADVANCE,299,lookahead == '.',6bbce737356f8bbd
kotlin,ts_lex,497,ADVANCE,158,lookahead == '_',7086c5e080ba9e82
kotlin,ts_lex,497,ADVANCE,297,lookahead == 'E' || lookahead == 'e',027c0ce324102813
kotlin,ts_lex,497,ADVANCE,493,lookahead == 'F' || lookahead == 'f',d43d27def907ac16
kotlin,ts_lex,497,ADVANCE,497,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
kotlin,ts_lex,498,ADVANCE,160,lookahead == '_',7086c5e080ba9e82
kotlin,ts_lex,498,ADVANCE,498,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
kotlin,ts_lex,499,ADVANCE,159,lookahead == '_',7086c5e080ba9e82
kotlin,ts_lex,499,ADVANCE,499,lookahead == '0' || lookahead == '1',e02fd8a6c6b3cdca
kotlin,ts_lex,502,ADVANCE,486,lookahead == '/',2e914655f005052f
kotlin,ts_lex,503,ADVANCE,502,lookahead == '/',2e914655f005052f
kotlin,ts_lex,503,ADVANCE,503,lookahead == '\t' || lookahead == 0x0b || lookahead == '\f' || lookahead == ' ',18f6a0cb67adf4c6
kotlin,ts_lex,503,ADVANCE,501,lookahead != 0 && (lookahead < '\t' || '\r' < lookahead) && lookahead != '\'' && lookahead != '\\',204511cfcc0b4033
kotlin,ts_lex,504,ADVANCE,385,lookahead == '?',a3444d8298e7a912
kotlin,ts_lex,504,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,504,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,504,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,505,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,505,ADVANCE,582,lookahead == 'a',e1f8c88b486fcc7a
kotlin,ts_lex,505,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('b' <= lookahead && lookahead <= 'z'),10a863b47e3bf59a
kotlin,ts_lex,505,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,506,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,506,ADVANCE,577,lookahead == 'a',e1f8c88b486fcc7a
kotlin,ts_lex,506,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('b' <= lookahead && lookahead <= 'z'),10a863b47e3bf59a
kotlin,ts_lex,506,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,507,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,507,ADVANCE,365,lookahead == 'a',e1f8c88b486fcc7a
kotlin,ts_lex,507,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('b' <= lookahead && lookahead <= 'z'),10a863b47e3bf59a
kotlin,ts_lex,507,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,508,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,508,ADVANCE,566,lookahead == 'a',e1f8c88b486fcc7a
kotlin,ts_lex,508,ADVANCE,565,lookahead == 'h',1b9364c4dd9f95c1
kotlin,ts_lex,508,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('b' <= lookahead && lookahead <= 'z'),10a863b47e3bf59a
kotlin,ts_lex,508,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,509,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,509,ADVANCE,566,lookahead == 'a',e1f8c88b486fcc7a
kotlin,ts_lex,509,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('b' <= lookahead && lookahead <= 'z'),10a863b47e3bf59a
kotlin,ts_lex,509,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,510,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,510,ADVANCE,645,lookahead == 'a',e1f8c88b486fcc7a
kotlin,ts_lex,510,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('b' <= lookahead && lookahead <= 'z'),10a863b47e3bf59a
kotlin,ts_lex,510,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,511,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,511,ADVANCE,584,lookahead == 'a',e1f8c88b486fcc7a
kotlin,ts_lex,511,ADVANCE,346,lookahead == 't',67ba4747728e7c9a
kotlin,ts_lex,511,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('b' <= lookahead && lookahead <= 'z'),10a863b47e3bf59a
kotlin,ts_lex,511,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,512,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,512,ADVANCE,648,lookahead == 'a',e1f8c88b486fcc7a
kotlin,ts_lex,512,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('b' <= lookahead && lookahead <= 'z'),10a863b47e3bf59a
kotlin,ts_lex,512,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,513,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,513,ADVANCE,578,lookahead == 'a',e1f8c88b486fcc7a
kotlin,ts_lex,513,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('b' <= lookahead && lookahead <= 'z'),10a863b47e3bf59a
kotlin,ts_lex,513,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,514,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,514,ADVANCE,579,lookahead == 'a',e1f8c88b486fcc7a
kotlin,ts_lex,514,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('b' <= lookahead && lookahead <= 'z'),10a863b47e3bf59a
kotlin,ts_lex,514,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,515,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,515,ADVANCE,580,lookahead == 'a',e1f8c88b486fcc7a
kotlin,ts_lex,515,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('b' <= lookahead && lookahead <= 'z'),10a863b47e3bf59a
kotlin,ts_lex,515,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,516,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,516,ADVANCE,619,lookahead == 'a',e1f8c88b486fcc7a
kotlin,ts_lex,516,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('b' <= lookahead && lookahead <= 'z'),10a863b47e3bf59a
kotlin,ts_lex,516,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,517,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,517,ADVANCE,581,lookahead == 'a',e1f8c88b486fcc7a
kotlin,ts_lex,517,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('b' <= lookahead && lookahead <= 'z'),10a863b47e3bf59a
kotlin,ts_lex,517,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,518,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,518,ADVANCE,646,lookahead == 'a',e1f8c88b486fcc7a
kotlin,ts_lex,518,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('b' <= lookahead && lookahead <= 'z'),10a863b47e3bf59a
kotlin,ts_lex,518,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,519,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,519,ADVANCE,647,lookahead == 'a',e1f8c88b486fcc7a
kotlin,ts_lex,519,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('b' <= lookahead && lookahead <= 'z'),10a863b47e3bf59a
kotlin,ts_lex,519,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,520,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,520,ADVANCE,528,lookahead == 'a',e1f8c88b486fcc7a
kotlin,ts_lex,520,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('b' <= lookahead && lookahead <= 'z'),10a863b47e3bf59a
kotlin,ts_lex,520,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,521,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,521,ADVANCE,649,lookahead == 'a',e1f8c88b486fcc7a
kotlin,ts_lex,521,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('b' <= lookahead && lookahead <= 'z'),10a863b47e3bf59a
kotlin,ts_lex,521,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,522,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,522,ADVANCE,633,lookahead == 'b',c395b7b7cba704ab
kotlin,ts_lex,522,ADVANCE,637,lookahead == 'c',55313e38cc6e4415
