language,action_ref,action_ordinal,entry_count,reusable,action_kind,action_args
csharp,4524,0,1,true,REDUCE,"sym_positional_pattern_clause, 3, 0, 0"
csharp,4526,0,1,false,SHIFT,3080
csharp,4528,0,1,false,SHIFT,3761
csharp,4530,0,1,false,SHIFT,3771
csharp,4532,0,1,false,REDUCE,"sym_property_pattern_clause, 4, 0, 0"
csharp,4534,0,1,true,REDUCE,"sym_property_pattern_clause, 4, 0, 0"
csharp,4536,0,1,false,REDUCE,"sym_property_pattern_clause, 3, 0, 0"
csharp,4538,0,1,true,REDUCE,"sym_property_pattern_clause, 3, 0, 0"
csharp,4540,0,1,false,SHIFT,4695
csharp,4542,0,1,false,REDUCE,"sym_property_pattern_clause, 2, 0, 0"
csharp,4544,0,1,true,REDUCE,"sym_property_pattern_clause, 2, 0, 0"
csharp,4546,0,1,false,SHIFT,3704
csharp,4548,0,1,false,REDUCE,"sym_property_pattern_clause, 5, 0, 0"
csharp,4550,0,1,true,REDUCE,"sym_property_pattern_clause, 5, 0, 0"
csharp,4552,0,1,false,SHIFT,3705
csharp,4554,0,1,false,SHIFT,3744
csharp,4556,0,1,false,SHIFT,3734
csharp,4558,0,1,false,SHIFT,3653
csharp,4560,0,2,false,REDUCE,"sym__reserved_identifier, 1, 0, 0"
csharp,4560,1,2,false,SHIFT,3192
csharp,4563,0,1,false,SHIFT,3739
csharp,4565,0,1,false,SHIFT,3029
csharp,4567,0,1,false,SHIFT,3027
csharp,4569,0,1,true,REDUCE,"sym_collection_expression, 2, 0, 0"
csharp,4571,0,2,true,REDUCE,"sym_collection_expression, 2, 0, 0"
csharp,4571,1,2,true,SHIFT,6014
csharp,4574,0,1,false,REDUCE,"sym_collection_expression, 2, 0, 0"
csharp,4576,0,1,false,SHIFT,3651
csharp,4578,0,1,false,SHIFT,3718
csharp,4580,0,1,false,SHIFT,3626
csharp,4582,0,1,false,SHIFT,3715
csharp,4584,0,1,false,SHIFT,3552
csharp,4586,0,1,false,SHIFT,3642
csharp,4588,0,1,true,SHIFT,633
csharp,4590,0,1,false,SHIFT,3113
csharp,4592,0,1,false,SHIFT,3745
csharp,4594,0,1,false,SHIFT,3711
csharp,4596,0,1,false,SHIFT,3588
csharp,4598,0,1,true,SHIFT,664
csharp,4600,0,1,true,SHIFT,656
csharp,4602,0,1,true,SHIFT,638
csharp,4604,0,1,false,SHIFT,6528
csharp,4606,0,1,false,SHIFT,6560
csharp,4608,0,1,true,SHIFT,658
csharp,4610,0,1,true,SHIFT,666
csharp,4612,0,1,true,SHIFT,686
csharp,4614,0,1,true,SHIFT,634
csharp,4616,0,2,true,REDUCE,"sym_type, 1, 0, 0"
csharp,4616,1,2,true,SHIFT,161
csharp,4619,0,2,false,REDUCE,"sym_type, 1, 0, 0"
csharp,4619,1,2,false,SHIFT,2869
csharp,4622,0,1,false,SHIFT,6530
csharp,4624,0,1,true,SHIFT,6506
csharp,4626,0,1,true,SHIFT,6334
csharp,4628,0,2,true,REDUCE,"sym_parenthesized_pattern, 3, 0, 0"
csharp,4628,1,2,true,SHIFT,6334
csharp,4631,0,2,false,REDUCE,"sym_parenthesized_pattern, 3, 0, 0"
csharp,4631,1,2,false,SHIFT,4850
csharp,4634,0,1,false,SHIFT,6539
csharp,4636,0,2,false,REDUCE,"sym__simple_name, 1, 0, 0"
csharp,4636,1,2,false,SHIFT,3529
csharp,4639,0,3,true,REDUCE,"sym_list_pattern, 2, 0, 0"
csharp,4639,1,3,true,REDUCE,"sym_collection_expression, 2, 0, 0"
csharp,4639,2,3,true,SHIFT,6334
csharp,4643,0,1,false,SHIFT,6500
csharp,4645,0,1,false,REDUCE,"sym_property_declaration, 3, 0, 78"
csharp,4647,0,1,true,SHIFT,1197
csharp,4649,0,1,true,REDUCE,"sym_property_declaration, 3, 0, 78"
csharp,4651,0,1,false,SHIFT,6498
csharp,4653,0,1,false,REDUCE,"sym_property_declaration, 5, 0, 121"
csharp,4655,0,1,true,SHIFT,1344
csharp,4657,0,1,true,REDUCE,"sym_property_declaration, 5, 0, 121"
csharp,4659,0,1,false,REDUCE,"sym_extension_body, 2, 0, 0"
csharp,4661,0,1,true,SHIFT,2807
csharp,4663,0,1,true,REDUCE,"sym_extension_body, 2, 0, 0"
csharp,4665,0,1,false,REDUCE,"sym_property_declaration, 4, 0, 100"
csharp,4667,0,1,true,SHIFT,1271
csharp,4669,0,1,true,REDUCE,"sym_property_declaration, 4, 0, 100"
csharp,4671,0,1,false,REDUCE,"sym_property_declaration, 4, 0, 97"
csharp,4673,0,1,true,SHIFT,1303
csharp,4675,0,1,true,REDUCE,"sym_property_declaration, 4, 0, 97"
csharp,4677,0,1,false,REDUCE,"sym_accessor_list, 2, 0, 0"
csharp,4679,0,1,true,REDUCE,"sym_accessor_list, 2, 0, 0"
csharp,4681,0,2,false,REDUCE,"sym__simple_name, 1, 0, 0"
csharp,4681,1,2,false,SHIFT,3586
csharp,4684,0,1,true,REDUCE,"sym_initializer_expression, 3, 0, 0"
csharp,4686,0,1,false,REDUCE,"sym_initializer_expression, 3, 0, 0"
csharp,4688,0,1,false,REDUCE,"sym_extension_body, 3, 0, 0"
csharp,4690,0,1,true,SHIFT,2842
csharp,4692,0,1,true,REDUCE,"sym_extension_body, 3, 0, 0"
csharp,4694,0,1,false,REDUCE,"sym_accessor_list, 3, 0, 0"
csharp,4696,0,1,true,REDUCE,"sym_accessor_list, 3, 0, 0"
csharp,4698,0,1,false,REDUCE,"sym_property_declaration, 6, 0, 153"
csharp,4700,0,1,true,SHIFT,1428
csharp,4702,0,1,true,REDUCE,"sym_property_declaration, 6, 0, 153"
csharp,4704,0,1,false,REDUCE,"sym_property_declaration, 5, 0, 131"
csharp,4706,0,1,true,SHIFT,1374
csharp,4708,0,1,true,REDUCE,"sym_property_declaration, 5, 0, 131"
csharp,4710,0,1,false,REDUCE,"sym_property_declaration, 8, 0, 194"
csharp,4712,0,1,true,REDUCE,"sym_property_declaration, 8, 0, 194"
csharp,4714,0,1,false,REDUCE,"sym_indexer_declaration, 7, 0, 176"
csharp,4716,0,1,true,REDUCE,"sym_indexer_declaration, 7, 0, 176"
csharp,4718,0,1,false,REDUCE,"sym_operator_declaration, 8, 0, 195"
csharp,4720,0,1,true,REDUCE,"sym_operator_declaration, 8, 0, 195"
csharp,4722,0,1,false,REDUCE,"sym_indexer_declaration, 8, 0, 196"
csharp,4724,0,1,true,REDUCE,"sym_indexer_declaration, 8, 0, 196"
csharp,4726,0,1,false,REDUCE,"sym_method_declaration, 8, 0, 197"
csharp,4728,0,1,true,REDUCE,"sym_method_declaration, 8, 0, 197"
csharp,4730,0,1,false,REDUCE,"sym_preproc_if, 4, 0, 59"
csharp,4732,0,1,true,REDUCE,"sym_preproc_if, 4, 0, 59"
csharp,4734,0,1,false,REDUCE,"sym_method_declaration, 7, 0, 177"
csharp,4736,0,1,true,REDUCE,"sym_method_declaration, 7, 0, 177"
csharp,4738,0,1,false,REDUCE,"sym_method_declaration, 8, 0, 198"
csharp,4740,0,1,true,REDUCE,"sym_method_declaration, 8, 0, 198"
csharp,4742,0,1,false,REDUCE,"sym_method_declaration, 8, 0, 199"
csharp,4744,0,1,true,REDUCE,"sym_method_declaration, 8, 0, 199"
csharp,4746,0,1,false,REDUCE,"sym_property_declaration, 8, 0, 200"
csharp,4748,0,1,true,REDUCE,"sym_property_declaration, 8, 0, 200"
csharp,4750,0,1,false,REDUCE,"sym_operator_declaration, 9, 0, 201"
csharp,4752,0,1,true,REDUCE,"sym_operator_declaration, 9, 0, 201"
csharp,4754,0,1,false,REDUCE,"sym_method_declaration, 9, 0, 202"
csharp,4756,0,1,true,REDUCE,"sym_method_declaration, 9, 0, 202"
csharp,4758,0,1,false,REDUCE,"sym_property_declaration, 9, 0, 203"
csharp,4760,0,1,true,REDUCE,"sym_property_declaration, 9, 0, 203"
csharp,4762,0,2,true,REDUCE,"sym_parenthesized_pattern, 3, 0, 0"
csharp,4762,1,2,true,SHIFT,5999
csharp,4765,0,2,false,REDUCE,"sym_parenthesized_pattern, 3, 0, 0"
csharp,4765,1,2,false,SHIFT,4133
csharp,4768,0,1,false,REDUCE,"sym_method_declaration, 7, 0, 178"
csharp,4770,0,1,true,REDUCE,"sym_method_declaration, 7, 0, 178"
csharp,4772,0,1,true,REDUCE,"sym_conditional_access_expression, 3, 0, 42"
csharp,4774,0,1,false,REDUCE,"sym_conditional_access_expression, 3, 0, 42"
csharp,4776,0,1,true,REDUCE,"sym_element_access_expression, 2, 0, 20"
csharp,4778,0,1,false,REDUCE,"sym_element_access_expression, 2, 0, 20"
csharp,4780,0,1,false,SHIFT,6558
csharp,4782,0,1,false,REDUCE,"sym_field_declaration, 3, 0, 0"
csharp,4784,0,1,true,REDUCE,"sym_field_declaration, 3, 0, 0"
csharp,4786,0,1,true,REDUCE,"sym_lvalue_expression, 1, 0, 2"
csharp,4788,0,1,false,REDUCE,"sym_lvalue_expression, 1, 0, 2"
csharp,4790,0,1,false,SHIFT,6511
csharp,4792,0,1,false,REDUCE,"sym_method_declaration, 7, 0, 179"
csharp,4794,0,1,true,REDUCE,"sym_method_declaration, 7, 0, 179"
csharp,4796,0,1,false,REDUCE,"sym_property_declaration, 7, 0, 180"
csharp,4798,0,1,true,REDUCE,"sym_property_declaration, 7, 0, 180"
csharp,4800,0,1,true,SHIFT,5054
csharp,4802,0,1,false,SHIFT,3473
csharp,4804,0,1,false,SHIFT,3256
csharp,4806,0,1,false,SHIFT,3791
csharp,4808,0,1,true,SHIFT,4716
csharp,4810,0,1,false,REDUCE,"sym_event_declaration, 7, 0, 181"
csharp,4812,0,1,true,REDUCE,"sym_event_declaration, 7, 0, 181"
csharp,4814,0,1,false,REDUCE,"sym_event_declaration, 7, 0, 182"
csharp,4816,0,1,true,REDUCE,"sym_event_declaration, 7, 0, 182"
csharp,4818,0,1,false,REDUCE,"sym_destructor_declaration, 5, 0, 119"
csharp,4820,0,1,true,REDUCE,"sym_destructor_declaration, 5, 0, 119"
csharp,4822,0,1,false,REDUCE,"sym_event_declaration, 5, 0, 120"
csharp,4824,0,1,true,REDUCE,"sym_event_declaration, 5, 0, 120"
csharp,4826,0,1,false,REDUCE,"sym_event_declaration, 5, 0, 121"
csharp,4828,0,1,true,REDUCE,"sym_event_declaration, 5, 0, 121"
csharp,4830,0,1,false,REDUCE,"sym_conversion_operator_declaration, 5, 0, 122"
csharp,4832,0,1,true,REDUCE,"sym_conversion_operator_declaration, 5, 0, 122"
csharp,4834,0,1,true,REDUCE,"sym_conditional_access_expression, 3, 0, 41"
csharp,4836,0,1,false,REDUCE,"sym_conditional_access_expression, 3, 0, 41"
csharp,4838,0,1,false,REDUCE,"sym_conversion_operator_declaration, 7, 0, 183"
csharp,4840,0,1,true,REDUCE,"sym_conversion_operator_declaration, 7, 0, 183"
csharp,4842,0,1,false,REDUCE,"sym_extension_declaration, 5, 1, 0"
csharp,4844,0,1,true,REDUCE,"sym_extension_declaration, 5, 1, 0"
csharp,4846,0,1,false,REDUCE,"sym_preproc_if, 5, 0, 77"
csharp,4848,0,1,true,REDUCE,"sym_preproc_if, 5, 0, 77"
csharp,4850,0,1,false,REDUCE,"sym_preproc_if, 5, 0, 59"
csharp,4852,0,1,true,REDUCE,"sym_preproc_if, 5, 0, 59"
csharp,4854,0,1,true,REDUCE,"sym_bracketed_argument_list, 4, 0, 0"
csharp,4856,0,1,false,REDUCE,"sym_bracketed_argument_list, 4, 0, 0"
csharp,4858,0,1,true,REDUCE,"sym_tuple_expression, 4, 0, 0"
csharp,4860,0,1,false,REDUCE,"sym_tuple_expression, 4, 0, 0"
csharp,4862,0,1,false,REDUCE,"sym_operator_declaration, 7, 0, 184"
csharp,4864,0,1,true,REDUCE,"sym_operator_declaration, 7, 0, 184"
csharp,4866,0,1,false,REDUCE,"sym_operator_declaration, 5, 0, 123"
csharp,4868,0,1,true,REDUCE,"sym_operator_declaration, 5, 0, 123"
csharp,4870,0,1,false,REDUCE,"sym_indexer_declaration, 5, 0, 124"
csharp,4872,0,1,true,REDUCE,"sym_indexer_declaration, 5, 0, 124"
csharp,4874,0,1,false,REDUCE,"sym_indexer_declaration, 5, 0, 125"
csharp,4876,0,1,true,REDUCE,"sym_indexer_declaration, 5, 0, 125"
csharp,4878,0,1,false,REDUCE,"sym_indexer_declaration, 7, 0, 185"
csharp,4880,0,1,true,REDUCE,"sym_indexer_declaration, 7, 0, 185"
csharp,4882,0,1,false,REDUCE,"sym_method_declaration, 5, 0, 126"
csharp,4884,0,1,true,REDUCE,"sym_method_declaration, 5, 0, 126"
csharp,4886,0,1,false,REDUCE,"sym_property_declaration, 5, 0, 127"
csharp,4888,0,1,true,REDUCE,"sym_property_declaration, 5, 0, 127"
csharp,4890,0,1,true,REDUCE,"sym_bracketed_argument_list, 3, 0, 0"
csharp,4892,0,1,false,REDUCE,"sym_bracketed_argument_list, 3, 0, 0"
csharp,4894,0,1,false,REDUCE,"sym_constructor_declaration, 2, 0, 60"
csharp,4896,0,1,true,REDUCE,"sym_constructor_declaration, 2, 0, 60"
csharp,4898,0,1,false,REDUCE,"sym_indexer_declaration, 7, 0, 186"
csharp,4900,0,1,true,REDUCE,"sym_indexer_declaration, 7, 0, 186"
csharp,4902,0,3,true,REDUCE,"sym_list_pattern, 2, 0, 0"
csharp,4902,1,3,true,REDUCE,"sym_collection_expression, 2, 0, 0"
csharp,4902,2,3,true,SHIFT,5999
csharp,4906,0,1,false,REDUCE,"sym_method_declaration, 6, 0, 165"
csharp,4908,0,1,true,REDUCE,"sym_method_declaration, 6, 0, 165"
csharp,4910,0,1,false,REDUCE,"sym_field_declaration, 2, 0, 0"
csharp,4912,0,1,true,REDUCE,"sym_field_declaration, 2, 0, 0"
csharp,4914,0,1,false,SHIFT,6517
csharp,4916,0,1,false,REDUCE,"sym_property_declaration, 6, 0, 166"
csharp,4918,0,1,true,REDUCE,"sym_property_declaration, 6, 0, 166"
csharp,4920,0,1,false,REDUCE,"sym_method_declaration, 5, 0, 129"
csharp,4922,0,1,true,REDUCE,"sym_method_declaration, 5, 0, 129"
csharp,4924,0,1,false,REDUCE,"sym_method_declaration, 5, 0, 130"
csharp,4926,0,1,true,REDUCE,"sym_method_declaration, 5, 0, 130"
csharp,4928,0,1,true,REDUCE,"sym_member_binding_expression, 2, 0, 7"
csharp,4930,0,1,false,REDUCE,"sym_member_binding_expression, 2, 0, 7"
csharp,4932,0,1,false,REDUCE,"sym_event_declaration, 5, 0, 70"
csharp,4934,0,1,true,REDUCE,"sym_event_declaration, 5, 0, 70"
csharp,4936,0,1,false,REDUCE,"sym_method_declaration, 7, 0, 187"
csharp,4938,0,1,true,REDUCE,"sym_method_declaration, 7, 0, 187"
csharp,4940,0,1,true,REDUCE,"sym_bracketed_argument_list, 5, 0, 0"
csharp,4942,0,1,false,REDUCE,"sym_bracketed_argument_list, 5, 0, 0"
csharp,4944,0,1,false,REDUCE,"sym_indexer_declaration, 4, 0, 99"
csharp,4946,0,1,true,REDUCE,"sym_indexer_declaration, 4, 0, 99"
csharp,4948,0,1,false,REDUCE,"sym_event_declaration, 5, 0, 131"
csharp,4950,0,1,true,REDUCE,"sym_event_declaration, 5, 0, 131"
csharp,4952,0,1,false,REDUCE,"sym_property_declaration, 7, 0, 188"
csharp,4954,0,1,true,REDUCE,"sym_property_declaration, 7, 0, 188"
csharp,4956,0,1,false,REDUCE,"sym_indexer_declaration, 5, 0, 132"
csharp,4958,0,1,true,REDUCE,"sym_indexer_declaration, 5, 0, 132"
csharp,4960,0,1,false,REDUCE,"sym_declaration, 1, 0, 0"
csharp,4962,0,1,true,REDUCE,"sym_declaration, 1, 0, 0"
csharp,4964,0,1,false,REDUCE,"sym_method_declaration, 7, 0, 189"
csharp,4966,0,1,true,REDUCE,"sym_method_declaration, 7, 0, 189"
csharp,4968,0,1,false,REDUCE,"sym_method_declaration, 5, 0, 133"
csharp,4970,0,1,true,REDUCE,"sym_method_declaration, 5, 0, 133"
csharp,4972,0,1,false,REDUCE,"sym_operator_declaration, 7, 0, 175"
csharp,4974,0,1,true,REDUCE,"sym_operator_declaration, 7, 0, 175"
csharp,4976,0,1,false,SHIFT,6532
csharp,4978,0,1,false,REDUCE,"sym_method_declaration, 4, 0, 101"
csharp,4980,0,1,true,REDUCE,"sym_method_declaration, 4, 0, 101"
csharp,4982,0,1,false,REDUCE,"sym_property_declaration, 5, 0, 134"
csharp,4984,0,1,true,REDUCE,"sym_property_declaration, 5, 0, 134"
csharp,4986,0,1,false,REDUCE,"sym_event_field_declaration, 5, 1, 0"
csharp,4988,0,1,true,REDUCE,"sym_event_field_declaration, 5, 1, 0"
csharp,4990,0,1,false,REDUCE,"sym_event_declaration, 4, 0, 51"
csharp,4992,0,1,true,REDUCE,"sym_event_declaration, 4, 0, 51"
csharp,4994,0,1,false,REDUCE,"sym_extension_declaration, 7, 1, 0"
csharp,4996,0,1,true,REDUCE,"sym_extension_declaration, 7, 1, 0"
csharp,4998,0,1,false,REDUCE,"sym_event_declaration, 4, 0, 97"
csharp,5000,0,1,true,REDUCE,"sym_event_declaration, 4, 0, 97"
csharp,5002,0,1,false,REDUCE,"sym_destructor_declaration, 4, 0, 98"
csharp,5004,0,1,true,REDUCE,"sym_destructor_declaration, 4, 0, 98"
csharp,5006,0,1,false,REDUCE,"aux_sym_declaration_list_repeat1, 1, 0, 0"
csharp,5008,0,1,true,REDUCE,"aux_sym_declaration_list_repeat1, 1, 0, 0"
csharp,5010,0,1,false,REDUCE,"sym_property_declaration, 4, 0, 102"
csharp,5012,0,1,true,REDUCE,"sym_property_declaration, 4, 0, 102"
csharp,5014,0,1,false,REDUCE,"sym_event_field_declaration, 4, 1, 0"
csharp,5016,0,1,true,REDUCE,"sym_event_field_declaration, 4, 1, 0"
csharp,5018,0,1,false,REDUCE,"sym_method_declaration, 7, 0, 190"
csharp,5020,0,1,true,REDUCE,"sym_method_declaration, 7, 0, 190"
csharp,5022,0,1,false,REDUCE,"sym_extension_body, 4, 0, 0"
csharp,5024,0,1,true,REDUCE,"sym_extension_body, 4, 0, 0"
csharp,5026,0,1,false,REDUCE,"sym_field_declaration, 4, 0, 0"
csharp,5028,0,1,true,REDUCE,"sym_field_declaration, 4, 0, 0"
csharp,5030,0,1,false,SHIFT,6506
csharp,5032,0,1,false,REDUCE,"sym_operator_declaration, 7, 0, 171"
csharp,5034,0,1,true,REDUCE,"sym_operator_declaration, 7, 0, 171"
csharp,5036,0,1,false,REDUCE,"sym_extension_declaration, 8, 1, 0"
csharp,5038,0,1,true,REDUCE,"sym_extension_declaration, 8, 1, 0"
csharp,5040,0,1,false,REDUCE,"sym_method_declaration, 7, 0, 172"
csharp,5042,0,1,true,REDUCE,"sym_method_declaration, 7, 0, 172"
csharp,5044,0,1,false,REDUCE,"sym_operator_declaration, 8, 0, 192"
csharp,5046,0,1,true,REDUCE,"sym_operator_declaration, 8, 0, 192"
csharp,5048,0,1,false,REDUCE,"sym_extension_declaration, 6, 1, 0"
csharp,5050,0,1,true,REDUCE,"sym_extension_declaration, 6, 1, 0"
csharp,5052,0,1,false,SHIFT,6538
csharp,5054,0,1,false,REDUCE,"sym_preproc_if, 6, 0, 96"
csharp,5056,0,1,true,REDUCE,"sym_preproc_if, 6, 0, 96"
csharp,5058,0,1,false,REDUCE,"sym_operator_declaration, 6, 0, 144"
csharp,5060,0,1,true,REDUCE,"sym_operator_declaration, 6, 0, 144"
csharp,5062,0,1,false,REDUCE,"sym_indexer_declaration, 6, 0, 145"
csharp,5064,0,1,true,REDUCE,"sym_indexer_declaration, 6, 0, 145"
csharp,5066,0,1,false,REDUCE,"sym_method_declaration, 6, 0, 146"
csharp,5068,0,1,true,REDUCE,"sym_method_declaration, 6, 0, 146"
csharp,5070,0,1,false,REDUCE,"sym_method_declaration, 6, 0, 147"
csharp,5072,0,1,true,REDUCE,"sym_method_declaration, 6, 0, 147"
csharp,5074,0,1,false,REDUCE,"sym_method_declaration, 6, 0, 149"
csharp,5076,0,1,true,REDUCE,"sym_method_declaration, 6, 0, 149"
csharp,5078,0,1,false,REDUCE,"sym_property_declaration, 6, 0, 150"
csharp,5080,0,1,true,REDUCE,"sym_property_declaration, 6, 0, 150"
csharp,5082,0,1,false,SHIFT,6541
csharp,5084,0,1,false,REDUCE,"sym_destructor_declaration, 6, 0, 151"
csharp,5086,0,1,true,REDUCE,"sym_destructor_declaration, 6, 0, 151"
csharp,5088,0,1,false,REDUCE,"sym_event_declaration, 6, 0, 152"
csharp,5090,0,1,true,REDUCE,"sym_event_declaration, 6, 0, 152"
csharp,5092,0,1,false,REDUCE,"sym_event_declaration, 6, 0, 153"
csharp,5094,0,1,true,REDUCE,"sym_event_declaration, 6, 0, 153"
csharp,5096,0,1,false,REDUCE,"sym_conversion_operator_declaration, 6, 0, 154"
csharp,5098,0,1,true,REDUCE,"sym_conversion_operator_declaration, 6, 0, 154"
csharp,5100,0,1,true,REDUCE,"sym__pointer_indirection_expression, 2, 0, 0"
csharp,5102,0,1,false,REDUCE,"sym__pointer_indirection_expression, 2, 0, 0"
csharp,5104,0,1,false,REDUCE,"sym_operator_declaration, 6, 0, 155"
csharp,5106,0,1,true,REDUCE,"sym_operator_declaration, 6, 0, 155"
csharp,5108,0,1,true,REDUCE,"sym__address_of_expression, 2, 0, 0"
csharp,5110,0,1,false,SHIFT,1102
csharp,5112,0,1,false,REDUCE,"sym__address_of_expression, 2, 0, 0"
csharp,5114,0,1,true,SHIFT,1102
csharp,5116,0,1,false,REDUCE,"sym_indexer_declaration, 6, 0, 156"
csharp,5118,0,1,true,REDUCE,"sym_indexer_declaration, 6, 0, 156"
csharp,5120,0,1,false,REDUCE,"sym_indexer_declaration, 6, 0, 157"
csharp,5122,0,1,true,REDUCE,"sym_indexer_declaration, 6, 0, 157"
csharp,5124,0,1,false,REDUCE,"sym_method_declaration, 6, 0, 158"
csharp,5126,0,1,true,REDUCE,"sym_method_declaration, 6, 0, 158"
csharp,5128,0,1,false,REDUCE,"sym_property_declaration, 6, 0, 159"
csharp,5130,0,1,true,REDUCE,"sym_property_declaration, 6, 0, 159"
csharp,5132,0,1,false,REDUCE,"sym_method_declaration, 6, 0, 160"
csharp,5134,0,1,true,REDUCE,"sym_method_declaration, 6, 0, 160"
csharp,5136,0,1,false,REDUCE,"sym_method_declaration, 6, 0, 161"
csharp,5138,0,1,true,REDUCE,"sym_method_declaration, 6, 0, 161"
csharp,5140,0,2,true,REDUCE,"sym_type, 1, 0, 0"
csharp,5140,1,2,true,SHIFT,164
csharp,5143,0,1,false,SHIFT,6553
csharp,5145,0,1,true,SHIFT,6620
csharp,5147,0,1,false,REDUCE,"sym_property_declaration, 7, 0, 173"
csharp,5149,0,1,true,REDUCE,"sym_property_declaration, 7, 0, 173"
csharp,5151,0,1,false,SHIFT,6519
csharp,5153,0,1,false,REDUCE,"sym_event_declaration, 6, 0, 162"
csharp,5155,0,1,true,REDUCE,"sym_event_declaration, 6, 0, 162"
csharp,5157,0,1,false,REDUCE,"sym_event_declaration, 6, 0, 163"
csharp,5159,0,1,true,REDUCE,"sym_event_declaration, 6, 0, 163"
csharp,5161,0,1,true,SHIFT,5999
csharp,5163,0,1,false,REDUCE,"sym_method_declaration, 8, 0, 193"
csharp,5165,0,1,true,REDUCE,"sym_method_declaration, 8, 0, 193"
csharp,5167,0,1,false,REDUCE,"sym_indexer_declaration, 6, 0, 164"
csharp,5169,0,1,true,REDUCE,"sym_indexer_declaration, 6, 0, 164"
csharp,5171,0,1,false,REDUCE,"sym_event_field_declaration, 3, 1, 0"
csharp,5173,0,1,true,REDUCE,"sym_event_field_declaration, 3, 1, 0"
csharp,5175,0,1,true,REDUCE,"sym__parenthesized_lvalue_expression, 3, 0, 0"
csharp,5177,0,1,false,REDUCE,"sym__parenthesized_lvalue_expression, 3, 0, 0"
csharp,5179,0,2,true,REDUCE,"sym_parenthesized_pattern, 3, 0, 0"
csharp,5179,1,2,true,SHIFT,6342
csharp,5182,0,2,false,REDUCE,"sym_parenthesized_pattern, 3, 0, 0"
csharp,5182,1,2,false,SHIFT,3129
csharp,5185,0,1,false,SHIFT,6529
csharp,5187,0,1,true,SHIFT,6342
csharp,5189,0,2,false,REDUCE,"sym_parenthesized_pattern, 3, 0, 0"
csharp,5189,1,2,false,SHIFT,3192
csharp,5192,0,1,false,SHIFT,6555
csharp,5194,0,1,false,SHIFT,6547
csharp,5196,0,1,false,SHIFT,6559
csharp,5198,0,3,true,REDUCE,"sym_list_pattern, 2, 0, 0"
csharp,5198,1,3,true,REDUCE,"sym_collection_expression, 2, 0, 0"
csharp,5198,2,3,true,SHIFT,6342
csharp,5202,0,1,false,SHIFT,6550
csharp,5204,0,1,false,SHIFT,6561
csharp,5206,0,2,true,REDUCE,"sym_non_lvalue_expression, 1, 0, 0"
csharp,5206,1,2,true,REDUCE,"sym_lvalue_expression, 1, 0, 0"
csharp,5209,0,2,false,REDUCE,"sym_non_lvalue_expression, 1, 0, 0"
csharp,5209,1,2,false,REDUCE,"sym_lvalue_expression, 1, 0, 0"
csharp,5212,0,1,false,REDUCE,"sym__attribute_list, 1, 0, 0"
csharp,5214,0,1,true,REDUCE,"sym__attribute_list, 1, 0, 0"
csharp,5216,0,1,true,SHIFT,3041
csharp,5218,0,1,true,SHIFT,7635
csharp,5220,0,1,true,SHIFT,4627
csharp,5222,0,2,true,REDUCE,"sym_type, 1, 0, 0"
csharp,5222,1,2,true,SHIFT,160
csharp,5225,0,1,false,SHIFT,6546
csharp,5227,0,1,true,SHIFT,6568
csharp,5229,0,1,true,REDUCE,"sym_preproc_elif_in_attribute_list, 4, 0, 59"
csharp,5231,0,1,false,SHIFT,6496
csharp,5233,0,1,true,SHIFT,4966
csharp,5235,0,1,true,SHIFT,3559
csharp,5237,0,1,false,SHIFT,3520
csharp,5239,0,1,false,SHIFT,3398
csharp,5241,0,1,false,SHIFT,5290
csharp,5243,0,1,false,SHIFT,7403
csharp,5245,0,1,true,SHIFT,4724
csharp,5247,0,1,false,REDUCE,"aux_sym__class_declaration_initializer_repeat1, 2, 0, 0"
csharp,5249,0,2,true,REDUCE,"aux_sym__class_declaration_initializer_repeat1, 2, 0, 0"
csharp,5249,1,2,true,SHIFT_REPEAT,5018
csharp,5252,0,1,true,REDUCE,"aux_sym__class_declaration_initializer_repeat1, 2, 0, 0"
csharp,5254,0,2,true,REDUCE,"aux_sym__class_declaration_initializer_repeat1, 2, 0, 0"
csharp,5254,1,2,true,SHIFT_REPEAT,4728
csharp,5257,0,1,false,SHIFT,6620
csharp,5259,0,1,false,REDUCE,"sym_attribute_list, 6, 0, 0"
csharp,5261,0,1,true,REDUCE,"sym_attribute_list, 6, 0, 0"
csharp,5263,0,1,false,REDUCE,"sym_attribute_list, 3, 0, 0"
csharp,5265,0,1,true,REDUCE,"sym_attribute_list, 3, 0, 0"
csharp,5267,0,1,false,SHIFT,6568
csharp,5269,0,1,false,REDUCE,"sym_attribute_list, 5, 0, 0"
csharp,5271,0,1,true,REDUCE,"sym_attribute_list, 5, 0, 0"
csharp,5273,0,1,false,REDUCE,"sym_attribute_list, 4, 0, 0"
csharp,5275,0,1,true,REDUCE,"sym_attribute_list, 4, 0, 0"
csharp,5277,0,1,false,SHIFT,3590
csharp,5279,0,1,true,SHIFT,5115
csharp,5281,0,1,true,SHIFT,3383
csharp,5283,0,1,false,SHIFT,3379
csharp,5285,0,1,false,SHIFT,7006
csharp,5287,0,1,true,SHIFT,4732
csharp,5289,0,1,true,SHIFT,2677
csharp,5291,0,1,true,SHIFT,2705
csharp,5293,0,1,true,SHIFT,3387
csharp,5295,0,2,false,REDUCE,"aux_sym_accessor_list_repeat1, 2, 0, 0"
csharp,5295,1,2,false,SHIFT_REPEAT,3351
