predicate_id,language,lexer_function,instruction_ordinal,opcode,arg1,arg2,source_guard
p_6ad097985175f2948cdd,kotlin,ts_lex,1,PUSH_INT,112,,lookahead == 'p'
p_6ad097985175f2948cdd,kotlin,ts_lex,2,CMP_EQ,,,lookahead == 'p'
p_00fdc8f3cf5f8991cb04,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 'v'
p_00fdc8f3cf5f8991cb04,kotlin,ts_lex,1,PUSH_INT,118,,lookahead == 'v'
p_00fdc8f3cf5f8991cb04,kotlin,ts_lex,2,CMP_EQ,,,lookahead == 'v'
p_91647c08738067d02b63,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 'x'
p_91647c08738067d02b63,kotlin,ts_lex,1,PUSH_INT,120,,lookahead == 'x'
p_91647c08738067d02b63,kotlin,ts_lex,2,CMP_EQ,,,lookahead == 'x'
p_ac052889d68e33fc0911,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == '_'
p_ac052889d68e33fc0911,kotlin,ts_lex,1,PUSH_INT,95,,lookahead == '_'
p_ac052889d68e33fc0911,kotlin,ts_lex,2,CMP_EQ,,,lookahead == '_'
p_540c48468a3a85f9cdd1,kotlin,ts_lex,0,PUSH_INT,48,,('0' <= lookahead && lookahead <= '9')
p_540c48468a3a85f9cdd1,kotlin,ts_lex,1,PUSH_LOOKAHEAD,,,('0' <= lookahead && lookahead <= '9')
p_540c48468a3a85f9cdd1,kotlin,ts_lex,2,CMP_LE,,,('0' <= lookahead && lookahead <= '9')
p_540c48468a3a85f9cdd1,kotlin,ts_lex,3,PUSH_LOOKAHEAD,,,('0' <= lookahead && lookahead <= '9')
p_540c48468a3a85f9cdd1,kotlin,ts_lex,4,PUSH_INT,57,,('0' <= lookahead && lookahead <= '9')
p_540c48468a3a85f9cdd1,kotlin,ts_lex,5,CMP_LE,,,('0' <= lookahead && lookahead <= '9')
p_540c48468a3a85f9cdd1,kotlin,ts_lex,6,AND,,,('0' <= lookahead && lookahead <= '9')
p_ccb75b0c0992004da563,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == '0' || lookahead == '1'
p_ccb75b0c0992004da563,kotlin,ts_lex,1,PUSH_INT,48,,lookahead == '0' || lookahead == '1'
p_ccb75b0c0992004da563,kotlin,ts_lex,2,CMP_EQ,,,lookahead == '0' || lookahead == '1'
p_ccb75b0c0992004da563,kotlin,ts_lex,3,PUSH_LOOKAHEAD,,,lookahead == '0' || lookahead == '1'
p_ccb75b0c0992004da563,kotlin,ts_lex,4,PUSH_INT,49,,lookahead == '0' || lookahead == '1'
p_ccb75b0c0992004da563,kotlin,ts_lex,5,CMP_EQ,,,lookahead == '0' || lookahead == '1'
p_ccb75b0c0992004da563,kotlin,ts_lex,6,OR,,,lookahead == '0' || lookahead == '1'
p_66600476990646027de5,kotlin,ts_lex,0,PUSH_INT,48,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,1,PUSH_LOOKAHEAD,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,2,CMP_LE,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,3,PUSH_LOOKAHEAD,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,4,PUSH_INT,57,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,5,CMP_LE,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,6,AND,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,7,PUSH_INT,65,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,8,PUSH_LOOKAHEAD,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,9,CMP_LE,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,10,PUSH_LOOKAHEAD,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,11,PUSH_INT,70,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,12,CMP_LE,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,13,AND,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,14,OR,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,15,PUSH_INT,97,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,16,PUSH_LOOKAHEAD,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,17,CMP_LE,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,18,PUSH_LOOKAHEAD,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,19,PUSH_INT,102,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,20,CMP_LE,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,21,AND,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_66600476990646027de5,kotlin,ts_lex,22,OR,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f')
p_bab10145196c5161e10d,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == '`'
p_bab10145196c5161e10d,kotlin,ts_lex,1,PUSH_INT,96,,lookahead == '`'
p_bab10145196c5161e10d,kotlin,ts_lex,2,CMP_EQ,,,lookahead == '`'
p_a4d96ccc3da4363157f0,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_a4d96ccc3da4363157f0,kotlin,ts_lex,1,PUSH_INT,0,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_a4d96ccc3da4363157f0,kotlin,ts_lex,2,CMP_NE,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_a4d96ccc3da4363157f0,kotlin,ts_lex,3,PUSH_LOOKAHEAD,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_a4d96ccc3da4363157f0,kotlin,ts_lex,4,PUSH_INT,10,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_a4d96ccc3da4363157f0,kotlin,ts_lex,5,CMP_NE,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_a4d96ccc3da4363157f0,kotlin,ts_lex,6,AND,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_a4d96ccc3da4363157f0,kotlin,ts_lex,7,PUSH_LOOKAHEAD,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_a4d96ccc3da4363157f0,kotlin,ts_lex,8,PUSH_INT,13,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_a4d96ccc3da4363157f0,kotlin,ts_lex,9,CMP_NE,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_a4d96ccc3da4363157f0,kotlin,ts_lex,10,AND,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_6ee334fded1e87bc46b0,kotlin,ts_lex,0,PUSH_INT,48,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,1,PUSH_LOOKAHEAD,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,2,CMP_LE,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,3,PUSH_LOOKAHEAD,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,4,PUSH_INT,57,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,5,CMP_LE,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,6,AND,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,7,PUSH_INT,65,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,8,PUSH_LOOKAHEAD,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,9,CMP_LE,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,10,PUSH_LOOKAHEAD,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,11,PUSH_INT,70,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,12,CMP_LE,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,13,AND,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,14,OR,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,15,PUSH_INT,98,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,16,PUSH_LOOKAHEAD,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,17,CMP_LE,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,18,PUSH_LOOKAHEAD,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,19,PUSH_INT,102,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,20,CMP_LE,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,21,AND,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_6ee334fded1e87bc46b0,kotlin,ts_lex,22,OR,,,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('b' <= lookahead && lookahead <= 'f')
p_0d5f99357802fc9fa3f2,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 117
p_0d5f99357802fc9fa3f2,kotlin,ts_lex,1,PUSH_INT,117,,lookahead == 117
p_0d5f99357802fc9fa3f2,kotlin,ts_lex,2,CMP_EQ,,,lookahead == 117
p_2d72ab96dd3a7745fad9,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 34
p_2d72ab96dd3a7745fad9,kotlin,ts_lex,1,PUSH_INT,34,,lookahead == 34
p_2d72ab96dd3a7745fad9,kotlin,ts_lex,2,CMP_EQ,,,lookahead == 34
p_c1828dcae66c0dec7d55,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 36
p_c1828dcae66c0dec7d55,kotlin,ts_lex,1,PUSH_INT,36,,lookahead == 36
p_c1828dcae66c0dec7d55,kotlin,ts_lex,2,CMP_EQ,,,lookahead == 36
p_30ff8f0d5f0e7fe321e5,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == '|'
p_30ff8f0d5f0e7fe321e5,kotlin,ts_lex,1,PUSH_INT,124,,lookahead == '|'
p_30ff8f0d5f0e7fe321e5,kotlin,ts_lex,2,CMP_EQ,,,lookahead == '|'
p_5e5935f80c4378a2f7e2,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == '+' || lookahead == '-'
p_5e5935f80c4378a2f7e2,kotlin,ts_lex,1,PUSH_INT,43,,lookahead == '+' || lookahead == '-'
p_5e5935f80c4378a2f7e2,kotlin,ts_lex,2,CMP_EQ,,,lookahead == '+' || lookahead == '-'
p_5e5935f80c4378a2f7e2,kotlin,ts_lex,3,PUSH_LOOKAHEAD,,,lookahead == '+' || lookahead == '-'
p_5e5935f80c4378a2f7e2,kotlin,ts_lex,4,PUSH_INT,45,,lookahead == '+' || lookahead == '-'
p_5e5935f80c4378a2f7e2,kotlin,ts_lex,5,CMP_EQ,,,lookahead == '+' || lookahead == '-'
p_5e5935f80c4378a2f7e2,kotlin,ts_lex,6,OR,,,lookahead == '+' || lookahead == '-'
p_d548f9b30809ddc33e1b,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r' && lookahead != '`'
p_d548f9b30809ddc33e1b,kotlin,ts_lex,1,PUSH_INT,0,,lookahead != 0 && lookahead != '\n' && lookahead != '\r' && lookahead != '`'
p_d548f9b30809ddc33e1b,kotlin,ts_lex,2,CMP_NE,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r' && lookahead != '`'
p_d548f9b30809ddc33e1b,kotlin,ts_lex,3,PUSH_LOOKAHEAD,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r' && lookahead != '`'
p_d548f9b30809ddc33e1b,kotlin,ts_lex,4,PUSH_INT,10,,lookahead != 0 && lookahead != '\n' && lookahead != '\r' && lookahead != '`'
p_d548f9b30809ddc33e1b,kotlin,ts_lex,5,CMP_NE,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r' && lookahead != '`'
p_d548f9b30809ddc33e1b,kotlin,ts_lex,6,AND,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r' && lookahead != '`'
p_d548f9b30809ddc33e1b,kotlin,ts_lex,7,PUSH_LOOKAHEAD,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r' && lookahead != '`'
p_d548f9b30809ddc33e1b,kotlin,ts_lex,8,PUSH_INT,13,,lookahead != 0 && lookahead != '\n' && lookahead != '\r' && lookahead != '`'
p_d548f9b30809ddc33e1b,kotlin,ts_lex,9,CMP_NE,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r' && lookahead != '`'
p_d548f9b30809ddc33e1b,kotlin,ts_lex,10,AND,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r' && lookahead != '`'
p_d548f9b30809ddc33e1b,kotlin,ts_lex,11,PUSH_LOOKAHEAD,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r' && lookahead != '`'
p_d548f9b30809ddc33e1b,kotlin,ts_lex,12,PUSH_INT,96,,lookahead != 0 && lookahead != '\n' && lookahead != '\r' && lookahead != '`'
p_d548f9b30809ddc33e1b,kotlin,ts_lex,13,CMP_NE,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r' && lookahead != '`'
p_d548f9b30809ddc33e1b,kotlin,ts_lex,14,AND,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r' && lookahead != '`'
p_f34f2ebf86ae6c72b797,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == '\r'
p_f34f2ebf86ae6c72b797,kotlin,ts_lex,1,PUSH_INT,13,,lookahead == '\r'
p_f34f2ebf86ae6c72b797,kotlin,ts_lex,2,CMP_EQ,,,lookahead == '\r'
p_b6024c43ea56b5437d03,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead != 0 && lookahead != '\n'
p_b6024c43ea56b5437d03,kotlin,ts_lex,1,PUSH_INT,0,,lookahead != 0 && lookahead != '\n'
p_b6024c43ea56b5437d03,kotlin,ts_lex,2,CMP_NE,,,lookahead != 0 && lookahead != '\n'
p_b6024c43ea56b5437d03,kotlin,ts_lex,3,PUSH_LOOKAHEAD,,,lookahead != 0 && lookahead != '\n'
p_b6024c43ea56b5437d03,kotlin,ts_lex,4,PUSH_INT,10,,lookahead != 0 && lookahead != '\n'
p_b6024c43ea56b5437d03,kotlin,ts_lex,5,CMP_NE,,,lookahead != 0 && lookahead != '\n'
p_b6024c43ea56b5437d03,kotlin,ts_lex,6,AND,,,lookahead != 0 && lookahead != '\n'
p_de12c22710c3ed3480ec,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == '\t' || lookahead == 0x0b || lookahead == '\f' || lookahead == ' '
p_de12c22710c3ed3480ec,kotlin,ts_lex,1,PUSH_INT,9,,lookahead == '\t' || lookahead == 0x0b || lookahead == '\f' || lookahead == ' '
p_de12c22710c3ed3480ec,kotlin,ts_lex,2,CMP_EQ,,,lookahead == '\t' || lookahead == 0x0b || lookahead == '\f' || lookahead == ' '
p_de12c22710c3ed3480ec,kotlin,ts_lex,3,PUSH_LOOKAHEAD,,,lookahead == '\t' || lookahead == 0x0b || lookahead == '\f' || lookahead == ' '
p_de12c22710c3ed3480ec,kotlin,ts_lex,4,PUSH_INT,11,,lookahead == '\t' || lookahead == 0x0b || lookahead == '\f' || lookahead == ' '
p_de12c22710c3ed3480ec,kotlin,ts_lex,5,CMP_EQ,,,lookahead == '\t' || lookahead == 0x0b || lookahead == '\f' || lookahead == ' '
p_de12c22710c3ed3480ec,kotlin,ts_lex,6,OR,,,lookahead == '\t' || lookahead == 0x0b || lookahead == '\f' || lookahead == ' '
p_de12c22710c3ed3480ec,kotlin,ts_lex,7,PUSH_LOOKAHEAD,,,lookahead == '\t' || lookahead == 0x0b || lookahead == '\f' || lookahead == ' '
p_de12c22710c3ed3480ec,kotlin,ts_lex,8,PUSH_INT,12,,lookahead == '\t' || lookahead == 0x0b || lookahead == '\f' || lookahead == ' '
p_de12c22710c3ed3480ec,kotlin,ts_lex,9,CMP_EQ,,,lookahead == '\t' || lookahead == 0x0b || lookahead == '\f' || lookahead == ' '
p_de12c22710c3ed3480ec,kotlin,ts_lex,10,OR,,,lookahead == '\t' || lookahead == 0x0b || lookahead == '\f' || lookahead == ' '
p_de12c22710c3ed3480ec,kotlin,ts_lex,11,PUSH_LOOKAHEAD,,,lookahead == '\t' || lookahead == 0x0b || lookahead == '\f' || lookahead == ' '
p_de12c22710c3ed3480ec,kotlin,ts_lex,12,PUSH_INT,32,,lookahead == '\t' || lookahead == 0x0b || lookahead == '\f' || lookahead == ' '
p_de12c22710c3ed3480ec,kotlin,ts_lex,13,CMP_EQ,,,lookahead == '\t' || lookahead == 0x0b || lookahead == '\f' || lookahead == ' '
p_de12c22710c3ed3480ec,kotlin,ts_lex,14,OR,,,lookahead == '\t' || lookahead == 0x0b || lookahead == '\f' || lookahead == ' '
p_93566c0ad1fcb48e815a,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead != 0 && (lookahead < '\t' || '\r' < lookahead)
p_93566c0ad1fcb48e815a,kotlin,ts_lex,1,PUSH_INT,0,,lookahead != 0 && (lookahead < '\t' || '\r' < lookahead)
p_93566c0ad1fcb48e815a,kotlin,ts_lex,2,CMP_NE,,,lookahead != 0 && (lookahead < '\t' || '\r' < lookahead)
p_93566c0ad1fcb48e815a,kotlin,ts_lex,3,PUSH_LOOKAHEAD,,,lookahead != 0 && (lookahead < '\t' || '\r' < lookahead)
p_93566c0ad1fcb48e815a,kotlin,ts_lex,4,PUSH_INT,9,,lookahead != 0 && (lookahead < '\t' || '\r' < lookahead)
p_93566c0ad1fcb48e815a,kotlin,ts_lex,5,CMP_LT,,,lookahead != 0 && (lookahead < '\t' || '\r' < lookahead)
p_93566c0ad1fcb48e815a,kotlin,ts_lex,6,PUSH_INT,13,,lookahead != 0 && (lookahead < '\t' || '\r' < lookahead)
p_93566c0ad1fcb48e815a,kotlin,ts_lex,7,PUSH_LOOKAHEAD,,,lookahead != 0 && (lookahead < '\t' || '\r' < lookahead)
p_93566c0ad1fcb48e815a,kotlin,ts_lex,8,CMP_LT,,,lookahead != 0 && (lookahead < '\t' || '\r' < lookahead)
p_93566c0ad1fcb48e815a,kotlin,ts_lex,9,OR,,,lookahead != 0 && (lookahead < '\t' || '\r' < lookahead)
p_93566c0ad1fcb48e815a,kotlin,ts_lex,10,AND,,,lookahead != 0 && (lookahead < '\t' || '\r' < lookahead)
p_b7f4ded2ea4e41687b22,kotlin,ts_lex,0,SET_CONTAINS,sym__alpha_identifier_character_set_2,452,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)"
p_faea535c50223400cf38,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == '<'
p_faea535c50223400cf38,kotlin,ts_lex,1,PUSH_INT,60,,lookahead == '<'
p_faea535c50223400cf38,kotlin,ts_lex,2,CMP_EQ,,,lookahead == '<'
p_6403d3611016c28c381f,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == '+'
p_6403d3611016c28c381f,kotlin,ts_lex,1,PUSH_INT,43,,lookahead == '+'
p_6403d3611016c28c381f,kotlin,ts_lex,2,CMP_EQ,,,lookahead == '+'
p_76806942382c01250b04,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == '-'
p_76806942382c01250b04,kotlin,ts_lex,1,PUSH_INT,45,,lookahead == '-'
p_76806942382c01250b04,kotlin,ts_lex,2,CMP_EQ,,,lookahead == '-'
p_3971d40c1a30f6d40aa0,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 'E' || lookahead == 'e'
p_3971d40c1a30f6d40aa0,kotlin,ts_lex,1,PUSH_INT,69,,lookahead == 'E' || lookahead == 'e'
p_3971d40c1a30f6d40aa0,kotlin,ts_lex,2,CMP_EQ,,,lookahead == 'E' || lookahead == 'e'
p_3971d40c1a30f6d40aa0,kotlin,ts_lex,3,PUSH_LOOKAHEAD,,,lookahead == 'E' || lookahead == 'e'
p_3971d40c1a30f6d40aa0,kotlin,ts_lex,4,PUSH_INT,101,,lookahead == 'E' || lookahead == 'e'
p_3971d40c1a30f6d40aa0,kotlin,ts_lex,5,CMP_EQ,,,lookahead == 'E' || lookahead == 'e'
p_3971d40c1a30f6d40aa0,kotlin,ts_lex,6,OR,,,lookahead == 'E' || lookahead == 'e'
p_44bf1cc28924ba5cf8dd,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 'F' || lookahead == 'f'
p_44bf1cc28924ba5cf8dd,kotlin,ts_lex,1,PUSH_INT,70,,lookahead == 'F' || lookahead == 'f'
p_44bf1cc28924ba5cf8dd,kotlin,ts_lex,2,CMP_EQ,,,lookahead == 'F' || lookahead == 'f'
p_44bf1cc28924ba5cf8dd,kotlin,ts_lex,3,PUSH_LOOKAHEAD,,,lookahead == 'F' || lookahead == 'f'
p_44bf1cc28924ba5cf8dd,kotlin,ts_lex,4,PUSH_INT,102,,lookahead == 'F' || lookahead == 'f'
p_44bf1cc28924ba5cf8dd,kotlin,ts_lex,5,CMP_EQ,,,lookahead == 'F' || lookahead == 'f'
p_44bf1cc28924ba5cf8dd,kotlin,ts_lex,6,OR,,,lookahead == 'F' || lookahead == 'f'
p_97a2f12b23be5c50ad9c,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 95
p_97a2f12b23be5c50ad9c,kotlin,ts_lex,1,PUSH_INT,95,,lookahead == 95
p_97a2f12b23be5c50ad9c,kotlin,ts_lex,2,CMP_EQ,,,lookahead == 95
p_ad01d0e0be6e39042c74,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 66
p_ad01d0e0be6e39042c74,kotlin,ts_lex,1,PUSH_INT,66,,lookahead == 66
p_ad01d0e0be6e39042c74,kotlin,ts_lex,2,CMP_EQ,,,lookahead == 66
p_e94fb0ba7f5b26a1f339,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 69
p_e94fb0ba7f5b26a1f339,kotlin,ts_lex,1,PUSH_INT,69,,lookahead == 69
p_e94fb0ba7f5b26a1f339,kotlin,ts_lex,2,CMP_EQ,,,lookahead == 69
p_bca352fb1d75144bf642,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 70
p_bca352fb1d75144bf642,kotlin,ts_lex,1,PUSH_INT,70,,lookahead == 70
p_bca352fb1d75144bf642,kotlin,ts_lex,2,CMP_EQ,,,lookahead == 70
p_a44eff68a18f6199c54b,kotlin,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 88
p_a44eff68a18f6199c54b,kotlin,ts_lex,1,PUSH_INT,88,,lookahead == 88
p_a44eff68a18f6199c54b,kotlin,ts_lex,2,CMP_EQ,,,lookahead == 88
