language,production_id,map_index,field_id,field_name,field_display_name,child_index,inherited
java,175,455,4,field_body,body,7,false
java,175,456,5,field_condition,condition,3,false
java,175,457,13,field_init,init,2,false
java,175,458,39,field_update,update,5,false
java,176,459,19,field_modules,modules,3,false
java,176,460,24,field_package,package,1,false
java,177,461,28,field_provided,provided,1,false
java,178,462,20,field_name,name,1,false
java,178,463,36,field_type,type,0,false
java,179,464,4,field_body,body,7,false
java,179,465,14,field_interfaces,interfaces,5,false
java,179,466,20,field_name,name,2,false
java,179,467,27,field_permits,permits,6,false
java,179,468,33,field_superclass,superclass,4,false
java,179,469,38,field_type_parameters,type_parameters,3,false
java,180,470,2,field_arguments,arguments,2,false
java,180,471,7,field_constructor,constructor,1,false
java,180,472,37,field_type_arguments,type_arguments,0,false
java,181,473,4,field_body,body,8,false
java,181,474,5,field_condition,condition,3,false
java,181,475,39,field_update,update,5,false
java,181,476,39,field_update,update,6,true
java,182,477,4,field_body,body,8,false
java,182,478,13,field_init,init,2,false
java,182,479,39,field_update,update,5,false
java,182,480,39,field_update,update,6,true
java,183,481,4,field_body,body,8,false
java,183,482,5,field_condition,condition,4,false
java,183,483,13,field_init,init,2,false
java,183,484,39,field_update,update,6,false
java,184,485,4,field_body,body,8,false
java,184,486,13,field_init,init,2,false
java,184,487,13,field_init,init,3,true
java,184,488,39,field_update,update,6,false
java,185,489,4,field_body,body,8,false
java,185,490,5,field_condition,condition,5,false
java,185,491,13,field_init,init,2,false
java,185,492,13,field_init,init,3,true
java,186,493,4,field_body,body,8,false
java,186,494,9,field_dimensions,dimensions,4,true
java,186,495,20,field_name,name,4,true
java,186,496,36,field_type,type,3,false
java,186,497,40,field_value,value,6,false
java,187,498,4,field_body,body,8,false
java,187,499,5,field_condition,condition,3,false
java,187,500,13,field_init,init,2,false
java,187,501,39,field_update,update,5,false
java,187,502,39,field_update,update,6,true
java,188,503,19,field_modules,modules,1,false
java,189,504,19,field_modules,modules,3,false
java,189,505,19,field_modules,modules,4,true
java,189,506,24,field_package,package,1,false
java,190,507,19,field_modules,modules,0,true
java,190,508,19,field_modules,modules,1,true
java,191,509,29,field_provider,provider,1,false
java,192,510,28,field_provided,provided,1,false
java,192,511,29,field_provider,provider,4,true
java,193,512,29,field_provider,provider,0,true
java,193,513,29,field_provider,provider,1,true
java,194,514,20,field_name,name,2,false
java,194,515,36,field_type,type,1,false
java,195,516,40,field_value,value,1,false
java,196,517,9,field_dimensions,dimensions,4,false
java,196,518,20,field_name,name,1,false
java,196,519,36,field_type,type,0,false
java,197,520,20,field_name,name,1,false
java,197,521,36,field_type,type,0,false
java,197,522,40,field_value,value,4,true
java,198,523,2,field_arguments,arguments,3,false
java,198,524,7,field_constructor,constructor,2,false
java,198,525,21,field_object,object,0,false
java,199,526,4,field_body,body,9,false
java,199,527,5,field_condition,condition,4,false
java,199,528,13,field_init,init,2,false
java,199,529,39,field_update,update,6,false
java,199,530,39,field_update,update,7,true
java,200,531,4,field_body,body,9,false
java,200,532,13,field_init,init,2,false
java,200,533,13,field_init,init,3,true
java,200,534,39,field_update,update,6,false
java,200,535,39,field_update,update,7,true
java,201,536,4,field_body,body,9,false
java,201,537,5,field_condition,condition,5,false
java,201,538,13,field_init,init,2,false
java,201,539,13,field_init,init,3,true
java,201,540,39,field_update,update,7,false
java,202,541,9,field_dimensions,dimensions,5,false
java,202,542,20,field_name,name,2,false
java,202,543,36,field_type,type,1,false
java,203,544,20,field_name,name,2,false
java,203,545,36,field_type,type,1,false
java,203,546,40,field_value,value,5,true
java,204,547,9,field_dimensions,dimensions,4,false
java,204,548,20,field_name,name,1,false
java,204,549,36,field_type,type,0,false
java,204,550,40,field_value,value,5,true
java,205,551,2,field_arguments,arguments,4,false
java,205,552,7,field_constructor,constructor,3,false
java,205,553,21,field_object,object,0,false
java,205,554,37,field_type_arguments,type_arguments,2,false
java,206,555,4,field_body,body,10,false
java,206,556,5,field_condition,condition,5,false
java,206,557,13,field_init,init,2,false
java,206,558,13,field_init,init,3,true
java,206,559,39,field_update,update,7,false
java,206,560,39,field_update,update,8,true
java,207,561,9,field_dimensions,dimensions,5,false
java,207,562,20,field_name,name,2,false
java,207,563,36,field_type,type,1,false
java,207,564,40,field_value,value,6,true
julia,6,0,3,field_name,name,1,false
julia,7,1,2,field_condition,condition,1,false
julia,10,2,6,field_value,value,0,false
julia,11,3,1,field_alternative,alternative,2,false
julia,11,4,2,field_condition,condition,1,false
julia,13,5,4,field_prefix,prefix,0,false
julia,14,6,1,field_alternative,alternative,3,false
julia,14,7,2,field_condition,condition,1,false
julia,15,8,1,field_alternative,alternative,2,false
julia,15,9,1,field_alternative,alternative,3,false
julia,15,10,2,field_condition,condition,1,false
julia,17,11,4,field_prefix,prefix,0,false
julia,17,12,5,field_suffix,suffix,4,false
julia,18,13,1,field_alternative,alternative,4,false
julia,18,14,2,field_condition,condition,1,false
julia,19,15,1,field_alternative,alternative,3,false
julia,19,16,1,field_alternative,alternative,4,false
julia,19,17,2,field_condition,condition,1,false
julia,20,18,4,field_prefix,prefix,0,false
julia,20,19,5,field_suffix,suffix,5,false
julia,21,20,1,field_alternative,alternative,4,false
julia,21,21,1,field_alternative,alternative,5,false
julia,21,22,2,field_condition,condition,1,false
kotlin,7,0,4,field_receiver,receiver,1,false
kotlin,9,1,4,field_receiver,receiver,2,false
kotlin,11,2,2,field_condition,condition,2,false
kotlin,12,3,2,field_condition,condition,2,false
kotlin,12,4,3,field_consequence,consequence,4,false
kotlin,13,5,4,field_receiver,receiver,3,false
kotlin,15,6,1,field_alternative,alternative,5,false
kotlin,15,7,2,field_condition,condition,2,false
kotlin,16,8,4,field_receiver,receiver,0,false
kotlin,17,9,1,field_alternative,alternative,6,false
kotlin,17,10,2,field_condition,condition,2,false
kotlin,18,11,1,field_alternative,alternative,6,false
kotlin,18,12,2,field_condition,condition,2,false
kotlin,18,13,3,field_consequence,consequence,4,false
kotlin,19,14,1,field_alternative,alternative,7,false
kotlin,19,15,2,field_condition,condition,2,false
kotlin,19,16,3,field_consequence,consequence,4,false
nim,1,0,11,field_left,left,0,true
nim,1,1,14,field_operator,operator,0,true
nim,1,2,21,field_right,right,0,true
nim,2,3,5,field_first_argument,first_argument,0,true
nim,2,4,6,field_function,function,0,true
nim,2,5,7,field_generic_arguments,generic_arguments,0,true
nim,3,6,6,field_function,function,0,true
nim,4,7,15,field_parameters,parameters,0,true
nim,4,8,17,field_pragmas,pragmas,0,true
nim,4,9,19,field_return_type,return_type,0,true
nim,5,7,15,field_parameters,parameters,0,true
nim,5,8,17,field_pragmas,pragmas,0,true
nim,5,9,19,field_return_type,return_type,0,true
nim,6,0,11,field_left,left,0,true
nim,6,1,14,field_operator,operator,0,true
nim,6,2,21,field_right,right,0,true
nim,7,10,14,field_operator,operator,0,true
nim,8,10,14,field_operator,operator,0,true
nim,9,6,6,field_function,function,0,true
nim,10,3,5,field_first_argument,first_argument,0,true
nim,10,4,6,field_function,function,0,true
nim,10,5,7,field_generic_arguments,generic_arguments,0,true
nim,11,11,13,field_name,name,0,false
nim,12,12,2,field_body,body,1,true
nim,12,13,8,field_generic_parameters,generic_parameters,1,true
nim,12,14,13,field_name,name,1,true
nim,12,15,15,field_parameters,parameters,1,true
nim,12,16,17,field_pragmas,pragmas,1,true
nim,12,17,19,field_return_type,return_type,1,true
nim,12,18,20,field_rewrite_pattern,rewrite_pattern,1,true
nim,13,19,17,field_pragmas,pragmas,1,false
nim,14,20,15,field_parameters,parameters,1,false
nim,15,21,14,field_operator,operator,0,false
nim,16,22,23,field_value,value,1,false
nim,17,23,6,field_function,function,0,false
nim,18,23,6,field_function,function,0,false
nim,19,24,11,field_left,left,0,false
nim,19,25,21,field_right,right,1,false
nim,20,3,5,field_first_argument,first_argument,0,true
nim,20,4,6,field_function,function,0,true
nim,20,5,7,field_generic_arguments,generic_arguments,0,true
nim,21,26,16,field_pragma,pragma,1,false
nim,22,27,2,field_body,body,2,false
nim,23,28,13,field_name,name,0,false
nim,23,29,16,field_pragma,pragma,1,false
nim,24,30,19,field_return_type,return_type,2,false
nim,25,31,22,field_type,type,0,true
nim,25,32,23,field_value,value,0,true
nim,26,33,15,field_parameters,parameters,1,false
nim,26,34,17,field_pragmas,pragmas,2,false
nim,27,35,8,field_generic_parameters,generic_parameters,1,false
nim,27,36,13,field_name,name,0,false
nim,28,37,13,field_name,name,0,false
nim,28,38,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,29,39,13,field_name,name,0,false
nim,29,40,17,field_pragmas,pragmas,1,false
nim,30,41,13,field_name,name,0,false
nim,30,42,15,field_parameters,parameters,1,false
nim,31,31,22,field_type,type,0,true
nim,31,32,23,field_value,value,0,true
nim,32,43,1,field_alternative,alternative,2,true
nim,32,44,3,field_condition,condition,1,false
nim,32,45,4,field_consequence,consequence,2,true
nim,33,46,1,field_alternative,alternative,0,false
nim,34,47,1,field_alternative,alternative,2,true
nim,34,48,23,field_value,value,1,false
nim,36,49,11,field_left,left,0,false
nim,36,50,14,field_operator,operator,1,false
nim,36,51,21,field_right,right,2,false
nim,37,52,11,field_left,left,0,false
nim,37,53,21,field_right,right,2,false
nim,38,54,11,field_left,left,0,false
nim,39,55,2,field_body,body,2,false
nim,39,56,15,field_parameters,parameters,0,true
nim,39,57,17,field_pragmas,pragmas,0,true
nim,39,58,19,field_return_type,return_type,0,true
nim,40,59,12,field_module,module,1,false
nim,41,60,2,field_body,body,3,false
nim,41,61,3,field_condition,condition,1,false
nim,42,62,13,field_name,name,0,false
nim,42,63,16,field_pragma,pragma,2,false
nim,43,64,17,field_pragmas,pragmas,3,false
nim,43,65,19,field_return_type,return_type,2,false
nim,44,66,15,field_parameters,parameters,1,false
nim,44,67,19,field_return_type,return_type,3,false
nim,45,68,13,field_name,name,0,false
nim,45,69,19,field_return_type,return_type,2,false
nim,46,70,2,field_body,body,2,false
nim,46,71,13,field_name,name,0,false
nim,47,72,8,field_generic_parameters,generic_parameters,1,false
nim,47,73,13,field_name,name,0,false
nim,47,74,17,field_pragmas,pragmas,2,false
nim,48,75,8,field_generic_parameters,generic_parameters,1,false
nim,48,76,13,field_name,name,0,false
nim,48,77,15,field_parameters,parameters,2,false
nim,49,78,8,field_generic_parameters,generic_parameters,2,false
nim,49,79,13,field_name,name,0,false
nim,49,80,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,50,81,13,field_name,name,0,false
nim,50,82,17,field_pragmas,pragmas,2,false
nim,50,83,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,51,84,13,field_name,name,0,false
nim,51,85,15,field_parameters,parameters,2,false
nim,51,86,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,52,87,13,field_name,name,0,false
nim,52,88,15,field_parameters,parameters,1,false
nim,52,89,17,field_pragmas,pragmas,2,false
nim,53,90,22,field_type,type,2,false
nim,54,91,23,field_value,value,2,false
nim,55,92,4,field_consequence,consequence,1,false
nim,56,93,1,field_alternative,alternative,3,true
nim,56,94,23,field_value,value,1,false
nim,57,95,1,field_alternative,alternative,0,true
nim,57,96,1,field_alternative,alternative,1,true
nim,58,97,1,field_alternative,alternative,2,true
nim,58,98,1,field_alternative,alternative,3,true
nim,58,99,23,field_value,value,1,false
nim,59,100,2,field_body,body,3,false
nim,59,101,11,field_left,left,1,true
nim,59,102,21,field_right,right,1,true
nim,60,103,2,field_body,body,3,false
nim,60,104,10,field_label,label,1,false
nim,61,105,5,field_first_argument,first_argument,0,false
nim,61,106,6,field_function,function,2,false
nim,61,107,7,field_generic_arguments,generic_arguments,3,false
nim,62,52,11,field_left,left,0,false
nim,62,53,21,field_right,right,2,false
nim,64,108,2,field_body,body,1,false
nim,65,109,22,field_type,type,1,true
nim,65,110,23,field_value,value,1,true
nim,66,111,15,field_parameters,parameters,1,false
nim,66,112,17,field_pragmas,pragmas,4,false
nim,66,113,19,field_return_type,return_type,3,false
nim,67,114,13,field_name,name,0,false
nim,67,115,17,field_pragmas,pragmas,3,false
nim,67,116,19,field_return_type,return_type,2,false
nim,69,117,8,field_generic_parameters,generic_parameters,1,false
nim,69,118,13,field_name,name,0,false
nim,69,119,19,field_return_type,return_type,3,false
nim,70,120,2,field_body,body,3,false
nim,70,121,8,field_generic_parameters,generic_parameters,1,false
nim,70,122,13,field_name,name,0,false
nim,71,123,8,field_generic_parameters,generic_parameters,1,false
nim,71,124,13,field_name,name,0,false
nim,71,125,15,field_parameters,parameters,2,false
nim,71,126,17,field_pragmas,pragmas,3,false
nim,72,127,13,field_name,name,0,false
nim,72,128,19,field_return_type,return_type,3,false
nim,72,129,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,73,130,2,field_body,body,3,false
nim,73,131,13,field_name,name,0,false
nim,73,132,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,74,133,8,field_generic_parameters,generic_parameters,2,false
nim,74,134,13,field_name,name,0,false
nim,74,135,17,field_pragmas,pragmas,3,false
nim,74,136,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,75,137,8,field_generic_parameters,generic_parameters,2,false
nim,75,138,13,field_name,name,0,false
nim,75,139,15,field_parameters,parameters,3,false
nim,75,140,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,76,141,13,field_name,name,0,false
nim,76,142,15,field_parameters,parameters,2,false
nim,76,143,17,field_pragmas,pragmas,3,false
nim,76,144,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,77,145,2,field_body,body,3,false
nim,77,146,13,field_name,name,0,false
nim,77,147,17,field_pragmas,pragmas,1,false
nim,78,148,13,field_name,name,0,false
nim,78,149,15,field_parameters,parameters,1,false
nim,78,150,19,field_return_type,return_type,3,false
nim,79,151,2,field_body,body,3,false
nim,79,152,13,field_name,name,0,false
nim,79,153,15,field_parameters,parameters,1,false
nim,80,109,22,field_type,type,1,true
nim,80,110,23,field_value,value,1,true
nim,81,154,1,field_alternative,alternative,2,true
nim,81,155,4,field_consequence,consequence,1,false
nim,82,156,1,field_alternative,alternative,3,true
nim,82,157,1,field_alternative,alternative,4,true
nim,82,158,23,field_value,value,1,false
nim,83,159,4,field_consequence,consequence,2,false
nim,84,160,2,field_body,body,3,false
nim,84,161,17,field_pragmas,pragmas,1,false
nim,85,162,2,field_body,body,3,false
nim,85,163,15,field_parameters,parameters,1,false
nim,87,164,9,field_inherits,inherits,2,false
nim,88,26,16,field_pragma,pragma,1,false
nim,89,165,18,field_refines,refines,2,false
nim,90,166,2,field_body,body,2,false
nim,90,167,15,field_parameters,parameters,1,false
nim,91,168,2,field_body,body,4,false
nim,91,169,13,field_name,name,0,false
nim,91,170,19,field_return_type,return_type,2,false
nim,92,171,8,field_generic_parameters,generic_parameters,1,false
nim,92,172,13,field_name,name,0,false
nim,92,173,17,field_pragmas,pragmas,4,false
nim,92,174,19,field_return_type,return_type,3,false
nim,93,175,2,field_body,body,4,false
nim,93,176,8,field_generic_parameters,generic_parameters,1,false
nim,93,177,13,field_name,name,0,false
nim,93,178,17,field_pragmas,pragmas,2,false
nim,94,179,8,field_generic_parameters,generic_parameters,1,false
nim,94,180,13,field_name,name,0,false
nim,94,181,15,field_parameters,parameters,2,false
nim,94,182,19,field_return_type,return_type,4,false
nim,95,183,2,field_body,body,4,false
nim,95,184,8,field_generic_parameters,generic_parameters,1,false
nim,95,185,13,field_name,name,0,false
nim,95,186,15,field_parameters,parameters,2,false
nim,96,187,13,field_name,name,0,false
nim,96,188,17,field_pragmas,pragmas,4,false
nim,96,189,19,field_return_type,return_type,3,false
nim,96,190,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,97,191,8,field_generic_parameters,generic_parameters,2,false
nim,97,192,13,field_name,name,0,false
nim,97,193,19,field_return_type,return_type,4,false
nim,97,194,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,98,195,2,field_body,body,4,false
nim,98,196,8,field_generic_parameters,generic_parameters,2,false
nim,98,197,13,field_name,name,0,false
nim,98,198,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,99,199,8,field_generic_parameters,generic_parameters,2,false
nim,99,200,13,field_name,name,0,false
nim,99,201,15,field_parameters,parameters,3,false
nim,99,202,17,field_pragmas,pragmas,4,false
nim,99,203,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,100,204,2,field_body,body,4,false
nim,100,205,13,field_name,name,0,false
nim,100,206,17,field_pragmas,pragmas,2,false
nim,100,207,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,101,208,13,field_name,name,0,false
nim,101,209,15,field_parameters,parameters,2,false
nim,101,210,19,field_return_type,return_type,4,false
nim,101,211,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,102,212,2,field_body,body,4,false
nim,102,213,13,field_name,name,0,false
nim,102,214,15,field_parameters,parameters,2,false
nim,102,215,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,103,216,13,field_name,name,0,false
nim,103,217,15,field_parameters,parameters,1,false
nim,103,218,17,field_pragmas,pragmas,4,false
nim,103,219,19,field_return_type,return_type,3,false
nim,104,220,2,field_body,body,4,false
nim,104,221,13,field_name,name,0,false
nim,104,222,15,field_parameters,parameters,1,false
nim,104,223,17,field_pragmas,pragmas,2,false
nim,105,224,22,field_type,type,2,false
nim,105,225,23,field_value,value,4,false
nim,106,226,4,field_consequence,consequence,3,false
nim,106,227,24,field_values,values,1,false
nim,107,228,3,field_condition,condition,1,false
nim,107,229,4,field_consequence,consequence,3,false
nim,108,230,2,field_body,body,4,false
nim,108,231,19,field_return_type,return_type,2,false
nim,109,232,2,field_body,body,4,false
nim,109,233,15,field_parameters,parameters,1,false
nim,109,234,17,field_pragmas,pragmas,2,false
nim,110,235,1,field_alternative,alternative,1,true
nim,111,31,22,field_type,type,0,true
nim,111,32,23,field_value,value,0,true
nim,112,164,9,field_inherits,inherits,2,false
nim,113,236,9,field_inherits,inherits,3,false
nim,113,237,16,field_pragma,pragma,1,false
nim,114,238,2,field_body,body,3,false
nim,114,239,18,field_refines,refines,2,false
nim,115,240,15,field_parameters,parameters,1,false
nim,115,241,18,field_refines,refines,3,false
nim,116,242,2,field_body,body,5,false
nim,116,243,13,field_name,name,0,false
nim,116,244,17,field_pragmas,pragmas,3,false
nim,116,245,19,field_return_type,return_type,2,false
nim,117,246,2,field_body,body,5,false
nim,117,247,8,field_generic_parameters,generic_parameters,1,false
nim,117,248,13,field_name,name,0,false
nim,117,249,19,field_return_type,return_type,3,false
nim,118,250,8,field_generic_parameters,generic_parameters,1,false
nim,118,251,13,field_name,name,0,false
nim,118,252,15,field_parameters,parameters,2,false
nim,118,253,17,field_pragmas,pragmas,5,false
nim,118,254,19,field_return_type,return_type,4,false
nim,119,255,2,field_body,body,5,false
nim,119,256,8,field_generic_parameters,generic_parameters,1,false
nim,119,257,13,field_name,name,0,false
nim,119,258,15,field_parameters,parameters,2,false
nim,119,259,17,field_pragmas,pragmas,3,false
nim,120,260,2,field_body,body,5,false
nim,120,261,13,field_name,name,0,false
nim,120,262,19,field_return_type,return_type,3,false
nim,120,263,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,121,264,8,field_generic_parameters,generic_parameters,2,false
nim,121,265,13,field_name,name,0,false
nim,121,266,17,field_pragmas,pragmas,5,false
nim,121,267,19,field_return_type,return_type,4,false
nim,121,268,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,122,269,2,field_body,body,5,false
nim,122,270,8,field_generic_parameters,generic_parameters,2,false
nim,122,271,13,field_name,name,0,false
nim,122,272,17,field_pragmas,pragmas,3,false
nim,122,273,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,123,274,8,field_generic_parameters,generic_parameters,2,false
nim,123,275,13,field_name,name,0,false
nim,123,276,15,field_parameters,parameters,3,false
nim,123,277,19,field_return_type,return_type,5,false
nim,123,278,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,124,279,2,field_body,body,5,false
nim,124,280,8,field_generic_parameters,generic_parameters,2,false
nim,124,281,13,field_name,name,0,false
nim,124,282,15,field_parameters,parameters,3,false
nim,124,283,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,125,284,13,field_name,name,0,false
nim,125,285,15,field_parameters,parameters,2,false
nim,125,286,17,field_pragmas,pragmas,5,false
nim,125,287,19,field_return_type,return_type,4,false
nim,125,288,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,126,289,2,field_body,body,5,false
nim,126,290,13,field_name,name,0,false
nim,126,291,15,field_parameters,parameters,2,false
nim,126,292,17,field_pragmas,pragmas,3,false
nim,126,293,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,127,294,2,field_body,body,5,false
nim,127,295,13,field_name,name,0,false
nim,127,296,15,field_parameters,parameters,1,false
nim,127,297,19,field_return_type,return_type,3,false
nim,128,298,22,field_type,type,2,false
nim,128,299,23,field_value,value,5,false
nim,129,300,2,field_body,body,5,false
nim,129,301,17,field_pragmas,pragmas,3,false
nim,129,302,19,field_return_type,return_type,2,false
nim,130,303,2,field_body,body,5,false
nim,130,304,15,field_parameters,parameters,1,false
nim,130,305,19,field_return_type,return_type,3,false
nim,131,306,1,field_alternative,alternative,0,false
nim,131,307,4,field_consequence,consequence,0,true
nim,131,308,24,field_values,values,0,true
nim,132,309,1,field_alternative,alternative,1,false
nim,132,310,4,field_consequence,consequence,1,true
nim,133,236,9,field_inherits,inherits,3,false
nim,133,237,16,field_pragma,pragma,1,false
nim,134,311,2,field_body,body,4,false
nim,134,312,15,field_parameters,parameters,1,false
nim,134,313,18,field_refines,refines,3,false
nim,135,314,2,field_body,body,6,false
nim,135,315,8,field_generic_parameters,generic_parameters,1,false
nim,135,316,13,field_name,name,0,false
nim,135,317,17,field_pragmas,pragmas,4,false
nim,135,318,19,field_return_type,return_type,3,false
nim,136,319,2,field_body,body,6,false
nim,136,320,8,field_generic_parameters,generic_parameters,1,false
nim,136,321,13,field_name,name,0,false
nim,136,322,15,field_parameters,parameters,2,false
nim,136,323,19,field_return_type,return_type,4,false
nim,137,324,2,field_body,body,6,false
nim,137,325,13,field_name,name,0,false
nim,137,326,17,field_pragmas,pragmas,4,false
nim,137,327,19,field_return_type,return_type,3,false
nim,137,328,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,138,329,2,field_body,body,6,false
nim,138,330,8,field_generic_parameters,generic_parameters,2,false
nim,138,331,13,field_name,name,0,false
nim,138,332,19,field_return_type,return_type,4,false
nim,138,333,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,139,334,8,field_generic_parameters,generic_parameters,2,false
nim,139,335,13,field_name,name,0,false
nim,139,336,15,field_parameters,parameters,3,false
nim,139,337,17,field_pragmas,pragmas,6,false
nim,139,338,19,field_return_type,return_type,5,false
nim,139,339,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,140,340,2,field_body,body,6,false
nim,140,341,8,field_generic_parameters,generic_parameters,2,false
nim,140,342,13,field_name,name,0,false
nim,140,343,15,field_parameters,parameters,3,false
nim,140,344,17,field_pragmas,pragmas,4,false
nim,140,345,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,141,346,2,field_body,body,6,false
nim,141,347,13,field_name,name,0,false
nim,141,348,15,field_parameters,parameters,2,false
nim,141,349,19,field_return_type,return_type,4,false
nim,141,350,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,142,351,2,field_body,body,6,false
nim,142,352,13,field_name,name,0,false
nim,142,353,15,field_parameters,parameters,1,false
nim,142,354,17,field_pragmas,pragmas,4,false
nim,142,355,19,field_return_type,return_type,3,false
nim,143,356,2,field_body,body,6,false
nim,143,357,15,field_parameters,parameters,1,false
nim,143,358,17,field_pragmas,pragmas,4,false
nim,143,359,19,field_return_type,return_type,3,false
nim,144,360,1,field_alternative,alternative,2,false
nim,144,361,4,field_consequence,consequence,2,true
nim,145,362,1,field_alternative,alternative,2,true
nim,146,363,1,field_alternative,alternative,1,true
nim,146,364,1,field_alternative,alternative,2,false
nim,146,365,4,field_consequence,consequence,2,true
nim,147,366,2,field_body,body,7,false
nim,147,367,8,field_generic_parameters,generic_parameters,1,false
nim,147,368,13,field_name,name,0,false
nim,147,369,15,field_parameters,parameters,2,false
nim,147,370,17,field_pragmas,pragmas,5,false
nim,147,371,19,field_return_type,return_type,4,false
nim,148,372,2,field_body,body,7,false
nim,148,373,8,field_generic_parameters,generic_parameters,2,false
nim,148,374,13,field_name,name,0,false
nim,148,375,17,field_pragmas,pragmas,5,false
nim,148,376,19,field_return_type,return_type,4,false
nim,148,377,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,149,378,2,field_body,body,7,false
nim,149,379,8,field_generic_parameters,generic_parameters,2,false
nim,149,380,13,field_name,name,0,false
nim,149,381,15,field_parameters,parameters,3,false
nim,149,382,19,field_return_type,return_type,5,false
nim,149,383,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,150,384,2,field_body,body,7,false
nim,150,385,13,field_name,name,0,false
nim,150,386,15,field_parameters,parameters,2,false
nim,150,387,17,field_pragmas,pragmas,5,false
nim,150,388,19,field_return_type,return_type,4,false
nim,150,389,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,151,390,1,field_alternative,alternative,0,false
nim,151,391,3,field_condition,condition,0,true
nim,151,392,4,field_consequence,consequence,0,true
nim,152,393,1,field_alternative,alternative,0,false
nim,152,394,4,field_consequence,consequence,0,true
nim,153,395,1,field_alternative,alternative,4,true
nim,153,396,3,field_condition,condition,1,false
nim,153,397,4,field_consequence,consequence,3,false
nim,154,398,1,field_alternative,alternative,3,false
nim,154,399,4,field_consequence,consequence,3,true
nim,155,400,1,field_alternative,alternative,2,true
nim,155,401,1,field_alternative,alternative,3,false
nim,155,402,4,field_consequence,consequence,3,true
nim,156,403,1,field_alternative,alternative,1,true
nim,156,404,1,field_alternative,alternative,3,false
nim,156,405,4,field_consequence,consequence,3,true
nim,157,406,2,field_body,body,8,false
nim,157,407,8,field_generic_parameters,generic_parameters,2,false
nim,157,408,13,field_name,name,0,false
nim,157,409,15,field_parameters,parameters,3,false
nim,157,410,17,field_pragmas,pragmas,6,false
nim,157,411,19,field_return_type,return_type,5,false
nim,157,412,20,field_rewrite_pattern,rewrite_pattern,1,false
nim,158,413,1,field_alternative,alternative,2,true
nim,158,414,1,field_alternative,alternative,4,false
nim,158,415,4,field_consequence,consequence,4,true
python,3,0,19,field_name,name,1,true
python,4,1,19,field_name,name,0,false
python,6,2,3,field_argument,argument,1,false
python,7,3,32,field_value,value,0,false
python,8,4,8,field_code,code,1,false
python,9,5,3,field_argument,argument,1,false
python,9,6,21,field_operator,operator,0,false
python,10,7,4,field_arguments,arguments,1,false
python,10,8,14,field_function,function,0,false
python,11,9,22,field_operators,operators,1,true
python,12,10,11,field_definition,definition,1,false
python,13,11,19,field_name,name,0,false
python,13,12,19,field_name,name,1,true
python,14,13,3,field_argument,argument,2,true
python,15,14,3,field_argument,argument,1,false
python,15,15,3,field_argument,argument,2,true
python,16,16,7,field_cause,cause,2,false
python,17,17,6,field_body,body,2,false
python,18,17,6,field_body,body,2,false
python,19,18,19,field_name,name,0,false
python,19,19,32,field_value,value,2,false
python,20,20,17,field_left,left,0,false
python,20,21,29,field_type,type,2,false
python,21,22,17,field_left,left,0,false
python,21,23,25,field_right,right,2,false
python,22,24,17,field_left,left,0,false
python,22,25,21,field_operator,operator,1,false
python,22,26,25,field_right,right,2,false
python,23,27,1,field_alias,alias,2,false
python,24,28,5,field_attribute,attribute,2,false
python,24,29,20,field_object,object,0,false
python,25,30,22,field_operators,operators,0,false
python,26,31,22,field_operators,operators,0,true
python,26,32,22,field_operators,operators,1,true
python,27,33,12,field_expression,expression,1,false
python,28,34,19,field_name,name,1,false
python,29,35,19,field_name,name,0,true
python,29,36,19,field_name,name,1,true
python,30,37,1,field_alias,alias,2,false
python,30,38,19,field_name,name,0,false
python,31,39,19,field_name,name,3,true
