language,repository,from_rule,to_symbol,path
csharp,tree-sitter/tree-sitter-c-sharp,collection_element,spread_element,$.members[1]
csharp,tree-sitter/tree-sitter-c-sharp,expression_element,expression,$.content
csharp,tree-sitter/tree-sitter-c-sharp,spread_element,expression,$.content.content.members[1]
csharp,tree-sitter/tree-sitter-c-sharp,initializer_expression,expression,$.members[1].members[0].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,initializer_expression,expression,$.members[1].members[0].members[1].content.members[1]
csharp,tree-sitter/tree-sitter-c-sharp,declaration_expression,type,$.content.members[0].content
csharp,tree-sitter/tree-sitter-c-sharp,declaration_expression,identifier,$.content.members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,default_expression,type,$.content.members[1].members[0].members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,with_expression,expression,$.content.members[0]
csharp,tree-sitter/tree-sitter-c-sharp,with_expression,_with_body,$.content.members[2]
csharp,tree-sitter/tree-sitter-c-sharp,_with_body,with_initializer,$.members[1].members[0].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,_with_body,with_initializer,$.members[1].members[0].members[1].content.members[1]
csharp,tree-sitter/tree-sitter-c-sharp,with_initializer,identifier,$.members[0]
csharp,tree-sitter/tree-sitter-c-sharp,with_initializer,expression,$.members[2]
csharp,tree-sitter/tree-sitter-c-sharp,sizeof_expression,type,$.members[2].content
csharp,tree-sitter/tree-sitter-c-sharp,typeof_expression,type,$.members[2].content
csharp,tree-sitter/tree-sitter-c-sharp,makeref_expression,expression,$.members[2]
csharp,tree-sitter/tree-sitter-c-sharp,ref_expression,expression,$.members[1]
csharp,tree-sitter/tree-sitter-c-sharp,reftype_expression,expression,$.members[2]
csharp,tree-sitter/tree-sitter-c-sharp,refvalue_expression,expression,$.members[2].content
csharp,tree-sitter/tree-sitter-c-sharp,refvalue_expression,type,$.members[4].content
csharp,tree-sitter/tree-sitter-c-sharp,stackalloc_expression,array_type,$.content.members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,stackalloc_expression,initializer_expression,$.content.members[2].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,range_expression,expression,$.content.members[0].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,range_expression,expression,$.content.members[2].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,tuple_expression,argument,$.members[1].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,tuple_expression,argument,$.members[1].members[1].content.members[1]
csharp,tree-sitter/tree-sitter-c-sharp,literal,null_literal,$.members[0]
csharp,tree-sitter/tree-sitter-c-sharp,literal,character_literal,$.members[1]
csharp,tree-sitter/tree-sitter-c-sharp,literal,integer_literal,$.members[2]
csharp,tree-sitter/tree-sitter-c-sharp,literal,real_literal,$.members[3]
csharp,tree-sitter/tree-sitter-c-sharp,literal,boolean_literal,$.members[4]
csharp,tree-sitter/tree-sitter-c-sharp,literal,string_literal,$.members[5]
csharp,tree-sitter/tree-sitter-c-sharp,literal,verbatim_string_literal,$.members[6]
csharp,tree-sitter/tree-sitter-c-sharp,literal,raw_string_literal,$.members[7]
csharp,tree-sitter/tree-sitter-c-sharp,character_literal,character_literal_content,$.members[1].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,character_literal,escape_sequence,$.members[1].members[1]
csharp,tree-sitter/tree-sitter-c-sharp,string_literal,string_literal_content,$.members[1].content.members[0]
csharp,tree-sitter/tree-sitter-c-sharp,string_literal,escape_sequence,$.members[1].content.members[1]
csharp,tree-sitter/tree-sitter-c-sharp,string_literal,string_literal_encoding,$.members[3].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,raw_string_literal,raw_string_start,$.members[0]
csharp,tree-sitter/tree-sitter-c-sharp,raw_string_literal,raw_string_content,$.members[1]
csharp,tree-sitter/tree-sitter-c-sharp,raw_string_literal,raw_string_end,$.members[2]
csharp,tree-sitter/tree-sitter-c-sharp,identifier,_identifier_token,$.members[0]
csharp,tree-sitter/tree-sitter-c-sharp,identifier,_reserved_identifier,$.members[1]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_if,_preproc_expression,$.content.members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_if,declaration,$.content.members[3].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_if,preproc_else,$.content.members[4].content.members[0].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_if,preproc_elif,$.content.members[4].content.members[0].members[1]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_else,declaration,$.content.members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_elif,_preproc_expression,$.content.members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_elif,declaration,$.content.members[3].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_elif,preproc_else,$.content.members[4].content.members[0].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_elif,preproc_elif,$.content.members[4].content.members[0].members[1]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_if_in_top_level,_preproc_expression,$.content.members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_if_in_top_level,_top_level_item_no_statement,$.content.members[3].content.members[0]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_if_in_top_level,statement,$.content.members[3].content.members[1]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_if_in_top_level,preproc_else_in_top_level,$.content.members[4].content.members[0].members[0].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_if_in_top_level,preproc_elif_in_top_level,$.content.members[4].content.members[0].members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_else_in_top_level,_top_level_item_no_statement,$.content.members[1].content.members[0]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_else_in_top_level,statement,$.content.members[1].content.members[1]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_elif_in_top_level,_preproc_expression,$.content.members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_elif_in_top_level,_top_level_item_no_statement,$.content.members[3].content.members[0]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_elif_in_top_level,statement,$.content.members[3].content.members[1]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_elif_in_top_level,preproc_else_in_top_level,$.content.members[4].content.members[0].members[0].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_elif_in_top_level,preproc_elif_in_top_level,$.content.members[4].content.members[0].members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_if_in_expression,_preproc_expression,$.content.members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_if_in_expression,expression,$.content.members[3].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_if_in_expression,preproc_else_in_expression,$.content.members[4].content.members[0].members[0].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_if_in_expression,preproc_elif_in_expression,$.content.members[4].content.members[0].members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_else_in_expression,expression,$.content.members[1].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_elif_in_expression,_preproc_expression,$.content.members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_elif_in_expression,expression,$.content.members[3].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_elif_in_expression,preproc_else_in_expression,$.content.members[4].content.members[0].members[0].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_elif_in_expression,preproc_elif_in_expression,$.content.members[4].content.members[0].members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_if_in_enum_member_declaration,_preproc_expression,$.content.members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_if_in_enum_member_declaration,enum_member_declaration,$.content.members[3].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_if_in_enum_member_declaration,preproc_else_in_enum_member_declaration,$.content.members[4].content.members[0].members[0].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_if_in_enum_member_declaration,preproc_elif_in_enum_member_declaration,$.content.members[4].content.members[0].members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_else_in_enum_member_declaration,enum_member_declaration,$.content.members[1].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_elif_in_enum_member_declaration,_preproc_expression,$.content.members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_elif_in_enum_member_declaration,enum_member_declaration,$.content.members[3].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_elif_in_enum_member_declaration,preproc_else_in_enum_member_declaration,$.content.members[4].content.members[0].members[0].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_elif_in_enum_member_declaration,preproc_elif_in_enum_member_declaration,$.content.members[4].content.members[0].members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_if_in_attribute_list,_preproc_expression,$.content.members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_if_in_attribute_list,attribute_list,$.content.members[3].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_if_in_attribute_list,preproc_else_in_attribute_list,$.content.members[4].content.members[0].members[0].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_if_in_attribute_list,preproc_elif_in_attribute_list,$.content.members[4].content.members[0].members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_else_in_attribute_list,attribute_list,$.content.members[1].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_elif_in_attribute_list,_preproc_expression,$.content.members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_elif_in_attribute_list,attribute_list,$.content.members[3].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_elif_in_attribute_list,preproc_else_in_attribute_list,$.content.members[4].content.members[0].members[0].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_elif_in_attribute_list,preproc_elif_in_attribute_list,$.content.members[4].content.members[0].members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,_preproc_expression,identifier,$.members[0]
csharp,tree-sitter/tree-sitter-c-sharp,_preproc_expression,boolean_literal,$.members[1]
csharp,tree-sitter/tree-sitter-c-sharp,_preproc_expression,integer_literal,$.members[2]
csharp,tree-sitter/tree-sitter-c-sharp,_preproc_expression,character_literal,$.members[3]
csharp,tree-sitter/tree-sitter-c-sharp,_preproc_expression,preproc_unary_expression,$.members[4].content
csharp,tree-sitter/tree-sitter-c-sharp,_preproc_expression,preproc_binary_expression,$.members[5].content
csharp,tree-sitter/tree-sitter-c-sharp,_preproc_expression,preproc_parenthesized_expression,$.members[6].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_parenthesized_expression,_preproc_expression,$.members[1]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_unary_expression,_preproc_expression,$.content.members[1].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_binary_expression,_preproc_expression,$.members[0].content.members[0].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_binary_expression,_preproc_expression,$.members[0].content.members[2].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_binary_expression,_preproc_expression,$.members[1].content.members[0].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_binary_expression,_preproc_expression,$.members[1].content.members[2].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_binary_expression,_preproc_expression,$.members[2].content.members[0].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_binary_expression,_preproc_expression,$.members[2].content.members[2].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_binary_expression,_preproc_expression,$.members[3].content.members[0].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_binary_expression,_preproc_expression,$.members[3].content.members[2].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_region,preproc_arg,$.members[1].members[0].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_endregion,preproc_arg,$.members[1].members[0].content
csharp,tree-sitter/tree-sitter-c-sharp,preproc_line,integer_literal,$.members[1].members[2].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_line,string_literal,$.members[1].members[2].members[1].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_line,integer_literal,$.members[1].members[3].members[1]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_line,integer_literal,$.members[1].members[3].members[3]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_line,integer_literal,$.members[1].members[3].members[7]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_line,integer_literal,$.members[1].members[3].members[9]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_line,integer_literal,$.members[1].members[3].members[11].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_line,string_literal,$.members[1].members[3].members[12]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_pragma,identifier,$.members[1].members[0].members[2].members[0].members[0].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_pragma,integer_literal,$.members[1].members[0].members[2].members[0].members[0].members[1]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_pragma,identifier,$.members[1].members[0].members[2].members[0].members[1].content.members[1].members[0]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_pragma,integer_literal,$.members[1].members[0].members[2].members[0].members[1].content.members[1].members[1]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_pragma,string_literal,$.members[1].members[1].members[1]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_pragma,string_literal,$.members[1].members[1].members[2]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_pragma,string_literal,$.members[1].members[1].members[3]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_error,preproc_arg,$.members[1]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_warning,preproc_arg,$.members[1]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_define,preproc_arg,$.members[1]
csharp,tree-sitter/tree-sitter-c-sharp,preproc_undef,preproc_arg,$.members[1]
java,tree-sitter/tree-sitter-java,program,_toplevel_statement,$.content
java,tree-sitter/tree-sitter-java,_toplevel_statement,statement,$.members[0]
java,tree-sitter/tree-sitter-java,_toplevel_statement,method_declaration,$.members[1]
java,tree-sitter/tree-sitter-java,_literal,decimal_integer_literal,$.members[0]
java,tree-sitter/tree-sitter-java,_literal,hex_integer_literal,$.members[1]
java,tree-sitter/tree-sitter-java,_literal,octal_integer_literal,$.members[2]
java,tree-sitter/tree-sitter-java,_literal,binary_integer_literal,$.members[3]
java,tree-sitter/tree-sitter-java,_literal,decimal_floating_point_literal,$.members[4]
java,tree-sitter/tree-sitter-java,_literal,hex_floating_point_literal,$.members[5]
java,tree-sitter/tree-sitter-java,_literal,true,$.members[6]
java,tree-sitter/tree-sitter-java,_literal,false,$.members[7]
java,tree-sitter/tree-sitter-java,_literal,character_literal,$.members[8]
java,tree-sitter/tree-sitter-java,_literal,string_literal,$.members[9]
java,tree-sitter/tree-sitter-java,_literal,null_literal,$.members[10]
java,tree-sitter/tree-sitter-java,string_literal,_string_literal,$.members[0]
java,tree-sitter/tree-sitter-java,string_literal,_multiline_string_literal,$.members[1]
java,tree-sitter/tree-sitter-java,_string_literal,string_fragment,$.members[1].content.members[0]
java,tree-sitter/tree-sitter-java,_string_literal,escape_sequence,$.members[1].content.members[1]
java,tree-sitter/tree-sitter-java,_string_literal,string_interpolation,$.members[1].content.members[2]
java,tree-sitter/tree-sitter-java,_multiline_string_literal,_multiline_string_fragment,$.members[1].content.members[0].content
java,tree-sitter/tree-sitter-java,_multiline_string_literal,_escape_sequence,$.members[1].content.members[1]
java,tree-sitter/tree-sitter-java,_multiline_string_literal,string_interpolation,$.members[1].content.members[2]
java,tree-sitter/tree-sitter-java,string_interpolation,expression,$.members[1]
java,tree-sitter/tree-sitter-java,_escape_sequence,escape_sequence,$.members[1].content
java,tree-sitter/tree-sitter-java,expression,assignment_expression,$.members[0]
java,tree-sitter/tree-sitter-java,expression,binary_expression,$.members[1]
java,tree-sitter/tree-sitter-java,expression,instanceof_expression,$.members[2]
java,tree-sitter/tree-sitter-java,expression,lambda_expression,$.members[3]
java,tree-sitter/tree-sitter-java,expression,ternary_expression,$.members[4]
java,tree-sitter/tree-sitter-java,expression,update_expression,$.members[5]
java,tree-sitter/tree-sitter-java,expression,primary_expression,$.members[6]
java,tree-sitter/tree-sitter-java,expression,unary_expression,$.members[7]
java,tree-sitter/tree-sitter-java,expression,cast_expression,$.members[8]
java,tree-sitter/tree-sitter-java,expression,switch_expression,$.members[9]
java,tree-sitter/tree-sitter-java,cast_expression,_type,$.content.members[0].members[1].content
java,tree-sitter/tree-sitter-java,cast_expression,expression,$.content.members[0].members[3].content
java,tree-sitter/tree-sitter-java,cast_expression,_type,$.content.members[1].members[1].members[0].content
java,tree-sitter/tree-sitter-java,cast_expression,_type,$.content.members[1].members[1].members[1].content.members[1].content
java,tree-sitter/tree-sitter-java,cast_expression,primary_expression,$.content.members[1].members[3].content.members[0]
java,tree-sitter/tree-sitter-java,cast_expression,lambda_expression,$.content.members[1].members[3].content.members[1]
java,tree-sitter/tree-sitter-java,assignment_expression,identifier,$.content.members[0].content.members[0]
java,tree-sitter/tree-sitter-java,assignment_expression,_reserved_identifier,$.content.members[0].content.members[1]
java,tree-sitter/tree-sitter-java,assignment_expression,field_access,$.content.members[0].content.members[2]
java,tree-sitter/tree-sitter-java,assignment_expression,array_access,$.content.members[0].content.members[3]
java,tree-sitter/tree-sitter-java,assignment_expression,expression,$.content.members[2].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[0].content.members[0].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[0].content.members[2].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[1].content.members[0].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[1].content.members[2].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[2].content.members[0].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[2].content.members[2].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[3].content.members[0].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[3].content.members[2].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[4].content.members[0].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[4].content.members[2].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[5].content.members[0].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[5].content.members[2].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[6].content.members[0].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[6].content.members[2].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[7].content.members[0].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[7].content.members[2].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[8].content.members[0].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[8].content.members[2].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[9].content.members[0].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[9].content.members[2].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[10].content.members[0].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[10].content.members[2].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[11].content.members[0].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[11].content.members[2].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[12].content.members[0].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[12].content.members[2].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[13].content.members[0].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[13].content.members[2].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[14].content.members[0].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[14].content.members[2].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[15].content.members[0].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[15].content.members[2].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[16].content.members[0].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[16].content.members[2].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[17].content.members[0].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[17].content.members[2].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[18].content.members[0].content
java,tree-sitter/tree-sitter-java,binary_expression,expression,$.members[18].content.members[2].content
java,tree-sitter/tree-sitter-java,instanceof_expression,expression,$.content.members[0].content
java,tree-sitter/tree-sitter-java,instanceof_expression,_type,$.content.members[3].members[0].members[0].content
java,tree-sitter/tree-sitter-java,instanceof_expression,identifier,$.content.members[3].members[0].members[1].members[0].content.members[0]
java,tree-sitter/tree-sitter-java,instanceof_expression,_reserved_identifier,$.content.members[3].members[0].members[1].members[0].content.members[1]
java,tree-sitter/tree-sitter-java,instanceof_expression,record_pattern,$.content.members[3].members[1].content
java,tree-sitter/tree-sitter-java,lambda_expression,identifier,$.members[0].content.members[0]
java,tree-sitter/tree-sitter-java,lambda_expression,formal_parameters,$.members[0].content.members[1]
java,tree-sitter/tree-sitter-java,lambda_expression,inferred_parameters,$.members[0].content.members[2]
java,tree-sitter/tree-sitter-java,lambda_expression,_reserved_identifier,$.members[0].content.members[3]
java,tree-sitter/tree-sitter-java,lambda_expression,expression,$.members[2].content.members[0]
java,tree-sitter/tree-sitter-java,lambda_expression,block,$.members[2].content.members[1]
java,tree-sitter/tree-sitter-java,inferred_parameters,identifier,$.members[1].members[0].members[0]
java,tree-sitter/tree-sitter-java,inferred_parameters,_reserved_identifier,$.members[1].members[0].members[1]
java,tree-sitter/tree-sitter-java,inferred_parameters,identifier,$.members[1].members[1].content.members[1].members[0]
java,tree-sitter/tree-sitter-java,inferred_parameters,_reserved_identifier,$.members[1].members[1].content.members[1].members[1]
java,tree-sitter/tree-sitter-java,ternary_expression,expression,$.content.members[0].content
java,tree-sitter/tree-sitter-java,ternary_expression,expression,$.content.members[2].content
java,tree-sitter/tree-sitter-java,ternary_expression,expression,$.content.members[4].content
java,tree-sitter/tree-sitter-java,unary_expression,expression,$.members[0].content.members[1].content
java,tree-sitter/tree-sitter-java,unary_expression,expression,$.members[1].content.members[1].content
java,tree-sitter/tree-sitter-java,unary_expression,expression,$.members[2].content.members[1].content
java,tree-sitter/tree-sitter-java,unary_expression,expression,$.members[3].content.members[1].content
java,tree-sitter/tree-sitter-java,update_expression,expression,$.content.members[0].members[0]
java,tree-sitter/tree-sitter-java,update_expression,expression,$.content.members[1].members[0]
java,tree-sitter/tree-sitter-java,update_expression,expression,$.content.members[2].members[1]
java,tree-sitter/tree-sitter-java,update_expression,expression,$.content.members[3].members[1]
java,tree-sitter/tree-sitter-java,primary_expression,_literal,$.members[0]
java,tree-sitter/tree-sitter-java,primary_expression,class_literal,$.members[1]
java,tree-sitter/tree-sitter-java,primary_expression,this,$.members[2]
java,tree-sitter/tree-sitter-java,primary_expression,identifier,$.members[3]
java,tree-sitter/tree-sitter-java,primary_expression,_reserved_identifier,$.members[4]
java,tree-sitter/tree-sitter-java,primary_expression,parenthesized_expression,$.members[5]
java,tree-sitter/tree-sitter-java,primary_expression,object_creation_expression,$.members[6]
java,tree-sitter/tree-sitter-java,primary_expression,field_access,$.members[7]
java,tree-sitter/tree-sitter-java,primary_expression,array_access,$.members[8]
java,tree-sitter/tree-sitter-java,primary_expression,method_invocation,$.members[9]
java,tree-sitter/tree-sitter-java,primary_expression,method_reference,$.members[10]
java,tree-sitter/tree-sitter-java,primary_expression,array_creation_expression,$.members[11]
java,tree-sitter/tree-sitter-java,primary_expression,template_expression,$.members[12]
java,tree-sitter/tree-sitter-java,array_creation_expression,_annotation,$.content.members[1].content
java,tree-sitter/tree-sitter-java,array_creation_expression,_simple_type,$.content.members[2].content
java,tree-sitter/tree-sitter-java,array_creation_expression,dimensions_expr,$.content.members[3].members[0].members[0].content.content
java,tree-sitter/tree-sitter-java,array_creation_expression,dimensions,$.content.members[3].members[0].members[1].content.members[0]
java,tree-sitter/tree-sitter-java,array_creation_expression,dimensions,$.content.members[3].members[1].members[0].content
java,tree-sitter/tree-sitter-java,array_creation_expression,array_initializer,$.content.members[3].members[1].members[1].content
java,tree-sitter/tree-sitter-java,dimensions_expr,_annotation,$.members[0].content
java,tree-sitter/tree-sitter-java,dimensions_expr,expression,$.members[2]
java,tree-sitter/tree-sitter-java,parenthesized_expression,expression,$.members[1]
java,tree-sitter/tree-sitter-java,class_literal,_unannotated_type,$.content.members[0]
java,tree-sitter/tree-sitter-java,object_creation_expression,_unqualified_object_creation_expression,$.members[0]
java,tree-sitter/tree-sitter-java,object_creation_expression,primary_expression,$.members[1].members[0]
java,tree-sitter/tree-sitter-java,object_creation_expression,_unqualified_object_creation_expression,$.members[1].members[2]
java,tree-sitter/tree-sitter-java,_unqualified_object_creation_expression,_annotation,$.content.members[1].members[0].members[0].content
java,tree-sitter/tree-sitter-java,_unqualified_object_creation_expression,type_arguments,$.content.members[1].members[0].members[1].content
java,tree-sitter/tree-sitter-java,_unqualified_object_creation_expression,_annotation,$.content.members[1].members[0].members[2].content
java,tree-sitter/tree-sitter-java,_unqualified_object_creation_expression,_annotation,$.content.members[1].members[1].content
java,tree-sitter/tree-sitter-java,_unqualified_object_creation_expression,_simple_type,$.content.members[2].content
java,tree-sitter/tree-sitter-java,_unqualified_object_creation_expression,argument_list,$.content.members[3].content
java,tree-sitter/tree-sitter-java,_unqualified_object_creation_expression,class_body,$.content.members[4].members[0]
java,tree-sitter/tree-sitter-java,field_access,primary_expression,$.members[0].content.members[0]
java,tree-sitter/tree-sitter-java,field_access,super,$.members[0].content.members[1]
java,tree-sitter/tree-sitter-java,field_access,super,$.members[1].members[0].members[1]
java,tree-sitter/tree-sitter-java,field_access,identifier,$.members[3].content.members[0]
java,tree-sitter/tree-sitter-java,field_access,_reserved_identifier,$.members[3].content.members[1]
java,tree-sitter/tree-sitter-java,field_access,this,$.members[3].content.members[2]
java,tree-sitter/tree-sitter-java,template_expression,primary_expression,$.members[0].content
java,tree-sitter/tree-sitter-java,template_expression,string_literal,$.members[2].content
java,tree-sitter/tree-sitter-java,array_access,primary_expression,$.members[0].content
java,tree-sitter/tree-sitter-java,array_access,expression,$.members[2].content
java,tree-sitter/tree-sitter-java,method_invocation,identifier,$.members[0].members[0].content.members[0]
java,tree-sitter/tree-sitter-java,method_invocation,_reserved_identifier,$.members[0].members[0].content.members[1]
java,tree-sitter/tree-sitter-java,method_invocation,primary_expression,$.members[0].members[1].members[0].content.members[0]
java,tree-sitter/tree-sitter-java,method_invocation,super,$.members[0].members[1].members[0].content.members[1]
java,tree-sitter/tree-sitter-java,method_invocation,super,$.members[0].members[1].members[2].members[0].members[0]
java,tree-sitter/tree-sitter-java,method_invocation,type_arguments,$.members[0].members[1].members[3].content.members[0]
java,tree-sitter/tree-sitter-java,method_invocation,identifier,$.members[0].members[1].members[4].content.members[0]
java,tree-sitter/tree-sitter-java,method_invocation,_reserved_identifier,$.members[0].members[1].members[4].content.members[1]
java,tree-sitter/tree-sitter-java,method_invocation,argument_list,$.members[1].content
java,tree-sitter/tree-sitter-java,argument_list,expression,$.members[1].members[0].members[0]
java,tree-sitter/tree-sitter-java,argument_list,expression,$.members[1].members[0].members[1].content.members[1]
java,tree-sitter/tree-sitter-java,method_reference,_type,$.members[0].members[0]
java,tree-sitter/tree-sitter-java,method_reference,primary_expression,$.members[0].members[1]
java,tree-sitter/tree-sitter-java,method_reference,super,$.members[0].members[2]
java,tree-sitter/tree-sitter-java,method_reference,type_arguments,$.members[2].members[0]
java,tree-sitter/tree-sitter-java,method_reference,identifier,$.members[3].members[1]
java,tree-sitter/tree-sitter-java,type_arguments,_type,$.members[1].members[0].members[0].members[0]
