language,repository,node_type,required,multiple,child_type,child_named
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,consume_expression,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,custom_operator,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,diagnostic,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,dictionary_literal,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,directive,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,discard_statement,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,disjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,equality_expression,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,fully_open_range,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,hex_literal,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,if_statement,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,infix_expression,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,integer_literal,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,key_path_expression,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,key_path_string_expression,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,lambda_literal,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,macro_invocation,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,multi_line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,multiplicative_expression,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,navigation_expression,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,nil_coalescing_expression,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,nil_literal,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,oct_literal,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,open_end_range_expression,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,open_start_range_expression,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,playground_literal,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,postfix_expression,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,prefix_expression,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,range_expression,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,raw_string_literal,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,real_literal,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,regex_literal,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,selector_expression,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,self_expression,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,simple_identifier,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,special_literal,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,super_expression,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,switch_statement,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,ternary_expression,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,try_expression,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,tuple_expression,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,value_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,playground_literal,True,True,value_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,precedence_group_attribute,True,True,boolean_literal,True
swift,alex-pinkus/tree-sitter-swift,precedence_group_attribute,True,True,simple_identifier,True
swift,alex-pinkus/tree-sitter-swift,precedence_group_attributes,True,True,precedence_group_attribute,True
swift,alex-pinkus/tree-sitter-swift,precedence_group_declaration,True,True,precedence_group_attributes,True
swift,alex-pinkus/tree-sitter-swift,precedence_group_declaration,True,True,simple_identifier,True
swift,alex-pinkus/tree-sitter-swift,property_declaration,False,True,attribute,True
swift,alex-pinkus/tree-sitter-swift,property_declaration,False,True,inheritance_modifier,True
swift,alex-pinkus/tree-sitter-swift,property_declaration,False,True,modifiers,True
swift,alex-pinkus/tree-sitter-swift,property_declaration,False,True,ownership_modifier,True
swift,alex-pinkus/tree-sitter-swift,property_declaration,False,True,property_behavior_modifier,True
swift,alex-pinkus/tree-sitter-swift,property_declaration,False,True,type_annotation,True
swift,alex-pinkus/tree-sitter-swift,property_declaration,False,True,type_constraints,True
swift,alex-pinkus/tree-sitter-swift,property_declaration,False,True,value_binding_pattern,True
swift,alex-pinkus/tree-sitter-swift,property_declaration,False,True,willset_didset_block,True
swift,alex-pinkus/tree-sitter-swift,protocol_body,False,True,associatedtype_declaration,True
swift,alex-pinkus/tree-sitter-swift,protocol_body,False,True,deinit_declaration,True
swift,alex-pinkus/tree-sitter-swift,protocol_body,False,True,directive,True
swift,alex-pinkus/tree-sitter-swift,protocol_body,False,True,init_declaration,True
swift,alex-pinkus/tree-sitter-swift,protocol_body,False,True,protocol_function_declaration,True
swift,alex-pinkus/tree-sitter-swift,protocol_body,False,True,protocol_property_declaration,True
swift,alex-pinkus/tree-sitter-swift,protocol_body,False,True,subscript_declaration,True
swift,alex-pinkus/tree-sitter-swift,protocol_body,False,True,typealias_declaration,True
swift,alex-pinkus/tree-sitter-swift,protocol_composition_type,True,True,array_type,True
swift,alex-pinkus/tree-sitter-swift,protocol_composition_type,True,True,bracket_qualified_type,True
swift,alex-pinkus/tree-sitter-swift,protocol_composition_type,True,True,dictionary_type,True
swift,alex-pinkus/tree-sitter-swift,protocol_composition_type,True,True,existential_type,True
swift,alex-pinkus/tree-sitter-swift,protocol_composition_type,True,True,function_type,True
swift,alex-pinkus/tree-sitter-swift,protocol_composition_type,True,True,metatype,True
swift,alex-pinkus/tree-sitter-swift,protocol_composition_type,True,True,opaque_type,True
swift,alex-pinkus/tree-sitter-swift,protocol_composition_type,True,True,optional_type,True
swift,alex-pinkus/tree-sitter-swift,protocol_composition_type,True,True,protocol_composition_type,True
swift,alex-pinkus/tree-sitter-swift,protocol_composition_type,True,True,suppressed_constraint,True
swift,alex-pinkus/tree-sitter-swift,protocol_composition_type,True,True,tuple_type,True
swift,alex-pinkus/tree-sitter-swift,protocol_composition_type,True,True,type_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,protocol_composition_type,True,True,type_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,protocol_composition_type,True,True,user_type,True
swift,alex-pinkus/tree-sitter-swift,protocol_declaration,False,True,attribute,True
swift,alex-pinkus/tree-sitter-swift,protocol_declaration,False,True,inheritance_specifier,True
swift,alex-pinkus/tree-sitter-swift,protocol_declaration,False,True,modifiers,True
swift,alex-pinkus/tree-sitter-swift,protocol_declaration,False,True,type_constraints,True
swift,alex-pinkus/tree-sitter-swift,protocol_declaration,False,True,type_parameters,True
swift,alex-pinkus/tree-sitter-swift,protocol_function_declaration,False,True,attribute,True
swift,alex-pinkus/tree-sitter-swift,protocol_function_declaration,False,True,modifiers,True
swift,alex-pinkus/tree-sitter-swift,protocol_function_declaration,False,True,parameter,True
swift,alex-pinkus/tree-sitter-swift,protocol_function_declaration,False,True,statements,True
swift,alex-pinkus/tree-sitter-swift,protocol_function_declaration,False,True,throws,True
swift,alex-pinkus/tree-sitter-swift,protocol_function_declaration,False,True,throws_clause,True
swift,alex-pinkus/tree-sitter-swift,protocol_function_declaration,False,True,type_constraints,True
swift,alex-pinkus/tree-sitter-swift,protocol_function_declaration,False,True,type_parameters,True
swift,alex-pinkus/tree-sitter-swift,protocol_property_declaration,True,True,modifiers,True
swift,alex-pinkus/tree-sitter-swift,protocol_property_declaration,True,True,protocol_property_requirements,True
swift,alex-pinkus/tree-sitter-swift,protocol_property_declaration,True,True,type_annotation,True
swift,alex-pinkus/tree-sitter-swift,protocol_property_declaration,True,True,type_constraints,True
swift,alex-pinkus/tree-sitter-swift,protocol_property_requirements,False,True,getter_specifier,True
swift,alex-pinkus/tree-sitter-swift,protocol_property_requirements,False,True,setter_specifier,True
swift,alex-pinkus/tree-sitter-swift,raw_str_interpolation,True,False,raw_str_interpolation_start,True
swift,alex-pinkus/tree-sitter-swift,raw_string_literal,False,True,raw_str_continuing_indicator,True
swift,alex-pinkus/tree-sitter-swift,repeat_while_statement,False,False,statements,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,additive_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,array_literal,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,as_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,assignment,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,await_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,bang,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,bin_literal,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,bitwise_operation,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,boolean_literal,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,call_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,check_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,comparison_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,conjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,constructor_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,consume_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,custom_operator,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,diagnostic,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,dictionary_literal,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,directive,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,discard_statement,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,disjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,equality_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,fully_open_range,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,hex_literal,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,if_statement,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,infix_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,integer_literal,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,key_path_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,key_path_string_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,lambda_literal,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,macro_invocation,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,multi_line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,multiplicative_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,navigation_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,nil_coalescing_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,nil_literal,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,oct_literal,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,open_end_range_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,open_start_range_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,playground_literal,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,postfix_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,prefix_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,range_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,raw_string_literal,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,real_literal,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,regex_literal,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,selector_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,self_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,simple_identifier,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,special_literal,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,super_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,switch_statement,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,ternary_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,try_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,tuple_expression,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,value_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,selector_expression,False,False,value_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,setter_specifier,False,False,mutation_modifier,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,additive_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,array_literal,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,as_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,assignment,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,associatedtype_declaration,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,await_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,bang,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,bin_literal,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,bitwise_operation,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,boolean_literal,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,call_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,check_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,class_declaration,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,comparison_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,conjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,constructor_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,consume_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,custom_operator,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,diagnostic,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,dictionary_literal,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,directive,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,discard_statement,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,disjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,do_statement,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,equality_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,for_statement,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,fully_open_range,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,function_declaration,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,guard_statement,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,hex_literal,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,if_statement,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,import_declaration,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,infix_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,init_declaration,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,integer_literal,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,key_path_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,key_path_string_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,lambda_literal,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,macro_declaration,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,macro_invocation,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,multi_line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,multiplicative_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,navigation_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,nil_coalescing_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,nil_literal,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,oct_literal,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,open_end_range_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,open_start_range_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,operator_declaration,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,playground_literal,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,postfix_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,precedence_group_declaration,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,prefix_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,property_declaration,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,protocol_declaration,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,range_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,raw_string_literal,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,real_literal,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,regex_literal,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,repeat_while_statement,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,selector_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,self_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,shebang_line,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,simple_identifier,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,special_literal,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,statement_label,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,super_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,switch_statement,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,ternary_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,throw_keyword,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,try_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,tuple_expression,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,typealias_declaration,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,value_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,value_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,source_file,False,True,while_statement,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,additive_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,array_literal,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,as_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,assignment,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,await_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,bang,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,bin_literal,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,bitwise_operation,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,boolean_literal,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,call_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,check_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,class_declaration,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,comparison_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,conjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,constructor_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,consume_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,control_transfer_statement,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,custom_operator,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,diagnostic,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,dictionary_literal,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,directive,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,discard_statement,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,disjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,do_statement,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,equality_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,for_statement,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,fully_open_range,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,function_declaration,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,guard_statement,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,hex_literal,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,if_statement,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,infix_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,integer_literal,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,key_path_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,key_path_string_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,lambda_literal,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,macro_invocation,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,multi_line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,multiplicative_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,navigation_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,nil_coalescing_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,nil_literal,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,oct_literal,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,open_end_range_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,open_start_range_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,playground_literal,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,postfix_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,prefix_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,property_declaration,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,range_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,raw_string_literal,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,real_literal,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,regex_literal,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,repeat_while_statement,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,selector_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,self_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,simple_identifier,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,special_literal,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,statement_label,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,super_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,switch_statement,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,ternary_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,try_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,tuple_expression,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,typealias_declaration,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,value_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,value_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,statements,False,True,while_statement,True
swift,alex-pinkus/tree-sitter-swift,subscript_declaration,True,True,attribute,True
swift,alex-pinkus/tree-sitter-swift,subscript_declaration,True,True,computed_property,True
swift,alex-pinkus/tree-sitter-swift,subscript_declaration,True,True,modifiers,True
swift,alex-pinkus/tree-sitter-swift,subscript_declaration,True,True,parameter,True
swift,alex-pinkus/tree-sitter-swift,subscript_declaration,True,True,type_constraints,True
swift,alex-pinkus/tree-sitter-swift,subscript_declaration,True,True,type_parameters,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,additive_expression,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,array_literal,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,as_expression,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,assignment,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,await_expression,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,bang,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,bin_literal,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,bitwise_operation,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,boolean_literal,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,call_expression,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,check_expression,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,comparison_expression,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,conjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,constructor_expression,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,consume_expression,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,custom_operator,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,default_keyword,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,diagnostic,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,dictionary_literal,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,directive,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,discard_statement,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,disjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,equality_expression,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,fully_open_range,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,hex_literal,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,if_statement,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,infix_expression,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,integer_literal,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,key_path_expression,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,key_path_string_expression,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,lambda_literal,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,macro_invocation,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,modifiers,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,multi_line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,multiplicative_expression,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,navigation_expression,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,nil_coalescing_expression,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,nil_literal,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,oct_literal,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,open_end_range_expression,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,open_start_range_expression,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,playground_literal,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,postfix_expression,True
swift,alex-pinkus/tree-sitter-swift,switch_entry,True,True,prefix_expression,True
