canonical_semantic_id,element_type,element_id
UASF_0128,field,name
UASF_0128,field,compiletime_contract
UASF_0129,field,id
UASF_0129,field,kind
UASF_0129,field,source_span
UASF_0129,field,semantic_facets
UASF_0129,field,attributes
UASF_0129,field,extensions
UASF_0129,field,name
UASF_0129,field,compiletime_contract
UASF_0129,field,runtime_contract
UASF_0130,field,id
UASF_0130,field,kind
UASF_0130,field,source_span
UASF_0130,field,semantic_facets
UASF_0130,field,attributes
UASF_0130,field,extensions
UASF_0130,field,scope_id
UASF_0130,field,binding_refs
UASF_0130,field,name
UASF_0130,field,compiletime_contract
UASF_0131,field,id
UASF_0131,field,kind
UASF_0131,field,source_span
UASF_0131,field,semantic_facets
UASF_0131,field,attributes
UASF_0131,field,extensions
UASF_0131,field,name
UASF_0131,field,type_ref
UASF_0131,field,type_origin
UASF_0131,field,type_shape
UASF_0131,field,compiletime_contract
UASF_0132,field,id
UASF_0132,field,kind
UASF_0132,field,source_span
UASF_0132,field,semantic_facets
UASF_0132,field,attributes
UASF_0132,field,extensions
UASF_0132,field,type_ref
UASF_0132,field,type_shape
UASF_0132,field,operation
UASF_0132,field,operands
UASF_0132,field,results
UASF_0132,field,compiletime_contract
UASF_0133,field,id
UASF_0133,field,kind
UASF_0133,field,source_span
UASF_0133,field,semantic_facets
UASF_0133,field,attributes
UASF_0133,field,extensions
UASF_0133,field,parameters
UASF_0133,field,constraints
UASF_0133,field,dispatch
UASF_0133,field,candidates
UASF_0133,field,compiletime_contract
UASF_0134,field,id
UASF_0134,field,kind
UASF_0134,field,source_span
UASF_0134,field,semantic_facets
UASF_0134,field,attributes
UASF_0134,field,extensions
UASF_0134,field,type_ref
UASF_0134,field,type_shape
UASF_0134,field,dispatch
UASF_0134,field,candidates
UASF_0134,field,compiletime_contract
UASF_0135,field,id
UASF_0135,field,kind
UASF_0135,field,source_span
UASF_0135,field,semantic_facets
UASF_0135,field,attributes
UASF_0135,field,extensions
UASF_0135,field,compiletime_contract
UASF_0136,field,id
UASF_0136,field,kind
UASF_0136,field,source_span
UASF_0136,field,semantic_facets
UASF_0136,field,attributes
UASF_0136,field,extensions
UASF_0136,field,scope_id
UASF_0136,field,binding_refs
UASF_0136,field,type_ref
UASF_0136,field,type_shape
UASF_0136,field,compiletime_contract
UASF_0136,field,runtime_contract
UASF_0137,field,id
UASF_0137,field,kind
UASF_0137,field,source_span
UASF_0137,field,semantic_facets
UASF_0137,field,attributes
UASF_0137,field,extensions
UASF_0137,field,type_ref
UASF_0137,field,type_shape
UASF_0137,field,parameters
UASF_0137,field,constraints
UASF_0137,field,compiletime_contract
UASF_0138,field,id
UASF_0138,field,kind
UASF_0138,field,source_span
UASF_0138,field,semantic_facets
UASF_0138,field,attributes
UASF_0138,field,extensions
UASF_0138,field,type_ref
UASF_0138,field,type_origin
UASF_0138,field,compiletime_contract
UASF_0139,field,id
UASF_0139,field,kind
UASF_0139,field,source_span
UASF_0139,field,semantic_facets
UASF_0139,field,attributes
UASF_0139,field,extensions
UASF_0139,field,operands
UASF_0139,field,results
UASF_0139,field,condition
UASF_0139,field,branches
UASF_0139,field,evaluation_order
UASF_0139,field,synchronization
UASF_0139,field,concurrency_contract
UASF_0139,field,lowering
UASF_0139,field,runtime_contract
UASF_0140,field,id
UASF_0140,field,kind
UASF_0140,field,source_span
UASF_0140,field,semantic_facets
UASF_0140,field,attributes
UASF_0140,field,extensions
UASF_0140,field,operation
UASF_0140,field,operands
UASF_0140,field,results
UASF_0140,field,condition
UASF_0140,field,branches
UASF_0140,field,evaluation_order
UASF_0140,field,concurrency_contract
UASF_0141,field,id
UASF_0141,field,kind
UASF_0141,field,source_span
UASF_0141,field,semantic_facets
UASF_0141,field,attributes
UASF_0141,field,extensions
UASF_0141,field,operands
UASF_0141,field,results
UASF_0141,field,condition
UASF_0141,field,branches
UASF_0141,field,evaluation_order
UASF_0141,field,ownership
UASF_0141,field,lifetime
UASF_0141,field,concurrency_contract
UASF_0142,field,id
UASF_0142,field,kind
UASF_0142,field,source_span
UASF_0142,field,semantic_facets
UASF_0142,field,attributes
UASF_0142,field,extensions
UASF_0142,field,condition
UASF_0142,field,branches
UASF_0142,field,effects
UASF_0142,field,memory_order
UASF_0142,field,synchronization
UASF_0142,field,concurrency_contract
UASF_0143,field,id
UASF_0143,field,kind
UASF_0143,field,source_span
UASF_0143,field,semantic_facets
UASF_0143,field,attributes
UASF_0143,field,extensions
UASF_0143,field,operation
UASF_0143,field,operands
UASF_0143,field,results
UASF_0143,field,condition
UASF_0143,field,branches
UASF_0143,field,concurrency_contract
UASF_0143,field,runtime_contract
UASF_0144,field,id
UASF_0144,field,kind
UASF_0144,field,source_span
UASF_0144,field,semantic_facets
UASF_0144,field,attributes
UASF_0144,field,extensions
UASF_0144,field,operands
UASF_0144,field,results
UASF_0144,field,effects
UASF_0144,field,memory_order
UASF_0144,field,synchronization
UASF_0144,field,concurrency_contract
UASF_0145,field,id
UASF_0145,field,kind
UASF_0145,field,source_span
UASF_0145,field,semantic_facets
UASF_0145,field,attributes
UASF_0145,field,extensions
UASF_0145,field,operands
UASF_0145,field,results
UASF_0145,field,effects
UASF_0145,field,memory_order
UASF_0145,field,synchronization
UASF_0145,field,concurrency_contract
UASF_0145,field,runtime_contract
UASF_0146,field,id
UASF_0146,field,kind
UASF_0146,field,source_span
UASF_0146,field,semantic_facets
UASF_0146,field,attributes
UASF_0146,field,extensions
UASF_0146,field,operation
UASF_0146,field,operands
UASF_0146,field,results
UASF_0146,field,effects
UASF_0146,field,memory_order
UASF_0146,field,synchronization
UASF_0146,field,concurrency_contract
UASF_0147,field,id
UASF_0147,field,kind
UASF_0147,field,source_span
UASF_0147,field,semantic_facets
UASF_0147,field,attributes
UASF_0147,field,extensions
UASF_0147,field,ownership
UASF_0147,field,lifetime
UASF_0147,field,provenance
UASF_0147,field,storage
UASF_0147,field,memory_model
UASF_0147,field,memory_order
UASF_0147,field,synchronization
UASF_0147,field,concurrency_contract
UASF_0148,field,id
UASF_0148,field,kind
UASF_0148,field,source_span
UASF_0148,field,semantic_facets
UASF_0148,field,attributes
UASF_0148,field,extensions
UASF_0148,field,memory_model
UASF_0148,field,memory_order
UASF_0148,field,synchronization
UASF_0148,field,concurrency_contract
UASF_0148,field,runtime_contract
UASF_0149,field,id
UASF_0149,field,kind
UASF_0149,field,source_span
UASF_0149,field,semantic_facets
UASF_0149,field,attributes
UASF_0149,field,extensions
UASF_0149,field,type_ref
UASF_0149,field,type_shape
UASF_0149,field,ownership
UASF_0149,field,lifetime
UASF_0149,field,memory_order
UASF_0149,field,concurrency_contract
UASF_0150,field,id
UASF_0150,field,kind
UASF_0150,field,source_span
UASF_0150,field,semantic_facets
UASF_0150,field,attributes
UASF_0150,field,extensions
UASF_0150,field,memory_order
UASF_0150,field,synchronization
UASF_0150,field,concurrency_contract
UASF_0151,field,id
UASF_0151,field,kind
UASF_0151,field,source_span
UASF_0151,field,semantic_facets
UASF_0151,field,attributes
UASF_0151,field,extensions
UASF_0151,field,condition
UASF_0151,field,branches
UASF_0151,field,memory_order
UASF_0151,field,synchronization
UASF_0151,field,concurrency_contract
UASF_0152,field,id
UASF_0152,field,kind
UASF_0152,field,source_span
UASF_0152,field,semantic_facets
UASF_0152,field,attributes
UASF_0152,field,extensions
UASF_0152,field,operands
UASF_0152,field,results
UASF_0152,field,effects
UASF_0152,field,memory_order
UASF_0152,field,synchronization
UASF_0152,field,concurrency_contract
UASF_0153,field,id
UASF_0153,field,kind
UASF_0153,field,source_span
UASF_0153,field,semantic_facets
UASF_0153,field,attributes
UASF_0153,field,extensions
UASF_0153,field,effects
UASF_0153,field,memory_order
UASF_0153,field,synchronization
UASF_0153,field,concurrency_contract
UASF_0154,field,id
UASF_0154,field,kind
UASF_0154,field,source_span
UASF_0154,field,semantic_facets
UASF_0154,field,attributes
UASF_0154,field,extensions
UASF_0154,field,effects
UASF_0154,field,ownership
UASF_0154,field,lifetime
UASF_0154,field,provenance
UASF_0154,field,storage
UASF_0154,field,memory_order
UASF_0154,field,synchronization
UASF_0154,field,concurrency_contract
UASF_0155,field,id
UASF_0155,field,kind
UASF_0155,field,source_span
UASF_0155,field,semantic_facets
UASF_0155,field,attributes
UASF_0155,field,extensions
UASF_0155,field,ownership
UASF_0155,field,lifetime
UASF_0155,field,provenance
UASF_0155,field,storage
UASF_0155,field,memory_order
UASF_0155,field,synchronization
UASF_0155,field,concurrency_contract
UASF_0156,field,id
UASF_0156,field,kind
UASF_0156,field,source_span
UASF_0156,field,semantic_facets
UASF_0156,field,attributes
UASF_0156,field,extensions
UASF_0156,field,ownership
UASF_0156,field,lifetime
UASF_0156,field,provenance
UASF_0156,field,storage
UASF_0156,field,concurrency_contract
UASF_0157,field,id
UASF_0157,field,kind
UASF_0157,field,source_span
UASF_0157,field,semantic_facets
UASF_0157,field,attributes
UASF_0157,field,extensions
UASF_0157,field,type_ref
UASF_0157,field,type_shape
UASF_0157,field,operation
UASF_0157,field,operands
UASF_0157,field,results
UASF_0157,field,condition
UASF_0157,field,branches
UASF_0157,field,conversion
UASF_0157,field,evaluation_order
UASF_0157,field,runtime_contract
UASF_0158,field,id
UASF_0158,field,kind
UASF_0158,field,source_span
UASF_0158,field,semantic_facets
UASF_0158,field,attributes
UASF_0158,field,extensions
UASF_0158,field,condition
UASF_0158,field,branches
UASF_0158,field,lifetime
UASF_0158,field,coroutine_state
UASF_0159,field,id
UASF_0159,field,kind
UASF_0159,field,source_span
UASF_0159,field,semantic_facets
UASF_0159,field,attributes
UASF_0159,field,extensions
UASF_0159,field,operation
UASF_0159,field,operands
UASF_0159,field,results
UASF_0159,field,condition
UASF_0159,field,branches
UASF_0159,field,coroutine_state
UASF_0160,field,id
UASF_0160,field,kind
UASF_0160,field,source_span
UASF_0160,field,semantic_facets
UASF_0160,field,attributes
UASF_0160,field,extensions
UASF_0160,field,operands
UASF_0160,field,results
UASF_0160,field,condition
UASF_0160,field,branches
UASF_0160,field,effects
UASF_0161,field,id
UASF_0161,field,kind
UASF_0161,field,source_span
UASF_0161,field,semantic_facets
UASF_0161,field,attributes
UASF_0161,field,extensions
UASF_0161,field,operands
UASF_0161,field,results
UASF_0161,field,condition
UASF_0161,field,branches
UASF_0161,field,effects
UASF_0161,field,evaluation_order
UASF_0162,field,id
UASF_0162,field,kind
UASF_0162,field,source_span
UASF_0162,field,semantic_facets
UASF_0162,field,attributes
UASF_0162,field,extensions
UASF_0162,field,operands
UASF_0162,field,results
UASF_0162,field,condition
UASF_0162,field,branches
UASF_0162,field,effects
UASF_0162,field,evaluation_order
UASF_0162,field,lowering
UASF_0163,field,id
UASF_0163,field,kind
UASF_0163,field,source_span
UASF_0163,field,semantic_facets
UASF_0163,field,attributes
UASF_0163,field,extensions
UASF_0163,field,type_ref
UASF_0163,field,type_shape
UASF_0163,field,operation
UASF_0163,field,value
UASF_0163,field,operands
UASF_0163,field,results
UASF_0163,field,condition
UASF_0163,field,branches
UASF_0163,field,effects
UASF_0163,field,evaluation_order
UASF_0164,field,id
UASF_0164,field,kind
UASF_0164,field,source_span
UASF_0164,field,semantic_facets
UASF_0164,field,attributes
UASF_0164,field,extensions
UASF_0164,field,type_ref
UASF_0164,field,type_shape
UASF_0164,field,operands
UASF_0164,field,results
UASF_0164,field,condition
UASF_0164,field,branches
UASF_0164,field,evaluation_order
UASF_0164,field,lowering
UASF_0165,field,id
UASF_0165,field,kind
UASF_0165,field,source_span
UASF_0165,field,semantic_facets
UASF_0165,field,attributes
UASF_0165,field,extensions
UASF_0165,field,type_ref
UASF_0165,field,type_shape
UASF_0165,field,operation
UASF_0165,field,operands
UASF_0165,field,results
UASF_0165,field,condition
UASF_0165,field,branches
UASF_0165,field,evaluation_order
UASF_0166,field,id
UASF_0166,field,kind
UASF_0166,field,source_span
UASF_0166,field,semantic_facets
UASF_0166,field,attributes
UASF_0166,field,extensions
UASF_0166,field,type_ref
UASF_0166,field,type_shape
UASF_0166,field,operands
UASF_0166,field,results
UASF_0166,field,condition
UASF_0166,field,branches
UASF_0166,field,evaluation_order
UASF_0167,field,id
UASF_0167,field,kind
UASF_0167,field,source_span
UASF_0167,field,semantic_facets
UASF_0167,field,attributes
UASF_0167,field,extensions
UASF_0167,field,type_ref
UASF_0167,field,type_origin
UASF_0167,field,operands
UASF_0167,field,results
UASF_0167,field,condition
UASF_0167,field,branches
UASF_0168,field,id
UASF_0168,field,kind
UASF_0168,field,source_span
UASF_0168,field,semantic_facets
UASF_0168,field,attributes
UASF_0168,field,extensions
UASF_0168,field,condition
UASF_0168,field,branches
UASF_0168,field,effects
UASF_0169,field,id
UASF_0169,field,kind
UASF_0169,field,source_span
UASF_0169,field,semantic_facets
UASF_0169,field,attributes
UASF_0169,field,extensions
UASF_0169,field,condition
UASF_0169,field,branches
UASF_0169,field,effects
UASF_0169,field,evaluation_order
UASF_0170,field,id
UASF_0170,field,kind
UASF_0170,field,source_span
UASF_0170,field,semantic_facets
UASF_0170,field,attributes
UASF_0170,field,extensions
UASF_0170,field,condition
UASF_0170,field,branches
UASF_0170,field,effects
UASF_0170,field,evaluation_order
UASF_0170,field,runtime_contract
UASF_0171,field,id
UASF_0171,field,kind
UASF_0171,field,source_span
UASF_0171,field,semantic_facets
UASF_0171,field,attributes
UASF_0171,field,extensions
UASF_0171,field,type_ref
UASF_0171,field,type_shape
UASF_0171,field,condition
UASF_0171,field,branches
UASF_0171,field,effects
UASF_0171,field,runtime_contract
UASF_0172,field,id
UASF_0172,field,kind
UASF_0172,field,source_span
UASF_0172,field,semantic_facets
UASF_0172,field,attributes
UASF_0172,field,extensions
UASF_0172,field,condition
UASF_0172,field,branches
UASF_0172,field,effects
UASF_0172,field,evaluation_order
UASF_0172,field,ownership
UASF_0172,field,lifetime
UASF_0173,field,id
UASF_0173,field,kind
UASF_0173,field,source_span
UASF_0173,field,semantic_facets
UASF_0173,field,attributes
UASF_0173,field,extensions
UASF_0173,field,condition
UASF_0173,field,branches
UASF_0173,field,effects
UASF_0173,field,evaluation_order
UASF_0173,field,ownership
UASF_0173,field,lifetime
UASF_0173,field,runtime_contract
UASF_0174,field,id
UASF_0174,field,kind
UASF_0174,field,source_span
UASF_0174,field,semantic_facets
UASF_0174,field,attributes
UASF_0174,field,extensions
UASF_0174,field,condition
UASF_0174,field,branches
UASF_0174,field,effects
UASF_0174,field,lowering
UASF_0175,field,id
UASF_0175,field,kind
UASF_0175,field,source_span
UASF_0175,field,semantic_facets
UASF_0175,field,attributes
UASF_0175,field,extensions
UASF_0175,field,operation
UASF_0175,field,operands
UASF_0175,field,results
UASF_0175,field,condition
UASF_0175,field,branches
UASF_0175,field,effects
UASF_0176,field,id
UASF_0176,field,kind
UASF_0176,field,source_span
UASF_0176,field,semantic_facets
UASF_0176,field,attributes
UASF_0176,field,extensions
UASF_0176,field,condition
UASF_0176,field,branches
UASF_0176,field,effects
UASF_0176,field,runtime_contract
UASF_0177,field,id
UASF_0177,field,kind
UASF_0177,field,source_span
UASF_0177,field,semantic_facets
UASF_0177,field,attributes
UASF_0177,field,extensions
UASF_0177,field,type_ref
UASF_0177,field,type_shape
UASF_0177,field,condition
UASF_0177,field,branches
UASF_0177,field,effects
UASF_0178,field,id
UASF_0178,field,kind
UASF_0178,field,source_span
UASF_0178,field,semantic_facets
UASF_0178,field,attributes
UASF_0178,field,extensions
UASF_0178,field,binding_refs
UASF_0178,field,symbol
UASF_0178,field,operands
UASF_0178,field,results
UASF_0178,field,condition
UASF_0178,field,branches
UASF_0178,field,effects
UASF_0178,field,evaluation_order
UASF_0179,field,id
UASF_0179,field,kind
UASF_0179,field,source_span
UASF_0179,field,semantic_facets
UASF_0179,field,attributes
UASF_0179,field,extensions
UASF_0179,field,binding_refs
UASF_0179,field,symbol
UASF_0179,field,operands
UASF_0179,field,results
UASF_0179,field,condition
UASF_0179,field,branches
UASF_0179,field,effects
UASF_0179,field,evaluation_order
UASF_0180,field,id
UASF_0180,field,kind
UASF_0180,field,source_span
UASF_0180,field,semantic_facets
UASF_0180,field,attributes
UASF_0180,field,extensions
UASF_0180,field,condition
UASF_0180,field,branches
UASF_0180,field,effects
UASF_0180,field,evaluation_order
UASF_0181,field,id
UASF_0181,field,kind
UASF_0181,field,source_span
UASF_0181,field,semantic_facets
UASF_0181,field,attributes
UASF_0181,field,extensions
UASF_0181,field,operands
UASF_0181,field,results
UASF_0181,field,condition
UASF_0181,field,branches
UASF_0181,field,effects
UASF_0181,field,evaluation_order
UASF_0182,field,id
UASF_0182,field,kind
UASF_0182,field,source_span
UASF_0182,field,semantic_facets
UASF_0182,field,attributes
UASF_0182,field,extensions
UASF_0182,field,operands
UASF_0182,field,results
UASF_0182,field,condition
UASF_0182,field,branches
UASF_0182,field,effects
UASF_0182,field,evaluation_order
UASF_0183,field,id
UASF_0183,field,kind
UASF_0183,field,source_span
UASF_0183,field,semantic_facets
UASF_0183,field,attributes
UASF_0183,field,extensions
UASF_0183,field,condition
UASF_0183,field,branches
UASF_0183,field,effects
UASF_0183,field,evaluation_order
UASF_0184,field,id
UASF_0184,field,kind
UASF_0184,field,source_span
UASF_0184,field,semantic_facets
UASF_0184,field,attributes
UASF_0184,field,extensions
UASF_0184,field,type_ref
UASF_0184,field,type_shape
UASF_0184,field,operation
UASF_0184,field,operands
UASF_0184,field,results
UASF_0184,field,condition
UASF_0184,field,branches
UASF_0184,field,effects
UASF_0184,field,evaluation_order
UASF_0185,field,id
UASF_0185,field,kind
UASF_0185,field,source_span
UASF_0185,field,semantic_facets
UASF_0185,field,attributes
UASF_0185,field,extensions
UASF_0185,field,condition
UASF_0185,field,branches
UASF_0185,field,effects
UASF_0185,field,evaluation_order
UASF_0185,field,runtime_contract
UASF_0186,field,id
UASF_0186,field,kind
UASF_0186,field,source_span
UASF_0186,field,semantic_facets
UASF_0186,field,attributes
UASF_0186,field,extensions
UASF_0186,field,type_ref
UASF_0186,field,type_shape
UASF_0186,field,condition
UASF_0186,field,branches
UASF_0186,field,effects
UASF_0187,field,id
UASF_0187,field,kind
UASF_0187,field,source_span
UASF_0187,field,semantic_facets
UASF_0187,field,attributes
UASF_0187,field,extensions
UASF_0187,field,operation
UASF_0187,field,operands
UASF_0187,field,results
UASF_0187,field,condition
UASF_0187,field,branches
UASF_0187,field,evaluation_order
UASF_0188,field,id
UASF_0188,field,kind
UASF_0188,field,source_span
UASF_0188,field,semantic_facets
UASF_0188,field,attributes
UASF_0188,field,extensions
UASF_0188,field,condition
UASF_0188,field,branches
UASF_0188,field,lowering
UASF_0188,field,runtime_contract
UASF_0189,field,id
UASF_0189,field,kind
UASF_0189,field,source_span
UASF_0189,field,semantic_facets
UASF_0189,field,attributes
UASF_0189,field,extensions
UASF_0189,field,operation
UASF_0189,field,operands
UASF_0189,field,results
UASF_0189,field,condition
UASF_0189,field,branches
UASF_0190,field,id
UASF_0190,field,kind
UASF_0190,field,source_span
UASF_0190,field,semantic_facets
UASF_0190,field,attributes
UASF_0190,field,extensions
UASF_0190,field,type_ref
UASF_0190,field,type_shape
UASF_0190,field,operation
UASF_0190,field,operands
UASF_0190,field,results
UASF_0190,field,condition
UASF_0190,field,branches
UASF_0191,field,id
UASF_0191,field,kind
UASF_0191,field,source_span
UASF_0191,field,semantic_facets
UASF_0191,field,attributes
UASF_0191,field,extensions
UASF_0191,field,type_ref
UASF_0191,field,operation
UASF_0191,field,operands
UASF_0191,field,results
UASF_0191,field,conversion
UASF_0191,field,effects
UASF_0191,field,runtime_contract
UASF_0192,field,id
UASF_0192,field,kind
UASF_0192,field,source_span
UASF_0192,field,semantic_facets
UASF_0192,field,attributes
UASF_0192,field,extensions
UASF_0192,field,type_ref
UASF_0192,field,operation
UASF_0192,field,operands
UASF_0192,field,results
UASF_0192,field,conversion
UASF_0192,field,evaluation_order
UASF_0192,field,runtime_contract
UASF_0193,field,id
UASF_0193,field,kind
UASF_0193,field,source_span
UASF_0193,field,semantic_facets
UASF_0193,field,attributes
UASF_0193,field,extensions
UASF_0193,field,type_ref
UASF_0193,field,value_category
UASF_0193,field,operation
UASF_0193,field,value
UASF_0193,field,conversion
UASF_0194,field,id
UASF_0194,field,kind
UASF_0194,field,source_span
UASF_0194,field,semantic_facets
UASF_0194,field,attributes
UASF_0194,field,extensions
UASF_0194,field,type_ref
UASF_0194,field,operation
UASF_0194,field,operands
UASF_0194,field,results
UASF_0194,field,conversion
UASF_0195,field,id
UASF_0195,field,kind
UASF_0195,field,source_span
UASF_0195,field,semantic_facets
UASF_0195,field,attributes
UASF_0195,field,extensions
UASF_0195,field,type_ref
UASF_0195,field,type_shape
UASF_0195,field,operation
UASF_0195,field,operands
UASF_0195,field,results
UASF_0195,field,conversion
UASF_0195,field,ownership
UASF_0195,field,lifetime
UASF_0196,field,id
UASF_0196,field,kind
UASF_0196,field,source_span
UASF_0196,field,semantic_facets
UASF_0196,field,attributes
UASF_0196,field,extensions
UASF_0196,field,type_ref
UASF_0196,field,operation
UASF_0196,field,operands
UASF_0196,field,results
UASF_0196,field,conversion
UASF_0196,field,runtime_contract
UASF_0197,field,id
UASF_0197,field,kind
UASF_0197,field,source_span
UASF_0197,field,semantic_facets
UASF_0197,field,attributes
UASF_0197,field,extensions
UASF_0197,field,type_ref
UASF_0197,field,type_origin
UASF_0197,field,type_shape
UASF_0197,field,operation
UASF_0197,field,operands
UASF_0197,field,results
UASF_0197,field,conversion
UASF_0197,field,runtime_contract
UASF_0198,field,id
UASF_0198,field,kind
UASF_0198,field,source_span
UASF_0198,field,semantic_facets
UASF_0198,field,attributes
UASF_0198,field,extensions
UASF_0198,field,type_ref
UASF_0198,field,type_shape
UASF_0198,field,operation
UASF_0198,field,operands
UASF_0198,field,results
UASF_0198,field,conversion
UASF_0199,field,id
UASF_0199,field,kind
UASF_0199,field,source_span
UASF_0199,field,semantic_facets
UASF_0199,field,attributes
UASF_0199,field,extensions
UASF_0199,field,type_ref
UASF_0199,field,type_shape
UASF_0199,field,conversion
UASF_0199,field,dispatch
UASF_0199,field,candidates
UASF_0200,field,id
UASF_0200,field,kind
UASF_0200,field,source_span
UASF_0200,field,semantic_facets
UASF_0200,field,attributes
UASF_0200,field,extensions
UASF_0200,field,type_ref
UASF_0200,field,conversion
UASF_0200,field,ownership
UASF_0200,field,lifetime
UASF_0200,field,provenance
UASF_0200,field,storage
UASF_0201,field,id
UASF_0201,field,kind
UASF_0201,field,source_span
UASF_0201,field,semantic_facets
UASF_0201,field,attributes
UASF_0201,field,extensions
UASF_0201,field,type_ref
UASF_0201,field,conversion
UASF_0201,field,runtime_contract
UASF_0202,field,id
UASF_0202,field,kind
UASF_0202,field,source_span
UASF_0202,field,semantic_facets
UASF_0202,field,attributes
UASF_0202,field,extensions
UASF_0202,field,type_ref
UASF_0202,field,type_origin
UASF_0202,field,conversion
UASF_0203,field,id
UASF_0203,field,kind
UASF_0203,field,source_span
UASF_0203,field,semantic_facets
UASF_0203,field,attributes
UASF_0203,field,extensions
UASF_0203,field,type_ref
UASF_0203,field,type_origin
UASF_0203,field,type_shape
UASF_0203,field,conversion
UASF_0204,field,id
UASF_0204,field,kind
UASF_0204,field,source_span
UASF_0204,field,semantic_facets
UASF_0204,field,attributes
UASF_0204,field,extensions
UASF_0204,field,type_ref
UASF_0204,field,type_origin
UASF_0204,field,type_shape
UASF_0204,field,conversion
UASF_0204,field,dispatch
UASF_0204,field,candidates
UASF_0205,field,id
UASF_0205,field,kind
UASF_0205,field,source_span
UASF_0205,field,semantic_facets
UASF_0205,field,attributes
UASF_0205,field,extensions
UASF_0205,field,type_ref
UASF_0205,field,type_origin
UASF_0205,field,type_shape
UASF_0205,field,conversion
UASF_0205,field,effects
UASF_0206,field,id
UASF_0206,field,kind
UASF_0206,field,source_span
UASF_0206,field,semantic_facets
UASF_0206,field,attributes
UASF_0206,field,extensions
UASF_0206,field,type_ref
UASF_0206,field,type_origin
UASF_0206,field,type_shape
UASF_0206,field,members
UASF_0206,field,conversion
UASF_0206,field,layout
UASF_0207,field,id
UASF_0207,field,kind
UASF_0207,field,source_span
UASF_0207,field,semantic_facets
UASF_0207,field,attributes
UASF_0207,field,extensions
UASF_0207,field,type_ref
UASF_0207,field,type_origin
UASF_0207,field,type_shape
UASF_0207,field,conversion
UASF_0207,field,ownership
UASF_0207,field,lifetime
UASF_0207,field,provenance
UASF_0207,field,storage
UASF_0208,field,id
UASF_0208,field,kind
UASF_0208,field,source_span
UASF_0208,field,semantic_facets
UASF_0208,field,attributes
UASF_0208,field,extensions
UASF_0208,field,type_ref
UASF_0208,field,type_origin
UASF_0208,field,type_shape
UASF_0208,field,conversion
UASF_0209,field,id
UASF_0209,field,kind
UASF_0209,field,source_span
UASF_0209,field,semantic_facets
UASF_0209,field,attributes
UASF_0209,field,extensions
UASF_0209,field,type_ref
UASF_0209,field,type_shape
UASF_0209,field,conversion
UASF_0210,field,id
UASF_0210,field,kind
UASF_0210,field,source_span
UASF_0210,field,semantic_facets
UASF_0210,field,attributes
UASF_0210,field,extensions
UASF_0210,field,operation
UASF_0210,field,operands
UASF_0210,field,results
UASF_0210,field,evaluation_order
UASF_0210,field,coroutine_state
UASF_0211,field,id
UASF_0211,field,kind
UASF_0211,field,source_span
UASF_0211,field,semantic_facets
UASF_0211,field,attributes
UASF_0211,field,extensions
UASF_0211,field,operands
UASF_0211,field,results
UASF_0211,field,effects
UASF_0211,field,ownership
UASF_0211,field,lifetime
UASF_0211,field,memory_model
UASF_0211,field,runtime_contract
UASF_0212,field,id
UASF_0212,field,kind
UASF_0212,field,source_span
UASF_0212,field,semantic_facets
UASF_0212,field,attributes
UASF_0212,field,extensions
UASF_0212,field,operation
UASF_0212,field,operands
UASF_0212,field,results
UASF_0212,field,effects
UASF_0212,field,ownership
UASF_0212,field,lifetime
UASF_0212,field,runtime_contract
UASF_0213,field,id
UASF_0213,field,kind
UASF_0213,field,source_span
UASF_0213,field,semantic_facets
UASF_0213,field,attributes
UASF_0213,field,extensions
UASF_0213,field,operands
UASF_0213,field,results
UASF_0213,field,effects
UASF_0213,field,runtime_contract
UASF_0214,field,id
UASF_0214,field,kind
UASF_0214,field,source_span
UASF_0214,field,semantic_facets
UASF_0214,field,attributes
UASF_0214,field,extensions
UASF_0214,field,type_ref
UASF_0214,field,type_shape
UASF_0214,field,operands
UASF_0214,field,results
UASF_0214,field,effects
UASF_0215,field,id
UASF_0215,field,kind
UASF_0215,field,source_span
UASF_0215,field,semantic_facets
UASF_0215,field,attributes
UASF_0215,field,extensions
UASF_0215,field,operation
UASF_0215,field,value
UASF_0215,field,operands
UASF_0215,field,results
UASF_0215,field,effects
UASF_0215,field,evaluation_order
UASF_0216,field,id
UASF_0216,field,kind
UASF_0216,field,source_span
UASF_0216,field,semantic_facets
UASF_0216,field,attributes
UASF_0216,field,extensions
UASF_0216,field,scope_id
UASF_0216,field,binding_refs
UASF_0216,field,name
UASF_0216,field,operands
UASF_0216,field,results
UASF_0216,field,evaluation_order
UASF_0216,field,runtime_contract
UASF_0217,field,id
UASF_0217,field,kind
UASF_0217,field,source_span
UASF_0217,field,semantic_facets
UASF_0217,field,attributes
UASF_0217,field,extensions
UASF_0217,field,binding_refs
UASF_0217,field,symbol
UASF_0217,field,operation
UASF_0217,field,value
UASF_0217,field,operands
UASF_0217,field,results
UASF_0217,field,effects
UASF_0217,field,evaluation_order
UASF_0218,field,id
UASF_0218,field,kind
UASF_0218,field,source_span
UASF_0218,field,semantic_facets
UASF_0218,field,attributes
UASF_0218,field,extensions
UASF_0218,field,binding_refs
UASF_0218,field,symbol
UASF_0218,field,operation
UASF_0218,field,value
UASF_0218,field,operands
UASF_0218,field,results
UASF_0218,field,condition
UASF_0218,field,branches
UASF_0218,field,evaluation_order
UASF_0219,field,id
