language_id,canonical_semantic_id,basis_ones,corroborated_basis_ones,corroborated_basis_ids,state
rust,UASF_0043,5,4,BASIS_003;BASIS_004;BASIS_032;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0047,4,4,BASIS_003;BASIS_004;BASIS_037;BASIS_047,CORROBORATED_PARTIAL
rust,UASF_0048,5,5,BASIS_003;BASIS_004;BASIS_037;BASIS_047;BASIS_049,CORROBORATED_PARTIAL
rust,UASF_0049,5,5,BASIS_003;BASIS_004;BASIS_037;BASIS_047;BASIS_066,CORROBORATED_PARTIAL
rust,UASF_0050,5,4,BASIS_003;BASIS_004;BASIS_037;BASIS_060,CORROBORATED_PARTIAL
rust,UASF_0051,4,4,BASIS_003;BASIS_004;BASIS_037;BASIS_066,CORROBORATED_PARTIAL
rust,UASF_0055,5,4,BASIS_003;BASIS_008;BASIS_015;BASIS_028,CORROBORATED_PARTIAL
rust,UASF_0056,4,3,BASIS_003;BASIS_008;BASIS_032,CORROBORATED_PARTIAL
rust,UASF_0057,5,4,BASIS_003;BASIS_008;BASIS_032;BASIS_036,CORROBORATED_PARTIAL
rust,UASF_0058,4,4,BASIS_003;BASIS_008;BASIS_014;BASIS_015,CORROBORATED_PARTIAL
rust,UASF_0059,4,4,BASIS_003;BASIS_008;BASIS_015;BASIS_028,CORROBORATED_PARTIAL
rust,UASF_0061,4,4,BASIS_003;BASIS_008;BASIS_032;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0070,6,4,BASIS_003;BASIS_023;BASIS_030;BASIS_032,CORROBORATED_PARTIAL
rust,UASF_0073,4,3,BASIS_003;BASIS_015;BASIS_032,CORROBORATED_PARTIAL
rust,UASF_0074,5,4,BASIS_003;BASIS_023;BASIS_030;BASIS_032,CORROBORATED_PARTIAL
rust,UASF_0092,3,3,BASIS_003;BASIS_028;BASIS_032,CORROBORATED_PARTIAL
rust,UASF_0096,3,3,BASIS_003;BASIS_032;BASIS_041,CORROBORATED_PARTIAL
rust,UASF_0102,4,3,BASIS_004;BASIS_006;BASIS_037,CORROBORATED_PARTIAL
rust,UASF_0103,3,3,BASIS_004;BASIS_006;BASIS_037,CORROBORATED_PARTIAL
rust,UASF_0105,3,3,BASIS_004;BASIS_030;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0113,4,3,BASIS_006;BASIS_008;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0117,4,1,BASIS_006,CORROBORATED_PARTIAL
rust,UASF_0118,5,2,BASIS_006;BASIS_050,CORROBORATED_PARTIAL
rust,UASF_0119,5,2,BASIS_006;BASIS_050,CORROBORATED_PARTIAL
rust,UASF_0120,5,1,BASIS_006,CORROBORATED_PARTIAL
rust,UASF_0121,5,1,BASIS_006,CORROBORATED_PARTIAL
rust,UASF_0122,4,1,BASIS_006,CORROBORATED_PARTIAL
rust,UASF_0125,3,1,BASIS_006,CORROBORATED_PARTIAL
rust,UASF_0126,3,2,BASIS_006;BASIS_036,CORROBORATED_PARTIAL
rust,UASF_0127,5,4,BASIS_006;BASIS_015;BASIS_030;BASIS_036,CORROBORATED_PARTIAL
rust,UASF_0130,3,2,BASIS_006;BASIS_037,CORROBORATED_PARTIAL
rust,UASF_0131,4,3,BASIS_006;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0132,3,3,BASIS_006;BASIS_030;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0136,4,4,BASIS_006;BASIS_036;BASIS_037;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0140,5,4,BASIS_007;BASIS_008;BASIS_015;BASIS_030,CORROBORATED_PARTIAL
rust,UASF_0141,5,4,BASIS_007;BASIS_008;BASIS_015;BASIS_032,CORROBORATED_PARTIAL
rust,UASF_0143,4,4,BASIS_007;BASIS_008;BASIS_030;BASIS_036,CORROBORATED_PARTIAL
rust,UASF_0146,5,4,BASIS_007;BASIS_024;BASIS_030;BASIS_039,CORROBORATED_PARTIAL
rust,UASF_0148,5,5,BASIS_007;BASIS_023;BASIS_024;BASIS_036;BASIS_039,CORROBORATED_PARTIAL
rust,UASF_0149,4,4,BASIS_007;BASIS_024;BASIS_032;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0151,5,5,BASIS_007;BASIS_024;BASIS_039;BASIS_051;BASIS_054,CORROBORATED_PARTIAL
rust,UASF_0152,6,4,BASIS_007;BASIS_024;BASIS_039;BASIS_051,CORROBORATED_PARTIAL
rust,UASF_0153,5,4,BASIS_007;BASIS_024;BASIS_039;BASIS_051,CORROBORATED_PARTIAL
rust,UASF_0154,6,4,BASIS_007;BASIS_024;BASIS_039;BASIS_051,CORROBORATED_PARTIAL
rust,UASF_0155,5,4,BASIS_007;BASIS_024;BASIS_039;BASIS_051,CORROBORATED_PARTIAL
rust,UASF_0161,4,2,BASIS_008;BASIS_015,CORROBORATED_PARTIAL
rust,UASF_0162,5,2,BASIS_008;BASIS_015,CORROBORATED_PARTIAL
rust,UASF_0164,5,3,BASIS_008;BASIS_015;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0166,4,3,BASIS_008;BASIS_015;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0172,4,3,BASIS_008;BASIS_015;BASIS_032,CORROBORATED_PARTIAL
rust,UASF_0173,5,4,BASIS_008;BASIS_015;BASIS_032;BASIS_036,CORROBORATED_PARTIAL
rust,UASF_0178,6,5,BASIS_008;BASIS_014;BASIS_015;BASIS_047;BASIS_054,CORROBORATED_PARTIAL
rust,UASF_0179,7,5,BASIS_008;BASIS_014;BASIS_015;BASIS_047;BASIS_054,CORROBORATED_PARTIAL
rust,UASF_0180,4,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
rust,UASF_0181,5,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
rust,UASF_0182,6,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
rust,UASF_0183,5,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
rust,UASF_0184,5,5,BASIS_008;BASIS_014;BASIS_015;BASIS_030;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0186,3,3,BASIS_008;BASIS_014;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0195,4,4,BASIS_009;BASIS_030;BASIS_032;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0203,5,3,BASIS_009;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0204,5,4,BASIS_009;BASIS_041;BASIS_042;BASIS_057,CORROBORATED_PARTIAL
rust,UASF_0205,5,3,BASIS_009;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0206,5,3,BASIS_009;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0207,5,3,BASIS_009;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0208,4,3,BASIS_009;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0212,5,3,BASIS_030;BASIS_032;BASIS_036,CORROBORATED_PARTIAL
rust,UASF_0217,7,5,BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_049,CORROBORATED_PARTIAL
rust,UASF_0218,7,5,BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_054,CORROBORATED_PARTIAL
rust,UASF_0219,6,4,BASIS_015;BASIS_028;BASIS_030;BASIS_047,CORROBORATED_PARTIAL
rust,UASF_0220,7,4,BASIS_015;BASIS_028;BASIS_030;BASIS_047,CORROBORATED_PARTIAL
rust,UASF_0221,7,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
rust,UASF_0222,7,5,BASIS_015;BASIS_028;BASIS_030;BASIS_051;BASIS_054,CORROBORATED_PARTIAL
rust,UASF_0223,6,4,BASIS_015;BASIS_028;BASIS_030;BASIS_054,CORROBORATED_PARTIAL
rust,UASF_0224,5,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
rust,UASF_0225,6,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
rust,UASF_0226,6,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
rust,UASF_0230,4,3,BASIS_023;BASIS_032;BASIS_036,CORROBORATED_PARTIAL
rust,UASF_0238,4,2,BASIS_030;BASIS_036,CORROBORATED_PARTIAL
rust,UASF_0242,4,2,BASIS_036;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0247,4,3,BASIS_023;BASIS_032;BASIS_036,CORROBORATED_PARTIAL
rust,UASF_0248,5,4,BASIS_023;BASIS_032;BASIS_036;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0254,5,2,BASIS_036;BASIS_047,CORROBORATED_PARTIAL
rust,UASF_0255,5,1,BASIS_036,CORROBORATED_PARTIAL
rust,UASF_0256,5,2,BASIS_036;BASIS_057,CORROBORATED_PARTIAL
rust,UASF_0257,4,1,BASIS_036,CORROBORATED_PARTIAL
rust,UASF_0258,5,1,BASIS_036,CORROBORATED_PARTIAL
rust,UASF_0259,5,1,BASIS_036,CORROBORATED_PARTIAL
rust,UASF_0279,4,2,BASIS_028;BASIS_037,CORROBORATED_PARTIAL
rust,UASF_0294,4,3,BASIS_028;BASIS_030;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0295,4,3,BASIS_028;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0298,4,3,BASIS_030;BASIS_037;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0299,4,3,BASIS_032;BASIS_037;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0300,4,3,BASIS_037;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0301,4,2,BASIS_037;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0302,5,3,BASIS_037;BASIS_042;BASIS_047,CORROBORATED_PARTIAL
rust,UASF_0303,6,3,BASIS_037;BASIS_042;BASIS_047,CORROBORATED_PARTIAL
rust,UASF_0304,5,4,BASIS_037;BASIS_042;BASIS_047;BASIS_065,CORROBORATED_PARTIAL
rust,UASF_0305,5,3,BASIS_037;BASIS_042;BASIS_047,CORROBORATED_PARTIAL
rust,UASF_0306,7,4,BASIS_037;BASIS_042;BASIS_054;BASIS_065,CORROBORATED_PARTIAL
rust,UASF_0307,6,4,BASIS_037;BASIS_042;BASIS_057;BASIS_065,CORROBORATED_PARTIAL
rust,UASF_0308,6,3,BASIS_037;BASIS_042;BASIS_065,CORROBORATED_PARTIAL
rust,UASF_0309,5,2,BASIS_037;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0310,4,3,BASIS_037;BASIS_042;BASIS_065,CORROBORATED_PARTIAL
rust,UASF_0311,5,3,BASIS_037;BASIS_042;BASIS_065,CORROBORATED_PARTIAL
rust,UASF_0312,3,2,BASIS_041;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0323,4,4,BASIS_030;BASIS_032;BASIS_036;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0325,3,3,BASIS_030;BASIS_036;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0326,4,4,BASIS_030;BASIS_037;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0327,3,3,BASIS_030;BASIS_037;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0330,4,4,BASIS_032;BASIS_037;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
swift,UASF_0022,5,5,BASIS_001;BASIS_023;BASIS_032;BASIS_045;BASIS_058,CORROBORATED_PARTIAL
swift,UASF_0026,5,4,BASIS_001;BASIS_023;BASIS_032;BASIS_063,CORROBORATED_PARTIAL
swift,UASF_0047,4,4,BASIS_003;BASIS_004;BASIS_037;BASIS_047,CORROBORATED_PARTIAL
swift,UASF_0048,5,5,BASIS_003;BASIS_004;BASIS_037;BASIS_047;BASIS_049,CORROBORATED_PARTIAL
swift,UASF_0049,5,5,BASIS_003;BASIS_004;BASIS_037;BASIS_047;BASIS_066,CORROBORATED_PARTIAL
swift,UASF_0051,4,4,BASIS_003;BASIS_004;BASIS_037;BASIS_066,CORROBORATED_PARTIAL
swift,UASF_0119,5,2,BASIS_006;BASIS_050,CORROBORATED_PARTIAL
swift,UASF_0151,5,4,BASIS_007;BASIS_039;BASIS_051;BASIS_054,CORROBORATED_PARTIAL
swift,UASF_0178,6,5,BASIS_008;BASIS_014;BASIS_015;BASIS_047;BASIS_054,CORROBORATED_PARTIAL
swift,UASF_0180,4,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
swift,UASF_0181,5,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
swift,UASF_0182,6,5,BASIS_008;BASIS_014;BASIS_015;BASIS_054;BASIS_058,CORROBORATED_PARTIAL
swift,UASF_0183,5,5,BASIS_008;BASIS_014;BASIS_015;BASIS_054;BASIS_058,CORROBORATED_PARTIAL
swift,UASF_0203,5,4,BASIS_009;BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
swift,UASF_0204,5,5,BASIS_009;BASIS_041;BASIS_042;BASIS_057;BASIS_067,CORROBORATED_PARTIAL
swift,UASF_0205,5,5,BASIS_009;BASIS_041;BASIS_042;BASIS_058;BASIS_067,CORROBORATED_PARTIAL
swift,UASF_0207,5,4,BASIS_009;BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
swift,UASF_0208,4,4,BASIS_009;BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
swift,UASF_0217,7,6,BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_049;BASIS_058,CORROBORATED_PARTIAL
swift,UASF_0219,6,4,BASIS_015;BASIS_028;BASIS_030;BASIS_047,CORROBORATED_PARTIAL
swift,UASF_0220,7,5,BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_058,CORROBORATED_PARTIAL
swift,UASF_0221,7,4,BASIS_015;BASIS_028;BASIS_030;BASIS_058,CORROBORATED_PARTIAL
swift,UASF_0222,7,6,BASIS_015;BASIS_028;BASIS_030;BASIS_051;BASIS_054;BASIS_058,CORROBORATED_PARTIAL
swift,UASF_0223,6,5,BASIS_015;BASIS_028;BASIS_030;BASIS_054;BASIS_058,CORROBORATED_PARTIAL
swift,UASF_0224,5,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
swift,UASF_0225,6,4,BASIS_015;BASIS_028;BASIS_030;BASIS_058,CORROBORATED_PARTIAL
swift,UASF_0226,6,4,BASIS_015;BASIS_028;BASIS_030;BASIS_067,CORROBORATED_PARTIAL
swift,UASF_0256,5,4,BASIS_013;BASIS_036;BASIS_057;BASIS_067,CORROBORATED_PARTIAL
swift,UASF_0303,6,4,BASIS_037;BASIS_042;BASIS_047;BASIS_058,CORROBORATED_PARTIAL
swift,UASF_0304,5,4,BASIS_037;BASIS_042;BASIS_047;BASIS_065,CORROBORATED_PARTIAL
swift,UASF_0305,5,4,BASIS_037;BASIS_042;BASIS_047;BASIS_067,CORROBORATED_PARTIAL
swift,UASF_0306,7,5,BASIS_037;BASIS_042;BASIS_054;BASIS_058;BASIS_065,CORROBORATED_PARTIAL
swift,UASF_0307,6,5,BASIS_037;BASIS_042;BASIS_057;BASIS_065;BASIS_067,CORROBORATED_PARTIAL
swift,UASF_0308,6,4,BASIS_037;BASIS_042;BASIS_065;BASIS_067,CORROBORATED_PARTIAL
swift,UASF_0309,5,3,BASIS_037;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
swift,UASF_0311,5,4,BASIS_037;BASIS_042;BASIS_065;BASIS_067,CORROBORATED_PARTIAL
zig,UASF_0022,5,3,BASIS_001;BASIS_023;BASIS_045,CORROBORATED_PARTIAL
zig,UASF_0023,5,3,BASIS_001;BASIS_023;BASIS_045,CORROBORATED_PARTIAL
zig,UASF_0024,5,2,BASIS_001;BASIS_023,CORROBORATED_PARTIAL
zig,UASF_0025,5,2,BASIS_001;BASIS_023,CORROBORATED_PARTIAL
zig,UASF_0047,4,4,BASIS_003;BASIS_004;BASIS_037;BASIS_047,CORROBORATED_PARTIAL
zig,UASF_0049,5,5,BASIS_003;BASIS_004;BASIS_037;BASIS_047;BASIS_066,CORROBORATED_PARTIAL
zig,UASF_0051,4,4,BASIS_003;BASIS_004;BASIS_037;BASIS_066,CORROBORATED_PARTIAL
zig,UASF_0122,4,1,BASIS_006,CORROBORATED_PARTIAL
zig,UASF_0127,5,4,BASIS_006;BASIS_015;BASIS_030;BASIS_036,CORROBORATED_PARTIAL
zig,UASF_0154,6,4,BASIS_007;BASIS_024;BASIS_039;BASIS_051,CORROBORATED_PARTIAL
zig,UASF_0155,5,4,BASIS_007;BASIS_024;BASIS_039;BASIS_051,CORROBORATED_PARTIAL
zig,UASF_0178,6,5,BASIS_008;BASIS_014;BASIS_015;BASIS_047;BASIS_054,CORROBORATED_PARTIAL
zig,UASF_0180,4,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
zig,UASF_0181,5,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
zig,UASF_0182,6,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
zig,UASF_0183,5,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
zig,UASF_0184,5,5,BASIS_008;BASIS_014;BASIS_015;BASIS_030;BASIS_042,CORROBORATED_PARTIAL
zig,UASF_0203,5,3,BASIS_009;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
zig,UASF_0205,5,3,BASIS_009;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
zig,UASF_0206,5,3,BASIS_009;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
zig,UASF_0207,5,3,BASIS_009;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
zig,UASF_0208,4,3,BASIS_009;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
zig,UASF_0219,6,4,BASIS_015;BASIS_028;BASIS_030;BASIS_047,CORROBORATED_PARTIAL
zig,UASF_0220,7,4,BASIS_015;BASIS_028;BASIS_030;BASIS_047,CORROBORATED_PARTIAL
zig,UASF_0221,7,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
zig,UASF_0224,5,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
zig,UASF_0225,6,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
zig,UASF_0226,6,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
zig,UASF_0259,5,1,BASIS_036,CORROBORATED_PARTIAL
zig,UASF_0302,5,3,BASIS_037;BASIS_042;BASIS_047,CORROBORATED_PARTIAL
zig,UASF_0303,6,3,BASIS_037;BASIS_042;BASIS_047,CORROBORATED_PARTIAL
zig,UASF_0304,5,4,BASIS_037;BASIS_042;BASIS_047;BASIS_065,CORROBORATED_PARTIAL
zig,UASF_0305,5,3,BASIS_037;BASIS_042;BASIS_047,CORROBORATED_PARTIAL
zig,UASF_0306,7,4,BASIS_037;BASIS_042;BASIS_054;BASIS_065,CORROBORATED_PARTIAL
zig,UASF_0308,6,3,BASIS_037;BASIS_042;BASIS_065,CORROBORATED_PARTIAL
zig,UASF_0309,5,2,BASIS_037;BASIS_042,CORROBORATED_PARTIAL
zig,UASF_0310,4,3,BASIS_037;BASIS_042;BASIS_065,CORROBORATED_PARTIAL
