source_feature_id,language_id,evidence_channel,canonical_semantic_id,feature_signature_hash,uasf_signature_hash,basis_ones,exact,proof_state
R::r.dollar_member_partial_match,r,BASE_553_MATRIX,UASF_0233,4d3172e2013828ec88281351,4d3172e2013828ec88281351,4,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.dots_ellipsis,r,BASE_553_MATRIX,UASF_0071,81306f94317ce31b1092f987,81306f94317ce31b1092f987,6,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.double_bracket_index,r,BASE_553_MATRIX,UASF_0232,5884023eb89dc174c2dbb804,5884023eb89dc174c2dbb804,3,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.environment,r,BASE_553_MATRIX,UASF_0046,e2226eb593b68382ddb0f24e,e2226eb593b68382ddb0f24e,5,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.ffi_C_Call_External,r,BASE_553_MATRIX,UASF_0014,2789ab4afc76cd73f4c3cff9,2789ab4afc76cd73f4c3cff9,5,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.gc_protect,r,BASE_553_MATRIX,UASF_0027,128f28f31a3d2ac674994ce1,128f28f31a3d2ac674994ce1,4,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.language_object_pairlist,r,BASE_553_MATRIX,UASF_0243,457139d070054c4f53fe773c,457139d070054c4f53fe773c,5,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.lexical_lookup,r,BASE_553_MATRIX,UASF_0044,4371b30d4f7e5ae409b50516,4371b30d4f7e5ae409b50516,5,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.list_pairlist,r,BASE_553_MATRIX,UASF_0315,d5b7a866d1b4fe1c852c8ffa,d5b7a866d1b4fe1c852c8ffa,4,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.logical_index,r,BASE_553_MATRIX,UASF_0234,eee006e17a30307111d1bde5,eee006e17a30307111d1bde5,4,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.missing_argument,r,BASE_553_MATRIX,UASF_0227,f290e31ac4f3e414e93b3134,f290e31ac4f3e414e93b3134,4,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.na_propagation,r,BASE_553_MATRIX,UASF_0192,18cb0f512c850e6991c5fad7,18cb0f512c850e6991c5fad7,5,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.na_value,r,BASE_553_MATRIX,UASF_0315,d5b7a866d1b4fe1c852c8ffa,d5b7a866d1b4fe1c852c8ffa,4,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.namespace_package,r,BASE_553_MATRIX,UASF_0077,126db78f308cfa27c72af715,126db78f308cfa27c72af715,5,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.nan_inf_semantics,r,BASE_553_MATRIX,UASF_0325,44cb2a20c7af955b4dd3e2e2,44cb2a20c7af955b4dd3e2e2,3,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.native_registration,r,BASE_553_MATRIX,UASF_0011,2c4c2f2ecce21d4462154d8a,2c4c2f2ecce21d4462154d8a,4,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.negative_index_exclusion,r,BASE_553_MATRIX,UASF_0232,5884023eb89dc174c2dbb804,5884023eb89dc174c2dbb804,3,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.on_exit_cleanup,r,BASE_553_MATRIX,UASF_0169,c21759d0cd775dcc5a8d8407,c21759d0cd775dcc5a8d8407,4,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.one_based_index,r,BASE_553_MATRIX,UASF_0228,f52d6710a50464aa6f51989f,f52d6710a50464aa6f51989f,4,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.promise_forcing,r,BASE_553_MATRIX,UASF_0069,802aea0640b11e92a13168c9,802aea0640b11e92a13168c9,5,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.promise_lazy_argument,r,BASE_553_MATRIX,UASF_0072,e5b1330f37fdc9ed89d50318,e5b1330f37fdc9ed89d50318,5,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.quote_substitute_eval,r,BASE_553_MATRIX,UASF_0239,e5e8c11dee7f8ebf2200cafc,e5e8c11dee7f8ebf2200cafc,6,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.raw_type,r,BASE_553_MATRIX,UASF_0324,d89341b3a56c1531675f852d,d89341b3a56c1531675f852d,4,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.restarts_unwind,r,BASE_553_MATRIX,UASF_0185,a8c322e9444ec23356229b6f,a8c322e9444ec23356229b6f,4,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.rng_state,r,BASE_553_MATRIX,UASF_0213,770d5e42b44ab95715db429d,770d5e42b44ab95715db429d,4,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.s3_dispatch,r,BASE_553_MATRIX,UASF_0237,560c1e16abdd4b402cf093ad,560c1e16abdd4b402cf093ad,6,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.s4_dispatch,r,BASE_553_MATRIX,UASF_0241,a5045763ff309bef43ff9cf6,a5045763ff309bef43ff9cf6,6,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.superassignment,r,BASE_553_MATRIX,UASF_0042,02929231aabb44af2c5dcd46,02929231aabb44af2c5dcd46,6,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.vector_recycling,r,BASE_553_MATRIX,UASF_0191,3ca15db2f586e724f3cf55eb,3ca15db2f586e724f3cf55eb,5,1,EXACT_SIGNATURE_EQUIVALENCE
R::r.vectorized_operation,r,BASE_553_MATRIX,UASF_0229,71899dfe58a74dce5b28bb39,71899dfe58a74dce5b28bb39,5,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.abi_layout,rust,BASE_553_MATRIX,UASF_0028,94fca73dc69ccc59d95e630b,94fca73dc69ccc59d95e630b,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.aliasing_model,rust,BASE_553_MATRIX,UASF_0230,3bfe8ee80d128523fec00dd4,3bfe8ee80d128523fec00dd4,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.associated_consts,rust,BASE_553_MATRIX,UASF_0131,b1dca7adc0c8a2d6c2573865,b1dca7adc0c8a2d6c2573865,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.associated_types,rust,BASE_553_MATRIX,UASF_0300,0d87a50d041f669995ec9d6c,0d87a50d041f669995ec9d6c,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.async_await,rust,BASE_553_MATRIX,UASF_0140,8d30b69f20e17b5473639741,8d30b69f20e17b5473639741,5,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.atomic_ordering,rust,BASE_553_MATRIX,UASF_0146,aee20d3088636c5e2e5545a4,aee20d3088636c5e2e5545a4,5,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.attributes_cfg,rust,BASE_553_MATRIX,UASF_0125,013e768fa0f95634d28518fa,013e768fa0f95634d28518fa,3,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.autoderef_autoref,rust,BASE_553_MATRIX,UASF_0195,2059eb3c6b77c70318ebd88c,2059eb3c6b77c70318ebd88c,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.await_suspension,rust,BASE_553_MATRIX,UASF_0141,11cbc549c05175c880071f03,11cbc549c05175c880071f03,5,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.blanket_impl,rust,BASE_553_MATRIX,UASF_0327,73da47858dcd5db60a9ae7fe,73da47858dcd5db60a9ae7fe,3,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.borrow_checker,rust,BASE_553_MATRIX,UASF_0057,747f3149efcbd3b9d664c005,747f3149efcbd3b9d664c005,5,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.cell_refcell,rust,BASE_553_MATRIX,UASF_0247,6e941e60d06cc85c32e8ea15,6e941e60d06cc85c32e8ea15,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.closure_capture_modes,rust,BASE_553_MATRIX,UASF_0043,85a2682d765567dad229b484,85a2682d765567dad229b484,5,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.coherence_orphan,rust,BASE_553_MATRIX,UASF_0136,4ab4a9f9c360ea2f3aa132fe,4ab4a9f9c360ea2f3aa132fe,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.const_eval,rust,BASE_553_MATRIX,UASF_0127,8a6bfce296f0a77bffdc6040,8a6bfce296f0a77bffdc6040,5,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.const_generics,rust,BASE_553_MATRIX,UASF_0131,b1dca7adc0c8a2d6c2573865,b1dca7adc0c8a2d6c2573865,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.copy_semantics,rust,BASE_553_MATRIX,UASF_0323,04e1ffa1030978d8e0133729,04e1ffa1030978d8e0133729,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.crate_module_resolution,rust,BASE_553_MATRIX,UASF_0130,cbe797178be8aa714d44f3cf,cbe797178be8aa714d44f3cf,3,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.deref_coercion,rust,BASE_553_MATRIX,UASF_0195,2059eb3c6b77c70318ebd88c,2059eb3c6b77c70318ebd88c,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.destructor_order,rust,BASE_553_MATRIX,UASF_0172,8fb064c3e6d92bc3f8088ab4,8fb064c3e6d92bc3f8088ab4,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.drop_check,rust,BASE_553_MATRIX,UASF_0061,63009e10d8804e125a787650,63009e10d8804e125a787650,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.drop_semantics,rust,BASE_553_MATRIX,UASF_0173,ad77a9bfdf6e6130c0d759c2,ad77a9bfdf6e6130c0d759c2,5,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.dst_unsized,rust,BASE_553_MATRIX,UASF_0029,88f2546266de740312c8442d,88f2546266de740312c8442d,3,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.enum_variant_semantics,rust,BASE_553_MATRIX,UASF_0294,56ad4a42ab8bb54bf274009c,56ad4a42ab8bb54bf274009c,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.feature_gates,rust,BASE_553_MATRIX,UASF_0126,55ca6e91b86bb07dc74edd0c,55ca6e91b86bb07dc74edd0c,3,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.ffi_extern_abi,rust,BASE_553_MATRIX,UASF_0012,b446f1d33c022a60c21f666a,b446f1d33c022a60c21f666a,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.fn_traits,rust,BASE_553_MATRIX,UASF_0105,77d594919d597f48bfbe7857,77d594919d597f48bfbe7857,3,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.future_poll,rust,BASE_553_MATRIX,UASF_0143,434dc736ead8d10a63ead2f1,434dc736ead8d10a63ead2f1,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.generator_coroutine,rust,BASE_553_MATRIX,UASF_0164,4250525689c9aabf13dd0ad9,4250525689c9aabf13dd0ad9,5,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.generic_bounds,rust,BASE_553_MATRIX,UASF_0300,0d87a50d041f669995ec9d6c,0d87a50d041f669995ec9d6c,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.higher_ranked_lifetimes,rust,BASE_553_MATRIX,UASF_0299,090682dc246a0708cfe0335e,090682dc246a0708cfe0335e,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.hir_lowering,rust,BASE_553_MATRIX,UASF_0279,1d4da1f8fa531044044abb7a,1d4da1f8fa531044044abb7a,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.if_let_while_let,rust,BASE_553_MATRIX,UASF_0059,ebf0e71dfeb8468b3c189f05,ebf0e71dfeb8468b3c189f05,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.impl_trait,rust,BASE_553_MATRIX,UASF_0295,fe7224d2beffb9f937bf35b0,fe7224d2beffb9f937bf35b0,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.interior_mutability,rust,BASE_553_MATRIX,UASF_0248,d6cfbaafe8ab69c54dd8abac,d6cfbaafe8ab69c54dd8abac,5,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.let_else,rust,BASE_553_MATRIX,UASF_0058,c0e43f261721959e63740487,c0e43f261721959e63740487,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.lifetime_parameters,rust,BASE_553_MATRIX,UASF_0299,090682dc246a0708cfe0335e,090682dc246a0708cfe0335e,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.loop_break_value,rust,BASE_553_MATRIX,UASF_0166,7f6e06222e05d8204a698027,7f6e06222e05d8204a698027,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.macro_rules_hygiene,rust,BASE_553_MATRIX,UASF_0102,bf15a96aee38b79cb6a5ea6e,bf15a96aee38b79cb6a5ea6e,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.match_exhaustiveness,rust,BASE_553_MATRIX,UASF_0113,7bf325c3a9ec31d47026a71d,7bf325c3a9ec31d47026a71d,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.match_guards,rust,BASE_553_MATRIX,UASF_0161,59ba1e6c48e5338bf758763f,59ba1e6c48e5338bf758763f,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.method_resolution,rust,BASE_553_MATRIX,UASF_0326,b2e397c7c0ec1233b95f567a,b2e397c7c0ec1233b95f567a,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.mir_semantics,rust,BASE_553_MATRIX,UASF_0162,d5ac87389617c569b770d1ff,d5ac87389617c569b770d1ff,5,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.monomorphization,rust,BASE_553_MATRIX,UASF_0004,ea662fb017401577402dfe6c,ea662fb017401577402dfe6c,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.move_semantics,rust,BASE_553_MATRIX,UASF_0212,638aac70e142513ebdba586d,638aac70e142513ebdba586d,5,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.mutable_borrow,rust,BASE_553_MATRIX,UASF_0070,c7d46cecbf67f86c0f1f2bbe,c7d46cecbf67f86c0f1f2bbe,6,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.name_resolution_hygiene,rust,BASE_553_MATRIX,UASF_0103,95994ccc34a6ed4923de9178,95994ccc34a6ed4923de9178,3,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.never_type_divergence,rust,BASE_553_MATRIX,UASF_0186,ff4d01ca433461ba26a91e92,ff4d01ca433461ba26a91e92,3,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.nonlexical_lifetimes,rust,BASE_553_MATRIX,UASF_0056,138ddb60c604b96b18c43d9c,138ddb60c604b96b18c43d9c,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.opaque_types,rust,BASE_553_MATRIX,UASF_0330,2839f2cdbf1e5ef935ec4c3e,2839f2cdbf1e5ef935ec4c3e,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.operator_traits,rust,BASE_553_MATRIX,UASF_0325,44cb2a20c7af955b4dd3e2e2,44cb2a20c7af955b4dd3e2e2,3,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.option_niche_optimization,rust,BASE_553_MATRIX,UASF_0017,c06dc163b74d69d43f5d7830,c06dc163b74d69d43f5d7830,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.panic_unwind_abort,rust,BASE_553_MATRIX,UASF_0005,7de890a4af2a9be05992cfcc,7de890a4af2a9be05992cfcc,5,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.pattern_destructuring,rust,BASE_553_MATRIX,UASF_0055,503ff07b183948445c9acf3f,503ff07b183948445c9acf3f,5,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.pin_unpin,rust,BASE_553_MATRIX,UASF_0323,04e1ffa1030978d8e0133729,04e1ffa1030978d8e0133729,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.pointer_provenance,rust,BASE_553_MATRIX,UASF_0021,42f97691f52828a72c7e5627,42f97691f52828a72c7e5627,5,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.proc_macro,rust,BASE_553_MATRIX,UASF_0117,4d03f1d21e9a5e590c6131fd,4d03f1d21e9a5e590c6131fd,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.raw_pointer_deref,rust,BASE_553_MATRIX,UASF_0013,5a9bf3b3138715b5ae652f13,5a9bf3b3138715b5ae652f13,5,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.reborrow,rust,BASE_553_MATRIX,UASF_0073,416a7b334e7518bf7c6987b5,416a7b334e7518bf7c6987b5,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.ref_patterns,rust,BASE_553_MATRIX,UASF_0092,1e2ebd80a1572350c278f524,1e2ebd80a1572350c278f524,3,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.region_inference,rust,BASE_553_MATRIX,UASF_0096,b82614a4e241a6014732357a,b82614a4e241a6014732357a,3,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.repr_attributes,rust,BASE_553_MATRIX,UASF_0019,4470ae71a9d3ba7fc6e768ec,4470ae71a9d3ba7fc6e768ec,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.result_question_operator,rust,BASE_553_MATRIX,UASF_0184,bbaf70c0925309b7b029f073,bbaf70c0925309b7b029f073,5,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.send_sync_auto_traits,rust,BASE_553_MATRIX,UASF_0149,a6f02221775fe81753eb00b2,a6f02221775fe81753eb00b2,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.shared_borrow,rust,BASE_553_MATRIX,UASF_0074,59e06b04d95f6799c5958855,59e06b04d95f6799c5958855,5,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.slice_fat_pointer,rust,BASE_553_MATRIX,UASF_0028,94fca73dc69ccc59d95e630b,94fca73dc69ccc59d95e630b,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.smart_pointer_ownership,rust,BASE_553_MATRIX,UASF_0248,d6cfbaafe8ab69c54dd8abac,d6cfbaafe8ab69c54dd8abac,5,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.specialization,rust,BASE_553_MATRIX,UASF_0132,b341059d605579d038c28214,b341059d605579d038c28214,3,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.thread_memory_model,rust,BASE_553_MATRIX,UASF_0148,cf64b7b6f8dcf2fe694654ff,cf64b7b6f8dcf2fe694654ff,5,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.trait_definition,rust,BASE_553_MATRIX,UASF_0298,381da27fb3504d4014169bae,381da27fb3504d4014169bae,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.trait_impl,rust,BASE_553_MATRIX,UASF_0298,381da27fb3504d4014169bae,381da27fb3504d4014169bae,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.trait_object_dyn,rust,BASE_553_MATRIX,UASF_0030,f107e1a18fab7bf070227756,f107e1a18fab7bf070227756,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.unsafe_block,rust,BASE_553_MATRIX,UASF_0238,1109075536beb924171fdcfc,1109075536beb924171fdcfc,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.unsafe_trait_impl,rust,BASE_553_MATRIX,UASF_0242,911f27c5b441b96b28b950b6,911f27c5b441b96b28b950b6,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.unsize_coercion,rust,BASE_553_MATRIX,UASF_0009,963138d780d70f68262db2dc,963138d780d70f68262db2dc,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.visibility_privacy,rust,BASE_553_MATRIX,UASF_0130,cbe797178be8aa714d44f3cf,cbe797178be8aa714d44f3cf,3,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.vtable_dispatch,rust,BASE_553_MATRIX,UASF_0030,f107e1a18fab7bf070227756,f107e1a18fab7bf070227756,4,1,EXACT_SIGNATURE_EQUIVALENCE
RUST::rust.where_clauses,rust,BASE_553_MATRIX,UASF_0312,c4fb454d02d4b0f874b9fc1e,c4fb454d02d4b0f874b9fc1e,3,1,EXACT_SIGNATURE_EQUIVALENCE
GO::go.statement,go,BASE_553_MATRIX,UASF_0142,2635754683c2609029d46e9e,2635754683c2609029d46e9e,6,1,EXACT_SIGNATURE_EQUIVALENCE
GO::go.channel,go,BASE_553_MATRIX,UASF_0144,ecfd02438378270fbe12ddd0,ecfd02438378270fbe12ddd0,6,1,EXACT_SIGNATURE_EQUIVALENCE
GO::go.select,go,BASE_553_MATRIX,UASF_0142,2635754683c2609029d46e9e,2635754683c2609029d46e9e,6,1,EXACT_SIGNATURE_EQUIVALENCE
GO::go.defer,go,BASE_553_MATRIX,UASF_0168,7c2781040e21ce4273c1bbe0,7c2781040e21ce4273c1bbe0,4,1,EXACT_SIGNATURE_EQUIVALENCE
GO::go.interface,go,BASE_553_MATRIX,UASF_0291,33b59ab08830595538522d73,33b59ab08830595538522d73,5,1,EXACT_SIGNATURE_EQUIVALENCE
GO::go.type_assertion,go,BASE_553_MATRIX,UASF_0177,47f79e5ec02d9b7d85571543,47f79e5ec02d9b7d85571543,6,1,EXACT_SIGNATURE_EQUIVALENCE
GO::go.type_switch,go,BASE_553_MATRIX,UASF_0064,bb6840d2b55a22f3bb7ee8fd,bb6840d2b55a22f3bb7ee8fd,6,1,EXACT_SIGNATURE_EQUIVALENCE
GO::go.slice,go,BASE_553_MATRIX,UASF_0231,1d3ea32a1c928c822e054303,1d3ea32a1c928c822e054303,6,1,EXACT_SIGNATURE_EQUIVALENCE
GO::go.map,go,BASE_553_MATRIX,UASF_0214,dd6d49a2aaea5a388387b1a9,dd6d49a2aaea5a388387b1a9,6,1,EXACT_SIGNATURE_EQUIVALENCE
GO::go.multiple_return,go,BASE_553_MATRIX,UASF_0076,9f56442ca8bc9e6c323a986e,9f56442ca8bc9e6c323a986e,6,1,EXACT_SIGNATURE_EQUIVALENCE
GO::go.short_decl,go,BASE_553_MATRIX,UASF_0075,67a2e64402684ac27a07ad91,67a2e64402684ac27a07ad91,6,1,EXACT_SIGNATURE_EQUIVALENCE
GO::go.range,go,BASE_553_MATRIX,UASF_0054,2480b7c768179a737efb2c5f,2480b7c768179a737efb2c5f,6,1,EXACT_SIGNATURE_EQUIVALENCE
GO::go.panic_recover,go,BASE_553_MATRIX,UASF_0168,7c2781040e21ce4273c1bbe0,7c2781040e21ce4273c1bbe0,4,1,EXACT_SIGNATURE_EQUIVALENCE
GO::go.generics,go,BASE_553_MATRIX,UASF_0334,d77f3e1a5c7e715271d835a2,d77f3e1a5c7e715271d835a2,4,1,EXACT_SIGNATURE_EQUIVALENCE
GO::go.pointer,go,BASE_553_MATRIX,UASF_0231,1d3ea32a1c928c822e054303,1d3ea32a1c928c822e054303,6,1,EXACT_SIGNATURE_EQUIVALENCE
GO::go.nil,go,BASE_553_MATRIX,UASF_0236,ec52b4f263951eb3734c7e6a,ec52b4f263951eb3734c7e6a,4,1,EXACT_SIGNATURE_EQUIVALENCE
GO::go.method,go,BASE_553_MATRIX,UASF_0086,8e80f7122c45f419d949ebda,8e80f7122c45f419d949ebda,7,1,EXACT_SIGNATURE_EQUIVALENCE
GO::go.embedding,go,BASE_553_MATRIX,UASF_0086,8e80f7122c45f419d949ebda,8e80f7122c45f419d949ebda,7,1,EXACT_SIGNATURE_EQUIVALENCE
GO::go.unsafe,go,BASE_553_MATRIX,UASF_0033,468ca784bdcf7b8e4e1603c5,468ca784bdcf7b8e4e1603c5,6,1,EXACT_SIGNATURE_EQUIVALENCE
GO::go.cgo,go,BASE_553_MATRIX,UASF_0010,c55b5e4407105a97a1fb9e68,c55b5e4407105a97a1fb9e68,8,1,EXACT_SIGNATURE_EQUIVALENCE
GO::go.memory_model,go,BASE_553_MATRIX,UASF_0147,42a8af93490759fb48441b2c,42a8af93490759fb48441b2c,4,1,EXACT_SIGNATURE_EQUIVALENCE
JULIA::source.array_literal,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.array_type,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.assignment,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0220,4de20464805e6b7f70894e82,4de20464805e6b7f70894e82,7,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.atomic,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0154,81640d07a7c61ef02d24263e,81640d07a7c61ef02d24263e,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.binary_operation,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0225,d736949578be84548ee2b56a,d736949578be84548ee2b56a,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.bool_type,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.boolean_literal,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.break_control,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0180,9a20140a5d94d0d8f5e12865,9a20140a5d94d0d8f5e12865,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.call,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0221,8b7cc9d0c0d87763f92177c9,8b7cc9d0c0d87763f92177c9,7,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.cast_conversion,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0226,868ba177ecb7297d5aab900a,868ba177ecb7297d5aab900a,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.channel,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0152,4895473432b7e27bd5e8c4d7,4895473432b7e27bd5e8c4d7,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.closure_capture,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0048,cb2e21577620799363aba340,cb2e21577620799363aba340,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.closure_lambda,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0217,92112e64c21130b03eb0167c,92112e64c21130b03eb0167c,7,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.code_generation_pipeline,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0122,8b6704b210b3d423c65d72fb,8b6704b210b3d423c65d72fb,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
