state_id,language,rule,operators
S001814,java,dimensions,PREC_RIGHT|REPEAT|REPEAT1|SEQ|STRING|SYMBOL
S001800,java,dimensions_expr,REPEAT|SEQ|STRING|SYMBOL
S001832,java,do_statement,FIELD|SEQ|STRING|SYMBOL
S001857,java,element_value_array_initializer,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001855,java,element_value_pair,CHOICE|FIELD|SEQ|STRING|SYMBOL
S001850,java,enhanced_for_statement,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001872,java,enum_body,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001873,java,enum_body_declarations,REPEAT|SEQ|STRING|SYMBOL
S001874,java,enum_constant,BLANK|CHOICE|FIELD|SEQ|SYMBOL
S001871,java,enum_declaration,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001786,java,escape_sequence,CHOICE|IMMEDIATE_TOKEN|PATTERN|SEQ|STRING
S001890,java,explicit_constructor_invocation,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001864,java,exports_module_directive,BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S001788,java,expression,CHOICE|SYMBOL
S001829,java,expression_statement,SEQ|STRING|SYMBOL
S001900,java,extends_interfaces,SEQ|STRING|SYMBOL
S001777,java,false,STRING
S001805,java,field_access,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001893,java,field_declaration,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001843,java,finally_clause,SEQ|STRING|SYMBOL
S001916,java,floating_point_type,CHOICE|STRING
S001849,java,for_statement,BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S001922,java,formal_parameter,BLANK|CHOICE|FIELD|SEQ|SYMBOL
S001921,java,formal_parameters,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001913,java,generic_type,ALIAS|CHOICE|PREC_DYNAMIC|SEQ|SYMBOL
S001826,java,guard,SEQ|STRING|SYMBOL
S001775,java,hex_floating_point_literal,BLANK|CHOICE|PATTERN|REPEAT|SEQ|STRING|TOKEN
S001771,java,hex_integer_literal,BLANK|CHOICE|PATTERN|REPEAT|SEQ|STRING|TOKEN
S001932,java,identifier,PATTERN
S001847,java,if_statement,BLANK|CHOICE|FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL
S001869,java,import_declaration,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001794,java,inferred_parameters,CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001792,java,instanceof_expression,BLANK|CHOICE|FIELD|PREC|SEQ|STRING|SYMBOL
S001915,java,integral_type,CHOICE|STRING
S001901,java,interface_body,CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001899,java,interface_declaration,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001830,java,labeled_statement,SEQ|STRING|SYMBOL
S001793,java,lambda_expression,CHOICE|FIELD|SEQ|STRING|SYMBOL
S001933,java,line_comment,PATTERN|PREC|SEQ|STRING|TOKEN
S001926,java,local_variable_declaration,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001852,java,marker_annotation,FIELD|SEQ|STRING|SYMBOL
S001927,java,method_declaration,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001808,java,method_invocation,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001810,java,method_reference,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001876,java,modifiers,CHOICE|REPEAT1|STRING|SYMBOL
S001860,java,module_body,REPEAT|SEQ|STRING|SYMBOL
S001859,java,module_declaration,BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S001861,java,module_directive,CHOICE|SYMBOL
S001787,java,null_literal,STRING
S001803,java,object_creation_expression,CHOICE|SEQ|STRING|SYMBOL
S001772,java,octal_integer_literal,BLANK|CHOICE|PATTERN|REPEAT|SEQ|STRING|TOKEN
S001865,java,opens_module_directive,BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S001868,java,package_declaration,REPEAT|SEQ|STRING|SYMBOL
S001801,java,parenthesized_expression,SEQ|STRING|SYMBOL
S001820,java,pattern,CHOICE|SYMBOL
S001883,java,permits,SEQ|STRING|SYMBOL
S001798,java,primary_expression,CHOICE|SYMBOL
S001767,java,program,REPEAT|SYMBOL
S001867,java,provides_module_directive,FIELD|REPEAT|SEQ|STRING|SYMBOL
S001923,java,receiver_parameter,REPEAT|SEQ|STRING|SYMBOL
S001894,java,record_declaration,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001822,java,record_pattern,CHOICE|SEQ|SYMBOL
S001823,java,record_pattern_body,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001824,java,record_pattern_component,CHOICE|SEQ|SYMBOL
S001863,java,requires_modifier,CHOICE|STRING
S001862,java,requires_module_directive,FIELD|REPEAT|SEQ|STRING|SYMBOL
S001846,java,resource,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001845,java,resource_specification,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001835,java,return_statement,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001892,java,scoped_identifier,FIELD|SEQ|STRING|SYMBOL
S001912,java,scoped_type_identifier,ALIAS|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001924,java,spread_parameter,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001827,java,statement,CHOICE|STRING|SYMBOL
S001886,java,static_initializer,SEQ|STRING|SYMBOL
S001782,java,string_fragment,IMMEDIATE_TOKEN|PATTERN|PREC
S001784,java,string_interpolation,SEQ|STRING|SYMBOL
S001779,java,string_literal,CHOICE|SYMBOL
S001931,java,super,STRING
S001881,java,super_interfaces,SEQ|STRING|SYMBOL
S001880,java,superclass,SEQ|STRING|SYMBOL
S001816,java,switch_block,CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001817,java,switch_block_statement_group,PREC_LEFT|REPEAT|REPEAT1|SEQ|STRING|SYMBOL
S001815,java,switch_expression,FIELD|SEQ|STRING|SYMBOL
S001819,java,switch_label,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001818,java,switch_rule,CHOICE|SEQ|STRING|SYMBOL
S001837,java,synchronized_statement,FIELD|SEQ|STRING|SYMBOL
S001806,java,template_expression,FIELD|SEQ|STRING|SYMBOL
S001795,java,ternary_expression,FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL
S001930,java,this,STRING
S001838,java,throw_statement,SEQ|STRING|SYMBOL
S001925,java,throws,REPEAT|SEQ|STRING|SYMBOL
S001776,java,true,STRING
S001839,java,try_statement,CHOICE|FIELD|REPEAT|REPEAT1|SEQ|STRING|SYMBOL
S001844,java,try_with_resources_statement,BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S001811,java,type_arguments,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001879,java,type_bound,REPEAT|SEQ|STRING|SYMBOL
S001882,java,type_list,REPEAT|SEQ|STRING|SYMBOL
S001878,java,type_parameter,ALIAS|BLANK|CHOICE|REPEAT|SEQ|SYMBOL
S001877,java,type_parameters,REPEAT|SEQ|STRING|SYMBOL
S001821,java,type_pattern,CHOICE|SEQ|SYMBOL
S001796,java,unary_expression,CHOICE|FIELD|PREC_LEFT|SEQ|STRING|SYMBOL
S001825,java,underscore_pattern,STRING
S001797,java,update_expression,CHOICE|PREC_LEFT|SEQ|STRING|SYMBOL
S001866,java,uses_module_directive,FIELD|SEQ|STRING|SYMBOL
S001904,java,variable_declarator,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001918,java,void_type,STRING
S001848,java,while_statement,FIELD|SEQ|STRING|SYMBOL
S001812,java,wildcard,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001836,java,yield_statement,SEQ|STRING|SYMBOL
S001177,julia,_array,CHOICE|SYMBOL
S001237,julia,_arrow_operator,BLANK|CHOICE|SEQ|STRING|TOKEN
S001235,julia,_assignment_operator,BLANK|CHOICE|SEQ|STRING|TOKEN
S001247,julia,_bitshift_operator,BLANK|CHOICE|SEQ|STRING|TOKEN
S001133,julia,_block_form,CHOICE|SYMBOL
S001134,julia,_bracket_form,ALIAS|CHOICE|SYMBOL
S001137,julia,_closed_assignment,ALIAS|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S001197,julia,_closed_macrocall_expression,ALIAS|BLANK|CHOICE|SEQ|SYMBOL
S001240,julia,_comparison_operator,BLANK|CHOICE|SEQ|STRING|TOKEN
S001139,julia,_definition,CHOICE|SYMBOL
S001227,julia,_delimiter_cmd_1,STRING
S001228,julia,_delimiter_cmd_3,STRING
S001225,julia,_delimiter_str_1,STRING
S001226,julia,_delimiter_str_3,STRING
S001243,julia,_ellipsis_operator,BLANK|CHOICE|SEQ|STRING|TOKEN
S001168,julia,_exportable,CHOICE|SEQ|STRING|SYMBOL
S001138,julia,_expression,ALIAS|CHOICE|PREC|STRING|SYMBOL
S001170,julia,_import_list,CHOICE|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S001169,julia,_importable,ALIAS|CHOICE|SYMBOL
S001239,julia,_lazy_and_operator,BLANK|CHOICE|SEQ|STRING|TOKEN
S001238,julia,_lazy_or_operator,BLANK|CHOICE|SEQ|STRING|TOKEN
S001196,julia,_macro_head,ALIAS|CHOICE|SYMBOL
S001203,julia,_operation,CHOICE|SYMBOL
S001236,julia,_pair_operator,BLANK|CHOICE|SEQ|STRING|TOKEN
S001242,julia,_pipe_left_operator,BLANK|CHOICE|SEQ|STRING|TOKEN
S001241,julia,_pipe_right_operator,BLANK|CHOICE|SEQ|STRING|TOKEN
S001244,julia,_plus_operator,BLANK|CHOICE|SEQ|STRING|TOKEN
S001248,julia,_power_operator,BLANK|CHOICE|SEQ|STRING|TOKEN
S001176,julia,_primary_expression,ALIAS|CHOICE|SYMBOL
S001195,julia,_qualified_macro_identifier,IMMEDIATE_TOKEN|SEQ|STRING|SYMBOL
S001246,julia,_rational_operator,BLANK|CHOICE|SEQ|STRING|TOKEN
S001216,julia,_scoped_identifier,CHOICE|IMMEDIATE_TOKEN|REPEAT1|SEQ|STRING|SYMBOL
S001254,julia,_semicolon,IMMEDIATE_TOKEN|REPEAT|SEQ|STRING
S001148,julia,_statement,CHOICE|SYMBOL
S001222,julia,_string,CHOICE|SYMBOL
S001253,julia,_syntactic_operator,CHOICE|STRING
S001255,julia,_terminator,CHOICE|PATTERN|SYMBOL
S001249,julia,_tilde_operator,BLANK|CHOICE|SEQ|STRING|TOKEN
S001245,julia,_times_operator,BLANK|CHOICE|SEQ|STRING|TOKEN
S001250,julia,_type_order_operator,BLANK|CHOICE|SEQ|STRING|TOKEN
S001251,julia,_unary_operator,BLANK|CHOICE|SEQ|STRING|TOKEN
S001252,julia,_unary_plus_operator,BLANK|CHOICE|SEQ|STRING|TOKEN
S001217,julia,_word_identifier,PATTERN
S001142,julia,abstract_definition,SEQ|STRING|SYMBOL
S001189,julia,adjoint_expression,IMMEDIATE_TOKEN|SEQ|STRING|SYMBOL
S001211,julia,arrow_function_expression,ALIAS|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S001136,julia,assignment,ALIAS|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S001204,julia,binary_expression,ALIAS|CHOICE|PREC_LEFT|PREC_RIGHT|SEQ|STRING|SYMBOL
S001132,julia,block,BLANK|CHOICE|REPEAT|SEQ|SYMBOL
S001256,julia,block_comment,PATTERN|SEQ|SYMBOL
S001219,julia,boolean_literal,CHOICE|STRING
S001160,julia,break_statement,STRING
S001194,julia,broadcast_call_expression,ALIAS|BLANK|CHOICE|IMMEDIATE_TOKEN|SEQ|STRING|SYMBOL
S001193,julia,call_expression,ALIAS|BLANK|CHOICE|SEQ|SYMBOL
S001156,julia,catch_clause,BLANK|CHOICE|PREC|SEQ|STRING|SYMBOL
S001224,julia,character_literal,CHOICE|PATTERN|SEQ|STRING|TOKEN
S001230,julia,command_literal,ALIAS|CHOICE|REPEAT|SEQ|SYMBOL
S001213,julia,compound_assignment_expression,ALIAS|CHOICE|PREC_RIGHT|SEQ|SYMBOL
S001149,julia,compound_statement,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001178,julia,comprehension_expression,BLANK|CHOICE|PREC|REPEAT|SEQ|STRING|SYMBOL
S001163,julia,const_statement,PREC_RIGHT|SEQ|STRING|SYMBOL
S001161,julia,continue_statement,STRING
S001188,julia,curly_expression,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001200,julia,do_clause,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001154,julia,else_clause,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001153,julia,elseif_clause,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001223,julia,escape_sequence,CHOICE|PATTERN|SEQ|STRING|TOKEN
S001172,julia,export_statement,PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S001190,julia,field_expression,CHOICE|FIELD|IMMEDIATE_TOKEN|PREC|SEQ|STRING|SYMBOL
S001157,julia,finally_clause,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001221,julia,float_literal,BLANK|CHOICE|IMMEDIATE_TOKEN|PATTERN|SEQ|STRING|TOKEN
S001182,julia,for_binding,ALIAS|BLANK|CHOICE|PREC|SEQ|STRING|SYMBOL
S001181,julia,for_clause,PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S001158,julia,for_statement,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001146,julia,function_definition,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001179,julia,generator,CHOICE|REPEAT|SEQ|SYMBOL
S001164,julia,global_statement,PREC_RIGHT|SEQ|STRING|SYMBOL
S001218,julia,identifier,SYMBOL
S001180,julia,if_clause,SEQ|STRING|SYMBOL
S001152,julia,if_statement,BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S001166,julia,import_alias,SEQ|STRING|SYMBOL
S001167,julia,import_path,CHOICE|REPEAT1|SEQ|STRING|SYMBOL|TOKEN
S001174,julia,import_statement,CHOICE|SEQ|STRING|SYMBOL
S001191,julia,index_expression,SEQ|SYMBOL
S001220,julia,integer_literal,CHOICE|PATTERN|SEQ|STRING|TOKEN
S001201,julia,interpolation_expression,CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S001212,julia,juxtaposition_expression,CHOICE|PREC_LEFT|SEQ|SYMBOL
S001151,julia,let_statement,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001257,julia,line_comment,PATTERN|SEQ
S001165,julia,local_statement,PREC_RIGHT|SEQ|STRING|SYMBOL
S001199,julia,macro_argument_list,PREC|PREC_LEFT|REPEAT1|SYMBOL
S001147,julia,macro_definition,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001215,julia,macro_identifier,ALIAS|CHOICE|SEQ|STRING|SYMBOL
S001198,julia,macrocall_expression,BLANK|CHOICE|PREC_RIGHT|SEQ|SYMBOL
S001183,julia,matrix_expression,BLANK|CHOICE|PREC|REPEAT|SEQ|STRING|SYMBOL
S001184,julia,matrix_row,PREC|REPEAT1|SYMBOL
S001140,julia,module_definition,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001135,julia,open_tuple,PREC|REPEAT1|SEQ|STRING|SYMBOL
S001234,julia,operator,CHOICE|STRING|SYMBOL
S001192,julia,parametrized_type_expression,SEQ|SYMBOL
S001186,julia,parenthesized_expression,BLANK|CHOICE|PREC_DYNAMIC|REPEAT|SEQ|STRING|SYMBOL
S001232,julia,prefixed_command_literal,ALIAS|BLANK|CHOICE|FIELD|PREC_LEFT|REPEAT|SEQ|SYMBOL
S001231,julia,prefixed_string_literal,ALIAS|BLANK|CHOICE|FIELD|PREC_LEFT|REPEAT|SEQ|SYMBOL
S001143,julia,primitive_definition,SEQ|STRING|SYMBOL
S001173,julia,public_statement,PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S001202,julia,quote_expression,ALIAS|CHOICE|IMMEDIATE_TOKEN|PREC_RIGHT|SEQ|STRING|SYMBOL
S001150,julia,quote_statement,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001206,julia,range_expression,IMMEDIATE_TOKEN|PREC_LEFT|SEQ|STRING|SYMBOL
S001162,julia,return_statement,BLANK|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S001171,julia,selected_import,IMMEDIATE_TOKEN|SEQ|STRING|SYMBOL
S001145,julia,signature,ALIAS|CHOICE|PREC|SYMBOL
S001131,julia,source_file,BLANK|CHOICE|REPEAT|SEQ|SYMBOL
S001207,julia,splat_expression,PREC|SEQ|STRING|SYMBOL
S001233,julia,string_interpolation,CHOICE|SEQ|STRING|SYMBOL
S001229,julia,string_literal,ALIAS|CHOICE|REPEAT|SEQ|SYMBOL
S001144,julia,struct_definition,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001208,julia,ternary_expression,PREC_RIGHT|SEQ|STRING|SYMBOL
S001155,julia,try_statement,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001187,julia,tuple_expression,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001141,julia,type_head,CHOICE|PREC|SYMBOL
S001209,julia,typed_expression,PREC|SEQ|STRING|SYMBOL
S001205,julia,unary_expression,ALIAS|CHOICE|PREC_RIGHT|SEQ|SYMBOL
S001210,julia,unary_typed_expression,PREC_RIGHT|SEQ|STRING|SYMBOL
S001175,julia,using_statement,CHOICE|SEQ|STRING|SYMBOL
S001185,julia,vector_expression,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001214,julia,where_expression,PREC_LEFT|SEQ|STRING|SYMBOL
S001159,julia,while_statement,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S002083,kotlin,_additive_operator,CHOICE|STRING
S002134,kotlin,_alpha_identifier,PATTERN
S001956,kotlin,_annotated_delegation_specifier,REPEAT|SEQ|SYMBOL
S001955,kotlin,_annotation_constructor_invocation,PREC|SEQ|SYMBOL
S002085,kotlin,_as_operator,CHOICE|STRING
S002078,kotlin,_assignment_and_operator,CHOICE|STRING
S002135,kotlin,_backtick_identifier,PATTERN
S002030,kotlin,_binary_expression,CHOICE|SYMBOL
S002013,kotlin,_block,BLANK|CHOICE|PREC|SEQ|STRING|SYMBOL
S002120,kotlin,_break_at,ALIAS|SEQ|STRING|SYMBOL
S001962,kotlin,_call_suffix_no_trailing_lambda,BLANK|CHOICE|SEQ|SYMBOL
S001969,kotlin,_class_member_declaration,CHOICE|SYMBOL
S001968,kotlin,_class_member_declarations,REPEAT1|SEQ|SYMBOL
S001949,kotlin,_class_parameters,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002080,kotlin,_comparison_operator,CHOICE|STRING
S002119,kotlin,_continue_at,ALIAS|SEQ|STRING|SYMBOL
S001945,kotlin,_declaration,CHOICE|SYMBOL
S001952,kotlin,_delegation_specifiers,PREC_LEFT|REPEAT|SEQ|STRING|SYMBOL
S001992,kotlin,_enum_entries,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002079,kotlin,_equality_operator,CHOICE|STRING
S002137,kotlin,_escaped_identifier,PATTERN
S002020,kotlin,_expression,CHOICE|SYMBOL
S001958,kotlin,_expression_no_trailing_lambda,CHOICE|SYMBOL
S002061,kotlin,_function_literal,CHOICE|SYMBOL
S001973,kotlin,_function_value_parameter,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002024,kotlin,_generic_call_expression,ALIAS|PREC_DYNAMIC|PREC_LEFT|SEQ|SYMBOL
S001961,kotlin,_generic_call_expression_no_trailing_lambda,ALIAS|PREC_DYNAMIC|PREC_LEFT|SEQ|SYMBOL
S002044,kotlin,_generic_call_suffix,BLANK|CHOICE|PREC|PREC_LEFT|SEQ|SYMBOL
S001963,kotlin,_generic_call_suffix_no_trailing_lambda,SEQ|SYMBOL
S002116,kotlin,_import_identifier,CHOICE|SEQ|SYMBOL
S002081,kotlin,_in_operator,STRING
S002055,kotlin,_interpolation,ALIAS|CHOICE|SEQ|STRING|SYMBOL
S002082,kotlin,_is_operator,STRING
S002059,kotlin,_lambda_parameter,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002133,kotlin,_lexical_identifier,CHOICE|SYMBOL
S002052,kotlin,_literal_constant,CHOICE|SYMBOL
S002014,kotlin,_loop_statement,CHOICE|SYMBOL
S002088,kotlin,_member_access_operator,CHOICE|STRING
S002094,kotlin,_modifier,CHOICE|SYMBOL
S002111,kotlin,_multi_annotation,BLANK|CHOICE|REPEAT1|SEQ|STRING|SYMBOL
S002084,kotlin,_multiplicative_operator,CHOICE|STRING
S001978,kotlin,_name_based_destructuring_entry,BLANK|CHOICE|PREC_LEFT|SEQ|STRING|SYMBOL
S001979,kotlin,_positional_destructuring_entry,BLANK|CHOICE|PREC_LEFT|SEQ|STRING|SYMBOL
S002090,kotlin,_postfix_unary_expression,REPEAT|SEQ|SYMBOL
S002087,kotlin,_postfix_unary_operator,CHOICE|STRING
S002089,kotlin,_postfix_unary_suffix,CHOICE|SYMBOL
S002086,kotlin,_prefix_unary_operator,CHOICE|STRING
S002049,kotlin,_primary_expression,ALIAS|CHOICE|SYMBOL
S001959,kotlin,_primary_expression_no_trailing_lambda,ALIAS|CHOICE|SYMBOL
S002118,kotlin,_return_at,ALIAS|SEQ|STRING|SYMBOL
S002018,kotlin,_semi,SYMBOL
S002000,kotlin,_simple_user_type,ALIAS|BLANK|CHOICE|PREC_RIGHT|SEQ|SYMBOL
S002110,kotlin,_single_annotation,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002009,kotlin,_statement,ALIAS|CHOICE|REPEAT|SEQ|SYMBOL
S002010,kotlin,_statement_annotation,CHOICE|SYMBOL
S002122,kotlin,_super_at,ALIAS|CHOICE|IMMEDIATE_TOKEN|SEQ|STRING|SYMBOL
S002121,kotlin,_this_at,ALIAS|SEQ|STRING|SYMBOL
S001994,kotlin,_type,BLANK|CHOICE|SEQ|SYMBOL
S002096,kotlin,_type_modifier,CHOICE|STRING|SYMBOL
S002102,kotlin,_type_parameter_modifier,CHOICE|SYMBOL
S002003,kotlin,_type_projection_modifier,SYMBOL
S001995,kotlin,_type_reference,CHOICE|PREC_LEFT|STRING|SYMBOL
S002021,kotlin,_unary_expression,CHOICE|SYMBOL
S002113,kotlin,_unescaped_annotation,ALIAS|CHOICE|SYMBOL
S002136,kotlin,_uni_character_literal,PATTERN|SEQ|STRING
S002032,kotlin,additive_expression,PREC_LEFT|SEQ|SYMBOL
S002045,kotlin,annotated_lambda,BLANK|CHOICE|REPEAT|SEQ|SYMBOL
S002109,kotlin,annotation,CHOICE|SYMBOL
S002060,kotlin,anonymous_function,BLANK|CHOICE|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S001970,kotlin,anonymous_initializer,SEQ|STRING|SYMBOL
S002028,kotlin,as_expression,PREC_LEFT|SEQ|SYMBOL
S002019,kotlin,assignment,CHOICE|PREC_LEFT|SEQ|STRING|SYMBOL
S002126,kotlin,bin_literal,PATTERN|REPEAT|SEQ|STRING|TOKEN
S001950,kotlin,binding_pattern_kind,CHOICE|STRING
S002129,kotlin,boolean_literal,CHOICE|STRING
S002023,kotlin,call_expression,PREC_LEFT|SEQ|SYMBOL
S001960,kotlin,call_expression_no_trailing_lambda,ALIAS|PREC_LEFT|SEQ|SYMBOL
S002043,kotlin,call_suffix,BLANK|CHOICE|PREC|PREC_LEFT|SEQ|SYMBOL
S002077,kotlin,callable_reference,ALIAS|BLANK|CHOICE|SEQ|STRING|SYMBOL
S002074,kotlin,catch_block,REPEAT|SEQ|STRING|SYMBOL
S002131,kotlin,character_escape_seq,CHOICE|SYMBOL
S002130,kotlin,character_literal,CHOICE|PATTERN|SEQ|STRING|SYMBOL
S002036,kotlin,check_expression,BLANK|CHOICE|PREC_LEFT|SEQ|STRING|SYMBOL
S001948,kotlin,class_body,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001946,kotlin,class_declaration,ALIAS|BLANK|CHOICE|PREC_DYNAMIC|PREC_RIGHT|SEQ|STRING|SYMBOL
S002097,kotlin,class_modifier,CHOICE|STRING
S001951,kotlin,class_parameter,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002051,kotlin,collection_literal,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001971,kotlin,companion_object,ALIAS|BLANK|CHOICE|SEQ|STRING|SYMBOL
S002037,kotlin,comparison_expression,PREC_LEFT|SEQ|SYMBOL
S002039,kotlin,conjunction_expression,PREC_LEFT|SEQ|STRING|SYMBOL
S001990,kotlin,constructor_delegation_call,CHOICE|SEQ|STRING|SYMBOL
S001954,kotlin,constructor_invocation,SEQ|SYMBOL
S002012,kotlin,control_structure_body,CHOICE|SYMBOL
S001953,kotlin,delegation_specifier,CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S001982,kotlin,destructuring_declaration,BLANK|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S002091,kotlin,directly_assignable_expression,CHOICE|PREC|SYMBOL
S002040,kotlin,disjunction_expression,PREC_LEFT|SEQ|STRING|SYMBOL
S002017,kotlin,do_while_statement,BLANK|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S002035,kotlin,elvis_expression,PREC_LEFT|SEQ|STRING|SYMBOL
S001991,kotlin,enum_class_body,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001993,kotlin,enum_entry,BLANK|CHOICE|SEQ|SYMBOL
S002038,kotlin,equality_expression,PREC_LEFT|SEQ|SYMBOL
S001957,kotlin,explicit_delegation,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001937,kotlin,file_annotation,CHOICE|REPEAT1|SEQ|STRING|SYMBOL
S002075,kotlin,finally_block,SEQ|STRING|SYMBOL
S002015,kotlin,for_statement,BLANK|CHOICE|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S001976,kotlin,function_body,CHOICE|SEQ|STRING|SYMBOL
S001975,kotlin,function_declaration,BLANK|CHOICE|FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL
S002103,kotlin,function_modifier,CHOICE|STRING
S002004,kotlin,function_type,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S002005,kotlin,function_type_parameters,BLANK|CHOICE|PREC_LEFT|REPEAT|SEQ|STRING|SYMBOL
S001972,kotlin,function_value_parameters,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001983,kotlin,getter,BLANK|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S002069,kotlin,guard_condition,SEQ|STRING|SYMBOL
S002125,kotlin,hex_literal,PATTERN|REPEAT|SEQ|STRING|TOKEN
S002115,kotlin,identifier,REPEAT|SEQ|STRING|SYMBOL
S002065,kotlin,if_expression,BLANK|CHOICE|FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL
S001942,kotlin,import_alias,ALIAS|SEQ|STRING|SYMBOL
S001940,kotlin,import_header,ALIAS|BLANK|CHOICE|SEQ|STRING|SYMBOL
S001939,kotlin,import_list,REPEAT1|SYMBOL
S002025,kotlin,indexing_expression,PREC_LEFT|SEQ|SYMBOL
S002041,kotlin,indexing_suffix,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002034,kotlin,infix_expression,PREC_LEFT|SEQ|SYMBOL
S002105,kotlin,inheritance_modifier,CHOICE|STRING
S002124,kotlin,integer_literal,BLANK|CHOICE|PATTERN|REPEAT|SEQ|TOKEN
S002076,kotlin,jump_expression,BLANK|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
