language,rule,symbol
java,interface_declaration,permits
java,interface_declaration,type_parameters
java,extends_interfaces,type_list
java,interface_body,annotation_type_declaration
java,interface_body,class_declaration
java,interface_body,constant_declaration
java,interface_body,enum_declaration
java,interface_body,interface_declaration
java,interface_body,method_declaration
java,interface_body,record_declaration
java,constant_declaration,_unannotated_type
java,constant_declaration,_variable_declarator_list
java,constant_declaration,modifiers
java,_variable_declarator_list,variable_declarator
java,variable_declarator,_variable_declarator_id
java,variable_declarator,_variable_initializer
java,_variable_declarator_id,_reserved_identifier
java,_variable_declarator_id,dimensions
java,_variable_declarator_id,identifier
java,_variable_declarator_id,underscore_pattern
java,_variable_initializer,array_initializer
java,_variable_initializer,expression
java,array_initializer,_variable_initializer
java,_type,_unannotated_type
java,_type,annotated_type
java,_unannotated_type,_simple_type
java,_unannotated_type,array_type
java,_simple_type,boolean_type
java,_simple_type,floating_point_type
java,_simple_type,generic_type
java,_simple_type,identifier
java,_simple_type,integral_type
java,_simple_type,scoped_type_identifier
java,_simple_type,void_type
java,annotated_type,_annotation
java,annotated_type,_unannotated_type
java,scoped_type_identifier,_annotation
java,scoped_type_identifier,generic_type
java,scoped_type_identifier,identifier
java,scoped_type_identifier,scoped_type_identifier
java,generic_type,identifier
java,generic_type,scoped_type_identifier
java,generic_type,type_arguments
java,array_type,_unannotated_type
java,array_type,dimensions
java,_method_header,_annotation
java,_method_header,_method_declarator
java,_method_header,_unannotated_type
java,_method_header,throws
java,_method_header,type_parameters
java,_method_declarator,_reserved_identifier
java,_method_declarator,dimensions
java,_method_declarator,formal_parameters
java,_method_declarator,identifier
java,formal_parameters,formal_parameter
java,formal_parameters,receiver_parameter
java,formal_parameters,spread_parameter
java,formal_parameter,_unannotated_type
java,formal_parameter,_variable_declarator_id
java,formal_parameter,modifiers
java,receiver_parameter,_annotation
java,receiver_parameter,_unannotated_type
java,receiver_parameter,identifier
java,receiver_parameter,this
java,spread_parameter,_annotation
java,spread_parameter,_unannotated_type
java,spread_parameter,modifiers
java,spread_parameter,variable_declarator
java,throws,_type
java,local_variable_declaration,_unannotated_type
java,local_variable_declaration,_variable_declarator_list
java,local_variable_declaration,modifiers
java,method_declaration,_method_header
java,method_declaration,block
java,method_declaration,modifiers
java,compact_constructor_declaration,block
java,compact_constructor_declaration,identifier
java,compact_constructor_declaration,modifiers
kotlin,source_file,_semi
kotlin,source_file,_statement
kotlin,source_file,file_annotation
kotlin,source_file,import_list
kotlin,source_file,package_header
kotlin,source_file,shebang_line
kotlin,file_annotation,_semi
kotlin,file_annotation,_unescaped_annotation
kotlin,package_header,_semi
kotlin,package_header,identifier
kotlin,import_list,import_header
kotlin,import_header,_import_dot
kotlin,import_header,_import_identifier
kotlin,import_header,_semi
kotlin,import_header,import_alias
kotlin,import_header,wildcard_import
kotlin,import_alias,simple_identifier
kotlin,top_level_object,_declaration
kotlin,top_level_object,_semi
kotlin,type_alias,_type
kotlin,type_alias,modifiers
kotlin,type_alias,simple_identifier
kotlin,type_alias,type_parameters
kotlin,_declaration,class_declaration
kotlin,_declaration,destructuring_declaration
kotlin,_declaration,function_declaration
kotlin,_declaration,getter
kotlin,_declaration,object_declaration
kotlin,_declaration,property_declaration
kotlin,_declaration,setter
kotlin,_declaration,type_alias
kotlin,class_declaration,_delegation_specifiers
kotlin,class_declaration,class_body
kotlin,class_declaration,enum_class_body
kotlin,class_declaration,modifiers
kotlin,class_declaration,primary_constructor
kotlin,class_declaration,simple_identifier
kotlin,class_declaration,type_constraints
kotlin,class_declaration,type_parameters
kotlin,primary_constructor,_class_parameters
kotlin,primary_constructor,_primary_constructor_keyword
kotlin,primary_constructor,modifiers
kotlin,class_body,_class_member_declarations
kotlin,_class_parameters,class_parameter
kotlin,class_parameter,_expression
kotlin,class_parameter,_type
kotlin,class_parameter,binding_pattern_kind
kotlin,class_parameter,modifiers
kotlin,class_parameter,simple_identifier
kotlin,_delegation_specifiers,delegation_specifier
kotlin,delegation_specifier,constructor_invocation
kotlin,delegation_specifier,explicit_delegation
kotlin,delegation_specifier,function_type
kotlin,delegation_specifier,user_type
kotlin,constructor_invocation,user_type
kotlin,constructor_invocation,value_arguments
kotlin,_annotation_constructor_invocation,user_type
kotlin,_annotation_constructor_invocation,value_arguments
kotlin,_annotated_delegation_specifier,annotation
kotlin,_annotated_delegation_specifier,delegation_specifier
kotlin,explicit_delegation,_by_delegation_hint
kotlin,explicit_delegation,_expression_no_trailing_lambda
kotlin,explicit_delegation,function_type
kotlin,explicit_delegation,user_type
kotlin,_expression_no_trailing_lambda,_binary_expression
kotlin,_expression_no_trailing_lambda,_primary_expression_no_trailing_lambda
kotlin,_expression_no_trailing_lambda,_unary_expression
kotlin,_primary_expression_no_trailing_lambda,_function_literal
kotlin,_primary_expression_no_trailing_lambda,_generic_call_expression_no_trailing_lambda
kotlin,_primary_expression_no_trailing_lambda,_literal_constant
kotlin,_primary_expression_no_trailing_lambda,call_expression_no_trailing_lambda
kotlin,_primary_expression_no_trailing_lambda,callable_reference
kotlin,_primary_expression_no_trailing_lambda,collection_literal
kotlin,_primary_expression_no_trailing_lambda,if_expression
kotlin,_primary_expression_no_trailing_lambda,jump_expression
kotlin,_primary_expression_no_trailing_lambda,object_literal
kotlin,_primary_expression_no_trailing_lambda,parenthesized_expression
kotlin,_primary_expression_no_trailing_lambda,simple_identifier
kotlin,_primary_expression_no_trailing_lambda,string_literal
kotlin,_primary_expression_no_trailing_lambda,super_expression
kotlin,_primary_expression_no_trailing_lambda,this_expression
kotlin,_primary_expression_no_trailing_lambda,try_expression
kotlin,_primary_expression_no_trailing_lambda,when_expression
kotlin,call_expression_no_trailing_lambda,_call_suffix_no_trailing_lambda
kotlin,call_expression_no_trailing_lambda,_expression_no_trailing_lambda
kotlin,_generic_call_expression_no_trailing_lambda,_expression_no_trailing_lambda
kotlin,_generic_call_expression_no_trailing_lambda,_generic_call_suffix_no_trailing_lambda
kotlin,_call_suffix_no_trailing_lambda,type_arguments
kotlin,_call_suffix_no_trailing_lambda,value_arguments
kotlin,_generic_call_suffix_no_trailing_lambda,type_arguments
kotlin,_generic_call_suffix_no_trailing_lambda,value_arguments
kotlin,type_parameters,type_parameter
kotlin,type_parameter,_type
kotlin,type_parameter,simple_identifier
kotlin,type_parameter,type_parameter_modifiers
kotlin,type_constraints,type_constraint
kotlin,type_constraint,_type
kotlin,type_constraint,annotation
kotlin,type_constraint,simple_identifier
kotlin,_class_member_declarations,_class_member_declaration
kotlin,_class_member_declarations,_semi
kotlin,_class_member_declaration,_declaration
kotlin,_class_member_declaration,anonymous_initializer
kotlin,_class_member_declaration,companion_object
kotlin,_class_member_declaration,secondary_constructor
kotlin,anonymous_initializer,_block
kotlin,companion_object,_delegation_specifiers
kotlin,companion_object,class_body
kotlin,companion_object,modifiers
kotlin,companion_object,simple_identifier
kotlin,function_value_parameters,_function_value_parameter
kotlin,_function_value_parameter,_expression
kotlin,_function_value_parameter,parameter
kotlin,_function_value_parameter,parameter_modifiers
kotlin,receiver_type,_type_reference
kotlin,receiver_type,nullable_type
kotlin,receiver_type,parenthesized_type
kotlin,receiver_type,type_modifiers
kotlin,function_declaration,_type
kotlin,function_declaration,function_body
kotlin,function_declaration,function_value_parameters
kotlin,function_declaration,modifiers
kotlin,function_declaration,receiver_type
kotlin,function_declaration,simple_identifier
kotlin,function_declaration,type_constraints
kotlin,function_declaration,type_parameters
kotlin,function_body,_block
kotlin,function_body,_expression
kotlin,variable_declaration,_type
kotlin,variable_declaration,simple_identifier
kotlin,_name_based_destructuring_entry,_type
kotlin,_name_based_destructuring_entry,binding_pattern_kind
kotlin,_name_based_destructuring_entry,simple_identifier
kotlin,_positional_destructuring_entry,_type
kotlin,_positional_destructuring_entry,binding_pattern_kind
kotlin,_positional_destructuring_entry,simple_identifier
kotlin,property_declaration,_expression
kotlin,property_declaration,binding_pattern_kind
kotlin,property_declaration,getter
kotlin,property_declaration,modifiers
kotlin,property_declaration,multi_variable_declaration
kotlin,property_declaration,property_delegate
kotlin,property_declaration,receiver_type
kotlin,property_declaration,setter
kotlin,property_declaration,type_constraints
kotlin,property_declaration,type_parameters
kotlin,property_declaration,variable_declaration
kotlin,property_delegate,_by_delegation_hint
kotlin,property_delegate,_expression
kotlin,destructuring_declaration,_expression
kotlin,destructuring_declaration,modifiers
kotlin,destructuring_declaration,multi_variable_declaration
kotlin,destructuring_declaration,type_constraints
kotlin,getter,_type
kotlin,getter,function_body
kotlin,getter,modifiers
kotlin,setter,_type
kotlin,setter,function_body
kotlin,setter,modifiers
kotlin,setter,parameter_with_optional_type
kotlin,parameters_with_optional_type,parameter_with_optional_type
kotlin,parameter_with_optional_type,_type
kotlin,parameter_with_optional_type,parameter_modifiers
kotlin,parameter_with_optional_type,simple_identifier
kotlin,parameter,_type
kotlin,parameter,simple_identifier
kotlin,object_declaration,_delegation_specifiers
kotlin,object_declaration,class_body
kotlin,object_declaration,modifiers
kotlin,object_declaration,simple_identifier
kotlin,secondary_constructor,_block
kotlin,secondary_constructor,constructor_delegation_call
kotlin,secondary_constructor,function_value_parameters
kotlin,secondary_constructor,modifiers
kotlin,constructor_delegation_call,value_arguments
kotlin,enum_class_body,_class_member_declarations
kotlin,enum_class_body,_enum_entries
kotlin,_enum_entries,enum_entry
kotlin,enum_entry,class_body
kotlin,enum_entry,modifiers
kotlin,enum_entry,simple_identifier
kotlin,enum_entry,value_arguments
kotlin,_type,_type_reference
kotlin,_type,function_type
kotlin,_type,not_nullable_type
kotlin,_type,nullable_type
kotlin,_type,parenthesized_type
kotlin,_type,type_modifiers
kotlin,_type_reference,user_type
kotlin,not_nullable_type,parenthesized_user_type
kotlin,not_nullable_type,type_modifiers
kotlin,not_nullable_type,user_type
kotlin,nullable_type,_type_reference
kotlin,nullable_type,parenthesized_type
kotlin,nullable_type,quest
kotlin,user_type,_simple_user_type
kotlin,_simple_user_type,simple_identifier
kotlin,_simple_user_type,type_arguments
kotlin,type_projection,_type
kotlin,type_projection,type_projection_modifiers
kotlin,type_projection_modifiers,_type_projection_modifier
kotlin,_type_projection_modifier,variance_modifier
kotlin,function_type,_type
kotlin,function_type,function_type_parameters
kotlin,function_type,receiver_type
kotlin,function_type_parameters,_type
kotlin,function_type_parameters,parameter
kotlin,parenthesized_type,_type
kotlin,parenthesized_user_type,parenthesized_user_type
kotlin,parenthesized_user_type,user_type
kotlin,statements,_semi
kotlin,statements,_statement
kotlin,_statement,_declaration
kotlin,_statement,_expression
kotlin,_statement,_loop_statement
kotlin,_statement,_statement_annotation
kotlin,_statement,assignment
kotlin,_statement,label
kotlin,_statement_annotation,_multi_annotation
kotlin,_statement_annotation,_single_annotation
kotlin,control_structure_body,_block
kotlin,control_structure_body,_statement
kotlin,_block,statements
kotlin,_loop_statement,do_while_statement
kotlin,_loop_statement,for_statement
kotlin,_loop_statement,while_statement
kotlin,for_statement,_expression
kotlin,for_statement,annotation
kotlin,for_statement,control_structure_body
kotlin,for_statement,multi_variable_declaration
kotlin,for_statement,variable_declaration
kotlin,while_statement,_expression
kotlin,while_statement,control_structure_body
kotlin,do_while_statement,_expression
kotlin,do_while_statement,control_structure_body
kotlin,_semi,_automatic_semicolon
kotlin,assignment,_assignment_and_operator
kotlin,assignment,_expression
kotlin,assignment,directly_assignable_expression
kotlin,_expression,_binary_expression
kotlin,_expression,_primary_expression
kotlin,_expression,_unary_expression
kotlin,_unary_expression,as_expression
kotlin,_unary_expression,indexing_expression
kotlin,_unary_expression,navigation_expression
kotlin,_unary_expression,postfix_expression
kotlin,_unary_expression,prefix_expression
kotlin,_unary_expression,spread_expression
kotlin,postfix_expression,_expression
kotlin,postfix_expression,_postfix_unary_operator
kotlin,call_expression,_expression
kotlin,call_expression,call_suffix
kotlin,_generic_call_expression,_expression
kotlin,_generic_call_expression,_generic_call_suffix
kotlin,indexing_expression,_expression
kotlin,indexing_expression,indexing_suffix
kotlin,navigation_expression,_expression
kotlin,navigation_expression,navigation_suffix
kotlin,prefix_expression,_expression
kotlin,prefix_expression,_prefix_unary_operator
kotlin,prefix_expression,annotation
kotlin,prefix_expression,label
kotlin,as_expression,_as_operator
kotlin,as_expression,_expression
kotlin,as_expression,_type
kotlin,spread_expression,_expression
kotlin,_binary_expression,additive_expression
kotlin,_binary_expression,check_expression
kotlin,_binary_expression,comparison_expression
kotlin,_binary_expression,conjunction_expression
kotlin,_binary_expression,disjunction_expression
kotlin,_binary_expression,elvis_expression
kotlin,_binary_expression,equality_expression
kotlin,_binary_expression,infix_expression
kotlin,_binary_expression,multiplicative_expression
kotlin,_binary_expression,range_expression
kotlin,multiplicative_expression,_expression
kotlin,multiplicative_expression,_multiplicative_operator
kotlin,additive_expression,_additive_operator
kotlin,additive_expression,_expression
kotlin,range_expression,_expression
kotlin,infix_expression,_expression
kotlin,infix_expression,simple_identifier
kotlin,elvis_expression,_expression
kotlin,check_expression,_expression
kotlin,check_expression,_in_operator
kotlin,check_expression,_is_operator
kotlin,check_expression,_type
kotlin,comparison_expression,_comparison_operator
kotlin,comparison_expression,_expression
kotlin,equality_expression,_equality_operator
kotlin,equality_expression,_expression
kotlin,conjunction_expression,_expression
kotlin,disjunction_expression,_expression
kotlin,indexing_suffix,_expression
kotlin,navigation_suffix,_member_access_operator
kotlin,navigation_suffix,parenthesized_expression
kotlin,navigation_suffix,simple_identifier
kotlin,navigation_suffix,type_arguments
kotlin,call_suffix,annotated_lambda
kotlin,call_suffix,type_arguments
kotlin,call_suffix,value_arguments
kotlin,_generic_call_suffix,annotated_lambda
kotlin,_generic_call_suffix,type_arguments
kotlin,_generic_call_suffix,value_arguments
kotlin,annotated_lambda,annotation
kotlin,annotated_lambda,label
kotlin,annotated_lambda,lambda_literal
kotlin,type_arguments,type_projection
kotlin,value_arguments,value_argument
kotlin,value_argument,_expression
kotlin,value_argument,annotation
kotlin,value_argument,simple_identifier
kotlin,_primary_expression,_function_literal
kotlin,_primary_expression,_generic_call_expression
kotlin,_primary_expression,_literal_constant
kotlin,_primary_expression,call_expression
kotlin,_primary_expression,callable_reference
kotlin,_primary_expression,collection_literal
kotlin,_primary_expression,if_expression
kotlin,_primary_expression,jump_expression
kotlin,_primary_expression,object_literal
kotlin,_primary_expression,parenthesized_expression
kotlin,_primary_expression,simple_identifier
kotlin,_primary_expression,string_literal
kotlin,_primary_expression,super_expression
kotlin,_primary_expression,this_expression
kotlin,_primary_expression,try_expression
kotlin,_primary_expression,when_expression
kotlin,parenthesized_expression,_expression
kotlin,collection_literal,_expression
kotlin,_literal_constant,bin_literal
kotlin,_literal_constant,boolean_literal
kotlin,_literal_constant,character_literal
kotlin,_literal_constant,hex_literal
kotlin,_literal_constant,integer_literal
kotlin,_literal_constant,long_literal
kotlin,_literal_constant,null_literal
kotlin,_literal_constant,real_literal
kotlin,_literal_constant,unsigned_literal
kotlin,string_literal,_interpolation
kotlin,string_literal,_string_end
kotlin,string_literal,_string_start
kotlin,string_literal,string_content
kotlin,line_string_expression,_expression
kotlin,_interpolation,_expression
kotlin,_interpolation,_interpolation_expression_start
kotlin,_interpolation,_interpolation_identifier_start
kotlin,_interpolation,simple_identifier
kotlin,lambda_literal,lambda_parameters
kotlin,lambda_literal,statements
kotlin,multi_variable_declaration,_name_based_destructuring_entry
kotlin,multi_variable_declaration,_positional_destructuring_entry
kotlin,lambda_parameters,_lambda_parameter
kotlin,_lambda_parameter,_type
kotlin,_lambda_parameter,multi_variable_declaration
kotlin,_lambda_parameter,variable_declaration
kotlin,anonymous_function,_simple_user_type
kotlin,anonymous_function,_type
kotlin,anonymous_function,function_body
kotlin,anonymous_function,function_value_parameters
kotlin,_function_literal,anonymous_function
kotlin,_function_literal,lambda_literal
kotlin,object_literal,_delegation_specifiers
kotlin,object_literal,class_body
kotlin,this_expression,_this_at
kotlin,super_expression,_super_at
kotlin,super_expression,_type
kotlin,if_expression,_expression
kotlin,if_expression,control_structure_body
kotlin,when_subject,_expression
kotlin,when_subject,annotation
kotlin,when_subject,variable_declaration
kotlin,when_expression,when_entry
kotlin,when_expression,when_subject
kotlin,when_entry,_semi
kotlin,when_entry,control_structure_body
kotlin,when_entry,guard_condition
kotlin,when_entry,when_condition
kotlin,guard_condition,_expression
kotlin,when_condition,_expression
kotlin,when_condition,range_test
kotlin,when_condition,type_test
kotlin,range_test,_expression
kotlin,range_test,_in_operator
kotlin,type_test,_is_operator
kotlin,type_test,_type
kotlin,try_expression,_block
kotlin,try_expression,catch_block
kotlin,try_expression,finally_block
kotlin,catch_block,_block
kotlin,catch_block,_type
kotlin,catch_block,annotation
kotlin,catch_block,simple_identifier
kotlin,finally_block,_block
kotlin,jump_expression,_break_at
kotlin,jump_expression,_continue_at
kotlin,jump_expression,_expression
kotlin,jump_expression,_return_at
kotlin,callable_reference,simple_identifier
kotlin,_postfix_unary_suffix,_postfix_unary_operator
kotlin,_postfix_unary_suffix,indexing_suffix
kotlin,_postfix_unary_suffix,navigation_suffix
kotlin,_postfix_unary_expression,_postfix_unary_suffix
kotlin,_postfix_unary_expression,_primary_expression
kotlin,directly_assignable_expression,_postfix_unary_expression
kotlin,directly_assignable_expression,simple_identifier
kotlin,modifiers,_modifier
kotlin,modifiers,annotation
kotlin,parameter_modifiers,annotation
kotlin,parameter_modifiers,parameter_modifier
kotlin,_modifier,class_modifier
kotlin,_modifier,function_modifier
kotlin,_modifier,inheritance_modifier
kotlin,_modifier,member_modifier
kotlin,_modifier,parameter_modifier
kotlin,_modifier,platform_modifier
kotlin,_modifier,property_modifier
kotlin,_modifier,visibility_modifier
kotlin,type_modifiers,_type_modifier
kotlin,_type_modifier,annotation
kotlin,type_parameter_modifiers,_type_parameter_modifier
kotlin,_type_parameter_modifier,annotation
kotlin,_type_parameter_modifier,reification_modifier
kotlin,_type_parameter_modifier,variance_modifier
kotlin,annotation,_multi_annotation
kotlin,annotation,_single_annotation
kotlin,_single_annotation,_unescaped_annotation
kotlin,_single_annotation,use_site_target
kotlin,_multi_annotation,_unescaped_annotation
kotlin,_multi_annotation,use_site_target
kotlin,_unescaped_annotation,_annotation_constructor_invocation
kotlin,_unescaped_annotation,user_type
kotlin,simple_identifier,_lexical_identifier
kotlin,identifier,simple_identifier
kotlin,_import_identifier,_import_dot
kotlin,_import_identifier,_import_identifier
kotlin,_import_identifier,simple_identifier
kotlin,_return_at,_lexical_identifier
kotlin,_continue_at,_lexical_identifier
kotlin,_break_at,_lexical_identifier
kotlin,_this_at,_lexical_identifier
kotlin,_super_at,_lexical_identifier
kotlin,_super_at,_type
kotlin,unsigned_literal,bin_literal
kotlin,unsigned_literal,hex_literal
kotlin,unsigned_literal,integer_literal
kotlin,long_literal,bin_literal
kotlin,long_literal,hex_literal
kotlin,long_literal,integer_literal
kotlin,character_literal,character_escape_seq
kotlin,character_escape_seq,_escaped_identifier
kotlin,character_escape_seq,_uni_character_literal
kotlin,_lexical_identifier,_alpha_identifier
kotlin,_lexical_identifier,_backtick_identifier
swift,source_file,_semi
swift,source_file,_top_level_statement
swift,source_file,shebang_line
swift,_semi,_explicit_semi
swift,_semi,_implicit_semi
swift,shebang_line,_hash_symbol
swift,simple_identifier,_contextual_simple_identifier
swift,_contextual_simple_identifier,_parameter_ownership_modifier
swift,identifier,_dot
swift,identifier,simple_identifier
swift,_basic_literal,_string_literal
swift,_basic_literal,bin_literal
swift,_basic_literal,boolean_literal
swift,_basic_literal,hex_literal
swift,_basic_literal,integer_literal
swift,_basic_literal,nil_literal
swift,_basic_literal,oct_literal
swift,_basic_literal,real_literal
swift,_basic_literal,regex_literal
swift,_string_literal,line_string_literal
swift,_string_literal,multi_line_string_literal
swift,_string_literal,raw_string_literal
swift,line_string_literal,_interpolation
swift,line_string_literal,_line_string_content
swift,_line_string_content,line_str_text
swift,_line_string_content,str_escaped_char
swift,str_escaped_char,_escaped_identifier
swift,str_escaped_char,_uni_character_literal
swift,multi_line_string_literal,_interpolation
swift,multi_line_string_literal,_multi_line_string_content
swift,raw_string_literal,raw_str_continuing_indicator
swift,raw_string_literal,raw_str_end_part
swift,raw_string_literal,raw_str_interpolation
swift,raw_string_literal,raw_str_part
swift,raw_str_interpolation,_interpolation_contents
swift,raw_str_interpolation,raw_str_interpolation_start
swift,_multi_line_string_content,multi_line_str_text
swift,_multi_line_string_content,str_escaped_char
swift,_interpolation,_interpolation_contents
swift,_interpolation_contents,value_argument
swift,regex_literal,_extended_regex_literal
swift,regex_literal,_multiline_regex_literal
swift,regex_literal,_oneline_regex_literal
swift,_extended_regex_literal,_hash_symbol
swift,_multiline_regex_literal,_hash_symbol
swift,type_annotation,_possibly_implicitly_unwrapped_type
swift,_possibly_implicitly_unwrapped_type,_type
swift,_type,_unannotated_type
swift,_type,type_modifiers
swift,_unannotated_type,array_type
swift,_unannotated_type,bracket_qualified_type
swift,_unannotated_type,dictionary_type
swift,_unannotated_type,existential_type
swift,_unannotated_type,function_type
swift,_unannotated_type,metatype
swift,_unannotated_type,opaque_type
swift,_unannotated_type,optional_type
swift,_unannotated_type,protocol_composition_type
swift,_unannotated_type,suppressed_constraint
swift,_unannotated_type,tuple_type
swift,_unannotated_type,type_pack_expansion
swift,_unannotated_type,type_parameter_pack
swift,_unannotated_type,user_type
swift,user_type,_dot
swift,user_type,_simple_user_type
swift,_simple_user_type,simple_identifier
swift,_simple_user_type,type_arguments
swift,tuple_type,_parenthesized_type
swift,tuple_type,tuple_type_item
swift,tuple_type_item,_tuple_type_item_identifier
swift,tuple_type_item,_type
swift,tuple_type_item,parameter_modifiers
swift,_tuple_type_item_identifier,simple_identifier
swift,_tuple_type_item_identifier,wildcard_pattern
swift,function_type,_arrow_operator
swift,function_type,_async_keyword
swift,function_type,_type
swift,function_type,_unannotated_type
swift,function_type,throws
swift,function_type,throws_clause
swift,function_type,tuple_type
swift,array_type,_type
swift,dictionary_type,_type
swift,optional_type,_double_optional
swift,optional_type,_immediate_quest
swift,optional_type,array_type
swift,optional_type,dictionary_type
swift,optional_type,tuple_type
swift,optional_type,user_type
swift,metatype,_unannotated_type
swift,bracket_qualified_type,array_type
swift,bracket_qualified_type,dictionary_type
swift,bracket_qualified_type,simple_identifier
swift,opaque_type,_unannotated_type
swift,existential_type,_unannotated_type
swift,type_parameter_pack,_unannotated_type
swift,type_pack_expansion,_unannotated_type
swift,protocol_composition_type,_unannotated_type
swift,suppressed_constraint,simple_identifier
swift,_expression,_binary_expression
swift,_expression,_expression
swift,_expression,_immediate_quest
swift,_expression,_primary_expression
swift,_expression,_unary_expression
swift,_expression,assignment
swift,_expression,if_statement
swift,_expression,simple_identifier
swift,_expression,switch_statement
swift,_expression,ternary_expression
swift,_expression,value_pack_expansion
swift,_expression,value_parameter_pack
swift,_unary_expression,as_expression
swift,_unary_expression,call_expression
swift,_unary_expression,constructor_expression
swift,_unary_expression,diagnostic
swift,_unary_expression,directive
swift,_unary_expression,macro_invocation
swift,_unary_expression,navigation_expression
swift,_unary_expression,open_end_range_expression
swift,_unary_expression,open_start_range_expression
swift,_unary_expression,postfix_expression
swift,_unary_expression,prefix_expression
swift,_unary_expression,selector_expression
swift,postfix_expression,_expression
swift,postfix_expression,_postfix_unary_operator
swift,constructor_expression,array_type
swift,constructor_expression,constructor_suffix
swift,constructor_expression,dictionary_type
swift,constructor_expression,user_type
swift,_parenthesized_type,dictionary_type
swift,_parenthesized_type,existential_type
swift,_parenthesized_type,opaque_type
swift,navigation_expression,_expression
swift,navigation_expression,_navigable_type_expression
swift,navigation_expression,_parenthesized_type
swift,navigation_expression,navigation_suffix
swift,_navigable_type_expression,array_type
swift,_navigable_type_expression,dictionary_type
swift,_navigable_type_expression,user_type
swift,open_start_range_expression,_expression
swift,open_start_range_expression,_range_operator
swift,_range_operator,_open_ended_range_operator
swift,_range_operator,_three_dot_operator
swift,open_end_range_expression,_expression
swift,open_end_range_expression,_three_dot_operator
swift,prefix_expression,_expression
swift,prefix_expression,_prefix_unary_operator
swift,as_expression,_expression
swift,as_expression,_type
swift,as_expression,as_operator
swift,selector_expression,_expression
swift,selector_expression,_hash_symbol
swift,_binary_expression,additive_expression
swift,_binary_expression,bitwise_operation
swift,_binary_expression,check_expression
swift,_binary_expression,comparison_expression
swift,_binary_expression,conjunction_expression
swift,_binary_expression,disjunction_expression
swift,_binary_expression,equality_expression
swift,_binary_expression,infix_expression
swift,_binary_expression,multiplicative_expression
swift,_binary_expression,nil_coalescing_expression
swift,_binary_expression,range_expression
swift,multiplicative_expression,_expression
swift,multiplicative_expression,_multiplicative_operator
swift,additive_expression,_additive_operator
swift,additive_expression,_expression
swift,range_expression,_expr_hack_at_ternary_binary_suffix
swift,range_expression,_expression
swift,range_expression,_range_operator
swift,infix_expression,_expr_hack_at_ternary_binary_suffix
swift,infix_expression,_expression
swift,infix_expression,custom_operator
swift,nil_coalescing_expression,_expr_hack_at_ternary_binary_suffix
swift,nil_coalescing_expression,_expression
swift,nil_coalescing_expression,_nil_coalescing_operator
swift,check_expression,_expression
swift,check_expression,_is_operator
swift,check_expression,_type
swift,comparison_expression,_comparison_operator
swift,comparison_expression,_expr_hack_at_ternary_binary_suffix
swift,comparison_expression,_expression
swift,equality_expression,_equality_operator
swift,equality_expression,_expr_hack_at_ternary_binary_suffix
swift,equality_expression,_expression
swift,conjunction_expression,_conjunction_operator
swift,conjunction_expression,_expr_hack_at_ternary_binary_suffix
swift,conjunction_expression,_expression
swift,disjunction_expression,_disjunction_operator
swift,disjunction_expression,_expr_hack_at_ternary_binary_suffix
swift,disjunction_expression,_expression
swift,bitwise_operation,_bitwise_binary_operator
swift,bitwise_operation,_expr_hack_at_ternary_binary_suffix
swift,bitwise_operation,_expression
swift,custom_operator,_custom_operator
swift,navigation_suffix,_dot
swift,navigation_suffix,integer_literal
swift,navigation_suffix,simple_identifier
swift,call_suffix,_fn_call_lambda_arguments
swift,call_suffix,value_arguments
swift,constructor_suffix,_constructor_value_arguments
swift,constructor_suffix,_fn_call_lambda_arguments
swift,_constructor_value_arguments,value_argument
swift,_fn_call_lambda_arguments,lambda_literal
swift,_fn_call_lambda_arguments,simple_identifier
swift,type_arguments,_type
swift,value_arguments,value_argument
swift,value_argument_label,simple_identifier
swift,value_argument,_expression
swift,value_argument,type_modifiers
swift,value_argument,value_argument_label
swift,try_expression,_binary_expression
swift,try_expression,_expression
swift,try_expression,await_expression
swift,try_expression,call_expression
swift,try_expression,ternary_expression
swift,try_expression,try_operator
swift,await_expression,_await_operator
swift,await_expression,_expression
swift,await_expression,call_expression
swift,await_expression,ternary_expression
swift,consume_expression,_consume_operator
swift,consume_expression,_expression
swift,consume_expression,call_expression
swift,consume_expression,ternary_expression
swift,ternary_expression,_expr_hack_at_ternary_binary_suffix
swift,ternary_expression,_expression
swift,ternary_expression,_quest
swift,_expr_hack_at_ternary_binary_suffix,_expression
swift,_expr_hack_at_ternary_binary_suffix,expr_hack_at_ternary_binary_call
swift,expr_hack_at_ternary_binary_call,_expression
swift,expr_hack_at_ternary_binary_call,expr_hack_at_ternary_binary_call_suffix
swift,expr_hack_at_ternary_binary_call_suffix,value_arguments
swift,call_expression,_expression
swift,call_expression,call_suffix
swift,macro_invocation,_hash_symbol
swift,macro_invocation,call_suffix
swift,macro_invocation,simple_identifier
swift,macro_invocation,type_parameters
swift,_primary_expression,_basic_literal
swift,_primary_expression,_referenceable_operator
swift,_primary_expression,_three_dot_operator
swift,_primary_expression,array_literal
swift,_primary_expression,await_expression
swift,_primary_expression,consume_expression
swift,_primary_expression,dictionary_literal
swift,_primary_expression,discard_statement
swift,_primary_expression,key_path_expression
swift,_primary_expression,key_path_string_expression
swift,_primary_expression,lambda_literal
swift,_primary_expression,playground_literal
swift,_primary_expression,self_expression
swift,_primary_expression,special_literal
swift,_primary_expression,super_expression
