language,tree_sitter_node_type,tree_sitter_rule,evidence_class,uast_structure,uast_facets,uast_relations,uast_fields,execution_primitives,mapping_kind,support_case_count,counterexample_case_count,mapping_status
rust,alias,,ts_3011,,,,kind,,IMPLICATION,1,91,MAPPED
rust,alias,,ts_3011,,,,members,,IMPLICATION,1,84,MAPPED
rust,alias,,ts_3011,,,,name,,IMPLICATION,1,55,MAPPED
rust,alias,,ts_3011,,,,operands,,IMPLICATION,1,32,MAPPED
rust,alias,,ts_3011,,,,operation,,IMPLICATION,1,91,MAPPED
rust,alias,,ts_3011,,,,scope_id,,IMPLICATION,1,37,MAPPED
rust,alias,,ts_3011,,,,type_origin,,IMPLICATION,1,91,MAPPED
rust,alias,,ts_3011,,,,type_ref,,IMPLICATION,1,91,MAPPED
rust,argument,,ts_3011,,,,dispatch,,IMPLICATION,1,16,MAPPED
rust,argument,,ts_3011,,,,effects,,IMPLICATION,1,91,MAPPED
rust,argument,,ts_3011,,,,evaluation_order,,IMPLICATION,1,15,MAPPED
rust,argument,,ts_3011,,,,id,,IMPLICATION,1,91,MAPPED
rust,argument,,ts_3011,,,,kind,,IMPLICATION,1,91,MAPPED
rust,argument,,ts_3011,,,,members,,IMPLICATION,1,84,MAPPED
rust,argument,,ts_3011,,,,name,,IMPLICATION,1,55,MAPPED
rust,argument,,ts_3011,,,,operands,,IMPLICATION,1,32,MAPPED
rust,argument,,ts_3011,,,,operation,,IMPLICATION,1,91,MAPPED
rust,argument,,ts_3011,,,,scope_id,,IMPLICATION,1,37,MAPPED
rust,argument,,ts_3011,,,,type_origin,,IMPLICATION,1,91,MAPPED
rust,argument,,ts_3011,,,,type_ref,,IMPLICATION,1,91,MAPPED
rust,body,,ts_3014,,,,body,,IMPLICATION,17,16,MAPPED
rust,body,,ts_3014,,,,condition,,IMPLICATION,17,16,MAPPED
rust,condition,,ts_3016,,,,body,,IMPLICATION,7,6,MAPPED
rust,condition,,ts_3016,,,,condition,,IMPLICATION,7,6,MAPPED
rust,doc,,ts_3018,,,,effects,,IMPLICATION,1,91,MAPPED
rust,doc,,ts_3018,,,,id,,IMPLICATION,1,91,MAPPED
rust,doc,,ts_3018,,,,kind,,IMPLICATION,1,91,MAPPED
rust,doc,,ts_3018,,,,operation,,IMPLICATION,1,91,MAPPED
rust,doc,,ts_3018,,,,scope_id,,IMPLICATION,1,37,MAPPED
rust,doc,,ts_3018,,,,type_origin,,IMPLICATION,1,91,MAPPED
rust,doc,,ts_3018,,,,type_ref,,IMPLICATION,1,91,MAPPED
rust,field,,ts_3020,,,,effects,,IMPLICATION,5,87,MAPPED
rust,field,,ts_3020,,,,id,,IMPLICATION,5,87,MAPPED
rust,field,,ts_3020,,,,kind,,IMPLICATION,5,87,MAPPED
rust,field,,ts_3020,,,,members,,IMPLICATION,5,80,MAPPED
rust,field,,ts_3020,,,,operation,,IMPLICATION,5,87,MAPPED
rust,field,,ts_3020,,,,type_origin,,IMPLICATION,5,87,MAPPED
rust,field,,ts_3020,,,,type_ref,,IMPLICATION,5,87,MAPPED
rust,inner,,ts_3018,,,,effects,,IMPLICATION,1,91,MAPPED
rust,inner,,ts_3018,,,,id,,IMPLICATION,1,91,MAPPED
rust,inner,,ts_3018,,,,kind,,IMPLICATION,1,91,MAPPED
rust,inner,,ts_3018,,,,operation,,IMPLICATION,1,91,MAPPED
rust,inner,,ts_3018,,,,scope_id,,IMPLICATION,1,37,MAPPED
rust,inner,,ts_3018,,,,type_origin,,IMPLICATION,1,91,MAPPED
rust,inner,,ts_3018,,,,type_ref,,IMPLICATION,1,91,MAPPED
rust,left,,ts_3022,,,,body,,IMPLICATION,12,11,MAPPED
rust,left,,ts_3022,,,,condition,,IMPLICATION,12,11,MAPPED
rust,length,,ts_3023,,,,effects,,IMPLICATION,4,88,MAPPED
rust,length,,ts_3023,,,,id,,IMPLICATION,4,88,MAPPED
rust,length,,ts_3023,,,,kind,,IMPLICATION,4,88,MAPPED
rust,length,,ts_3023,,,,members,,IMPLICATION,4,81,MAPPED
rust,length,,ts_3023,,,,operation,,IMPLICATION,4,88,MAPPED
rust,length,,ts_3023,,,,type_origin,,IMPLICATION,4,88,MAPPED
rust,length,,ts_3023,,,,type_ref,,IMPLICATION,4,88,MAPPED
rust,list,,ts_3011,,,,dispatch,,IMPLICATION,1,16,MAPPED
rust,list,,ts_3011,,,,effects,,IMPLICATION,1,91,MAPPED
rust,list,,ts_3011,,,,evaluation_order,,IMPLICATION,1,15,MAPPED
rust,list,,ts_3011,,,,id,,IMPLICATION,1,91,MAPPED
rust,list,,ts_3011,,,,kind,,IMPLICATION,1,91,MAPPED
rust,list,,ts_3011,,,,members,,IMPLICATION,1,84,MAPPED
rust,list,,ts_3011,,,,name,,IMPLICATION,1,55,MAPPED
rust,list,,ts_3011,,,,operands,,IMPLICATION,1,32,MAPPED
rust,list,,ts_3011,,,,operation,,IMPLICATION,1,91,MAPPED
rust,list,,ts_3011,,,,scope_id,,IMPLICATION,1,37,MAPPED
rust,list,,ts_3011,,,,type_origin,,IMPLICATION,1,91,MAPPED
rust,list,,ts_3011,,,,type_ref,,IMPLICATION,1,91,MAPPED
rust,macro,,ts_3024,,,,effects,,IMPLICATION,4,88,MAPPED
rust,macro,,ts_3024,,,,id,,IMPLICATION,4,88,MAPPED
rust,macro,,ts_3024,,,,kind,,IMPLICATION,4,88,MAPPED
rust,macro,,ts_3024,,,,members,,IMPLICATION,4,81,MAPPED
rust,macro,,ts_3024,,,,operation,,IMPLICATION,4,88,MAPPED
rust,macro,,ts_3024,,,,type_origin,,IMPLICATION,4,88,MAPPED
rust,macro,,ts_3024,,,,type_ref,,IMPLICATION,4,88,MAPPED
rust,outer,,ts_3018,,,,effects,,IMPLICATION,1,91,MAPPED
rust,outer,,ts_3018,,,,id,,IMPLICATION,1,91,MAPPED
rust,outer,,ts_3018,,,,kind,,IMPLICATION,1,91,MAPPED
rust,outer,,ts_3018,,,,operation,,IMPLICATION,1,91,MAPPED
rust,outer,,ts_3018,,,,scope_id,,IMPLICATION,1,37,MAPPED
rust,outer,,ts_3018,,,,type_origin,,IMPLICATION,1,91,MAPPED
rust,outer,,ts_3018,,,,type_ref,,IMPLICATION,1,91,MAPPED
rust,right,,ts_3030,,,,body,,IMPLICATION,11,10,MAPPED
rust,right,,ts_3030,,,,condition,,IMPLICATION,11,10,MAPPED
rust,arguments,arguments,ts_3037,,UASF_0054,,,,IMPLICATION,28,27,MAPPED
rust,arguments,arguments,ts_3037,,UASF_0179,,,,IMPLICATION,28,27,MAPPED
rust,arguments,arguments,ts_3037,BindingPattern,,,,,IMPLICATION,28,27,MAPPED
rust,arguments,arguments,ts_3037,ForEachStmt,,,,,IMPLICATION,28,27,MAPPED
rust,array_expression,array_expression,ts_3038,IndexExpr,,,,,IMPLICATION,6,5,MAPPED
rust,assignment_expression,assignment_expression,ts_3040,,UASF_0051,,,,IMPLICATION,2,90,MAPPED
rust,assignment_expression,assignment_expression,ts_3040,,UASF_0219,,,,IMPLICATION,2,70,MAPPED
rust,assignment_expression,assignment_expression,ts_3040,,UASF_0220,,,,IMPLICATION,2,16,MAPPED
rust,assignment_expression,assignment_expression,ts_3040,AssignStmt,,,,,IMPLICATION,2,16,MAPPED
rust,assignment_expression,assignment_expression,ts_3040,Scope,,,,,IMPLICATION,2,90,MAPPED
rust,assignment_expression,assignment_expression,ts_3040,SymbolRef,,,,,IMPLICATION,2,70,MAPPED
rust,attribute,attribute,ts_3043,,UASF_0304,,,,IMPLICATION,13,12,MAPPED
rust,attribute,attribute,ts_3043,ModuleDecl,,,,,IMPLICATION,13,12,MAPPED
rust,attribute_item,attribute_item,ts_3044,,UASF_0304,,,,IMPLICATION,11,10,MAPPED
rust,attribute_item,attribute_item,ts_3044,ModuleDecl,,,,,IMPLICATION,11,10,MAPPED
rust,await_expression,await_expression,ts_3045,,UASF_0051,,,,IMPLICATION,3,89,MAPPED
rust,await_expression,await_expression,ts_3045,,UASF_0217,,,,IMPLICATION,3,45,MAPPED
rust,await_expression,await_expression,ts_3045,ClosureExpr,,,,,IMPLICATION,3,45,MAPPED
rust,await_expression,await_expression,ts_3045,Scope,,,,,IMPLICATION,3,89,MAPPED
rust,base_field_initializer,base_field_initializer,ts_3046,,UASF_0051,,,,IMPLICATION,1,91,MAPPED
rust,base_field_initializer,base_field_initializer,ts_3046,,UASF_0217,,,,IMPLICATION,1,47,MAPPED
rust,base_field_initializer,base_field_initializer,ts_3046,ClosureExpr,,,,,IMPLICATION,1,47,MAPPED
rust,base_field_initializer,base_field_initializer,ts_3046,Scope,,,,,IMPLICATION,1,91,MAPPED
rust,block,block,ts_3048,,UASF_0054,,,,IMPLICATION,54,53,MAPPED
rust,block,block,ts_3048,,UASF_0179,,,,IMPLICATION,54,53,MAPPED
rust,block,block,ts_3048,,UASF_0181,,,,IMPLICATION,54,52,MAPPED
rust,block,block,ts_3048,,UASF_0182,,,,IMPLICATION,54,50,MAPPED
rust,block,block,ts_3048,BindingPattern,,,,,IMPLICATION,54,53,MAPPED
rust,block,block,ts_3048,ForEachStmt,,,,,IMPLICATION,54,53,MAPPED
rust,block,block,ts_3048,IfStmt,,,,,IMPLICATION,54,51,MAPPED
rust,block,block,ts_3048,LoopStmt,,,,,IMPLICATION,54,52,MAPPED
rust,block,block,ts_3048,ReturnStmt,,,,,IMPLICATION,54,52,MAPPED
rust,block_comment,block_comment,ts_3049,,UASF_0051,,,,IMPLICATION,1,91,MAPPED
rust,block_comment,block_comment,ts_3049,,UASF_0219,,,,IMPLICATION,1,71,MAPPED
rust,block_comment,block_comment,ts_3049,,UASF_0221,,,,IMPLICATION,1,16,MAPPED
rust,block_comment,block_comment,ts_3049,,UASF_0225,,,,IMPLICATION,1,43,MAPPED
rust,block_comment,block_comment,ts_3049,CallExpr,,,,,IMPLICATION,1,16,MAPPED
rust,block_comment,block_comment,ts_3049,OperationExpr,,,,,IMPLICATION,1,40,MAPPED
rust,block_comment,block_comment,ts_3049,Scope,,,,,IMPLICATION,1,91,MAPPED
rust,block_comment,block_comment,ts_3049,SymbolRef,,,,,IMPLICATION,1,71,MAPPED
rust,call_expression,call_expression,ts_3037,,UASF_0054,,,,IMPLICATION,28,27,MAPPED
rust,call_expression,call_expression,ts_3037,,UASF_0179,,,,IMPLICATION,28,27,MAPPED
rust,call_expression,call_expression,ts_3037,BindingPattern,,,,,IMPLICATION,28,27,MAPPED
rust,call_expression,call_expression,ts_3037,ForEachStmt,,,,,IMPLICATION,28,27,MAPPED
rust,captured_pattern,captured_pattern,ts_3054,,UASF_0051,,,,IMPLICATION,2,90,MAPPED
rust,captured_pattern,captured_pattern,ts_3054,,UASF_0054,,,,IMPLICATION,2,1,MAPPED
rust,captured_pattern,captured_pattern,ts_3054,,UASF_0179,,,,IMPLICATION,2,1,MAPPED
rust,captured_pattern,captured_pattern,ts_3054,,UASF_0217,,,,IMPLICATION,2,46,MAPPED
rust,captured_pattern,captured_pattern,ts_3054,,UASF_0219,,,,IMPLICATION,2,70,MAPPED
rust,captured_pattern,captured_pattern,ts_3054,BindingPattern,,,,,IMPLICATION,2,1,MAPPED
rust,captured_pattern,captured_pattern,ts_3054,ClosureExpr,,,,,IMPLICATION,2,46,MAPPED
rust,captured_pattern,captured_pattern,ts_3054,ForEachStmt,,,,,IMPLICATION,2,1,MAPPED
rust,captured_pattern,captured_pattern,ts_3054,Scope,,,,,IMPLICATION,2,90,MAPPED
rust,captured_pattern,captured_pattern,ts_3054,SymbolRef,,,,,IMPLICATION,2,70,MAPPED
rust,closure_expression,closure_expression,ts_3056,,UASF_0054,,,,IMPLICATION,7,6,MAPPED
rust,closure_expression,closure_expression,ts_3056,,UASF_0179,,,,IMPLICATION,7,6,MAPPED
rust,closure_expression,closure_expression,ts_3056,BindingPattern,,,,,IMPLICATION,7,6,MAPPED
rust,closure_expression,closure_expression,ts_3056,ForEachStmt,,,,,IMPLICATION,7,6,MAPPED
rust,closure_parameters,closure_parameters,ts_3056,,UASF_0054,,,,IMPLICATION,7,6,MAPPED
rust,closure_parameters,closure_parameters,ts_3056,,UASF_0179,,,,IMPLICATION,7,6,MAPPED
rust,closure_parameters,closure_parameters,ts_3056,BindingPattern,,,,,IMPLICATION,7,6,MAPPED
rust,closure_parameters,closure_parameters,ts_3056,ForEachStmt,,,,,IMPLICATION,7,6,MAPPED
rust,const_block,const_block,ts_3058,,UASF_0051,,,,IMPLICATION,2,90,MAPPED
rust,const_block,const_block,ts_3058,,UASF_0217,,,,IMPLICATION,2,46,MAPPED
rust,const_block,const_block,ts_3058,,UASF_0219,,,,IMPLICATION,2,70,MAPPED
rust,const_block,const_block,ts_3058,ClosureExpr,,,,,IMPLICATION,2,46,MAPPED
rust,const_block,const_block,ts_3058,Scope,,,,,IMPLICATION,2,90,MAPPED
rust,const_block,const_block,ts_3058,SymbolRef,,,,,IMPLICATION,2,70,MAPPED
rust,doc_comment,,ts_3064,,UASF_0051,,,,IMPLICATION,2,90,MAPPED
rust,doc_comment,,ts_3064,Scope,,,,,IMPLICATION,2,90,MAPPED
rust,empty_statement,empty_statement,ts_3067,,UASF_0051,,,,IMPLICATION,2,90,MAPPED
rust,empty_statement,empty_statement,ts_3067,Scope,,,,,IMPLICATION,2,90,MAPPED
rust,enum_item,enum_item,ts_3068,,UASF_0051,,,,IMPLICATION,3,89,MAPPED
rust,enum_item,enum_item,ts_3068,,UASF_0219,,,,IMPLICATION,3,69,MAPPED
rust,enum_item,enum_item,ts_3068,,UASF_0304,,,,IMPLICATION,3,2,MAPPED
rust,enum_item,enum_item,ts_3068,ModuleDecl,,,,,IMPLICATION,3,2,MAPPED
rust,enum_item,enum_item,ts_3068,Scope,,,,,IMPLICATION,3,89,MAPPED
rust,enum_item,enum_item,ts_3068,SymbolRef,,,,,IMPLICATION,3,69,MAPPED
rust,enum_variant,enum_variant,ts_3068,,UASF_0051,,,,IMPLICATION,3,89,MAPPED
rust,enum_variant,enum_variant,ts_3068,,UASF_0219,,,,IMPLICATION,3,69,MAPPED
rust,enum_variant,enum_variant,ts_3068,,UASF_0304,,,,IMPLICATION,3,2,MAPPED
rust,enum_variant,enum_variant,ts_3068,ModuleDecl,,,,,IMPLICATION,3,2,MAPPED
rust,enum_variant,enum_variant,ts_3068,Scope,,,,,IMPLICATION,3,89,MAPPED
rust,enum_variant,enum_variant,ts_3068,SymbolRef,,,,,IMPLICATION,3,69,MAPPED
rust,enum_variant_list,enum_variant_list,ts_3068,,UASF_0051,,,,IMPLICATION,3,89,MAPPED
rust,enum_variant_list,enum_variant_list,ts_3068,,UASF_0219,,,,IMPLICATION,3,69,MAPPED
rust,enum_variant_list,enum_variant_list,ts_3068,,UASF_0304,,,,IMPLICATION,3,2,MAPPED
rust,enum_variant_list,enum_variant_list,ts_3068,ModuleDecl,,,,,IMPLICATION,3,2,MAPPED
rust,enum_variant_list,enum_variant_list,ts_3068,Scope,,,,,IMPLICATION,3,89,MAPPED
rust,enum_variant_list,enum_variant_list,ts_3068,SymbolRef,,,,,IMPLICATION,3,69,MAPPED
rust,escape_sequence,escape_sequence,ts_3069,,UASF_0051,,,,IMPLICATION,1,91,MAPPED
rust,escape_sequence,escape_sequence,ts_3069,,UASF_0219,,,,IMPLICATION,1,71,MAPPED
rust,escape_sequence,escape_sequence,ts_3069,,UASF_0224,,,,IMPLICATION,1,27,MAPPED
rust,escape_sequence,escape_sequence,ts_3069,,UASF_0225,,,,IMPLICATION,1,43,MAPPED
rust,escape_sequence,escape_sequence,ts_3069,LiteralExpr,,,,,IMPLICATION,1,22,MAPPED
rust,escape_sequence,escape_sequence,ts_3069,OperationExpr,,,,,IMPLICATION,1,40,MAPPED
rust,escape_sequence,escape_sequence,ts_3069,Scope,,,,,IMPLICATION,1,91,MAPPED
rust,escape_sequence,escape_sequence,ts_3069,SymbolRef,,,,,IMPLICATION,1,71,MAPPED
rust,expression_statement,expression_statement,ts_3070,,UASF_0054,,,,IMPLICATION,67,66,MAPPED
rust,expression_statement,expression_statement,ts_3070,,UASF_0179,,,,IMPLICATION,67,66,MAPPED
rust,expression_statement,expression_statement,ts_3070,,UASF_0181,,,,IMPLICATION,67,65,MAPPED
rust,expression_statement,expression_statement,ts_3070,,UASF_0182,,,,IMPLICATION,67,63,MAPPED
rust,expression_statement,expression_statement,ts_3070,BindingPattern,,,,,IMPLICATION,67,66,MAPPED
rust,expression_statement,expression_statement,ts_3070,ForEachStmt,,,,,IMPLICATION,67,66,MAPPED
rust,expression_statement,expression_statement,ts_3070,IfStmt,,,,,IMPLICATION,67,64,MAPPED
rust,expression_statement,expression_statement,ts_3070,IndexExpr,,,,,IMPLICATION,67,66,MAPPED
rust,expression_statement,expression_statement,ts_3070,LoopStmt,,,,,IMPLICATION,67,65,MAPPED
rust,expression_statement,expression_statement,ts_3070,MemberAccessExpr,,,,,IMPLICATION,67,65,MAPPED
rust,expression_statement,expression_statement,ts_3070,ReturnStmt,,,,,IMPLICATION,67,65,MAPPED
rust,extern_crate_declaration,extern_crate_declaration,ts_3071,,UASF_0051,,,,IMPLICATION,1,91,MAPPED
rust,extern_crate_declaration,extern_crate_declaration,ts_3071,,UASF_0219,,,,IMPLICATION,1,71,MAPPED
rust,extern_crate_declaration,extern_crate_declaration,ts_3071,,UASF_0225,,,,IMPLICATION,1,43,MAPPED
rust,extern_crate_declaration,extern_crate_declaration,ts_3071,OperationExpr,,,,,IMPLICATION,1,40,MAPPED
rust,extern_crate_declaration,extern_crate_declaration,ts_3071,Scope,,,,,IMPLICATION,1,91,MAPPED
rust,extern_crate_declaration,extern_crate_declaration,ts_3071,SymbolRef,,,,,IMPLICATION,1,71,MAPPED
rust,extern_modifier,extern_modifier,ts_3072,,UASF_0051,,,,IMPLICATION,3,89,MAPPED
rust,extern_modifier,extern_modifier,ts_3072,,UASF_0217,,,,IMPLICATION,3,45,MAPPED
rust,extern_modifier,extern_modifier,ts_3072,,UASF_0219,,,,IMPLICATION,3,69,MAPPED
rust,extern_modifier,extern_modifier,ts_3072,ClosureExpr,,,,,IMPLICATION,3,45,MAPPED
rust,extern_modifier,extern_modifier,ts_3072,Scope,,,,,IMPLICATION,3,89,MAPPED
rust,extern_modifier,extern_modifier,ts_3072,SymbolRef,,,,,IMPLICATION,3,69,MAPPED
rust,field_declaration,field_declaration,ts_3073,,UASF_0304,,,,IMPLICATION,5,4,MAPPED
rust,field_declaration,field_declaration,ts_3073,ModuleDecl,,,,,IMPLICATION,5,4,MAPPED
rust,field_declaration_list,field_declaration_list,ts_3074,,UASF_0304,,,,IMPLICATION,6,5,MAPPED
rust,field_declaration_list,field_declaration_list,ts_3074,ModuleDecl,,,,,IMPLICATION,6,5,MAPPED
rust,field_expression,field_expression,ts_3075,,UASF_0054,,,,IMPLICATION,16,15,MAPPED
rust,field_expression,field_expression,ts_3075,,UASF_0179,,,,IMPLICATION,16,15,MAPPED
rust,field_expression,field_expression,ts_3075,BindingPattern,,,,,IMPLICATION,16,15,MAPPED
rust,field_expression,field_expression,ts_3075,ForEachStmt,,,,,IMPLICATION,16,15,MAPPED
rust,field_identifier,,ts_3076,,UASF_0054,,,,IMPLICATION,23,22,MAPPED
rust,field_identifier,,ts_3076,,UASF_0179,,,,IMPLICATION,23,22,MAPPED
rust,field_identifier,,ts_3076,,UASF_0304,,,,IMPLICATION,23,22,MAPPED
rust,field_identifier,,ts_3076,BindingPattern,,,,,IMPLICATION,23,22,MAPPED
rust,field_identifier,,ts_3076,ForEachStmt,,,,,IMPLICATION,23,22,MAPPED
rust,field_identifier,,ts_3076,ModuleDecl,,,,,IMPLICATION,23,22,MAPPED
rust,field_initializer,field_initializer,ts_3077,,UASF_0051,,,,IMPLICATION,1,91,MAPPED
rust,field_initializer,field_initializer,ts_3077,,UASF_0217,,,,IMPLICATION,1,47,MAPPED
rust,field_initializer,field_initializer,ts_3077,,UASF_0219,,,,IMPLICATION,1,71,MAPPED
rust,field_initializer,field_initializer,ts_3077,,UASF_0220,,,,IMPLICATION,1,17,MAPPED
rust,field_initializer,field_initializer,ts_3077,AssignStmt,,,,,IMPLICATION,1,17,MAPPED
rust,field_initializer,field_initializer,ts_3077,ClosureExpr,,,,,IMPLICATION,1,47,MAPPED
rust,field_initializer,field_initializer,ts_3077,MemberAccessExpr,,,,,IMPLICATION,1,1,MAPPED
rust,field_initializer,field_initializer,ts_3077,Scope,,,,,IMPLICATION,1,91,MAPPED
rust,field_initializer,field_initializer,ts_3077,SymbolRef,,,,,IMPLICATION,1,71,MAPPED
rust,field_initializer_list,field_initializer_list,ts_3078,,UASF_0051,,,,IMPLICATION,2,90,MAPPED
rust,field_initializer_list,field_initializer_list,ts_3078,,UASF_0217,,,,IMPLICATION,2,46,MAPPED
rust,field_initializer_list,field_initializer_list,ts_3078,ClosureExpr,,,,,IMPLICATION,2,46,MAPPED
rust,field_initializer_list,field_initializer_list,ts_3078,Scope,,,,,IMPLICATION,2,90,MAPPED
rust,field_pattern,field_pattern,ts_3079,,UASF_0051,,,,IMPLICATION,3,89,MAPPED
rust,field_pattern,field_pattern,ts_3079,,UASF_0217,,,,IMPLICATION,3,45,MAPPED
rust,field_pattern,field_pattern,ts_3079,,UASF_0219,,,,IMPLICATION,3,69,MAPPED
rust,field_pattern,field_pattern,ts_3079,ClosureExpr,,,,,IMPLICATION,3,45,MAPPED
rust,field_pattern,field_pattern,ts_3079,Scope,,,,,IMPLICATION,3,89,MAPPED
rust,field_pattern,field_pattern,ts_3079,SymbolRef,,,,,IMPLICATION,3,69,MAPPED
rust,float_literal,,ts_3080,,UASF_0051,,,,IMPLICATION,4,88,MAPPED
rust,float_literal,,ts_3080,,UASF_0219,,,,IMPLICATION,4,68,MAPPED
rust,float_literal,,ts_3080,Scope,,,,,IMPLICATION,4,88,MAPPED
rust,float_literal,,ts_3080,SymbolRef,,,,,IMPLICATION,4,68,MAPPED
rust,for_expression,for_expression,ts_3081,,UASF_0054,,,,IMPLICATION,3,2,MAPPED
rust,for_expression,for_expression,ts_3081,,UASF_0179,,,,IMPLICATION,3,2,MAPPED
rust,for_expression,for_expression,ts_3081,BindingPattern,,,,,IMPLICATION,3,2,MAPPED
rust,for_expression,for_expression,ts_3081,ForEachStmt,,,,,IMPLICATION,3,2,MAPPED
rust,for_lifetimes,for_lifetimes,ts_3082,,UASF_0051,,,,IMPLICATION,1,91,MAPPED
rust,for_lifetimes,for_lifetimes,ts_3082,,UASF_0217,,,,IMPLICATION,1,47,MAPPED
rust,for_lifetimes,for_lifetimes,ts_3082,,UASF_0219,,,,IMPLICATION,1,71,MAPPED
rust,for_lifetimes,for_lifetimes,ts_3082,,UASF_0221,,,,IMPLICATION,1,16,MAPPED
rust,for_lifetimes,for_lifetimes,ts_3082,CallExpr,,,,,IMPLICATION,1,16,MAPPED
rust,for_lifetimes,for_lifetimes,ts_3082,ClosureExpr,,,,,IMPLICATION,1,47,MAPPED
rust,for_lifetimes,for_lifetimes,ts_3082,Scope,,,,,IMPLICATION,1,91,MAPPED
rust,for_lifetimes,for_lifetimes,ts_3082,SymbolRef,,,,,IMPLICATION,1,71,MAPPED
rust,foreign_mod_item,foreign_mod_item,ts_3083,,UASF_0051,,,,IMPLICATION,1,91,MAPPED
rust,foreign_mod_item,foreign_mod_item,ts_3083,,UASF_0217,,,,IMPLICATION,1,47,MAPPED
rust,foreign_mod_item,foreign_mod_item,ts_3083,,UASF_0219,,,,IMPLICATION,1,71,MAPPED
rust,foreign_mod_item,foreign_mod_item,ts_3083,ClosureExpr,,,,,IMPLICATION,1,47,MAPPED
rust,foreign_mod_item,foreign_mod_item,ts_3083,Scope,,,,,IMPLICATION,1,91,MAPPED
rust,foreign_mod_item,foreign_mod_item,ts_3083,SymbolRef,,,,,IMPLICATION,1,71,MAPPED
rust,fragment_specifier,fragment_specifier,ts_3084,,UASF_0051,,,,IMPLICATION,1,91,MAPPED
rust,fragment_specifier,fragment_specifier,ts_3084,,UASF_0217,,,,IMPLICATION,1,47,MAPPED
rust,fragment_specifier,fragment_specifier,ts_3084,,UASF_0219,,,,IMPLICATION,1,71,MAPPED
rust,fragment_specifier,fragment_specifier,ts_3084,ClosureExpr,,,,,IMPLICATION,1,47,MAPPED
rust,fragment_specifier,fragment_specifier,ts_3084,Scope,,,,,IMPLICATION,1,91,MAPPED
rust,fragment_specifier,fragment_specifier,ts_3084,SymbolRef,,,,,IMPLICATION,1,71,MAPPED
rust,function_item,function_item,ts_3085,,UASF_0054,,,,IMPLICATION,34,33,MAPPED
rust,function_item,function_item,ts_3085,,UASF_0179,,,,IMPLICATION,34,33,MAPPED
rust,function_item,function_item,ts_3085,BindingPattern,,,,,IMPLICATION,34,33,MAPPED
rust,function_item,function_item,ts_3085,ForEachStmt,,,,,IMPLICATION,34,33,MAPPED
rust,function_modifiers,function_modifiers,ts_3086,,UASF_0051,,,,IMPLICATION,5,87,MAPPED
rust,function_modifiers,function_modifiers,ts_3086,Scope,,,,,IMPLICATION,5,87,MAPPED
rust,function_signature_item,function_signature_item,ts_3087,,UASF_0051,,,,IMPLICATION,5,87,MAPPED
rust,function_signature_item,function_signature_item,ts_3087,,UASF_0217,,,,IMPLICATION,5,43,MAPPED
rust,function_signature_item,function_signature_item,ts_3087,,UASF_0219,,,,IMPLICATION,5,67,MAPPED
rust,function_signature_item,function_signature_item,ts_3087,ClosureExpr,,,,,IMPLICATION,5,43,MAPPED
rust,function_signature_item,function_signature_item,ts_3087,Scope,,,,,IMPLICATION,5,87,MAPPED
rust,function_signature_item,function_signature_item,ts_3087,SymbolRef,,,,,IMPLICATION,5,67,MAPPED
rust,gen_block,gen_block,ts_3089,,UASF_0051,,,,IMPLICATION,1,91,MAPPED
rust,gen_block,gen_block,ts_3089,,UASF_0217,,,,IMPLICATION,1,47,MAPPED
rust,gen_block,gen_block,ts_3089,,UASF_0219,,,,IMPLICATION,1,71,MAPPED
rust,gen_block,gen_block,ts_3089,ClosureExpr,,,,,IMPLICATION,1,47,MAPPED
rust,gen_block,gen_block,ts_3089,Scope,,,,,IMPLICATION,1,91,MAPPED
rust,gen_block,gen_block,ts_3089,SymbolRef,,,,,IMPLICATION,1,71,MAPPED
rust,generic_pattern,generic_pattern,ts_3091,,UASF_0051,,,,IMPLICATION,1,91,MAPPED
rust,generic_pattern,generic_pattern,ts_3091,,UASF_0217,,,,IMPLICATION,1,47,MAPPED
rust,generic_pattern,generic_pattern,ts_3091,,UASF_0219,,,,IMPLICATION,1,71,MAPPED
rust,generic_pattern,generic_pattern,ts_3091,,UASF_0224,,,,IMPLICATION,1,27,MAPPED
rust,generic_pattern,generic_pattern,ts_3091,ClosureExpr,,,,,IMPLICATION,1,47,MAPPED
rust,generic_pattern,generic_pattern,ts_3091,LiteralExpr,,,,,IMPLICATION,1,22,MAPPED
rust,generic_pattern,generic_pattern,ts_3091,Scope,,,,,IMPLICATION,1,91,MAPPED
rust,generic_pattern,generic_pattern,ts_3091,SymbolRef,,,,,IMPLICATION,1,71,MAPPED
rust,identifier,identifier,ts_3094,,UASF_0054,,,,IMPLICATION,118,117,MAPPED
rust,identifier,identifier,ts_3094,,UASF_0179,,,,IMPLICATION,118,117,MAPPED
rust,identifier,identifier,ts_3094,,UASF_0181,,,,IMPLICATION,118,116,MAPPED
rust,identifier,identifier,ts_3094,,UASF_0182,,,,IMPLICATION,118,114,MAPPED
rust,identifier,identifier,ts_3094,,UASF_0304,,,,IMPLICATION,118,117,MAPPED
rust,identifier,identifier,ts_3094,BindingPattern,,,,,IMPLICATION,118,117,MAPPED
rust,identifier,identifier,ts_3094,ForEachStmt,,,,,IMPLICATION,118,117,MAPPED
rust,identifier,identifier,ts_3094,IfStmt,,,,,IMPLICATION,118,115,MAPPED
