case_id,language,case_name,failure_atom,value
1641,swift,Multiple trailing lambdas,DECLARATION,false
1641,swift,Multiple trailing lambdas,EXPRESSION,true
1641,swift,Multiple trailing lambdas,TYPE,false
1641,swift,Multiple trailing lambdas,CONTROL_FLOW,false
1641,swift,Multiple trailing lambdas,CONTAINER,false
1641,swift,Multiple trailing lambdas,INDEX_SLICE,false
1641,swift,Multiple trailing lambdas,CALL,true
1641,swift,Multiple trailing lambdas,FUNCTION,false
1641,swift,Multiple trailing lambdas,CLOSURE,true
1641,swift,Multiple trailing lambdas,AGGREGATE,false
1641,swift,Multiple trailing lambdas,COMPREHENSION,false
1641,swift,Multiple trailing lambdas,PATTERN,false
1641,swift,Multiple trailing lambdas,EXCEPTION,false
1641,swift,Multiple trailing lambdas,ASYNC,false
1641,swift,Multiple trailing lambdas,GENERIC,false
1641,swift,Multiple trailing lambdas,RELATION,false
1641,swift,Multiple trailing lambdas,FIELD,false
1641,swift,Multiple trailing lambdas,SEMANTIC_LOWERING,false
1641,swift,Multiple trailing lambdas,UAST_VALIDATION,false
1643,swift,Lambdas with annotations,LEXER,false
1643,swift,Lambdas with annotations,PARSER,true
1643,swift,Lambdas with annotations,DECLARATION,true
1643,swift,Lambdas with annotations,EXPRESSION,true
1643,swift,Lambdas with annotations,TYPE,true
1643,swift,Lambdas with annotations,CONTROL_FLOW,false
1643,swift,Lambdas with annotations,CONTAINER,false
1643,swift,Lambdas with annotations,INDEX_SLICE,false
1643,swift,Lambdas with annotations,CALL,true
1643,swift,Lambdas with annotations,FUNCTION,true
1643,swift,Lambdas with annotations,CLOSURE,true
1643,swift,Lambdas with annotations,AGGREGATE,false
1643,swift,Lambdas with annotations,COMPREHENSION,false
1643,swift,Lambdas with annotations,PATTERN,true
1643,swift,Lambdas with annotations,EXCEPTION,false
1643,swift,Lambdas with annotations,ASYNC,false
1643,swift,Lambdas with annotations,GENERIC,true
1643,swift,Lambdas with annotations,RELATION,false
1643,swift,Lambdas with annotations,FIELD,false
1643,swift,Lambdas with annotations,SEMANTIC_LOWERING,false
1643,swift,Lambdas with annotations,UAST_VALIDATION,false
1645,swift,Macros,LEXER,false
1645,swift,Macros,PARSER,true
1645,swift,Macros,DECLARATION,true
1645,swift,Macros,EXPRESSION,true
1645,swift,Macros,TYPE,true
1645,swift,Macros,CONTROL_FLOW,false
1645,swift,Macros,CONTAINER,false
1645,swift,Macros,INDEX_SLICE,false
1645,swift,Macros,CALL,true
1645,swift,Macros,FUNCTION,false
1645,swift,Macros,CLOSURE,false
1645,swift,Macros,AGGREGATE,false
1645,swift,Macros,COMPREHENSION,false
1645,swift,Macros,PATTERN,false
1645,swift,Macros,EXCEPTION,false
1645,swift,Macros,ASYNC,false
1645,swift,Macros,GENERIC,false
1645,swift,Macros,RELATION,false
1645,swift,Macros,FIELD,false
1645,swift,Macros,SEMANTIC_LOWERING,false
1645,swift,Macros,UAST_VALIDATION,false
1654,swift,Generic parameter lists with trailing commas,LEXER,false
1654,swift,Generic parameter lists with trailing commas,PARSER,true
1654,swift,Generic parameter lists with trailing commas,DECLARATION,false
1654,swift,Generic parameter lists with trailing commas,EXPRESSION,true
1654,swift,Generic parameter lists with trailing commas,TYPE,true
1654,swift,Generic parameter lists with trailing commas,CONTROL_FLOW,false
1654,swift,Generic parameter lists with trailing commas,CONTAINER,false
1654,swift,Generic parameter lists with trailing commas,INDEX_SLICE,false
1654,swift,Generic parameter lists with trailing commas,CALL,true
1654,swift,Generic parameter lists with trailing commas,FUNCTION,false
1654,swift,Generic parameter lists with trailing commas,CLOSURE,false
1654,swift,Generic parameter lists with trailing commas,AGGREGATE,false
1654,swift,Generic parameter lists with trailing commas,COMPREHENSION,false
1654,swift,Generic parameter lists with trailing commas,PATTERN,false
1654,swift,Generic parameter lists with trailing commas,EXCEPTION,false
1654,swift,Generic parameter lists with trailing commas,ASYNC,false
1654,swift,Generic parameter lists with trailing commas,GENERIC,false
1654,swift,Generic parameter lists with trailing commas,RELATION,false
1654,swift,Generic parameter lists with trailing commas,FIELD,false
1654,swift,Generic parameter lists with trailing commas,SEMANTIC_LOWERING,false
1654,swift,Generic parameter lists with trailing commas,UAST_VALIDATION,false
1655,swift,Closure capture lists with trailing commas,LEXER,false
1655,swift,Closure capture lists with trailing commas,PARSER,true
1655,swift,Closure capture lists with trailing commas,DECLARATION,false
1655,swift,Closure capture lists with trailing commas,EXPRESSION,true
1655,swift,Closure capture lists with trailing commas,TYPE,false
1655,swift,Closure capture lists with trailing commas,CONTROL_FLOW,false
1655,swift,Closure capture lists with trailing commas,CONTAINER,true
1655,swift,Closure capture lists with trailing commas,INDEX_SLICE,false
1655,swift,Closure capture lists with trailing commas,CALL,false
1655,swift,Closure capture lists with trailing commas,FUNCTION,false
1655,swift,Closure capture lists with trailing commas,CLOSURE,true
1655,swift,Closure capture lists with trailing commas,AGGREGATE,true
1655,swift,Closure capture lists with trailing commas,COMPREHENSION,false
1655,swift,Closure capture lists with trailing commas,PATTERN,false
1655,swift,Closure capture lists with trailing commas,EXCEPTION,false
1655,swift,Closure capture lists with trailing commas,ASYNC,false
1655,swift,Closure capture lists with trailing commas,GENERIC,false
1655,swift,Closure capture lists with trailing commas,RELATION,false
1655,swift,Closure capture lists with trailing commas,FIELD,false
1655,swift,Closure capture lists with trailing commas,SEMANTIC_LOWERING,false
1655,swift,Closure capture lists with trailing commas,UAST_VALIDATION,false
1667,swift,Raw strings,LEXER,false
1667,swift,Raw strings,PARSER,true
1667,swift,Raw strings,DECLARATION,true
1667,swift,Raw strings,EXPRESSION,true
1667,swift,Raw strings,TYPE,false
1667,swift,Raw strings,CONTROL_FLOW,false
1667,swift,Raw strings,CONTAINER,false
1667,swift,Raw strings,INDEX_SLICE,false
1667,swift,Raw strings,CALL,false
1667,swift,Raw strings,FUNCTION,false
1667,swift,Raw strings,CLOSURE,false
1667,swift,Raw strings,AGGREGATE,false
1667,swift,Raw strings,COMPREHENSION,false
1667,swift,Raw strings,PATTERN,true
1667,swift,Raw strings,EXCEPTION,false
1667,swift,Raw strings,ASYNC,false
1667,swift,Raw strings,GENERIC,false
1667,swift,Raw strings,RELATION,false
1667,swift,Raw strings,FIELD,false
1667,swift,Raw strings,SEMANTIC_LOWERING,false
1667,swift,Raw strings,UAST_VALIDATION,false
1670,swift,Raw strings interpolation edge cases,LEXER,false
1670,swift,Raw strings interpolation edge cases,PARSER,true
1670,swift,Raw strings interpolation edge cases,DECLARATION,true
1670,swift,Raw strings interpolation edge cases,EXPRESSION,true
1670,swift,Raw strings interpolation edge cases,TYPE,false
1670,swift,Raw strings interpolation edge cases,CONTROL_FLOW,false
1670,swift,Raw strings interpolation edge cases,CONTAINER,false
1670,swift,Raw strings interpolation edge cases,INDEX_SLICE,false
1670,swift,Raw strings interpolation edge cases,CALL,true
1670,swift,Raw strings interpolation edge cases,FUNCTION,false
1670,swift,Raw strings interpolation edge cases,CLOSURE,false
1670,swift,Raw strings interpolation edge cases,AGGREGATE,false
1670,swift,Raw strings interpolation edge cases,COMPREHENSION,false
1670,swift,Raw strings interpolation edge cases,PATTERN,true
1670,swift,Raw strings interpolation edge cases,EXCEPTION,false
1670,swift,Raw strings interpolation edge cases,ASYNC,false
1670,swift,Raw strings interpolation edge cases,GENERIC,false
1670,swift,Raw strings interpolation edge cases,RELATION,false
1670,swift,Raw strings interpolation edge cases,FIELD,false
1670,swift,Raw strings interpolation edge cases,SEMANTIC_LOWERING,false
1670,swift,Raw strings interpolation edge cases,UAST_VALIDATION,false
1672,swift,Playground literals,LEXER,false
1672,swift,Playground literals,PARSER,true
1672,swift,Playground literals,DECLARATION,true
1672,swift,Playground literals,EXPRESSION,true
1672,swift,Playground literals,TYPE,false
1672,swift,Playground literals,CONTROL_FLOW,false
1672,swift,Playground literals,CONTAINER,false
1672,swift,Playground literals,INDEX_SLICE,false
1672,swift,Playground literals,CALL,false
1672,swift,Playground literals,FUNCTION,false
1672,swift,Playground literals,CLOSURE,false
1672,swift,Playground literals,AGGREGATE,false
1672,swift,Playground literals,COMPREHENSION,false
1672,swift,Playground literals,PATTERN,true
1672,swift,Playground literals,EXCEPTION,false
1672,swift,Playground literals,ASYNC,false
1672,swift,Playground literals,GENERIC,false
1672,swift,Playground literals,RELATION,false
1672,swift,Playground literals,FIELD,false
1672,swift,Playground literals,SEMANTIC_LOWERING,false
1672,swift,Playground literals,UAST_VALIDATION,false
1673,swift,Single line regex literals,LEXER,false
1673,swift,Single line regex literals,PARSER,true
1673,swift,Single line regex literals,DECLARATION,true
1673,swift,Single line regex literals,EXPRESSION,false
1673,swift,Single line regex literals,TYPE,false
1673,swift,Single line regex literals,CONTROL_FLOW,false
1673,swift,Single line regex literals,CONTAINER,false
1673,swift,Single line regex literals,INDEX_SLICE,false
1673,swift,Single line regex literals,CALL,false
1673,swift,Single line regex literals,FUNCTION,false
1673,swift,Single line regex literals,CLOSURE,false
1673,swift,Single line regex literals,AGGREGATE,false
1673,swift,Single line regex literals,COMPREHENSION,false
1673,swift,Single line regex literals,PATTERN,true
1673,swift,Single line regex literals,EXCEPTION,false
1673,swift,Single line regex literals,ASYNC,false
1673,swift,Single line regex literals,GENERIC,false
1673,swift,Single line regex literals,RELATION,false
1673,swift,Single line regex literals,FIELD,false
1673,swift,Single line regex literals,SEMANTIC_LOWERING,false
1673,swift,Single line regex literals,UAST_VALIDATION,false
1674,swift,Multiline regex literals,LEXER,false
1674,swift,Multiline regex literals,PARSER,true
1674,swift,Multiline regex literals,DECLARATION,true
1674,swift,Multiline regex literals,EXPRESSION,false
1674,swift,Multiline regex literals,TYPE,false
1674,swift,Multiline regex literals,CONTROL_FLOW,false
1674,swift,Multiline regex literals,CONTAINER,false
1674,swift,Multiline regex literals,INDEX_SLICE,false
1674,swift,Multiline regex literals,CALL,false
1674,swift,Multiline regex literals,FUNCTION,false
1674,swift,Multiline regex literals,CLOSURE,false
1674,swift,Multiline regex literals,AGGREGATE,false
1674,swift,Multiline regex literals,COMPREHENSION,false
1674,swift,Multiline regex literals,PATTERN,true
1674,swift,Multiline regex literals,EXCEPTION,false
1674,swift,Multiline regex literals,ASYNC,false
1674,swift,Multiline regex literals,GENERIC,false
1674,swift,Multiline regex literals,RELATION,false
1674,swift,Multiline regex literals,FIELD,false
1674,swift,Multiline regex literals,SEMANTIC_LOWERING,false
1674,swift,Multiline regex literals,UAST_VALIDATION,false
1676,swift,Regex-like custom operator not in expression position,LEXER,false
1676,swift,Regex-like custom operator not in expression position,PARSER,true
1676,swift,Regex-like custom operator not in expression position,DECLARATION,true
1676,swift,Regex-like custom operator not in expression position,EXPRESSION,true
1676,swift,Regex-like custom operator not in expression position,TYPE,true
1676,swift,Regex-like custom operator not in expression position,CONTROL_FLOW,false
1676,swift,Regex-like custom operator not in expression position,CONTAINER,false
1676,swift,Regex-like custom operator not in expression position,INDEX_SLICE,false
1676,swift,Regex-like custom operator not in expression position,CALL,false
1676,swift,Regex-like custom operator not in expression position,FUNCTION,true
1676,swift,Regex-like custom operator not in expression position,CLOSURE,false
1676,swift,Regex-like custom operator not in expression position,AGGREGATE,false
1676,swift,Regex-like custom operator not in expression position,COMPREHENSION,false
1676,swift,Regex-like custom operator not in expression position,PATTERN,true
1676,swift,Regex-like custom operator not in expression position,EXCEPTION,false
1676,swift,Regex-like custom operator not in expression position,ASYNC,false
1676,swift,Regex-like custom operator not in expression position,GENERIC,false
1676,swift,Regex-like custom operator not in expression position,RELATION,false
1676,swift,Regex-like custom operator not in expression position,FIELD,false
1676,swift,Regex-like custom operator not in expression position,SEMANTIC_LOWERING,false
1676,swift,Regex-like custom operator not in expression position,UAST_VALIDATION,false
1677,swift,Unapplied `/` that is not a regex literal,LEXER,false
1677,swift,Unapplied `/` that is not a regex literal,PARSER,true
1677,swift,Unapplied `/` that is not a regex literal,DECLARATION,true
1677,swift,Unapplied `/` that is not a regex literal,EXPRESSION,true
1677,swift,Unapplied `/` that is not a regex literal,TYPE,false
1677,swift,Unapplied `/` that is not a regex literal,CONTROL_FLOW,false
1677,swift,Unapplied `/` that is not a regex literal,CONTAINER,false
1677,swift,Unapplied `/` that is not a regex literal,INDEX_SLICE,false
1677,swift,Unapplied `/` that is not a regex literal,CALL,true
1677,swift,Unapplied `/` that is not a regex literal,FUNCTION,false
1677,swift,Unapplied `/` that is not a regex literal,CLOSURE,false
1677,swift,Unapplied `/` that is not a regex literal,AGGREGATE,false
1677,swift,Unapplied `/` that is not a regex literal,COMPREHENSION,false
1677,swift,Unapplied `/` that is not a regex literal,PATTERN,true
1677,swift,Unapplied `/` that is not a regex literal,EXCEPTION,false
1677,swift,Unapplied `/` that is not a regex literal,ASYNC,false
1677,swift,Unapplied `/` that is not a regex literal,GENERIC,false
1677,swift,Unapplied `/` that is not a regex literal,RELATION,false
1677,swift,Unapplied `/` that is not a regex literal,FIELD,false
1677,swift,Unapplied `/` that is not a regex literal,SEMANTIC_LOWERING,false
1677,swift,Unapplied `/` that is not a regex literal,UAST_VALIDATION,false
1678,swift,Unapplied custom operators,LEXER,false
1678,swift,Unapplied custom operators,PARSER,true
1678,swift,Unapplied custom operators,DECLARATION,false
1678,swift,Unapplied custom operators,EXPRESSION,true
1678,swift,Unapplied custom operators,TYPE,false
1678,swift,Unapplied custom operators,CONTROL_FLOW,false
1678,swift,Unapplied custom operators,CONTAINER,false
1678,swift,Unapplied custom operators,INDEX_SLICE,false
1678,swift,Unapplied custom operators,CALL,true
1678,swift,Unapplied custom operators,FUNCTION,false
1678,swift,Unapplied custom operators,CLOSURE,false
1678,swift,Unapplied custom operators,AGGREGATE,false
1678,swift,Unapplied custom operators,COMPREHENSION,false
1678,swift,Unapplied custom operators,PATTERN,false
1678,swift,Unapplied custom operators,EXCEPTION,false
1678,swift,Unapplied custom operators,ASYNC,false
1678,swift,Unapplied custom operators,GENERIC,false
1678,swift,Unapplied custom operators,RELATION,false
1678,swift,Unapplied custom operators,FIELD,false
1678,swift,Unapplied custom operators,SEMANTIC_LOWERING,false
1678,swift,Unapplied custom operators,UAST_VALIDATION,false
1679,swift,More operator not-regex edge cases,LEXER,false
1679,swift,More operator not-regex edge cases,PARSER,true
1679,swift,More operator not-regex edge cases,DECLARATION,true
1679,swift,More operator not-regex edge cases,EXPRESSION,true
1679,swift,More operator not-regex edge cases,TYPE,false
1679,swift,More operator not-regex edge cases,CONTROL_FLOW,false
1679,swift,More operator not-regex edge cases,CONTAINER,false
1679,swift,More operator not-regex edge cases,INDEX_SLICE,false
1679,swift,More operator not-regex edge cases,CALL,true
1679,swift,More operator not-regex edge cases,FUNCTION,false
1679,swift,More operator not-regex edge cases,CLOSURE,false
1679,swift,More operator not-regex edge cases,AGGREGATE,false
1679,swift,More operator not-regex edge cases,COMPREHENSION,false
1679,swift,More operator not-regex edge cases,PATTERN,true
1679,swift,More operator not-regex edge cases,EXCEPTION,false
1679,swift,More operator not-regex edge cases,ASYNC,false
1679,swift,More operator not-regex edge cases,GENERIC,false
1679,swift,More operator not-regex edge cases,RELATION,false
1679,swift,More operator not-regex edge cases,FIELD,false
1679,swift,More operator not-regex edge cases,SEMANTIC_LOWERING,false
1679,swift,More operator not-regex edge cases,UAST_VALIDATION,false
1680,swift,Ambiguous parse cases that now are regexes,LEXER,false
1680,swift,Ambiguous parse cases that now are regexes,PARSER,true
1680,swift,Ambiguous parse cases that now are regexes,DECLARATION,false
1680,swift,Ambiguous parse cases that now are regexes,EXPRESSION,true
1680,swift,Ambiguous parse cases that now are regexes,TYPE,false
1680,swift,Ambiguous parse cases that now are regexes,CONTROL_FLOW,false
1680,swift,Ambiguous parse cases that now are regexes,CONTAINER,false
1680,swift,Ambiguous parse cases that now are regexes,INDEX_SLICE,false
1680,swift,Ambiguous parse cases that now are regexes,CALL,true
1680,swift,Ambiguous parse cases that now are regexes,FUNCTION,false
1680,swift,Ambiguous parse cases that now are regexes,CLOSURE,false
1680,swift,Ambiguous parse cases that now are regexes,AGGREGATE,false
1680,swift,Ambiguous parse cases that now are regexes,COMPREHENSION,false
1680,swift,Ambiguous parse cases that now are regexes,PATTERN,false
1680,swift,Ambiguous parse cases that now are regexes,EXCEPTION,false
1680,swift,Ambiguous parse cases that now are regexes,ASYNC,false
1680,swift,Ambiguous parse cases that now are regexes,GENERIC,false
1680,swift,Ambiguous parse cases that now are regexes,RELATION,false
1680,swift,Ambiguous parse cases that now are regexes,FIELD,false
1680,swift,Ambiguous parse cases that now are regexes,SEMANTIC_LOWERING,false
1680,swift,Ambiguous parse cases that now are regexes,UAST_VALIDATION,false
1682,swift,Single-line regex on multiple lines,LEXER,false
1682,swift,Single-line regex on multiple lines,PARSER,true
1682,swift,Single-line regex on multiple lines,DECLARATION,false
1682,swift,Single-line regex on multiple lines,EXPRESSION,true
1682,swift,Single-line regex on multiple lines,TYPE,false
1682,swift,Single-line regex on multiple lines,CONTROL_FLOW,false
1682,swift,Single-line regex on multiple lines,CONTAINER,false
1682,swift,Single-line regex on multiple lines,INDEX_SLICE,false
1682,swift,Single-line regex on multiple lines,CALL,true
1682,swift,Single-line regex on multiple lines,FUNCTION,false
1682,swift,Single-line regex on multiple lines,CLOSURE,false
1682,swift,Single-line regex on multiple lines,AGGREGATE,false
1682,swift,Single-line regex on multiple lines,COMPREHENSION,false
1682,swift,Single-line regex on multiple lines,PATTERN,false
1682,swift,Single-line regex on multiple lines,EXCEPTION,false
1682,swift,Single-line regex on multiple lines,ASYNC,false
1682,swift,Single-line regex on multiple lines,GENERIC,false
1682,swift,Single-line regex on multiple lines,RELATION,false
1682,swift,Single-line regex on multiple lines,FIELD,false
1682,swift,Single-line regex on multiple lines,SEMANTIC_LOWERING,false
1682,swift,Single-line regex on multiple lines,UAST_VALIDATION,false
1687,swift,SwiftUI Preview,LEXER,false
1687,swift,SwiftUI Preview,PARSER,true
1687,swift,SwiftUI Preview,DECLARATION,false
1687,swift,SwiftUI Preview,EXPRESSION,true
1687,swift,SwiftUI Preview,TYPE,false
1687,swift,SwiftUI Preview,CONTROL_FLOW,false
1687,swift,SwiftUI Preview,CONTAINER,false
1687,swift,SwiftUI Preview,INDEX_SLICE,false
1687,swift,SwiftUI Preview,CALL,true
1687,swift,SwiftUI Preview,FUNCTION,true
1687,swift,SwiftUI Preview,CLOSURE,true
1687,swift,SwiftUI Preview,AGGREGATE,false
1687,swift,SwiftUI Preview,COMPREHENSION,false
1687,swift,SwiftUI Preview,PATTERN,false
1687,swift,SwiftUI Preview,EXCEPTION,false
1687,swift,SwiftUI Preview,ASYNC,false
1687,swift,SwiftUI Preview,GENERIC,false
1687,swift,SwiftUI Preview,RELATION,false
1687,swift,SwiftUI Preview,FIELD,false
1687,swift,SwiftUI Preview,SEMANTIC_LOWERING,false
1687,swift,SwiftUI Preview,UAST_VALIDATION,false
1688,swift,Named SwiftUI Preview,LEXER,false
1688,swift,Named SwiftUI Preview,PARSER,true
1688,swift,Named SwiftUI Preview,DECLARATION,false
1688,swift,Named SwiftUI Preview,EXPRESSION,true
1688,swift,Named SwiftUI Preview,TYPE,false
1688,swift,Named SwiftUI Preview,CONTROL_FLOW,false
1688,swift,Named SwiftUI Preview,CONTAINER,false
1688,swift,Named SwiftUI Preview,INDEX_SLICE,false
1688,swift,Named SwiftUI Preview,CALL,true
1688,swift,Named SwiftUI Preview,FUNCTION,true
1688,swift,Named SwiftUI Preview,CLOSURE,true
1688,swift,Named SwiftUI Preview,AGGREGATE,false
1688,swift,Named SwiftUI Preview,COMPREHENSION,false
1688,swift,Named SwiftUI Preview,PATTERN,false
1688,swift,Named SwiftUI Preview,EXCEPTION,false
1688,swift,Named SwiftUI Preview,ASYNC,false
1688,swift,Named SwiftUI Preview,GENERIC,false
1688,swift,Named SwiftUI Preview,RELATION,false
1688,swift,Named SwiftUI Preview,FIELD,false
1688,swift,Named SwiftUI Preview,SEMANTIC_LOWERING,false
1688,swift,Named SwiftUI Preview,UAST_VALIDATION,false
1689,swift,Predicate macro,LEXER,false
1689,swift,Predicate macro,PARSER,true
1689,swift,Predicate macro,DECLARATION,true
1689,swift,Predicate macro,EXPRESSION,true
1689,swift,Predicate macro,TYPE,true
1689,swift,Predicate macro,CONTROL_FLOW,false
1689,swift,Predicate macro,CONTAINER,false
1689,swift,Predicate macro,INDEX_SLICE,false
1689,swift,Predicate macro,CALL,true
1689,swift,Predicate macro,FUNCTION,true
1689,swift,Predicate macro,CLOSURE,true
1689,swift,Predicate macro,AGGREGATE,false
1689,swift,Predicate macro,COMPREHENSION,false
1689,swift,Predicate macro,PATTERN,true
1689,swift,Predicate macro,EXCEPTION,false
1689,swift,Predicate macro,ASYNC,false
1689,swift,Predicate macro,GENERIC,true
1689,swift,Predicate macro,RELATION,false
1689,swift,Predicate macro,FIELD,false
1689,swift,Predicate macro,SEMANTIC_LOWERING,false
1689,swift,Predicate macro,UAST_VALIDATION,false
1691,swift,Raw identifiers with spaces (SE-0451),LEXER,false
1691,swift,Raw identifiers with spaces (SE-0451),PARSER,true
1691,swift,Raw identifiers with spaces (SE-0451),DECLARATION,true
1691,swift,Raw identifiers with spaces (SE-0451),EXPRESSION,false
1691,swift,Raw identifiers with spaces (SE-0451),TYPE,false
1691,swift,Raw identifiers with spaces (SE-0451),CONTROL_FLOW,false
1691,swift,Raw identifiers with spaces (SE-0451),CONTAINER,false
1691,swift,Raw identifiers with spaces (SE-0451),INDEX_SLICE,false
1691,swift,Raw identifiers with spaces (SE-0451),CALL,false
1691,swift,Raw identifiers with spaces (SE-0451),FUNCTION,true
1691,swift,Raw identifiers with spaces (SE-0451),CLOSURE,false
1691,swift,Raw identifiers with spaces (SE-0451),AGGREGATE,false
1691,swift,Raw identifiers with spaces (SE-0451),COMPREHENSION,false
1691,swift,Raw identifiers with spaces (SE-0451),PATTERN,true
1691,swift,Raw identifiers with spaces (SE-0451),EXCEPTION,false
1691,swift,Raw identifiers with spaces (SE-0451),ASYNC,false
1691,swift,Raw identifiers with spaces (SE-0451),GENERIC,false
1691,swift,Raw identifiers with spaces (SE-0451),RELATION,false
1691,swift,Raw identifiers with spaces (SE-0451),FIELD,false
1691,swift,Raw identifiers with spaces (SE-0451),SEMANTIC_LOWERING,false
1691,swift,Raw identifiers with spaces (SE-0451),UAST_VALIDATION,false
1692,swift,C-style compound declaration,LEXER,false
1692,swift,C-style compound declaration,PARSER,true
1692,swift,C-style compound declaration,DECLARATION,true
1692,swift,C-style compound declaration,EXPRESSION,true
1692,swift,C-style compound declaration,TYPE,false
1692,swift,C-style compound declaration,CONTROL_FLOW,false
1692,swift,C-style compound declaration,CONTAINER,false
1692,swift,C-style compound declaration,INDEX_SLICE,false
1692,swift,C-style compound declaration,CALL,false
1692,swift,C-style compound declaration,FUNCTION,false
1692,swift,C-style compound declaration,CLOSURE,false
1692,swift,C-style compound declaration,AGGREGATE,false
1692,swift,C-style compound declaration,COMPREHENSION,false
1692,swift,C-style compound declaration,PATTERN,true
1692,swift,C-style compound declaration,EXCEPTION,false
1692,swift,C-style compound declaration,ASYNC,false
1692,swift,C-style compound declaration,GENERIC,false
1692,swift,C-style compound declaration,RELATION,false
1692,swift,C-style compound declaration,FIELD,false
1692,swift,C-style compound declaration,SEMANTIC_LOWERING,false
1692,swift,C-style compound declaration,UAST_VALIDATION,false
1696,swift,While and friends,LEXER,false
1696,swift,While and friends,PARSER,true
1696,swift,While and friends,DECLARATION,false
1696,swift,While and friends,EXPRESSION,true
1696,swift,While and friends,TYPE,false
1696,swift,While and friends,CONTROL_FLOW,true
1696,swift,While and friends,CONTAINER,false
1696,swift,While and friends,INDEX_SLICE,false
1696,swift,While and friends,CALL,true
1696,swift,While and friends,FUNCTION,false
1696,swift,While and friends,CLOSURE,false
1696,swift,While and friends,AGGREGATE,false
1696,swift,While and friends,COMPREHENSION,false
1696,swift,While and friends,PATTERN,true
1696,swift,While and friends,EXCEPTION,false
1696,swift,While and friends,ASYNC,false
1696,swift,While and friends,GENERIC,false
1696,swift,While and friends,RELATION,false
1696,swift,While and friends,FIELD,false
1696,swift,While and friends,SEMANTIC_LOWERING,false
1696,swift,While and friends,UAST_VALIDATION,false
1697,swift,Switch statements,LEXER,false
1697,swift,Switch statements,PARSER,true
1697,swift,Switch statements,DECLARATION,false
1697,swift,Switch statements,EXPRESSION,false
1697,swift,Switch statements,TYPE,false
1697,swift,Switch statements,CONTROL_FLOW,false
1697,swift,Switch statements,CONTAINER,false
1697,swift,Switch statements,INDEX_SLICE,false
1697,swift,Switch statements,CALL,false
1697,swift,Switch statements,FUNCTION,false
1697,swift,Switch statements,CLOSURE,false
1697,swift,Switch statements,AGGREGATE,false
1697,swift,Switch statements,COMPREHENSION,false
1697,swift,Switch statements,PATTERN,true
1697,swift,Switch statements,EXCEPTION,false
1697,swift,Switch statements,ASYNC,false
1697,swift,Switch statements,GENERIC,false
1697,swift,Switch statements,RELATION,false
1697,swift,Switch statements,FIELD,false
1697,swift,Switch statements,SEMANTIC_LOWERING,false
1697,swift,Switch statements,UAST_VALIDATION,false
1699,swift,Switch patterns with individual where clauses,LEXER,false
1699,swift,Switch patterns with individual where clauses,PARSER,true
1699,swift,Switch patterns with individual where clauses,DECLARATION,false
1699,swift,Switch patterns with individual where clauses,EXPRESSION,false
1699,swift,Switch patterns with individual where clauses,TYPE,false
1699,swift,Switch patterns with individual where clauses,CONTROL_FLOW,false
1699,swift,Switch patterns with individual where clauses,CONTAINER,false
1699,swift,Switch patterns with individual where clauses,INDEX_SLICE,false
1699,swift,Switch patterns with individual where clauses,CALL,false
1699,swift,Switch patterns with individual where clauses,FUNCTION,false
1699,swift,Switch patterns with individual where clauses,CLOSURE,false
1699,swift,Switch patterns with individual where clauses,AGGREGATE,false
1699,swift,Switch patterns with individual where clauses,COMPREHENSION,false
1699,swift,Switch patterns with individual where clauses,PATTERN,true
1699,swift,Switch patterns with individual where clauses,EXCEPTION,false
1699,swift,Switch patterns with individual where clauses,ASYNC,false
1699,swift,Switch patterns with individual where clauses,GENERIC,false
1699,swift,Switch patterns with individual where clauses,RELATION,false
1699,swift,Switch patterns with individual where clauses,FIELD,false
1699,swift,Switch patterns with individual where clauses,SEMANTIC_LOWERING,false
1699,swift,Switch patterns with individual where clauses,UAST_VALIDATION,false
1704,swift,Discard self in deinit,LEXER,false
1704,swift,Discard self in deinit,PARSER,true
1704,swift,Discard self in deinit,DECLARATION,true
1704,swift,Discard self in deinit,EXPRESSION,true
1704,swift,Discard self in deinit,TYPE,true
1704,swift,Discard self in deinit,CONTROL_FLOW,false
1704,swift,Discard self in deinit,CONTAINER,false
1704,swift,Discard self in deinit,INDEX_SLICE,false
1704,swift,Discard self in deinit,CALL,false
1704,swift,Discard self in deinit,FUNCTION,true
1704,swift,Discard self in deinit,CLOSURE,false
1704,swift,Discard self in deinit,AGGREGATE,false
1704,swift,Discard self in deinit,COMPREHENSION,false
1704,swift,Discard self in deinit,PATTERN,false
1704,swift,Discard self in deinit,EXCEPTION,false
1704,swift,Discard self in deinit,ASYNC,false
1704,swift,Discard self in deinit,GENERIC,false
1704,swift,Discard self in deinit,RELATION,false
1704,swift,Discard self in deinit,FIELD,false
1704,swift,Discard self in deinit,SEMANTIC_LOWERING,false
1704,swift,Discard self in deinit,UAST_VALIDATION,false
1712,swift,Compound if let,LEXER,false
1712,swift,Compound if let,PARSER,true
1712,swift,Compound if let,DECLARATION,false
1712,swift,Compound if let,EXPRESSION,true
1712,swift,Compound if let,TYPE,false
1712,swift,Compound if let,CONTROL_FLOW,true
1712,swift,Compound if let,CONTAINER,false
1712,swift,Compound if let,INDEX_SLICE,false
1712,swift,Compound if let,CALL,true
1712,swift,Compound if let,FUNCTION,false
1712,swift,Compound if let,CLOSURE,false
1712,swift,Compound if let,AGGREGATE,false
