canonical_semantic_id,source_id,language,ecosystem,name,version
UASF_0233,cran:RaschSampler@0.8-10,r,cran,RaschSampler,0.8-10
UASF_0233,cran:Rblpapi@0.3.16,r,cran,Rblpapi,0.3.16
UASF_0233,cran:Rborist@0.3-11,r,cran,Rborist,0.3-11
UASF_0233,cran:Rchoice@0.3-6,r,cran,Rchoice,0.3-6
UASF_0233,cran:RcmdrPlugin.WorldFlora@1.3,r,cran,RcmdrPlugin.WorldFlora,1.3
UASF_0233,cran:RcmdrPlugin.orloca@4.8.2,r,cran,RcmdrPlugin.orloca,4.8.2
UASF_0233,cran:Rcope@1.0.0,r,cran,Rcope,1.0.0
UASF_0233,cran:RcppCGAL@6.1,r,cran,RcppCGAL,6.1
UASF_0233,cran:RcppDPR@0.1.10,r,cran,RcppDPR,0.1.10
UASF_0233,cran:RcppDynProg@0.2.1,r,cran,RcppDynProg,0.2.1
UASF_0233,cran:RcppEnsmallen@0.3.11.0.1,r,cran,RcppEnsmallen,0.3.11.0.1
UASF_0233,cran:RcppGSL@0.3.14,r,cran,RcppGSL,0.3.14
UASF_0233,cran:RcppParallel@6.2.1,r,cran,RcppParallel,6.2.1
UASF_0233,cran:RcppXsimd@7.1.6-2,r,cran,RcppXsimd,7.1.6-2
UASF_0233,cran:Rdistance@4.4.3,r,cran,Rdistance,4.4.3
UASF_0233,cran:Rdpack@2.6.6,r,cran,Rdpack,2.6.6
UASF_0233,cran:Rdune@1.1.1,r,cran,Rdune,1.1.1
UASF_0233,cran:ReacTran@1.4.3.2,r,cran,ReacTran,1.4.3.2
UASF_0233,cran:ReliaPlotR@0.7,r,cran,ReliaPlotR,0.7
UASF_0233,cran:ReliabilityTheory@0.3.1,r,cran,ReliabilityTheory,0.3.1
UASF_0233,cran:ResistorArray@1.0-33,r,cran,ResistorArray,1.0-33
UASF_0233,cran:Rhobots@0.1.10,r,cran,Rhobots,0.1.10
UASF_0233,cran:Riex@1.0.2,r,cran,Riex,1.0.2
UASF_0233,cran:RiskScorescvd@0.3.1,r,cran,RiskScorescvd,0.3.1
UASF_0233,cran:Rita@1.2.0,r,cran,Rita,1.2.0
UASF_0233,cran:Rlibeemd@1.4.4,r,cran,Rlibeemd,1.4.4
UASF_0233,cran:Rmisc@1.5.1,r,cran,Rmisc,1.5.1
UASF_0233,cran:Rnanoflann@0.0.3,r,cran,Rnanoflann,0.0.3
UASF_0233,cran:Rnumerai@3.0.1,r,cran,Rnumerai,3.0.1
UASF_0233,cran:RobinCar@1.2.0,r,cran,RobinCar,1.2.0
UASF_0233,cran:RobustGaSP@0.6.8,r,cran,RobustGaSP,0.6.8
UASF_0233,cran:Robyn@3.12.1,r,cran,Robyn,3.12.1
UASF_0233,cran:Rramas@0.1-8,r,cran,Rramas,0.1-8
UASF_0233,cran:Rraven@1.0.16,r,cran,Rraven,1.0.16
UASF_0233,cran:Rspotify@0.1.2,r,cran,Rspotify,0.1.2
UASF_0233,cran:Rssa@1.1,r,cran,Rssa,1.1
UASF_0233,cran:Rsymphony@0.1-33,r,cran,Rsymphony,0.1-33
UASF_0233,cran:Rtinycc@0.1.15,r,cran,Rtinycc,0.1.15
UASF_0233,cran:Rtwobitlib@0.3.10,r,cran,Rtwobitlib,0.3.10
UASF_0233,cran:Rvcg@0.25,r,cran,Rvcg,0.25
UASF_0233,cran:Rvoterdistance@2.0.0,r,cran,Rvoterdistance,2.0.0
UASF_0233,cran:Rwofost@0.8-7,r,cran,Rwofost,0.8-7
UASF_0233,cran:Ryacas@1.1.6,r,cran,Ryacas,1.1.6
UASF_0233,cran:SARP.compo@0.1.8,r,cran,SARP.compo,0.1.8
UASF_0233,cran:SAScii@1.0.2,r,cran,SAScii,1.0.2
UASF_0233,cran:SCEPtERbinary@0.1-1,r,cran,SCEPtERbinary,0.1-1
UASF_0233,cran:SCOPRO@0.1.0,r,cran,SCOPRO,0.1.0
UASF_0233,cran:SCORNET@0.1.1,r,cran,SCORNET,0.1.1
UASF_0233,cran:SDAR@0.9-55,r,cran,SDAR,0.9-55
UASF_0233,cran:SDI@0.1.0,r,cran,SDI,0.1.0
UASF_0233,cran:SDPDmod@0.0.7,r,cran,SDPDmod,0.0.7
UASF_0233,cran:SEIRfansy@1.1.1,r,cran,SEIRfansy,1.1.1
UASF_0233,cran:SHIP@2.0.3,r,cran,SHIP,2.0.3
UASF_0233,cran:SIAmodules@0.1.3,r,cran,SIAmodules,0.1.3
UASF_0233,cran:SILGGM@1.0.0,r,cran,SILGGM,1.0.0
UASF_0233,cran:SK4FGA@0.1.1,r,cran,SK4FGA,0.1.1
UASF_0233,cran:SLIC@0.3,r,cran,SLIC,0.3
UASF_0233,cran:SMARTp@0.1.1,r,cran,SMARTp,0.1.1
UASF_0233,cran:SMASH@1.0.0,r,cran,SMASH,1.0.0
UASF_0233,cran:SNPassoc@2.3.1,r,cran,SNPassoc,2.3.1
UASF_0233,cran:SOMbrero@1.5.0,r,cran,SOMbrero,1.5.0
UASF_0233,cran:SPARRAfairness@0.1.0.0,r,cran,SPARRAfairness,0.1.0.0
UASF_0233,cran:SPECIES@1.2.0,r,cran,SPECIES,1.2.0
UASF_0233,cran:SSRA@0.1-1,r,cran,SSRA,0.1-1
UASF_0233,cran:STARTdesign@1.0,r,cran,STARTdesign,1.0
UASF_0233,cran:STMr@0.1.7,r,cran,STMr,0.1.7
UASF_0233,cran:SVMMaj@0.2.9.4,r,cran,SVMMaj,0.2.9.4
UASF_0233,cran:SchoolDataIT@0.2.13,r,cran,SchoolDataIT,0.2.13
UASF_0233,cran:SelectBoost.FDA@0.5.0,r,cran,SelectBoost.FDA,0.5.0
UASF_0233,cran:SelectSim@0.1.6,r,cran,SelectSim,0.1.6
UASF_0233,cran:SelfControlledCohort@2.0.0,r,cran,SelfControlledCohort,2.0.0
UASF_0237,cran:AID@3.1,r,cran,AID,3.1
UASF_0237,cran:AmigaFFH@0.4.8,r,cran,AmigaFFH,0.4.8
UASF_0237,cran:AzureVM@2.2.2,r,cran,AzureVM,2.2.2
UASF_0237,cran:AzureVision@1.0.2,r,cran,AzureVision,1.0.2
UASF_0237,cran:BNPmix@1.2.3,r,cran,BNPmix,1.2.3
UASF_0237,cran:BSDA@1.2.2,r,cran,BSDA,1.2.2
UASF_0237,cran:BSagri@0.1-10,r,cran,BSagri,0.1-10
UASF_0237,cran:BayesERtools@0.2.7,r,cran,BayesERtools,0.2.7
UASF_0237,cran:Bchron@4.7.8,r,cran,Bchron,4.7.8
UASF_0237,cran:BioTIMEr@0.3.2,r,cran,BioTIMEr,0.3.2
UASF_0237,cran:Boruta@10.0.0,r,cran,Boruta,10.0.0
UASF_0237,cran:COMPoissonReg@0.8.2,r,cran,COMPoissonReg,0.8.2
UASF_0237,cran:CodelistGenerator@4.1.0,r,cran,CodelistGenerator,4.1.0
UASF_0237,cran:ConsReg@0.1.0,r,cran,ConsReg,0.1.0
UASF_0237,cran:Countr@3.6.1,r,cran,Countr,3.6.1
UASF_0237,cran:D3mirt@2.1.0,r,cran,D3mirt,2.1.0
UASF_0237,cran:DALEXtra@2.3.1,r,cran,DALEXtra,2.3.1
UASF_0237,cran:DALY@1.5.0,r,cran,DALY,1.5.0
UASF_0237,cran:DBfit@2.0,r,cran,DBfit,2.0
UASF_0237,cran:DepthProc@2.1.6,r,cran,DepthProc,2.1.6
UASF_0237,cran:DescToolsAddIns@1.12,r,cran,DescToolsAddIns,1.12
UASF_0237,cran:Dire@2.2.0,r,cran,Dire,2.2.0
UASF_0237,cran:DirichletRF@0.2.0,r,cran,DirichletRF,0.2.0
UASF_0237,cran:Dyn4cast@11.11.26,r,cran,Dyn4cast,11.11.26
UASF_0237,cran:EEM@1.1.1,r,cran,EEM,1.1.1
UASF_0237,cran:EQRN@0.1.2,r,cran,EQRN,0.1.2
UASF_0237,cran:EmpiricalCalibration@3.1.4,r,cran,EmpiricalCalibration,3.1.4
UASF_0237,cran:ErrorTracer@1.3.1,r,cran,ErrorTracer,1.3.1
UASF_0237,cran:ExtDist@0.7-4,r,cran,ExtDist,0.7-4
UASF_0237,cran:FARS@0.8.0,r,cran,FARS,0.8.0
UASF_0237,cran:FastRWeb@1.2-3,r,cran,FastRWeb,1.2-3
UASF_0237,cran:GLMMadaptive@0.9-7,r,cran,GLMMadaptive,0.9-7
UASF_0237,cran:GofCens@1.5,r,cran,GofCens,1.5
UASF_0237,cran:HiDimDA@0.2-7,r,cran,HiDimDA,0.2-7
UASF_0237,cran:IBLM@1.0.2,r,cran,IBLM,1.0.2
UASF_0237,cran:LLSR@0.0.4,r,cran,LLSR,0.0.4
UASF_0237,cran:LRMF3@0.1.0,r,cran,LRMF3,0.1.0
UASF_0237,cran:LSJM@0.1.0,r,cran,LSJM,0.1.0
UASF_0237,cran:LexFindR@1.1.0,r,cran,LexFindR,1.1.0
UASF_0237,cran:MAnorm2@1.2.2,r,cran,MAnorm2,1.2.2
UASF_0237,cran:MLBC@0.2.2,r,cran,MLBC,0.2.2
UASF_0237,cran:MSG@0.9,r,cran,MSG,0.9
UASF_0237,cran:MTSYS@1.2.0,r,cran,MTSYS,1.2.0
UASF_0237,cran:MiscMetabar@0.16.8,r,cran,MiscMetabar,0.16.8
UASF_0237,cran:MonoPoly@0.3-10,r,cran,MonoPoly,0.3-10
UASF_0237,cran:MorphSim@1.2.0,r,cran,MorphSim,1.2.0
UASF_0237,cran:OWEA@0.1.2,r,cran,OWEA,0.1.2
UASF_0237,cran:OpenML@1.12,r,cran,OpenML,1.12
UASF_0237,cran:PKPDsim@1.4.1,r,cran,PKPDsim,1.4.1
UASF_0237,cran:PMwR@1.2-0,r,cran,PMwR,1.2-0
UASF_0237,cran:PWEXP@0.5.1,r,cran,PWEXP,0.5.1
UASF_0237,cran:PhylogeneticEM@1.8.1,r,cran,PhylogeneticEM,1.8.1
UASF_0237,cran:PieGlyph@1.1.0,r,cran,PieGlyph,1.1.0
UASF_0237,cran:PlackettLuce@0.4.5,r,cran,PlackettLuce,0.4.5
UASF_0237,cran:Qtools@1.6.0,r,cran,Qtools,1.6.0
UASF_0237,cran:R.utils@2.13.0,r,cran,R.utils,2.13.0
UASF_0237,cran:R2jags@0.8-9,r,cran,R2jags,0.8-9
UASF_0237,cran:RCA@2.0,r,cran,RCA,2.0
UASF_0237,cran:RCNA@1.0,r,cran,RCNA,1.0
UASF_0237,cran:RGraphSpace@1.5.2,r,cran,RGraphSpace,1.5.2
UASF_0237,cran:RJDemetra@0.2.8,r,cran,RJDemetra,0.2.8
UASF_0237,cran:ROI@1.0-2,r,cran,ROI,1.0-2
UASF_0237,cran:RStanTVA@0.3.2,r,cran,RStanTVA,0.3.2
UASF_0237,cran:RVerbalExpressions@0.1.1,r,cran,RVerbalExpressions,0.1.1
UASF_0237,cran:RWeka@0.4-50,r,cran,RWeka,0.4-50
UASF_0237,cran:Rborist@0.3-11,r,cran,Rborist,0.3-11
UASF_0237,cran:Rchoice@0.3-6,r,cran,Rchoice,0.3-6
UASF_0237,cran:RcppGSL@0.3.14,r,cran,RcppGSL,0.3.14
UASF_0237,cran:Rhobots@0.1.10,r,cran,Rhobots,0.1.10
UASF_0237,cran:RobinCar@1.2.0,r,cran,RobinCar,1.2.0
UASF_0237,cran:Rssa@1.1,r,cran,Rssa,1.1
UASF_0237,cran:Rsymphony@0.1-33,r,cran,Rsymphony,0.1-33
UASF_0237,cran:Rvcg@0.25,r,cran,Rvcg,0.25
UASF_0237,cran:Ryacas@1.1.6,r,cran,Ryacas,1.1.6
UASF_0237,cran:SNPassoc@2.3.1,r,cran,SNPassoc,2.3.1
UASF_0237,cran:SOMbrero@1.5.0,r,cran,SOMbrero,1.5.0
UASF_0237,cran:SVMMaj@0.2.9.4,r,cran,SVMMaj,0.2.9.4
UASF_0237,cran:SelectBoost.FDA@0.5.0,r,cran,SelectBoost.FDA,0.5.0
UASF_0239,cran:AATtools@0.0.3,r,cran,AATtools,0.0.3
UASF_0239,cran:AID@3.1,r,cran,AID,3.1
UASF_0239,cran:ARPALData@2.0.1,r,cran,ARPALData,2.0.1
UASF_0239,cran:AgreementInterval@0.1.1,r,cran,AgreementInterval,0.1.1
UASF_0239,cran:AlignLV@0.1.0.0,r,cran,AlignLV,0.1.0.0
UASF_0239,cran:AmigaFFH@0.4.8,r,cran,AmigaFFH,0.4.8
UASF_0239,cran:BEDASSLE@1.6.1,r,cran,BEDASSLE,1.6.1
UASF_0239,cran:BIGDAWG@3.1.0,r,cran,BIGDAWG,3.1.0
UASF_0239,cran:BIOMASS@2.2.7-1,r,cran,BIOMASS,2.2.7-1
UASF_0239,cran:BORG@0.3.1,r,cran,BORG,0.3.1
UASF_0239,cran:BSDA@1.2.2,r,cran,BSDA,1.2.2
UASF_0239,cran:BarBorGradient@1.0.5,r,cran,BarBorGradient,1.0.5
UASF_0239,cran:BayesERtools@0.2.7,r,cran,BayesERtools,0.2.7
UASF_0239,cran:BayesMultiMode@1.0.0,r,cran,BayesMultiMode,1.0.0
UASF_0239,cran:BayesPower@1.0.5,r,cran,BayesPower,1.0.5
UASF_0239,cran:BioTooltipR@0.1.1,r,cran,BioTooltipR,0.1.1
UASF_0239,cran:BondValuation@0.1.1,r,cran,BondValuation,0.1.1
UASF_0239,cran:BootWPTOS@1.2.1,r,cran,BootWPTOS,1.2.1
UASF_0239,cran:Boruta@10.0.0,r,cran,Boruta,10.0.0
UASF_0239,cran:CHEMIST@0.1.5,r,cran,CHEMIST,0.1.5
UASF_0239,cran:CLA@0.96-3,r,cran,CLA,0.96-3
UASF_0239,cran:CRE@0.2.7,r,cran,CRE,0.2.7
UASF_0239,cran:Certara.NLME8@3.0.2,r,cran,Certara.NLME8,3.0.2
UASF_0239,cran:Certara.RsNLME@3.1.1,r,cran,Certara.RsNLME,3.1.1
UASF_0239,cran:ChemoSpec@6.3.1,r,cran,ChemoSpec,6.3.1
UASF_0239,cran:ClaimsProblems@1.0.0,r,cran,ClaimsProblems,1.0.0
UASF_0239,cran:ClickHouseHTTP@1.0.0,r,cran,ClickHouseHTTP,1.0.0
UASF_0239,cran:Clustering@1.7.10,r,cran,Clustering,1.7.10
UASF_0239,cran:CoDaImpact@0.1.0,r,cran,CoDaImpact,0.1.0
UASF_0239,cran:CoSMoS@2.2.0,r,cran,CoSMoS,2.2.0
UASF_0239,cran:CodelistGenerator@4.1.0,r,cran,CodelistGenerator,4.1.0
UASF_0239,cran:CohortConstructor@0.6.3,r,cran,CohortConstructor,0.6.3
UASF_0239,cran:CohortMethod@6.0.3,r,cran,CohortMethod,6.0.3
UASF_0239,cran:ConsReg@0.1.0,r,cran,ConsReg,0.1.0
UASF_0239,cran:Countr@3.6.1,r,cran,Countr,3.6.1
UASF_0239,cran:CrossCarry@1.2.0,r,cran,CrossCarry,1.2.0
UASF_0239,cran:Crossover@0.1-22,r,cran,Crossover,0.1-22
UASF_0239,cran:DALY@1.5.0,r,cran,DALY,1.5.0
UASF_0239,cran:DCluster@0.2-10,r,cran,DCluster,0.2-10
UASF_0239,cran:DDESONN@7.1.11,r,cran,DDESONN,7.1.11
UASF_0239,cran:DGEobj@1.1.2,r,cran,DGEobj,1.1.2
UASF_0239,cran:DSLite@1.4.1,r,cran,DSLite,1.4.1
UASF_0239,cran:DepthProc@2.1.6,r,cran,DepthProc,2.1.6
UASF_0239,cran:DescToolsAddIns@1.12,r,cran,DescToolsAddIns,1.12
UASF_0239,cran:Dire@2.2.0,r,cran,Dire,2.2.0
UASF_0239,cran:DistributionTest@1.1,r,cran,DistributionTest,1.1
UASF_0239,cran:Dyn4cast@11.11.26,r,cran,Dyn4cast,11.11.26
UASF_0239,cran:EHRmuse@0.0.2.2,r,cran,EHRmuse,0.0.2.2
UASF_0239,cran:ENMeval@2.0.5.2,r,cran,ENMeval,2.0.5.2
UASF_0239,cran:EQRN@0.1.2,r,cran,EQRN,0.1.2
UASF_0239,cran:EasyABC@1.6,r,cran,EasyABC,1.6
UASF_0239,cran:EasyStat@2.0.0,r,cran,EasyStat,2.0.0
UASF_0239,cran:ElectDecomp@0.0.1-8,r,cran,ElectDecomp,0.0.1-8
UASF_0239,cran:FAOSTAT@2.4.2,r,cran,FAOSTAT,2.4.2
UASF_0239,cran:FMsmsnReg@1.0,r,cran,FMsmsnReg,1.0
UASF_0239,cran:FRESA.CAD@3.4.8,r,cran,FRESA.CAD,3.4.8
UASF_0239,cran:ForeCA@0.2.8-1,r,cran,ForeCA,0.2.8-1
UASF_0239,cran:GAReg@0.1.2,r,cran,GAReg,0.1.2
UASF_0239,cran:GENLIB@1.1.10,r,cran,GENLIB,1.1.10
UASF_0239,cran:GLMMadaptive@0.9-7,r,cran,GLMMadaptive,0.9-7
UASF_0239,cran:GNSSseg@6.0,r,cran,GNSSseg,6.0
UASF_0239,cran:GTAPViz@1.1.3,r,cran,GTAPViz,1.1.3
UASF_0239,cran:GeRnika@1.2.0,r,cran,GeRnika,1.2.0
UASF_0239,cran:GenHMM1d@0.2.6,r,cran,GenHMM1d,0.2.6
UASF_0239,cran:GerminaR@2.1.6,r,cran,GerminaR,2.1.6
UASF_0239,cran:GofCens@1.5,r,cran,GofCens,1.5
UASF_0239,cran:Gofpt2@0.1.0,r,cran,Gofpt2,0.1.0
UASF_0239,cran:IBGS@1.0.0,r,cran,IBGS,1.0.0
UASF_0239,cran:IBLM@1.0.2,r,cran,IBLM,1.0.2
UASF_0239,cran:ICCbin@1.2.0,r,cran,ICCbin,1.2.0
UASF_0239,cran:ICSShiny@0.6,r,cran,ICSShiny,0.6
UASF_0239,cran:ICSsmoothing@1.2.10,r,cran,ICSsmoothing,1.2.10
UASF_0239,cran:INQC@2.0.5,r,cran,INQC,2.0.5
UASF_0239,cran:IVPP@1.1.2,r,cran,IVPP,1.1.2
UASF_0239,cran:IrregLong@0.4.1,r,cran,IrregLong,0.4.1
UASF_0239,cran:IsoriX@0.9.4,r,cran,IsoriX,0.9.4
UASF_0239,cran:JATSdecoder@1.3.1,r,cran,JATSdecoder,1.3.1
UASF_0239,cran:L1pack@0.62-4,r,cran,L1pack,0.62-4
UASF_0239,cran:LKT@1.7.0,r,cran,LKT,1.7.0
UASF_0239,cran:LLSR@0.0.4,r,cran,LLSR,0.0.4
UASF_0239,cran:LMMsolver@1.0.13,r,cran,LMMsolver,1.0.13
UASF_0239,cran:LNIRT@0.5.1,r,cran,LNIRT,0.5.1
UASF_0239,cran:Landmarking@1.0.2,r,cran,Landmarking,1.0.2
UASF_0239,cran:MAPA@2.0.7,r,cran,MAPA,2.0.7
UASF_0239,cran:MCPtests@1.0.1,r,cran,MCPtests,1.0.1
UASF_0239,cran:MFSD@0.1.1,r,cran,MFSD,0.1.1
UASF_0239,cran:MLwrap@0.4.0,r,cran,MLwrap,0.4.0
UASF_0239,cran:MNP@3.1-6,r,cran,MNP,3.1-6
UASF_0239,cran:MOSAlloc@1.2.6,r,cran,MOSAlloc,1.2.6
UASF_0239,cran:MRTAnalysis@0.4.1,r,cran,MRTAnalysis,0.4.1
UASF_0239,cran:MSG@0.9,r,cran,MSG,0.9
UASF_0239,cran:MapGAM@1.3-1,r,cran,MapGAM,1.3-1
UASF_0239,cran:Mapinguari@2.0.1,r,cran,Mapinguari,2.0.1
UASF_0239,cran:MedDietCalc@0.1.1,r,cran,MedDietCalc,0.1.1
UASF_0239,cran:MetaEntropy@1.3,r,cran,MetaEntropy,1.3
UASF_0239,cran:MetabolomicsBasics@1.4.7,r,cran,MetabolomicsBasics,1.4.7
UASF_0239,cran:MiscMetabar@0.16.8,r,cran,MiscMetabar,0.16.8
UASF_0239,cran:MixfMRI@0.1-4,r,cran,MixfMRI,0.1-4
UASF_0239,cran:ModelMap@3.4.0.8,r,cran,ModelMap,3.4.0.8
UASF_0239,cran:MonoPoly@0.3-10,r,cran,MonoPoly,0.3-10
UASF_0239,cran:NMAforest@0.1.3,r,cran,NMAforest,0.1.3
UASF_0239,cran:NRMSampling@0.2.2,r,cran,NRMSampling,0.2.2
UASF_0239,cran:NSM3@1.20,r,cran,NSM3,1.20
UASF_0239,cran:OPL@1.0.2,r,cran,OPL,1.0.2
UASF_0239,cran:OTrecod@0.1.2,r,cran,OTrecod,0.1.2
UASF_0239,cran:OdysseusCharacterizationModule@0.0.1,r,cran,OdysseusCharacterizationModule,0.0.1
UASF_0239,cran:PACVr@1.1.5,r,cran,PACVr,1.1.5
UASF_0239,cran:PAGFL@1.1.4,r,cran,PAGFL,1.1.4
UASF_0239,cran:PAMmisc@1.13.0,r,cran,PAMmisc,1.13.0
UASF_0239,cran:PBSmodelling@2.70.2,r,cran,PBSmodelling,2.70.2
UASF_0239,cran:PHYLOGR@1.0.12,r,cran,PHYLOGR,1.0.12
UASF_0239,cran:PKPDsim@1.4.1,r,cran,PKPDsim,1.4.1
UASF_0239,cran:PMwR@1.2-0,r,cran,PMwR,1.2-0
UASF_0239,cran:PROSPER@0.3.3,r,cran,PROSPER,0.3.3
UASF_0239,cran:PSGoft@0.0.1,r,cran,PSGoft,0.0.1
UASF_0239,cran:PWEXP@0.5.1,r,cran,PWEXP,0.5.1
UASF_0239,cran:PhaseGMM@0.1.1,r,cran,PhaseGMM,0.1.1
UASF_0239,cran:PlackettLuce@0.4.5,r,cran,PlackettLuce,0.4.5
UASF_0239,cran:PowerTOST@1.5-7,r,cran,PowerTOST,1.5-7
UASF_0239,cran:PupillometryR@0.0.7,r,cran,PupillometryR,0.0.7
UASF_0239,cran:Qtools@1.6.0,r,cran,Qtools,1.6.0
UASF_0239,cran:R.utils@2.13.0,r,cran,R.utils,2.13.0
UASF_0239,cran:R2BEAT@1.0.5,r,cran,R2BEAT,1.0.5
UASF_0239,cran:R2jags@0.8-9,r,cran,R2jags,0.8-9
UASF_0239,cran:RAMpath@0.5.1,r,cran,RAMpath,0.5.1
UASF_0239,cran:RBPcurve@1.3,r,cran,RBPcurve,1.3
UASF_0239,cran:RISCA@1.0.7,r,cran,RISCA,1.0.7
UASF_0239,cran:RJDemetra@0.2.8,r,cran,RJDemetra,0.2.8
UASF_0239,cran:RODBC@1.3-26.2,r,cran,RODBC,1.3-26.2
UASF_0239,cran:ROI.plugin.nloptr@1.0-1,r,cran,ROI.plugin.nloptr,1.0-1
UASF_0239,cran:ROI@1.0-2,r,cran,ROI,1.0-2
UASF_0239,cran:RRgeo@0.0.6,r,cran,RRgeo,0.0.6
UASF_0239,cran:RSAtools@0.1.2,r,cran,RSAtools,0.1.2
UASF_0239,cran:RStanTVA@0.3.2,r,cran,RStanTVA,0.3.2
UASF_0239,cran:RWeka@0.4-50,r,cran,RWeka,0.4-50
UASF_0239,cran:RadEro@1.0.8,r,cran,RadEro,1.0.8
UASF_0239,cran:Rage@1.9.0,r,cran,Rage,1.9.0
UASF_0239,cran:RandVar@1.2.5,r,cran,RandVar,1.2.5
UASF_0239,cran:Rapi@1.0.6,r,cran,Rapi,1.0.6
UASF_0239,cran:RaschSampler@0.8-10,r,cran,RaschSampler,0.8-10
UASF_0239,cran:Rchoice@0.3-6,r,cran,Rchoice,0.3-6
UASF_0239,cran:RcmdrPlugin.PcaRobust@1.1.4,r,cran,RcmdrPlugin.PcaRobust,1.1.4
UASF_0239,cran:RcppCGAL@6.1,r,cran,RcppCGAL,6.1
UASF_0239,cran:RcppDynProg@0.2.1,r,cran,RcppDynProg,0.2.1
UASF_0239,cran:RcppGSL@0.3.14,r,cran,RcppGSL,0.3.14
UASF_0239,cran:RcppParallel@6.2.1,r,cran,RcppParallel,6.2.1
UASF_0239,cran:Rdistance@4.4.3,r,cran,Rdistance,4.4.3
UASF_0239,cran:Rdpack@2.6.6,r,cran,Rdpack,2.6.6
UASF_0239,cran:Rhobots@0.1.10,r,cran,Rhobots,0.1.10
UASF_0239,cran:Rita@1.2.0,r,cran,Rita,1.2.0
UASF_0239,cran:Rmisc@1.5.1,r,cran,Rmisc,1.5.1
UASF_0239,cran:Robyn@3.12.1,r,cran,Robyn,3.12.1
UASF_0239,cran:Rramas@0.1-8,r,cran,Rramas,0.1-8
UASF_0239,cran:Rssa@1.1,r,cran,Rssa,1.1
UASF_0239,cran:Rtinycc@0.1.15,r,cran,Rtinycc,0.1.15
UASF_0239,cran:Rvcg@0.25,r,cran,Rvcg,0.25
UASF_0239,cran:Rwofost@0.8-7,r,cran,Rwofost,0.8-7
UASF_0239,cran:Ryacas@1.1.6,r,cran,Ryacas,1.1.6
UASF_0239,cran:SDAR@0.9-55,r,cran,SDAR,0.9-55
UASF_0239,cran:SNPassoc@2.3.1,r,cran,SNPassoc,2.3.1
UASF_0239,cran:SOMbrero@1.5.0,r,cran,SOMbrero,1.5.0
UASF_0239,cran:SSRA@0.1-1,r,cran,SSRA,0.1-1
UASF_0239,cran:SelfControlledCohort@2.0.0,r,cran,SelfControlledCohort,2.0.0
UASF_0241,cran:AIUQ@0.5.5,r,cran,AIUQ,0.5.5
UASF_0241,cran:AmigaFFH@0.4.8,r,cran,AmigaFFH,0.4.8
UASF_0241,cran:BEDMatrix@2.0.4,r,cran,BEDMatrix,2.0.4
UASF_0241,cran:BORG@0.3.1,r,cran,BORG,0.3.1
UASF_0241,cran:Certara.RsNLME@3.1.1,r,cran,Certara.RsNLME,3.1.1
UASF_0241,cran:ClickHouseHTTP@1.0.0,r,cran,ClickHouseHTTP,1.0.0
UASF_0241,cran:CohortMethod@6.0.3,r,cran,CohortMethod,6.0.3
UASF_0241,cran:CorrectOverloadedPeaks@1.3.5,r,cran,CorrectOverloadedPeaks,1.3.5
UASF_0241,cran:CrossValidate@2.3.5,r,cran,CrossValidate,2.3.5
UASF_0241,cran:Crossover@0.1-22,r,cran,Crossover,0.1-22
UASF_0241,cran:DSLite@1.4.1,r,cran,DSLite,1.4.1
UASF_0241,cran:DepthProc@2.1.6,r,cran,DepthProc,2.1.6
UASF_0241,cran:ENMeval@2.0.5.2,r,cran,ENMeval,2.0.5.2
UASF_0241,cran:GAReg@0.1.2,r,cran,GAReg,0.1.2
UASF_0241,cran:GENLIB@1.1.10,r,cran,GENLIB,1.1.10
UASF_0241,cran:GPBayes@0.1.0-6,r,cran,GPBayes,0.1.0-6
UASF_0241,cran:GeRnika@1.2.0,r,cran,GeRnika,1.2.0
UASF_0241,cran:GenAlgo@2.2.1,r,cran,GenAlgo,2.2.1
UASF_0241,cran:HistDat@0.2.0,r,cran,HistDat,0.2.0
UASF_0241,cran:IsoriX@0.9.4,r,cran,IsoriX,0.9.4
UASF_0241,cran:LMMsolver@1.0.13,r,cran,LMMsolver,1.0.13
UASF_0241,cran:MiscMetabar@0.16.8,r,cran,MiscMetabar,0.16.8
UASF_0241,cran:MorphSim@1.2.0,r,cran,MorphSim,1.2.0
UASF_0241,cran:OOR@0.1.4,r,cran,OOR,0.1.4
UASF_0241,cran:PAMmisc@1.13.0,r,cran,PAMmisc,1.13.0
UASF_0241,cran:PBSmodelling@2.70.2,r,cran,PBSmodelling,2.70.2
UASF_0241,cran:PROSPER@0.3.3,r,cran,PROSPER,0.3.3
UASF_0241,cran:R2jags@0.8-9,r,cran,R2jags,0.8-9
UASF_0241,cran:RCNA@1.0,r,cran,RCNA,1.0
UASF_0241,cran:RGraphSpace@1.5.2,r,cran,RGraphSpace,1.5.2
UASF_0241,cran:RJDBC@0.2-10,r,cran,RJDBC,0.2-10
UASF_0241,cran:RJDemetra@0.2.8,r,cran,RJDemetra,0.2.8
UASF_0241,cran:RMeDPower2@1.0.2,r,cran,RMeDPower2,1.0.2
UASF_0241,cran:RStanTVA@0.3.2,r,cran,RStanTVA,0.3.2
UASF_0241,cran:RandVar@1.2.5,r,cran,RandVar,1.2.5
UASF_0241,cran:Rarity@1.3-8,r,cran,Rarity,1.3-8
UASF_0241,cran:Rdpack@2.6.6,r,cran,Rdpack,2.6.6
