source_id,language,ecosystem,name,version,status,source_files,lines,source_bytes,downloaded_bytes,archive_sha256,duration_ms,source_deleted,error
cran:ModLR@0.1.29,r,cran,ModLR,0.1.29,ok,10,967,25298,16439,931246e4ad657dc4bcd49273cbc9d2c36eb2693773b8c0f9ffa92088f9a7c70a,168,true,
cran:ModalCens@0.2.0,r,cran,ModalCens,0.2.0,ok,2,599,24652,14011,a6550f8db25d65c87266de25d260a0e3ebe1009f0cc5a6b1a870696f08af003c,127,true,
cran:ModelMap@3.4.0.8,r,cran,ModelMap,3.4.0.8,ok,12,11110,383990,1610745,eaee03c8abe9b852b6634a7fe7d2dcc557a20bf34d53d4c7e3b540785832c22d,751,true,
cran:MonoPoly@0.3-10,r,cran,MonoPoly,0.3-10,ok,21,3980,108408,229920,5802adf0d269ce1c4bb58538c18170543d4149ed8073014061e9da389dd44353,338,true,
cran:MorphSim@1.2.0,r,cran,MorphSim,1.2.0,ok,25,4588,153852,183555,86671ee86d20ed1ebb3dbfdb9441780c00affed0d3b44427824e7dffd66b6f23,338,true,
cran:MuTATE@0.1.0,r,cran,MuTATE,0.1.0,ok,24,3484,188167,97306,9f7d84faa3bdac9616fd59aac4b63f1445f27b786c691f4f5a6415e7caad6f1b,296,true,
cran:MultOrdRS@0.1-3,r,cran,MultOrdRS,0.1-3,ok,7,1576,59859,51974,505022b527b504bfc8d93cc0c82927e89fd3dd6b8fcd6a1b56c89f53418d43b8,166,true,
cran:MultipleRegression@0.1.0,r,cran,MultipleRegression,0.1.0,ok,9,404,15048,10549,b090b8d4c91515f5e255719ee649a8514f92600c5ee7e63d3d3002c3beb139d1,147,true,
cran:MultisiteMediation@0.0.4,r,cran,MultisiteMediation,0.0.4,ok,1,2547,144520,55260,6e72c0b9a8c75ed4bb55ff5f8be7fc9dc594a0a7123f6a537b1527c1fb377c4e,282,true,
cran:MultivariateRandomForest@1.1.5,r,cran,MultivariateRandomForest,1.1.5,ok,9,302,10148,11663,0dcdab886baf4edacf73ff2c6886acf44e8002343a39c1ebf651650c43279c57,140,true,
cran:MultivariateTrendAnalysis@0.1.3,r,cran,MultivariateTrendAnalysis,0.1.3,ok,7,1135,36101,13507,daee9fe1f51613ad5851c6c080e6ff5b1f511cea5ab7519283cd5f15dea31951,144,true,
cran:MulvariateRandomForestVarImp@0.0.2,r,cran,MulvariateRandomForestVarImp,0.0.2,ok,6,384,15333,8728,8a95b90c476687ca242f9c2f2775ea4e43259b9b2cf448b4c0962cce3321793d,136,true,
cran:NAEPirtparams@1.0.0,r,cran,NAEPirtparams,1.0.0,ok,7,138,7346,154584,32b13e93cca7182153a52bf771939c8353938bca7bae3efc3ce2a311e1ac0e62,188,true,
cran:NCutYX@0.1.0,r,cran,NCutYX,0.1.0,ok,5,2168,78391,2322010,e2656e103af977619df2c5e06cd8dea2a05dbed5abac8c5ab843f995b7854f64,749,true,
cran:NEpiC@1.0.1,r,cran,NEpiC,1.0.1,ok,8,400,15159,7264,e8bb1bdf9841346048bb522fa04c69620b4e9db64ee8b9479ae369d64508ee87,141,true,
cran:NHSDataDictionaRy@1.2.5,r,cran,NHSDataDictionaRy,1.2.5,ok,13,720,25380,158582,5c19c4d9a2e1d4730fcbd0f06f862102d20935a10a4ab69bea7521c1baf45b9e,217,true,
cran:NHSRwaitinglist@0.1.2,r,cran,NHSRwaitinglist,0.1.2,ok,44,3920,140517,347649,bd4db0cb87ee271ecec9e8e347c3dbb6e741db34ca9df8076544f03e0a64e60a,444,true,
cran:NMAforest@0.1.3,r,cran,NMAforest,0.1.3,ok,2,1272,44508,18240,a399c2039f696a105b3e0a4f4c0246ba034f6b9fbe9ffd601783e94258a454b6,166,true,
cran:NNMoMo@0.1.0,r,cran,NNMoMo,0.1.0,ok,17,1333,43273,1608610,41f484ab6591da32366288521826b8a18e462c8c8dfedd89fe3a2896002e68ef,627,true,
cran:NPIstats@0.1.0,r,cran,NPIstats,0.1.0,ok,13,547,18221,13566,3c7d9a7fc9b2914677ada5f8de835c5e057c8175b80d92182a41fcf07f157d41,162,true,
cran:NPMLEcmprsk@3.0,r,cran,NPMLEcmprsk,3.0,ok,1,228,10573,5065,38be2885411ccb4d9b34f2be010a54e812dfe13a25c74a8104d3e5d7b543a85a,117,true,
cran:NRMSampling@0.2.2,r,cran,NRMSampling,0.2.2,ok,12,1917,62909,50377,85cb2b27ce0a140e423d2bfba2504bf81b5c80b8204c6d9838e800435f5b8026,260,true,
cran:NSM3@1.20,r,cran,NSM3,1.20,ok,92,7012,191504,247089,2305e17942c98904e740dead138da6f1e36908055e76147e91016995ec69e8f9,781,true,
cran:NSMM@0.1.2,r,cran,NSMM,0.1.2,ok,16,3606,114150,29980,a1069b85746fea18d07dec2c67fa2c47fccc1404d9541d93b4efd0eabec280ad,237,true,
cran:NatParksPalettes@0.2.0,r,cran,NatParksPalettes,0.2.0,ok,1,537,25794,7535,8ea51b75c515256876cd98d19e114b2d5a05671621a9dfe36fc60386003730ab,144,true,
cran:NetworkInference@1.2.5,r,cran,NetworkInference,1.2.5,ok,16,1800,70716,263858,2c0788309cbaf869d6b4d134e23e0e148a3299f76e2ac25f2a3267fd2ac1ba1a,365,true,
cran:NeutroCrdRcbdAnalysis@0.0.1,r,cran,NeutroCrdRcbdAnalysis,0.0.1,ok,4,2866,73172,13271,0460eb77acf76446540428d250fbfe786fc2decaa0d718c690dacdbd91380a30,170,true,
cran:NeutroSplitStripAnalysis@0.0.1,r,cran,NeutroSplitStripAnalysis,0.0.1,ok,2,2030,45378,11241,7083f2c384d4022eebc179a508c65e772f3f7b268993954162caba9b569485ce,159,true,
cran:NlcOptim@0.6,r,cran,NlcOptim,0.6,ok,2,1324,35759,12509,711f47f09be40b63e5de3880d850a8dfd35706cfd7f4c4968cd870ee96953688,152,true,
cran:NonParRolCor@0.8.0,r,cran,NonParRolCor,0.8.0,ok,4,869,43623,72920,e56dfa680a74e366aa414c1ff953553123af6b17cb3f35d70de3ade6772103e6,167,true,
cran:NutrienTrackeR@1.4.0,r,cran,NutrienTrackeR,1.4.0,ok,10,1095,40961,2356439,bd3b2f4e6d8808ae112d5d826fb94ae227b2ef93cc02a9b8a2b6617aca445c2e,673,true,
cran:OCSdata@1.0.2,r,cran,OCSdata,1.0.2,ok,24,1321,48904,272660,ecaba897940306a84105d67a5533f49e389b4a3f6e2d0ac85f759899a2602904,275,true,
cran:OOR@0.1.4,r,cran,OOR,0.1.4,ok,4,1004,38481,12529,704b786874de2b869afd155ee4cd18abe960353e1e8a60270c7f0a6c3e89ab5c,149,true,
cran:OPCreg@4.0.2,r,cran,OPCreg,4.0.2,ok,11,1254,41757,55415,c6b0999c83fe94f2cf23a8e6af13f416d7f10094a3ab2f959959364e39f58144,177,true,
cran:OPL@1.0.2,r,cran,OPL,1.0.2,ok,16,1248,45864,31147,6c1a7058b0805e8b324c6d3237d30fd72a1903a192ada62ff439c9d81fbcbb05,255,true,
cran:OSCARS@0.1.2,r,cran,OSCARS,0.1.2,ok,4,663,23640,11845,5ff495d3d0cfd8ed07d30eac27cd99b2849acbca006c293ebb8ef70005a2a08e,144,true,
cran:OTrecod@0.1.2,r,cran,OTrecod,0.1.2,ok,44,6895,319622,366011,bc1eed29973b5f0c92b3daf2039b8dec556e198ff27f602f635aec72f5367cf0,564,true,
cran:OWEA@0.1.2,r,cran,OWEA,0.1.2,ok,9,1744,55904,258407,f5483e506b2e9e38bfd1ce869baaaecf503cff10e0e24f2da756557280540316,239,true,
cran:OdysseusCharacterizationModule@0.0.1,r,cran,OdysseusCharacterizationModule,0.0.1,ok,25,9249,319466,101627,1b9c23aecd71a929026a2998634e93d4d5e6357cfa270fa06a7ad9a8da8eb1cb,438,true,
cran:OdysseusSurvivalModule@0.1.0,r,cran,OdysseusSurvivalModule,0.1.0,ok,11,2089,72745,48384,2e31e2aa5163510167791343ecbdeccc7853bcb16e277653335711889f397c9c,241,true,
cran:OhdsiReportGenerator@2.3.1,r,cran,OhdsiReportGenerator,2.3.1,ok,31,14919,471812,2029758,c0ac658379f65c5090335a8db15e96dffd0ffc182270a027233a7ca80e0d4970,1320,true,
cran:OmicSense@0.2.0,r,cran,OmicSense,0.2.0,ok,8,620,21699,93268,9f042eeefffc79bd58346f4d51496dfbf1d849b133139d59d452f9c8a0024c59,207,true,
cran:OncoDataSets@0.1.0,r,cran,OncoDataSets,0.1.0,ok,59,5531,289604,1029441,fd8f67ed9253b4515ac8615b36fbff2d19205ffa67749ebd21f8950a6313c05a,729,true,
cran:OpEnCAST@0.1.1,r,cran,OpEnCAST,0.1.1,ok,2,1347,48434,8786,06feceec71f80a19f4032b21f2cf444e2e771c1ded21df20393d44bd496a7cd9,146,true,
cran:OpenBARD@0.0.1,r,cran,OpenBARD,0.0.1,ok,1,76,3953,473481,17dd9520445e7378f76aa7e051222d8ca3aee574889d1f01d07ae24e8bd56b24,217,true,
cran:OpenML@1.12,r,cran,OpenML,1.12,ok,92,5528,217083,886080,e775e5eec893d13f148e52fff26f7d73ad0c3d658e04e2d26e71b2e996ad4446,846,true,
cran:OpenSourceAP.DownloadR@0.1.0,r,cran,OpenSourceAP.DownloadR,0.1.0,ok,10,1196,39992,78941,7e8d8b7a5e8c2161ce68504e65ecfb6cbded9aa3f4518b31aa633a0930e4d4b9,204,true,
cran:Opt5PL@0.1.1,r,cran,Opt5PL,0.1.1,ok,8,1110,31446,16192,ee04c718fb0412f9ccda22a8770438533f8ffd680c2b487d87d3ba59bf5b716c,203,true,
cran:OptimalDesign@1.0.3,r,cran,OptimalDesign,1.0.3,ok,48,4077,157993,61278,2fb0dce524069027a5346cda1f30e5bfaf4ab5a94fc3587d0a3dbd3d8f26c8a2,385,true,
cran:OscillatorGenerator@0.1.0,r,cran,OscillatorGenerator,0.1.0,ok,7,1260,63943,6994,9c70e92fc015638b7d7535f9858560fc277246226d171e779b5dd75212451c7f,154,true,
cran:OtsuFire@0.1.4,r,cran,OtsuFire,0.1.4,ok,22,5536,230017,66547,9198375205e68d2696700979ec14fe797fec147909da1ba5dc01cf13c49e9b7d,329,true,
cran:PACVr@1.1.5,r,cran,PACVr,1.1.5,ok,25,3207,115421,4351171,9520d5cf24f0c563206812c066f1aa9221e922e7da9e79215e8af57330283af2,1179,true,
cran:PAGFL@1.1.4,r,cran,PAGFL,1.1.4,ok,21,3077,153912,869771,0de9e895d340e64364d6ca118001e5e62ad96bb754b45d4aeeddd808b5c1ab58,409,true,
cran:PAICE@1.0.2,r,cran,PAICE,1.0.2,ok,16,2018,81184,242627,8ba3a455164dcb66033bc48a2011eb11c7fe10491f57a26e10efc5fd4bf4f813,250,true,
cran:PAMmisc@1.13.0,r,cran,PAMmisc,1.13.0,ok,44,6234,253990,378529,f35e78d46554c515ff24e88d10c873e0486e3abae4d548c02334cc1a48cad231,601,true,
cran:PBD@1.4,r,cran,PBD,1.4,ok,22,1743,64317,47329,4b2f4eb21686d6ce3d5efada19dd3bb530aadeba912e980cc95f3fa32bc20fd9,354,true,
cran:PBSddesolve@1.13.7,r,cran,PBSddesolve,1.13.7,ok,8,401,13141,206483,fadf18eaca3d0182c7ddd657feea9a98a054560da5256375093094d09c29e89d,227,true,
cran:PBSmodelling@2.70.2,r,cran,PBSmodelling,2.70.2,ok,39,16209,623529,2929493,469a57efb0c0c32d0d37bfc52d9b9154aaa3f15063cb28314df828fff22c093b,1869,true,
cran:PBtDesigns@1.0.0,r,cran,PBtDesigns,1.0.0,ok,1,386,10787,4779,d10e01a4af79e77289ac3bb6d316890472779a2034df50c8efc3be3d14c39d4d,122,true,
cran:PDQutils@0.1.6,r,cran,PDQutils,0.1.6,ok,10,1973,64624,803735,57bf7dac158b5457db466ada67f96c9b1d2127bfad697204a8722eee2288ae56,376,true,
cran:PDShiny@0.1.0,r,cran,PDShiny,0.1.0,ok,2,361,15714,64632,7a93e6d7c0485fb4967c970ef7aeb3bc7ac70d88fef7990d906d20bfb9d70968,129,true,
cran:PGaGEV@0.1.0,r,cran,PGaGEV,0.1.0,ok,9,181,7068,3566,6b68ffe94aa75c73d71d3ee72d874669cd7312d7e317fe3bc918f29239c93b84,120,true,
cran:PHYLOGR@1.0.12,r,cran,PHYLOGR,1.0.12,ok,2,1345,55733,755453,3d26d5475872139ca7c4e74e547800054e92c626b92a83949bd9cc28e203d221,418,true,
cran:PKPDsim@1.4.1,r,cran,PKPDsim,1.4.1,ok,151,10331,358619,250502,fe10065e3c5d7bac5e353c324f0c20ba4748c60a1c956f7f321c4da889cea825,970,true,
cran:PLORN@0.1.1,r,cran,PLORN,0.1.1,ok,9,716,25083,95328,74854a66a9d04ec9d763485a8855e6dd37a7e40dff42c0732884e13accdbd974,200,true,
cran:PMwR@1.2-0,r,cran,PMwR,1.2-0,ok,85,12971,410652,922611,6931ba22c71514719ab5cfefdf9913e4932f6e90b5dfce7a8ada7999b1980af2,828,true,
cran:PPCDT@0.2.0,r,cran,PPCDT,0.2.0,ok,1,64,2003,2446,f5d697ef26ff83abd6aaf7b6082e18b240238f68fc3ec911df67ac3b4e272819,104,true,
cran:PPRL@0.3.9,r,cran,PPRL,0.3.9,ok,4,289,12469,135262,5c5140abdb25f7340aada154536658ac54b3517acad051fbf554942fffa7e0b2,414,true,
cran:PPbigdata@1.0.0,r,cran,PPbigdata,1.0.0,ok,12,1011,31481,22041,48851aaedfc821f093d7731937dee87aa6dbfdfb6900139fca04efd8731d376d,174,true,
cran:PROMETHEE@1.1,r,cran,PROMETHEE,1.1,ok,2,459,18075,245033,86638e8abc785d7aead7559c77cc32f87ea9ab720c143822f5a4f266d3aaa364,195,true,
cran:PROSPER@0.3.3,r,cran,PROSPER,0.3.3,ok,24,2266,117713,48432,25d2a55b44d70db92c402c2829654adf2e55654fd68063fc749eb413236eb9f1,229,true,
cran:PRP@0.1.1,r,cran,PRP,0.1.1,ok,8,369,10205,9995,e1fe990f8cbdc74e716b910ef434c4f4a5ebd984038815086aba6726266d91e0,144,true,
cran:PSGoft@0.0.1,r,cran,PSGoft,0.0.1,ok,9,233,7379,10590,f93263d7f29099881f75adf1c877cd466114a72884a73297393d72d3f0b5ff9c,141,true,
cran:PSTR@2.0.0,r,cran,PSTR,2.0.0,ok,9,2963,98958,342857,4ef4e743e3622b2fd76914400aa3d7f7c22b423461f8ccaf2b0c76a15f573d9a,313,true,
cran:PUPMSI@0.1.0,r,cran,PUPMSI,0.1.0,ok,17,2396,121421,20557,34f14084109f99422c93ca1e3c17d71f2630dd7079f3dd276e6eae35d0618213,233,true,
cran:PUlasso@3.2.6,r,cran,PUlasso,3.2.6,ok,15,1147,46375,313506,61183a48ad0b2b0bec116f5fa948938975f40a990527b8d60892c3de2c6c0c0f,304,true,
cran:PVBcorrect@0.3.1,r,cran,PVBcorrect,0.3.1,ok,7,1971,89478,27102,82d39d9bb2ce19d0565ed2290a31e145fbcf78470efaef42aeb92763739d1aaa,204,true,
cran:PWEV@0.1.0,r,cran,PWEV,0.1.0,ok,1,149,6425,3270,ab34599605ba84122d8899b05889fcdb85e84f5aec0fc3ecf75f506b2e1f86ca,112,true,
cran:PWEXP@0.5.1,r,cran,PWEXP,0.5.1,ok,8,1635,68838,615265,15fa1799c078e8e9257d91150bcd94ba2a873970c685725d09df8e2d6d94dc1d,347,true,
cran:PWIR@0.0.3.1,r,cran,PWIR,0.0.3.1,ok,4,319,14677,7171,72edce578948e7e5fb4ba2a4aee93b13dd1bae52a1064aa8301856a72cfd54bb,117,true,
cran:PakPC2017@1.0.0,r,cran,PakPC2017,1.0.0,ok,11,483,18426,1092787,5431e4bef63f1e90c8331cb8588da0558ddd5934f3c7f4addd97ec7b36dcd2a4,380,true,
cran:PakPMICS2018mn@0.1.0,r,cran,PakPMICS2018mn,0.1.0,ok,1,243,14900,1962145,f60481f14d2142d8c119228158881cd261dcc96fcc414a8c8bf0c4d36bb0ace4,597,true,
cran:PanelSelect@1.0.1,r,cran,PanelSelect,1.0.1,ok,7,1106,46280,26166,163220f5b162758cf2af66dd9601b5dace5ff1d677f2ff5ae4869a5150ec2a95,216,true,
cran:ParDNAcopy@2.0,r,cran,ParDNAcopy,2.0,ok,2,45,1646,2623,844dd4686d7b89cb26e15c660374df00330c98009cbb08ee44714507ede7fd04,103,true,
cran:PartCensReg@1.39,r,cran,PartCensReg,1.39,ok,4,1346,46239,17758,88415379a82895eda654f5b713fa040f20cef2a6773047fe840ff7c54ed99f2e,152,true,
cran:Path.Analysis@0.1,r,cran,Path.Analysis,0.1,ok,10,1160,33818,1101788,3449995d4d353647ce7523c15d92f417cb6c1d87740b7fe7f2ccb14cac56a137,481,true,
cran:PeakSegDP@2024.1.24,r,cran,PeakSegDP,2024.1.24,ok,7,344,11054,509438,4ab4e6219a206b031d0b027840beb14c7c18bb27ebff8f779d5cf79d6f970b4f,273,true,
cran:PenIC@1.0.0,r,cran,PenIC,1.0.0,ok,2,276,8533,5723,ff53ab20afdad87634d8ebda640c2e3feef4ec152b60d7d9a4e6a3ba2a57986d,124,true,
cran:PenalReg@0.1.0,r,cran,PenalReg,0.1.0,ok,1,411,13386,7022,001cbdc5c90ced06f4e9a6b225667e82535c068fdc5ae3d5e2634b83ef730783,126,true,
cran:Peptides@2.4.6,r,cran,Peptides,2.4.6,ok,52,2546,115965,1177281,f50b81bde4138ca5348347269b2c305e6b3954e7dd6bc8e48d15f9da985b2ba5,789,true,
cran:PermutationR@0.1.0,r,cran,PermutationR,0.1.0,ok,1,97,3086,2434,39fa7d56cd68bdcdb9f8e3ebc42647fc3c01f2277956c4bfe973a544e72fbfe7,108,true,
cran:PhaseGMM@0.1.1,r,cran,PhaseGMM,0.1.1,ok,17,1633,40929,58477,7ebf0d66625fb657dfeda1948ed9a56a1c1f8b3bccd6182e32e51b76a75da883,204,true,
cran:PhilipsHue@1.0.0,r,cran,PhilipsHue,1.0.0,ok,38,2099,56955,26700,030d2c28d9a6761bd912374e70d84c62a706b8b960d0068e73e16b4942e4f00d,272,true,
cran:PhylogeneticEM@1.8.1,r,cran,PhylogeneticEM,1.8.1,ok,36,19615,828652,643297,c408ed438f284ceff29aa4544e92ec15f653d07f82c1c2ac49a07ae39d649b9c,1026,true,
cran:PieGlyph@1.1.0,r,cran,PieGlyph,1.1.0,ok,19,2777,114632,1335495,48e2aa1e0d3a57e521048c97352771e6e666411b8ea037c6421a93ae8bf0ccae,706,true,
cran:PlackettLuce@0.4.5,r,cran,PlackettLuce,0.4.5,ok,84,9955,404425,1829179,7b7d82c9ccc442833e00e113ff22672cc10ea1752fcfc4f1194e1ea97a0116d7,1047,true,
cran:PoisBinOrd@1.4.3,r,cran,PoisBinOrd,1.4.3,ok,10,623,22335,9921,6a9a98dc6f2f7503a7483aabfeb8e9ff22b8e09c7358678b001d736b6305db68,157,true,
cran:PoisNonNor@1.6.3,r,cran,PoisNonNor,1.6.3,ok,11,369,10926,8452,abd170bdba8feae018ade697c0eb3867555bbb8aab6e97a4b8ef84b983aae294,144,true,
cran:PoissonBinomial@1.2.8,r,cran,PoissonBinomial,1.2.8,ok,10,1739,57047,100114,76dc2b362fed728da1c4da34ba20dfb484d78c989a6263226c73d05aa944d048,260,true,
cran:PolyPatEx@0.9.2,r,cran,PolyPatEx,0.9.2,ok,29,3412,147302,422357,2f59f495be74e11fb629df47aec7856eac9f1b2daa0cef7af9ccacc3f5e630fc,401,true,
cran:PolyTree@0.0.1,r,cran,PolyTree,0.0.1,ok,4,219,6916,4181,f805e8051059466675eec754396724a6ce3fdf6f7904737ab82eb35244d8e55a,122,true,
cran:PoolDilutionR@1.0.0,r,cran,PoolDilutionR,1.0.0,ok,11,965,32502,91979,7f22d6a633eeca618c1f01bb501eabcbce250946e019e0cd7dd138c120ffb14a,210,true,
cran:PosRatioDist@1.2.1,r,cran,PosRatioDist,1.2.1,ok,10,693,32149,10070,96dd8b5168f5cfac2a28cb9031e5fa275addca1734cc0962f393893007b35242,145,true,
cran:PowerTOST@1.5-7,r,cran,PowerTOST,1.5-7,ok,69,11566,450647,1286450,e7327ad7f5413e4961a6dcc6d2cceecfd2cf47fca68dd3eff300cdfe13a5d59f,965,true,
cran:PracticalEquiDesign@0.0.3,r,cran,PracticalEquiDesign,0.0.3,ok,6,637,17250,34605,38d9b7be02f3cb4754a6f4c5d6a509f27123a691f4c93f39a5e195b7932cba4a,159,true,
cran:ProbeDeveloper@1.1.2,r,cran,ProbeDeveloper,1.1.2,ok,1,410,18074,24850,e4d87030c9976f957803b50a1657a038d05d7a8f95645236a070eda57ad42bb5,134,true,
cran:PrometheeTools@0.1.0,r,cran,PrometheeTools,0.1.0,ok,3,513,24405,10103,def56435e06d44e839e7b89620498482147dc0e277c32544dda8d0a796bf1926,124,true,
cran:PropClust@1.4-7,r,cran,PropClust,1.4-7,ok,2,621,23768,41381,b623cb6e4f7e4c2b1779f5db24befc738ade0c1354e2477c6eb9c8528d4295f7,144,true,
cran:PsychWordVec@2025.11,r,cran,PsychWordVec,2025.11,ok,3,3405,112968,3801318,8c78441c76d68305d8861cf09bf722b3f54dc446e52ca20a6c36d3eb952b23c7,909,true,
cran:PulmoDataSets@0.2.1,r,cran,PulmoDataSets,0.2.1,ok,42,3445,142901,392134,6ae8ff9701790e33c643f43843677d0812b11e2b3c6103d7f5daaef0c240dce3,469,true,
cran:PupillometryR@0.0.7,r,cran,PupillometryR,0.0.7,ok,13,2259,81950,653026,3d841f15d2745e986d41209a56c73214bbe61f9e21a724b1d8b28e519cccd4ef,357,true,
cran:Q2q@0.1.2,r,cran,Q2q,0.1.2,ok,4,276,12196,233019,6226860a65486e41b3e5b78a02e31000a27d54d69d32c8bfe26c5a26049ba06c,211,true,
cran:QHOT@0.1.0,r,cran,QHOT,0.1.0,ok,1,448,13935,4856,8b2656b0c528a8dd4db1c23c3340fd80853b82049eddedf73ad534aea4b0e00b,135,true,
cran:QRAGadget@0.4,r,cran,QRAGadget,0.4,ok,5,451,12301,1416745,5e40235f267a0997ed99574de2f6f938a3fadbb21c0870a19cd2ca9fdd1f92b6,429,true,
cran:Qtools@1.6.0,r,cran,Qtools,1.6.0,ok,11,5198,153857,353184,d4bb217512ac3260e9601a4c06a37deb7a058e8fc5e6cde2ef9325818e50cd0a,511,true,
cran:QuClu@1.0.1,r,cran,QuClu,1.0.1,ok,5,521,21928,5113,4d53db1b02a3fe5eb4042d32c47cdb3f5699ee073a56590053e9cf247d9cca25,129,true,
cran:QuICSeedR@0.1.2,r,cran,QuICSeedR,0.1.2,ok,15,1474,54134,442815,d29da5eae9bfd54352a639ea0a27c250da25c713e769aaf79d71a2abb348542a,303,true,
cran:R.utils@2.13.0,r,cran,R.utils,2.13.0,ok,248,29951,844896,367225,ab2043c34e129928ff85a037ce7a3f7791f245f49a55ee9a95bd7df0813bcf25,1525,true,
cran:R2BEAT@1.0.5,r,cran,R2BEAT,1.0.5,ok,20,2419,109260,1357103,f36530353de6281b098f9175cfca9656fed4cc2baa05f0c9a6037e7d07647d0b,671,true,
cran:R2jags@0.8-9,r,cran,R2jags,0.8-9,ok,20,1346,50119,23856,df06b8f919eed8dd65bca29bbe7e337718142734d6a31818ce1e49db8faee14c,213,true,
cran:R3port@0.3.1,r,cran,R3port,0.3.1,ok,22,1699,94482,727206,5a7d808cdd711f541a6ea5881c6e21024748ffab8d4a641895c85f75a6c8b76f,517,true,
cran:RAMpath@0.5.1,r,cran,RAMpath,0.5.1,ok,6,2754,85172,79552,dd0287682956b37fb5c01ef1cde78492550484e787d88a856c78fceb298de536,293,true,
cran:RAP@1.2.2,r,cran,RAP,1.2.2,ok,1,94,3088,2208,558e657fa50e885802f0299243db5768f3649a0c10bb85bf597349c69ca70386,105,true,
cran:RBPcurve@1.3,r,cran,RBPcurve,1.3,ok,13,620,21217,9966,f0788be03e1ba7563ee6cdde8341d1ecb7ed2b4b16440758bec390cccb99be36,145,true,
cran:RCA@2.0,r,cran,RCA,2.0,ok,1,210,8051,5277,30f4e9b772a1d5bf62f76e92e4f61586e93755a99c19cffd600db8fc59592d5e,119,true,
cran:RCNA@1.0,r,cran,RCNA,1.0,ok,6,1599,78805,61159,24f6e2dbb0a3e7b86e19973dbaa3b3247b747fd8492bc6a8d26651c816b4c227,228,true,
cran:RCRnorm@0.0.2,r,cran,RCRnorm,0.0.2,ok,2,460,24106,15157,961a1a44f11673eb23183ae2324536397ee26d6b96ba34173c842556cf92e1d7,130,true,
cran:RDSsamplesize@0.5.0,r,cran,RDSsamplesize,0.5.0,ok,3,195,8048,52032,543304123ebe9d28b5dbe544b92081e3ca6014abd1977a29212c69b36597decc,127,true,
cran:RDota2@0.1.6,r,cran,RDota2,0.1.6,ok,35,2000,68477,49920,4f556fddd4334dc970d175d0758c5be8b8d38403b84be432ef82ffdac87b5a3a,263,true,
cran:REPPlabShiny@0.4.2,r,cran,REPPlabShiny,0.4.2,ok,4,1816,70610,10430,e3f13d0560e890755150eed28ff09de2ccc45e63a5a4ff5cb8b883e46e09a856,188,true,
cran:REdaS@0.9.4,r,cran,REdaS,0.9.4,ok,13,724,26097,20484,21484ccd356f24e07b8c50061f44a187784b333dc95eed57b8f49287d52720ae,171,true,
cran:RGraphSpace@1.5.2,r,cran,RGraphSpace,1.5.2,ok,25,9743,328174,872262,c1dd6c91b48f11e3ba8b8e95cb9e4acb4047e69721cff4ab933dfef98e89c1fa,622,true,
cran:RHC@0.1.0,r,cran,RHC,0.1.0,ok,5,321,14220,2163607,97661b5ffd01778e0b35b8d92cfd6c06251a8c0427803d61df31b8b422ac49c6,566,true,
cran:RISCA@1.0.7,r,cran,RISCA,1.0.7,ok,34,11759,522721,608489,8c5f5949215c811ae108bcd67ae9efe0fa5b59c988cfe89bee46205acfbde9f4,952,true,
cran:RJDBC@0.2-10,r,cran,RJDBC,0.2-10,ok,3,586,27378,24114,37f347aa23319ed44cb224f9fc1f694420c3a836b6da39381db572690e7f6219,180,true,
cran:RJDemetra@0.2.8,r,cran,RJDemetra,0.2.8,ok,35,10834,494827,4407254,742f6e0b795c5644e952869687fcf2e87c349cfdd10f22690d452162eff6f87c,1399,true,
cran:RKEA@0.0-6,r,cran,RKEA,0.0-6,ok,3,229,7629,159737,376758656c78166690cfb9c6913c4b45942d51e620c11fa0fd9fac811ebdccb6,162,true,
cran:RKEELdata@1.0.5,r,cran,RKEELdata,1.0.5,ok,2,69,1711,2659603,c31f47914146fe0ba3cd3fe0b2d38e1876e5d00bd63ca81051de00200dc79feb,657,true,
cran:RMCDA@0.3.1,r,cran,RMCDA,0.3.1,ok,107,5726,189223,78451,9cf7da74f6c2b149d8cd02b0ad948f2702b3d0ba55f42478cafdc85d28eefc22,552,true,
cran:RMSS@1.2.4,r,cran,RMSS,1.2.4,ok,10,1671,64964,62532,1c3d19617bcef4b33d971f79d0dec36c1244c054d61a9e7a367859fc8e95948d,237,true,
cran:RMT4DS@0.0.1,r,cran,RMT4DS,0.0.1,ok,7,1121,33726,19119,8fe08e2c83382915c24d89f09767df847f5c667f157d5bf20b226e6a4683dc15,161,true,
cran:RMThreshold@1.1,r,cran,RMThreshold,1.1,ok,1,1151,45470,549879,c116cb993894832b9acb397f2d027ded6e65e0209099a604002bbec7b6206c72,285,true,
cran:RMeDPower2@1.0.2,r,cran,RMeDPower2,1.0.2,ok,23,4795,216762,5783825,e6235761e498c37373f841e6087c9126dbec771594e7e566eb8d3cc8ad350636,1468,true,
cran:RNetCDF@2.11-2,r,cran,RNetCDF,2.11-2,ok,5,2805,98748,164304,458a26f758745b24e82a4fcaee5a52c6021ea93c4986617ba9d48a8adcbb704f,396,true,
cran:ROCFTP.MMS@1.0.1,r,cran,ROCFTP.MMS,1.0.1,ok,7,242,8992,5319,ea69d2866d0c43cbd99e28024a91ead1fd3197b89e61ed786e09906666f52254,121,true,
