language,facet_class,semantic_axis,value
go,UASF_0025,memory.model,1
go,UASF_0025,ownership.lifetime,1
go,UASF_0026,abi.ffi,1
go,UASF_0026,memory.model,1
go,UASF_0026,ownership.lifetime,1
go,UASF_0033,abi.layout,1
go,UASF_0033,dialect.extension,1
go,UASF_0033,memory.model,1
go,UASF_0047,binding.graph,1
go,UASF_0047,capture.shadowing,1
go,UASF_0047,scope.binding,1
go,UASF_0048,binding.graph,1
go,UASF_0048,capture.shadowing,1
go,UASF_0048,scope.binding,1
go,UASF_0049,binding.graph,1
go,UASF_0049,capture.shadowing,1
go,UASF_0049,scope.binding,1
go,UASF_0050,binding.graph,1
go,UASF_0050,capture.shadowing,1
go,UASF_0050,scope.binding,1
go,UASF_0051,binding.graph,1
go,UASF_0051,capture.shadowing,1
go,UASF_0051,scope.binding,1
go,UASF_0054,binding.graph,1
go,UASF_0054,control.flow,1
go,UASF_0054,data.flow,1
go,UASF_0064,binding.graph,1
go,UASF_0064,control.flow,1
go,UASF_0064,types.structure,1
go,UASF_0075,binding.graph,1
go,UASF_0075,data.flow,1
go,UASF_0075,scope.binding,1
go,UASF_0076,binding.graph,1
go,UASF_0076,data.flow,1
go,UASF_0076,types.structure,1
go,UASF_0086,binding.graph,1
go,UASF_0086,name.resolution,1
go,UASF_0086,operations,1
go,UASF_0086,types.structure,1
go,UASF_0118,compiletime.semantics,1
go,UASF_0118,dialect.extension,1
go,UASF_0118,lowering.pipeline,1
go,UASF_0119,compiletime.semantics,1
go,UASF_0119,dialect.extension,1
go,UASF_0119,lowering.pipeline,1
go,UASF_0120,compiletime.semantics,1
go,UASF_0120,dialect.extension,1
go,UASF_0120,lowering.pipeline,1
go,UASF_0121,compiletime.semantics,1
go,UASF_0121,dialect.extension,1
go,UASF_0121,lowering.pipeline,1
go,UASF_0122,compiletime.semantics,1
go,UASF_0122,dialect.extension,1
go,UASF_0122,lowering.pipeline,1
go,UASF_0142,concurrency.model,1
go,UASF_0142,control.flow,1
go,UASF_0142,effect.graph,1
go,UASF_0144,concurrency.model,1
go,UASF_0144,data.flow,1
go,UASF_0144,effect.graph,1
go,UASF_0147,concurrency.model,1
go,UASF_0147,memory.model,1
go,UASF_0151,concurrency.model,1
go,UASF_0151,memory.ordering,1
go,UASF_0151,synchronization,1
go,UASF_0152,concurrency.model,1
go,UASF_0152,memory.ordering,1
go,UASF_0152,synchronization,1
go,UASF_0153,concurrency.model,1
go,UASF_0153,memory.ordering,1
go,UASF_0153,synchronization,1
go,UASF_0154,concurrency.model,1
go,UASF_0154,memory.ordering,1
go,UASF_0154,synchronization,1
go,UASF_0155,concurrency.model,1
go,UASF_0155,memory.ordering,1
go,UASF_0155,synchronization,1
go,UASF_0168,control.flow,1
go,UASF_0168,effect.graph,1
go,UASF_0177,control.flow,1
go,UASF_0177,effect.graph,1
go,UASF_0177,types.structure,1
go,UASF_0178,control.flow,1
go,UASF_0178,effects.control,1
go,UASF_0178,evaluation.order,1
go,UASF_0179,control.flow,1
go,UASF_0179,effects.control,1
go,UASF_0179,evaluation.order,1
go,UASF_0180,control.flow,1
go,UASF_0180,effects.control,1
go,UASF_0180,evaluation.order,1
go,UASF_0181,control.flow,1
go,UASF_0181,effects.control,1
go,UASF_0181,evaluation.order,1
go,UASF_0182,control.flow,1
go,UASF_0182,effects.control,1
go,UASF_0182,evaluation.order,1
go,UASF_0183,control.flow,1
go,UASF_0183,effects.control,1
go,UASF_0183,evaluation.order,1
go,UASF_0203,conversion.semantics,1
go,UASF_0203,types.origin,1
go,UASF_0203,types.structure,1
go,UASF_0204,conversion.semantics,1
go,UASF_0204,types.origin,1
go,UASF_0204,types.structure,1
go,UASF_0205,conversion.semantics,1
go,UASF_0205,types.origin,1
go,UASF_0205,types.structure,1
go,UASF_0206,conversion.semantics,1
go,UASF_0206,types.origin,1
go,UASF_0206,types.structure,1
go,UASF_0207,conversion.semantics,1
go,UASF_0207,types.origin,1
go,UASF_0207,types.structure,1
go,UASF_0208,conversion.semantics,1
go,UASF_0208,types.origin,1
go,UASF_0208,types.structure,1
go,UASF_0214,data.flow,1
go,UASF_0214,effect.graph,1
go,UASF_0214,types.structure,1
go,UASF_0217,data.flow,1
go,UASF_0217,evaluation.order,1
go,UASF_0217,nodes.expression,1
go,UASF_0217,operations,1
go,UASF_0219,data.flow,1
go,UASF_0219,evaluation.order,1
go,UASF_0219,nodes.expression,1
go,UASF_0219,operations,1
go,UASF_0220,data.flow,1
go,UASF_0220,evaluation.order,1
go,UASF_0220,nodes.expression,1
go,UASF_0220,operations,1
go,UASF_0221,data.flow,1
go,UASF_0221,evaluation.order,1
go,UASF_0221,nodes.expression,1
go,UASF_0221,operations,1
go,UASF_0222,data.flow,1
go,UASF_0222,evaluation.order,1
go,UASF_0222,nodes.expression,1
go,UASF_0222,operations,1
go,UASF_0223,data.flow,1
go,UASF_0223,evaluation.order,1
go,UASF_0223,nodes.expression,1
go,UASF_0223,operations,1
go,UASF_0224,data.flow,1
go,UASF_0224,evaluation.order,1
go,UASF_0224,nodes.expression,1
go,UASF_0224,operations,1
go,UASF_0225,data.flow,1
go,UASF_0225,evaluation.order,1
go,UASF_0225,nodes.expression,1
go,UASF_0225,operations,1
go,UASF_0226,data.flow,1
go,UASF_0226,evaluation.order,1
go,UASF_0226,nodes.expression,1
go,UASF_0226,operations,1
go,UASF_0231,data.flow,1
go,UASF_0231,memory.model,1
go,UASF_0231,types.structure,1
go,UASF_0236,data.flow,1
go,UASF_0236,types.structure,1
go,UASF_0254,effect.graph,1
go,UASF_0254,purity,1
go,UASF_0254,runtime.contract,1
go,UASF_0255,effect.graph,1
go,UASF_0255,purity,1
go,UASF_0255,runtime.contract,1
go,UASF_0256,effect.graph,1
go,UASF_0256,purity,1
go,UASF_0256,runtime.contract,1
go,UASF_0257,effect.graph,1
go,UASF_0257,purity,1
go,UASF_0257,runtime.contract,1
go,UASF_0258,effect.graph,1
go,UASF_0258,purity,1
go,UASF_0258,runtime.contract,1
go,UASF_0259,effect.graph,1
go,UASF_0259,purity,1
go,UASF_0259,runtime.contract,1
go,UASF_0291,name.resolution,1
go,UASF_0291,operations,1
go,UASF_0291,types.structure,1
go,UASF_0301,nodes.declaration,1
go,UASF_0301,scope.binding,1
go,UASF_0301,types.structure,1
go,UASF_0302,nodes.declaration,1
go,UASF_0302,scope.binding,1
go,UASF_0302,types.structure,1
go,UASF_0303,nodes.declaration,1
go,UASF_0303,scope.binding,1
go,UASF_0303,types.structure,1
go,UASF_0304,nodes.declaration,1
go,UASF_0304,scope.binding,1
go,UASF_0304,types.structure,1
go,UASF_0305,nodes.declaration,1
go,UASF_0305,scope.binding,1
go,UASF_0305,types.structure,1
go,UASF_0306,nodes.declaration,1
go,UASF_0306,scope.binding,1
go,UASF_0306,types.structure,1
go,UASF_0307,nodes.declaration,1
go,UASF_0307,scope.binding,1
go,UASF_0307,types.structure,1
go,UASF_0308,nodes.declaration,1
go,UASF_0308,scope.binding,1
go,UASF_0308,types.structure,1
go,UASF_0309,nodes.declaration,1
go,UASF_0309,scope.binding,1
go,UASF_0309,types.structure,1
go,UASF_0310,nodes.declaration,1
go,UASF_0310,scope.binding,1
go,UASF_0310,types.structure,1
go,UASF_0311,nodes.declaration,1
go,UASF_0311,scope.binding,1
go,UASF_0311,types.structure,1
go,UASF_0334,types.structure,1
go,UASF_0334,validation.contract,1
