target,table_index,primitive,kernel,route,executable_path
kotlin,427,traceback,runtime,kotlin:runtime:traceback,kernel_runtime
kotlin,428,browserText,runtime,kotlin:runtime:browserText,kernel_runtime
kotlin,429,browserCondition,runtime,kotlin:runtime:browserCondition,kernel_runtime
kotlin,430,browserSetDebug,runtime,kotlin:runtime:browserSetDebug,kernel_runtime
kotlin,431,parent.frame,runtime,kotlin:runtime:parent.frame,kernel_runtime
kotlin,432,sort,ordering,kotlin:ordering:sort,kernel_runtime
kotlin,433,is.unsorted,ordering,kotlin:ordering:is.unsorted,kernel_runtime
kotlin,434,sorted_fpass,ordering,kotlin:ordering:sorted_fpass,kernel_runtime
kotlin,435,psort,ordering,kotlin:ordering:psort,kernel_runtime
kotlin,436,qsort,runtime,kotlin:runtime:qsort,kernel_runtime
kotlin,437,radixsort,runtime,kotlin:runtime:radixsort,kernel_runtime
kotlin,438,order,ordering,kotlin:ordering:order,kernel_runtime
kotlin,439,rank,ordering,kotlin:ordering:rank,kernel_runtime
kotlin,440,scan,runtime,kotlin:runtime:scan,kernel_runtime
kotlin,441,t.default,matrix,kotlin:matrix:t.default,kernel_runtime
kotlin,442,aperm,matrix,kotlin:matrix:aperm,kernel_runtime
kotlin,443,builtins,environment,kotlin:environment:builtins,kernel_runtime
kotlin,444,args,runtime,kotlin:runtime:args,kernel_runtime
kotlin,445,formals,runtime,kotlin:runtime:formals,kernel_runtime
kotlin,446,body,runtime,kotlin:runtime:body,kernel_runtime
kotlin,447,bodyCode,runtime,kotlin:runtime:bodyCode,kernel_runtime
kotlin,448,environment,environment,kotlin:environment:environment,kernel_runtime
kotlin,449,environmentName,environment,kotlin:environment:environmentName,kernel_runtime
kotlin,450,env2list,environment,kotlin:environment:env2list,kernel_runtime
kotlin,451,reg.finalizer,runtime,kotlin:runtime:reg.finalizer,kernel_runtime
kotlin,452,options,runtime,kotlin:runtime:options,kernel_runtime
kotlin,453,getOption,environment,kotlin:environment:getOption,kernel_runtime
kotlin,454,sink,io,kotlin:io:sink,kernel_runtime
kotlin,455,sink.number,io,kotlin:io:sink.number,kernel_runtime
kotlin,456,rapply,iteration,kotlin:iteration:rapply,kernel_runtime
kotlin,457,islistfactor,iteration,kotlin:iteration:islistfactor,kernel_runtime
kotlin,458,colSums,reduction,kotlin:reduction:colSums,kernel_runtime
kotlin,459,colMeans,reduction,kotlin:reduction:colMeans,kernel_runtime
kotlin,460,rowSums,reduction,kotlin:reduction:rowSums,kernel_runtime
kotlin,461,rowMeans,reduction,kotlin:reduction:rowMeans,kernel_runtime
kotlin,462,tracemem,runtime,kotlin:runtime:tracemem,kernel_runtime
kotlin,463,retracemem,runtime,kotlin:runtime:retracemem,kernel_runtime
kotlin,464,untracemem,runtime,kotlin:runtime:untracemem,kernel_runtime
kotlin,465,inspect,runtime,kotlin:runtime:inspect,kernel_runtime
kotlin,466,address,runtime,kotlin:runtime:address,kernel_runtime
kotlin,467,named,runtime,kotlin:runtime:named,kernel_runtime
kotlin,468,refcnt,runtime,kotlin:runtime:refcnt,kernel_runtime
kotlin,469,merge,runtime,kotlin:runtime:merge,kernel_runtime
kotlin,470,capabilities,system,kotlin:system:capabilities,kernel_runtime
kotlin,471,capabilitiesX11,system,kotlin:system:capabilitiesX11,kernel_runtime
kotlin,472,new.env,environment,kotlin:environment:new.env,kernel_runtime
kotlin,473,parent.env,environment,kotlin:environment:parent.env,kernel_runtime
kotlin,474,parent.env<-,replacement,kotlin:replacement:parent.env<-,kernel_runtime
kotlin,475,topenv,environment,kotlin:environment:topenv,kernel_runtime
kotlin,476,l10n_info,system,kotlin:system:l10n_info,kernel_runtime
kotlin,477,Cstack_info,system,kotlin:system:Cstack_info,kernel_runtime
kotlin,478,mmap_file,io,kotlin:io:mmap_file,kernel_runtime
kotlin,479,munmap_file,io,kotlin:io:munmap_file,kernel_runtime
kotlin,480,wrap_meta,runtime,kotlin:runtime:wrap_meta,kernel_runtime
kotlin,481,tryWrap,runtime,kotlin:runtime:tryWrap,kernel_runtime
kotlin,482,altrep_class,attribute,kotlin:attribute:altrep_class,kernel_runtime
kotlin,483,file.show,io,kotlin:io:file.show,kernel_runtime
kotlin,484,file.create,io,kotlin:io:file.create,kernel_runtime
kotlin,485,file.remove,environment,kotlin:environment:file.remove,kernel_runtime
kotlin,486,file.rename,io,kotlin:io:file.rename,kernel_runtime
kotlin,487,file.append,io,kotlin:io:file.append,kernel_runtime
kotlin,488,file.symlink,io,kotlin:io:file.symlink,kernel_runtime
kotlin,489,file.link,io,kotlin:io:file.link,kernel_runtime
kotlin,490,file.copy,io,kotlin:io:file.copy,kernel_runtime
kotlin,491,list.files,io,kotlin:io:list.files,kernel_runtime
kotlin,492,list.dirs,io,kotlin:io:list.dirs,kernel_runtime
kotlin,493,file.exists,io,kotlin:io:file.exists,kernel_runtime
kotlin,494,file.choose,io,kotlin:io:file.choose,kernel_runtime
kotlin,495,file.info,io,kotlin:io:file.info,kernel_runtime
kotlin,496,file.access,io,kotlin:io:file.access,kernel_runtime
kotlin,497,dir.exists,io,kotlin:io:dir.exists,kernel_runtime
kotlin,498,dir.create,io,kotlin:io:dir.create,kernel_runtime
kotlin,499,tempfile,io,kotlin:io:tempfile,kernel_runtime
kotlin,500,tempdir,io,kotlin:io:tempdir,kernel_runtime
kotlin,501,R.home,system,kotlin:system:R.home,kernel_runtime
kotlin,502,date,system,kotlin:system:date,kernel_runtime
kotlin,503,Sys.getenv,environment,kotlin:environment:Sys.getenv,kernel_runtime
kotlin,504,Sys.setenv,environment,kotlin:environment:Sys.setenv,kernel_runtime
kotlin,505,Sys.unsetenv,environment,kotlin:environment:Sys.unsetenv,kernel_runtime
kotlin,506,getwd,environment,kotlin:environment:getwd,kernel_runtime
kotlin,507,setwd,runtime,kotlin:runtime:setwd,kernel_runtime
kotlin,508,basename,runtime,kotlin:runtime:basename,kernel_runtime
kotlin,509,dirname,io,kotlin:io:dirname,kernel_runtime
kotlin,510,Sys.chmod,system,kotlin:system:Sys.chmod,kernel_runtime
kotlin,511,Sys.umask,system,kotlin:system:Sys.umask,kernel_runtime
kotlin,512,Sys.readlink,io,kotlin:io:Sys.readlink,kernel_runtime
kotlin,513,Sys.info,runtime,kotlin:runtime:Sys.info,kernel_runtime
kotlin,514,Sys.sleep,system,kotlin:system:Sys.sleep,kernel_runtime
kotlin,515,Sys.getlocale,environment,kotlin:environment:Sys.getlocale,kernel_runtime
kotlin,516,Sys.setlocale,system,kotlin:system:Sys.setlocale,kernel_runtime
kotlin,517,Sys.localeconv,system,kotlin:system:Sys.localeconv,kernel_runtime
kotlin,518,path.expand,system,kotlin:system:path.expand,kernel_runtime
kotlin,519,Sys.getpid,environment,kotlin:environment:Sys.getpid,kernel_runtime
kotlin,520,normalizePath,runtime,kotlin:runtime:normalizePath,kernel_runtime
kotlin,521,Sys.glob,system,kotlin:system:Sys.glob,kernel_runtime
kotlin,522,unlink,system,kotlin:system:unlink,kernel_runtime
kotlin,523,polyroot,numeric-complex,kotlin:numeric-complex:polyroot,kernel_runtime
kotlin,524,inherits,runtime,kotlin:runtime:inherits,kernel_runtime
kotlin,525,UseMethod,language,kotlin:language:UseMethod,kernel_runtime
kotlin,526,NextMethod,language,kotlin:language:NextMethod,kernel_runtime
kotlin,527,standardGeneric,runtime,kotlin:runtime:standardGeneric,kernel_runtime
kotlin,528,Sys.time,runtime,kotlin:runtime:Sys.time,kernel_runtime
kotlin,529,as.POSIXct,datetime,kotlin:datetime:as.POSIXct,kernel_runtime
kotlin,530,as.POSIXlt,datetime,kotlin:datetime:as.POSIXlt,kernel_runtime
kotlin,531,format.POSIXlt,datetime,kotlin:datetime:format.POSIXlt,kernel_runtime
kotlin,532,strptime,character,kotlin:character:strptime,kernel_runtime
kotlin,533,Date2POSIXlt,datetime,kotlin:datetime:Date2POSIXlt,kernel_runtime
kotlin,534,POSIXlt2Date,datetime,kotlin:datetime:POSIXlt2Date,kernel_runtime
kotlin,535,balancePOSIXlt,datetime,kotlin:datetime:balancePOSIXlt,kernel_runtime
kotlin,536,unCfillPOSIXlt,datetime,kotlin:datetime:unCfillPOSIXlt,kernel_runtime
kotlin,537,compareNumericVersion,runtime,kotlin:runtime:compareNumericVersion,kernel_runtime
kotlin,538,mkCode,language,kotlin:language:mkCode,kernel_runtime
kotlin,539,bcClose,language,kotlin:language:bcClose,kernel_runtime
kotlin,540,is.builtin.internal,language,kotlin:language:is.builtin.internal,kernel_runtime
kotlin,541,disassemble,language,kotlin:language:disassemble,kernel_runtime
kotlin,542,bcVersion,language,kotlin:language:bcVersion,kernel_runtime
kotlin,543,load.from.file,io,kotlin:io:load.from.file,kernel_runtime
kotlin,544,save.to.file,io,kotlin:io:save.to.file,kernel_runtime
kotlin,545,growconst,language,kotlin:language:growconst,kernel_runtime
kotlin,546,putconst,language,kotlin:language:putconst,kernel_runtime
kotlin,547,getconst,environment,kotlin:environment:getconst,kernel_runtime
kotlin,548,enableJIT,language,kotlin:language:enableJIT,kernel_runtime
kotlin,549,compilePKGS,language,kotlin:language:compilePKGS,kernel_runtime
kotlin,550,setNumMathThreads,io,kotlin:io:setNumMathThreads,kernel_runtime
kotlin,551,setMaxNumMathThreads,io,kotlin:io:setMaxNumMathThreads,kernel_runtime
kotlin,552,stdin,io,kotlin:io:stdin,kernel_runtime
kotlin,553,stdout,io,kotlin:io:stdout,kernel_runtime
kotlin,554,stderr,io,kotlin:io:stderr,kernel_runtime
kotlin,555,isatty,io,kotlin:io:isatty,kernel_runtime
kotlin,556,readLines,io,kotlin:io:readLines,kernel_runtime
kotlin,557,writeLines,io,kotlin:io:writeLines,kernel_runtime
kotlin,558,readBin,io,kotlin:io:readBin,kernel_runtime
kotlin,559,writeBin,io,kotlin:io:writeBin,kernel_runtime
kotlin,560,readChar,io,kotlin:io:readChar,kernel_runtime
kotlin,561,writeChar,io,kotlin:io:writeChar,kernel_runtime
kotlin,562,open,io,kotlin:io:open,kernel_runtime
kotlin,563,isOpen,io,kotlin:io:isOpen,kernel_runtime
kotlin,564,isIncomplete,io,kotlin:io:isIncomplete,kernel_runtime
kotlin,565,isSeekable,io,kotlin:io:isSeekable,kernel_runtime
kotlin,566,close,io,kotlin:io:close,kernel_runtime
kotlin,567,flush,io,kotlin:io:flush,kernel_runtime
kotlin,568,file,io,kotlin:io:file,kernel_runtime
kotlin,569,url,io,kotlin:io:url,kernel_runtime
kotlin,570,pipe,io,kotlin:io:pipe,kernel_runtime
kotlin,571,fifo,io,kotlin:io:fifo,kernel_runtime
kotlin,572,gzfile,io,kotlin:io:gzfile,kernel_runtime
kotlin,573,bzfile,io,kotlin:io:bzfile,kernel_runtime
kotlin,574,xzfile,io,kotlin:io:xzfile,kernel_runtime
kotlin,575,zstdfile,io,kotlin:io:zstdfile,kernel_runtime
kotlin,576,unz,io,kotlin:io:unz,kernel_runtime
kotlin,577,seek,io,kotlin:io:seek,kernel_runtime
kotlin,578,truncate,io,kotlin:io:truncate,kernel_runtime
kotlin,579,pushBack,io,kotlin:io:pushBack,kernel_runtime
kotlin,580,clearPushBack,io,kotlin:io:clearPushBack,kernel_runtime
kotlin,581,pushBackLength,io,kotlin:io:pushBackLength,kernel_runtime
kotlin,582,rawConnection,io,kotlin:io:rawConnection,kernel_runtime
kotlin,583,rawConnectionValue,io,kotlin:io:rawConnectionValue,kernel_runtime
kotlin,584,textConnection,io,kotlin:io:textConnection,kernel_runtime
kotlin,585,textConnectionValue,io,kotlin:io:textConnectionValue,kernel_runtime
kotlin,586,socketConnection,io,kotlin:io:socketConnection,kernel_runtime
kotlin,587,socketAccept,io,kotlin:io:socketAccept,kernel_runtime
kotlin,588,sockSelect,io,kotlin:io:sockSelect,kernel_runtime
kotlin,589,serverSocket,io,kotlin:io:serverSocket,kernel_runtime
kotlin,590,socketTimeout,io,kotlin:io:socketTimeout,kernel_runtime
kotlin,591,getConnection,environment,kotlin:environment:getConnection,kernel_runtime
kotlin,592,getAllConnections,environment,kotlin:environment:getAllConnections,kernel_runtime
kotlin,593,summary.connection,io,kotlin:io:summary.connection,kernel_runtime
kotlin,594,gzcon,io,kotlin:io:gzcon,kernel_runtime
kotlin,595,memCompress,io,kotlin:io:memCompress,kernel_runtime
kotlin,596,memDecompress,io,kotlin:io:memDecompress,kernel_runtime
kotlin,597,readDCF,io,kotlin:io:readDCF,kernel_runtime
kotlin,598,lockEnvironment,environment,kotlin:environment:lockEnvironment,kernel_runtime
kotlin,599,environmentIsLocked,environment,kotlin:environment:environmentIsLocked,kernel_runtime
kotlin,600,lockBinding,environment,kotlin:environment:lockBinding,kernel_runtime
kotlin,601,unlockBinding,environment,kotlin:environment:unlockBinding,kernel_runtime
kotlin,602,bindingIsLocked,environment,kotlin:environment:bindingIsLocked,kernel_runtime
kotlin,603,makeActiveBinding,environment,kotlin:environment:makeActiveBinding,kernel_runtime
kotlin,604,bindingIsActive,environment,kotlin:environment:bindingIsActive,kernel_runtime
kotlin,605,activeBindingFunction,environment,kotlin:environment:activeBindingFunction,kernel_runtime
kotlin,606,getBindingType,environment,kotlin:environment:getBindingType,kernel_runtime
kotlin,607,delayedBindingExpression,environment,kotlin:environment:delayedBindingExpression,kernel_runtime
kotlin,608,delayedBindingEnvironment,environment,kotlin:environment:delayedBindingEnvironment,kernel_runtime
kotlin,609,forcedBindingExpression,environment,kotlin:environment:forcedBindingExpression,kernel_runtime
kotlin,610,dotsExist,environment,kotlin:environment:dotsExist,kernel_runtime
kotlin,611,getDotType,environment,kotlin:environment:getDotType,kernel_runtime
kotlin,612,dotDelayedExpression,environment,kotlin:environment:dotDelayedExpression,kernel_runtime
kotlin,613,dotDelayedEnvironment,environment,kotlin:environment:dotDelayedEnvironment,kernel_runtime
kotlin,614,dotForcedExpression,environment,kotlin:environment:dotForcedExpression,kernel_runtime
kotlin,615,dotsLength,environment,kotlin:environment:dotsLength,kernel_runtime
kotlin,616,dotsNames,attribute,kotlin:attribute:dotsNames,kernel_runtime
kotlin,617,dotsElt,environment,kotlin:environment:dotsElt,kernel_runtime
kotlin,618,mkUnbound,environment,kotlin:environment:mkUnbound,kernel_runtime
kotlin,619,isNamespaceEnv,environment,kotlin:environment:isNamespaceEnv,kernel_runtime
kotlin,620,registerNamespace,environment,kotlin:environment:registerNamespace,kernel_runtime
kotlin,621,unregisterNamespace,environment,kotlin:environment:unregisterNamespace,kernel_runtime
kotlin,622,getRegisteredNamespace,environment,kotlin:environment:getRegisteredNamespace,kernel_runtime
kotlin,623,isRegisteredNamespace,environment,kotlin:environment:isRegisteredNamespace,kernel_runtime
kotlin,624,getNamespaceRegistry,environment,kotlin:environment:getNamespaceRegistry,kernel_runtime
kotlin,625,importIntoEnv,environment,kotlin:environment:importIntoEnv,kernel_runtime
kotlin,626,env.profile,environment,kotlin:environment:env.profile,kernel_runtime
kotlin,627,Encoding,character,kotlin:character:Encoding,kernel_runtime
kotlin,628,setEncoding,character,kotlin:character:setEncoding,kernel_runtime
kotlin,629,setTimeLimit,system,kotlin:system:setTimeLimit,kernel_runtime
kotlin,630,setSessionTimeLimit,system,kotlin:system:setSessionTimeLimit,kernel_runtime
kotlin,631,icuSetCollate,runtime,kotlin:runtime:icuSetCollate,kernel_runtime
kotlin,632,icuGetCollate,environment,kotlin:environment:icuGetCollate,kernel_runtime
kotlin,633,readRenviron,environment,kotlin:environment:readRenviron,kernel_runtime
kotlin,634,shortRowNames,attribute,kotlin:attribute:shortRowNames,kernel_runtime
kotlin,635,copyDFattr,attribute,kotlin:attribute:copyDFattr,kernel_runtime
kotlin,636,getRegisteredRoutines,environment,kotlin:environment:getRegisteredRoutines,kernel_runtime
kotlin,637,getLoadedDLLs,environment,kotlin:environment:getLoadedDLLs,kernel_runtime
kotlin,638,getSymbolInfo,environment,kotlin:environment:getSymbolInfo,kernel_runtime
kotlin,639,.isMethodsDispatchOn,runtime,kotlin:runtime:.isMethodsDispatchOn,kernel_runtime
kotlin,640,lazyLoadDBfetch,serialization,kotlin:serialization:lazyLoadDBfetch,kernel_runtime
kotlin,641,lazyLoadDBflush,serialization,kotlin:serialization:lazyLoadDBflush,kernel_runtime
kotlin,642,getVarsFromFrame,environment,kotlin:environment:getVarsFromFrame,kernel_runtime
kotlin,643,lazyLoadDBinsertValue,serialization,kotlin:serialization:lazyLoadDBinsertValue,kernel_runtime
kotlin,644,bincode,runtime,kotlin:runtime:bincode,kernel_runtime
kotlin,645,tabulate,runtime,kotlin:runtime:tabulate,kernel_runtime
kotlin,646,findInterval,runtime,kotlin:runtime:findInterval,kernel_runtime
kotlin,647,pretty,runtime,kotlin:runtime:pretty,kernel_runtime
kotlin,648,formatC,runtime,kotlin:runtime:formatC,kernel_runtime
kotlin,649,crc64,runtime,kotlin:runtime:crc64,kernel_runtime
kotlin,650,bitwiseAnd,bitwise,kotlin:bitwise:bitwiseAnd,kernel_runtime
kotlin,651,bitwiseNot,bitwise,kotlin:bitwise:bitwiseNot,kernel_runtime
kotlin,652,bitwiseOr,bitwise,kotlin:bitwise:bitwiseOr,kernel_runtime
kotlin,653,bitwiseXor,bitwise,kotlin:bitwise:bitwiseXor,kernel_runtime
kotlin,654,bitwiseShiftL,bitwise,kotlin:bitwise:bitwiseShiftL,kernel_runtime
kotlin,655,bitwiseShiftR,bitwise,kotlin:bitwise:bitwiseShiftR,kernel_runtime
kotlin,656,serialize,serialization,kotlin:serialization:serialize,kernel_runtime
kotlin,657,serializeb,serialization,kotlin:serialization:serializeb,kernel_runtime
kotlin,658,unserialize,serialization,kotlin:serialization:unserialize,kernel_runtime
kotlin,659,rowsum_matrix,reduction,kotlin:reduction:rowsum_matrix,kernel_runtime
kotlin,660,rowsum_df,reduction,kotlin:reduction:rowsum_df,kernel_runtime
kotlin,661,objsxp,runtime,kotlin:runtime:objsxp,kernel_runtime
kotlin,662,setS4Object,runtime,kotlin:runtime:setS4Object,kernel_runtime
kotlin,663,traceOnOff,runtime,kotlin:runtime:traceOnOff,kernel_runtime
kotlin,664,debugOnOff,runtime,kotlin:runtime:debugOnOff,kernel_runtime
kotlin,665,La_qr_cmplx,matrix,kotlin:matrix:La_qr_cmplx,kernel_runtime
kotlin,666,La_rs,matrix,kotlin:matrix:La_rs,kernel_runtime
kotlin,667,La_rs_cmplx,matrix,kotlin:matrix:La_rs_cmplx,kernel_runtime
kotlin,668,La_rg,matrix,kotlin:matrix:La_rg,kernel_runtime
kotlin,669,La_rg_cmplx,matrix,kotlin:matrix:La_rg_cmplx,kernel_runtime
kotlin,670,La_rs,matrix,kotlin:matrix:La_rs,kernel_runtime
kotlin,671,La_rs_cmplx,matrix,kotlin:matrix:La_rs_cmplx,kernel_runtime
kotlin,672,La_dlange,matrix,kotlin:matrix:La_dlange,kernel_runtime
kotlin,673,La_dgecon,matrix,kotlin:matrix:La_dgecon,kernel_runtime
kotlin,674,La_dtrcon,matrix,kotlin:matrix:La_dtrcon,kernel_runtime
kotlin,675,La_dtrcon3,matrix,kotlin:matrix:La_dtrcon3,kernel_runtime
kotlin,676,La_zlange,matrix,kotlin:matrix:La_zlange,kernel_runtime
kotlin,677,La_zgecon,matrix,kotlin:matrix:La_zgecon,kernel_runtime
kotlin,678,La_ztrcon,matrix,kotlin:matrix:La_ztrcon,kernel_runtime
kotlin,679,La_ztrcon3,matrix,kotlin:matrix:La_ztrcon3,kernel_runtime
kotlin,680,La_solve_cmplx,matrix,kotlin:matrix:La_solve_cmplx,kernel_runtime
kotlin,681,La_solve,matrix,kotlin:matrix:La_solve,kernel_runtime
kotlin,682,La_qr,matrix,kotlin:matrix:La_qr,kernel_runtime
kotlin,683,La_chol,matrix,kotlin:matrix:La_chol,kernel_runtime
kotlin,684,La_chol2inv,matrix,kotlin:matrix:La_chol2inv,kernel_runtime
kotlin,685,qr_coef_real,matrix,kotlin:matrix:qr_coef_real,kernel_runtime
kotlin,686,qr_qy_real,matrix,kotlin:matrix:qr_qy_real,kernel_runtime
kotlin,687,det_ge_real,matrix,kotlin:matrix:det_ge_real,kernel_runtime
kotlin,688,qr_coef_cmplx,matrix,kotlin:matrix:qr_coef_cmplx,kernel_runtime
kotlin,689,qr_qy_cmplx,matrix,kotlin:matrix:qr_qy_cmplx,kernel_runtime
kotlin,690,La_svd,matrix,kotlin:matrix:La_svd,kernel_runtime
kotlin,691,La_svd_cmplx,matrix,kotlin:matrix:La_svd_cmplx,kernel_runtime
kotlin,692,La_version,matrix,kotlin:matrix:La_version,kernel_runtime
kotlin,693,La_library,matrix,kotlin:matrix:La_library,kernel_runtime
kotlin,694,bcprofcounts,language,kotlin:language:bcprofcounts,kernel_runtime
kotlin,695,bcprofstart,language,kotlin:language:bcprofstart,kernel_runtime
kotlin,696,bcprofstop,language,kotlin:language:bcprofstop,kernel_runtime
kotlin,697,eSoftVersion,system,kotlin:system:eSoftVersion,kernel_runtime
kotlin,698,curlVersion,io,kotlin:io:curlVersion,kernel_runtime
kotlin,699,curlGetHeaders,environment,kotlin:environment:curlGetHeaders,kernel_runtime
kotlin,700,curlDownload,io,kotlin:io:curlDownload,kernel_runtime
kotlin,701,compilerVersion,system,kotlin:system:compilerVersion,kernel_runtime
swift,0,if,language,swift:language:if,kernel_runtime
swift,1,while,language,swift:language:while,kernel_runtime
swift,2,for,language,swift:language:for,kernel_runtime
swift,3,repeat,language,swift:language:repeat,kernel_runtime
swift,4,break,language,swift:language:break,kernel_runtime
swift,5,next,language,swift:language:next,kernel_runtime
swift,6,return,language,swift:language:return,kernel_runtime
swift,7,function,language,swift:language:function,kernel_runtime
swift,8,<-,replacement,swift:replacement:<-,kernel_runtime
swift,9,=,language,swift:language:=,kernel_runtime
swift,10,<<-,replacement,swift:replacement:<<-,kernel_runtime
swift,11,{,language,swift:language:{,kernel_runtime
swift,12,(,language,swift:language:(,kernel_runtime
swift,13,.subset,subset,swift:subset:.subset,kernel_runtime
swift,14,.subset2,subset,swift:subset:.subset2,kernel_runtime
swift,15,[,subset,swift:subset:[,kernel_runtime
swift,16,[[,subset,swift:subset:[[,kernel_runtime
swift,17,$,subset,swift:subset:$,kernel_runtime
swift,18,@,language,swift:language:@,kernel_runtime
swift,19,[<-,replacement,swift:replacement:[<-,kernel_runtime
swift,20,[[<-,replacement,swift:replacement:[[<-,kernel_runtime
swift,21,$<-,replacement,swift:replacement:$<-,kernel_runtime
swift,22,switch,language,swift:language:switch,kernel_runtime
swift,23,browser,language,swift:language:browser,kernel_runtime
swift,24,.primTrace,runtime,swift:runtime:.primTrace,kernel_runtime
swift,25,.primUntrace,runtime,swift:runtime:.primUntrace,kernel_runtime
swift,26,.Internal,language,swift:language:.Internal,kernel_runtime
swift,27,.Primitive,runtime,swift:runtime:.Primitive,kernel_runtime
swift,28,call,language,swift:language:call,kernel_runtime
swift,29,quote,language,swift:language:quote,kernel_runtime
swift,30,substitute,character,swift:character:substitute,kernel_runtime
swift,31,missing,language,swift:language:missing,kernel_runtime
swift,32,nargs,runtime,swift:runtime:nargs,kernel_runtime
swift,33,on.exit,language,swift:language:on.exit,kernel_runtime
swift,34,forceAndCall,language,swift:language:forceAndCall,kernel_runtime
swift,35,declare,language,swift:language:declare,kernel_runtime
swift,36,stop,runtime,swift:runtime:stop,kernel_runtime
swift,37,warning,runtime,swift:runtime:warning,kernel_runtime
swift,38,gettext,environment,swift:environment:gettext,kernel_runtime
swift,39,ngettext,environment,swift:environment:ngettext,kernel_runtime
swift,40,bindtextdomain,runtime,swift:runtime:bindtextdomain,kernel_runtime
swift,41,.addCondHands,runtime,swift:runtime:.addCondHands,kernel_runtime
swift,42,.addGlobHands,runtime,swift:runtime:.addGlobHands,kernel_runtime
swift,43,.resetCondHands,runtime,swift:runtime:.resetCondHands,kernel_runtime
swift,44,.signalCondition,runtime,swift:runtime:.signalCondition,kernel_runtime
swift,45,.dfltStop,runtime,swift:runtime:.dfltStop,kernel_runtime
swift,46,.dfltWarn,runtime,swift:runtime:.dfltWarn,kernel_runtime
swift,47,.addRestart,runtime,swift:runtime:.addRestart,kernel_runtime
swift,48,.getRestart,environment,swift:environment:.getRestart,kernel_runtime
swift,49,.invokeRestart,runtime,swift:runtime:.invokeRestart,kernel_runtime
swift,50,.addTryHandlers,runtime,swift:runtime:.addTryHandlers,kernel_runtime
swift,51,geterrmessage,environment,swift:environment:geterrmessage,kernel_runtime
swift,52,seterrmessage,runtime,swift:runtime:seterrmessage,kernel_runtime
swift,53,printDeferredWarnings,runtime,swift:runtime:printDeferredWarnings,kernel_runtime
swift,54,interruptsSuspended,runtime,swift:runtime:interruptsSuspended,kernel_runtime
swift,55,as.function.default,runtime,swift:runtime:as.function.default,kernel_runtime
swift,56,debug,runtime,swift:runtime:debug,kernel_runtime
swift,57,undebug,runtime,swift:runtime:undebug,kernel_runtime
swift,58,isdebugged,runtime,swift:runtime:isdebugged,kernel_runtime
swift,59,debugonce,runtime,swift:runtime:debugonce,kernel_runtime
swift,60,Recall,language,swift:language:Recall,kernel_runtime
swift,61,delayedAssign,runtime,swift:runtime:delayedAssign,kernel_runtime
swift,62,makeLazy,runtime,swift:runtime:makeLazy,kernel_runtime
swift,63,identical,runtime,swift:runtime:identical,kernel_runtime
swift,64,C_tryCatchHelper,runtime,swift:runtime:C_tryCatchHelper,kernel_runtime
swift,65,getNamespaceValue,environment,swift:environment:getNamespaceValue,kernel_runtime
swift,66,+,arithmetic,swift:arithmetic:+,kernel_runtime
swift,67,-,arithmetic,swift:arithmetic:-,kernel_runtime
swift,68,*,arithmetic,swift:arithmetic:*,kernel_runtime
swift,69,/,arithmetic,swift:arithmetic:/,kernel_runtime
swift,70,^,arithmetic,swift:arithmetic:^,kernel_runtime
swift,71,%%,arithmetic,swift:arithmetic:%%,kernel_runtime
swift,72,%/%,arithmetic,swift:arithmetic:%/%,kernel_runtime
swift,73,%*%,matrix,swift:matrix:%*%,kernel_runtime
swift,74,==,relational,swift:relational:==,kernel_runtime
swift,75,!=,relational,swift:relational:!=,kernel_runtime
swift,76,<,relational,swift:relational:<,kernel_runtime
swift,77,<=,relational,swift:relational:<=,kernel_runtime
swift,78,>=,relational,swift:relational:>=,kernel_runtime
swift,79,>,relational,swift:relational:>,kernel_runtime
swift,80,&,logical,swift:logical:&,kernel_runtime
swift,81,|,logical,swift:logical:|,kernel_runtime
swift,82,!,logical,swift:logical:!,kernel_runtime
swift,83,&&,logical-short-circuit,swift:logical-short-circuit:&&,kernel_runtime
swift,84,||,logical-short-circuit,swift:logical-short-circuit:||,kernel_runtime
swift,85,:,runtime,swift:runtime::,kernel_runtime
swift,86,~,language,swift:language:~,kernel_runtime
swift,87,::,language,swift:language:::,kernel_runtime
swift,88,:::,language,swift:language::::,kernel_runtime
swift,89,all,logical-reduction,swift:logical-reduction:all,kernel_runtime
swift,90,any,logical-reduction,swift:logical-reduction:any,kernel_runtime
swift,91,...elt,environment,swift:environment:...elt,kernel_runtime
swift,92,...length,environment,swift:environment:...length,kernel_runtime
swift,93,...names,attribute,swift:attribute:...names,kernel_runtime
swift,94,length,matrix,swift:matrix:length,kernel_runtime
swift,95,length<-,replacement,swift:replacement:length<-,kernel_runtime
swift,96,oldClass,attribute,swift:attribute:oldClass,kernel_runtime
swift,97,oldClass<-,replacement,swift:replacement:oldClass<-,kernel_runtime
swift,98,class,attribute,swift:attribute:class,kernel_runtime
swift,99,.cache_class,attribute,swift:attribute:.cache_class,kernel_runtime
swift,100,.class2,attribute,swift:attribute:.class2,kernel_runtime
swift,101,class<-,replacement,swift:replacement:class<-,kernel_runtime
swift,102,unclass,attribute,swift:attribute:unclass,kernel_runtime
swift,103,names,attribute,swift:attribute:names,kernel_runtime
swift,104,names<-,replacement,swift:replacement:names<-,kernel_runtime
swift,105,dimnames,attribute,swift:attribute:dimnames,kernel_runtime
