table_index,name,kernel,arity,target,route
504,Sys.setenv,environment,2,swift,swift:environment:Sys.setenv
505,Sys.unsetenv,environment,1,go,go:environment:Sys.unsetenv
505,Sys.unsetenv,environment,1,rust,rust:environment:Sys.unsetenv
505,Sys.unsetenv,environment,1,cpp,cpp:environment:Sys.unsetenv
505,Sys.unsetenv,environment,1,c,c:environment:Sys.unsetenv
505,Sys.unsetenv,environment,1,python,python:environment:Sys.unsetenv
505,Sys.unsetenv,environment,1,zig,zig:environment:Sys.unsetenv
505,Sys.unsetenv,environment,1,julia,julia:environment:Sys.unsetenv
505,Sys.unsetenv,environment,1,nim,nim:environment:Sys.unsetenv
505,Sys.unsetenv,environment,1,csharp,csharp:environment:Sys.unsetenv
505,Sys.unsetenv,environment,1,java,java:environment:Sys.unsetenv
505,Sys.unsetenv,environment,1,kotlin,kotlin:environment:Sys.unsetenv
505,Sys.unsetenv,environment,1,swift,swift:environment:Sys.unsetenv
506,getwd,environment,0,go,go:environment:getwd
506,getwd,environment,0,rust,rust:environment:getwd
506,getwd,environment,0,cpp,cpp:environment:getwd
506,getwd,environment,0,c,c:environment:getwd
506,getwd,environment,0,python,python:environment:getwd
506,getwd,environment,0,zig,zig:environment:getwd
506,getwd,environment,0,julia,julia:environment:getwd
506,getwd,environment,0,nim,nim:environment:getwd
506,getwd,environment,0,csharp,csharp:environment:getwd
506,getwd,environment,0,java,java:environment:getwd
506,getwd,environment,0,kotlin,kotlin:environment:getwd
506,getwd,environment,0,swift,swift:environment:getwd
507,setwd,runtime,1,go,go:runtime:setwd
507,setwd,runtime,1,rust,rust:runtime:setwd
507,setwd,runtime,1,cpp,cpp:runtime:setwd
507,setwd,runtime,1,c,c:runtime:setwd
507,setwd,runtime,1,python,python:runtime:setwd
507,setwd,runtime,1,zig,zig:runtime:setwd
507,setwd,runtime,1,julia,julia:runtime:setwd
507,setwd,runtime,1,nim,nim:runtime:setwd
507,setwd,runtime,1,csharp,csharp:runtime:setwd
507,setwd,runtime,1,java,java:runtime:setwd
507,setwd,runtime,1,kotlin,kotlin:runtime:setwd
507,setwd,runtime,1,swift,swift:runtime:setwd
508,basename,runtime,1,go,go:runtime:basename
508,basename,runtime,1,rust,rust:runtime:basename
508,basename,runtime,1,cpp,cpp:runtime:basename
508,basename,runtime,1,c,c:runtime:basename
508,basename,runtime,1,python,python:runtime:basename
508,basename,runtime,1,zig,zig:runtime:basename
508,basename,runtime,1,julia,julia:runtime:basename
508,basename,runtime,1,nim,nim:runtime:basename
508,basename,runtime,1,csharp,csharp:runtime:basename
508,basename,runtime,1,java,java:runtime:basename
508,basename,runtime,1,kotlin,kotlin:runtime:basename
508,basename,runtime,1,swift,swift:runtime:basename
509,dirname,io,1,go,go:io:dirname
509,dirname,io,1,rust,rust:io:dirname
509,dirname,io,1,cpp,cpp:io:dirname
509,dirname,io,1,c,c:io:dirname
509,dirname,io,1,python,python:io:dirname
509,dirname,io,1,zig,zig:io:dirname
509,dirname,io,1,julia,julia:io:dirname
509,dirname,io,1,nim,nim:io:dirname
509,dirname,io,1,csharp,csharp:io:dirname
509,dirname,io,1,java,java:io:dirname
509,dirname,io,1,kotlin,kotlin:io:dirname
509,dirname,io,1,swift,swift:io:dirname
510,Sys.chmod,system,3,go,go:system:Sys.chmod
510,Sys.chmod,system,3,rust,rust:system:Sys.chmod
510,Sys.chmod,system,3,cpp,cpp:system:Sys.chmod
510,Sys.chmod,system,3,c,c:system:Sys.chmod
510,Sys.chmod,system,3,python,python:system:Sys.chmod
510,Sys.chmod,system,3,zig,zig:system:Sys.chmod
510,Sys.chmod,system,3,julia,julia:system:Sys.chmod
510,Sys.chmod,system,3,nim,nim:system:Sys.chmod
510,Sys.chmod,system,3,csharp,csharp:system:Sys.chmod
510,Sys.chmod,system,3,java,java:system:Sys.chmod
510,Sys.chmod,system,3,kotlin,kotlin:system:Sys.chmod
510,Sys.chmod,system,3,swift,swift:system:Sys.chmod
511,Sys.umask,system,1,go,go:system:Sys.umask
511,Sys.umask,system,1,rust,rust:system:Sys.umask
511,Sys.umask,system,1,cpp,cpp:system:Sys.umask
511,Sys.umask,system,1,c,c:system:Sys.umask
511,Sys.umask,system,1,python,python:system:Sys.umask
511,Sys.umask,system,1,zig,zig:system:Sys.umask
511,Sys.umask,system,1,julia,julia:system:Sys.umask
511,Sys.umask,system,1,nim,nim:system:Sys.umask
511,Sys.umask,system,1,csharp,csharp:system:Sys.umask
511,Sys.umask,system,1,java,java:system:Sys.umask
511,Sys.umask,system,1,kotlin,kotlin:system:Sys.umask
511,Sys.umask,system,1,swift,swift:system:Sys.umask
512,Sys.readlink,io,1,go,go:io:Sys.readlink
512,Sys.readlink,io,1,rust,rust:io:Sys.readlink
512,Sys.readlink,io,1,cpp,cpp:io:Sys.readlink
512,Sys.readlink,io,1,c,c:io:Sys.readlink
512,Sys.readlink,io,1,python,python:io:Sys.readlink
512,Sys.readlink,io,1,zig,zig:io:Sys.readlink
512,Sys.readlink,io,1,julia,julia:io:Sys.readlink
512,Sys.readlink,io,1,nim,nim:io:Sys.readlink
512,Sys.readlink,io,1,csharp,csharp:io:Sys.readlink
512,Sys.readlink,io,1,java,java:io:Sys.readlink
512,Sys.readlink,io,1,kotlin,kotlin:io:Sys.readlink
512,Sys.readlink,io,1,swift,swift:io:Sys.readlink
513,Sys.info,runtime,0,go,go:runtime:Sys.info
513,Sys.info,runtime,0,rust,rust:runtime:Sys.info
513,Sys.info,runtime,0,cpp,cpp:runtime:Sys.info
513,Sys.info,runtime,0,c,c:runtime:Sys.info
513,Sys.info,runtime,0,python,python:runtime:Sys.info
513,Sys.info,runtime,0,zig,zig:runtime:Sys.info
513,Sys.info,runtime,0,julia,julia:runtime:Sys.info
513,Sys.info,runtime,0,nim,nim:runtime:Sys.info
513,Sys.info,runtime,0,csharp,csharp:runtime:Sys.info
513,Sys.info,runtime,0,java,java:runtime:Sys.info
513,Sys.info,runtime,0,kotlin,kotlin:runtime:Sys.info
513,Sys.info,runtime,0,swift,swift:runtime:Sys.info
514,Sys.sleep,system,1,go,go:system:Sys.sleep
514,Sys.sleep,system,1,rust,rust:system:Sys.sleep
514,Sys.sleep,system,1,cpp,cpp:system:Sys.sleep
514,Sys.sleep,system,1,c,c:system:Sys.sleep
514,Sys.sleep,system,1,python,python:system:Sys.sleep
514,Sys.sleep,system,1,zig,zig:system:Sys.sleep
514,Sys.sleep,system,1,julia,julia:system:Sys.sleep
514,Sys.sleep,system,1,nim,nim:system:Sys.sleep
514,Sys.sleep,system,1,csharp,csharp:system:Sys.sleep
514,Sys.sleep,system,1,java,java:system:Sys.sleep
514,Sys.sleep,system,1,kotlin,kotlin:system:Sys.sleep
514,Sys.sleep,system,1,swift,swift:system:Sys.sleep
515,Sys.getlocale,environment,1,go,go:environment:Sys.getlocale
515,Sys.getlocale,environment,1,rust,rust:environment:Sys.getlocale
515,Sys.getlocale,environment,1,cpp,cpp:environment:Sys.getlocale
515,Sys.getlocale,environment,1,c,c:environment:Sys.getlocale
515,Sys.getlocale,environment,1,python,python:environment:Sys.getlocale
515,Sys.getlocale,environment,1,zig,zig:environment:Sys.getlocale
515,Sys.getlocale,environment,1,julia,julia:environment:Sys.getlocale
515,Sys.getlocale,environment,1,nim,nim:environment:Sys.getlocale
515,Sys.getlocale,environment,1,csharp,csharp:environment:Sys.getlocale
515,Sys.getlocale,environment,1,java,java:environment:Sys.getlocale
515,Sys.getlocale,environment,1,kotlin,kotlin:environment:Sys.getlocale
515,Sys.getlocale,environment,1,swift,swift:environment:Sys.getlocale
516,Sys.setlocale,system,2,go,go:system:Sys.setlocale
516,Sys.setlocale,system,2,rust,rust:system:Sys.setlocale
516,Sys.setlocale,system,2,cpp,cpp:system:Sys.setlocale
516,Sys.setlocale,system,2,c,c:system:Sys.setlocale
516,Sys.setlocale,system,2,python,python:system:Sys.setlocale
516,Sys.setlocale,system,2,zig,zig:system:Sys.setlocale
516,Sys.setlocale,system,2,julia,julia:system:Sys.setlocale
516,Sys.setlocale,system,2,nim,nim:system:Sys.setlocale
516,Sys.setlocale,system,2,csharp,csharp:system:Sys.setlocale
516,Sys.setlocale,system,2,java,java:system:Sys.setlocale
516,Sys.setlocale,system,2,kotlin,kotlin:system:Sys.setlocale
516,Sys.setlocale,system,2,swift,swift:system:Sys.setlocale
517,Sys.localeconv,system,0,go,go:system:Sys.localeconv
517,Sys.localeconv,system,0,rust,rust:system:Sys.localeconv
517,Sys.localeconv,system,0,cpp,cpp:system:Sys.localeconv
517,Sys.localeconv,system,0,c,c:system:Sys.localeconv
517,Sys.localeconv,system,0,python,python:system:Sys.localeconv
517,Sys.localeconv,system,0,zig,zig:system:Sys.localeconv
517,Sys.localeconv,system,0,julia,julia:system:Sys.localeconv
517,Sys.localeconv,system,0,nim,nim:system:Sys.localeconv
517,Sys.localeconv,system,0,csharp,csharp:system:Sys.localeconv
517,Sys.localeconv,system,0,java,java:system:Sys.localeconv
517,Sys.localeconv,system,0,kotlin,kotlin:system:Sys.localeconv
517,Sys.localeconv,system,0,swift,swift:system:Sys.localeconv
518,path.expand,system,1,go,go:system:path.expand
518,path.expand,system,1,rust,rust:system:path.expand
518,path.expand,system,1,cpp,cpp:system:path.expand
518,path.expand,system,1,c,c:system:path.expand
518,path.expand,system,1,python,python:system:path.expand
518,path.expand,system,1,zig,zig:system:path.expand
518,path.expand,system,1,julia,julia:system:path.expand
518,path.expand,system,1,nim,nim:system:path.expand
518,path.expand,system,1,csharp,csharp:system:path.expand
518,path.expand,system,1,java,java:system:path.expand
518,path.expand,system,1,kotlin,kotlin:system:path.expand
518,path.expand,system,1,swift,swift:system:path.expand
519,Sys.getpid,environment,0,go,go:environment:Sys.getpid
519,Sys.getpid,environment,0,rust,rust:environment:Sys.getpid
519,Sys.getpid,environment,0,cpp,cpp:environment:Sys.getpid
519,Sys.getpid,environment,0,c,c:environment:Sys.getpid
519,Sys.getpid,environment,0,python,python:environment:Sys.getpid
519,Sys.getpid,environment,0,zig,zig:environment:Sys.getpid
519,Sys.getpid,environment,0,julia,julia:environment:Sys.getpid
519,Sys.getpid,environment,0,nim,nim:environment:Sys.getpid
519,Sys.getpid,environment,0,csharp,csharp:environment:Sys.getpid
519,Sys.getpid,environment,0,java,java:environment:Sys.getpid
519,Sys.getpid,environment,0,kotlin,kotlin:environment:Sys.getpid
519,Sys.getpid,environment,0,swift,swift:environment:Sys.getpid
520,normalizePath,runtime,3,go,go:runtime:normalizePath
520,normalizePath,runtime,3,rust,rust:runtime:normalizePath
520,normalizePath,runtime,3,cpp,cpp:runtime:normalizePath
520,normalizePath,runtime,3,c,c:runtime:normalizePath
520,normalizePath,runtime,3,python,python:runtime:normalizePath
520,normalizePath,runtime,3,zig,zig:runtime:normalizePath
520,normalizePath,runtime,3,julia,julia:runtime:normalizePath
520,normalizePath,runtime,3,nim,nim:runtime:normalizePath
520,normalizePath,runtime,3,csharp,csharp:runtime:normalizePath
520,normalizePath,runtime,3,java,java:runtime:normalizePath
520,normalizePath,runtime,3,kotlin,kotlin:runtime:normalizePath
520,normalizePath,runtime,3,swift,swift:runtime:normalizePath
521,Sys.glob,system,2,go,go:system:Sys.glob
521,Sys.glob,system,2,rust,rust:system:Sys.glob
521,Sys.glob,system,2,cpp,cpp:system:Sys.glob
521,Sys.glob,system,2,c,c:system:Sys.glob
521,Sys.glob,system,2,python,python:system:Sys.glob
521,Sys.glob,system,2,zig,zig:system:Sys.glob
521,Sys.glob,system,2,julia,julia:system:Sys.glob
521,Sys.glob,system,2,nim,nim:system:Sys.glob
521,Sys.glob,system,2,csharp,csharp:system:Sys.glob
521,Sys.glob,system,2,java,java:system:Sys.glob
521,Sys.glob,system,2,kotlin,kotlin:system:Sys.glob
521,Sys.glob,system,2,swift,swift:system:Sys.glob
522,unlink,system,4,go,go:system:unlink
522,unlink,system,4,rust,rust:system:unlink
522,unlink,system,4,cpp,cpp:system:unlink
522,unlink,system,4,c,c:system:unlink
522,unlink,system,4,python,python:system:unlink
522,unlink,system,4,zig,zig:system:unlink
522,unlink,system,4,julia,julia:system:unlink
522,unlink,system,4,nim,nim:system:unlink
522,unlink,system,4,csharp,csharp:system:unlink
522,unlink,system,4,java,java:system:unlink
522,unlink,system,4,kotlin,kotlin:system:unlink
522,unlink,system,4,swift,swift:system:unlink
523,polyroot,numeric-complex,1,go,go:numeric-complex:polyroot
523,polyroot,numeric-complex,1,rust,rust:numeric-complex:polyroot
523,polyroot,numeric-complex,1,cpp,cpp:numeric-complex:polyroot
523,polyroot,numeric-complex,1,c,c:numeric-complex:polyroot
523,polyroot,numeric-complex,1,python,python:numeric-complex:polyroot
523,polyroot,numeric-complex,1,zig,zig:numeric-complex:polyroot
523,polyroot,numeric-complex,1,julia,julia:numeric-complex:polyroot
523,polyroot,numeric-complex,1,nim,nim:numeric-complex:polyroot
523,polyroot,numeric-complex,1,csharp,csharp:numeric-complex:polyroot
523,polyroot,numeric-complex,1,java,java:numeric-complex:polyroot
523,polyroot,numeric-complex,1,kotlin,kotlin:numeric-complex:polyroot
523,polyroot,numeric-complex,1,swift,swift:numeric-complex:polyroot
524,inherits,runtime,3,go,go:runtime:inherits
524,inherits,runtime,3,rust,rust:runtime:inherits
524,inherits,runtime,3,cpp,cpp:runtime:inherits
524,inherits,runtime,3,c,c:runtime:inherits
524,inherits,runtime,3,python,python:runtime:inherits
524,inherits,runtime,3,zig,zig:runtime:inherits
524,inherits,runtime,3,julia,julia:runtime:inherits
524,inherits,runtime,3,nim,nim:runtime:inherits
524,inherits,runtime,3,csharp,csharp:runtime:inherits
524,inherits,runtime,3,java,java:runtime:inherits
524,inherits,runtime,3,kotlin,kotlin:runtime:inherits
524,inherits,runtime,3,swift,swift:runtime:inherits
525,UseMethod,language,-1,go,go:language:UseMethod
525,UseMethod,language,-1,rust,rust:language:UseMethod
525,UseMethod,language,-1,cpp,cpp:language:UseMethod
525,UseMethod,language,-1,c,c:language:UseMethod
525,UseMethod,language,-1,python,python:language:UseMethod
525,UseMethod,language,-1,zig,zig:language:UseMethod
525,UseMethod,language,-1,julia,julia:language:UseMethod
525,UseMethod,language,-1,nim,nim:language:UseMethod
525,UseMethod,language,-1,csharp,csharp:language:UseMethod
525,UseMethod,language,-1,java,java:language:UseMethod
525,UseMethod,language,-1,kotlin,kotlin:language:UseMethod
525,UseMethod,language,-1,swift,swift:language:UseMethod
526,NextMethod,language,-1,go,go:language:NextMethod
526,NextMethod,language,-1,rust,rust:language:NextMethod
526,NextMethod,language,-1,cpp,cpp:language:NextMethod
526,NextMethod,language,-1,c,c:language:NextMethod
526,NextMethod,language,-1,python,python:language:NextMethod
526,NextMethod,language,-1,zig,zig:language:NextMethod
526,NextMethod,language,-1,julia,julia:language:NextMethod
526,NextMethod,language,-1,nim,nim:language:NextMethod
526,NextMethod,language,-1,csharp,csharp:language:NextMethod
526,NextMethod,language,-1,java,java:language:NextMethod
526,NextMethod,language,-1,kotlin,kotlin:language:NextMethod
526,NextMethod,language,-1,swift,swift:language:NextMethod
527,standardGeneric,runtime,-1,go,go:runtime:standardGeneric
527,standardGeneric,runtime,-1,rust,rust:runtime:standardGeneric
527,standardGeneric,runtime,-1,cpp,cpp:runtime:standardGeneric
527,standardGeneric,runtime,-1,c,c:runtime:standardGeneric
527,standardGeneric,runtime,-1,python,python:runtime:standardGeneric
527,standardGeneric,runtime,-1,zig,zig:runtime:standardGeneric
527,standardGeneric,runtime,-1,julia,julia:runtime:standardGeneric
527,standardGeneric,runtime,-1,nim,nim:runtime:standardGeneric
527,standardGeneric,runtime,-1,csharp,csharp:runtime:standardGeneric
527,standardGeneric,runtime,-1,java,java:runtime:standardGeneric
527,standardGeneric,runtime,-1,kotlin,kotlin:runtime:standardGeneric
527,standardGeneric,runtime,-1,swift,swift:runtime:standardGeneric
528,Sys.time,runtime,0,go,go:runtime:Sys.time
528,Sys.time,runtime,0,rust,rust:runtime:Sys.time
528,Sys.time,runtime,0,cpp,cpp:runtime:Sys.time
528,Sys.time,runtime,0,c,c:runtime:Sys.time
528,Sys.time,runtime,0,python,python:runtime:Sys.time
528,Sys.time,runtime,0,zig,zig:runtime:Sys.time
528,Sys.time,runtime,0,julia,julia:runtime:Sys.time
528,Sys.time,runtime,0,nim,nim:runtime:Sys.time
528,Sys.time,runtime,0,csharp,csharp:runtime:Sys.time
528,Sys.time,runtime,0,java,java:runtime:Sys.time
528,Sys.time,runtime,0,kotlin,kotlin:runtime:Sys.time
528,Sys.time,runtime,0,swift,swift:runtime:Sys.time
529,as.POSIXct,datetime,2,go,go:datetime:as.POSIXct
529,as.POSIXct,datetime,2,rust,rust:datetime:as.POSIXct
529,as.POSIXct,datetime,2,cpp,cpp:datetime:as.POSIXct
529,as.POSIXct,datetime,2,c,c:datetime:as.POSIXct
529,as.POSIXct,datetime,2,python,python:datetime:as.POSIXct
529,as.POSIXct,datetime,2,zig,zig:datetime:as.POSIXct
529,as.POSIXct,datetime,2,julia,julia:datetime:as.POSIXct
529,as.POSIXct,datetime,2,nim,nim:datetime:as.POSIXct
529,as.POSIXct,datetime,2,csharp,csharp:datetime:as.POSIXct
529,as.POSIXct,datetime,2,java,java:datetime:as.POSIXct
529,as.POSIXct,datetime,2,kotlin,kotlin:datetime:as.POSIXct
529,as.POSIXct,datetime,2,swift,swift:datetime:as.POSIXct
530,as.POSIXlt,datetime,2,go,go:datetime:as.POSIXlt
530,as.POSIXlt,datetime,2,rust,rust:datetime:as.POSIXlt
530,as.POSIXlt,datetime,2,cpp,cpp:datetime:as.POSIXlt
530,as.POSIXlt,datetime,2,c,c:datetime:as.POSIXlt
530,as.POSIXlt,datetime,2,python,python:datetime:as.POSIXlt
530,as.POSIXlt,datetime,2,zig,zig:datetime:as.POSIXlt
530,as.POSIXlt,datetime,2,julia,julia:datetime:as.POSIXlt
530,as.POSIXlt,datetime,2,nim,nim:datetime:as.POSIXlt
530,as.POSIXlt,datetime,2,csharp,csharp:datetime:as.POSIXlt
530,as.POSIXlt,datetime,2,java,java:datetime:as.POSIXlt
530,as.POSIXlt,datetime,2,kotlin,kotlin:datetime:as.POSIXlt
530,as.POSIXlt,datetime,2,swift,swift:datetime:as.POSIXlt
531,format.POSIXlt,datetime,4,go,go:datetime:format.POSIXlt
531,format.POSIXlt,datetime,4,rust,rust:datetime:format.POSIXlt
531,format.POSIXlt,datetime,4,cpp,cpp:datetime:format.POSIXlt
531,format.POSIXlt,datetime,4,c,c:datetime:format.POSIXlt
531,format.POSIXlt,datetime,4,python,python:datetime:format.POSIXlt
531,format.POSIXlt,datetime,4,zig,zig:datetime:format.POSIXlt
531,format.POSIXlt,datetime,4,julia,julia:datetime:format.POSIXlt
531,format.POSIXlt,datetime,4,nim,nim:datetime:format.POSIXlt
531,format.POSIXlt,datetime,4,csharp,csharp:datetime:format.POSIXlt
531,format.POSIXlt,datetime,4,java,java:datetime:format.POSIXlt
531,format.POSIXlt,datetime,4,kotlin,kotlin:datetime:format.POSIXlt
531,format.POSIXlt,datetime,4,swift,swift:datetime:format.POSIXlt
532,strptime,character,3,go,go:character:strptime
532,strptime,character,3,rust,rust:character:strptime
532,strptime,character,3,cpp,cpp:character:strptime
532,strptime,character,3,c,c:character:strptime
532,strptime,character,3,python,python:character:strptime
532,strptime,character,3,zig,zig:character:strptime
532,strptime,character,3,julia,julia:character:strptime
532,strptime,character,3,nim,nim:character:strptime
532,strptime,character,3,csharp,csharp:character:strptime
532,strptime,character,3,java,java:character:strptime
532,strptime,character,3,kotlin,kotlin:character:strptime
532,strptime,character,3,swift,swift:character:strptime
533,Date2POSIXlt,datetime,2,go,go:datetime:Date2POSIXlt
533,Date2POSIXlt,datetime,2,rust,rust:datetime:Date2POSIXlt
533,Date2POSIXlt,datetime,2,cpp,cpp:datetime:Date2POSIXlt
533,Date2POSIXlt,datetime,2,c,c:datetime:Date2POSIXlt
533,Date2POSIXlt,datetime,2,python,python:datetime:Date2POSIXlt
533,Date2POSIXlt,datetime,2,zig,zig:datetime:Date2POSIXlt
533,Date2POSIXlt,datetime,2,julia,julia:datetime:Date2POSIXlt
533,Date2POSIXlt,datetime,2,nim,nim:datetime:Date2POSIXlt
533,Date2POSIXlt,datetime,2,csharp,csharp:datetime:Date2POSIXlt
533,Date2POSIXlt,datetime,2,java,java:datetime:Date2POSIXlt
533,Date2POSIXlt,datetime,2,kotlin,kotlin:datetime:Date2POSIXlt
533,Date2POSIXlt,datetime,2,swift,swift:datetime:Date2POSIXlt
534,POSIXlt2Date,datetime,1,go,go:datetime:POSIXlt2Date
534,POSIXlt2Date,datetime,1,rust,rust:datetime:POSIXlt2Date
534,POSIXlt2Date,datetime,1,cpp,cpp:datetime:POSIXlt2Date
534,POSIXlt2Date,datetime,1,c,c:datetime:POSIXlt2Date
534,POSIXlt2Date,datetime,1,python,python:datetime:POSIXlt2Date
534,POSIXlt2Date,datetime,1,zig,zig:datetime:POSIXlt2Date
534,POSIXlt2Date,datetime,1,julia,julia:datetime:POSIXlt2Date
534,POSIXlt2Date,datetime,1,nim,nim:datetime:POSIXlt2Date
534,POSIXlt2Date,datetime,1,csharp,csharp:datetime:POSIXlt2Date
534,POSIXlt2Date,datetime,1,java,java:datetime:POSIXlt2Date
534,POSIXlt2Date,datetime,1,kotlin,kotlin:datetime:POSIXlt2Date
534,POSIXlt2Date,datetime,1,swift,swift:datetime:POSIXlt2Date
535,balancePOSIXlt,datetime,3,go,go:datetime:balancePOSIXlt
535,balancePOSIXlt,datetime,3,rust,rust:datetime:balancePOSIXlt
535,balancePOSIXlt,datetime,3,cpp,cpp:datetime:balancePOSIXlt
535,balancePOSIXlt,datetime,3,c,c:datetime:balancePOSIXlt
535,balancePOSIXlt,datetime,3,python,python:datetime:balancePOSIXlt
535,balancePOSIXlt,datetime,3,zig,zig:datetime:balancePOSIXlt
535,balancePOSIXlt,datetime,3,julia,julia:datetime:balancePOSIXlt
535,balancePOSIXlt,datetime,3,nim,nim:datetime:balancePOSIXlt
535,balancePOSIXlt,datetime,3,csharp,csharp:datetime:balancePOSIXlt
535,balancePOSIXlt,datetime,3,java,java:datetime:balancePOSIXlt
535,balancePOSIXlt,datetime,3,kotlin,kotlin:datetime:balancePOSIXlt
535,balancePOSIXlt,datetime,3,swift,swift:datetime:balancePOSIXlt
536,unCfillPOSIXlt,datetime,1,go,go:datetime:unCfillPOSIXlt
536,unCfillPOSIXlt,datetime,1,rust,rust:datetime:unCfillPOSIXlt
536,unCfillPOSIXlt,datetime,1,cpp,cpp:datetime:unCfillPOSIXlt
536,unCfillPOSIXlt,datetime,1,c,c:datetime:unCfillPOSIXlt
536,unCfillPOSIXlt,datetime,1,python,python:datetime:unCfillPOSIXlt
536,unCfillPOSIXlt,datetime,1,zig,zig:datetime:unCfillPOSIXlt
536,unCfillPOSIXlt,datetime,1,julia,julia:datetime:unCfillPOSIXlt
536,unCfillPOSIXlt,datetime,1,nim,nim:datetime:unCfillPOSIXlt
536,unCfillPOSIXlt,datetime,1,csharp,csharp:datetime:unCfillPOSIXlt
536,unCfillPOSIXlt,datetime,1,java,java:datetime:unCfillPOSIXlt
536,unCfillPOSIXlt,datetime,1,kotlin,kotlin:datetime:unCfillPOSIXlt
536,unCfillPOSIXlt,datetime,1,swift,swift:datetime:unCfillPOSIXlt
537,compareNumericVersion,runtime,2,go,go:runtime:compareNumericVersion
537,compareNumericVersion,runtime,2,rust,rust:runtime:compareNumericVersion
537,compareNumericVersion,runtime,2,cpp,cpp:runtime:compareNumericVersion
537,compareNumericVersion,runtime,2,c,c:runtime:compareNumericVersion
537,compareNumericVersion,runtime,2,python,python:runtime:compareNumericVersion
537,compareNumericVersion,runtime,2,zig,zig:runtime:compareNumericVersion
537,compareNumericVersion,runtime,2,julia,julia:runtime:compareNumericVersion
537,compareNumericVersion,runtime,2,nim,nim:runtime:compareNumericVersion
537,compareNumericVersion,runtime,2,csharp,csharp:runtime:compareNumericVersion
537,compareNumericVersion,runtime,2,java,java:runtime:compareNumericVersion
537,compareNumericVersion,runtime,2,kotlin,kotlin:runtime:compareNumericVersion
537,compareNumericVersion,runtime,2,swift,swift:runtime:compareNumericVersion
538,mkCode,language,2,go,go:language:mkCode
538,mkCode,language,2,rust,rust:language:mkCode
538,mkCode,language,2,cpp,cpp:language:mkCode
538,mkCode,language,2,c,c:language:mkCode
538,mkCode,language,2,python,python:language:mkCode
538,mkCode,language,2,zig,zig:language:mkCode
538,mkCode,language,2,julia,julia:language:mkCode
538,mkCode,language,2,nim,nim:language:mkCode
538,mkCode,language,2,csharp,csharp:language:mkCode
538,mkCode,language,2,java,java:language:mkCode
538,mkCode,language,2,kotlin,kotlin:language:mkCode
538,mkCode,language,2,swift,swift:language:mkCode
539,bcClose,language,3,go,go:language:bcClose
539,bcClose,language,3,rust,rust:language:bcClose
539,bcClose,language,3,cpp,cpp:language:bcClose
539,bcClose,language,3,c,c:language:bcClose
539,bcClose,language,3,python,python:language:bcClose
539,bcClose,language,3,zig,zig:language:bcClose
539,bcClose,language,3,julia,julia:language:bcClose
539,bcClose,language,3,nim,nim:language:bcClose
539,bcClose,language,3,csharp,csharp:language:bcClose
539,bcClose,language,3,java,java:language:bcClose
539,bcClose,language,3,kotlin,kotlin:language:bcClose
539,bcClose,language,3,swift,swift:language:bcClose
540,is.builtin.internal,language,1,go,go:language:is.builtin.internal
540,is.builtin.internal,language,1,rust,rust:language:is.builtin.internal
540,is.builtin.internal,language,1,cpp,cpp:language:is.builtin.internal
540,is.builtin.internal,language,1,c,c:language:is.builtin.internal
540,is.builtin.internal,language,1,python,python:language:is.builtin.internal
540,is.builtin.internal,language,1,zig,zig:language:is.builtin.internal
540,is.builtin.internal,language,1,julia,julia:language:is.builtin.internal
540,is.builtin.internal,language,1,nim,nim:language:is.builtin.internal
540,is.builtin.internal,language,1,csharp,csharp:language:is.builtin.internal
540,is.builtin.internal,language,1,java,java:language:is.builtin.internal
540,is.builtin.internal,language,1,kotlin,kotlin:language:is.builtin.internal
540,is.builtin.internal,language,1,swift,swift:language:is.builtin.internal
541,disassemble,language,1,go,go:language:disassemble
541,disassemble,language,1,rust,rust:language:disassemble
541,disassemble,language,1,cpp,cpp:language:disassemble
541,disassemble,language,1,c,c:language:disassemble
541,disassemble,language,1,python,python:language:disassemble
541,disassemble,language,1,zig,zig:language:disassemble
541,disassemble,language,1,julia,julia:language:disassemble
541,disassemble,language,1,nim,nim:language:disassemble
541,disassemble,language,1,csharp,csharp:language:disassemble
541,disassemble,language,1,java,java:language:disassemble
541,disassemble,language,1,kotlin,kotlin:language:disassemble
541,disassemble,language,1,swift,swift:language:disassemble
542,bcVersion,language,0,go,go:language:bcVersion
542,bcVersion,language,0,rust,rust:language:bcVersion
542,bcVersion,language,0,cpp,cpp:language:bcVersion
542,bcVersion,language,0,c,c:language:bcVersion
542,bcVersion,language,0,python,python:language:bcVersion
542,bcVersion,language,0,zig,zig:language:bcVersion
542,bcVersion,language,0,julia,julia:language:bcVersion
542,bcVersion,language,0,nim,nim:language:bcVersion
542,bcVersion,language,0,csharp,csharp:language:bcVersion
542,bcVersion,language,0,java,java:language:bcVersion
542,bcVersion,language,0,kotlin,kotlin:language:bcVersion
542,bcVersion,language,0,swift,swift:language:bcVersion
543,load.from.file,io,1,go,go:io:load.from.file
543,load.from.file,io,1,rust,rust:io:load.from.file
543,load.from.file,io,1,cpp,cpp:io:load.from.file
543,load.from.file,io,1,c,c:io:load.from.file
543,load.from.file,io,1,python,python:io:load.from.file
543,load.from.file,io,1,zig,zig:io:load.from.file
543,load.from.file,io,1,julia,julia:io:load.from.file
543,load.from.file,io,1,nim,nim:io:load.from.file
543,load.from.file,io,1,csharp,csharp:io:load.from.file
543,load.from.file,io,1,java,java:io:load.from.file
