target,table_index,name,kernel,status,strategy
java,10,<<-,replacement,routed,matrix_dispatch
java,11,{,language,routed,matrix_dispatch
java,12,(,language,routed,matrix_dispatch
java,13,.subset,subset,routed,matrix_dispatch
java,14,.subset2,subset,routed,matrix_dispatch
java,15,[,subset,routed,matrix_dispatch
java,16,[[,subset,routed,matrix_dispatch
java,17,$,subset,routed,matrix_dispatch
java,18,@,language,routed,matrix_dispatch
java,19,[<-,replacement,routed,matrix_dispatch
java,20,[[<-,replacement,routed,matrix_dispatch
java,21,$<-,replacement,routed,matrix_dispatch
java,22,switch,language,routed,matrix_dispatch
java,23,browser,language,routed,matrix_dispatch
java,24,.primTrace,runtime,routed,matrix_dispatch
java,25,.primUntrace,runtime,routed,matrix_dispatch
java,26,.Internal,language,routed,matrix_dispatch
java,27,.Primitive,runtime,routed,matrix_dispatch
java,28,call,language,routed,matrix_dispatch
java,29,quote,language,routed,matrix_dispatch
java,30,substitute,character,routed,matrix_dispatch
java,31,missing,language,routed,matrix_dispatch
java,32,nargs,runtime,routed,matrix_dispatch
java,33,on.exit,language,routed,matrix_dispatch
java,34,forceAndCall,language,routed,matrix_dispatch
java,35,declare,language,routed,matrix_dispatch
java,36,stop,runtime,routed,matrix_dispatch
java,37,warning,runtime,routed,matrix_dispatch
java,38,gettext,environment,routed,matrix_dispatch
java,39,ngettext,environment,routed,matrix_dispatch
java,40,bindtextdomain,runtime,routed,matrix_dispatch
java,41,.addCondHands,runtime,routed,matrix_dispatch
java,42,.addGlobHands,runtime,routed,matrix_dispatch
java,43,.resetCondHands,runtime,routed,matrix_dispatch
java,44,.signalCondition,runtime,routed,matrix_dispatch
java,45,.dfltStop,runtime,routed,matrix_dispatch
java,46,.dfltWarn,runtime,routed,matrix_dispatch
java,47,.addRestart,runtime,routed,matrix_dispatch
java,48,.getRestart,environment,routed,matrix_dispatch
java,49,.invokeRestart,runtime,routed,matrix_dispatch
java,50,.addTryHandlers,runtime,routed,matrix_dispatch
java,51,geterrmessage,environment,routed,matrix_dispatch
java,52,seterrmessage,runtime,routed,matrix_dispatch
java,53,printDeferredWarnings,runtime,routed,matrix_dispatch
java,54,interruptsSuspended,runtime,routed,matrix_dispatch
java,55,as.function.default,runtime,routed,matrix_dispatch
java,56,debug,runtime,routed,matrix_dispatch
java,57,undebug,runtime,routed,matrix_dispatch
java,58,isdebugged,runtime,routed,matrix_dispatch
java,59,debugonce,runtime,routed,matrix_dispatch
java,60,Recall,language,routed,matrix_dispatch
java,61,delayedAssign,runtime,routed,matrix_dispatch
java,62,makeLazy,runtime,routed,matrix_dispatch
java,63,identical,runtime,routed,matrix_dispatch
java,64,C_tryCatchHelper,runtime,routed,matrix_dispatch
java,65,getNamespaceValue,environment,routed,matrix_dispatch
java,66,+,arithmetic,routed,matrix_dispatch
java,67,-,arithmetic,routed,matrix_dispatch
java,68,*,arithmetic,routed,matrix_dispatch
java,69,/,arithmetic,routed,matrix_dispatch
java,70,^,arithmetic,routed,matrix_dispatch
java,71,%%,arithmetic,routed,matrix_dispatch
java,72,%/%,arithmetic,routed,matrix_dispatch
java,73,%*%,matrix,routed,matrix_dispatch
java,74,==,relational,routed,matrix_dispatch
java,75,!=,relational,routed,matrix_dispatch
java,76,<,relational,routed,matrix_dispatch
java,77,<=,relational,routed,matrix_dispatch
java,78,>=,relational,routed,matrix_dispatch
java,79,>,relational,routed,matrix_dispatch
java,80,&,logical,routed,matrix_dispatch
java,81,|,logical,routed,matrix_dispatch
java,82,!,logical,routed,matrix_dispatch
java,83,&&,logical-short-circuit,routed,matrix_dispatch
java,84,||,logical-short-circuit,routed,matrix_dispatch
java,85,:,runtime,routed,matrix_dispatch
java,86,~,language,routed,matrix_dispatch
java,87,::,language,routed,matrix_dispatch
java,88,:::,language,routed,matrix_dispatch
java,89,all,logical-reduction,routed,matrix_dispatch
java,90,any,logical-reduction,routed,matrix_dispatch
java,91,...elt,environment,routed,matrix_dispatch
java,92,...length,environment,routed,matrix_dispatch
java,93,...names,attribute,routed,matrix_dispatch
java,94,length,matrix,routed,matrix_dispatch
java,95,length<-,replacement,routed,matrix_dispatch
java,96,oldClass,attribute,routed,matrix_dispatch
java,97,oldClass<-,replacement,routed,matrix_dispatch
java,98,class,attribute,routed,matrix_dispatch
java,99,.cache_class,attribute,routed,matrix_dispatch
java,100,.class2,attribute,routed,matrix_dispatch
java,101,class<-,replacement,routed,matrix_dispatch
java,102,unclass,attribute,routed,matrix_dispatch
java,103,names,attribute,routed,matrix_dispatch
java,104,names<-,replacement,routed,matrix_dispatch
java,105,dimnames,attribute,routed,matrix_dispatch
java,106,dimnames<-,replacement,routed,matrix_dispatch
java,107,dim,attribute,routed,matrix_dispatch
java,108,dim<-,replacement,routed,matrix_dispatch
java,109,attributes,attribute,routed,matrix_dispatch
java,110,attributes<-,replacement,routed,matrix_dispatch
java,111,attr,attribute,routed,matrix_dispatch
java,112,attr<-,replacement,routed,matrix_dispatch
java,113,@<-,replacement,routed,matrix_dispatch
java,114,levels<-,replacement,routed,matrix_dispatch
java,115,vector,runtime,routed,matrix_dispatch
java,116,complex,numeric-complex,routed,matrix_dispatch
java,117,matrix,matrix,routed,matrix_dispatch
java,118,array,matrix,routed,matrix_dispatch
java,119,diag,matrix,routed,matrix_dispatch
java,120,backsolve,matrix,routed,matrix_dispatch
java,121,max.col,matrix,routed,matrix_dispatch
java,122,row,matrix,routed,matrix_dispatch
java,123,col,matrix,routed,matrix_dispatch
java,124,unlist,combine,routed,matrix_dispatch
java,125,cbind,language,routed,matrix_dispatch
java,126,rbind,language,routed,matrix_dispatch
java,127,drop,matrix,routed,matrix_dispatch
java,128,all.names,attribute,routed,matrix_dispatch
java,129,comment,attribute,routed,matrix_dispatch
java,130,comment<-,replacement,routed,matrix_dispatch
java,131,get,environment,routed,matrix_dispatch
java,132,get0,environment,routed,matrix_dispatch
java,133,mget,environment,routed,matrix_dispatch
java,134,exists,environment,routed,matrix_dispatch
java,135,assign,environment,routed,matrix_dispatch
java,136,list2env,environment,routed,matrix_dispatch
java,137,remove,environment,routed,matrix_dispatch
java,138,duplicated,matching,routed,matrix_dispatch
java,139,unique,matching,routed,matrix_dispatch
java,140,anyDuplicated,matching,routed,matrix_dispatch
java,141,anyNA,missingness,routed,matrix_dispatch
java,142,which,runtime,routed,matrix_dispatch
java,143,which.min,runtime,routed,matrix_dispatch
java,144,pmin,reduction,routed,matrix_dispatch
java,145,pmax,reduction,routed,matrix_dispatch
java,146,which.max,runtime,routed,matrix_dispatch
java,147,match,matching,routed,matrix_dispatch
java,148,pmatch,matching,routed,matrix_dispatch
java,149,charmatch,character,routed,matrix_dispatch
java,150,match.call,matching,routed,matrix_dispatch
java,151,crossprod,matrix,routed,matrix_dispatch
java,152,tcrossprod,matrix,routed,matrix_dispatch
java,153,asplit,matrix,routed,matrix_dispatch
java,154,lengths,matrix,routed,matrix_dispatch
java,155,sequence,runtime,routed,matrix_dispatch
java,156,vhash,matching,routed,matrix_dispatch
java,157,attach,environment,routed,matrix_dispatch
java,158,detach,environment,routed,matrix_dispatch
java,159,search,environment,routed,matrix_dispatch
java,160,setFileTime,io,routed,matrix_dispatch
java,161,round,numeric-unary,routed,matrix_dispatch
java,162,signif,numeric-unary,routed,matrix_dispatch
java,163,log,numeric-unary,routed,matrix_dispatch
java,164,log10,numeric-unary,routed,matrix_dispatch
java,165,log2,numeric-unary,routed,matrix_dispatch
java,166,abs,numeric-unary,routed,matrix_dispatch
java,167,floor,numeric-unary,routed,matrix_dispatch
java,168,ceiling,numeric-unary,routed,matrix_dispatch
java,169,sqrt,numeric-unary,routed,matrix_dispatch
java,170,sign,numeric-unary,routed,matrix_dispatch
java,171,trunc,numeric-unary,routed,matrix_dispatch
java,172,exp,numeric-unary,routed,matrix_dispatch
java,173,expm1,numeric-unary,routed,matrix_dispatch
java,174,log1p,numeric-unary,routed,matrix_dispatch
java,175,cos,numeric-unary,routed,matrix_dispatch
java,176,sin,numeric-unary,routed,matrix_dispatch
java,177,tan,numeric-unary,routed,matrix_dispatch
java,178,acos,numeric-unary,routed,matrix_dispatch
java,179,asin,numeric-unary,routed,matrix_dispatch
java,180,atan,numeric-unary,routed,matrix_dispatch
java,181,cosh,numeric-unary,routed,matrix_dispatch
java,182,sinh,numeric-unary,routed,matrix_dispatch
java,183,tanh,numeric-unary,routed,matrix_dispatch
java,184,acosh,numeric-unary,routed,matrix_dispatch
java,185,asinh,numeric-unary,routed,matrix_dispatch
java,186,atanh,numeric-unary,routed,matrix_dispatch
java,187,lgamma,numeric-unary,routed,matrix_dispatch
java,188,gamma,numeric-unary,routed,matrix_dispatch
java,189,digamma,numeric-unary,routed,matrix_dispatch
java,190,trigamma,numeric-unary,routed,matrix_dispatch
java,191,cospi,numeric-unary,routed,matrix_dispatch
java,192,sinpi,numeric-unary,routed,matrix_dispatch
java,193,tanpi,numeric-unary,routed,matrix_dispatch
java,194,atan2,numeric-binary,routed,matrix_dispatch
java,195,lbeta,numeric-binary,routed,matrix_dispatch
java,196,beta,numeric-binary,routed,matrix_dispatch
java,197,lchoose,numeric-binary,routed,matrix_dispatch
java,198,choose,numeric-binary,routed,matrix_dispatch
java,199,besselJ,numeric-binary,routed,matrix_dispatch
java,200,besselY,numeric-binary,routed,matrix_dispatch
java,201,psigamma,numeric-binary,routed,matrix_dispatch
java,202,Re,numeric-complex,routed,matrix_dispatch
java,203,Im,numeric-complex,routed,matrix_dispatch
java,204,Mod,numeric-complex,routed,matrix_dispatch
java,205,Arg,numeric-complex,routed,matrix_dispatch
java,206,Conj,numeric-complex,routed,matrix_dispatch
java,207,besselI,numeric-ternary,routed,matrix_dispatch
java,208,besselK,numeric-ternary,routed,matrix_dispatch
java,209,rchisq,random,routed,matrix_dispatch
java,210,rexp,random,routed,matrix_dispatch
java,211,rgeom,random,routed,matrix_dispatch
java,212,rpois,random,routed,matrix_dispatch
java,213,rt,random,routed,matrix_dispatch
java,214,rsignrank,random,routed,matrix_dispatch
java,215,rbeta,random,routed,matrix_dispatch
java,216,rbinom,random,routed,matrix_dispatch
java,217,rcauchy,random,routed,matrix_dispatch
java,218,rf,random,routed,matrix_dispatch
java,219,rgamma,random,routed,matrix_dispatch
java,220,rlnorm,random,routed,matrix_dispatch
java,221,rlogis,random,routed,matrix_dispatch
java,222,rnbinom,random,routed,matrix_dispatch
java,223,rnbinom_mu,random,routed,matrix_dispatch
java,224,rnchisq,random,routed,matrix_dispatch
java,225,rnorm,random,routed,matrix_dispatch
java,226,runif,random,routed,matrix_dispatch
java,227,rweibull,random,routed,matrix_dispatch
java,228,rwilcox,random,routed,matrix_dispatch
java,229,rhyper,random,routed,matrix_dispatch
java,230,sample,random,routed,matrix_dispatch
java,231,sample2,random,routed,matrix_dispatch
java,232,RNGkind,random,routed,matrix_dispatch
java,233,set.seed,random,routed,matrix_dispatch
java,234,sum,reduction,routed,matrix_dispatch
java,235,min,reduction,routed,matrix_dispatch
java,236,max,reduction,routed,matrix_dispatch
java,237,prod,reduction,routed,matrix_dispatch
java,238,mean,reduction,routed,matrix_dispatch
java,239,range,runtime,routed,matrix_dispatch
java,240,cumsum,cumulative,routed,matrix_dispatch
java,241,cumprod,cumulative,routed,matrix_dispatch
java,242,cummax,cumulative,routed,matrix_dispatch
java,243,cummin,cumulative,routed,matrix_dispatch
java,244,cumvar,cumulative,routed,matrix_dispatch
java,245,as.character,coercion-atomic,routed,matrix_dispatch
java,246,as.integer,coercion-atomic,routed,matrix_dispatch
java,247,as.double,coercion-atomic,routed,matrix_dispatch
java,248,as.numeric,coercion-atomic,routed,matrix_dispatch
java,249,as.complex,coercion-atomic,routed,matrix_dispatch
java,250,as.logical,coercion-atomic,routed,matrix_dispatch
java,251,as.raw,coercion-atomic,routed,matrix_dispatch
java,252,as.call,runtime,routed,matrix_dispatch
java,253,as.environment,environment,routed,matrix_dispatch
java,254,storage.mode<-,replacement,routed,matrix_dispatch
java,255,asCharacterFactor,character,routed,matrix_dispatch
java,256,as.vector,coercion-mode,routed,matrix_dispatch
java,257,paste,character,routed,matrix_dispatch
java,258,paste0,character,routed,matrix_dispatch
java,259,file.path,io,routed,matrix_dispatch
java,260,format,runtime,routed,matrix_dispatch
java,261,format.info,runtime,routed,matrix_dispatch
java,262,cat,runtime,routed,matrix_dispatch
java,263,do.call,runtime,routed,matrix_dispatch
java,264,str2lang,character,routed,matrix_dispatch
java,265,str2expression,character,routed,matrix_dispatch
java,266,nchar,character,routed,matrix_dispatch
java,267,nzchar,character,routed,matrix_dispatch
java,268,substr,character,routed,matrix_dispatch
java,269,startsWith,character,routed,matrix_dispatch
java,270,endsWith,character,routed,matrix_dispatch
java,271,substr<-,replacement,routed,matrix_dispatch
java,272,strsplit,character,routed,matrix_dispatch
java,273,abbreviate,character,routed,matrix_dispatch
java,274,make.names,attribute,routed,matrix_dispatch
java,275,pcre_config,runtime,routed,matrix_dispatch
java,276,grep,character,routed,matrix_dispatch
java,277,grepl,character,routed,matrix_dispatch
java,278,grepRaw,character,routed,matrix_dispatch
java,279,sub,character,routed,matrix_dispatch
java,280,gsub,character,routed,matrix_dispatch
java,281,regexpr,runtime,routed,matrix_dispatch
java,282,gregexpr,runtime,routed,matrix_dispatch
java,283,regexec,runtime,routed,matrix_dispatch
java,284,agrep,character,routed,matrix_dispatch
java,285,agrepl,character,routed,matrix_dispatch
java,286,adist,runtime,routed,matrix_dispatch
java,287,aregexec,runtime,routed,matrix_dispatch
java,288,tolower,character,routed,matrix_dispatch
java,289,toupper,character,routed,matrix_dispatch
java,290,chartr,character,routed,matrix_dispatch
java,291,sprintf,runtime,routed,matrix_dispatch
java,292,make.unique,matching,routed,matrix_dispatch
java,293,charToRaw,character,routed,matrix_dispatch
java,294,rawToChar,character,routed,matrix_dispatch
java,295,rawShift,bitwise,routed,matrix_dispatch
java,296,intToBits,bitwise,routed,matrix_dispatch
java,297,numToBits,bitwise,routed,matrix_dispatch
java,298,numToInts,runtime,routed,matrix_dispatch
java,299,rawToBits,bitwise,routed,matrix_dispatch
java,300,packBits,bitwise,routed,matrix_dispatch
java,301,utf8ToInt,character,routed,matrix_dispatch
java,302,intToUtf8,character,routed,matrix_dispatch
java,303,validUTF8,character,routed,matrix_dispatch
java,304,validEnc,runtime,routed,matrix_dispatch
java,305,encodeString,character,routed,matrix_dispatch
java,306,iconv,system,routed,matrix_dispatch
java,307,strtrim,character,routed,matrix_dispatch
java,308,strtoi,character,routed,matrix_dispatch
java,309,strrep,character,routed,matrix_dispatch
java,310,is.null,predicate,routed,matrix_dispatch
java,311,is.logical,predicate,routed,matrix_dispatch
java,312,is.integer,predicate,routed,matrix_dispatch
java,313,is.double,predicate,routed,matrix_dispatch
java,314,is.complex,predicate,routed,matrix_dispatch
java,315,is.character,predicate,routed,matrix_dispatch
java,316,is.symbol,predicate,routed,matrix_dispatch
java,317,is.name,predicate,routed,matrix_dispatch
java,318,is.environment,predicate,routed,matrix_dispatch
java,319,is.list,predicate,routed,matrix_dispatch
java,320,is.pairlist,predicate,routed,matrix_dispatch
java,321,is.expression,predicate,routed,matrix_dispatch
java,322,is.raw,predicate,routed,matrix_dispatch
java,323,is.object,predicate,routed,matrix_dispatch
java,324,isS4,predicate,routed,matrix_dispatch
java,325,is.numeric,predicate,routed,matrix_dispatch
java,326,is.matrix,predicate,routed,matrix_dispatch
java,327,is.array,predicate,routed,matrix_dispatch
java,328,is.atomic,predicate,routed,matrix_dispatch
java,329,is.recursive,predicate,routed,matrix_dispatch
java,330,is.call,predicate,routed,matrix_dispatch
java,331,is.language,predicate,routed,matrix_dispatch
java,332,is.function,predicate,routed,matrix_dispatch
java,333,is.single,predicate,routed,matrix_dispatch
java,334,is.na,missingness,routed,matrix_dispatch
java,335,is.nan,numeric-predicate,routed,matrix_dispatch
java,336,is.finite,numeric-predicate,routed,matrix_dispatch
java,337,is.infinite,numeric-predicate,routed,matrix_dispatch
java,338,is.vector,runtime,routed,matrix_dispatch
java,339,proc.time,system,routed,matrix_dispatch
java,340,gc.time,runtime,routed,matrix_dispatch
java,341,withVisible,language,routed,matrix_dispatch
java,342,expression,language,routed,matrix_dispatch
java,343,interactive,system,routed,matrix_dispatch
java,344,invisible,runtime,routed,matrix_dispatch
java,345,rep,language,routed,matrix_dispatch
java,346,rep.int,runtime,routed,matrix_dispatch
java,347,rep_len,runtime,routed,matrix_dispatch
java,348,seq.int,runtime,routed,matrix_dispatch
java,349,seq_len,runtime,routed,matrix_dispatch
java,350,seq_along,runtime,routed,matrix_dispatch
java,351,list,runtime,routed,matrix_dispatch
java,352,xtfrm,ordering,routed,matrix_dispatch
java,353,enc2native,runtime,routed,matrix_dispatch
java,354,enc2utf8,runtime,routed,matrix_dispatch
java,355,emptyenv,environment,routed,matrix_dispatch
java,356,baseenv,environment,routed,matrix_dispatch
java,357,globalenv,environment,routed,matrix_dispatch
java,358,environment<-,replacement,routed,matrix_dispatch
java,359,pos.to.env,environment,routed,matrix_dispatch
java,360,.C,runtime,routed,matrix_dispatch
java,361,.Fortran,runtime,routed,matrix_dispatch
java,362,.External,runtime,routed,matrix_dispatch
java,363,.External2,runtime,routed,matrix_dispatch
java,364,.Call,runtime,routed,matrix_dispatch
java,365,.External.graphics,runtime,routed,matrix_dispatch
java,366,.Call.graphics,runtime,routed,matrix_dispatch
java,367,eapply,language,routed,matrix_dispatch
java,368,lapply,language,routed,matrix_dispatch
java,369,vapply,language,routed,matrix_dispatch
java,370,mapply,runtime,routed,matrix_dispatch
java,371,Version,runtime,routed,matrix_dispatch
java,372,machine,runtime,routed,matrix_dispatch
java,373,commandArgs,runtime,routed,matrix_dispatch
java,374,internalsID,runtime,routed,matrix_dispatch
java,375,system,runtime,routed,matrix_dispatch
java,376,system,runtime,routed,matrix_dispatch
java,377,shell.exec,runtime,routed,matrix_dispatch
java,378,Sys.which,runtime,routed,matrix_dispatch
java,379,mkjunction,system,routed,matrix_dispatch
java,380,tzone_name,runtime,routed,matrix_dispatch
java,381,parse,runtime,routed,matrix_dispatch
java,382,parse_Rd,runtime,routed,matrix_dispatch
java,383,deparseRd,runtime,routed,matrix_dispatch
java,384,parseLatex,runtime,routed,matrix_dispatch
java,385,save,serialization,routed,matrix_dispatch
java,386,saveToConn,serialization,routed,matrix_dispatch
java,387,load,serialization,routed,matrix_dispatch
java,388,loadFromConn2,serialization,routed,matrix_dispatch
java,389,loadInfoFromConn2,serialization,routed,matrix_dispatch
java,390,serializeToConn,serialization,routed,matrix_dispatch
java,391,unserializeFromConn,serialization,routed,matrix_dispatch
java,392,serializeInfoFromConn,serialization,routed,matrix_dispatch
java,393,deparse,runtime,routed,matrix_dispatch
java,394,dput,runtime,routed,matrix_dispatch
java,395,dump,runtime,routed,matrix_dispatch
java,396,quit,runtime,routed,matrix_dispatch
java,397,readline,io,routed,matrix_dispatch
java,398,print.default,runtime,routed,matrix_dispatch
java,399,prmatrix,matrix,routed,matrix_dispatch
java,400,gc,runtime,routed,matrix_dispatch
java,401,gcinfo,runtime,routed,matrix_dispatch
java,402,gctorture,runtime,routed,matrix_dispatch
java,403,gctorture2,runtime,routed,matrix_dispatch
java,404,memory.profile,io,routed,matrix_dispatch
java,405,mem.maxVSize,runtime,routed,matrix_dispatch
java,406,mem.maxNSize,runtime,routed,matrix_dispatch
java,407,split,runtime,routed,matrix_dispatch
java,408,is.loaded,serialization,routed,matrix_dispatch
java,409,recordGraphics,runtime,routed,matrix_dispatch
java,410,dyn.load,serialization,routed,matrix_dispatch
java,411,dyn.unload,serialization,routed,matrix_dispatch
java,412,ls,environment,routed,matrix_dispatch
java,413,typeof,runtime,routed,matrix_dispatch
java,414,eval,language,routed,matrix_dispatch
java,415,Exec,language,routed,matrix_dispatch
java,416,Tailcall,language,routed,matrix_dispatch
java,417,returnValue,language,routed,matrix_dispatch
java,418,sys.parent,runtime,routed,matrix_dispatch
java,419,sys.call,runtime,routed,matrix_dispatch
java,420,sys.frame,runtime,routed,matrix_dispatch
java,421,sys.nframe,runtime,routed,matrix_dispatch
java,422,sys.calls,runtime,routed,matrix_dispatch
java,423,sys.frames,runtime,routed,matrix_dispatch
java,424,sys.on.exit,runtime,routed,matrix_dispatch
java,425,sys.parents,runtime,routed,matrix_dispatch
java,426,sys.function,runtime,routed,matrix_dispatch
java,427,traceback,runtime,routed,matrix_dispatch
java,428,browserText,runtime,routed,matrix_dispatch
java,429,browserCondition,runtime,routed,matrix_dispatch
java,430,browserSetDebug,runtime,routed,matrix_dispatch
java,431,parent.frame,runtime,routed,matrix_dispatch
java,432,sort,ordering,routed,matrix_dispatch
java,433,is.unsorted,ordering,routed,matrix_dispatch
java,434,sorted_fpass,ordering,routed,matrix_dispatch
java,435,psort,ordering,routed,matrix_dispatch
java,436,qsort,runtime,routed,matrix_dispatch
java,437,radixsort,runtime,routed,matrix_dispatch
java,438,order,ordering,routed,matrix_dispatch
java,439,rank,ordering,routed,matrix_dispatch
java,440,scan,runtime,routed,matrix_dispatch
java,441,t.default,matrix,routed,matrix_dispatch
java,442,aperm,matrix,routed,matrix_dispatch
java,443,builtins,environment,routed,matrix_dispatch
java,444,args,runtime,routed,matrix_dispatch
java,445,formals,runtime,routed,matrix_dispatch
java,446,body,runtime,routed,matrix_dispatch
java,447,bodyCode,runtime,routed,matrix_dispatch
java,448,environment,environment,routed,matrix_dispatch
java,449,environmentName,environment,routed,matrix_dispatch
java,450,env2list,environment,routed,matrix_dispatch
java,451,reg.finalizer,runtime,routed,matrix_dispatch
java,452,options,runtime,routed,matrix_dispatch
java,453,getOption,environment,routed,matrix_dispatch
java,454,sink,io,routed,matrix_dispatch
java,455,sink.number,io,routed,matrix_dispatch
java,456,rapply,iteration,routed,matrix_dispatch
java,457,islistfactor,iteration,routed,matrix_dispatch
java,458,colSums,reduction,routed,matrix_dispatch
java,459,colMeans,reduction,routed,matrix_dispatch
java,460,rowSums,reduction,routed,matrix_dispatch
java,461,rowMeans,reduction,routed,matrix_dispatch
java,462,tracemem,runtime,routed,matrix_dispatch
java,463,retracemem,runtime,routed,matrix_dispatch
java,464,untracemem,runtime,routed,matrix_dispatch
java,465,inspect,runtime,routed,matrix_dispatch
java,466,address,runtime,routed,matrix_dispatch
java,467,named,runtime,routed,matrix_dispatch
java,468,refcnt,runtime,routed,matrix_dispatch
java,469,merge,runtime,routed,matrix_dispatch
java,470,capabilities,system,routed,matrix_dispatch
java,471,capabilitiesX11,system,routed,matrix_dispatch
java,472,new.env,environment,routed,matrix_dispatch
java,473,parent.env,environment,routed,matrix_dispatch
java,474,parent.env<-,replacement,routed,matrix_dispatch
java,475,topenv,environment,routed,matrix_dispatch
java,476,l10n_info,system,routed,matrix_dispatch
java,477,Cstack_info,system,routed,matrix_dispatch
java,478,mmap_file,io,routed,matrix_dispatch
java,479,munmap_file,io,routed,matrix_dispatch
java,480,wrap_meta,runtime,routed,matrix_dispatch
java,481,tryWrap,runtime,routed,matrix_dispatch
java,482,altrep_class,attribute,routed,matrix_dispatch
java,483,file.show,io,routed,matrix_dispatch
java,484,file.create,io,routed,matrix_dispatch
java,485,file.remove,environment,routed,matrix_dispatch
java,486,file.rename,io,routed,matrix_dispatch
java,487,file.append,io,routed,matrix_dispatch
java,488,file.symlink,io,routed,matrix_dispatch
java,489,file.link,io,routed,matrix_dispatch
java,490,file.copy,io,routed,matrix_dispatch
java,491,list.files,io,routed,matrix_dispatch
java,492,list.dirs,io,routed,matrix_dispatch
java,493,file.exists,io,routed,matrix_dispatch
java,494,file.choose,io,routed,matrix_dispatch
java,495,file.info,io,routed,matrix_dispatch
java,496,file.access,io,routed,matrix_dispatch
java,497,dir.exists,io,routed,matrix_dispatch
java,498,dir.create,io,routed,matrix_dispatch
java,499,tempfile,io,routed,matrix_dispatch
java,500,tempdir,io,routed,matrix_dispatch
java,501,R.home,system,routed,matrix_dispatch
java,502,date,system,routed,matrix_dispatch
java,503,Sys.getenv,environment,routed,matrix_dispatch
java,504,Sys.setenv,environment,routed,matrix_dispatch
java,505,Sys.unsetenv,environment,routed,matrix_dispatch
java,506,getwd,environment,routed,matrix_dispatch
java,507,setwd,runtime,routed,matrix_dispatch
java,508,basename,runtime,routed,matrix_dispatch
java,509,dirname,io,routed,matrix_dispatch
java,510,Sys.chmod,system,routed,matrix_dispatch
java,511,Sys.umask,system,routed,matrix_dispatch
java,512,Sys.readlink,io,routed,matrix_dispatch
java,513,Sys.info,runtime,routed,matrix_dispatch
java,514,Sys.sleep,system,routed,matrix_dispatch
java,515,Sys.getlocale,environment,routed,matrix_dispatch
java,516,Sys.setlocale,system,routed,matrix_dispatch
java,517,Sys.localeconv,system,routed,matrix_dispatch
java,518,path.expand,system,routed,matrix_dispatch
java,519,Sys.getpid,environment,routed,matrix_dispatch
java,520,normalizePath,runtime,routed,matrix_dispatch
java,521,Sys.glob,system,routed,matrix_dispatch
java,522,unlink,system,routed,matrix_dispatch
java,523,polyroot,numeric-complex,routed,matrix_dispatch
java,524,inherits,runtime,routed,matrix_dispatch
java,525,UseMethod,language,routed,matrix_dispatch
java,526,NextMethod,language,routed,matrix_dispatch
java,527,standardGeneric,runtime,routed,matrix_dispatch
java,528,Sys.time,runtime,routed,matrix_dispatch
java,529,as.POSIXct,datetime,routed,matrix_dispatch
java,530,as.POSIXlt,datetime,routed,matrix_dispatch
java,531,format.POSIXlt,datetime,routed,matrix_dispatch
java,532,strptime,character,routed,matrix_dispatch
java,533,Date2POSIXlt,datetime,routed,matrix_dispatch
java,534,POSIXlt2Date,datetime,routed,matrix_dispatch
java,535,balancePOSIXlt,datetime,routed,matrix_dispatch
java,536,unCfillPOSIXlt,datetime,routed,matrix_dispatch
java,537,compareNumericVersion,runtime,routed,matrix_dispatch
java,538,mkCode,language,routed,matrix_dispatch
java,539,bcClose,language,routed,matrix_dispatch
java,540,is.builtin.internal,language,routed,matrix_dispatch
java,541,disassemble,language,routed,matrix_dispatch
java,542,bcVersion,language,routed,matrix_dispatch
java,543,load.from.file,io,routed,matrix_dispatch
java,544,save.to.file,io,routed,matrix_dispatch
java,545,growconst,language,routed,matrix_dispatch
java,546,putconst,language,routed,matrix_dispatch
java,547,getconst,environment,routed,matrix_dispatch
java,548,enableJIT,language,routed,matrix_dispatch
java,549,compilePKGS,language,routed,matrix_dispatch
java,550,setNumMathThreads,io,routed,matrix_dispatch
java,551,setMaxNumMathThreads,io,routed,matrix_dispatch
java,552,stdin,io,routed,matrix_dispatch
java,553,stdout,io,routed,matrix_dispatch
java,554,stderr,io,routed,matrix_dispatch
java,555,isatty,io,routed,matrix_dispatch
java,556,readLines,io,routed,matrix_dispatch
java,557,writeLines,io,routed,matrix_dispatch
java,558,readBin,io,routed,matrix_dispatch
java,559,writeBin,io,routed,matrix_dispatch
java,560,readChar,io,routed,matrix_dispatch
java,561,writeChar,io,routed,matrix_dispatch
java,562,open,io,routed,matrix_dispatch
java,563,isOpen,io,routed,matrix_dispatch
java,564,isIncomplete,io,routed,matrix_dispatch
java,565,isSeekable,io,routed,matrix_dispatch
java,566,close,io,routed,matrix_dispatch
java,567,flush,io,routed,matrix_dispatch
java,568,file,io,routed,matrix_dispatch
java,569,url,io,routed,matrix_dispatch
java,570,pipe,io,routed,matrix_dispatch
java,571,fifo,io,routed,matrix_dispatch
java,572,gzfile,io,routed,matrix_dispatch
java,573,bzfile,io,routed,matrix_dispatch
java,574,xzfile,io,routed,matrix_dispatch
java,575,zstdfile,io,routed,matrix_dispatch
java,576,unz,io,routed,matrix_dispatch
java,577,seek,io,routed,matrix_dispatch
java,578,truncate,io,routed,matrix_dispatch
java,579,pushBack,io,routed,matrix_dispatch
java,580,clearPushBack,io,routed,matrix_dispatch
java,581,pushBackLength,io,routed,matrix_dispatch
