feature,abi_calling_convention,allocation,array_list,array_type,assignment,atomic,attribute_annotation,await,binary_op,break,bytecode_vm,call,capture,cast_conversion,channel,class,closure_lambda,code_generation,compile_time_eval,comprehension,constant,continue,defer_cleanup,dynamic_dispatch,enum,exception_try,ffi,filesystem,for,foreach_iteration,function,function_type,gc,generic,generic_constraint,global_state,goto_label,identifier,if,import,index,interface_trait,io,ir,layout_alignment,lifetime,literal_boolean,literal_null,literal_numeric,literal_string,lock_mutex,macro,manual_memory,map_dict,map_type,member_access,memory_model,module,mutation,name_resolution,network,optimizer,optional_nullable,overload_resolution,ownership,parameter,pattern,pointer,primitive_bool,primitive_float,primitive_integer,primitive_string,random,reference,reflection,return,scope,set,shadowing,slice,struct,subtyping,switch_match,symbol_table,task_async,thread,throw_raise,time,tuple,tuple_type,type_inference,unary_op,union_sum,unsafe,variable,visibility,while,yield,java.binary_numeric_promotion,java.primitive_widening_narrowing,java.boxing_unboxing,java.method_invocation_conversion,java.overload_resolution,java.generic_erasure,java.wildcard_extends_super,java.capture_conversion,java.type_inference_constraints,java.raw_types,java.intersection_types,java.var_local_inference,java.array_covariance_store_check,java.null_reference_semantics,java.unsigned_absence_signed_wrap,java.ieee754_always_strict,java.class_interface_inheritance,java.records,java.sealed_classes_interfaces,java.enums_semantics,java.annotation_semantics,java.annotation_processing,java.inner_local_anonymous_classes,java.default_interface_methods,java.field_hiding_method_overriding,java.access_control,java.definite_assignment_unassignment,java.effectively_final_capture,java.static_instance_initialization_order,java.lambda_target_typing,java.method_references,java.virtual_interface_dispatch,java.invokedynamic_bootstrap,java.method_handles_varhandles,java.switch_expression,java.pattern_instanceof,java.record_patterns,java.pattern_switch_exhaustiveness,java.foreach_desugaring,java.labeled_break_continue,java.left_to_right_evaluation,java.short_circuit_boolean,java.checked_unchecked_exceptions,java.try_catch_finally,java.try_with_resources_suppression,java.assert_semantics,java.jpms_modules,java.import_static_resolution,java.package_namespace_resolution,java.reflection_runtime_type,java.class_loading_linking_initialization,java.object_identity_hash_monitor,java.string_interning,java.monitor_synchronized,java.volatile_semantics,java.final_field_memory_semantics,java.happens_before_jmm,java.atomic_varhandle_ordering,java.thread_interruption,java.virtual_threads,java.structured_concurrency,java.classfile_descriptors_signatures,java.bytecode_operand_stack_frames,java.bytecode_verification,java.exception_table_bytecode,java.constant_pool,java.jvm_gc_allocation,java.gc_reachability_reference_types,java.safepoint_deoptimization_osr,java.tiered_jit_compilation,java.escape_analysis_scalar_replacement,java.object_layout_headers_compressed_oops,java.jni_boundary,java.foreign_function_memory_api,java.native_method_resolution,java.compile_time_constants,java.classfile_lowering,java.bridge_synthetic_methods,java.preview_feature_gating,java.value_class_preview
bytecode_vm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1680,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0400,0.0400,0.0000,0.8500,0.0400,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.8500,0.0000,0.0000,0.8500,0.0800,0.0800,0.0000,0.0000,0.0000,0.0000,0.1680,0.8500,0.1680,0.1680,0.0000
call,0.0000,0.0000,0.2800,0.0000,0.2800,0.0000,0.0000,0.2800,0.2800,0.0467,0.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.6200,0.0000,0.0000,0.2800,0.0000,0.0467,0.0467,0.6200,0.0000,0.0467,0.0000,0.0000,0.0467,0.0467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0467,0.2800,0.0467,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.2800,0.2800,0.2800,0.0000,0.0000,0.0000,0.2800,0.0000,0.6200,0.0000,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.6200,0.0000,0.6200,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0467,0.0000,0.2800,0.0000,0.2800,0.0000,0.0000,0.0467,0.0000,0.0000,0.0000,0.0467,0.0000,0.2800,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0467,0.2800,0.0350,0.0350,0.0350,0.8500,0.8500,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.6200,0.0000,0.0350,0.0350,0.0000,0.6200,0.8500,0.8500,0.8500,0.0311,0.1200,0.1200,0.1200,0.1200,0.1200,0.1200,0.8500,0.2240,0.0350,0.0350,0.0350,0.1200,0.0000,0.0000,0.0000,0.0311,0.0000,0.0000,0.0000,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0000,0.0000,0.0311,0.0311,0.0311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
capture,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0560,0.0000,0.0000,0.0000,0.0000,0.0560,0.0000,0.0000,0.0000,0.0560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0560,0.0000,0.0000,0.0560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0560,0.0000,0.0560,0.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0560,0.6200,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.6200,0.0000,0.0560,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.0560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.0700,0.0000,0.0000,0.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0933,0.0933,0.0933,0.0933,0.0933,0.0000,0.8500,0.0700,0.0700,0.0933,0.6200,0.8500,0.0933,0.0700,0.0700,0.0700,0.0000,0.0350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0933,0.0933,0.0933,0.0350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0933
cast_conversion,0.0000,0.0000,0.6200,0.0000,0.6200,0.0000,0.0000,0.6200,0.6200,0.0467,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.6200,0.0000,0.0467,0.0467,0.0000,0.0000,0.0467,0.0000,0.0000,0.0467,0.0467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0467,0.6200,0.0467,0.0000,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.6200,0.6200,0.6200,0.0000,0.0000,0.0000,0.6200,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0467,0.0000,0.6200,0.0000,0.6200,0.0000,0.0000,0.0467,0.0000,0.0000,0.0000,0.0467,0.0000,0.6200,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.0000,0.0467,0.2800,0.8500,0.8500,0.8500,0.8500,0.0622,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0622,0.0622,0.0000,0.0350,0.0350,0.0000,0.0622,0.0622,0.0622,0.0311,0.0311,0.1200,0.8500,0.1200,0.1200,0.1200,0.1200,0.6200,0.6200,0.0350,0.0350,0.0350,0.1200,0.0000,0.0000,0.0000,0.0311,0.0000,0.0000,0.0000,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0000,0.0000,0.0311,0.0311,0.0311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
channel,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
class,0.0000,0.0000,0.0000,0.0560,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.0560,0.0000,0.2800,0.0560,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.6200,0.0000,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.0000,0.0000,0.2800,0.0000,0.0560,0.0000,0.0000,0.0560,0.0560,0.0000,0.2800,0.0000,0.0560,0.0560,0.0560,0.0560,0.0560,0.0000,0.0560,0.0000,0.0000,0.0560,0.0000,0.0560,0.0000,0.6200,0.0560,0.0000,0.0560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0560,0.0560,0.0000,0.0560,0.0000,0.2800,0.6200,0.0000,0.0000,0.0400,0.0400,0.8500,0.0700,0.0700,0.0400,0.0400,0.0400,0.0400,0.8500,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.8500,0.8500,0.8500,0.8500,0.8500,0.0933,0.8500,0.0700,0.0700,0.1680,0.0400,0.0400,0.8500,0.0700,0.0700,0.8500,0.0350,0.0800,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0350,0.1680,0.1680,0.1680,0.8500,0.8500,0.8500,0.0400,0.0000,0.0000,0.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0350,0.0350,0.0350,0.0350,0.0350,0.8500,0.8500,0.0000,0.0000,0.0000,0.8500,0.0000,0.0000,0.0000,0.0933,0.0933,0.0933,0.0933,0.8500
closure_lambda,0.0000,0.0000,0.2800,0.0000,0.2800,0.0000,0.0000,0.2800,0.2800,0.0467,0.0000,0.6200,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.0467,0.0467,0.6200,0.0000,0.0467,0.0000,0.0000,0.0467,0.0467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0467,0.2800,0.0467,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.2800,0.2800,0.2800,0.0000,0.0000,0.0000,0.2800,0.0000,0.6200,0.0000,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.6200,0.0000,0.6200,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0467,0.0000,0.2800,0.0000,0.2800,0.0000,0.0000,0.0467,0.0000,0.0000,0.0000,0.0467,0.0000,0.2800,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0467,0.2800,0.0350,0.0350,0.0350,0.6200,0.6200,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.6200,0.0000,0.0350,0.8500,0.0000,0.8500,0.8500,0.6200,0.0311,0.0311,0.1200,0.1200,0.1200,0.1200,0.1200,0.1200,0.2240,0.2240,0.0350,0.0350,0.0350,0.1200,0.0000,0.0000,0.0000,0.0311,0.0000,0.0000,0.0000,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0000,0.0000,0.0311,0.0311,0.0311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
code_generation,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0400,0.0400,0.0000,0.0400,0.0400,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0800,0.0800,0.0800,0.0800,0.0000,0.0000,0.6200,0.8500,0.6200,0.0000,0.0000,0.0000,0.0000,0.1680,0.8500,0.8500,0.1680,0.0000
compile_time_eval,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0400,0.0400,0.0000,0.0400,0.0400,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0800,0.0800,0.0800,0.0800,0.0000,0.0000,0.0800,0.0800,0.0800,0.0000,0.0000,0.0000,0.0000,0.8500,0.6200,0.6200,0.8500,0.0000
comprehension,0.0000,0.0000,0.6200,0.0000,0.6200,0.0000,0.0000,0.6200,0.6200,0.0467,0.0000,0.2800,0.0000,0.6200,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0467,0.0467,0.0000,0.0000,0.0467,0.0000,0.0000,0.0467,0.0467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0467,0.6200,0.0467,0.0000,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.6200,0.6200,0.6200,0.0000,0.0000,0.0000,0.6200,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0467,0.0000,0.6200,0.0000,0.6200,0.0000,0.0000,0.0467,0.0000,0.0000,0.0000,0.0467,0.0000,0.6200,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.0000,0.0467,0.2800,0.0350,0.0350,0.0350,0.0622,0.0622,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0622,0.0622,0.0000,0.0350,0.0350,0.0000,0.0622,0.0622,0.0622,0.0311,0.0311,0.1200,0.1200,0.1200,0.1200,0.1200,0.1200,0.6200,0.6200,0.0350,0.0350,0.0350,0.1200,0.0000,0.0000,0.0000,0.0311,0.0000,0.0000,0.0000,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0311,0.0000,0.0000,0.0311,0.0311,0.0311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
constant,0.0000,0.0000,0.0000,0.0560,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0560,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.0560,0.0000,0.2800,0.0560,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.6200,0.0000,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.0000,0.0000,0.2800,0.0000,0.0560,0.0000,0.0000,0.0560,0.0560,0.0000,0.2800,0.0000,0.0560,0.0560,0.0560,0.0560,0.0560,0.0000,0.0560,0.0000,0.0000,0.0560,0.0000,0.0560,0.0000,0.6200,0.0560,0.0000,0.0560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0560,0.0560,0.0000,0.0560,0.0000,0.2800,0.6200,0.0000,0.0000,0.0400,0.0400,0.0400,0.0700,0.0700,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.6200,0.6200,0.6200,0.6200,0.6200,0.0933,0.6200,0.0700,0.0700,0.1680,0.0400,0.0400,0.8500,0.0700,0.0700,0.0700,0.0350,0.0800,0.0350,0.0350,0.0350,0.0350,0.0350,0.0350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0350,0.1680,0.1680,0.1680,0.0800,0.0400,0.0400,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0350,0.0350,0.0350,0.0350,0.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.0933,0.0933,0.0933,0.6200
continue,0.0000,0.0000,0.0467,0.0000,0.0467,0.0000,0.0000,0.0467,0.0467,0.6200,0.0000,0.0467,0.0000,0.0467,0.0000,0.0000,0.0467,0.0000,0.0000,0.0467,0.0000,0.0000,0.2800,0.0000,0.0000,0.2800,0.0000,0.0000,0.6200,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.0467,0.6200,0.0000,0.0467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0467,0.0467,0.0467,0.0467,0.0000,0.0000,0.0000,0.0467,0.0000,0.0467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.0000,0.0467,0.0000,0.0467,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.2800,0.0000,0.0467,0.0000,0.0000,0.0467,0.0000,0.0000,0.0000,0.0000,0.6200,0.6200,0.0000,0.0000,0.0000,0.0311,0.0311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0311,0.0311,0.0000,0.0400,0.0400,0.0000,0.0311,0.0311,0.0311,0.0350,0.0000,0.6200,0.6200,0.6200,0.6200,0.6200,0.8500,0.0933,0.0933,0.1680,0.1680,0.1680,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0350,0.0350,0.0350,0.0350,0.0350,0.0000,0.0000,0.0350,0.0350,0.0350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
defer_cleanup,0.0000,0.0000,0.0467,0.0000,0.0467,0.0000,0.0000,0.0467,0.0467,0.2800,0.0000,0.0467,0.0000,0.0467,0.0000,0.0000,0.0467,0.0000,0.0000,0.0467,0.0000,0.2800,0.0000,0.0000,0.0000,0.6200,0.0000,0.0000,0.2800,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0467,0.2800,0.0000,0.0467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0467,0.0467,0.0467,0.0467,0.0000,0.0000,0.0000,0.0467,0.0000,0.0467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.0467,0.0000,0.0467,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.6200,0.0000,0.0467,0.0000,0.0000,0.0467,0.0000,0.0000,0.0000,0.0000,0.2800,0.0467,0.0000,0.0000,0.0000,0.0311,0.0311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0311,0.0311,0.0000,0.0400,0.0400,0.0000,0.0311,0.0311,0.0311,0.0350,0.0000,0.1400,0.1400,0.1400,0.1400,0.1400,0.1400,0.0933,0.0933,0.6200,0.8500,0.8500,0.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0350,0.0350,0.0350,0.0350,0.0350,0.0000,0.0000,0.0350,0.0350,0.0350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
dynamic_dispatch,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.0000,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.0000,0.0000,0.2800,0.6200,0.2800,0.0000,0.0000,0.6200,0.0000,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0400,0.0400,0.6200,0.6200,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0000,0.0400,0.8500,0.8500,0.0000,0.0000,0.0000,0.0400,0.6200,0.6200,0.8500,0.8500,0.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0933,0.0933,0.0933,0.0000,0.0000,0.0000,0.0000,0.8500,0.0400,0.0400,0.0400,0.0800,0.0800,0.0800,0.0800,0.0800,0.0800,0.0800,0.0800,0.0350,0.0350,0.0350,0.0350,0.0350,0.0933,0.0933,0.0350,0.0350,0.0350,0.0933,0.0400,0.0400,0.8500,0.0000,0.0000,0.8500,0.0000,0.0400
