language,from_node,relation,to_node,required,multiple,named,evidence
kotlin,directly_assignable_expression,CHILD,bin_literal,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,boolean_literal,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,call_expression,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,callable_reference,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,character_literal,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,collection_literal,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,hex_literal,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,if_expression,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,indexing_suffix,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,integer_literal,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,jump_expression,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,lambda_literal,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,long_literal,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,navigation_suffix,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,null_literal,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,object_literal,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,parenthesized_expression,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,real_literal,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,simple_identifier,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,string_literal,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,super_expression,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,this_expression,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,try_expression,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,unsigned_literal,True,True,True,node-types.json
kotlin,directly_assignable_expression,CHILD,when_expression,True,True,True,node-types.json
kotlin,disjunction_expression,CHILD,additive_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,anonymous_function,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,as_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,bin_literal,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,boolean_literal,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,call_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,callable_reference,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,character_literal,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,check_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,collection_literal,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,comparison_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,conjunction_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,disjunction_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,elvis_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,equality_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,hex_literal,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,if_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,indexing_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,infix_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,integer_literal,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,jump_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,lambda_literal,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,long_literal,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,multiplicative_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,navigation_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,null_literal,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,object_literal,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,parenthesized_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,postfix_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,prefix_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,range_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,real_literal,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,simple_identifier,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,spread_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,string_literal,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,super_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,this_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,try_expression,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,unsigned_literal,False,True,True,node-types.json
kotlin,disjunction_expression,CHILD,when_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,additive_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,anonymous_function,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,as_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,bin_literal,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,boolean_literal,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,call_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,callable_reference,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,character_literal,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,check_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,collection_literal,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,comparison_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,conjunction_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,control_structure_body,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,disjunction_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,elvis_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,equality_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,hex_literal,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,if_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,indexing_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,infix_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,integer_literal,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,jump_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,lambda_literal,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,long_literal,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,multiplicative_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,navigation_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,null_literal,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,object_literal,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,parenthesized_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,postfix_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,prefix_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,range_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,real_literal,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,simple_identifier,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,spread_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,string_literal,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,super_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,this_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,try_expression,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,unsigned_literal,False,True,True,node-types.json
kotlin,do_while_statement,CHILD,when_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,additive_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,anonymous_function,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,as_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,bin_literal,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,boolean_literal,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,call_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,callable_reference,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,character_literal,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,check_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,collection_literal,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,comparison_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,conjunction_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,disjunction_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,elvis_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,equality_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,hex_literal,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,if_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,indexing_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,infix_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,integer_literal,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,jump_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,lambda_literal,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,long_literal,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,multiplicative_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,navigation_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,null_literal,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,object_literal,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,parenthesized_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,postfix_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,prefix_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,range_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,real_literal,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,simple_identifier,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,spread_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,string_literal,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,super_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,this_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,try_expression,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,unsigned_literal,False,True,True,node-types.json
kotlin,elvis_expression,CHILD,when_expression,False,True,True,node-types.json
kotlin,enum_class_body,CHILD,anonymous_initializer,False,True,True,node-types.json
kotlin,enum_class_body,CHILD,class_declaration,False,True,True,node-types.json
kotlin,enum_class_body,CHILD,companion_object,False,True,True,node-types.json
kotlin,enum_class_body,CHILD,destructuring_declaration,False,True,True,node-types.json
kotlin,enum_class_body,CHILD,enum_entry,False,True,True,node-types.json
kotlin,enum_class_body,CHILD,function_declaration,False,True,True,node-types.json
kotlin,enum_class_body,CHILD,getter,False,True,True,node-types.json
kotlin,enum_class_body,CHILD,object_declaration,False,True,True,node-types.json
kotlin,enum_class_body,CHILD,property_declaration,False,True,True,node-types.json
kotlin,enum_class_body,CHILD,secondary_constructor,False,True,True,node-types.json
kotlin,enum_class_body,CHILD,setter,False,True,True,node-types.json
kotlin,enum_class_body,CHILD,type_alias,False,True,True,node-types.json
kotlin,enum_entry,CHILD,class_body,True,True,True,node-types.json
kotlin,enum_entry,CHILD,modifiers,True,True,True,node-types.json
kotlin,enum_entry,CHILD,simple_identifier,True,True,True,node-types.json
kotlin,enum_entry,CHILD,value_arguments,True,True,True,node-types.json
kotlin,equality_expression,CHILD,additive_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,anonymous_function,True,True,True,node-types.json
kotlin,equality_expression,CHILD,as_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,bin_literal,True,True,True,node-types.json
kotlin,equality_expression,CHILD,boolean_literal,True,True,True,node-types.json
kotlin,equality_expression,CHILD,call_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,callable_reference,True,True,True,node-types.json
kotlin,equality_expression,CHILD,character_literal,True,True,True,node-types.json
kotlin,equality_expression,CHILD,check_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,collection_literal,True,True,True,node-types.json
kotlin,equality_expression,CHILD,comparison_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,conjunction_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,disjunction_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,elvis_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,equality_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,hex_literal,True,True,True,node-types.json
kotlin,equality_expression,CHILD,if_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,indexing_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,infix_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,integer_literal,True,True,True,node-types.json
kotlin,equality_expression,CHILD,jump_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,lambda_literal,True,True,True,node-types.json
kotlin,equality_expression,CHILD,long_literal,True,True,True,node-types.json
kotlin,equality_expression,CHILD,multiplicative_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,navigation_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,null_literal,True,True,True,node-types.json
kotlin,equality_expression,CHILD,object_literal,True,True,True,node-types.json
kotlin,equality_expression,CHILD,parenthesized_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,postfix_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,prefix_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,range_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,real_literal,True,True,True,node-types.json
kotlin,equality_expression,CHILD,simple_identifier,True,True,True,node-types.json
kotlin,equality_expression,CHILD,spread_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,string_literal,True,True,True,node-types.json
kotlin,equality_expression,CHILD,super_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,this_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,try_expression,True,True,True,node-types.json
kotlin,equality_expression,CHILD,unsigned_literal,True,True,True,node-types.json
kotlin,equality_expression,CHILD,when_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,additive_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,anonymous_function,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,as_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,bin_literal,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,boolean_literal,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,call_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,callable_reference,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,character_literal,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,check_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,collection_literal,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,comparison_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,conjunction_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,disjunction_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,elvis_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,equality_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,function_type,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,hex_literal,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,if_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,indexing_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,infix_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,integer_literal,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,jump_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,lambda_literal,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,long_literal,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,multiplicative_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,navigation_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,null_literal,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,object_literal,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,parenthesized_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,postfix_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,prefix_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,range_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,real_literal,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,simple_identifier,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,spread_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,string_literal,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,super_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,this_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,try_expression,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,unsigned_literal,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,user_type,True,True,True,node-types.json
kotlin,explicit_delegation,CHILD,when_expression,True,True,True,node-types.json
kotlin,file_annotation,CHILD,constructor_invocation,True,True,True,node-types.json
kotlin,file_annotation,CHILD,user_type,True,True,True,node-types.json
kotlin,finally_block,CHILD,statements,False,False,True,node-types.json
kotlin,for_statement,CHILD,additive_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,annotation,True,True,True,node-types.json
kotlin,for_statement,CHILD,anonymous_function,True,True,True,node-types.json
kotlin,for_statement,CHILD,as_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,bin_literal,True,True,True,node-types.json
kotlin,for_statement,CHILD,boolean_literal,True,True,True,node-types.json
kotlin,for_statement,CHILD,call_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,callable_reference,True,True,True,node-types.json
kotlin,for_statement,CHILD,character_literal,True,True,True,node-types.json
kotlin,for_statement,CHILD,check_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,collection_literal,True,True,True,node-types.json
kotlin,for_statement,CHILD,comparison_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,conjunction_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,control_structure_body,True,True,True,node-types.json
kotlin,for_statement,CHILD,disjunction_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,elvis_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,equality_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,hex_literal,True,True,True,node-types.json
kotlin,for_statement,CHILD,if_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,indexing_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,infix_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,integer_literal,True,True,True,node-types.json
kotlin,for_statement,CHILD,jump_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,lambda_literal,True,True,True,node-types.json
kotlin,for_statement,CHILD,long_literal,True,True,True,node-types.json
kotlin,for_statement,CHILD,multi_variable_declaration,True,True,True,node-types.json
kotlin,for_statement,CHILD,multiplicative_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,navigation_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,null_literal,True,True,True,node-types.json
kotlin,for_statement,CHILD,object_literal,True,True,True,node-types.json
kotlin,for_statement,CHILD,parenthesized_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,postfix_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,prefix_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,range_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,real_literal,True,True,True,node-types.json
kotlin,for_statement,CHILD,simple_identifier,True,True,True,node-types.json
kotlin,for_statement,CHILD,spread_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,string_literal,True,True,True,node-types.json
kotlin,for_statement,CHILD,super_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,this_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,try_expression,True,True,True,node-types.json
kotlin,for_statement,CHILD,unsigned_literal,True,True,True,node-types.json
kotlin,for_statement,CHILD,variable_declaration,True,True,True,node-types.json
kotlin,for_statement,CHILD,when_expression,True,True,True,node-types.json
kotlin,function_body,CHILD,additive_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,anonymous_function,False,False,True,node-types.json
kotlin,function_body,CHILD,as_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,bin_literal,False,False,True,node-types.json
kotlin,function_body,CHILD,boolean_literal,False,False,True,node-types.json
kotlin,function_body,CHILD,call_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,callable_reference,False,False,True,node-types.json
kotlin,function_body,CHILD,character_literal,False,False,True,node-types.json
kotlin,function_body,CHILD,check_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,collection_literal,False,False,True,node-types.json
kotlin,function_body,CHILD,comparison_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,conjunction_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,disjunction_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,elvis_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,equality_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,hex_literal,False,False,True,node-types.json
kotlin,function_body,CHILD,if_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,indexing_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,infix_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,integer_literal,False,False,True,node-types.json
kotlin,function_body,CHILD,jump_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,lambda_literal,False,False,True,node-types.json
kotlin,function_body,CHILD,long_literal,False,False,True,node-types.json
kotlin,function_body,CHILD,multiplicative_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,navigation_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,null_literal,False,False,True,node-types.json
kotlin,function_body,CHILD,object_literal,False,False,True,node-types.json
kotlin,function_body,CHILD,parenthesized_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,postfix_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,prefix_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,range_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,real_literal,False,False,True,node-types.json
kotlin,function_body,CHILD,simple_identifier,False,False,True,node-types.json
kotlin,function_body,CHILD,spread_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,statements,False,False,True,node-types.json
kotlin,function_body,CHILD,string_literal,False,False,True,node-types.json
kotlin,function_body,CHILD,super_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,this_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,try_expression,False,False,True,node-types.json
kotlin,function_body,CHILD,unsigned_literal,False,False,True,node-types.json
kotlin,function_body,CHILD,when_expression,False,False,True,node-types.json
kotlin,function_declaration,CHILD,function_body,True,True,True,node-types.json
kotlin,function_declaration,CHILD,function_type,True,True,True,node-types.json
kotlin,function_declaration,CHILD,function_value_parameters,True,True,True,node-types.json
kotlin,function_declaration,CHILD,modifiers,True,True,True,node-types.json
kotlin,function_declaration,CHILD,not_nullable_type,True,True,True,node-types.json
kotlin,function_declaration,CHILD,nullable_type,True,True,True,node-types.json
kotlin,function_declaration,CHILD,parenthesized_type,True,True,True,node-types.json
kotlin,function_declaration,CHILD,simple_identifier,True,True,True,node-types.json
kotlin,function_declaration,CHILD,type_constraints,True,True,True,node-types.json
kotlin,function_declaration,CHILD,type_modifiers,True,True,True,node-types.json
kotlin,function_declaration,CHILD,type_parameters,True,True,True,node-types.json
kotlin,function_declaration,CHILD,user_type,True,True,True,node-types.json
kotlin,function_type,CHILD,function_type,True,True,True,node-types.json
kotlin,function_type,CHILD,function_type_parameters,True,True,True,node-types.json
kotlin,function_type,CHILD,not_nullable_type,True,True,True,node-types.json
kotlin,function_type,CHILD,nullable_type,True,True,True,node-types.json
kotlin,function_type,CHILD,parenthesized_type,True,True,True,node-types.json
kotlin,function_type,CHILD,type_modifiers,True,True,True,node-types.json
kotlin,function_type,CHILD,user_type,True,True,True,node-types.json
kotlin,function_type_parameters,CHILD,function_type,False,True,True,node-types.json
kotlin,function_type_parameters,CHILD,not_nullable_type,False,True,True,node-types.json
kotlin,function_type_parameters,CHILD,nullable_type,False,True,True,node-types.json
kotlin,function_type_parameters,CHILD,parameter,False,True,True,node-types.json
kotlin,function_type_parameters,CHILD,parenthesized_type,False,True,True,node-types.json
kotlin,function_type_parameters,CHILD,type_modifiers,False,True,True,node-types.json
kotlin,function_type_parameters,CHILD,user_type,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,additive_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,anonymous_function,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,as_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,bin_literal,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,boolean_literal,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,call_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,callable_reference,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,character_literal,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,check_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,collection_literal,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,comparison_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,conjunction_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,disjunction_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,elvis_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,equality_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,hex_literal,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,if_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,indexing_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,infix_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,integer_literal,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,jump_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,lambda_literal,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,long_literal,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,multiplicative_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,navigation_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,null_literal,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,object_literal,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,parameter,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,parameter_modifiers,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,parenthesized_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,postfix_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,prefix_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,range_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,real_literal,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,simple_identifier,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,spread_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,string_literal,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,super_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,this_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,try_expression,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,unsigned_literal,False,True,True,node-types.json
kotlin,function_value_parameters,CHILD,when_expression,False,True,True,node-types.json
