language,rule,class_id,atom_count,max_depth,ALIAS,BLANK,CHOICE,FIELD,IMMEDIATE_TOKEN,PATTERN,PREC,PREC_DYNAMIC,PREC_LEFT,PREC_RIGHT,REPEAT,REPEAT1,SEQ,STRING,SYMBOL,TOKEN
java,opens_module_directive,4292e4ee2d0fd683,16,6,0,1,1,3,0,0,0,0,0,0,1,0,3,4,3,0
java,uses_module_directive,35a8b400fe055683,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0
java,provides_module_directive,6551aa285d1e1e4a,12,4,0,0,0,2,0,0,0,0,0,0,1,0,2,4,3,0
java,package_declaration,6439d5fc3c99e5ff,6,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0
java,import_declaration,2929d2289e66ba18,12,3,0,2,2,0,0,0,0,0,0,0,0,0,2,4,2,0
java,asterisk,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
java,enum_declaration,978b375a14b0b097,13,3,0,2,2,3,0,0,0,0,0,0,0,0,1,1,4,0
java,enum_body,bb014805b5487898,17,5,0,3,3,0,0,0,0,0,0,0,1,0,3,4,3,0
java,enum_body_declarations,84b1252350ff0ca1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
java,enum_constant,f023d84eb0132b29,14,3,0,3,3,3,0,0,0,0,0,0,0,0,1,0,4,0
java,class_declaration,4555d57d53d3f8c9,25,3,0,5,5,6,0,0,0,0,0,0,0,0,1,1,7,0
java,modifiers,c4601b61e9965c79,17,2,0,0,1,0,0,0,0,0,0,0,0,1,0,14,1,0
java,type_parameters,92ab494154ca9fa9,9,4,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,0
java,type_parameter,380b78853d1af190,8,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0,3,0
java,type_bound,d0f891b5e54ea394,7,3,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0
java,superclass,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
java,super_interfaces,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
java,type_list,d23a2e208e97118d,6,3,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0
java,permits,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
java,class_body,9bb57d92746e3f43,5,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0
java,_class_body_declaration,ee48bf483108f9e3,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0
java,static_initializer,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
java,constructor_declaration,0ff489e8de24eebe,10,2,0,2,2,1,0,0,0,0,0,0,0,0,1,0,4,0
java,_constructor_declarator,eb39c2193f5995e0,9,3,0,1,1,3,0,0,0,0,0,0,0,0,1,0,3,0
java,constructor_body,b0f5ef3743b63cf5,8,2,0,1,1,0,0,0,0,0,0,0,1,0,1,2,2,0
java,explicit_constructor_invocation,88695a2c16f120f7,25,5,0,2,5,6,0,0,0,0,0,0,0,0,3,2,7,0
java,_name,b618999e0af0ba30,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
java,scoped_identifier,42083732fdfca975,6,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0
java,field_declaration,ef61f94479176c5e,8,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,3,0
java,record_declaration,e0b884193657ad40,19,3,0,3,3,5,0,0,0,0,0,0,0,0,1,1,6,0
java,annotation_type_declaration,894eb35376de37a2,9,2,0,1,1,2,0,0,0,0,0,0,0,0,1,1,3,0
java,annotation_type_body,0e54b17c3df8fc15,12,3,0,0,1,0,0,0,0,0,0,0,1,0,1,3,6,0
java,annotation_type_element_declaration,d4f531e8ac0f2ff0,20,3,0,3,4,3,0,0,0,0,0,0,0,0,1,3,6,0
java,_default_value,fbb7947cdeb62094,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
java,interface_declaration,2e3903adf882790e,20,3,0,4,4,4,0,0,0,0,0,0,0,0,1,1,6,0
java,extends_interfaces,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
java,interface_body,f13fef6754230c88,13,3,0,0,1,0,0,0,0,0,0,0,1,0,1,3,7,0
java,constant_declaration,ef61f94479176c5e,8,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,3,0
java,_variable_declarator_list,ebad26039c3ca5e5,8,4,0,0,0,2,0,0,0,0,0,0,1,0,2,1,2,0
java,variable_declarator,4386e559bc7a01d1,8,4,0,1,1,1,0,0,0,0,0,0,0,0,2,1,2,0
java,_variable_declarator_id,d20e28ce28a59bc6,10,3,0,1,2,2,0,0,0,0,0,0,0,0,1,0,4,0
java,_variable_initializer,02a29a0f5cbb4fe5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
java,array_initializer,96ecc7c49b9af61f,14,5,0,2,2,0,0,0,0,0,0,0,1,0,3,4,2,0
java,_type,02a29a0f5cbb4fe5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
java,_unannotated_type,02a29a0f5cbb4fe5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
java,_simple_type,eabe4d3c223457c3,9,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0
java,annotated_type,9aa2331b27b009e8,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0
java,scoped_type_identifier,542671743814a103,11,3,2,0,1,0,0,0,0,0,0,0,1,0,1,1,5,0
java,generic_type,7017f299819f2f3b,7,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,3,0
java,array_type,b7eb89c0c7362117,5,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0
java,integral_type,b6e3dfd70ec77f08,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0
java,floating_point_type,136bf937997ff8c7,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
java,boolean_type,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
java,void_type,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
java,_method_header,b01a773aeeb37f51,14,4,0,2,2,2,0,0,0,0,0,0,1,0,2,0,5,0
java,_method_declarator,cf989bb425b03654,11,3,0,1,2,3,0,0,0,0,0,0,0,0,1,0,4,0
java,formal_parameters,a5c27e75244cb7bd,23,8,0,2,5,0,0,0,0,0,0,0,1,0,5,4,6,0
java,formal_parameter,57db52277a7f4de2,7,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,3,0
java,receiver_parameter,32a8207cfdf59bb2,9,3,0,0,0,0,0,0,0,0,0,0,2,0,2,1,4,0
java,spread_parameter,43ecb7a68c3c3705,9,2,0,1,1,0,0,0,0,0,0,0,1,0,1,1,4,0
java,throws,5f03411dd84b304c,8,4,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,0
java,local_variable_declaration,ef61f94479176c5e,8,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,3,0
java,method_declaration,cd912f71d86550e6,9,3,0,1,2,1,0,0,0,0,0,0,0,0,1,1,3,0
java,compact_constructor_declaration,cdbdd6d1925fced8,8,2,0,1,1,2,0,0,0,0,0,0,0,0,1,0,3,0
java,_reserved_identifier,9738930e4e6eaf5a,11,4,2,0,2,0,0,0,1,0,0,0,0,0,0,6,0,0
java,this,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
java,super,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
java,identifier,cb0bb6e59e8ad50b,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
java,line_comment,1ce73b933cd17406,5,3,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1
java,block_comment,4c725e8cde4ef2a3,6,3,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,1
kotlin,source_file,b893a77cb0bcc77d,16,3,0,3,3,0,0,0,0,0,0,0,2,0,2,0,6,0
kotlin,shebang_line,f069f7ca4bf54cc9,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
kotlin,file_annotation,7f422cdcece6351d,12,4,0,0,1,0,0,0,0,0,0,0,0,1,2,5,3,0
kotlin,package_header,a8cbe2d29c7e5462,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
kotlin,import_list,2832ae6df7211133,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
kotlin,import_header,9043af04acba6fa4,12,4,1,1,2,0,0,0,0,0,0,0,0,0,2,1,5,0
kotlin,wildcard_import,20347016f4403197,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
kotlin,import_alias,3fcbfac61032f137,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
kotlin,top_level_object,923fda47faa71f4a,5,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
kotlin,type_alias,09d887200266e4b1,12,2,1,2,2,0,0,0,0,0,0,0,0,0,1,2,4,0
kotlin,_declaration,07794d18810c1d81,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0
kotlin,class_declaration,cea90c660e223ab8,58,7,2,13,15,0,0,0,0,1,0,1,0,0,5,7,14,0
kotlin,primary_constructor,0547b74b5cd46a75,9,4,0,2,2,0,0,0,0,0,0,0,0,0,2,0,3,0
kotlin,class_body,e060ccde60f6b6f0,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0
kotlin,_class_parameters,96ecc7c49b9af61f,14,5,0,2,2,0,0,0,0,0,0,0,1,0,3,4,2,0
kotlin,binding_pattern_kind,136bf937997ff8c7,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
kotlin,class_parameter,2c2bf1effd87725a,15,3,0,3,3,0,0,0,0,0,0,0,0,0,2,2,5,0
kotlin,_delegation_specifiers,e47f6ea4c19fdb2d,7,4,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,0
kotlin,delegation_specifier,caa6743e1b15a856,13,3,0,0,1,0,0,0,0,0,0,1,0,0,2,3,6,0
kotlin,constructor_invocation,771126a57c77bd97,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
kotlin,_annotation_constructor_invocation,53139fcd24cd2585,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
kotlin,_annotated_delegation_specifier,d7b595366e5c1cc2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0
kotlin,explicit_delegation,25d3f27b5502cf85,9,2,0,1,2,0,0,0,0,0,0,0,0,0,1,1,4,0
kotlin,_expression_no_trailing_lambda,b618999e0af0ba30,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
kotlin,_primary_expression_no_trailing_lambda,8bb309884ce91e73,19,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0
kotlin,call_expression_no_trailing_lambda,10e22516e6334613,5,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0
kotlin,_generic_call_expression_no_trailing_lambda,fcdbc47ca48cc0bc,6,4,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0
kotlin,_call_suffix_no_trailing_lambda,923fda47faa71f4a,5,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
kotlin,_generic_call_suffix_no_trailing_lambda,771126a57c77bd97,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
kotlin,type_parameters,fe1c835c17093a40,12,4,0,1,1,0,0,0,0,0,0,0,1,0,3,4,2,0
kotlin,type_parameter,b7e161f5fcbf565c,11,3,1,2,2,0,0,0,0,0,0,0,0,0,2,1,3,0
kotlin,type_constraints,b7f751dd1b83c7d0,9,5,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,0
kotlin,type_constraint,21d9c5d205efdfa1,7,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0
kotlin,_class_member_declarations,9aa2331b27b009e8,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0
kotlin,_class_member_declaration,4a63faab551e9643,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0
kotlin,anonymous_initializer,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
kotlin,companion_object,3a81be0b6a6b1bc2,18,3,1,4,4,0,0,0,0,0,0,0,0,0,2,3,4,0
kotlin,function_value_parameters,96ecc7c49b9af61f,14,5,0,2,2,0,0,0,0,0,0,0,1,0,3,4,2,0
kotlin,_function_value_parameter,301dce9e75dc0c87,10,3,0,2,2,0,0,0,0,0,0,0,0,0,2,1,3,0
kotlin,receiver_type,1a495445000c9b2b,8,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,4,0
kotlin,function_declaration,bd0f70822a4397cb,30,5,0,7,7,1,0,0,0,0,0,1,0,0,3,3,8,0
kotlin,function_body,fc9d4b116e4309fd,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0
kotlin,variable_declaration,9a42af036abb3ed0,8,4,0,1,1,0,0,0,0,0,1,0,0,0,2,1,2,0
kotlin,_name_based_destructuring_entry,bc76f043ec7ca708,16,4,0,3,3,0,0,0,0,0,1,0,0,0,3,2,4,0
kotlin,_positional_destructuring_entry,da2abf560cc0b66d,11,4,0,2,2,0,0,0,0,0,1,0,0,0,2,1,3,0
kotlin,property_declaration,698d795e246a955e,46,6,0,10,13,1,0,0,0,0,0,1,0,0,5,3,13,0
kotlin,property_delegate,1b06fc52ea330a1c,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0
kotlin,destructuring_declaration,25d3b7bbbf9543dd,14,3,0,3,3,0,0,0,0,0,0,1,0,0,1,2,4,0
kotlin,getter,9b2297abde65fab1,17,6,0,3,3,0,0,0,0,0,0,1,0,0,3,4,3,0
kotlin,setter,9a2982cd2426e641,18,6,0,3,3,0,0,0,0,0,0,1,0,0,3,4,4,0
kotlin,parameters_with_optional_type,92ab494154ca9fa9,9,4,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,0
kotlin,parameter_with_optional_type,301dce9e75dc0c87,10,3,0,2,2,0,0,0,0,0,0,0,0,0,2,1,3,0
kotlin,parameter,a8cbe2d29c7e5462,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
kotlin,object_declaration,48b1f9f0168f7c1f,17,5,1,3,3,0,0,0,0,1,0,1,0,0,2,2,4,0
kotlin,secondary_constructor,c3a0c47c5a12c225,14,3,0,3,3,0,0,0,0,0,0,0,0,0,2,2,4,0
kotlin,constructor_delegation_call,399e553e62654f34,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0
kotlin,enum_class_body,f546da1382873a85,13,4,0,3,3,0,0,0,0,0,0,0,0,0,2,3,2,0
kotlin,_enum_entries,8eeac90ec207aef5,10,4,0,1,1,0,0,0,0,0,0,0,1,0,3,2,2,0
kotlin,enum_entry,6fd66a1b3af413f7,11,2,0,3,3,0,0,0,0,0,0,0,0,0,1,0,4,0
kotlin,_type,52311f791618befe,10,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,6,0
kotlin,_type_reference,88e6e4a1cbab5a36,4,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
kotlin,not_nullable_type,d91a44334b3ffcf5,14,2,0,2,4,0,0,0,0,0,0,0,0,0,1,1,6,0
kotlin,nullable_type,48018786eac52d76,6,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0
kotlin,quest,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kotlin,user_type,d23a2e208e97118d,6,3,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0
kotlin,_simple_user_type,165a8a86617401da,7,3,1,1,1,0,0,0,0,0,0,1,0,0,1,0,2,0
kotlin,type_projection,9df923b552a1d56d,7,3,0,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0
kotlin,type_projection_modifiers,2832ae6df7211133,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
kotlin,_type_projection_modifier,dabb3e5604a9cd2f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kotlin,function_type,4c07174b11a40348,10,4,0,1,1,1,0,0,0,0,0,0,0,0,2,2,3,0
kotlin,function_type_parameters,978017fa3ac283d1,20,8,0,2,4,0,0,0,0,0,1,0,1,0,4,4,4,0
kotlin,parenthesized_type,e1596cff2975a5cc,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
kotlin,parenthesized_user_type,199cb54046dcc72e,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0
kotlin,statements,8f34fa7815f787de,9,3,0,1,1,0,0,0,0,0,0,0,1,0,2,0,4,0
kotlin,_statement,7c872658e12c5091,12,5,1,0,3,0,0,0,0,0,0,0,1,0,1,0,6,0
kotlin,_statement_annotation,02a29a0f5cbb4fe5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
kotlin,label,e3445eab2403cbb6,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
kotlin,control_structure_body,02a29a0f5cbb4fe5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
kotlin,_block,e35248a2fd10d4d6,7,3,0,1,1,0,0,0,1,0,0,0,0,0,1,2,1,0
kotlin,_loop_statement,b618999e0af0ba30,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
kotlin,for_statement,c278aa34c8440c58,15,3,0,1,2,0,0,0,0,0,0,1,1,0,1,4,5,0
kotlin,while_statement,d4ab247955b25e6e,8,2,0,0,1,0,0,0,0,0,0,0,0,0,1,4,2,0
kotlin,do_while_statement,0e42c455b6952b45,10,3,0,1,1,0,0,0,0,0,0,1,0,0,1,4,2,0
kotlin,_semi,dabb3e5604a9cd2f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kotlin,assignment,74eac545b871b470,11,3,0,0,1,0,0,0,0,0,2,0,0,0,2,1,5,0
kotlin,_expression,b618999e0af0ba30,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
kotlin,_unary_expression,ecd76a7a6941bdf4,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0
kotlin,postfix_expression,2f6ad515d73a1903,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0
kotlin,call_expression,2f6ad515d73a1903,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0
kotlin,_generic_call_expression,fcdbc47ca48cc0bc,6,4,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0
kotlin,indexing_expression,2f6ad515d73a1903,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0
kotlin,navigation_expression,2f6ad515d73a1903,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0
kotlin,prefix_expression,1f2725df5d8338e3,11,4,0,0,2,0,0,0,0,0,0,2,0,0,2,0,5,0
kotlin,as_expression,a84931d05555a746,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0
kotlin,spread_expression,686966f391722d63,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
kotlin,_binary_expression,b2753384baf2dd10,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0
kotlin,multiplicative_expression,a84931d05555a746,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0
kotlin,additive_expression,a84931d05555a746,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0
kotlin,range_expression,cf401bc749a29d2d,7,3,0,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0
kotlin,infix_expression,a84931d05555a746,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0
kotlin,elvis_expression,a0e1cbd42796808a,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0
kotlin,check_expression,85e66f880f1163dc,16,5,0,2,3,0,0,0,0,0,1,0,0,0,3,2,5,0
kotlin,comparison_expression,a84931d05555a746,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0
kotlin,equality_expression,a84931d05555a746,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0
kotlin,conjunction_expression,a0e1cbd42796808a,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0
kotlin,disjunction_expression,a0e1cbd42796808a,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0
kotlin,indexing_suffix,fe1c835c17093a40,12,4,0,1,1,0,0,0,0,0,0,0,1,0,3,4,2,0
kotlin,navigation_suffix,25d3f27b5502cf85,9,2,0,1,2,0,0,0,0,0,0,0,0,0,1,1,4,0
kotlin,call_suffix,5c06575d7f1be4cb,13,6,0,2,3,0,0,0,1,0,1,0,0,0,2,0,4,0
kotlin,_generic_call_suffix,223e9f6953eded13,11,6,0,1,2,0,0,0,1,0,1,0,0,0,2,0,4,0
kotlin,annotated_lambda,1d570c62e823659e,7,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,3,0
kotlin,type_arguments,fe1c835c17093a40,12,4,0,1,1,0,0,0,0,0,0,0,1,0,3,4,2,0
kotlin,value_arguments,367ff8cb63ccc63d,15,6,0,2,2,0,0,0,0,0,0,0,1,0,4,4,2,0
kotlin,value_argument,f711b4a31f352653,13,3,0,3,3,0,0,0,0,0,0,0,0,0,2,2,3,0
kotlin,_primary_expression,729f128680cd3a8e,18,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0
kotlin,parenthesized_expression,e1596cff2975a5cc,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
kotlin,collection_literal,45c1da22edbfa4af,11,3,0,1,1,0,0,0,0,0,0,0,1,0,2,4,2,0
kotlin,_literal_constant,373baa0e4d645e99,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0
kotlin,string_literal,fb8b1b110e3f8541,7,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4,0
kotlin,line_string_expression,e1596cff2975a5cc,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
kotlin,_interpolation,22cd6c8344431509,13,3,5,0,1,0,0,0,0,0,0,0,0,0,2,1,4,0
kotlin,lambda_literal,1b098c913b69d358,14,5,0,3,3,0,0,0,1,0,0,0,0,0,2,3,2,0
kotlin,multi_variable_declaration,631965054befb746,29,6,4,2,3,0,0,0,0,0,0,0,2,0,6,8,4,0
kotlin,lambda_parameters,8eeac90ec207aef5,10,4,0,1,1,0,0,0,0,0,0,0,1,0,3,2,2,0
kotlin,_lambda_parameter,b9a102fa4118f3fc,9,4,0,1,2,0,0,0,0,0,0,0,0,0,2,1,3,0
kotlin,anonymous_function,3ac37ac3b1119172,25,7,0,4,4,0,0,0,0,0,0,1,1,0,5,5,5,0
kotlin,_function_literal,02a29a0f5cbb4fe5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
kotlin,object_literal,9e8fa42de99b8e86,23,5,0,4,5,0,0,0,0,1,0,0,0,0,4,6,3,0
kotlin,this_expression,cb57f20895923937,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
kotlin,super_expression,4f1e4fae961ba8d2,9,3,0,0,1,0,0,0,0,0,0,1,0,0,1,4,2,0
kotlin,if_expression,1758be9508596f32,24,6,0,2,4,4,0,0,0,0,0,1,0,0,2,7,4,0
kotlin,when_subject,0e70d67b058d83ad,12,4,0,1,1,0,0,0,0,0,0,0,1,0,2,4,3,0
kotlin,when_expression,ed2acd3694ead8b5,9,2,0,1,1,0,0,0,0,0,0,0,1,0,1,3,2,0
kotlin,when_entry,e40900a2c124edd5,25,5,0,4,5,0,0,0,0,0,0,0,0,1,4,5,6,0
kotlin,guard_condition,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
kotlin,when_condition,b618999e0af0ba30,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
kotlin,range_test,1b06fc52ea330a1c,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0
kotlin,type_test,1b06fc52ea330a1c,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0
kotlin,try_expression,3b35f900113270f0,12,5,0,1,2,0,0,0,0,0,0,1,0,1,2,1,4,0
kotlin,catch_block,f89d13eadf5eb6ad,10,2,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4,0
kotlin,finally_block,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
kotlin,jump_expression,2260930b01cbfd5e,17,4,0,1,3,0,0,0,0,0,0,2,0,0,2,4,5,0
kotlin,callable_reference,3020688455a89c84,9,3,1,1,2,0,0,0,0,0,0,0,0,0,1,2,2,0
kotlin,_assignment_and_operator,b6e3dfd70ec77f08,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0
kotlin,_equality_operator,11dab79d02dac9c9,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0
kotlin,_comparison_operator,11dab79d02dac9c9,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0
kotlin,_in_operator,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kotlin,_is_operator,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kotlin,_additive_operator,136bf937997ff8c7,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
kotlin,_multiplicative_operator,633519eefb1369c8,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0
kotlin,_as_operator,136bf937997ff8c7,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
kotlin,_prefix_unary_operator,b6e3dfd70ec77f08,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0
kotlin,_postfix_unary_operator,633519eefb1369c8,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0
kotlin,_member_access_operator,633519eefb1369c8,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0
kotlin,_postfix_unary_suffix,b618999e0af0ba30,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
kotlin,_postfix_unary_expression,d7b595366e5c1cc2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0
kotlin,directly_assignable_expression,c10ecb6ed9aba28a,4,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0
kotlin,modifiers,e263e920d11766d4,6,4,0,0,1,0,0,0,0,0,0,2,0,1,0,0,2,0
kotlin,parameter_modifiers,6cc355ac651266b6,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0
kotlin,_modifier,07794d18810c1d81,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0
kotlin,type_modifiers,2832ae6df7211133,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
kotlin,_type_modifier,cb57f20895923937,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
kotlin,class_modifier,b6e3dfd70ec77f08,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0
kotlin,member_modifier,136bf937997ff8c7,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
kotlin,visibility_modifier,11dab79d02dac9c9,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0
kotlin,variance_modifier,136bf937997ff8c7,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
