candidate_id,family_hint,evidence_rows,source_layers,raw_names,accepted_into_pstar,rejection_reason
LLVM_VP_SHL,VECTOR,2,LLVM_VP,llvm.vp.shl,false,no complete observable atom witness / composition proof
IL_TYPED_REFERENCE_CREATE,REFLECTION,2,DOTNET_IL;H5_NORMALIZED,IL_TYPED_REFERENCE_CREATE;mkrefany,false,no complete observable atom witness / composition proof
PREFETCH,BINDING_MEMORY,1,H5_NORMALIZED,PREFETCH,false,no complete observable atom witness / composition proof
GPU_CLZ,BITWISE,2,H5_NORMALIZED;NVVM_INTRINSICS,GPU_CLZ;clz,false,no complete observable atom witness / composition proof
IL_SUB_OVERFLOW_UNSIGNED,ARITHMETIC,2,DOTNET_IL;H5_NORMALIZED,IL_SUB_OVERFLOW_UNSIGNED;sub.ovf.un,false,no complete observable atom witness / composition proof
STRING_COMPARE,STRING,2,H5_NORMALIZED;HOTSPOT_C2,STRING_COMPARE;StrComp,false,no complete observable atom witness / composition proof
STABLEHLO_SORT,TENSOR_ML,6,STABLEHLO_OPS,stablehlo.sort;stablehlo.sort.bf16;stablehlo.sort.f32;stablehlo.sort.i32;stablehlo.sort.i8,false,no complete observable atom witness / composition proof
LLVM_VP_XOR,VECTOR,2,LLVM_VP,llvm.vp.xor,false,no complete observable atom witness / composition proof
RVV_VFWNMACC,VECTOR,6,RISCV_VECTOR,llvm.riscv.vfwnmacc;llvm.riscv.vfwnmacc_mask;llvm.riscv.vfwnmacc_vi;llvm.riscv.vfwnmacc_vv;llvm.riscv.vfwnmacc_vx,false,no complete observable atom witness / composition proof
AMDGPU_CACHE_INVALIDATE,BINDING_MEMORY,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_CACHE_INVALIDATE;amdgcn_s_dcache_inv / cache ops,false,no complete observable atom witness / composition proof
STABLEHLO_BATCH_NORM_INFERENCE,TENSOR_ML,6,STABLEHLO_OPS,stablehlo.batch_norm_inference;stablehlo.batch_norm_inference.bf16;stablehlo.batch_norm_inference.f32;stablehlo.batch_norm_inference.i32;stablehlo.batch_norm_inference.i8,false,no complete observable atom witness / composition proof
MLIR_OACC_DEVICEPTR,CONCURRENCY,2,MLIR_OPENACC,acc.deviceptr,false,no complete observable atom witness / composition proof
STABLEHLO_TANH,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,stablehlo.tanh;stablehlo.tanh.bf16;stablehlo.tanh.f32;stablehlo.tanh.i32;stablehlo.tanh.i8,false,no complete observable atom witness / composition proof
STABLEHLO_REDUCE_PRECISION,TENSOR_ML,6,STABLEHLO_OPS,stablehlo.reduce_precision;stablehlo.reduce_precision.bf16;stablehlo.reduce_precision.f32;stablehlo.reduce_precision.i32;stablehlo.reduce_precision.i8,false,no complete observable atom witness / composition proof
GPU_BFI,BITWISE,2,H5_NORMALIZED;NVVM_INTRINSICS,GPU_BFI;bfi,false,no complete observable atom witness / composition proof
TOSA_RESCALE,TENSOR_ML,6,MLIR_TOSA,tosa.rescale;tosa.rescale.bf16;tosa.rescale.f32;tosa.rescale.i32;tosa.rescale.i8,false,no complete observable atom witness / composition proof
X86_ATOMIC_OR_CC,CONCURRENCY_MEMORY,2,X86_INTRINSICS,llvm.x86.atomic_or_cc,false,no complete observable atom witness / composition proof
HEXAGON_HVX_VMUL,VECTOR,2,HEXAGON_HVX,llvm.hexagon.vmul,false,no complete observable atom witness / composition proof
BIT_AND,BITWISE,1,H5_NORMALIZED,BIT_AND,false,no complete observable atom witness / composition proof
BIT_SET,BITWISE,1,H5_NORMALIZED,BIT_SET,false,no complete observable atom witness / composition proof
TOSA_SIGMOID,TENSOR_ML,6,MLIR_TOSA,tosa.sigmoid;tosa.sigmoid.bf16;tosa.sigmoid.f32;tosa.sigmoid.i32;tosa.sigmoid.i8,false,no complete observable atom witness / composition proof
ACOSH,ARITHMETIC,2,H5_NORMALIZED;MLIR_MATH,ACOSH;math.acosh,false,no complete observable atom witness / composition proof
STABLEHLO_CEIL,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,stablehlo.ceil;stablehlo.ceil.bf16;stablehlo.ceil.f32;stablehlo.ceil.i32;stablehlo.ceil.i8,false,no complete observable atom witness / composition proof
AARCH64_SVE_PRFD,VECTOR_MEMORY,12,AARCH64_SVE,llvm.aarch64.sve.prfd;llvm.aarch64.sve.prfd.f16;llvm.aarch64.sve.prfd.f32;llvm.aarch64.sve.prfd.f64;llvm.aarch64.sve.prfd.i16;llvm.aarch64.sve.prfd.i32;llvm.aarch64.sve.prfd.i64;llvm.aarch64.sve.prfd.i8;llvm.aarch64.sve.prfd_m;llvm.aarch64.sve.prfd_x;llvm.aarch64.sve.prfd_z,false,no complete observable atom witness / composition proof
AARCH64_SVE_REVB,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.revb;llvm.aarch64.sve.revb.f16;llvm.aarch64.sve.revb.f32;llvm.aarch64.sve.revb.f64;llvm.aarch64.sve.revb.i16;llvm.aarch64.sve.revb.i32;llvm.aarch64.sve.revb.i64;llvm.aarch64.sve.revb.i8;llvm.aarch64.sve.revb_m;llvm.aarch64.sve.revb_x;llvm.aarch64.sve.revb_z,false,no complete observable atom witness / composition proof
X86_AMX_VECTOR_TO_TILE,TENSOR,4,X86_INTRINSICS,llvm.x86.amx_vector_to_tile;llvm.x86.amx_vector_to_tile.internal;llvm.x86.amx_vector_to_tile.tile,false,no complete observable atom witness / composition proof
TOSA_CONV3_D,TENSOR_ALGEBRA,6,MLIR_TOSA,tosa.conv3d;tosa.conv3d.bf16;tosa.conv3d.f32;tosa.conv3d.i32;tosa.conv3d.i8,false,no complete observable atom witness / composition proof
RVV_VFSGNJ,VECTOR,6,RISCV_VECTOR,llvm.riscv.vfsgnj;llvm.riscv.vfsgnj_mask;llvm.riscv.vfsgnj_vi;llvm.riscv.vfsgnj_vv;llvm.riscv.vfsgnj_vx,false,no complete observable atom witness / composition proof
RVV_VFADD,VECTOR,6,RISCV_VECTOR,llvm.riscv.vfadd;llvm.riscv.vfadd_mask;llvm.riscv.vfadd_vi;llvm.riscv.vfadd_vv;llvm.riscv.vfadd_vx,false,no complete observable atom witness / composition proof
ARRAY_LOWER_BOUND,COLLECTION,1,H5_NORMALIZED,ARRAY_LOWER_BOUND,false,no complete observable atom witness / composition proof
MEMORY_BULK,MemoryFamily,1,DECOMPILER_QUOTIENT,Cpblk;Initblk,false,no complete observable atom witness / composition proof
V8_TURBOSHAFT_BITCAST_WORD32_PAIR_TO_FLOAT64,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,BITCAST_WORD32_PAIR_TO_FLOAT64,false,no complete observable atom witness / composition proof
SHA512_SIGMA,CRYPTO,2,H5_NORMALIZED;RISCV_ISA,SHA512_SIGMA;sha512sig0* / sha512sig1*,false,no complete observable atom witness / composition proof
RVV_VREMU,VECTOR,6,RISCV_VECTOR,llvm.riscv.vremu;llvm.riscv.vremu_mask;llvm.riscv.vremu_vi;llvm.riscv.vremu_vv;llvm.riscv.vremu_vx,false,no complete observable atom witness / composition proof
BORROW_LOCAL,OWNERSHIP,2,H5_NORMALIZED;PYTHON_OPCODE,BORROW_LOCAL;LOAD_FAST_BORROW,false,no complete observable atom witness / composition proof
MLIR_QUANT_UNIFORM_DEQUANTIZE,QUANTIZATION,2,MLIR_QUANT,quant.uniform_dequantize,false,no complete observable atom witness / composition proof
TAN,ARITHMETIC,2,H5_NORMALIZED;MLIR_MATH,TAN;math.tan,false,no complete observable atom witness / composition proof
STABLEHLO_POWER,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,stablehlo.power;stablehlo.power.bf16;stablehlo.power.f32;stablehlo.power.i32;stablehlo.power.i8,false,no complete observable atom witness / composition proof
X86_AVX512_VPERMI2,VECTOR,6,X86_INTRINSICS,llvm.x86.avx512_vpermi2;llvm.x86.avx512_vpermi2.128;llvm.x86.avx512_vpermi2.256;llvm.x86.avx512_vpermi2.512;llvm.x86.avx512_vpermi2.mask,false,no complete observable atom witness / composition proof
RVV_VSLIDEDOWN,VECTOR,6,RISCV_VECTOR,llvm.riscv.vslidedown;llvm.riscv.vslidedown_mask;llvm.riscv.vslidedown_vi;llvm.riscv.vslidedown_vv;llvm.riscv.vslidedown_vx,false,no complete observable atom witness / composition proof
RVV_VFWSUB,VECTOR,6,RISCV_VECTOR,llvm.riscv.vfwsub;llvm.riscv.vfwsub_mask;llvm.riscv.vfwsub_vi;llvm.riscv.vfwsub_vv;llvm.riscv.vfwsub_vx,false,no complete observable atom witness / composition proof
IL_RETHROW,EXCEPTION,2,DOTNET_IL;H5_NORMALIZED,IL_RETHROW;rethrow,false,no complete observable atom witness / composition proof
AARCH64_SVE_TBL,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.tbl;llvm.aarch64.sve.tbl.f16;llvm.aarch64.sve.tbl.f32;llvm.aarch64.sve.tbl.f64;llvm.aarch64.sve.tbl.i16;llvm.aarch64.sve.tbl.i32;llvm.aarch64.sve.tbl.i64;llvm.aarch64.sve.tbl.i8;llvm.aarch64.sve.tbl_m;llvm.aarch64.sve.tbl_x;llvm.aarch64.sve.tbl_z,false,no complete observable atom witness / composition proof
AARCH64_SVE_ADDV,VECTOR_REDUCTION,12,AARCH64_SVE,llvm.aarch64.sve.addv;llvm.aarch64.sve.addv.f16;llvm.aarch64.sve.addv.f32;llvm.aarch64.sve.addv.f64;llvm.aarch64.sve.addv.i16;llvm.aarch64.sve.addv.i32;llvm.aarch64.sve.addv.i64;llvm.aarch64.sve.addv.i8;llvm.aarch64.sve.addv_m;llvm.aarch64.sve.addv_x;llvm.aarch64.sve.addv_z,false,no complete observable atom witness / composition proof
AMDGPU_MED3,ARITHMETIC,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_MED3;amdgcn_fmed3,false,no complete observable atom witness / composition proof
MLIR_TENSOR_EXTRACT_STRIDED_METADATA,TENSOR,2,MLIR_TENSOR,tensor.extract_strided_metadata,false,no complete observable atom witness / composition proof
STABLEHLO_FLOOR,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,stablehlo.floor;stablehlo.floor.bf16;stablehlo.floor.f32;stablehlo.floor.i32;stablehlo.floor.i8,false,no complete observable atom witness / composition proof
STABLEHLO_SEND,DISTRIBUTED,6,STABLEHLO_OPS,stablehlo.send;stablehlo.send.bf16;stablehlo.send.f32;stablehlo.send.i32;stablehlo.send.i8,false,no complete observable atom witness / composition proof
STABLEHLO_SCATTER,TENSOR_ML,6,STABLEHLO_OPS,stablehlo.scatter;stablehlo.scatter.bf16;stablehlo.scatter.f32;stablehlo.scatter.i32;stablehlo.scatter.i8,false,no complete observable atom witness / composition proof
TENSOR_LOAD,TENSOR,2,H5_NORMALIZED;SPIRV,TENSOR_LOAD;Tensor instruction class,false,no complete observable atom witness / composition proof
LLVM_VP_REDUCE_FMUL,VECTOR_REDUCTION,2,LLVM_VP,llvm.vp.reduce_fmul,false,no complete observable atom witness / composition proof
PIPE_READ,CONCURRENCY,2,H5_NORMALIZED;SPIRV,PIPE_READ;pipe instruction class,false,no complete observable atom witness / composition proof
LDEXP,ARITHMETIC,2,H5_NORMALIZED;MLIR_MATH,LDEXP;math.ldexp,false,no complete observable atom witness / composition proof
STABLEHLO_COLLECTIVE_BROADCAST,DISTRIBUTED,6,STABLEHLO_OPS,stablehlo.collective_broadcast;stablehlo.collective_broadcast.bf16;stablehlo.collective_broadcast.f32;stablehlo.collective_broadcast.i32;stablehlo.collective_broadcast.i8,false,no complete observable atom witness / composition proof
AARCH64_SVE_LD4,VECTOR_MEMORY,12,AARCH64_SVE,llvm.aarch64.sve.ld4;llvm.aarch64.sve.ld4.f16;llvm.aarch64.sve.ld4.f32;llvm.aarch64.sve.ld4.f64;llvm.aarch64.sve.ld4.i16;llvm.aarch64.sve.ld4.i32;llvm.aarch64.sve.ld4.i64;llvm.aarch64.sve.ld4.i8;llvm.aarch64.sve.ld4_m;llvm.aarch64.sve.ld4_x;llvm.aarch64.sve.ld4_z,false,no complete observable atom witness / composition proof
AMDGPU_STRUCT_BUFFER_LOAD,BINDING_MEMORY,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_STRUCT_BUFFER_LOAD;amdgcn_struct_buffer_load,false,no complete observable atom witness / composition proof
V8_TURBOSHAFT_FRAME_STATE,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,FRAME_STATE,false,no complete observable atom witness / composition proof
RVV_VMXOR,VECTOR_MASK,6,RISCV_VECTOR,llvm.riscv.vmxor;llvm.riscv.vmxor_mask;llvm.riscv.vmxor_vi;llvm.riscv.vmxor_vv;llvm.riscv.vmxor_vx,false,no complete observable atom witness / composition proof
STABLEHLO_DYNAMIC_GATHER,TENSOR_ML,6,STABLEHLO_OPS,stablehlo.dynamic_gather;stablehlo.dynamic_gather.bf16;stablehlo.dynamic_gather.f32;stablehlo.dynamic_gather.i32;stablehlo.dynamic_gather.i8,false,no complete observable atom witness / composition proof
TOSA_REDUCE_SUM,TENSOR_REDUCTION,6,MLIR_TOSA,tosa.reduce_sum;tosa.reduce_sum.bf16;tosa.reduce_sum.f32;tosa.reduce_sum.i32;tosa.reduce_sum.i8,false,no complete observable atom witness / composition proof
MLIR_COMPLEX_ADD,COMPLEX,2,MLIR_COMPLEX,complex.add,false,no complete observable atom witness / composition proof
IL_ARRAY_ELEMENT_ADDRESS,BINDING_MEMORY,2,DOTNET_IL;H5_NORMALIZED,IL_ARRAY_ELEMENT_ADDRESS;ldelema,false,no complete observable atom witness / composition proof
RVV_VREDOR,VECTOR_REDUCTION,6,RISCV_VECTOR,llvm.riscv.vredor;llvm.riscv.vredor_mask;llvm.riscv.vredor_vi;llvm.riscv.vredor_vv;llvm.riscv.vredor_vx,false,no complete observable atom witness / composition proof
MLIR_COMPLEX_MUL,COMPLEX,2,MLIR_COMPLEX,complex.mul,false,no complete observable atom witness / composition proof
RVV_VFSGNJN,VECTOR,6,RISCV_VECTOR,llvm.riscv.vfsgnjn;llvm.riscv.vfsgnjn_mask;llvm.riscv.vfsgnjn_vi;llvm.riscv.vfsgnjn_vv;llvm.riscv.vfsgnjn_vx,false,no complete observable atom witness / composition proof
MLIR_GPU_THREAD_ID,GPU,2,MLIR_GPU,gpu.thread_id,false,no complete observable atom witness / composition proof
AARCH64_SVE_MLA,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.mla;llvm.aarch64.sve.mla.f16;llvm.aarch64.sve.mla.f32;llvm.aarch64.sve.mla.f64;llvm.aarch64.sve.mla.i16;llvm.aarch64.sve.mla.i32;llvm.aarch64.sve.mla.i64;llvm.aarch64.sve.mla.i8;llvm.aarch64.sve.mla_m;llvm.aarch64.sve.mla_x;llvm.aarch64.sve.mla_z,false,no complete observable atom witness / composition proof
RVV_VWADDU_W,VECTOR,6,RISCV_VECTOR,llvm.riscv.vwaddu_w;llvm.riscv.vwaddu_w_mask;llvm.riscv.vwaddu_w_vi;llvm.riscv.vwaddu_w_vv;llvm.riscv.vwaddu_w_vx,false,no complete observable atom witness / composition proof
INDEX_ADDRESS,BINDING_MEMORY,1,H5_NORMALIZED,INDEX_ADDRESS,false,no complete observable atom witness / composition proof
MLIR_OACC_DATA,CONCURRENCY,2,MLIR_OPENACC,acc.data,false,no complete observable atom witness / composition proof
SAFEPOINT,RUNTIME_CONTROL,1,H5_NORMALIZED,SAFEPOINT,false,no complete observable atom witness / composition proof
BPF_GET_PRANDOM_U32,BPF_VM,2,BPF_INTRINSICS,llvm.bpf.get_prandom_u32,false,no complete observable atom witness / composition proof
POINTER_ADD,BINDING_MEMORY,1,H5_NORMALIZED,POINTER_ADD,false,no complete observable atom witness / composition proof
AARCH64_SVE_ST2,VECTOR_MEMORY,12,AARCH64_SVE,llvm.aarch64.sve.st2;llvm.aarch64.sve.st2.f16;llvm.aarch64.sve.st2.f32;llvm.aarch64.sve.st2.f64;llvm.aarch64.sve.st2.i16;llvm.aarch64.sve.st2.i32;llvm.aarch64.sve.st2.i64;llvm.aarch64.sve.st2.i8;llvm.aarch64.sve.st2_m;llvm.aarch64.sve.st2_x;llvm.aarch64.sve.st2_z,false,no complete observable atom witness / composition proof
MLIR_SHAPE_ANY,SHAPE,2,MLIR_SHAPE,shape.any,false,no complete observable atom witness / composition proof
LLVM_VP_SMAX,VECTOR,2,LLVM_VP,llvm.vp.smax,false,no complete observable atom witness / composition proof
LLVM_VP_COMPRESS,VECTOR,2,LLVM_VP,llvm.vp.compress,false,no complete observable atom witness / composition proof
ERF,ARITHMETIC,2,H5_NORMALIZED;MLIR_MATH,ERF;math.erf,false,no complete observable atom witness / composition proof
FUNNEL_SHIFT_RIGHT,BITWISE,1,H5_NORMALIZED,FUNNEL_SHIFT_RIGHT,false,no complete observable atom witness / composition proof
MLIR_OMP_ORDERED,CONCURRENCY,2,MLIR_OPENMP,omp.ordered,false,no complete observable atom witness / composition proof
TOSA_RSQRT,TENSOR_ML,6,MLIR_TOSA,tosa.rsqrt;tosa.rsqrt.bf16;tosa.rsqrt.f32;tosa.rsqrt.i32;tosa.rsqrt.i8,false,no complete observable atom witness / composition proof
RVV_VMXNOR,VECTOR_MASK,6,RISCV_VECTOR,llvm.riscv.vmxnor;llvm.riscv.vmxnor_mask;llvm.riscv.vmxnor_vi;llvm.riscv.vmxnor_vv;llvm.riscv.vmxnor_vx,false,no complete observable atom witness / composition proof
EXCEPTION_SEMANTIC,ExceptionFamily,1,DECOMPILER_QUOTIENT,TryCatch;TryFinally,false,no complete observable atom witness / composition proof
MLIR_LINALG_ELEM_WISE_BINARY,TENSOR_ALGEBRA,2,MLIR_LINALG,linalg.elem_wise_binary,false,no complete observable atom witness / composition proof
HEXAGON_HVX_VDOT,VECTOR,2,HEXAGON_HVX,llvm.hexagon.vdot,false,no complete observable atom witness / composition proof
ADD_WITH_OVERFLOW,ARITHMETIC,1,H5_NORMALIZED,ADD_WITH_OVERFLOW,false,no complete observable atom witness / composition proof
RVV_VDIV,VECTOR,6,RISCV_VECTOR,llvm.riscv.vdiv;llvm.riscv.vdiv_mask;llvm.riscv.vdiv_vi;llvm.riscv.vdiv_vv;llvm.riscv.vdiv_vx,false,no complete observable atom witness / composition proof
AARCH64_SVE_RBIT,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.rbit;llvm.aarch64.sve.rbit.f16;llvm.aarch64.sve.rbit.f32;llvm.aarch64.sve.rbit.f64;llvm.aarch64.sve.rbit.i16;llvm.aarch64.sve.rbit.i32;llvm.aarch64.sve.rbit.i64;llvm.aarch64.sve.rbit.i8;llvm.aarch64.sve.rbit_m;llvm.aarch64.sve.rbit_x;llvm.aarch64.sve.rbit_z,false,no complete observable atom witness / composition proof
AMDGPU_SENDMSG,RUNTIME_CONTROL,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_SENDMSG;amdgcn_s_sendmsg,false,no complete observable atom witness / composition proof
STABLEHLO_PARTITION_ID,TENSOR_ML,6,STABLEHLO_OPS,stablehlo.partition_id;stablehlo.partition_id.bf16;stablehlo.partition_id.f32;stablehlo.partition_id.i32;stablehlo.partition_id.i8,false,no complete observable atom witness / composition proof
AARCH64_SME_FMOPA_F16,TENSOR,6,AARCH64_SME,llvm.aarch64.sme.fmopa_f16;llvm.aarch64.sme.fmopa_f16_vg2;llvm.aarch64.sme.fmopa_f16_vg4;llvm.aarch64.sme.fmopa_f16_za32;llvm.aarch64.sme.fmopa_f16_za64,false,no complete observable atom witness / composition proof
TOSA_RESIZE,TENSOR_ML,6,MLIR_TOSA,tosa.resize;tosa.resize.bf16;tosa.resize.f32;tosa.resize.i32;tosa.resize.i8,false,no complete observable atom witness / composition proof
BPF_BTF_TYPE_ID,BPF_VM,2,BPF_INTRINSICS,llvm.bpf.btf_type_id,false,no complete observable atom witness / composition proof
BPF_KFUNC_CALL,BPF_VM,2,BPF_INTRINSICS,llvm.bpf.kfunc_call,false,no complete observable atom witness / composition proof
MLIR_OMP_PRIVATE,CONCURRENCY,2,MLIR_OPENMP,omp.private,false,no complete observable atom witness / composition proof
RVV_VMSET,VECTOR_MASK,6,RISCV_VECTOR,llvm.riscv.vmset;llvm.riscv.vmset_mask;llvm.riscv.vmset_vi;llvm.riscv.vmset_vv;llvm.riscv.vmset_vx,false,no complete observable atom witness / composition proof
AARCH64_SME_UMOPA,TENSOR,6,AARCH64_SME,llvm.aarch64.sme.umopa;llvm.aarch64.sme.umopa_vg2;llvm.aarch64.sme.umopa_vg4;llvm.aarch64.sme.umopa_za32;llvm.aarch64.sme.umopa_za64,false,no complete observable atom witness / composition proof
TOSA_MUL,TENSOR_ML,6,MLIR_TOSA,tosa.mul;tosa.mul.bf16;tosa.mul.f32;tosa.mul.i32;tosa.mul.i8,false,no complete observable atom witness / composition proof
MLIR_SPARSE_COMPRESS,SPARSE_TENSOR,2,MLIR_SPARSE,sparse_tensor.compress,false,no complete observable atom witness / composition proof
AARCH64_SVE_CNTB,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.cntb;llvm.aarch64.sve.cntb.f16;llvm.aarch64.sve.cntb.f32;llvm.aarch64.sve.cntb.f64;llvm.aarch64.sve.cntb.i16;llvm.aarch64.sve.cntb.i32;llvm.aarch64.sve.cntb.i64;llvm.aarch64.sve.cntb.i8;llvm.aarch64.sve.cntb_m;llvm.aarch64.sve.cntb_x;llvm.aarch64.sve.cntb_z,false,no complete observable atom witness / composition proof
STABLEHLO_POPCNT,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,stablehlo.popcnt;stablehlo.popcnt.bf16;stablehlo.popcnt.f32;stablehlo.popcnt.i32;stablehlo.popcnt.i8,false,no complete observable atom witness / composition proof
AARCH64_SVE_FCMPGE,VECTOR_MASK,12,AARCH64_SVE,llvm.aarch64.sve.fcmpge;llvm.aarch64.sve.fcmpge.f16;llvm.aarch64.sve.fcmpge.f32;llvm.aarch64.sve.fcmpge.f64;llvm.aarch64.sve.fcmpge.i16;llvm.aarch64.sve.fcmpge.i32;llvm.aarch64.sve.fcmpge.i64;llvm.aarch64.sve.fcmpge.i8;llvm.aarch64.sve.fcmpge_m;llvm.aarch64.sve.fcmpge_x;llvm.aarch64.sve.fcmpge_z,false,no complete observable atom witness / composition proof
NONLOCAL_JUMP,CONTROL,1,H5_NORMALIZED,NONLOCAL_JUMP,false,no complete observable atom witness / composition proof
RVV_VNMSUB,VECTOR,6,RISCV_VECTOR,llvm.riscv.vnmsub;llvm.riscv.vnmsub_mask;llvm.riscv.vnmsub_vi;llvm.riscv.vnmsub_vv;llvm.riscv.vnmsub_vx,false,no complete observable atom witness / composition proof
STABLEHLO_SELECT_AND_SCATTER,TENSOR_ML,6,STABLEHLO_OPS,stablehlo.select_and_scatter;stablehlo.select_and_scatter.bf16;stablehlo.select_and_scatter.f32;stablehlo.select_and_scatter.i32;stablehlo.select_and_scatter.i8,false,no complete observable atom witness / composition proof
MLIR_OMP_TARGET_DATA,CONCURRENCY,2,MLIR_OPENMP,omp.target_data,false,no complete observable atom witness / composition proof
LLVM_VP_SMIN,VECTOR,2,LLVM_VP,llvm.vp.smin,false,no complete observable atom witness / composition proof
MLIR_TENSOR_EXPAND_SHAPE,TENSOR,2,MLIR_TENSOR,tensor.expand_shape,false,no complete observable atom witness / composition proof
RVV_VSADD,VECTOR,6,RISCV_VECTOR,llvm.riscv.vsadd;llvm.riscv.vsadd_mask;llvm.riscv.vsadd_vi;llvm.riscv.vsadd_vv;llvm.riscv.vsadd_vx,false,no complete observable atom witness / composition proof
AMDGPU_WMMA,TENSOR,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_WMMA;amdgcn_wmma_*,false,no complete observable atom witness / composition proof
LLVM_VP_REDUCE_UMIN,VECTOR_REDUCTION,2,LLVM_VP,llvm.vp.reduce_umin,false,no complete observable atom witness / composition proof
HEXAGON_HVX_VALIGN,VECTOR,2,HEXAGON_HVX,llvm.hexagon.valign,false,no complete observable atom witness / composition proof
MLIR_SPARSE_SELECT,SPARSE_TENSOR,2,MLIR_SPARSE,sparse_tensor.select,false,no complete observable atom witness / composition proof
LLVM_VP_REDUCE_XOR,VECTOR_REDUCTION,2,LLVM_VP,llvm.vp.reduce_xor,false,no complete observable atom witness / composition proof
V8_TURBOSHAFT_DEOPTIMIZE_IF,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,DEOPTIMIZE_IF,false,no complete observable atom witness / composition proof
SUBTYPE_CHECK,TYPE_CONVERSION,2,H5_NORMALIZED;HOTSPOT_C2,SUBTYPE_CHECK;SubTypeCheck / PartialSubtypeCheck,false,no complete observable atom witness / composition proof
AARCH64_SME_LD1_VERT,TENSOR,6,AARCH64_SME,llvm.aarch64.sme.ld1_vert;llvm.aarch64.sme.ld1_vert_vg2;llvm.aarch64.sme.ld1_vert_vg4;llvm.aarch64.sme.ld1_vert_za32;llvm.aarch64.sme.ld1_vert_za64,false,no complete observable atom witness / composition proof
MLIR_LINALG_WINOGRAD_FILTER_TRANSFORM,TENSOR_ALGEBRA,2,MLIR_LINALG,linalg.winograd_filter_transform,false,no complete observable atom witness / composition proof
X86_AMX_DP_BUUD,TENSOR,4,X86_INTRINSICS,llvm.x86.amx_dp_buud;llvm.x86.amx_dp_buud.internal;llvm.x86.amx_dp_buud.tile,false,no complete observable atom witness / composition proof
RVV_VFSLIDE1_UP,VECTOR,6,RISCV_VECTOR,llvm.riscv.vfslide1up;llvm.riscv.vfslide1up_mask;llvm.riscv.vfslide1up_vi;llvm.riscv.vfslide1up_vv;llvm.riscv.vfslide1up_vx,false,no complete observable atom witness / composition proof
GPU_SHUFFLE_INDEX,CONCURRENCY,2,H5_NORMALIZED;NVVM_INTRINSICS,GPU_SHUFFLE_INDEX;shfl.sync.idx,false,no complete observable atom witness / composition proof
STABLEHLO_DOT_GENERAL,TENSOR_ALGEBRA,6,STABLEHLO_OPS,stablehlo.dot_general;stablehlo.dot_general.bf16;stablehlo.dot_general.f32;stablehlo.dot_general.i32;stablehlo.dot_general.i8,false,no complete observable atom witness / composition proof
GPU_WARP_UNIFORM,CONCURRENCY,2,H5_NORMALIZED;NVVM_INTRINSICS,GPU_WARP_UNIFORM;vote.uni.sync,false,no complete observable atom witness / composition proof
MLIR_LINALG_DEPTHWISE_CONV_2_D_NHWC_HWCM,TENSOR_ALGEBRA,2,MLIR_LINALG,linalg.depthwise_conv_2d_nhwc_hwcm,false,no complete observable atom witness / composition proof
TOSA_SCATTER,TENSOR_ML,6,MLIR_TOSA,tosa.scatter;tosa.scatter.bf16;tosa.scatter.f32;tosa.scatter.i32;tosa.scatter.i8,false,no complete observable atom witness / composition proof
GC_ARRAY_LENGTH,COLLECTION,2,H5_NORMALIZED;WEBASSEMBLY,GC_ARRAY_LENGTH;array.len,false,no complete observable atom witness / composition proof
GPU_POPCOUNT,BITWISE,2,H5_NORMALIZED;NVVM_INTRINSICS,GPU_POPCOUNT;popc,false,no complete observable atom witness / composition proof
X86_AMX_DP_FP16_PS,TENSOR,4,X86_INTRINSICS,llvm.x86.amx_dp_fp16ps;llvm.x86.amx_dp_fp16ps.internal;llvm.x86.amx_dp_fp16ps.tile,false,no complete observable atom witness / composition proof
MLIR_LINALG_GENERIC,TENSOR_ALGEBRA,2,MLIR_LINALG,linalg.generic,false,no complete observable atom witness / composition proof
STABLEHLO_SIGN,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,stablehlo.sign;stablehlo.sign.bf16;stablehlo.sign.f32;stablehlo.sign.i32;stablehlo.sign.i8,false,no complete observable atom witness / composition proof
HEXAGON_HVX_VSUBB,VECTOR,2,HEXAGON_HVX,llvm.hexagon.vsubb,false,no complete observable atom witness / composition proof
