language,action_list_id,action_ordinal,action_count,reusable,action_kind,target_state,extra,lhs_symbol_id,lhs_symbol_name,child_count,dynamic_precedence,production_id
,4250,0,1,false,SHIFT,869,,,,,,
,4252,0,1,false,SHIFT,8272,,,,,,
,4254,0,1,true,REDUCE,sym_recursive_pattern,,360,,1,0,0
,4256,0,1,false,REDUCE,sym_recursive_pattern,,360,,1,0,0
,4258,0,1,true,REDUCE,sym_recursive_pattern,,360,,2,-1,6
,4260,0,1,false,REDUCE,sym_recursive_pattern,,360,,2,-1,6
,4262,0,1,false,SHIFT,79,,,,,,
,4264,0,1,true,REDUCE,sym_recursive_pattern,,360,,2,0,6
,4266,0,1,false,REDUCE,sym_recursive_pattern,,360,,2,0,6
,4268,0,1,false,SHIFT,974,,,,,,
,4270,0,1,false,SHIFT,1130,,,,,,
,4272,0,1,false,SHIFT,8309,,,,,,
,4274,0,1,false,SHIFT,1881,,,,,,
,4276,0,1,false,SHIFT,8435,,,,,,
,4278,0,1,false,SHIFT,3640,,,,,,
,4280,0,1,false,SHIFT,6675,,,,,,
,4282,0,1,false,SHIFT,3598,,,,,,
,4284,0,1,false,SHIFT,6639,,,,,,
,4286,0,1,false,SHIFT,6686,,,,,,
,4288,0,1,false,SHIFT,6690,,,,,,
,4290,0,1,false,SHIFT,3730,,,,,,
,4292,0,1,false,SHIFT,6564,,,,,,
,4294,0,1,false,SHIFT,5088,,,,,,
,4296,0,1,false,SHIFT,90,,,,,,
,4298,0,1,false,SHIFT,73,,,,,,
,4300,0,1,true,REDUCE,sym_list_pattern,,358,,2,0,0
,4302,0,2,true,REDUCE,sym_list_pattern,,358,,2,0,0
,4302,1,2,true,REDUCE,sym_collection_expression,,434,,2,0,0
,4305,0,3,true,REDUCE,sym_list_pattern,,358,,2,0,0
,4305,1,3,true,REDUCE,sym_collection_expression,,434,,2,0,0
,4305,2,3,true,SHIFT,6366,,,,,,
,4309,0,2,false,REDUCE,sym_list_pattern,,358,,2,0,0
,4309,1,2,false,REDUCE,sym_collection_expression,,434,,2,0,0
,4312,0,1,false,REDUCE,sym_list_pattern,,358,,2,0,0
,4314,0,1,true,REDUCE,sym_list_pattern,,358,,3,0,0
,4316,0,1,true,SHIFT,6366,,,,,,
,4318,0,1,false,REDUCE,sym_list_pattern,,358,,3,0,0
,4320,0,1,true,REDUCE,sym_recursive_pattern,,360,,2,0,0
,4322,0,1,false,REDUCE,sym_recursive_pattern,,360,,2,0,0
,4324,0,1,true,REDUCE,sym_parenthesized_pattern,,355,,3,0,0
,4326,0,2,true,REDUCE,sym_parenthesized_pattern,,355,,3,0,0
,4326,1,2,true,SHIFT,6366,,,,,,
,4329,0,1,false,REDUCE,sym_parenthesized_pattern,,355,,3,0,0
,4331,0,2,false,REDUCE,sym_parenthesized_pattern,,355,,3,0,0
,4331,1,2,false,SHIFT,3691,,,,,,
,4334,0,1,true,REDUCE,sym_recursive_pattern,,360,,3,-1,6
,4336,0,1,false,REDUCE,sym_recursive_pattern,,360,,3,-1,6
,4338,0,1,true,REDUCE,sym_list_pattern,,358,,4,0,0
,4340,0,1,false,REDUCE,sym_list_pattern,,358,,4,0,0
,4342,0,1,true,REDUCE,sym_recursive_pattern,,360,,3,0,6
,4344,0,1,false,REDUCE,sym_recursive_pattern,,360,,3,0,6
,4346,0,1,true,REDUCE,sym_list_pattern,,358,,5,0,0
,4348,0,1,false,REDUCE,sym_list_pattern,,358,,5,0,0
,4350,0,1,false,SHIFT,5345,,,,,,
,4352,0,1,false,SHIFT,4884,,,,,,
,4354,0,1,false,SHIFT,4850,,,,,,
,4356,0,1,true,SHIFT,194,,,,,,
,4358,0,1,false,SHIFT,5446,,,,,,
,4360,0,1,false,REDUCE,sym_type,,300,,1,0,0
,4362,0,1,true,REDUCE,sym_type,,300,,1,0,0
,4364,0,2,true,REDUCE,sym_type,,300,,1,0,0
,4364,1,2,true,REDUCE,sym__array_base_type,,303,,1,0,0
,4367,0,2,true,REDUCE,sym_type,,300,,1,0,0
,4367,1,2,true,SHIFT,166,,,,,,
,4370,0,2,false,REDUCE,sym_type,,300,,1,0,0
,4370,1,2,false,SHIFT,2491,,,,,,
,4373,0,2,true,REDUCE,sym_type,,300,,1,0,0
,4373,1,2,true,REDUCE,sym__pointer_base_type,,307,,1,0,0
,4376,0,1,false,SHIFT,6534,,,,,,
,4378,0,1,true,SHIFT,6569,,,,,,
,4380,0,3,true,REDUCE,sym_list_pattern,,358,,2,0,0
,4380,1,3,true,REDUCE,sym_collection_expression,,434,,2,0,0
,4380,2,3,true,SHIFT,6014,,,,,,
,4384,0,1,false,SHIFT,4892,,,,,,
,4386,0,1,false,SHIFT,4903,,,,,,
,4388,0,1,false,SHIFT,3669,,,,,,
,4390,0,2,false,REDUCE,sym__reserved_identifier,,281,,1,0,0
,4390,1,2,false,SHIFT,4903,,,,,,
,4393,0,2,true,REDUCE,sym_parenthesized_pattern,,355,,3,0,0
,4393,1,2,true,SHIFT,6014,,,,,,
,4396,0,1,false,SHIFT,3624,,,,,,
,4398,0,1,true,SHIFT,6014,,,,,,
,4400,0,2,false,REDUCE,sym__simple_name,,296,,1,0,0
,4400,1,2,false,SHIFT,3555,,,,,,
,4403,0,1,false,REDUCE,sym_pointer_type,,306,,2,0,6
,4405,0,1,true,REDUCE,sym_pointer_type,,306,,2,0,6
,4407,0,1,false,REDUCE,sym_tuple_type,,315,,4,0,0
,4409,0,1,true,REDUCE,sym_tuple_type,,315,,4,0,0
,4411,0,1,false,REDUCE,sym_array_type,,268,,2,0,15
,4413,0,1,true,REDUCE,sym_array_type,,268,,2,0,15
,4415,0,1,false,SHIFT,6569,,,,,,
,4417,0,1,false,REDUCE,sym_ref_type,,311,,3,0,28
,4419,0,1,true,REDUCE,sym_ref_type,,311,,3,0,28
,4421,0,1,false,REDUCE,sym_array_rank_specifier,,304,,3,0,0
,4423,0,1,true,REDUCE,sym_array_rank_specifier,,304,,3,0,0
,4425,0,1,false,SHIFT,3680,,,,,,
,4427,0,1,false,REDUCE,sym_array_rank_specifier,,304,,4,0,0
,4429,0,1,true,REDUCE,sym_array_rank_specifier,,304,,4,0,0
,4431,0,1,false,SHIFT,6520,,,,,,
,4433,0,1,true,SHIFT,6520,,,,,,
,4435,0,2,true,REDUCE,sym_type,,300,,1,0,0
,4435,1,2,true,SHIFT,165,,,,,,
,4438,0,1,false,SHIFT,6570,,,,,,
,4440,0,1,false,SHIFT,3652,,,,,,
,4442,0,2,false,REDUCE,sym__reserved_identifier,,281,,1,0,0
,4442,1,2,false,SHIFT,3699,,,,,,
,4445,0,1,false,REDUCE,sym_array_rank_specifier,,304,,2,0,0
,4447,0,1,true,REDUCE,sym_array_rank_specifier,,304,,2,0,0
,4449,0,1,false,REDUCE,sym_function_pointer_type,,308,,7,0,109
,4451,0,1,true,REDUCE,sym_function_pointer_type,,308,,7,0,109
,4453,0,1,false,REDUCE,sym_function_pointer_type,,308,,6,0,89
,4455,0,1,true,REDUCE,sym_function_pointer_type,,308,,6,0,89
,4457,0,1,false,SHIFT,3708,,,,,,
,4459,0,1,true,SHIFT,7361,,,,,,
,4461,0,1,true,SHIFT,543,,,,,,
,4463,0,1,true,SHIFT,606,,,,,,
,4465,0,1,false,SHIFT,8439,,,,,,
,4467,0,1,false,SHIFT,2312,,,,,,
,4469,0,1,false,SHIFT,3199,,,,,,
,4471,0,1,false,SHIFT,3305,,,,,,
,4473,0,1,false,REDUCE,sym_alias_qualified_name,,295,,3,0,46
,4475,0,1,true,REDUCE,sym_alias_qualified_name,,295,,3,0,46
,4477,0,1,false,REDUCE,sym_function_pointer_type,,308,,5,0,71
,4479,0,1,true,REDUCE,sym_function_pointer_type,,308,,5,0,71
,4481,0,1,false,REDUCE,sym__scoped_base_type,,314,,1,0,0
,4483,0,1,true,REDUCE,sym__scoped_base_type,,314,,1,0,0
,4485,0,1,false,REDUCE,sym_scoped_type,,313,,2,0,8
,4487,0,1,true,REDUCE,sym_scoped_type,,313,,2,0,8
,4489,0,1,false,REDUCE,sym_nullable_type,,212,,2,0,6
,4491,0,1,true,REDUCE,sym_nullable_type,,212,,2,0,6
,4493,0,1,false,SHIFT,4134,,,,,,
,4495,0,1,false,SHIFT,4133,,,,,,
,4497,0,1,false,SHIFT,4448,,,,,,
,4499,0,1,false,SHIFT,3641,,,,,,
,4501,0,2,false,REDUCE,sym__reserved_identifier,,281,,1,0,0
,4501,1,2,false,SHIFT,4133,,,,,,
,4504,0,1,false,REDUCE,sym_positional_pattern_clause,,361,,4,0,0
,4506,0,1,true,REDUCE,sym_positional_pattern_clause,,361,,4,0,0
,4508,0,1,false,SHIFT,6588,,,,,,
,4510,0,1,false,REDUCE,sym_positional_pattern_clause,,361,,2,0,0
,4512,0,1,true,REDUCE,sym_positional_pattern_clause,,361,,2,0,0
,4514,0,1,true,REDUCE,sym_parameter_list,,279,,2,0,0
,4516,0,1,false,SHIFT,3679,,,,,,
,4518,0,1,false,SHIFT,3693,,,,,,
,4520,0,1,false,SHIFT,6607,,,,,,
,4522,0,1,false,REDUCE,sym_positional_pattern_clause,,361,,3,0,0
,4524,0,1,true,REDUCE,sym_positional_pattern_clause,,361,,3,0,0
,4526,0,1,false,SHIFT,3080,,,,,,
,4528,0,1,false,SHIFT,3761,,,,,,
,4530,0,1,false,SHIFT,3771,,,,,,
,4532,0,1,false,REDUCE,sym_property_pattern_clause,,362,,4,0,0
,4534,0,1,true,REDUCE,sym_property_pattern_clause,,362,,4,0,0
,4536,0,1,false,REDUCE,sym_property_pattern_clause,,362,,3,0,0
,4538,0,1,true,REDUCE,sym_property_pattern_clause,,362,,3,0,0
,4540,0,1,false,SHIFT,4695,,,,,,
,4542,0,1,false,REDUCE,sym_property_pattern_clause,,362,,2,0,0
,4544,0,1,true,REDUCE,sym_property_pattern_clause,,362,,2,0,0
,4546,0,1,false,SHIFT,3704,,,,,,
,4548,0,1,false,REDUCE,sym_property_pattern_clause,,362,,5,0,0
,4550,0,1,true,REDUCE,sym_property_pattern_clause,,362,,5,0,0
,4552,0,1,false,SHIFT,3705,,,,,,
,4554,0,1,false,SHIFT,3744,,,,,,
,4556,0,1,false,SHIFT,3734,,,,,,
,4558,0,1,false,SHIFT,3653,,,,,,
,4560,0,2,false,REDUCE,sym__reserved_identifier,,281,,1,0,0
,4560,1,2,false,SHIFT,3192,,,,,,
,4563,0,1,false,SHIFT,3739,,,,,,
,4565,0,1,false,SHIFT,3029,,,,,,
,4567,0,1,false,SHIFT,3027,,,,,,
,4569,0,1,true,REDUCE,sym_collection_expression,,434,,2,0,0
,4571,0,2,true,REDUCE,sym_collection_expression,,434,,2,0,0
,4571,1,2,true,SHIFT,6014,,,,,,
,4574,0,1,false,REDUCE,sym_collection_expression,,434,,2,0,0
,4576,0,1,false,SHIFT,3651,,,,,,
,4578,0,1,false,SHIFT,3718,,,,,,
,4580,0,1,false,SHIFT,3626,,,,,,
,4582,0,1,false,SHIFT,3715,,,,,,
,4584,0,1,false,SHIFT,3552,,,,,,
,4586,0,1,false,SHIFT,3642,,,,,,
,4588,0,1,true,SHIFT,633,,,,,,
,4590,0,1,false,SHIFT,3113,,,,,,
,4592,0,1,false,SHIFT,3745,,,,,,
,4594,0,1,false,SHIFT,3711,,,,,,
,4596,0,1,false,SHIFT,3588,,,,,,
,4598,0,1,true,SHIFT,664,,,,,,
,4600,0,1,true,SHIFT,656,,,,,,
,4602,0,1,true,SHIFT,638,,,,,,
,4604,0,1,false,SHIFT,6528,,,,,,
,4606,0,1,false,SHIFT,6560,,,,,,
,4608,0,1,true,SHIFT,658,,,,,,
,4610,0,1,true,SHIFT,666,,,,,,
,4612,0,1,true,SHIFT,686,,,,,,
,4614,0,1,true,SHIFT,634,,,,,,
,4616,0,2,true,REDUCE,sym_type,,300,,1,0,0
,4616,1,2,true,SHIFT,161,,,,,,
,4619,0,2,false,REDUCE,sym_type,,300,,1,0,0
,4619,1,2,false,SHIFT,2869,,,,,,
,4622,0,1,false,SHIFT,6530,,,,,,
,4624,0,1,true,SHIFT,6506,,,,,,
,4626,0,1,true,SHIFT,6334,,,,,,
,4628,0,2,true,REDUCE,sym_parenthesized_pattern,,355,,3,0,0
,4628,1,2,true,SHIFT,6334,,,,,,
,4631,0,2,false,REDUCE,sym_parenthesized_pattern,,355,,3,0,0
,4631,1,2,false,SHIFT,4850,,,,,,
,4634,0,1,false,SHIFT,6539,,,,,,
,4636,0,2,false,REDUCE,sym__simple_name,,296,,1,0,0
,4636,1,2,false,SHIFT,3529,,,,,,
,4639,0,3,true,REDUCE,sym_list_pattern,,358,,2,0,0
,4639,1,3,true,REDUCE,sym_collection_expression,,434,,2,0,0
,4639,2,3,true,SHIFT,6334,,,,,,
,4643,0,1,false,SHIFT,6500,,,,,,
,4645,0,1,false,REDUCE,sym_property_declaration,,196,,3,0,78
,4647,0,1,true,SHIFT,1197,,,,,,
,4649,0,1,true,REDUCE,sym_property_declaration,,196,,3,0,78
,4651,0,1,false,SHIFT,6498,,,,,,
,4653,0,1,false,REDUCE,sym_property_declaration,,196,,5,0,121
,4655,0,1,true,SHIFT,1344,,,,,,
,4657,0,1,true,REDUCE,sym_property_declaration,,196,,5,0,121
,4659,0,1,false,REDUCE,sym_extension_body,,264,,2,0,0
,4661,0,1,true,SHIFT,2807,,,,,,
,4663,0,1,true,REDUCE,sym_extension_body,,264,,2,0,0
,4665,0,1,false,REDUCE,sym_property_declaration,,196,,4,0,100
,4667,0,1,true,SHIFT,1271,,,,,,
,4669,0,1,true,REDUCE,sym_property_declaration,,196,,4,0,100
,4671,0,1,false,REDUCE,sym_property_declaration,,196,,4,0,97
,4673,0,1,true,SHIFT,1303,,,,,,
,4675,0,1,true,REDUCE,sym_property_declaration,,196,,4,0,97
,4677,0,1,false,REDUCE,sym_accessor_list,,273,,2,0,0
,4679,0,1,true,REDUCE,sym_accessor_list,,273,,2,0,0
,4681,0,2,false,REDUCE,sym__simple_name,,296,,1,0,0
,4681,1,2,false,SHIFT,3586,,,,,,
,4684,0,1,true,REDUCE,sym_initializer_expression,,438,,3,0,0
,4686,0,1,false,REDUCE,sym_initializer_expression,,438,,3,0,0
,4688,0,1,false,REDUCE,sym_extension_body,,264,,3,0,0
,4690,0,1,true,SHIFT,2842,,,,,,
,4692,0,1,true,REDUCE,sym_extension_body,,264,,3,0,0
,4694,0,1,false,REDUCE,sym_accessor_list,,273,,3,0,0
,4696,0,1,true,REDUCE,sym_accessor_list,,273,,3,0,0
,4698,0,1,false,REDUCE,sym_property_declaration,,196,,6,0,153
,4700,0,1,true,SHIFT,1428,,,,,,
,4702,0,1,true,REDUCE,sym_property_declaration,,196,,6,0,153
,4704,0,1,false,REDUCE,sym_property_declaration,,196,,5,0,131
,4706,0,1,true,SHIFT,1374,,,,,,
,4708,0,1,true,REDUCE,sym_property_declaration,,196,,5,0,131
,4710,0,1,false,REDUCE,sym_property_declaration,,196,,8,0,194
,4712,0,1,true,REDUCE,sym_property_declaration,,196,,8,0,194
,4714,0,1,false,REDUCE,sym_indexer_declaration,,275,,7,0,176
,4716,0,1,true,REDUCE,sym_indexer_declaration,,275,,7,0,176
,4718,0,1,false,REDUCE,sym_operator_declaration,,258,,8,0,195
,4720,0,1,true,REDUCE,sym_operator_declaration,,258,,8,0,195
,4722,0,1,false,REDUCE,sym_indexer_declaration,,275,,8,0,196
,4724,0,1,true,REDUCE,sym_indexer_declaration,,275,,8,0,196
,4726,0,1,false,REDUCE,sym_method_declaration,,279,,8,0,197
,4728,0,1,true,REDUCE,sym_method_declaration,,279,,8,0,197
,4730,0,1,false,REDUCE,sym_preproc_if,,460,,4,0,59
,4732,0,1,true,REDUCE,sym_preproc_if,,460,,4,0,59
,4734,0,1,false,REDUCE,sym_method_declaration,,279,,7,0,177
,4736,0,1,true,REDUCE,sym_method_declaration,,279,,7,0,177
,4738,0,1,false,REDUCE,sym_method_declaration,,279,,8,0,198
,4740,0,1,true,REDUCE,sym_method_declaration,,279,,8,0,198
,4742,0,1,false,REDUCE,sym_method_declaration,,279,,8,0,199
,4744,0,1,true,REDUCE,sym_method_declaration,,279,,8,0,199
,4746,0,1,false,REDUCE,sym_property_declaration,,196,,8,0,200
,4748,0,1,true,REDUCE,sym_property_declaration,,196,,8,0,200
,4750,0,1,false,REDUCE,sym_operator_declaration,,258,,9,0,201
,4752,0,1,true,REDUCE,sym_operator_declaration,,258,,9,0,201
,4754,0,1,false,REDUCE,sym_method_declaration,,279,,9,0,202
,4756,0,1,true,REDUCE,sym_method_declaration,,279,,9,0,202
,4758,0,1,false,REDUCE,sym_property_declaration,,196,,9,0,203
,4760,0,1,true,REDUCE,sym_property_declaration,,196,,9,0,203
,4762,0,2,true,REDUCE,sym_parenthesized_pattern,,355,,3,0,0
,4762,1,2,true,SHIFT,5999,,,,,,
,4765,0,2,false,REDUCE,sym_parenthesized_pattern,,355,,3,0,0
,4765,1,2,false,SHIFT,4133,,,,,,
,4768,0,1,false,REDUCE,sym_method_declaration,,279,,7,0,178
,4770,0,1,true,REDUCE,sym_method_declaration,,279,,7,0,178
,4772,0,1,true,REDUCE,sym_conditional_access_expression,,397,,3,0,42
,4774,0,1,false,REDUCE,sym_conditional_access_expression,,397,,3,0,42
,4776,0,1,true,REDUCE,sym_element_access_expression,,410,,2,0,20
,4778,0,1,false,REDUCE,sym_element_access_expression,,410,,2,0,20
,4780,0,1,false,SHIFT,6558,,,,,,
,4782,0,1,false,REDUCE,sym_field_declaration,,249,,3,0,0
,4784,0,1,true,REDUCE,sym_field_declaration,,249,,3,0,0
,4786,0,1,true,REDUCE,sym_lvalue_expression,,373,,1,0,2
,4788,0,1,false,REDUCE,sym_lvalue_expression,,373,,1,0,2
,4790,0,1,false,SHIFT,6511,,,,,,
,4792,0,1,false,REDUCE,sym_method_declaration,,279,,7,0,179
,4794,0,1,true,REDUCE,sym_method_declaration,,279,,7,0,179
,4796,0,1,false,REDUCE,sym_property_declaration,,196,,7,0,180
,4798,0,1,true,REDUCE,sym_property_declaration,,196,,7,0,180
,4800,0,1,true,SHIFT,5054,,,,,,
,4802,0,1,false,SHIFT,3473,,,,,,
,4804,0,1,false,SHIFT,3256,,,,,,
,4806,0,1,false,SHIFT,3791,,,,,,
,4808,0,1,true,SHIFT,4716,,,,,,
,4810,0,1,false,REDUCE,sym_event_declaration,,271,,7,0,181
,4812,0,1,true,REDUCE,sym_event_declaration,,271,,7,0,181
,4814,0,1,false,REDUCE,sym_event_declaration,,271,,7,0,182
,4816,0,1,true,REDUCE,sym_event_declaration,,271,,7,0,182
,4818,0,1,false,REDUCE,sym_destructor_declaration,,269,,5,0,119
,4820,0,1,true,REDUCE,sym_destructor_declaration,,269,,5,0,119
,4822,0,1,false,REDUCE,sym_event_declaration,,271,,5,0,120
,4824,0,1,true,REDUCE,sym_event_declaration,,271,,5,0,120
,4826,0,1,false,REDUCE,sym_event_declaration,,271,,5,0,121
,4828,0,1,true,REDUCE,sym_event_declaration,,271,,5,0,121
,4830,0,1,false,REDUCE,sym_conversion_operator_declaration,,259,,5,0,122
,4832,0,1,true,REDUCE,sym_conversion_operator_declaration,,259,,5,0,122
,4834,0,1,true,REDUCE,sym_conditional_access_expression,,397,,3,0,41
,4836,0,1,false,REDUCE,sym_conditional_access_expression,,397,,3,0,41
,4838,0,1,false,REDUCE,sym_conversion_operator_declaration,,259,,7,0,183
,4840,0,1,true,REDUCE,sym_conversion_operator_declaration,,259,,7,0,183
,4842,0,1,false,REDUCE,sym_extension_declaration,,262,,5,1,0
,4844,0,1,true,REDUCE,sym_extension_declaration,,262,,5,1,0
,4846,0,1,false,REDUCE,sym_preproc_if,,460,,5,0,77
,4848,0,1,true,REDUCE,sym_preproc_if,,460,,5,0,77
,4850,0,1,false,REDUCE,sym_preproc_if,,460,,5,0,59
,4852,0,1,true,REDUCE,sym_preproc_if,,460,,5,0,59
,4854,0,1,true,REDUCE,sym_bracketed_argument_list,,293,,4,0,0
,4856,0,1,false,REDUCE,sym_bracketed_argument_list,,293,,4,0,0
,4858,0,1,true,REDUCE,sym_tuple_expression,,452,,4,0,0
,4860,0,1,false,REDUCE,sym_tuple_expression,,452,,4,0,0
,4862,0,1,false,REDUCE,sym_operator_declaration,,258,,7,0,184
,4864,0,1,true,REDUCE,sym_operator_declaration,,258,,7,0,184
,4866,0,1,false,REDUCE,sym_operator_declaration,,258,,5,0,123
,4868,0,1,true,REDUCE,sym_operator_declaration,,258,,5,0,123
,4870,0,1,false,REDUCE,sym_indexer_declaration,,275,,5,0,124
,4872,0,1,true,REDUCE,sym_indexer_declaration,,275,,5,0,124
,4874,0,1,false,REDUCE,sym_indexer_declaration,,275,,5,0,125
,4876,0,1,true,REDUCE,sym_indexer_declaration,,275,,5,0,125
,4878,0,1,false,REDUCE,sym_indexer_declaration,,275,,7,0,185
,4880,0,1,true,REDUCE,sym_indexer_declaration,,275,,7,0,185
,4882,0,1,false,REDUCE,sym_method_declaration,,279,,5,0,126
,4884,0,1,true,REDUCE,sym_method_declaration,,279,,5,0,126
,4886,0,1,false,REDUCE,sym_property_declaration,,196,,5,0,127
,4888,0,1,true,REDUCE,sym_property_declaration,,196,,5,0,127
,4890,0,1,true,REDUCE,sym_bracketed_argument_list,,293,,3,0,0
,4892,0,1,false,REDUCE,sym_bracketed_argument_list,,293,,3,0,0
,4894,0,1,false,REDUCE,sym_constructor_declaration,,244,,2,0,60
,4896,0,1,true,REDUCE,sym_constructor_declaration,,244,,2,0,60
,4898,0,1,false,REDUCE,sym_indexer_declaration,,275,,7,0,186
,4900,0,1,true,REDUCE,sym_indexer_declaration,,275,,7,0,186
,4902,0,3,true,REDUCE,sym_list_pattern,,358,,2,0,0
,4902,1,3,true,REDUCE,sym_collection_expression,,434,,2,0,0
,4902,2,3,true,SHIFT,5999,,,,,,
,4906,0,1,false,REDUCE,sym_method_declaration,,279,,6,0,165
,4908,0,1,true,REDUCE,sym_method_declaration,,279,,6,0,165
,4910,0,1,false,REDUCE,sym_field_declaration,,249,,2,0,0
,4912,0,1,true,REDUCE,sym_field_declaration,,249,,2,0,0
,4914,0,1,false,SHIFT,6517,,,,,,
,4916,0,1,false,REDUCE,sym_property_declaration,,196,,6,0,166
,4918,0,1,true,REDUCE,sym_property_declaration,,196,,6,0,166
,4920,0,1,false,REDUCE,sym_method_declaration,,279,,5,0,129
,4922,0,1,true,REDUCE,sym_method_declaration,,279,,5,0,129
,4924,0,1,false,REDUCE,sym_method_declaration,,279,,5,0,130
,4926,0,1,true,REDUCE,sym_method_declaration,,279,,5,0,130
,4928,0,1,true,REDUCE,sym_member_binding_expression,,419,,2,0,7
,4930,0,1,false,REDUCE,sym_member_binding_expression,,419,,2,0,7
,4932,0,1,false,REDUCE,sym_event_declaration,,271,,5,0,70
,4934,0,1,true,REDUCE,sym_event_declaration,,271,,5,0,70
,4936,0,1,false,REDUCE,sym_method_declaration,,279,,7,0,187
,4938,0,1,true,REDUCE,sym_method_declaration,,279,,7,0,187
,4940,0,1,true,REDUCE,sym_bracketed_argument_list,,293,,5,0,0
,4942,0,1,false,REDUCE,sym_bracketed_argument_list,,293,,5,0,0
,4944,0,1,false,REDUCE,sym_indexer_declaration,,275,,4,0,99
,4946,0,1,true,REDUCE,sym_indexer_declaration,,275,,4,0,99
,4948,0,1,false,REDUCE,sym_event_declaration,,271,,5,0,131
,4950,0,1,true,REDUCE,sym_event_declaration,,271,,5,0,131
,4952,0,1,false,REDUCE,sym_property_declaration,,196,,7,0,188
,4954,0,1,true,REDUCE,sym_property_declaration,,196,,7,0,188
,4956,0,1,false,REDUCE,sym_indexer_declaration,,275,,5,0,132
,4958,0,1,true,REDUCE,sym_indexer_declaration,,275,,5,0,132
,4960,0,1,false,REDUCE,sym_declaration,,216,,1,0,0
,4962,0,1,true,REDUCE,sym_declaration,,216,,1,0,0
,4964,0,1,false,REDUCE,sym_method_declaration,,279,,7,0,189
,4966,0,1,true,REDUCE,sym_method_declaration,,279,,7,0,189
,4968,0,1,false,REDUCE,sym_method_declaration,,279,,5,0,133
,4970,0,1,true,REDUCE,sym_method_declaration,,279,,5,0,133
,4972,0,1,false,REDUCE,sym_operator_declaration,,258,,7,0,175
,4974,0,1,true,REDUCE,sym_operator_declaration,,258,,7,0,175
,4976,0,1,false,SHIFT,6532,,,,,,
,4978,0,1,false,REDUCE,sym_method_declaration,,279,,4,0,101
,4980,0,1,true,REDUCE,sym_method_declaration,,279,,4,0,101
,4982,0,1,false,REDUCE,sym_property_declaration,,196,,5,0,134
,4984,0,1,true,REDUCE,sym_property_declaration,,196,,5,0,134
,4986,0,1,false,REDUCE,sym_event_field_declaration,,272,,5,1,0
,4988,0,1,true,REDUCE,sym_event_field_declaration,,272,,5,1,0
,4990,0,1,false,REDUCE,sym_event_declaration,,271,,4,0,51
,4992,0,1,true,REDUCE,sym_event_declaration,,271,,4,0,51
,4994,0,1,false,REDUCE,sym_extension_declaration,,262,,7,1,0
,4996,0,1,true,REDUCE,sym_extension_declaration,,262,,7,1,0
,4998,0,1,false,REDUCE,sym_event_declaration,,271,,4,0,97
,5000,0,1,true,REDUCE,sym_event_declaration,,271,,4,0,97
,5002,0,1,false,REDUCE,sym_destructor_declaration,,269,,4,0,98
,5004,0,1,true,REDUCE,sym_destructor_declaration,,269,,4,0,98
,5006,0,1,false,REDUCE,aux_sym_declaration_list_repeat1,,503,,1,0,0
,5008,0,1,true,REDUCE,aux_sym_declaration_list_repeat1,,503,,1,0,0
,5010,0,1,false,REDUCE,sym_property_declaration,,196,,4,0,102
,5012,0,1,true,REDUCE,sym_property_declaration,,196,,4,0,102
,5014,0,1,false,REDUCE,sym_event_field_declaration,,272,,4,1,0
,5016,0,1,true,REDUCE,sym_event_field_declaration,,272,,4,1,0
,5018,0,1,false,REDUCE,sym_method_declaration,,279,,7,0,190
,5020,0,1,true,REDUCE,sym_method_declaration,,279,,7,0,190
,5022,0,1,false,REDUCE,sym_extension_body,,264,,4,0,0
,5024,0,1,true,REDUCE,sym_extension_body,,264,,4,0,0
,5026,0,1,false,REDUCE,sym_field_declaration,,249,,4,0,0
,5028,0,1,true,REDUCE,sym_field_declaration,,249,,4,0,0
,5030,0,1,false,SHIFT,6506,,,,,,
,5032,0,1,false,REDUCE,sym_operator_declaration,,258,,7,0,171
,5034,0,1,true,REDUCE,sym_operator_declaration,,258,,7,0,171
,5036,0,1,false,REDUCE,sym_extension_declaration,,262,,8,1,0
,5038,0,1,true,REDUCE,sym_extension_declaration,,262,,8,1,0
,5040,0,1,false,REDUCE,sym_method_declaration,,279,,7,0,172
,5042,0,1,true,REDUCE,sym_method_declaration,,279,,7,0,172
,5044,0,1,false,REDUCE,sym_operator_declaration,,258,,8,0,192
,5046,0,1,true,REDUCE,sym_operator_declaration,,258,,8,0,192
,5048,0,1,false,REDUCE,sym_extension_declaration,,262,,6,1,0
,5050,0,1,true,REDUCE,sym_extension_declaration,,262,,6,1,0
,5052,0,1,false,SHIFT,6538,,,,,,
,5054,0,1,false,REDUCE,sym_preproc_if,,460,,6,0,96
,5056,0,1,true,REDUCE,sym_preproc_if,,460,,6,0,96
,5058,0,1,false,REDUCE,sym_operator_declaration,,258,,6,0,144
,5060,0,1,true,REDUCE,sym_operator_declaration,,258,,6,0,144
,5062,0,1,false,REDUCE,sym_indexer_declaration,,275,,6,0,145
,5064,0,1,true,REDUCE,sym_indexer_declaration,,275,,6,0,145
,5066,0,1,false,REDUCE,sym_method_declaration,,279,,6,0,146
,5068,0,1,true,REDUCE,sym_method_declaration,,279,,6,0,146
,5070,0,1,false,REDUCE,sym_method_declaration,,279,,6,0,147
,5072,0,1,true,REDUCE,sym_method_declaration,,279,,6,0,147
,5074,0,1,false,REDUCE,sym_method_declaration,,279,,6,0,149
