language,lex_state,priority,predicate_kind,range_start,range_end,negated,eof,next_state,skip,accept_symbol_id,accept_symbol_name,immediate
,31,0,ACCEPT,anon_sym_TILDE,,false,false,,false,61,anon_sym_TILDE,false
,32,0,ACCEPT,anon_sym_BANG,,false,false,,false,54,anon_sym_BANG,false
,33,0,ACCEPT,anon_sym_PLUS,,false,false,,false,81,anon_sym_PLUS,false
,34,0,ACCEPT,anon_sym_DASH,,false,false,,false,82,anon_sym_DASH,false
,35,0,ACCEPT,anon_sym_LT_DASH,,false,false,,false,29,anon_sym_LT_DASH,false
,36,0,ACCEPT,anon_sym_LT_LT_DASH,,false,false,,false,16,anon_sym_LT_LT_DASH,false
,37,0,ACCEPT,anon_sym_COLON_EQ,,false,false,,false,53,anon_sym_COLON_EQ,false
,38,0,ACCEPT,anon_sym_DASH_GT,,false,false,,false,45,anon_sym_DASH_GT,false
,39,0,ACCEPT,anon_sym_DASH_GT_GT,,false,false,,false,19,anon_sym_DASH_GT_GT,false
,40,0,ACCEPT,anon_sym_PIPE,,false,false,,false,48,anon_sym_PIPE,false
,41,0,ACCEPT,anon_sym_AMP,,false,false,,false,42,anon_sym_AMP,false
,42,0,ACCEPT,anon_sym_PIPE_PIPE,,false,false,,false,56,anon_sym_PIPE_PIPE,false
,43,0,ACCEPT,anon_sym_AMP_AMP,,false,false,,false,55,anon_sym_AMP_AMP,false
,44,0,ACCEPT,anon_sym_LT,,false,false,,false,28,anon_sym_LT,false
,45,0,ACCEPT,anon_sym_LT_EQ,,false,false,,false,78,anon_sym_LT_EQ,false
,46,0,ACCEPT,anon_sym_GT,,false,false,,false,29,anon_sym_GT,false
,47,0,ACCEPT,anon_sym_GT_EQ,,false,false,,false,79,anon_sym_GT_EQ,false
,48,0,ACCEPT,anon_sym_EQ_EQ,,false,false,,false,76,anon_sym_EQ_EQ,false
,49,0,ACCEPT,anon_sym_BANG_EQ,,false,false,,false,74,anon_sym_BANG_EQ,false
,50,0,ACCEPT,anon_sym_STAR,,false,false,,false,44,anon_sym_STAR,false
,51,0,ACCEPT,anon_sym_SLASH,,false,false,,false,83,anon_sym_SLASH,false
,52,0,ACCEPT,anon_sym_STAR_STAR,,false,false,,false,92,anon_sym_STAR_STAR,false
,53,0,ACCEPT,anon_sym_CARET,,false,false,,false,49,anon_sym_CARET,false
,54,0,ACCEPT,aux_sym_binary_operator_token1,,false,false,,false,34,aux_sym_binary_operator_token1,false
,55,0,ACCEPT,anon_sym_PIPE_GT,,false,false,,false,35,anon_sym_PIPE_GT,false
,56,0,ACCEPT,anon_sym_COLON,,false,false,,false,6,anon_sym_COLON,false
,57,0,ACCEPT,anon_sym_COLON,,false,false,,false,6,anon_sym_COLON,false
,58,0,ACCEPT,anon_sym_DOLLAR,,false,false,,false,50,anon_sym_DOLLAR,false
,59,0,ACCEPT,anon_sym_AT,,false,false,,false,4,anon_sym_AT,false
,60,0,ACCEPT,anon_sym_COLON_COLON,,false,false,,false,68,anon_sym_COLON_COLON,false
,61,0,ACCEPT,anon_sym_COLON_COLON_COLON,,false,false,,false,40,anon_sym_COLON_COLON_COLON,false
,62,0,ACCEPT,sym__hex_literal,,false,false,,false,43,sym__hex_literal,false
,63,0,ACCEPT,sym__hex_literal,,false,false,,false,43,sym__hex_literal,false
,64,0,ACCEPT,sym__hex_literal,,false,false,,false,43,sym__hex_literal,false
,65,0,ACCEPT,sym__number_literal,,false,false,,false,44,sym__number_literal,false
,66,0,ACCEPT,sym__number_literal,,false,false,,false,44,sym__number_literal,false
,67,0,ACCEPT,sym__number_literal,,false,false,,false,44,sym__number_literal,false
,68,0,ACCEPT,sym__number_literal,,false,false,,false,44,sym__number_literal,false
,69,0,ACCEPT,sym__number_literal,,false,false,,false,44,sym__number_literal,false
,70,0,ACCEPT,anon_sym_SQUOTE,,false,false,,false,137,anon_sym_SQUOTE,false
,71,0,ACCEPT,anon_sym_DQUOTE,,false,false,,false,11,anon_sym_DQUOTE,false
,72,0,ACCEPT,aux_sym__single_quoted_string_content_token1,,false,false,,false,47,aux_sym__single_quoted_string_content_token1,false
,73,0,ACCEPT,aux_sym__single_quoted_string_content_token1,,false,false,,false,47,aux_sym__single_quoted_string_content_token1,false
,74,0,ACCEPT,aux_sym__single_quoted_string_content_token1,,false,false,,false,47,aux_sym__single_quoted_string_content_token1,false
,75,0,ACCEPT,aux_sym__double_quoted_string_content_token1,,false,false,,false,48,aux_sym__double_quoted_string_content_token1,false
,76,0,ACCEPT,aux_sym__double_quoted_string_content_token1,,false,false,,false,48,aux_sym__double_quoted_string_content_token1,false
,77,0,ACCEPT,aux_sym__double_quoted_string_content_token1,,false,false,,false,48,aux_sym__double_quoted_string_content_token1,false
,78,0,ACCEPT,sym_escape_sequence,,false,false,,false,19,sym_escape_sequence,false
,79,0,ACCEPT,sym_escape_sequence,,false,false,,false,19,sym_escape_sequence,false
,80,0,ACCEPT,sym_escape_sequence,,false,false,,false,19,sym_escape_sequence,false
,81,0,ACCEPT,sym_escape_sequence,,false,false,,false,19,sym_escape_sequence,false
,82,0,ACCEPT,sym_escape_sequence,,false,false,,false,19,sym_escape_sequence,false
,83,0,ACCEPT,sym_escape_sequence,,false,false,,false,19,sym_escape_sequence,false
,84,0,ACCEPT,sym_escape_sequence,,false,false,,false,19,sym_escape_sequence,false
,85,0,ACCEPT,sym_escape_sequence,,false,false,,false,19,sym_escape_sequence,false
,86,0,ACCEPT,sym_escape_sequence,,false,false,,false,19,sym_escape_sequence,false
,87,0,ACCEPT,sym_escape_sequence,,false,false,,false,19,sym_escape_sequence,false
,88,0,ACCEPT,sym_dots,,false,false,,false,50,sym_dots,false
,89,0,ACCEPT,sym_dot_dot_i,,false,false,,false,51,sym_dot_dot_i,false
,90,0,ACCEPT,sym_identifier,,false,false,,false,327,sym_identifier,false
,91,0,ACCEPT,sym_identifier,,false,false,,false,327,sym_identifier,false
,92,0,ACCEPT,sym_identifier,,false,false,,false,327,sym_identifier,false
,93,0,ACCEPT,sym_identifier,,false,false,,false,327,sym_identifier,false
,94,0,ACCEPT,sym_identifier,,false,false,,false,327,sym_identifier,false
,95,0,ACCEPT,sym_identifier,,false,false,,false,327,sym_identifier,false
,96,0,ACCEPT,sym_comment,,false,false,,false,205,sym_comment,false
,97,0,ACCEPT,sym_comma,,false,false,,false,65,sym_comma,false
,3,0,ACCEPT,anon_sym_L,,false,false,,false,134,anon_sym_L,false
,8,0,ACCEPT,anon_sym_i,,false,false,,false,42,anon_sym_i,false
,14,0,ACCEPT,anon_sym_NA,,false,false,,false,59,anon_sym_NA,false
,21,0,ACCEPT,anon_sym_if,,false,false,,false,58,anon_sym_if,false
,22,0,ACCEPT,anon_sym_in,,false,false,,false,48,anon_sym_in,false
,27,0,ACCEPT,sym_inf,,false,false,,false,57,sym_inf,false
,30,0,ACCEPT,sym_nan,,false,false,,false,58,sym_nan,false
,33,0,ACCEPT,anon_sym_for,,false,false,,false,47,anon_sym_for,false
,42,0,ACCEPT,sym_null,,false,false,,false,321,sym_null,false
,43,0,ACCEPT,sym_true,,false,false,,false,8,sym_true,false
,46,0,ACCEPT,sym_next,,false,false,,false,52,sym_next,false
,49,0,ACCEPT,sym_false,,false,false,,false,9,sym_false,false
,54,0,ACCEPT,sym_break,,false,false,,false,53,sym_break,false
,57,0,ACCEPT,anon_sym_while,,false,false,,false,49,anon_sym_while,false
,63,0,ACCEPT,anon_sym_repeat,,false,false,,false,9,anon_sym_repeat,false
,72,0,ACCEPT,anon_sym_NA_real_,,false,false,,false,61,anon_sym_NA_real_,false
,73,0,ACCEPT,anon_sym_function,,false,false,,false,13,anon_sym_function,false
,81,0,ACCEPT,anon_sym_NA_complex_,,false,false,,false,62,anon_sym_NA_complex_,false
,82,0,ACCEPT,anon_sym_NA_integer_,,false,false,,false,60,anon_sym_NA_integer_,false
,84,0,ACCEPT,anon_sym_NA_character_,,false,false,,false,63,anon_sym_NA_character_,false
,59,0,ACCEPT,ts_builtin_sym_end,,false,false,,false,,ts_builtin_sym_end,false
,60,0,ACCEPT,aux_sym_source_file_token1,,false,false,,false,2,aux_sym_source_file_token1,false
,61,0,ACCEPT,anon_sym_SEMI,,false,false,,false,35,anon_sym_SEMI,false
,62,0,ACCEPT,anon_sym_NULL,,false,false,,false,158,anon_sym_NULL,false
,63,0,ACCEPT,anon_sym_DOT,,false,false,,false,34,anon_sym_DOT,false
,64,0,ACCEPT,anon_sym_DOT,,false,false,,false,34,anon_sym_DOT,false
,65,0,ACCEPT,anon_sym_DOT,,false,false,,false,34,anon_sym_DOT,false
,66,0,ACCEPT,anon_sym_LPAREN,,false,false,,false,21,anon_sym_LPAREN,false
,67,0,ACCEPT,anon_sym_RPAREN,,false,false,,false,23,anon_sym_RPAREN,false
,68,0,ACCEPT,anon_sym_COMMA,,false,false,,false,22,anon_sym_COMMA,false
,69,0,ACCEPT,anon_sym_EQ,,false,false,,false,14,anon_sym_EQ,false
,70,0,ACCEPT,anon_sym_EQ,,false,false,,false,14,anon_sym_EQ,false
,71,0,ACCEPT,anon_sym_LBRACK,,false,false,,false,7,anon_sym_LBRACK,false
,72,0,ACCEPT,anon_sym_RBRACK,,false,false,,false,8,anon_sym_RBRACK,false
,73,0,ACCEPT,anon_sym_DOT_DOT_DOT,,false,false,,false,132,anon_sym_DOT_DOT_DOT,false
,74,0,ACCEPT,anon_sym_STAR,,false,false,,false,44,anon_sym_STAR,false
,75,0,ACCEPT,anon_sym_STAR,,false,false,,false,44,anon_sym_STAR,false
,76,0,ACCEPT,anon_sym_TILDE,,false,false,,false,61,anon_sym_TILDE,false
,77,0,ACCEPT,anon_sym_LBRACE,,false,false,,false,19,anon_sym_LBRACE,false
,78,0,ACCEPT,anon_sym_RBRACE,,false,false,,false,20,anon_sym_RBRACE,false
,79,0,ACCEPT,anon_sym_PIPE,,false,false,,false,48,anon_sym_PIPE,false
,80,0,ACCEPT,anon_sym_PIPE,,false,false,,false,48,anon_sym_PIPE,false
,81,0,ACCEPT,anon_sym_PIPE,,false,false,,false,48,anon_sym_PIPE,false
,82,0,ACCEPT,anon_sym_LT_DASH,,false,false,,false,29,anon_sym_LT_DASH,false
,83,0,ACCEPT,anon_sym_COLON_EQ,,false,false,,false,53,anon_sym_COLON_EQ,false
,84,0,ACCEPT,anon_sym_PLUS_PLUS,,false,false,,false,86,anon_sym_PLUS_PLUS,false
,85,0,ACCEPT,anon_sym_DASH_DASH,,false,false,,false,87,anon_sym_DASH_DASH,false
,86,0,ACCEPT,anon_sym_STAR_EQ,,false,false,,false,71,anon_sym_STAR_EQ,false
,87,0,ACCEPT,anon_sym_SLASH_EQ,,false,false,,false,72,anon_sym_SLASH_EQ,false
,88,0,ACCEPT,anon_sym_PERCENT_EQ,,false,false,,false,73,anon_sym_PERCENT_EQ,false
,89,0,ACCEPT,anon_sym_LT_LT_EQ,,false,false,,false,33,anon_sym_LT_LT_EQ,false
,90,0,ACCEPT,anon_sym_GT_GT_EQ,,false,false,,false,34,anon_sym_GT_GT_EQ,false
,91,0,ACCEPT,anon_sym_AMP_EQ,,false,false,,false,29,anon_sym_AMP_EQ,false
,92,0,ACCEPT,anon_sym_AMP_CARET_EQ,,false,false,,false,39,anon_sym_AMP_CARET_EQ,false
,93,0,ACCEPT,anon_sym_PLUS_EQ,,false,false,,false,69,anon_sym_PLUS_EQ,false
,94,0,ACCEPT,anon_sym_DASH_EQ,,false,false,,false,70,anon_sym_DASH_EQ,false
,95,0,ACCEPT,anon_sym_PIPE_EQ,,false,false,,false,30,anon_sym_PIPE_EQ,false
,96,0,ACCEPT,anon_sym_CARET_EQ,,false,false,,false,31,anon_sym_CARET_EQ,false
,97,0,ACCEPT,anon_sym_COLON,,false,false,,false,6,anon_sym_COLON,false
,98,0,ACCEPT,anon_sym_COLON,,false,false,,false,6,anon_sym_COLON,false
,99,0,ACCEPT,anon_sym_PLUS,,false,false,,false,81,anon_sym_PLUS,false
,100,0,ACCEPT,anon_sym_PLUS,,false,false,,false,81,anon_sym_PLUS,false
,101,0,ACCEPT,anon_sym_PLUS,,false,false,,false,81,anon_sym_PLUS,false
,102,0,ACCEPT,anon_sym_DASH,,false,false,,false,82,anon_sym_DASH,false
,103,0,ACCEPT,anon_sym_DASH,,false,false,,false,82,anon_sym_DASH,false
,104,0,ACCEPT,anon_sym_DASH,,false,false,,false,82,anon_sym_DASH,false
,105,0,ACCEPT,anon_sym_BANG,,false,false,,false,54,anon_sym_BANG,false
,106,0,ACCEPT,anon_sym_BANG,,false,false,,false,54,anon_sym_BANG,false
,107,0,ACCEPT,anon_sym_CARET,,false,false,,false,49,anon_sym_CARET,false
,108,0,ACCEPT,anon_sym_CARET,,false,false,,false,49,anon_sym_CARET,false
,109,0,ACCEPT,anon_sym_AMP,,false,false,,false,42,anon_sym_AMP,false
,110,0,ACCEPT,anon_sym_AMP,,false,false,,false,42,anon_sym_AMP,false
,111,0,ACCEPT,anon_sym_AMP,,false,false,,false,42,anon_sym_AMP,false
,112,0,ACCEPT,anon_sym_SLASH,,false,false,,false,83,anon_sym_SLASH,false
,113,0,ACCEPT,anon_sym_SLASH,,false,false,,false,83,anon_sym_SLASH,false
,114,0,ACCEPT,anon_sym_PERCENT,,false,false,,false,84,anon_sym_PERCENT,false
,115,0,ACCEPT,anon_sym_PERCENT,,false,false,,false,84,anon_sym_PERCENT,false
,116,0,ACCEPT,anon_sym_LT_LT,,false,false,,false,51,anon_sym_LT_LT,false
,117,0,ACCEPT,anon_sym_LT_LT,,false,false,,false,51,anon_sym_LT_LT,false
,118,0,ACCEPT,anon_sym_GT_GT,,false,false,,false,52,anon_sym_GT_GT,false
,119,0,ACCEPT,anon_sym_GT_GT,,false,false,,false,52,anon_sym_GT_GT,false
,120,0,ACCEPT,anon_sym_AMP_CARET,,false,false,,false,71,anon_sym_AMP_CARET,false
,121,0,ACCEPT,anon_sym_AMP_CARET,,false,false,,false,71,anon_sym_AMP_CARET,false
,122,0,ACCEPT,anon_sym_EQ_EQ,,false,false,,false,76,anon_sym_EQ_EQ,false
,123,0,ACCEPT,anon_sym_BANG_EQ,,false,false,,false,74,anon_sym_BANG_EQ,false
,124,0,ACCEPT,anon_sym_LT,,false,false,,false,28,anon_sym_LT,false
,125,0,ACCEPT,anon_sym_LT,,false,false,,false,28,anon_sym_LT,false
,126,0,ACCEPT,anon_sym_LT,,false,false,,false,28,anon_sym_LT,false
,127,0,ACCEPT,anon_sym_LT,,false,false,,false,28,anon_sym_LT,false
,128,0,ACCEPT,anon_sym_LT_EQ,,false,false,,false,78,anon_sym_LT_EQ,false
,129,0,ACCEPT,anon_sym_GT,,false,false,,false,29,anon_sym_GT,false
,130,0,ACCEPT,anon_sym_GT,,false,false,,false,29,anon_sym_GT,false
,131,0,ACCEPT,anon_sym_GT_EQ,,false,false,,false,79,anon_sym_GT_EQ,false
,132,0,ACCEPT,anon_sym_AMP_AMP,,false,false,,false,55,anon_sym_AMP_AMP,false
,133,0,ACCEPT,anon_sym_PIPE_PIPE,,false,false,,false,56,anon_sym_PIPE_PIPE,false
,134,0,ACCEPT,sym_identifier,,false,false,,false,327,sym_identifier,false
,135,0,ACCEPT,anon_sym_BQUOTE,,false,false,,false,114,anon_sym_BQUOTE,false
,136,0,ACCEPT,aux_sym_raw_string_literal_token1,,false,false,,false,180,aux_sym_raw_string_literal_token1,false
,137,0,ACCEPT,aux_sym_raw_string_literal_token1,,false,false,,false,180,aux_sym_raw_string_literal_token1,false
,138,0,ACCEPT,aux_sym_raw_string_literal_token1,,false,false,,false,180,aux_sym_raw_string_literal_token1,false
,139,0,ACCEPT,aux_sym_raw_string_literal_token1,,false,false,,false,180,aux_sym_raw_string_literal_token1,false
,140,0,ACCEPT,aux_sym_raw_string_literal_token1,,false,false,,false,180,aux_sym_raw_string_literal_token1,false
,141,0,ACCEPT,aux_sym_raw_string_literal_token1,,false,false,,false,180,aux_sym_raw_string_literal_token1,false
,142,0,ACCEPT,anon_sym_DQUOTE,,false,false,,false,11,anon_sym_DQUOTE,false
,143,0,ACCEPT,aux_sym_interpreted_string_literal_token1,,false,false,,false,83,aux_sym_interpreted_string_literal_token1,false
,144,0,ACCEPT,aux_sym_interpreted_string_literal_token1,,false,false,,false,83,aux_sym_interpreted_string_literal_token1,false
,145,0,ACCEPT,aux_sym_interpreted_string_literal_token1,,false,false,,false,83,aux_sym_interpreted_string_literal_token1,false
,146,0,ACCEPT,aux_sym_interpreted_string_literal_token1,,false,false,,false,83,aux_sym_interpreted_string_literal_token1,false
,147,0,ACCEPT,aux_sym_interpreted_string_literal_token1,,false,false,,false,83,aux_sym_interpreted_string_literal_token1,false
,148,0,ACCEPT,anon_sym_DQUOTE2,,false,false,,false,103,anon_sym_DQUOTE2,false
,149,0,ACCEPT,sym_escape_sequence,,false,false,,false,19,sym_escape_sequence,false
,150,0,ACCEPT,sym_escape_sequence,,false,false,,false,19,sym_escape_sequence,false
,151,0,ACCEPT,sym_escape_sequence,,false,false,,false,19,sym_escape_sequence,false
,152,0,ACCEPT,sym_int_literal,,false,false,,false,86,sym_int_literal,false
,153,0,ACCEPT,sym_int_literal,,false,false,,false,86,sym_int_literal,false
,154,0,ACCEPT,sym_int_literal,,false,false,,false,86,sym_int_literal,false
,155,0,ACCEPT,sym_int_literal,,false,false,,false,86,sym_int_literal,false
,156,0,ACCEPT,sym_int_literal,,false,false,,false,86,sym_int_literal,false
,157,0,ACCEPT,sym_int_literal,,false,false,,false,86,sym_int_literal,false
,158,0,ACCEPT,sym_float_literal,,false,false,,false,97,sym_float_literal,false
,159,0,ACCEPT,sym_float_literal,,false,false,,false,97,sym_float_literal,false
,160,0,ACCEPT,sym_float_literal,,false,false,,false,97,sym_float_literal,false
,161,0,ACCEPT,sym_imaginary_literal,,false,false,,false,88,sym_imaginary_literal,false
,162,0,ACCEPT,sym_rune_literal,,false,false,,false,89,sym_rune_literal,false
,163,0,ACCEPT,sym_comment,,false,false,,false,205,sym_comment,false
,164,0,ACCEPT,sym_comment,,false,false,,false,205,sym_comment,false
,1,0,ACCEPT,sym_blank_identifier,,false,false,,false,116,sym_blank_identifier,false
,25,0,ACCEPT,anon_sym_go,,false,false,,false,50,anon_sym_go,false
,26,0,ACCEPT,anon_sym_if,,false,false,,false,58,anon_sym_if,false
,49,0,ACCEPT,anon_sym_for,,false,false,,false,47,anon_sym_for,false
,56,0,ACCEPT,anon_sym_map,,false,false,,false,27,anon_sym_map,false
,57,0,ACCEPT,anon_sym_new,,false,false,,false,64,anon_sym_new,false
,58,0,ACCEPT,sym_nil,,false,false,,false,90,sym_nil,false
,67,0,ACCEPT,anon_sym_var,,false,false,,false,25,anon_sym_var,false
,69,0,ACCEPT,anon_sym_case,,false,false,,false,73,anon_sym_case,false
,70,0,ACCEPT,anon_sym_chan,,false,false,,false,28,anon_sym_chan,false
,75,0,ACCEPT,anon_sym_else,,false,false,,false,59,anon_sym_else,false
,78,0,ACCEPT,anon_sym_func,,false,false,,false,15,anon_sym_func,false
,79,0,ACCEPT,anon_sym_goto,,false,false,,false,135,anon_sym_goto,false
,82,0,ACCEPT,sym_iota,,false,false,,false,93,sym_iota,false
,83,0,ACCEPT,anon_sym_make,,false,false,,false,61,anon_sym_make,false
,90,0,ACCEPT,sym_true,,false,false,,false,8,sym_true,false
,91,0,ACCEPT,anon_sym_type,,false,false,,false,24,anon_sym_type,false
,92,0,ACCEPT,anon_sym_break,,false,false,,false,67,anon_sym_break,false
,93,0,ACCEPT,anon_sym_const,,false,false,,false,106,anon_sym_const,false
,96,0,ACCEPT,anon_sym_defer,,false,false,,false,49,anon_sym_defer,false
,98,0,ACCEPT,sym_false,,false,false,,false,9,sym_false,false
,102,0,ACCEPT,anon_sym_range,,false,false,,false,55,anon_sym_range,false
,110,0,ACCEPT,anon_sym_import,,false,false,,false,10,anon_sym_import,false
,113,0,ACCEPT,anon_sym_return,,false,false,,false,65,anon_sym_return,false
,114,0,ACCEPT,anon_sym_select,,false,false,,false,158,anon_sym_select,false
,115,0,ACCEPT,anon_sym_struct,,false,false,,false,29,anon_sym_struct,false
,116,0,ACCEPT,anon_sym_switch,,false,false,,false,71,anon_sym_switch,false
,118,0,ACCEPT,anon_sym_default,,false,false,,false,74,anon_sym_default,false
,121,0,ACCEPT,anon_sym_package,,false,false,,false,9,anon_sym_package,false
,122,0,ACCEPT,anon_sym_continue,,false,false,,false,66,anon_sym_continue,false
,126,0,ACCEPT,anon_sym_interface,,false,false,,false,17,anon_sym_interface,false
,128,0,ACCEPT,anon_sym_fallthrough,,false,false,,false,45,anon_sym_fallthrough,false
,74,0,ACCEPT,ts_builtin_sym_end,,false,false,,false,,ts_builtin_sym_end,false
,75,0,ACCEPT,anon_sym_SEMI,,false,false,,false,35,anon_sym_SEMI,false
,76,0,ACCEPT,anon_sym_macro_rules_BANG,,false,false,,false,3,anon_sym_macro_rules_BANG,false
,77,0,ACCEPT,anon_sym_LPAREN,,false,false,,false,21,anon_sym_LPAREN,false
,78,0,ACCEPT,anon_sym_RPAREN,,false,false,,false,23,anon_sym_RPAREN,false
,79,0,ACCEPT,anon_sym_LBRACK,,false,false,,false,7,anon_sym_LBRACK,false
,80,0,ACCEPT,anon_sym_RBRACK,,false,false,,false,8,anon_sym_RBRACK,false
,81,0,ACCEPT,anon_sym_LBRACE,,false,false,,false,19,anon_sym_LBRACE,false
,82,0,ACCEPT,anon_sym_RBRACE,,false,false,,false,20,anon_sym_RBRACE,false
,83,0,ACCEPT,anon_sym_EQ_GT,,false,false,,false,108,anon_sym_EQ_GT,false
,84,0,ACCEPT,anon_sym_COLON,,false,false,,false,6,anon_sym_COLON,false
,85,0,ACCEPT,anon_sym_COLON,,false,false,,false,6,anon_sym_COLON,false
,86,0,ACCEPT,anon_sym_DOLLAR,,false,false,,false,50,anon_sym_DOLLAR,false
,87,0,ACCEPT,anon_sym_DOLLAR,,false,false,,false,50,anon_sym_DOLLAR,false
,88,0,ACCEPT,aux_sym_token_repetition_pattern_token1,,false,false,,false,13,aux_sym_token_repetition_pattern_token1,false
,89,0,ACCEPT,aux_sym_token_repetition_pattern_token1,,false,false,,false,13,aux_sym_token_repetition_pattern_token1,false
,90,0,ACCEPT,aux_sym_token_repetition_pattern_token1,,false,false,,false,13,aux_sym_token_repetition_pattern_token1,false
,91,0,ACCEPT,anon_sym_PLUS,,false,false,,false,81,anon_sym_PLUS,false
,92,0,ACCEPT,anon_sym_PLUS,,false,false,,false,81,anon_sym_PLUS,false
,93,0,ACCEPT,anon_sym_STAR,,false,false,,false,44,anon_sym_STAR,false
,94,0,ACCEPT,anon_sym_STAR,,false,false,,false,44,anon_sym_STAR,false
,95,0,ACCEPT,anon_sym_QMARK,,false,false,,false,58,anon_sym_QMARK,false
,96,0,ACCEPT,anon_sym_DASH,,false,false,,false,82,anon_sym_DASH,false
,97,0,ACCEPT,anon_sym_DASH,,false,false,,false,82,anon_sym_DASH,false
,98,0,ACCEPT,anon_sym_DASH,,false,false,,false,82,anon_sym_DASH,false
,99,0,ACCEPT,anon_sym_DASH,,false,false,,false,82,anon_sym_DASH,false
,100,0,ACCEPT,anon_sym_SLASH,,false,false,,false,83,anon_sym_SLASH,false
,101,0,ACCEPT,anon_sym_PERCENT,,false,false,,false,84,anon_sym_PERCENT,false
,102,0,ACCEPT,anon_sym_CARET,,false,false,,false,49,anon_sym_CARET,false
,103,0,ACCEPT,anon_sym_BANG,,false,false,,false,54,anon_sym_BANG,false
,104,0,ACCEPT,anon_sym_BANG,,false,false,,false,54,anon_sym_BANG,false
,105,0,ACCEPT,anon_sym_AMP,,false,false,,false,42,anon_sym_AMP,false
,106,0,ACCEPT,anon_sym_AMP,,false,false,,false,42,anon_sym_AMP,false
,107,0,ACCEPT,anon_sym_PIPE,,false,false,,false,48,anon_sym_PIPE,false
,108,0,ACCEPT,anon_sym_PIPE,,false,false,,false,48,anon_sym_PIPE,false
,109,0,ACCEPT,anon_sym_AMP_AMP,,false,false,,false,55,anon_sym_AMP_AMP,false
,110,0,ACCEPT,anon_sym_PIPE_PIPE,,false,false,,false,56,anon_sym_PIPE_PIPE,false
,111,0,ACCEPT,anon_sym_LT_LT,,false,false,,false,51,anon_sym_LT_LT,false
,112,0,ACCEPT,anon_sym_GT_GT,,false,false,,false,52,anon_sym_GT_GT,false
,113,0,ACCEPT,anon_sym_PLUS_EQ,,false,false,,false,69,anon_sym_PLUS_EQ,false
,114,0,ACCEPT,anon_sym_DASH_EQ,,false,false,,false,70,anon_sym_DASH_EQ,false
,115,0,ACCEPT,anon_sym_STAR_EQ,,false,false,,false,71,anon_sym_STAR_EQ,false
,116,0,ACCEPT,anon_sym_SLASH_EQ,,false,false,,false,72,anon_sym_SLASH_EQ,false
,117,0,ACCEPT,anon_sym_PERCENT_EQ,,false,false,,false,73,anon_sym_PERCENT_EQ,false
,118,0,ACCEPT,anon_sym_CARET_EQ,,false,false,,false,31,anon_sym_CARET_EQ,false
,119,0,ACCEPT,anon_sym_AMP_EQ,,false,false,,false,29,anon_sym_AMP_EQ,false
,120,0,ACCEPT,anon_sym_PIPE_EQ,,false,false,,false,30,anon_sym_PIPE_EQ,false
,121,0,ACCEPT,anon_sym_LT_LT_EQ,,false,false,,false,33,anon_sym_LT_LT_EQ,false
,122,0,ACCEPT,anon_sym_GT_GT_EQ,,false,false,,false,34,anon_sym_GT_GT_EQ,false
,123,0,ACCEPT,anon_sym_EQ,,false,false,,false,14,anon_sym_EQ,false
,124,0,ACCEPT,anon_sym_EQ,,false,false,,false,14,anon_sym_EQ,false
,125,0,ACCEPT,anon_sym_EQ,,false,false,,false,14,anon_sym_EQ,false
,126,0,ACCEPT,anon_sym_EQ_EQ,,false,false,,false,76,anon_sym_EQ_EQ,false
,127,0,ACCEPT,anon_sym_BANG_EQ,,false,false,,false,74,anon_sym_BANG_EQ,false
,128,0,ACCEPT,anon_sym_GT,,false,false,,false,29,anon_sym_GT,false
,129,0,ACCEPT,anon_sym_GT,,false,false,,false,29,anon_sym_GT,false
,130,0,ACCEPT,anon_sym_LT,,false,false,,false,28,anon_sym_LT,false
,131,0,ACCEPT,anon_sym_LT,,false,false,,false,28,anon_sym_LT,false
,132,0,ACCEPT,anon_sym_GT_EQ,,false,false,,false,79,anon_sym_GT_EQ,false
,133,0,ACCEPT,anon_sym_LT_EQ,,false,false,,false,78,anon_sym_LT_EQ,false
,134,0,ACCEPT,anon_sym_AT,,false,false,,false,4,anon_sym_AT,false
,135,0,ACCEPT,anon_sym_DOT,,false,false,,false,34,anon_sym_DOT,false
,136,0,ACCEPT,anon_sym_DOT_DOT,,false,false,,false,51,anon_sym_DOT_DOT,false
,137,0,ACCEPT,anon_sym_DOT_DOT,,false,false,,false,51,anon_sym_DOT_DOT,false
,138,0,ACCEPT,anon_sym_DOT_DOT,,false,false,,false,51,anon_sym_DOT_DOT,false
,139,0,ACCEPT,anon_sym_DOT_DOT_DOT,,false,false,,false,132,anon_sym_DOT_DOT_DOT,false
,140,0,ACCEPT,anon_sym_DOT_DOT_EQ,,false,false,,false,82,anon_sym_DOT_DOT_EQ,false
,141,0,ACCEPT,anon_sym_COMMA,,false,false,,false,22,anon_sym_COMMA,false
,142,0,ACCEPT,anon_sym_COLON_COLON,,false,false,,false,68,anon_sym_COLON_COLON,false
,143,0,ACCEPT,anon_sym_DASH_GT,,false,false,,false,45,anon_sym_DASH_GT,false
,144,0,ACCEPT,anon_sym_POUND,,false,false,,false,126,anon_sym_POUND,false
,145,0,ACCEPT,anon_sym_POUND,,false,false,,false,126,anon_sym_POUND,false
,146,0,ACCEPT,anon_sym_SQUOTE,,false,false,,false,137,anon_sym_SQUOTE,false
,147,0,ACCEPT,anon_sym_SQUOTE,,false,false,,false,137,anon_sym_SQUOTE,false
