language_id,canonical_semantic_id,status,supporting_atoms,operation
rust,UASF_0299,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0300,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0301,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0302,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0303,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0304,PRESENT,EXTSEM_MODULE_SYSTEM,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0305,PRESENT,EXTSEM_GENERICS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0306,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0307,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0308,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0309,PRESENT,EXTSEM_SUM_VARIANTS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0310,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0311,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0312,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0313,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0314,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0315,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0316,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0317,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0318,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0319,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0320,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0321,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0322,PRESENT,EXTSEM_OPERATOR_OVERLOADING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0323,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0324,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0325,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0326,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0327,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0328,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0329,PRESENT,EXTSEM_TYPE_INFERENCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0330,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0331,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0332,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0333,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
rust,UASF_0334,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0001,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0002,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0003,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0004,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0005,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0006,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0007,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0008,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0009,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0010,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0011,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0012,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0013,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0014,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0015,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0016,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0017,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0018,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0019,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0020,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0021,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0022,PRESENT,EXTSEM_FFI,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0023,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0024,PRESENT,EXTSEM_GARBAGE_COLLECTION;EXTSEM_MANUAL_MEMORY;EXTSEM_UNSAFE_ESCAPE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0025,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0026,PRESENT,EXTSEM_OWNERSHIP_BORROWING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0027,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0028,PRESENT,EXTSEM_EXPLICIT_POINTER_REFERENCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0029,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0030,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0031,PRESENT,EXTSEM_EXPLICIT_POINTER_REFERENCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0032,PRESENT,EXTSEM_RUNTIME_REFLECTION,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0033,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0034,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0035,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0036,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0037,PRESENT,EXTSEM_SINGLE_RECEIVER_DYNAMIC_DISPATCH,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0038,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0039,PRESENT,EXTSEM_NOMINAL_INHERITANCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0040,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0041,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0042,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0043,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0044,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0045,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0046,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0047,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0048,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0049,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0050,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0051,PRESENT,EXTSEM_LEXICAL_SCOPING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0052,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0053,PRESENT,EXTSEM_TYPE_INFERENCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0054,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0055,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0056,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0057,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0058,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0059,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0060,PRESENT,EXTSEM_PATTERN_MATCHING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0061,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0062,PRESENT,EXTSEM_LEXICAL_SCOPING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0063,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0064,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0065,PRESENT,EXTSEM_CLOSURES,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0066,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0067,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0068,PRESENT,EXTSEM_TYPE_INFERENCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0069,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0070,PRESENT,EXTSEM_OWNERSHIP_BORROWING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0071,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0072,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0073,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0074,PRESENT,EXTSEM_OWNERSHIP_BORROWING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0075,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0076,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0077,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0078,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0079,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0080,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0081,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0082,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0083,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0084,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0085,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0086,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0087,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0088,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0089,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0090,PRESENT,EXTSEM_NOMINAL_INHERITANCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0091,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0092,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0093,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0094,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0095,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0096,PRESENT,EXTSEM_TYPE_INFERENCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0097,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0098,PRESENT,EXTSEM_NOMINAL_INHERITANCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0099,PRESENT,EXTSEM_MODULE_SYSTEM,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0100,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0101,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0102,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0103,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0104,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0105,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0106,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0107,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0108,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0109,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0110,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0111,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0112,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0113,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0114,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0115,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0116,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0117,PRESENT,EXTSEM_MACROS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0118,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0119,PRESENT,EXTSEM_MACROS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0120,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0121,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0122,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0123,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0124,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0125,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0126,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0127,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0128,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0129,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0130,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0131,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0132,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0133,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0134,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0135,PRESENT,EXTSEM_MACROS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0136,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0137,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0138,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0139,PRESENT,EXTSEM_CLOSURES,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0140,PRESENT,EXTSEM_ASYNC_AWAIT,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0141,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0142,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0143,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0144,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0145,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0146,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0147,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0148,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0149,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0150,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0151,PRESENT,EXTSEM_ASYNC_AWAIT,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0152,ABSENT,EXTSEM_CHANNELS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0153,PRESENT,EXTSEM_CONCURRENCY_PRIMITIVES,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0154,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0155,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0156,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0157,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0158,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0159,PRESENT,EXTSEM_ITERATORS_GENERATORS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0160,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0161,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0162,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0163,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0164,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0165,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0166,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0167,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0168,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0169,PRESENT,EXTSEM_STRUCTURED_CLEANUP,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0170,PRESENT,EXTSEM_STRUCTURED_CLEANUP,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0171,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0172,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0173,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0174,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0175,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0176,PRESENT,EXTSEM_PATTERN_MATCHING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0177,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0178,PRESENT,EXTSEM_PATTERN_MATCHING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0179,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0180,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0181,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0182,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0183,PRESENT,EXTSEM_EXCEPTIONS;EXTSEM_STRUCTURED_CLEANUP,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0184,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0185,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0186,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0187,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0188,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0189,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0190,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0191,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0192,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0193,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0194,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0195,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0196,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0197,PRESENT,EXTSEM_REFERENCE_TYPES;EXTSEM_TYPE_INFERENCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0198,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0199,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0200,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0201,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0202,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0203,PRESENT,EXTSEM_TYPE_INFERENCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0204,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0205,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0206,PRESENT,EXTSEM_SUM_VARIANTS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0207,PRESENT,EXTSEM_EXPLICIT_POINTER_REFERENCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0208,PRESENT,EXTSEM_TYPE_LEVEL_NULL_SAFETY,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0209,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0210,PRESENT,EXTSEM_ASYNC_AWAIT,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0211,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0212,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0213,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0214,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0215,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0216,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0217,PRESENT,EXTSEM_CLOSURES,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0218,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0219,PRESENT,EXTSEM_PATTERN_MATCHING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0220,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0221,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0222,PRESENT,EXTSEM_ASYNC_AWAIT,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0223,PRESENT,EXTSEM_ITERATORS_GENERATORS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0224,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0225,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
swift,UASF_0226,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
