language_id,canonical_semantic_id,present,evidence_basis
julia,UASF_0249,0,proof_compression_67bit
julia,UASF_0250,0,proof_compression_67bit
julia,UASF_0251,0,proof_compression_67bit
julia,UASF_0252,0,proof_compression_67bit
julia,UASF_0253,0,proof_compression_67bit
julia,UASF_0254,0,proof_compression_67bit
julia,UASF_0255,0,proof_compression_67bit
julia,UASF_0256,1,proof_compression_67bit
julia,UASF_0257,0,proof_compression_67bit
julia,UASF_0258,0,proof_compression_67bit
julia,UASF_0259,0,proof_compression_67bit
julia,UASF_0260,0,proof_compression_67bit
julia,UASF_0261,0,proof_compression_67bit
julia,UASF_0262,0,proof_compression_67bit
julia,UASF_0263,0,proof_compression_67bit
julia,UASF_0264,0,proof_compression_67bit
julia,UASF_0265,0,proof_compression_67bit
julia,UASF_0266,0,proof_compression_67bit
julia,UASF_0267,0,proof_compression_67bit
julia,UASF_0268,0,proof_compression_67bit
julia,UASF_0269,0,proof_compression_67bit
julia,UASF_0270,0,proof_compression_67bit
julia,UASF_0271,0,proof_compression_67bit
julia,UASF_0272,0,proof_compression_67bit
julia,UASF_0273,0,proof_compression_67bit
julia,UASF_0274,0,proof_compression_67bit
julia,UASF_0275,0,proof_compression_67bit
julia,UASF_0276,0,proof_compression_67bit
julia,UASF_0277,0,proof_compression_67bit
julia,UASF_0278,0,proof_compression_67bit
julia,UASF_0279,0,proof_compression_67bit
julia,UASF_0280,0,proof_compression_67bit
julia,UASF_0281,0,proof_compression_67bit
julia,UASF_0282,0,proof_compression_67bit
julia,UASF_0283,0,proof_compression_67bit
julia,UASF_0284,0,proof_compression_67bit
julia,UASF_0285,0,proof_compression_67bit
julia,UASF_0286,0,proof_compression_67bit
julia,UASF_0287,0,proof_compression_67bit
julia,UASF_0288,0,proof_compression_67bit
julia,UASF_0289,0,proof_compression_67bit
julia,UASF_0290,0,proof_compression_67bit
julia,UASF_0291,0,proof_compression_67bit
julia,UASF_0292,0,proof_compression_67bit
julia,UASF_0293,0,proof_compression_67bit
julia,UASF_0294,0,proof_compression_67bit
julia,UASF_0295,0,proof_compression_67bit
julia,UASF_0296,0,proof_compression_67bit
julia,UASF_0297,0,proof_compression_67bit
julia,UASF_0298,0,proof_compression_67bit
julia,UASF_0299,0,proof_compression_67bit
julia,UASF_0300,0,proof_compression_67bit
julia,UASF_0301,0,proof_compression_67bit
julia,UASF_0302,1,proof_compression_67bit
julia,UASF_0303,1,proof_compression_67bit
julia,UASF_0304,1,proof_compression_67bit
julia,UASF_0305,1,proof_compression_67bit
julia,UASF_0306,1,proof_compression_67bit
julia,UASF_0307,0,proof_compression_67bit
julia,UASF_0308,1,proof_compression_67bit
julia,UASF_0309,0,proof_compression_67bit
julia,UASF_0310,1,proof_compression_67bit
julia,UASF_0311,0,proof_compression_67bit
julia,UASF_0312,0,proof_compression_67bit
julia,UASF_0313,0,proof_compression_67bit
julia,UASF_0314,0,proof_compression_67bit
julia,UASF_0315,0,proof_compression_67bit
julia,UASF_0316,0,proof_compression_67bit
julia,UASF_0317,0,proof_compression_67bit
julia,UASF_0318,0,proof_compression_67bit
julia,UASF_0319,0,proof_compression_67bit
julia,UASF_0320,0,proof_compression_67bit
julia,UASF_0321,0,proof_compression_67bit
julia,UASF_0322,0,proof_compression_67bit
julia,UASF_0323,0,proof_compression_67bit
julia,UASF_0324,0,proof_compression_67bit
julia,UASF_0325,0,proof_compression_67bit
julia,UASF_0326,0,proof_compression_67bit
julia,UASF_0327,0,proof_compression_67bit
julia,UASF_0328,0,proof_compression_67bit
julia,UASF_0329,0,proof_compression_67bit
julia,UASF_0330,0,proof_compression_67bit
julia,UASF_0331,0,proof_compression_67bit
julia,UASF_0332,0,proof_compression_67bit
julia,UASF_0333,0,proof_compression_67bit
julia,UASF_0334,0,proof_compression_67bit
kotlin,UASF_0001,0,proof_compression_67bit
kotlin,UASF_0002,1,proof_compression_67bit
kotlin,UASF_0003,1,proof_compression_67bit
kotlin,UASF_0004,0,proof_compression_67bit
kotlin,UASF_0005,0,proof_compression_67bit
kotlin,UASF_0006,0,proof_compression_67bit
kotlin,UASF_0007,0,proof_compression_67bit
kotlin,UASF_0008,1,proof_compression_67bit
kotlin,UASF_0009,0,proof_compression_67bit
kotlin,UASF_0010,0,proof_compression_67bit
kotlin,UASF_0011,0,proof_compression_67bit
kotlin,UASF_0012,0,proof_compression_67bit
kotlin,UASF_0013,0,proof_compression_67bit
kotlin,UASF_0014,0,proof_compression_67bit
kotlin,UASF_0015,0,proof_compression_67bit
kotlin,UASF_0016,0,proof_compression_67bit
kotlin,UASF_0017,0,proof_compression_67bit
kotlin,UASF_0018,0,proof_compression_67bit
kotlin,UASF_0019,0,proof_compression_67bit
kotlin,UASF_0020,0,proof_compression_67bit
kotlin,UASF_0021,0,proof_compression_67bit
kotlin,UASF_0022,1,proof_compression_67bit
kotlin,UASF_0023,1,proof_compression_67bit
kotlin,UASF_0024,1,proof_compression_67bit
kotlin,UASF_0025,1,proof_compression_67bit
kotlin,UASF_0026,1,proof_compression_67bit
kotlin,UASF_0027,0,proof_compression_67bit
kotlin,UASF_0028,0,proof_compression_67bit
kotlin,UASF_0029,0,proof_compression_67bit
kotlin,UASF_0030,0,proof_compression_67bit
kotlin,UASF_0031,0,proof_compression_67bit
kotlin,UASF_0032,0,proof_compression_67bit
kotlin,UASF_0033,0,proof_compression_67bit
kotlin,UASF_0034,0,proof_compression_67bit
kotlin,UASF_0035,0,proof_compression_67bit
kotlin,UASF_0036,0,proof_compression_67bit
kotlin,UASF_0037,0,proof_compression_67bit
kotlin,UASF_0038,0,proof_compression_67bit
kotlin,UASF_0039,0,proof_compression_67bit
kotlin,UASF_0040,0,proof_compression_67bit
kotlin,UASF_0041,0,proof_compression_67bit
kotlin,UASF_0042,0,proof_compression_67bit
kotlin,UASF_0043,0,proof_compression_67bit
kotlin,UASF_0044,0,proof_compression_67bit
kotlin,UASF_0045,0,proof_compression_67bit
kotlin,UASF_0046,0,proof_compression_67bit
kotlin,UASF_0047,1,proof_compression_67bit
kotlin,UASF_0048,1,proof_compression_67bit
kotlin,UASF_0049,1,proof_compression_67bit
kotlin,UASF_0050,1,proof_compression_67bit
kotlin,UASF_0051,1,proof_compression_67bit
kotlin,UASF_0052,0,proof_compression_67bit
kotlin,UASF_0053,1,proof_compression_67bit
kotlin,UASF_0054,0,proof_compression_67bit
kotlin,UASF_0055,0,proof_compression_67bit
kotlin,UASF_0056,0,proof_compression_67bit
kotlin,UASF_0057,0,proof_compression_67bit
kotlin,UASF_0058,0,proof_compression_67bit
kotlin,UASF_0059,0,proof_compression_67bit
kotlin,UASF_0060,0,proof_compression_67bit
kotlin,UASF_0061,0,proof_compression_67bit
kotlin,UASF_0062,0,proof_compression_67bit
kotlin,UASF_0063,0,proof_compression_67bit
kotlin,UASF_0064,0,proof_compression_67bit
kotlin,UASF_0065,1,proof_compression_67bit
kotlin,UASF_0066,0,proof_compression_67bit
kotlin,UASF_0067,0,proof_compression_67bit
kotlin,UASF_0068,0,proof_compression_67bit
kotlin,UASF_0069,0,proof_compression_67bit
kotlin,UASF_0070,0,proof_compression_67bit
kotlin,UASF_0071,0,proof_compression_67bit
kotlin,UASF_0072,0,proof_compression_67bit
kotlin,UASF_0073,0,proof_compression_67bit
kotlin,UASF_0074,0,proof_compression_67bit
kotlin,UASF_0075,0,proof_compression_67bit
kotlin,UASF_0076,0,proof_compression_67bit
kotlin,UASF_0077,0,proof_compression_67bit
kotlin,UASF_0078,0,proof_compression_67bit
kotlin,UASF_0079,0,proof_compression_67bit
kotlin,UASF_0080,0,proof_compression_67bit
kotlin,UASF_0081,0,proof_compression_67bit
kotlin,UASF_0082,0,proof_compression_67bit
kotlin,UASF_0083,0,proof_compression_67bit
kotlin,UASF_0084,0,proof_compression_67bit
kotlin,UASF_0085,1,proof_compression_67bit
kotlin,UASF_0086,0,proof_compression_67bit
kotlin,UASF_0087,0,proof_compression_67bit
kotlin,UASF_0088,0,proof_compression_67bit
kotlin,UASF_0089,0,proof_compression_67bit
kotlin,UASF_0090,0,proof_compression_67bit
kotlin,UASF_0091,0,proof_compression_67bit
kotlin,UASF_0092,0,proof_compression_67bit
kotlin,UASF_0093,0,proof_compression_67bit
kotlin,UASF_0094,0,proof_compression_67bit
kotlin,UASF_0095,0,proof_compression_67bit
kotlin,UASF_0096,0,proof_compression_67bit
kotlin,UASF_0097,0,proof_compression_67bit
kotlin,UASF_0098,0,proof_compression_67bit
kotlin,UASF_0099,0,proof_compression_67bit
kotlin,UASF_0100,0,proof_compression_67bit
kotlin,UASF_0101,1,proof_compression_67bit
kotlin,UASF_0102,0,proof_compression_67bit
kotlin,UASF_0103,0,proof_compression_67bit
kotlin,UASF_0104,0,proof_compression_67bit
kotlin,UASF_0105,0,proof_compression_67bit
kotlin,UASF_0106,0,proof_compression_67bit
kotlin,UASF_0107,0,proof_compression_67bit
kotlin,UASF_0108,0,proof_compression_67bit
kotlin,UASF_0109,0,proof_compression_67bit
kotlin,UASF_0110,1,proof_compression_67bit
kotlin,UASF_0111,0,proof_compression_67bit
kotlin,UASF_0112,0,proof_compression_67bit
kotlin,UASF_0113,0,proof_compression_67bit
kotlin,UASF_0114,0,proof_compression_67bit
kotlin,UASF_0115,0,proof_compression_67bit
kotlin,UASF_0116,0,proof_compression_67bit
kotlin,UASF_0117,0,proof_compression_67bit
kotlin,UASF_0118,1,proof_compression_67bit
kotlin,UASF_0119,1,proof_compression_67bit
kotlin,UASF_0120,1,proof_compression_67bit
kotlin,UASF_0121,1,proof_compression_67bit
kotlin,UASF_0122,1,proof_compression_67bit
kotlin,UASF_0123,0,proof_compression_67bit
kotlin,UASF_0124,0,proof_compression_67bit
kotlin,UASF_0125,0,proof_compression_67bit
kotlin,UASF_0126,0,proof_compression_67bit
kotlin,UASF_0127,0,proof_compression_67bit
kotlin,UASF_0128,0,proof_compression_67bit
kotlin,UASF_0129,0,proof_compression_67bit
kotlin,UASF_0130,0,proof_compression_67bit
kotlin,UASF_0131,0,proof_compression_67bit
kotlin,UASF_0132,0,proof_compression_67bit
kotlin,UASF_0133,0,proof_compression_67bit
kotlin,UASF_0134,0,proof_compression_67bit
kotlin,UASF_0135,0,proof_compression_67bit
kotlin,UASF_0136,0,proof_compression_67bit
kotlin,UASF_0137,0,proof_compression_67bit
kotlin,UASF_0138,0,proof_compression_67bit
kotlin,UASF_0139,1,proof_compression_67bit
kotlin,UASF_0140,0,proof_compression_67bit
kotlin,UASF_0141,0,proof_compression_67bit
kotlin,UASF_0142,0,proof_compression_67bit
kotlin,UASF_0143,0,proof_compression_67bit
kotlin,UASF_0144,0,proof_compression_67bit
kotlin,UASF_0145,0,proof_compression_67bit
kotlin,UASF_0146,0,proof_compression_67bit
kotlin,UASF_0147,0,proof_compression_67bit
kotlin,UASF_0148,0,proof_compression_67bit
kotlin,UASF_0149,0,proof_compression_67bit
kotlin,UASF_0150,0,proof_compression_67bit
kotlin,UASF_0151,1,proof_compression_67bit
kotlin,UASF_0152,1,proof_compression_67bit
kotlin,UASF_0153,1,proof_compression_67bit
kotlin,UASF_0154,1,proof_compression_67bit
kotlin,UASF_0155,1,proof_compression_67bit
kotlin,UASF_0156,0,proof_compression_67bit
kotlin,UASF_0157,1,proof_compression_67bit
kotlin,UASF_0158,0,proof_compression_67bit
kotlin,UASF_0159,0,proof_compression_67bit
kotlin,UASF_0160,0,proof_compression_67bit
kotlin,UASF_0161,0,proof_compression_67bit
kotlin,UASF_0162,0,proof_compression_67bit
kotlin,UASF_0163,1,proof_compression_67bit
kotlin,UASF_0164,0,proof_compression_67bit
kotlin,UASF_0165,1,proof_compression_67bit
kotlin,UASF_0166,0,proof_compression_67bit
kotlin,UASF_0167,0,proof_compression_67bit
kotlin,UASF_0168,0,proof_compression_67bit
kotlin,UASF_0169,0,proof_compression_67bit
kotlin,UASF_0170,1,proof_compression_67bit
kotlin,UASF_0171,0,proof_compression_67bit
kotlin,UASF_0172,0,proof_compression_67bit
kotlin,UASF_0173,0,proof_compression_67bit
kotlin,UASF_0174,0,proof_compression_67bit
kotlin,UASF_0175,0,proof_compression_67bit
kotlin,UASF_0176,0,proof_compression_67bit
kotlin,UASF_0177,0,proof_compression_67bit
kotlin,UASF_0178,1,proof_compression_67bit
kotlin,UASF_0179,1,proof_compression_67bit
kotlin,UASF_0180,1,proof_compression_67bit
kotlin,UASF_0181,1,proof_compression_67bit
kotlin,UASF_0182,1,proof_compression_67bit
kotlin,UASF_0183,1,proof_compression_67bit
kotlin,UASF_0184,0,proof_compression_67bit
kotlin,UASF_0185,0,proof_compression_67bit
kotlin,UASF_0186,0,proof_compression_67bit
kotlin,UASF_0187,0,proof_compression_67bit
kotlin,UASF_0188,0,proof_compression_67bit
kotlin,UASF_0189,0,proof_compression_67bit
kotlin,UASF_0190,0,proof_compression_67bit
kotlin,UASF_0191,0,proof_compression_67bit
kotlin,UASF_0192,0,proof_compression_67bit
kotlin,UASF_0193,0,proof_compression_67bit
kotlin,UASF_0194,0,proof_compression_67bit
kotlin,UASF_0195,0,proof_compression_67bit
kotlin,UASF_0196,0,proof_compression_67bit
kotlin,UASF_0197,0,proof_compression_67bit
kotlin,UASF_0198,0,proof_compression_67bit
kotlin,UASF_0199,0,proof_compression_67bit
kotlin,UASF_0200,0,proof_compression_67bit
kotlin,UASF_0201,0,proof_compression_67bit
kotlin,UASF_0202,0,proof_compression_67bit
kotlin,UASF_0203,1,proof_compression_67bit
kotlin,UASF_0204,1,proof_compression_67bit
kotlin,UASF_0205,1,proof_compression_67bit
kotlin,UASF_0206,1,proof_compression_67bit
kotlin,UASF_0207,1,proof_compression_67bit
kotlin,UASF_0208,1,proof_compression_67bit
kotlin,UASF_0209,0,proof_compression_67bit
kotlin,UASF_0210,0,proof_compression_67bit
kotlin,UASF_0211,0,proof_compression_67bit
kotlin,UASF_0212,0,proof_compression_67bit
kotlin,UASF_0213,0,proof_compression_67bit
kotlin,UASF_0214,0,proof_compression_67bit
kotlin,UASF_0215,0,proof_compression_67bit
kotlin,UASF_0216,0,proof_compression_67bit
kotlin,UASF_0217,1,proof_compression_67bit
kotlin,UASF_0218,0,proof_compression_67bit
kotlin,UASF_0219,1,proof_compression_67bit
kotlin,UASF_0220,1,proof_compression_67bit
kotlin,UASF_0221,1,proof_compression_67bit
kotlin,UASF_0222,1,proof_compression_67bit
kotlin,UASF_0223,1,proof_compression_67bit
kotlin,UASF_0224,1,proof_compression_67bit
kotlin,UASF_0225,1,proof_compression_67bit
kotlin,UASF_0226,1,proof_compression_67bit
kotlin,UASF_0227,0,proof_compression_67bit
kotlin,UASF_0228,0,proof_compression_67bit
kotlin,UASF_0229,0,proof_compression_67bit
kotlin,UASF_0230,0,proof_compression_67bit
kotlin,UASF_0231,0,proof_compression_67bit
kotlin,UASF_0232,0,proof_compression_67bit
kotlin,UASF_0233,0,proof_compression_67bit
kotlin,UASF_0234,0,proof_compression_67bit
kotlin,UASF_0235,0,proof_compression_67bit
kotlin,UASF_0236,0,proof_compression_67bit
kotlin,UASF_0237,0,proof_compression_67bit
kotlin,UASF_0238,0,proof_compression_67bit
kotlin,UASF_0239,0,proof_compression_67bit
kotlin,UASF_0240,0,proof_compression_67bit
kotlin,UASF_0241,0,proof_compression_67bit
kotlin,UASF_0242,0,proof_compression_67bit
kotlin,UASF_0243,0,proof_compression_67bit
kotlin,UASF_0244,0,proof_compression_67bit
kotlin,UASF_0245,0,proof_compression_67bit
kotlin,UASF_0246,0,proof_compression_67bit
kotlin,UASF_0247,0,proof_compression_67bit
kotlin,UASF_0248,0,proof_compression_67bit
kotlin,UASF_0249,0,proof_compression_67bit
kotlin,UASF_0250,0,proof_compression_67bit
kotlin,UASF_0251,0,proof_compression_67bit
kotlin,UASF_0252,0,proof_compression_67bit
kotlin,UASF_0253,0,proof_compression_67bit
kotlin,UASF_0254,1,proof_compression_67bit
kotlin,UASF_0255,1,proof_compression_67bit
kotlin,UASF_0256,1,proof_compression_67bit
kotlin,UASF_0257,1,proof_compression_67bit
kotlin,UASF_0258,1,proof_compression_67bit
kotlin,UASF_0259,1,proof_compression_67bit
kotlin,UASF_0260,0,proof_compression_67bit
kotlin,UASF_0261,0,proof_compression_67bit
kotlin,UASF_0262,0,proof_compression_67bit
kotlin,UASF_0263,0,proof_compression_67bit
kotlin,UASF_0264,0,proof_compression_67bit
kotlin,UASF_0265,0,proof_compression_67bit
kotlin,UASF_0266,0,proof_compression_67bit
kotlin,UASF_0267,0,proof_compression_67bit
kotlin,UASF_0268,0,proof_compression_67bit
kotlin,UASF_0269,0,proof_compression_67bit
kotlin,UASF_0270,0,proof_compression_67bit
kotlin,UASF_0271,0,proof_compression_67bit
kotlin,UASF_0272,0,proof_compression_67bit
kotlin,UASF_0273,0,proof_compression_67bit
kotlin,UASF_0274,0,proof_compression_67bit
kotlin,UASF_0275,0,proof_compression_67bit
kotlin,UASF_0276,0,proof_compression_67bit
kotlin,UASF_0277,0,proof_compression_67bit
kotlin,UASF_0278,0,proof_compression_67bit
kotlin,UASF_0279,0,proof_compression_67bit
kotlin,UASF_0280,0,proof_compression_67bit
kotlin,UASF_0281,0,proof_compression_67bit
kotlin,UASF_0282,0,proof_compression_67bit
kotlin,UASF_0283,0,proof_compression_67bit
kotlin,UASF_0284,0,proof_compression_67bit
kotlin,UASF_0285,0,proof_compression_67bit
kotlin,UASF_0286,0,proof_compression_67bit
kotlin,UASF_0287,0,proof_compression_67bit
kotlin,UASF_0288,0,proof_compression_67bit
kotlin,UASF_0289,0,proof_compression_67bit
kotlin,UASF_0290,0,proof_compression_67bit
kotlin,UASF_0291,0,proof_compression_67bit
kotlin,UASF_0292,0,proof_compression_67bit
kotlin,UASF_0293,0,proof_compression_67bit
kotlin,UASF_0294,0,proof_compression_67bit
kotlin,UASF_0295,0,proof_compression_67bit
kotlin,UASF_0296,0,proof_compression_67bit
kotlin,UASF_0297,0,proof_compression_67bit
kotlin,UASF_0298,0,proof_compression_67bit
kotlin,UASF_0299,0,proof_compression_67bit
kotlin,UASF_0300,0,proof_compression_67bit
kotlin,UASF_0301,1,proof_compression_67bit
kotlin,UASF_0302,1,proof_compression_67bit
kotlin,UASF_0303,1,proof_compression_67bit
kotlin,UASF_0304,1,proof_compression_67bit
kotlin,UASF_0305,1,proof_compression_67bit
kotlin,UASF_0306,1,proof_compression_67bit
kotlin,UASF_0307,1,proof_compression_67bit
kotlin,UASF_0308,1,proof_compression_67bit
kotlin,UASF_0309,1,proof_compression_67bit
kotlin,UASF_0310,1,proof_compression_67bit
kotlin,UASF_0311,1,proof_compression_67bit
kotlin,UASF_0312,0,proof_compression_67bit
kotlin,UASF_0313,0,proof_compression_67bit
kotlin,UASF_0314,0,proof_compression_67bit
kotlin,UASF_0315,0,proof_compression_67bit
kotlin,UASF_0316,0,proof_compression_67bit
kotlin,UASF_0317,0,proof_compression_67bit
kotlin,UASF_0318,0,proof_compression_67bit
kotlin,UASF_0319,0,proof_compression_67bit
kotlin,UASF_0320,0,proof_compression_67bit
kotlin,UASF_0321,0,proof_compression_67bit
kotlin,UASF_0322,0,proof_compression_67bit
kotlin,UASF_0323,0,proof_compression_67bit
kotlin,UASF_0324,0,proof_compression_67bit
kotlin,UASF_0325,0,proof_compression_67bit
kotlin,UASF_0326,0,proof_compression_67bit
kotlin,UASF_0327,0,proof_compression_67bit
kotlin,UASF_0328,0,proof_compression_67bit
kotlin,UASF_0329,0,proof_compression_67bit
kotlin,UASF_0330,0,proof_compression_67bit
kotlin,UASF_0331,0,proof_compression_67bit
kotlin,UASF_0332,0,proof_compression_67bit
kotlin,UASF_0333,0,proof_compression_67bit
kotlin,UASF_0334,0,proof_compression_67bit
nim,UASF_0001,0,proof_compression_67bit
nim,UASF_0002,0,proof_compression_67bit
nim,UASF_0003,0,proof_compression_67bit
nim,UASF_0004,0,proof_compression_67bit
nim,UASF_0005,0,proof_compression_67bit
nim,UASF_0006,0,proof_compression_67bit
nim,UASF_0007,0,proof_compression_67bit
nim,UASF_0008,0,proof_compression_67bit
nim,UASF_0009,0,proof_compression_67bit
nim,UASF_0010,0,proof_compression_67bit
nim,UASF_0011,0,proof_compression_67bit
nim,UASF_0012,0,proof_compression_67bit
nim,UASF_0013,0,proof_compression_67bit
nim,UASF_0014,0,proof_compression_67bit
nim,UASF_0015,0,proof_compression_67bit
nim,UASF_0016,0,proof_compression_67bit
nim,UASF_0017,0,proof_compression_67bit
nim,UASF_0018,0,proof_compression_67bit
nim,UASF_0019,0,proof_compression_67bit
nim,UASF_0020,0,proof_compression_67bit
nim,UASF_0021,0,proof_compression_67bit
nim,UASF_0022,1,proof_compression_67bit
nim,UASF_0023,1,proof_compression_67bit
nim,UASF_0024,1,proof_compression_67bit
nim,UASF_0025,0,proof_compression_67bit
nim,UASF_0026,1,proof_compression_67bit
nim,UASF_0027,0,proof_compression_67bit
nim,UASF_0028,0,proof_compression_67bit
nim,UASF_0029,0,proof_compression_67bit
nim,UASF_0030,0,proof_compression_67bit
nim,UASF_0031,0,proof_compression_67bit
nim,UASF_0032,0,proof_compression_67bit
nim,UASF_0033,0,proof_compression_67bit
nim,UASF_0034,0,proof_compression_67bit
nim,UASF_0035,0,proof_compression_67bit
nim,UASF_0036,0,proof_compression_67bit
nim,UASF_0037,0,proof_compression_67bit
nim,UASF_0038,0,proof_compression_67bit
nim,UASF_0039,0,proof_compression_67bit
nim,UASF_0040,0,proof_compression_67bit
nim,UASF_0041,0,proof_compression_67bit
nim,UASF_0042,0,proof_compression_67bit
nim,UASF_0043,0,proof_compression_67bit
nim,UASF_0044,0,proof_compression_67bit
nim,UASF_0045,0,proof_compression_67bit
nim,UASF_0046,0,proof_compression_67bit
nim,UASF_0047,1,proof_compression_67bit
nim,UASF_0048,1,proof_compression_67bit
nim,UASF_0049,1,proof_compression_67bit
nim,UASF_0050,1,proof_compression_67bit
nim,UASF_0051,1,proof_compression_67bit
nim,UASF_0052,0,proof_compression_67bit
nim,UASF_0053,0,proof_compression_67bit
nim,UASF_0054,0,proof_compression_67bit
nim,UASF_0055,0,proof_compression_67bit
nim,UASF_0056,0,proof_compression_67bit
nim,UASF_0057,0,proof_compression_67bit
nim,UASF_0058,0,proof_compression_67bit
nim,UASF_0059,0,proof_compression_67bit
nim,UASF_0060,0,proof_compression_67bit
nim,UASF_0061,0,proof_compression_67bit
nim,UASF_0062,0,proof_compression_67bit
nim,UASF_0063,0,proof_compression_67bit
nim,UASF_0064,0,proof_compression_67bit
nim,UASF_0065,0,proof_compression_67bit
nim,UASF_0066,0,proof_compression_67bit
nim,UASF_0067,0,proof_compression_67bit
nim,UASF_0068,0,proof_compression_67bit
nim,UASF_0069,0,proof_compression_67bit
nim,UASF_0070,0,proof_compression_67bit
nim,UASF_0071,0,proof_compression_67bit
nim,UASF_0072,0,proof_compression_67bit
nim,UASF_0073,0,proof_compression_67bit
nim,UASF_0074,0,proof_compression_67bit
nim,UASF_0075,0,proof_compression_67bit
nim,UASF_0076,0,proof_compression_67bit
nim,UASF_0077,0,proof_compression_67bit
nim,UASF_0078,0,proof_compression_67bit
nim,UASF_0079,0,proof_compression_67bit
nim,UASF_0080,0,proof_compression_67bit
nim,UASF_0081,0,proof_compression_67bit
nim,UASF_0082,0,proof_compression_67bit
nim,UASF_0083,0,proof_compression_67bit
nim,UASF_0084,0,proof_compression_67bit
nim,UASF_0085,0,proof_compression_67bit
nim,UASF_0086,0,proof_compression_67bit
nim,UASF_0087,0,proof_compression_67bit
nim,UASF_0088,0,proof_compression_67bit
nim,UASF_0089,0,proof_compression_67bit
nim,UASF_0090,0,proof_compression_67bit
nim,UASF_0091,0,proof_compression_67bit
nim,UASF_0092,0,proof_compression_67bit
nim,UASF_0093,0,proof_compression_67bit
nim,UASF_0094,0,proof_compression_67bit
nim,UASF_0095,0,proof_compression_67bit
nim,UASF_0096,0,proof_compression_67bit
nim,UASF_0097,0,proof_compression_67bit
nim,UASF_0098,0,proof_compression_67bit
nim,UASF_0099,0,proof_compression_67bit
nim,UASF_0100,0,proof_compression_67bit
nim,UASF_0101,0,proof_compression_67bit
nim,UASF_0102,0,proof_compression_67bit
nim,UASF_0103,0,proof_compression_67bit
nim,UASF_0104,0,proof_compression_67bit
nim,UASF_0105,0,proof_compression_67bit
nim,UASF_0106,0,proof_compression_67bit
nim,UASF_0107,0,proof_compression_67bit
nim,UASF_0108,0,proof_compression_67bit
nim,UASF_0109,0,proof_compression_67bit
nim,UASF_0110,0,proof_compression_67bit
nim,UASF_0111,0,proof_compression_67bit
nim,UASF_0112,0,proof_compression_67bit
nim,UASF_0113,0,proof_compression_67bit
nim,UASF_0114,0,proof_compression_67bit
nim,UASF_0115,0,proof_compression_67bit
nim,UASF_0116,0,proof_compression_67bit
nim,UASF_0117,0,proof_compression_67bit
nim,UASF_0118,1,proof_compression_67bit
nim,UASF_0119,1,proof_compression_67bit
nim,UASF_0120,0,proof_compression_67bit
nim,UASF_0121,1,proof_compression_67bit
nim,UASF_0122,1,proof_compression_67bit
nim,UASF_0123,0,proof_compression_67bit
nim,UASF_0124,0,proof_compression_67bit
nim,UASF_0125,0,proof_compression_67bit
nim,UASF_0126,0,proof_compression_67bit
nim,UASF_0127,0,proof_compression_67bit
nim,UASF_0128,0,proof_compression_67bit
nim,UASF_0129,0,proof_compression_67bit
nim,UASF_0130,0,proof_compression_67bit
nim,UASF_0131,0,proof_compression_67bit
nim,UASF_0132,0,proof_compression_67bit
nim,UASF_0133,0,proof_compression_67bit
nim,UASF_0134,0,proof_compression_67bit
nim,UASF_0135,0,proof_compression_67bit
nim,UASF_0136,0,proof_compression_67bit
nim,UASF_0137,0,proof_compression_67bit
nim,UASF_0138,0,proof_compression_67bit
nim,UASF_0139,0,proof_compression_67bit
nim,UASF_0140,0,proof_compression_67bit
nim,UASF_0141,0,proof_compression_67bit
nim,UASF_0142,0,proof_compression_67bit
nim,UASF_0143,0,proof_compression_67bit
nim,UASF_0144,0,proof_compression_67bit
nim,UASF_0145,0,proof_compression_67bit
nim,UASF_0146,0,proof_compression_67bit
nim,UASF_0147,0,proof_compression_67bit
nim,UASF_0148,0,proof_compression_67bit
nim,UASF_0149,0,proof_compression_67bit
nim,UASF_0150,0,proof_compression_67bit
nim,UASF_0151,0,proof_compression_67bit
nim,UASF_0152,0,proof_compression_67bit
nim,UASF_0153,1,proof_compression_67bit
nim,UASF_0154,0,proof_compression_67bit
nim,UASF_0155,0,proof_compression_67bit
nim,UASF_0156,0,proof_compression_67bit
nim,UASF_0157,0,proof_compression_67bit
nim,UASF_0158,0,proof_compression_67bit
nim,UASF_0159,0,proof_compression_67bit
nim,UASF_0160,0,proof_compression_67bit
nim,UASF_0161,0,proof_compression_67bit
nim,UASF_0162,0,proof_compression_67bit
nim,UASF_0163,0,proof_compression_67bit
nim,UASF_0164,0,proof_compression_67bit
nim,UASF_0165,0,proof_compression_67bit
nim,UASF_0166,0,proof_compression_67bit
nim,UASF_0167,0,proof_compression_67bit
nim,UASF_0168,0,proof_compression_67bit
nim,UASF_0169,0,proof_compression_67bit
nim,UASF_0170,0,proof_compression_67bit
nim,UASF_0171,0,proof_compression_67bit
nim,UASF_0172,0,proof_compression_67bit
nim,UASF_0173,0,proof_compression_67bit
nim,UASF_0174,0,proof_compression_67bit
nim,UASF_0175,0,proof_compression_67bit
nim,UASF_0176,0,proof_compression_67bit
nim,UASF_0177,0,proof_compression_67bit
nim,UASF_0178,1,proof_compression_67bit
nim,UASF_0179,0,proof_compression_67bit
nim,UASF_0180,1,proof_compression_67bit
nim,UASF_0181,1,proof_compression_67bit
nim,UASF_0182,1,proof_compression_67bit
nim,UASF_0183,1,proof_compression_67bit
nim,UASF_0184,0,proof_compression_67bit
