language,construct_id,construct,uast_structures,node_evidence,field_evidence,child_evidence,exact_producer_class,current_status
swift,C022,ForeachEnhancedFor,ForEachStmt,0,0,0,producer_016,MISSING_STRUCTURED_PARSER_DATA
swift,C023,WhileLoop,LoopStmt,0,0,0,producer_016,MISSING_STRUCTURED_PARSER_DATA
swift,C024,DoRepeatWhile,LoopStmt,0,0,0,producer_016,MISSING_STRUCTURED_PARSER_DATA
swift,C025,Break,BreakStmt,0,0,0,producer_017,MISSING_STRUCTURED_PARSER_DATA
swift,C026,Continue,ContinueStmt,0,0,0,producer_017,MISSING_STRUCTURED_PARSER_DATA
swift,C027,Return,ReturnStmt,0,0,0,producer_017,MISSING_STRUCTURED_PARSER_DATA
swift,C028,Yield,YieldExpr,0,0,0,producer_017,MISSING_STRUCTURED_PARSER_DATA
swift,C029,Try,TryStmt,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
swift,C030,CatchExcept,TryStmt,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
swift,C031,Finally,DeferCleanupStmt,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
swift,C032,ThrowRaisePanic,RaisePanicStmt;PanicRecover,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
swift,C033,DeferCleanup,DeferStmt;DeferCleanupStmt,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
swift,C034,Async,ConcurrencyOp,0,0,0,producer_019,MISSING_STRUCTURED_PARSER_DATA
swift,C035,Await,AwaitExpr,0,0,0,producer_019,MISSING_STRUCTURED_PARSER_DATA
swift,C036,SpawnTask,SpawnStmt;ConcurrencyOp,0,0,0,producer_019,MISSING_STRUCTURED_PARSER_DATA
swift,C037,Class,NominalTypeDecl,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
swift,C038,StructRecord,RecordTypeDecl,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
swift,C039,InterfaceTraitProtocol,InterfaceTypeDecl;InterfaceType,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
swift,C040,EnumVariant,VariantTypeDecl;UnionVariantType,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
swift,C041,TypeAlias,NominalTypeDecl;TypeRelation,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
swift,C042,GenericParameter,GenericParam;GenericParamDecl,0,0,0,producer_021,MISSING_STRUCTURED_PARSER_DATA
swift,C043,GenericInstantiation,Instantiation,0,0,0,producer_021,MISSING_STRUCTURED_PARSER_DATA
swift,C044,TypeConstraint,TypeConstraint;TypeSet,0,0,0,producer_021,MISSING_STRUCTURED_PARSER_DATA
swift,C045,PointerReference,PointerType;ReferenceType;AddressOf;Deref,0,0,0,producer_022,MISSING_STRUCTURED_PARSER_DATA
swift,C046,ArraySliceType,ArraySliceType;SliceType,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
swift,C047,MapDictionaryType,MapType,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
swift,C048,OptionalNullable,OptionalType,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
swift,C049,CastConversion,ConvertExpr,0,0,0,producer_023,MISSING_STRUCTURED_PARSER_DATA
swift,C050,TypeAssertTest,TypeAssertExpr;TypeSwitchStmt,0,0,0,producer_023,MISSING_STRUCTURED_PARSER_DATA
swift,C051,AnnotationAttribute,Annotation,0,0,0,producer_024,MISSING_STRUCTURED_PARSER_DATA
swift,C052,VisibilityModifier,Visibility,0,0,0,producer_024,MISSING_STRUCTURED_PARSER_DATA
swift,C053,MacroPreprocessor,MacroCompileTime;CompileTimeEval,0,0,0,producer_025,MISSING_STRUCTURED_PARSER_DATA
swift,C054,Unsafe,UnsafeIntrinsic;SafetyRegion,0,0,0,producer_026,MISSING_STRUCTURED_PARSER_DATA
swift,C055,ForeignFFI,ForeignDeclCall;ABIContract,0,0,0,producer_027,MISSING_STRUCTURED_PARSER_DATA
swift,C056,Range,OperationExpr,0,0,0,producer_028,MISSING_STRUCTURED_PARSER_DATA
swift,C057,ChannelSendReceive,ChannelType;SendStmt;ReceiveExpr,0,0,0,producer_029,MISSING_STRUCTURED_PARSER_DATA
swift,C058,Select,SelectStmt,0,0,0,producer_029,MISSING_STRUCTURED_PARSER_DATA
swift,C059,SynchronizationAtomic,AtomicOp;SynchronizationOp,0,0,0,producer_029,MISSING_STRUCTURED_PARSER_DATA
swift,C060,OperatorExpression,OperationExpr,0,0,0,producer_030,MISSING_STRUCTURED_PARSER_DATA
swift,C061,ConditionalTernary,IfStmt;OperationExpr,0,0,0,producer_014,MISSING_STRUCTURED_PARSER_DATA
swift,C062,GotoLabel,GotoLabelStmt,0,0,0,producer_031,MISSING_STRUCTURED_PARSER_DATA
swift,C063,Interpolation,AggregateExpr;OperationExpr,0,0,0,producer_032,MISSING_STRUCTURED_PARSER_DATA
swift,C064,OwnershipLifetime,OwnershipSemantics;LifetimeRegion,0,0,0,producer_033,MISSING_STRUCTURED_PARSER_DATA
zig,C001,ModuleNamespace,ModuleDecl,0,0,0,producer_001,MISSING_STRUCTURED_PARSER_DATA
zig,C002,ImportUse,ImportDecl,0,0,0,producer_002,MISSING_STRUCTURED_PARSER_DATA
zig,C003,VariableDeclaration,VariableDecl;VariableDeclGroup,0,0,0,producer_003,MISSING_STRUCTURED_PARSER_DATA
zig,C004,ConstantDeclaration,ConstantDecl,0,0,0,producer_003,MISSING_STRUCTURED_PARSER_DATA
zig,C005,Assignment,AssignStmt,0,0,0,producer_004,MISSING_STRUCTURED_PARSER_DATA
zig,C006,FunctionDeclaration,FunctionDecl;FunctionType,0,0,0,producer_005,MISSING_STRUCTURED_PARSER_DATA
zig,C007,MethodDeclaration,MethodDecl,0,0,0,producer_005,MISSING_STRUCTURED_PARSER_DATA
zig,C008,Parameter,ParameterDecl,0,0,0,producer_006,MISSING_STRUCTURED_PARSER_DATA
zig,C009,ClosureLambda,ClosureExpr;CaptureRelation,0,0,0,producer_007,MISSING_STRUCTURED_PARSER_DATA
zig,C010,Call,CallExpr;DispatchResolution,0,0,0,producer_008,MISSING_STRUCTURED_PARSER_DATA
zig,C011,MemberAccess,MemberAccessExpr,0,0,0,producer_009,MISSING_STRUCTURED_PARSER_DATA
zig,C012,Index,IndexExpr;MapIndexExpr,0,0,0,producer_010,MISSING_STRUCTURED_PARSER_DATA
zig,C013,Slice,SliceExpr,0,0,0,producer_010,MISSING_STRUCTURED_PARSER_DATA
zig,C014,Literal,LiteralExpr;NilLiteral,0,0,0,producer_011,MISSING_STRUCTURED_PARSER_DATA
zig,C015,Tuple,TupleExpr;TupleType;TupleResult,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
zig,C016,AggregateCollection,AggregateExpr,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
zig,C017,Comprehension,ComprehensionExpr;ForEachStmt,0,0,0,producer_013,MISSING_STRUCTURED_PARSER_DATA
zig,C018,IfConditional,IfStmt,0,0,0,producer_014,MISSING_STRUCTURED_PARSER_DATA
zig,C019,SwitchMatchWhen,SwitchMatchStmt,0,0,0,producer_014,MISSING_STRUCTURED_PARSER_DATA
zig,C020,PatternDestructuring,BindingPattern,0,0,0,producer_015,MISSING_STRUCTURED_PARSER_DATA
zig,C021,ForLoop,LoopStmt;ForEachStmt,0,0,0,producer_016,MISSING_STRUCTURED_PARSER_DATA
zig,C022,ForeachEnhancedFor,ForEachStmt,0,0,0,producer_016,MISSING_STRUCTURED_PARSER_DATA
zig,C023,WhileLoop,LoopStmt,0,0,0,producer_016,MISSING_STRUCTURED_PARSER_DATA
zig,C024,DoRepeatWhile,LoopStmt,0,0,0,producer_016,MISSING_STRUCTURED_PARSER_DATA
zig,C025,Break,BreakStmt,0,0,0,producer_017,MISSING_STRUCTURED_PARSER_DATA
zig,C026,Continue,ContinueStmt,0,0,0,producer_017,MISSING_STRUCTURED_PARSER_DATA
zig,C027,Return,ReturnStmt,0,0,0,producer_017,MISSING_STRUCTURED_PARSER_DATA
zig,C028,Yield,YieldExpr,0,0,0,producer_017,MISSING_STRUCTURED_PARSER_DATA
zig,C029,Try,TryStmt,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
zig,C030,CatchExcept,TryStmt,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
zig,C031,Finally,DeferCleanupStmt,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
zig,C032,ThrowRaisePanic,RaisePanicStmt;PanicRecover,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
zig,C033,DeferCleanup,DeferStmt;DeferCleanupStmt,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
zig,C034,Async,ConcurrencyOp,0,0,0,producer_019,MISSING_STRUCTURED_PARSER_DATA
zig,C035,Await,AwaitExpr,0,0,0,producer_019,MISSING_STRUCTURED_PARSER_DATA
zig,C036,SpawnTask,SpawnStmt;ConcurrencyOp,0,0,0,producer_019,MISSING_STRUCTURED_PARSER_DATA
zig,C037,Class,NominalTypeDecl,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
zig,C038,StructRecord,RecordTypeDecl,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
zig,C039,InterfaceTraitProtocol,InterfaceTypeDecl;InterfaceType,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
zig,C040,EnumVariant,VariantTypeDecl;UnionVariantType,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
zig,C041,TypeAlias,NominalTypeDecl;TypeRelation,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
zig,C042,GenericParameter,GenericParam;GenericParamDecl,0,0,0,producer_021,MISSING_STRUCTURED_PARSER_DATA
zig,C043,GenericInstantiation,Instantiation,0,0,0,producer_021,MISSING_STRUCTURED_PARSER_DATA
zig,C044,TypeConstraint,TypeConstraint;TypeSet,0,0,0,producer_021,MISSING_STRUCTURED_PARSER_DATA
zig,C045,PointerReference,PointerType;ReferenceType;AddressOf;Deref,0,0,0,producer_022,MISSING_STRUCTURED_PARSER_DATA
zig,C046,ArraySliceType,ArraySliceType;SliceType,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
zig,C047,MapDictionaryType,MapType,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
zig,C048,OptionalNullable,OptionalType,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
zig,C049,CastConversion,ConvertExpr,0,0,0,producer_023,MISSING_STRUCTURED_PARSER_DATA
zig,C050,TypeAssertTest,TypeAssertExpr;TypeSwitchStmt,0,0,0,producer_023,MISSING_STRUCTURED_PARSER_DATA
zig,C051,AnnotationAttribute,Annotation,0,0,0,producer_024,MISSING_STRUCTURED_PARSER_DATA
zig,C052,VisibilityModifier,Visibility,0,0,0,producer_024,MISSING_STRUCTURED_PARSER_DATA
zig,C053,MacroPreprocessor,MacroCompileTime;CompileTimeEval,0,0,0,producer_025,MISSING_STRUCTURED_PARSER_DATA
zig,C054,Unsafe,UnsafeIntrinsic;SafetyRegion,0,0,0,producer_026,MISSING_STRUCTURED_PARSER_DATA
zig,C055,ForeignFFI,ForeignDeclCall;ABIContract,0,0,0,producer_027,MISSING_STRUCTURED_PARSER_DATA
zig,C056,Range,OperationExpr,0,0,0,producer_028,MISSING_STRUCTURED_PARSER_DATA
zig,C057,ChannelSendReceive,ChannelType;SendStmt;ReceiveExpr,0,0,0,producer_029,MISSING_STRUCTURED_PARSER_DATA
zig,C058,Select,SelectStmt,0,0,0,producer_029,MISSING_STRUCTURED_PARSER_DATA
zig,C059,SynchronizationAtomic,AtomicOp;SynchronizationOp,0,0,0,producer_029,MISSING_STRUCTURED_PARSER_DATA
zig,C060,OperatorExpression,OperationExpr,0,0,0,producer_030,MISSING_STRUCTURED_PARSER_DATA
zig,C061,ConditionalTernary,IfStmt;OperationExpr,0,0,0,producer_014,MISSING_STRUCTURED_PARSER_DATA
zig,C062,GotoLabel,GotoLabelStmt,0,0,0,producer_031,MISSING_STRUCTURED_PARSER_DATA
zig,C063,Interpolation,AggregateExpr;OperationExpr,0,0,0,producer_032,MISSING_STRUCTURED_PARSER_DATA
zig,C064,OwnershipLifetime,OwnershipSemantics;LifetimeRegion,0,0,0,producer_033,MISSING_STRUCTURED_PARSER_DATA
