language,repository,node_type,field,required,multiple,child_type,child_named
swift,alex-pinkus/tree-sitter-swift,ternary_expression,if_true,True,True,postfix_expression,True
swift,alex-pinkus/tree-sitter-swift,ternary_expression,if_true,True,True,prefix_expression,True
swift,alex-pinkus/tree-sitter-swift,ternary_expression,if_true,True,True,range_expression,True
swift,alex-pinkus/tree-sitter-swift,ternary_expression,if_true,True,True,raw_string_literal,True
swift,alex-pinkus/tree-sitter-swift,ternary_expression,if_true,True,True,real_literal,True
swift,alex-pinkus/tree-sitter-swift,ternary_expression,if_true,True,True,regex_literal,True
swift,alex-pinkus/tree-sitter-swift,ternary_expression,if_true,True,True,selector_expression,True
swift,alex-pinkus/tree-sitter-swift,ternary_expression,if_true,True,True,self_expression,True
swift,alex-pinkus/tree-sitter-swift,ternary_expression,if_true,True,True,simple_identifier,True
swift,alex-pinkus/tree-sitter-swift,ternary_expression,if_true,True,True,special_literal,True
swift,alex-pinkus/tree-sitter-swift,ternary_expression,if_true,True,True,super_expression,True
swift,alex-pinkus/tree-sitter-swift,ternary_expression,if_true,True,True,switch_statement,True
swift,alex-pinkus/tree-sitter-swift,ternary_expression,if_true,True,True,ternary_expression,True
swift,alex-pinkus/tree-sitter-swift,ternary_expression,if_true,True,True,try_expression,True
swift,alex-pinkus/tree-sitter-swift,ternary_expression,if_true,True,True,tuple_expression,True
swift,alex-pinkus/tree-sitter-swift,ternary_expression,if_true,True,True,value_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,ternary_expression,if_true,True,True,value_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,ternary_expression,if_true,True,True,|,False
swift,alex-pinkus/tree-sitter-swift,ternary_expression,if_true,True,True,~,False
swift,alex-pinkus/tree-sitter-swift,throws_clause,type,True,False,array_type,True
swift,alex-pinkus/tree-sitter-swift,throws_clause,type,True,False,bracket_qualified_type,True
swift,alex-pinkus/tree-sitter-swift,throws_clause,type,True,False,dictionary_type,True
swift,alex-pinkus/tree-sitter-swift,throws_clause,type,True,False,existential_type,True
swift,alex-pinkus/tree-sitter-swift,throws_clause,type,True,False,function_type,True
swift,alex-pinkus/tree-sitter-swift,throws_clause,type,True,False,metatype,True
swift,alex-pinkus/tree-sitter-swift,throws_clause,type,True,False,opaque_type,True
swift,alex-pinkus/tree-sitter-swift,throws_clause,type,True,False,optional_type,True
swift,alex-pinkus/tree-sitter-swift,throws_clause,type,True,False,protocol_composition_type,True
swift,alex-pinkus/tree-sitter-swift,throws_clause,type,True,False,suppressed_constraint,True
swift,alex-pinkus/tree-sitter-swift,throws_clause,type,True,False,tuple_type,True
swift,alex-pinkus/tree-sitter-swift,throws_clause,type,True,False,type_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,throws_clause,type,True,False,type_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,throws_clause,type,True,False,user_type,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,!=,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,!==,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,%,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,%=,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,&,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,*,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,*=,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,+,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,++,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,+=,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,-,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,--,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,-=,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,/,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,/=,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,<,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,<<,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,<=,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,=,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,==,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,===,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,>,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,>=,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,>>,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,?,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,^,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,additive_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,array_literal,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,as_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,assignment,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,await_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,bang,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,bin_literal,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,bitwise_operation,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,boolean_literal,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,call_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,check_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,comparison_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,conjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,constructor_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,consume_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,custom_operator,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,diagnostic,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,dictionary_literal,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,directive,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,discard_statement,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,disjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,equality_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,fully_open_range,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,hex_literal,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,if_statement,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,infix_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,integer_literal,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,key_path_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,key_path_string_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,lambda_literal,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,macro_invocation,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,multi_line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,multiplicative_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,navigation_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,nil_coalescing_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,nil_literal,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,oct_literal,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,open_end_range_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,open_start_range_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,playground_literal,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,postfix_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,prefix_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,range_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,raw_string_literal,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,real_literal,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,regex_literal,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,selector_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,self_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,simple_identifier,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,special_literal,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,super_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,switch_statement,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,ternary_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,try_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,tuple_expression,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,value_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,value_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,|,False
swift,alex-pinkus/tree-sitter-swift,try_expression,expr,True,True,~,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,name,False,True,simple_identifier,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,!=,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,!==,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,%,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,%=,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,&,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,*,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,*=,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,+,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,++,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,+=,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,-,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,--,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,-=,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,/,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,/=,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,<,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,<<,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,<=,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,=,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,==,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,===,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,>,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,>=,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,>>,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,?,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,^,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,additive_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,array_literal,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,as_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,assignment,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,await_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,bang,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,bin_literal,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,bitwise_operation,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,boolean_literal,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,call_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,check_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,comparison_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,conjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,constructor_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,consume_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,custom_operator,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,diagnostic,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,dictionary_literal,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,directive,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,discard_statement,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,disjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,equality_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,fully_open_range,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,hex_literal,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,if_statement,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,infix_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,integer_literal,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,key_path_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,key_path_string_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,lambda_literal,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,macro_invocation,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,multi_line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,multiplicative_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,navigation_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,nil_coalescing_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,nil_literal,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,oct_literal,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,open_end_range_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,open_start_range_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,playground_literal,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,postfix_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,prefix_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,range_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,raw_string_literal,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,real_literal,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,regex_literal,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,selector_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,self_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,simple_identifier,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,special_literal,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,super_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,switch_statement,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,ternary_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,try_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,tuple_expression,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,value_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,value_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,|,False
swift,alex-pinkus/tree-sitter-swift,tuple_expression,value,True,True,~,False
swift,alex-pinkus/tree-sitter-swift,tuple_type,element,False,True,tuple_type_item,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,element,False,False,dictionary_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,element,False,False,existential_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,element,False,False,opaque_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,name,False,True,array_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,name,False,True,bracket_qualified_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,name,False,True,dictionary_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,name,False,True,existential_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,name,False,True,function_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,name,False,True,metatype,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,name,False,True,opaque_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,name,False,True,optional_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,name,False,True,protocol_composition_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,name,False,True,simple_identifier,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,name,False,True,suppressed_constraint,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,name,False,True,tuple_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,name,False,True,type_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,name,False,True,type_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,name,False,True,user_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,type,False,True,array_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,type,False,True,bracket_qualified_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,type,False,True,dictionary_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,type,False,True,existential_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,type,False,True,function_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,type,False,True,metatype,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,type,False,True,opaque_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,type,False,True,optional_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,type,False,True,protocol_composition_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,type,False,True,suppressed_constraint,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,type,False,True,tuple_type,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,type,False,True,type_modifiers,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,type,False,True,type_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,type,False,True,type_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,tuple_type_item,type,False,True,user_type,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,name,True,False,array_type,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,name,True,False,bracket_qualified_type,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,name,True,False,dictionary_type,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,name,True,False,existential_type,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,name,True,False,function_type,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,name,True,False,metatype,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,name,True,False,opaque_type,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,name,True,False,optional_type,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,name,True,False,protocol_composition_type,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,name,True,False,suppressed_constraint,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,name,True,False,tuple_type,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,name,True,False,type_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,name,True,False,type_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,name,True,False,user_type,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,type,True,True,!,False
swift,alex-pinkus/tree-sitter-swift,type_annotation,type,True,True,array_type,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,type,True,True,bracket_qualified_type,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,type,True,True,dictionary_type,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,type,True,True,existential_type,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,type,True,True,function_type,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,type,True,True,metatype,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,type,True,True,opaque_type,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,type,True,True,optional_type,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,type,True,True,protocol_composition_type,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,type,True,True,suppressed_constraint,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,type,True,True,tuple_type,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,type,True,True,type_modifiers,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,type,True,True,type_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,type,True,True,type_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,type_annotation,type,True,True,user_type,True
swift,alex-pinkus/tree-sitter-swift,type_arguments,name,True,True,array_type,True
swift,alex-pinkus/tree-sitter-swift,type_arguments,name,True,True,bracket_qualified_type,True
swift,alex-pinkus/tree-sitter-swift,type_arguments,name,True,True,dictionary_type,True
swift,alex-pinkus/tree-sitter-swift,type_arguments,name,True,True,existential_type,True
swift,alex-pinkus/tree-sitter-swift,type_arguments,name,True,True,function_type,True
swift,alex-pinkus/tree-sitter-swift,type_arguments,name,True,True,metatype,True
swift,alex-pinkus/tree-sitter-swift,type_arguments,name,True,True,opaque_type,True
swift,alex-pinkus/tree-sitter-swift,type_arguments,name,True,True,optional_type,True
swift,alex-pinkus/tree-sitter-swift,type_arguments,name,True,True,protocol_composition_type,True
swift,alex-pinkus/tree-sitter-swift,type_arguments,name,True,True,suppressed_constraint,True
swift,alex-pinkus/tree-sitter-swift,type_arguments,name,True,True,tuple_type,True
swift,alex-pinkus/tree-sitter-swift,type_arguments,name,True,True,type_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,type_arguments,name,True,True,type_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,type_arguments,name,True,True,user_type,True
swift,alex-pinkus/tree-sitter-swift,type_parameter,name,False,False,array_type,True
swift,alex-pinkus/tree-sitter-swift,type_parameter,name,False,False,bracket_qualified_type,True
swift,alex-pinkus/tree-sitter-swift,type_parameter,name,False,False,dictionary_type,True
swift,alex-pinkus/tree-sitter-swift,type_parameter,name,False,False,existential_type,True
swift,alex-pinkus/tree-sitter-swift,type_parameter,name,False,False,function_type,True
swift,alex-pinkus/tree-sitter-swift,type_parameter,name,False,False,metatype,True
swift,alex-pinkus/tree-sitter-swift,type_parameter,name,False,False,opaque_type,True
swift,alex-pinkus/tree-sitter-swift,type_parameter,name,False,False,optional_type,True
swift,alex-pinkus/tree-sitter-swift,type_parameter,name,False,False,protocol_composition_type,True
swift,alex-pinkus/tree-sitter-swift,type_parameter,name,False,False,suppressed_constraint,True
swift,alex-pinkus/tree-sitter-swift,type_parameter,name,False,False,tuple_type,True
swift,alex-pinkus/tree-sitter-swift,type_parameter,name,False,False,type_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,type_parameter,name,False,False,type_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,type_parameter,name,False,False,user_type,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,name,True,True,array_type,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,name,True,True,bracket_qualified_type,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,name,True,True,dictionary_type,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,name,True,True,existential_type,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,name,True,True,function_type,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,name,True,True,metatype,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,name,True,True,opaque_type,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,name,True,True,optional_type,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,name,True,True,protocol_composition_type,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,name,True,True,suppressed_constraint,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,name,True,True,tuple_type,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,name,True,True,type_identifier,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,name,True,True,type_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,name,True,True,type_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,name,True,True,user_type,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,value,True,True,array_type,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,value,True,True,bracket_qualified_type,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,value,True,True,dictionary_type,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,value,True,True,existential_type,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,value,True,True,function_type,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,value,True,True,metatype,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,value,True,True,opaque_type,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,value,True,True,optional_type,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,value,True,True,protocol_composition_type,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,value,True,True,suppressed_constraint,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,value,True,True,tuple_type,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,value,True,True,type_modifiers,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,value,True,True,type_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,value,True,True,type_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,typealias_declaration,value,True,True,user_type,True
swift,alex-pinkus/tree-sitter-swift,value_argument,name,False,False,value_argument_label,True
swift,alex-pinkus/tree-sitter-swift,value_argument,reference_specifier,False,True,value_argument_label,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,!=,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,!==,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,%,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,%=,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,&,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,*,False
