language,repository,node_type,named,has_fields,has_children,has_subtypes,payload_json
swift,alex-pinkus/tree-sitter-swift,as_operator,True,False,False,False,"{""type"":""as_operator"",""named"":true,""fields"":{}}"
swift,alex-pinkus/tree-sitter-swift,assignment,True,True,False,False,"{""type"":""assignment"",""named"":true,""fields"":{""operator"":{""multiple"":false,""required"":true,""types"":[{""type"":""%="",""named"":false},{""type"":""*="",""named"":false},{""type"":""+="",""named"":false},{""type"":""-="",""named"":false},{""type"":""/="",""named"":false},{""type"":""="",""named"":false}]},""result"":{""multiple"":true,""required"":true,""types"":[{""type"":""!="",""named"":false},{""type"":""!=="",""named"":false},{""type"":""%"",""named"":false},{""type"":""%="",""named"":false},{""type"":""&"",""named"":false},{""type"":""*"",""named"":false},{""type"":""*="",""named"":false},{""type"":""+"",""named"":false},{""type"":""++"",""named"":false},{""type"":""+="",""named"":false},{""type"":""-"",""named"":false},{""type"":""--"",""named"":false},{""type"":""-="",""named"":false},{""type"":""/"",""named"":false},{""type"":""/="",""named"":false},{""type"":""<"",""named"":false},{""type"":""<<"",""named"":false},{""type"":""<="",""named"":false},{""type"":""="",""named"":false},{""type"":""=="",""named"":false},{""type"":""==="",""named"":false},{""type"":"">"",""named"":false},{""type"":"">="",""named"":false},{""type"":"">>"",""named"":false},{""type"":""?"",""named"":false},{""type"":""^"",""named"":false},{""type"":""additive_expression"",""named"":true},{""type"":""array_literal"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""assignment"",""named"":true},{""type"":""await_expression"",""named"":true},{""type"":""bang"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""bitwise_operation"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""constructor_expression"",""named"":true},{""type"":""consume_expression"",""named"":true},{""type"":""custom_operator"",""named"":true},{""type"":""diagnostic"",""named"":true},{""type"":""dictionary_literal"",""named"":true},{""type"":""directive"",""named"":true},{""type"":""discard_statement"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""fully_open_range"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_statement"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""key_path_expression"",""named"":true},{""type"":""key_path_string_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""line_string_literal"",""named"":true},{""type"":""macro_invocation"",""named"":true},{""type"":""multi_line_string_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""nil_coalescing_expression"",""named"":true},{""type"":""nil_literal"",""named"":true},{""type"":""oct_literal"",""named"":true},{""type"":""open_end_range_expression"",""named"":true},{""type"":""open_start_range_expression"",""named"":true},{""type"":""playground_literal"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""raw_string_literal"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""regex_literal"",""named"":true},{""type"":""selector_expression"",""named"":true},{""type"":""self_expression"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""special_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""switch_statement"",""named"":true},{""type"":""ternary_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""tuple_expression"",""named"":true},{""type"":""value_pack_expansion"",""named"":true},{""type"":""value_parameter_pack"",""named"":true},{""type"":""|"",""named"":false},{""type"":""~"",""named"":false}]},""target"":{""multiple"":false,""required"":true,""types"":[{""type"":""directly_assignable_expression"",""named"":true}]}}}"
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,True,True,True,False,"{""type"":""associatedtype_declaration"",""named"":true,""fields"":{""default_value"":{""multiple"":true,""required"":false,""types"":[{""type"":""array_type"",""named"":true},{""type"":""bracket_qualified_type"",""named"":true},{""type"":""dictionary_type"",""named"":true},{""type"":""existential_type"",""named"":true},{""type"":""function_type"",""named"":true},{""type"":""metatype"",""named"":true},{""type"":""opaque_type"",""named"":true},{""type"":""optional_type"",""named"":true},{""type"":""protocol_composition_type"",""named"":true},{""type"":""suppressed_constraint"",""named"":true},{""type"":""tuple_type"",""named"":true},{""type"":""type_modifiers"",""named"":true},{""type"":""type_pack_expansion"",""named"":true},{""type"":""type_parameter_pack"",""named"":true},{""type"":""user_type"",""named"":true}]},""must_inherit"":{""multiple"":true,""required"":false,""types"":[{""type"":""array_type"",""named"":true},{""type"":""bracket_qualified_type"",""named"":true},{""type"":""dictionary_type"",""named"":true},{""type"":""existential_type"",""named"":true},{""type"":""function_type"",""named"":true},{""type"":""metatype"",""named"":true},{""type"":""opaque_type"",""named"":true},{""type"":""optional_type"",""named"":true},{""type"":""protocol_composition_type"",""named"":true},{""type"":""suppressed_constraint"",""named"":true},{""type"":""tuple_type"",""named"":true},{""type"":""type_modifiers"",""named"":true},{""type"":""type_pack_expansion"",""named"":true},{""type"":""type_parameter_pack"",""named"":true},{""type"":""user_type"",""named"":true}]},""name"":{""multiple"":true,""required"":true,""types"":[{""type"":""array_type"",""named"":true},{""type"":""bracket_qualified_type"",""named"":true},{""type"":""dictionary_type"",""named"":true},{""type"":""existential_type"",""named"":true},{""type"":""function_type"",""named"":true},{""type"":""metatype"",""named"":true},{""type"":""opaque_type"",""named"":true},{""type"":""optional_type"",""named"":true},{""type"":""protocol_composition_type"",""named"":true},{""type"":""suppressed_constraint"",""named"":true},{""type"":""tuple_type"",""named"":true},{""type"":""type_identifier"",""named"":true},{""type"":""type_pack_expansion"",""named"":true},{""type"":""type_parameter_pack"",""named"":true},{""type"":""user_type"",""named"":true}]}},""children"":{""multiple"":true,""required"":false,""types"":[{""type"":""modifiers"",""named"":true},{""type"":""type_constraints"",""named"":true}]}}"
swift,alex-pinkus/tree-sitter-swift,attribute,True,False,True,False,"{""type"":""attribute"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""additive_expression"",""named"":true},{""type"":""array_literal"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""assignment"",""named"":true},{""type"":""await_expression"",""named"":true},{""type"":""bang"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""bitwise_operation"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""constructor_expression"",""named"":true},{""type"":""consume_expression"",""named"":true},{""type"":""custom_operator"",""named"":true},{""type"":""diagnostic"",""named"":true},{""type"":""dictionary_literal"",""named"":true},{""type"":""directive"",""named"":true},{""type"":""discard_statement"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""fully_open_range"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_statement"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""key_path_expression"",""named"":true},{""type"":""key_path_string_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""line_string_literal"",""named"":true},{""type"":""macro_invocation"",""named"":true},{""type"":""multi_line_string_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""nil_coalescing_expression"",""named"":true},{""type"":""nil_literal"",""named"":true},{""type"":""oct_literal"",""named"":true},{""type"":""open_end_range_expression"",""named"":true},{""type"":""open_start_range_expression"",""named"":true},{""type"":""playground_literal"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""raw_string_literal"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""regex_literal"",""named"":true},{""type"":""selector_expression"",""named"":true},{""type"":""self_expression"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""special_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""switch_statement"",""named"":true},{""type"":""ternary_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""tuple_expression"",""named"":true},{""type"":""user_type"",""named"":true},{""type"":""value_pack_expansion"",""named"":true},{""type"":""value_parameter_pack"",""named"":true}]}}"
swift,alex-pinkus/tree-sitter-swift,availability_condition,True,False,True,False,"{""type"":""availability_condition"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":false,""types"":[{""type"":""identifier"",""named"":true},{""type"":""integer_literal"",""named"":true}]}}"
swift,alex-pinkus/tree-sitter-swift,await_expression,True,True,True,False,"{""type"":""await_expression"",""named"":true,""fields"":{""expr"":{""multiple"":true,""required"":false,""types"":[{""type"":""!="",""named"":false},{""type"":""!=="",""named"":false},{""type"":""%"",""named"":false},{""type"":""%="",""named"":false},{""type"":""&"",""named"":false},{""type"":""*"",""named"":false},{""type"":""*="",""named"":false},{""type"":""+"",""named"":false},{""type"":""++"",""named"":false},{""type"":""+="",""named"":false},{""type"":""-"",""named"":false},{""type"":""--"",""named"":false},{""type"":""-="",""named"":false},{""type"":""/"",""named"":false},{""type"":""/="",""named"":false},{""type"":""<"",""named"":false},{""type"":""<<"",""named"":false},{""type"":""<="",""named"":false},{""type"":""="",""named"":false},{""type"":""=="",""named"":false},{""type"":""==="",""named"":false},{""type"":"">"",""named"":false},{""type"":"">="",""named"":false},{""type"":"">>"",""named"":false},{""type"":""?"",""named"":false},{""type"":""^"",""named"":false},{""type"":""additive_expression"",""named"":true},{""type"":""array_literal"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""assignment"",""named"":true},{""type"":""await_expression"",""named"":true},{""type"":""bang"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""bitwise_operation"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""constructor_expression"",""named"":true},{""type"":""consume_expression"",""named"":true},{""type"":""custom_operator"",""named"":true},{""type"":""diagnostic"",""named"":true},{""type"":""dictionary_literal"",""named"":true},{""type"":""directive"",""named"":true},{""type"":""discard_statement"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""fully_open_range"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_statement"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""key_path_expression"",""named"":true},{""type"":""key_path_string_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""line_string_literal"",""named"":true},{""type"":""macro_invocation"",""named"":true},{""type"":""multi_line_string_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""nil_coalescing_expression"",""named"":true},{""type"":""nil_literal"",""named"":true},{""type"":""oct_literal"",""named"":true},{""type"":""open_end_range_expression"",""named"":true},{""type"":""open_start_range_expression"",""named"":true},{""type"":""playground_literal"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""raw_string_literal"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""regex_literal"",""named"":true},{""type"":""selector_expression"",""named"":true},{""type"":""self_expression"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""special_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""switch_statement"",""named"":true},{""type"":""ternary_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""tuple_expression"",""named"":true},{""type"":""value_pack_expansion"",""named"":true},{""type"":""value_parameter_pack"",""named"":true},{""type"":""|"",""named"":false},{""type"":""~"",""named"":false}]}},""children"":{""multiple"":false,""required"":false,""types"":[{""type"":""additive_expression"",""named"":true},{""type"":""array_literal"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""assignment"",""named"":true},{""type"":""await_expression"",""named"":true},{""type"":""bang"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""bitwise_operation"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""constructor_expression"",""named"":true},{""type"":""consume_expression"",""named"":true},{""type"":""custom_operator"",""named"":true},{""type"":""diagnostic"",""named"":true},{""type"":""dictionary_literal"",""named"":true},{""type"":""directive"",""named"":true},{""type"":""discard_statement"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""fully_open_range"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_statement"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""key_path_expression"",""named"":true},{""type"":""key_path_string_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""line_string_literal"",""named"":true},{""type"":""macro_invocation"",""named"":true},{""type"":""multi_line_string_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""nil_coalescing_expression"",""named"":true},{""type"":""nil_literal"",""named"":true},{""type"":""oct_literal"",""named"":true},{""type"":""open_end_range_expression"",""named"":true},{""type"":""open_start_range_expression"",""named"":true},{""type"":""playground_literal"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""raw_string_literal"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""regex_literal"",""named"":true},{""type"":""selector_expression"",""named"":true},{""type"":""self_expression"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""special_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""switch_statement"",""named"":true},{""type"":""ternary_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""tuple_expression"",""named"":true},{""type"":""value_pack_expansion"",""named"":true},{""type"":""value_parameter_pack"",""named"":true}]}}"
swift,alex-pinkus/tree-sitter-swift,bang,True,False,False,False,"{""type"":""bang"",""named"":true,""fields"":{}}"
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,True,True,False,False,"{""type"":""bitwise_operation"",""named"":true,""fields"":{""lhs"":{""multiple"":true,""required"":true,""types"":[{""type"":""!="",""named"":false},{""type"":""!=="",""named"":false},{""type"":""%"",""named"":false},{""type"":""%="",""named"":false},{""type"":""&"",""named"":false},{""type"":""*"",""named"":false},{""type"":""*="",""named"":false},{""type"":""+"",""named"":false},{""type"":""++"",""named"":false},{""type"":""+="",""named"":false},{""type"":""-"",""named"":false},{""type"":""--"",""named"":false},{""type"":""-="",""named"":false},{""type"":""/"",""named"":false},{""type"":""/="",""named"":false},{""type"":""<"",""named"":false},{""type"":""<<"",""named"":false},{""type"":""<="",""named"":false},{""type"":""="",""named"":false},{""type"":""=="",""named"":false},{""type"":""==="",""named"":false},{""type"":"">"",""named"":false},{""type"":"">="",""named"":false},{""type"":"">>"",""named"":false},{""type"":""?"",""named"":false},{""type"":""^"",""named"":false},{""type"":""additive_expression"",""named"":true},{""type"":""array_literal"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""assignment"",""named"":true},{""type"":""await_expression"",""named"":true},{""type"":""bang"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""bitwise_operation"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""constructor_expression"",""named"":true},{""type"":""consume_expression"",""named"":true},{""type"":""custom_operator"",""named"":true},{""type"":""diagnostic"",""named"":true},{""type"":""dictionary_literal"",""named"":true},{""type"":""directive"",""named"":true},{""type"":""discard_statement"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""fully_open_range"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_statement"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""key_path_expression"",""named"":true},{""type"":""key_path_string_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""line_string_literal"",""named"":true},{""type"":""macro_invocation"",""named"":true},{""type"":""multi_line_string_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""nil_coalescing_expression"",""named"":true},{""type"":""nil_literal"",""named"":true},{""type"":""oct_literal"",""named"":true},{""type"":""open_end_range_expression"",""named"":true},{""type"":""open_start_range_expression"",""named"":true},{""type"":""playground_literal"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""raw_string_literal"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""regex_literal"",""named"":true},{""type"":""selector_expression"",""named"":true},{""type"":""self_expression"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""special_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""switch_statement"",""named"":true},{""type"":""ternary_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""tuple_expression"",""named"":true},{""type"":""value_pack_expansion"",""named"":true},{""type"":""value_parameter_pack"",""named"":true},{""type"":""|"",""named"":false},{""type"":""~"",""named"":false}]},""op"":{""multiple"":false,""required"":true,""types"":[{""type"":""&"",""named"":false},{""type"":""<<"",""named"":false},{""type"":"">>"",""named"":false},{""type"":""^"",""named"":false},{""type"":""|"",""named"":false}]},""rhs"":{""multiple"":true,""required"":true,""types"":[{""type"":""!="",""named"":false},{""type"":""!=="",""named"":false},{""type"":""%"",""named"":false},{""type"":""%="",""named"":false},{""type"":""&"",""named"":false},{""type"":""*"",""named"":false},{""type"":""*="",""named"":false},{""type"":""+"",""named"":false},{""type"":""++"",""named"":false},{""type"":""+="",""named"":false},{""type"":""-"",""named"":false},{""type"":""--"",""named"":false},{""type"":""-="",""named"":false},{""type"":""/"",""named"":false},{""type"":""/="",""named"":false},{""type"":""<"",""named"":false},{""type"":""<<"",""named"":false},{""type"":""<="",""named"":false},{""type"":""="",""named"":false},{""type"":""=="",""named"":false},{""type"":""==="",""named"":false},{""type"":"">"",""named"":false},{""type"":"">="",""named"":false},{""type"":"">>"",""named"":false},{""type"":""?"",""named"":false},{""type"":""^"",""named"":false},{""type"":""additive_expression"",""named"":true},{""type"":""array_literal"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""assignment"",""named"":true},{""type"":""await_expression"",""named"":true},{""type"":""bang"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""bitwise_operation"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""constructor_expression"",""named"":true},{""type"":""consume_expression"",""named"":true},{""type"":""custom_operator"",""named"":true},{""type"":""diagnostic"",""named"":true},{""type"":""dictionary_literal"",""named"":true},{""type"":""directive"",""named"":true},{""type"":""discard_statement"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""fully_open_range"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_statement"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""key_path_expression"",""named"":true},{""type"":""key_path_string_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""line_string_literal"",""named"":true},{""type"":""macro_invocation"",""named"":true},{""type"":""multi_line_string_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""nil_coalescing_expression"",""named"":true},{""type"":""nil_literal"",""named"":true},{""type"":""oct_literal"",""named"":true},{""type"":""open_end_range_expression"",""named"":true},{""type"":""open_start_range_expression"",""named"":true},{""type"":""playground_literal"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""raw_string_literal"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""regex_literal"",""named"":true},{""type"":""selector_expression"",""named"":true},{""type"":""self_expression"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""special_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""switch_statement"",""named"":true},{""type"":""ternary_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""tuple_expression"",""named"":true},{""type"":""value_pack_expansion"",""named"":true},{""type"":""value_parameter_pack"",""named"":true},{""type"":""|"",""named"":false},{""type"":""~"",""named"":false}]}}}"
swift,alex-pinkus/tree-sitter-swift,boolean_literal,True,False,False,False,"{""type"":""boolean_literal"",""named"":true,""fields"":{}}"
swift,alex-pinkus/tree-sitter-swift,bracket_qualified_type,True,False,True,False,"{""type"":""bracket_qualified_type"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""array_type"",""named"":true},{""type"":""dictionary_type"",""named"":true},{""type"":""type_identifier"",""named"":true}]}}"
swift,alex-pinkus/tree-sitter-swift,call_expression,True,False,True,False,"{""type"":""call_expression"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""additive_expression"",""named"":true},{""type"":""array_literal"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""assignment"",""named"":true},{""type"":""await_expression"",""named"":true},{""type"":""bang"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""bitwise_operation"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""call_suffix"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""constructor_expression"",""named"":true},{""type"":""consume_expression"",""named"":true},{""type"":""custom_operator"",""named"":true},{""type"":""diagnostic"",""named"":true},{""type"":""dictionary_literal"",""named"":true},{""type"":""directive"",""named"":true},{""type"":""discard_statement"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""fully_open_range"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_statement"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""key_path_expression"",""named"":true},{""type"":""key_path_string_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""line_string_literal"",""named"":true},{""type"":""macro_invocation"",""named"":true},{""type"":""multi_line_string_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""nil_coalescing_expression"",""named"":true},{""type"":""nil_literal"",""named"":true},{""type"":""oct_literal"",""named"":true},{""type"":""open_end_range_expression"",""named"":true},{""type"":""open_start_range_expression"",""named"":true},{""type"":""playground_literal"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""raw_string_literal"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""regex_literal"",""named"":true},{""type"":""selector_expression"",""named"":true},{""type"":""self_expression"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""special_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""switch_statement"",""named"":true},{""type"":""ternary_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""tuple_expression"",""named"":true},{""type"":""value_pack_expansion"",""named"":true},{""type"":""value_parameter_pack"",""named"":true}]}}"
swift,alex-pinkus/tree-sitter-swift,call_suffix,True,True,True,False,"{""type"":""call_suffix"",""named"":true,""fields"":{""name"":{""multiple"":true,""required"":false,""types"":[{""type"":""simple_identifier"",""named"":true}]}},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""lambda_literal"",""named"":true},{""type"":""value_arguments"",""named"":true}]}}"
swift,alex-pinkus/tree-sitter-swift,capture_list,True,False,True,False,"{""type"":""capture_list"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""capture_list_item"",""named"":true}]}}"
