table_index,name,kernel,atomic_operation,required,rust_support
565,isSeekable,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
565,isSeekable,io,ARG_MATCH_POSITIONAL,1,0.975
565,isSeekable,io,SYMBOL_LOOKUP,1,0.975
565,isSeekable,io,PRIMITIVE_LOOKUP,1,0.975
565,isSeekable,io,SHAPE_SCALAR,1,0.975
566,close,io,ATTR_DROP,1,0.985
566,close,io,ATTR_POLICY_DROP,1,0.985
566,close,io,COERCE_IDENTITY,1,0.985
566,close,io,ARG_FORCE_EAGER,1,0.975
566,close,io,CONN_OPEN,1,0.975
566,close,io,CONN_READ,1,0.975
566,close,io,CONN_WRITE,1,0.975
566,close,io,CONN_CLOSE,1,0.975
566,close,io,CONN_STATE,1,0.975
566,close,io,CONN_TEXT_BINARY,1,0.975
566,close,io,ARG_MATCH_EXACT,1,0.975
566,close,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
566,close,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
566,close,io,ARG_MATCH_POSITIONAL,1,0.975
566,close,io,SYMBOL_LOOKUP,1,0.975
566,close,io,PRIMITIVE_LOOKUP,1,0.975
566,close,io,SHAPE_SCALAR,1,0.975
567,flush,io,ATTR_DROP,1,0.985
567,flush,io,ATTR_POLICY_DROP,1,0.985
567,flush,io,COERCE_IDENTITY,1,0.985
567,flush,io,ARG_FORCE_EAGER,1,0.975
567,flush,io,CONN_OPEN,1,0.975
567,flush,io,CONN_READ,1,0.975
567,flush,io,CONN_WRITE,1,0.975
567,flush,io,CONN_CLOSE,1,0.975
567,flush,io,CONN_STATE,1,0.975
567,flush,io,CONN_TEXT_BINARY,1,0.975
567,flush,io,ARG_MATCH_EXACT,1,0.975
567,flush,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
567,flush,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
567,flush,io,ARG_MATCH_POSITIONAL,1,0.975
567,flush,io,SYMBOL_LOOKUP,1,0.975
567,flush,io,PRIMITIVE_LOOKUP,1,0.975
567,flush,io,SHAPE_SCALAR,1,0.975
568,file,io,ATTR_DROP,1,0.985
568,file,io,ATTR_POLICY_DROP,1,0.985
568,file,io,COERCE_IDENTITY,1,0.985
568,file,io,ARG_FORCE_EAGER,1,0.975
568,file,io,CONN_OPEN,1,0.975
568,file,io,CONN_READ,1,0.975
568,file,io,CONN_WRITE,1,0.975
568,file,io,CONN_CLOSE,1,0.975
568,file,io,CONN_STATE,1,0.975
568,file,io,CONN_TEXT_BINARY,1,0.975
568,file,io,ARG_MATCH_EXACT,1,0.975
568,file,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
568,file,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
568,file,io,ARG_MATCH_POSITIONAL,1,0.975
568,file,io,SYMBOL_LOOKUP,1,0.975
568,file,io,PRIMITIVE_LOOKUP,1,0.975
568,file,io,SHAPE_SCALAR,1,0.975
568,file,io,FS_PATH,1,0.975
568,file,io,FS_STAT,1,0.975
568,file,io,FS_LIST,1,0.975
568,file,io,FS_REMOVE,1,0.975
568,file,io,PROC_SPAWN,1,0.975
568,file,io,ENVVAR_GET_SET,1,0.975
569,url,io,ATTR_DROP,1,0.985
569,url,io,ATTR_POLICY_DROP,1,0.985
569,url,io,COERCE_IDENTITY,1,0.985
569,url,io,ARG_FORCE_EAGER,1,0.975
569,url,io,CONN_OPEN,1,0.975
569,url,io,CONN_READ,1,0.975
569,url,io,CONN_WRITE,1,0.975
569,url,io,CONN_CLOSE,1,0.975
569,url,io,CONN_STATE,1,0.975
569,url,io,CONN_TEXT_BINARY,1,0.975
569,url,io,ARG_MATCH_EXACT,1,0.975
569,url,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
569,url,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
569,url,io,ARG_MATCH_POSITIONAL,1,0.975
569,url,io,SYMBOL_LOOKUP,1,0.975
569,url,io,PRIMITIVE_LOOKUP,1,0.975
569,url,io,SHAPE_SCALAR,1,0.975
570,pipe,io,ATTR_DROP,1,0.985
570,pipe,io,ATTR_POLICY_DROP,1,0.985
570,pipe,io,COERCE_IDENTITY,1,0.985
570,pipe,io,ARG_FORCE_EAGER,1,0.975
570,pipe,io,CONN_OPEN,1,0.975
570,pipe,io,CONN_READ,1,0.975
570,pipe,io,CONN_WRITE,1,0.975
570,pipe,io,CONN_CLOSE,1,0.975
570,pipe,io,CONN_STATE,1,0.975
570,pipe,io,CONN_TEXT_BINARY,1,0.975
570,pipe,io,ARG_MATCH_EXACT,1,0.975
570,pipe,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
570,pipe,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
570,pipe,io,ARG_MATCH_POSITIONAL,1,0.975
570,pipe,io,SYMBOL_LOOKUP,1,0.975
570,pipe,io,PRIMITIVE_LOOKUP,1,0.975
570,pipe,io,SHAPE_SCALAR,1,0.975
571,fifo,io,ATTR_DROP,1,0.985
571,fifo,io,ATTR_POLICY_DROP,1,0.985
571,fifo,io,COERCE_IDENTITY,1,0.985
571,fifo,io,ARG_FORCE_EAGER,1,0.975
571,fifo,io,CONN_OPEN,1,0.975
571,fifo,io,CONN_READ,1,0.975
571,fifo,io,CONN_WRITE,1,0.975
571,fifo,io,CONN_CLOSE,1,0.975
571,fifo,io,CONN_STATE,1,0.975
571,fifo,io,CONN_TEXT_BINARY,1,0.975
571,fifo,io,ARG_MATCH_EXACT,1,0.975
571,fifo,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
571,fifo,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
571,fifo,io,ARG_MATCH_POSITIONAL,1,0.975
571,fifo,io,SYMBOL_LOOKUP,1,0.975
571,fifo,io,PRIMITIVE_LOOKUP,1,0.975
571,fifo,io,SHAPE_SCALAR,1,0.975
572,gzfile,io,ATTR_DROP,1,0.985
572,gzfile,io,ATTR_POLICY_DROP,1,0.985
572,gzfile,io,COERCE_IDENTITY,1,0.985
572,gzfile,io,ARG_FORCE_EAGER,1,0.975
572,gzfile,io,CONN_OPEN,1,0.975
572,gzfile,io,CONN_READ,1,0.975
572,gzfile,io,CONN_WRITE,1,0.975
572,gzfile,io,CONN_CLOSE,1,0.975
572,gzfile,io,CONN_STATE,1,0.975
572,gzfile,io,CONN_TEXT_BINARY,1,0.975
572,gzfile,io,ARG_MATCH_EXACT,1,0.975
572,gzfile,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
572,gzfile,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
572,gzfile,io,ARG_MATCH_POSITIONAL,1,0.975
572,gzfile,io,SYMBOL_LOOKUP,1,0.975
572,gzfile,io,PRIMITIVE_LOOKUP,1,0.975
572,gzfile,io,SHAPE_SCALAR,1,0.975
572,gzfile,io,FS_PATH,1,0.975
572,gzfile,io,FS_STAT,1,0.975
572,gzfile,io,FS_LIST,1,0.975
572,gzfile,io,FS_REMOVE,1,0.975
572,gzfile,io,PROC_SPAWN,1,0.975
572,gzfile,io,ENVVAR_GET_SET,1,0.975
573,bzfile,io,ATTR_DROP,1,0.985
573,bzfile,io,ATTR_POLICY_DROP,1,0.985
573,bzfile,io,COERCE_IDENTITY,1,0.985
573,bzfile,io,ARG_FORCE_EAGER,1,0.975
573,bzfile,io,CONN_OPEN,1,0.975
573,bzfile,io,CONN_READ,1,0.975
573,bzfile,io,CONN_WRITE,1,0.975
573,bzfile,io,CONN_CLOSE,1,0.975
573,bzfile,io,CONN_STATE,1,0.975
573,bzfile,io,CONN_TEXT_BINARY,1,0.975
573,bzfile,io,ARG_MATCH_EXACT,1,0.975
573,bzfile,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
573,bzfile,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
573,bzfile,io,ARG_MATCH_POSITIONAL,1,0.975
573,bzfile,io,SYMBOL_LOOKUP,1,0.975
573,bzfile,io,PRIMITIVE_LOOKUP,1,0.975
573,bzfile,io,SHAPE_SCALAR,1,0.975
573,bzfile,io,FS_PATH,1,0.975
573,bzfile,io,FS_STAT,1,0.975
573,bzfile,io,FS_LIST,1,0.975
573,bzfile,io,FS_REMOVE,1,0.975
573,bzfile,io,PROC_SPAWN,1,0.975
573,bzfile,io,ENVVAR_GET_SET,1,0.975
574,xzfile,io,ATTR_DROP,1,0.985
574,xzfile,io,ATTR_POLICY_DROP,1,0.985
574,xzfile,io,COERCE_IDENTITY,1,0.985
574,xzfile,io,ARG_FORCE_EAGER,1,0.975
574,xzfile,io,CONN_OPEN,1,0.975
574,xzfile,io,CONN_READ,1,0.975
574,xzfile,io,CONN_WRITE,1,0.975
574,xzfile,io,CONN_CLOSE,1,0.975
574,xzfile,io,CONN_STATE,1,0.975
574,xzfile,io,CONN_TEXT_BINARY,1,0.975
574,xzfile,io,ARG_MATCH_EXACT,1,0.975
574,xzfile,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
574,xzfile,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
574,xzfile,io,ARG_MATCH_POSITIONAL,1,0.975
574,xzfile,io,SYMBOL_LOOKUP,1,0.975
574,xzfile,io,PRIMITIVE_LOOKUP,1,0.975
574,xzfile,io,SHAPE_SCALAR,1,0.975
574,xzfile,io,FS_PATH,1,0.975
574,xzfile,io,FS_STAT,1,0.975
574,xzfile,io,FS_LIST,1,0.975
574,xzfile,io,FS_REMOVE,1,0.975
574,xzfile,io,PROC_SPAWN,1,0.975
574,xzfile,io,ENVVAR_GET_SET,1,0.975
575,zstdfile,io,ATTR_DROP,1,0.985
575,zstdfile,io,ATTR_POLICY_DROP,1,0.985
575,zstdfile,io,COERCE_IDENTITY,1,0.985
575,zstdfile,io,ARG_FORCE_EAGER,1,0.975
575,zstdfile,io,CONN_OPEN,1,0.975
575,zstdfile,io,CONN_READ,1,0.975
575,zstdfile,io,CONN_WRITE,1,0.975
575,zstdfile,io,CONN_CLOSE,1,0.975
575,zstdfile,io,CONN_STATE,1,0.975
575,zstdfile,io,CONN_TEXT_BINARY,1,0.975
575,zstdfile,io,ARG_MATCH_EXACT,1,0.975
575,zstdfile,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
575,zstdfile,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
575,zstdfile,io,ARG_MATCH_POSITIONAL,1,0.975
575,zstdfile,io,SYMBOL_LOOKUP,1,0.975
575,zstdfile,io,PRIMITIVE_LOOKUP,1,0.975
575,zstdfile,io,SHAPE_SCALAR,1,0.975
575,zstdfile,io,FS_PATH,1,0.975
575,zstdfile,io,FS_STAT,1,0.975
575,zstdfile,io,FS_LIST,1,0.975
575,zstdfile,io,FS_REMOVE,1,0.975
575,zstdfile,io,PROC_SPAWN,1,0.975
575,zstdfile,io,ENVVAR_GET_SET,1,0.975
576,unz,io,ATTR_DROP,1,0.985
576,unz,io,ATTR_POLICY_DROP,1,0.985
576,unz,io,COERCE_IDENTITY,1,0.985
576,unz,io,ARG_FORCE_EAGER,1,0.975
576,unz,io,CONN_OPEN,1,0.975
576,unz,io,CONN_READ,1,0.975
576,unz,io,CONN_WRITE,1,0.975
576,unz,io,CONN_CLOSE,1,0.975
576,unz,io,CONN_STATE,1,0.975
576,unz,io,CONN_TEXT_BINARY,1,0.975
576,unz,io,ARG_MATCH_EXACT,1,0.975
576,unz,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
576,unz,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
576,unz,io,ARG_MATCH_POSITIONAL,1,0.975
576,unz,io,SYMBOL_LOOKUP,1,0.975
576,unz,io,PRIMITIVE_LOOKUP,1,0.975
576,unz,io,SHAPE_SCALAR,1,0.975
577,seek,io,ATTR_DROP,1,0.985
577,seek,io,ATTR_POLICY_DROP,1,0.985
577,seek,io,COERCE_IDENTITY,1,0.985
577,seek,io,ARG_FORCE_EAGER,1,0.975
577,seek,io,CONN_OPEN,1,0.975
577,seek,io,CONN_READ,1,0.975
577,seek,io,CONN_WRITE,1,0.975
577,seek,io,CONN_CLOSE,1,0.975
577,seek,io,CONN_STATE,1,0.975
577,seek,io,CONN_TEXT_BINARY,1,0.975
577,seek,io,ARG_MATCH_EXACT,1,0.975
577,seek,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
577,seek,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
577,seek,io,ARG_MATCH_POSITIONAL,1,0.975
577,seek,io,SYMBOL_LOOKUP,1,0.975
577,seek,io,PRIMITIVE_LOOKUP,1,0.975
577,seek,io,SHAPE_SCALAR,1,0.975
578,truncate,io,ATTR_DROP,1,0.985
578,truncate,io,ATTR_POLICY_DROP,1,0.985
578,truncate,io,COERCE_IDENTITY,1,0.985
578,truncate,io,ARG_FORCE_EAGER,1,0.975
578,truncate,io,CONN_OPEN,1,0.975
578,truncate,io,CONN_READ,1,0.975
578,truncate,io,CONN_WRITE,1,0.975
578,truncate,io,CONN_CLOSE,1,0.975
578,truncate,io,CONN_STATE,1,0.975
578,truncate,io,CONN_TEXT_BINARY,1,0.975
578,truncate,io,ARG_MATCH_EXACT,1,0.975
578,truncate,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
578,truncate,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
578,truncate,io,ARG_MATCH_POSITIONAL,1,0.975
578,truncate,io,SYMBOL_LOOKUP,1,0.975
578,truncate,io,PRIMITIVE_LOOKUP,1,0.975
578,truncate,io,SHAPE_SCALAR,1,0.975
579,pushBack,io,ATTR_DROP,1,0.985
579,pushBack,io,ATTR_POLICY_DROP,1,0.985
579,pushBack,io,COERCE_IDENTITY,1,0.985
579,pushBack,io,ARG_FORCE_EAGER,1,0.975
579,pushBack,io,CONN_OPEN,1,0.975
579,pushBack,io,CONN_READ,1,0.975
579,pushBack,io,CONN_WRITE,1,0.975
579,pushBack,io,CONN_CLOSE,1,0.975
579,pushBack,io,CONN_STATE,1,0.975
579,pushBack,io,CONN_TEXT_BINARY,1,0.975
579,pushBack,io,ARG_MATCH_EXACT,1,0.975
579,pushBack,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
579,pushBack,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
579,pushBack,io,ARG_MATCH_POSITIONAL,1,0.975
579,pushBack,io,SYMBOL_LOOKUP,1,0.975
579,pushBack,io,PRIMITIVE_LOOKUP,1,0.975
579,pushBack,io,SHAPE_SCALAR,1,0.975
580,clearPushBack,io,ATTR_DROP,1,0.985
580,clearPushBack,io,ATTR_POLICY_DROP,1,0.985
580,clearPushBack,io,COERCE_IDENTITY,1,0.985
580,clearPushBack,io,ARG_FORCE_EAGER,1,0.975
580,clearPushBack,io,CONN_OPEN,1,0.975
580,clearPushBack,io,CONN_READ,1,0.975
580,clearPushBack,io,CONN_WRITE,1,0.975
580,clearPushBack,io,CONN_CLOSE,1,0.975
580,clearPushBack,io,CONN_STATE,1,0.975
580,clearPushBack,io,CONN_TEXT_BINARY,1,0.975
580,clearPushBack,io,ARG_MATCH_EXACT,1,0.975
580,clearPushBack,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
580,clearPushBack,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
580,clearPushBack,io,ARG_MATCH_POSITIONAL,1,0.975
580,clearPushBack,io,SYMBOL_LOOKUP,1,0.975
580,clearPushBack,io,PRIMITIVE_LOOKUP,1,0.975
580,clearPushBack,io,SHAPE_SCALAR,1,0.975
581,pushBackLength,io,ATTR_DROP,1,0.985
581,pushBackLength,io,ATTR_POLICY_DROP,1,0.985
581,pushBackLength,io,COERCE_IDENTITY,1,0.985
581,pushBackLength,io,ARG_FORCE_EAGER,1,0.975
581,pushBackLength,io,CONN_OPEN,1,0.975
581,pushBackLength,io,CONN_READ,1,0.975
581,pushBackLength,io,CONN_WRITE,1,0.975
581,pushBackLength,io,CONN_CLOSE,1,0.975
581,pushBackLength,io,CONN_STATE,1,0.975
581,pushBackLength,io,CONN_TEXT_BINARY,1,0.975
581,pushBackLength,io,ARG_MATCH_EXACT,1,0.975
581,pushBackLength,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
581,pushBackLength,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
581,pushBackLength,io,ARG_MATCH_POSITIONAL,1,0.975
581,pushBackLength,io,SYMBOL_LOOKUP,1,0.975
581,pushBackLength,io,PRIMITIVE_LOOKUP,1,0.975
581,pushBackLength,io,SHAPE_SCALAR,1,0.975
582,rawConnection,io,ATTR_DROP,1,0.985
582,rawConnection,io,ATTR_POLICY_DROP,1,0.985
582,rawConnection,io,COERCE_IDENTITY,1,0.985
582,rawConnection,io,ARG_FORCE_EAGER,1,0.975
582,rawConnection,io,CONN_OPEN,1,0.975
582,rawConnection,io,CONN_READ,1,0.975
582,rawConnection,io,CONN_WRITE,1,0.975
582,rawConnection,io,CONN_CLOSE,1,0.975
582,rawConnection,io,CONN_STATE,1,0.975
582,rawConnection,io,CONN_TEXT_BINARY,1,0.975
582,rawConnection,io,ARG_MATCH_EXACT,1,0.975
582,rawConnection,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
582,rawConnection,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
582,rawConnection,io,ARG_MATCH_POSITIONAL,1,0.975
582,rawConnection,io,SYMBOL_LOOKUP,1,0.975
582,rawConnection,io,PRIMITIVE_LOOKUP,1,0.975
582,rawConnection,io,SHAPE_SCALAR,1,0.975
583,rawConnectionValue,io,ATTR_DROP,1,0.985
583,rawConnectionValue,io,ATTR_POLICY_DROP,1,0.985
583,rawConnectionValue,io,COERCE_IDENTITY,1,0.985
583,rawConnectionValue,io,ARG_FORCE_EAGER,1,0.975
583,rawConnectionValue,io,CONN_OPEN,1,0.975
583,rawConnectionValue,io,CONN_READ,1,0.975
583,rawConnectionValue,io,CONN_WRITE,1,0.975
583,rawConnectionValue,io,CONN_CLOSE,1,0.975
583,rawConnectionValue,io,CONN_STATE,1,0.975
583,rawConnectionValue,io,CONN_TEXT_BINARY,1,0.975
583,rawConnectionValue,io,ARG_MATCH_EXACT,1,0.975
583,rawConnectionValue,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
583,rawConnectionValue,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
583,rawConnectionValue,io,ARG_MATCH_POSITIONAL,1,0.975
583,rawConnectionValue,io,SYMBOL_LOOKUP,1,0.975
583,rawConnectionValue,io,PRIMITIVE_LOOKUP,1,0.975
583,rawConnectionValue,io,SHAPE_SCALAR,1,0.975
584,textConnection,io,ATTR_DROP,1,0.985
584,textConnection,io,ATTR_POLICY_DROP,1,0.985
584,textConnection,io,COERCE_IDENTITY,1,0.985
584,textConnection,io,ARG_FORCE_EAGER,1,0.975
584,textConnection,io,CONN_OPEN,1,0.975
584,textConnection,io,CONN_READ,1,0.975
584,textConnection,io,CONN_WRITE,1,0.975
584,textConnection,io,CONN_CLOSE,1,0.975
584,textConnection,io,CONN_STATE,1,0.975
584,textConnection,io,CONN_TEXT_BINARY,1,0.975
584,textConnection,io,ARG_MATCH_EXACT,1,0.975
584,textConnection,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
584,textConnection,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
584,textConnection,io,ARG_MATCH_POSITIONAL,1,0.975
584,textConnection,io,SYMBOL_LOOKUP,1,0.975
584,textConnection,io,PRIMITIVE_LOOKUP,1,0.975
584,textConnection,io,SHAPE_SCALAR,1,0.975
585,textConnectionValue,io,ATTR_DROP,1,0.985
585,textConnectionValue,io,ATTR_POLICY_DROP,1,0.985
585,textConnectionValue,io,COERCE_IDENTITY,1,0.985
585,textConnectionValue,io,ARG_FORCE_EAGER,1,0.975
585,textConnectionValue,io,CONN_OPEN,1,0.975
585,textConnectionValue,io,CONN_READ,1,0.975
585,textConnectionValue,io,CONN_WRITE,1,0.975
585,textConnectionValue,io,CONN_CLOSE,1,0.975
585,textConnectionValue,io,CONN_STATE,1,0.975
585,textConnectionValue,io,CONN_TEXT_BINARY,1,0.975
585,textConnectionValue,io,ARG_MATCH_EXACT,1,0.975
585,textConnectionValue,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
585,textConnectionValue,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
585,textConnectionValue,io,ARG_MATCH_POSITIONAL,1,0.975
585,textConnectionValue,io,SYMBOL_LOOKUP,1,0.975
585,textConnectionValue,io,PRIMITIVE_LOOKUP,1,0.975
585,textConnectionValue,io,SHAPE_SCALAR,1,0.975
586,socketConnection,io,ATTR_DROP,1,0.985
586,socketConnection,io,ATTR_POLICY_DROP,1,0.985
586,socketConnection,io,COERCE_IDENTITY,1,0.985
586,socketConnection,io,ARG_FORCE_EAGER,1,0.975
586,socketConnection,io,CONN_OPEN,1,0.975
586,socketConnection,io,CONN_READ,1,0.975
586,socketConnection,io,CONN_WRITE,1,0.975
586,socketConnection,io,CONN_CLOSE,1,0.975
586,socketConnection,io,CONN_STATE,1,0.975
586,socketConnection,io,CONN_TEXT_BINARY,1,0.975
586,socketConnection,io,ARG_MATCH_EXACT,1,0.975
586,socketConnection,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
586,socketConnection,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
586,socketConnection,io,ARG_MATCH_POSITIONAL,1,0.975
586,socketConnection,io,SYMBOL_LOOKUP,1,0.975
586,socketConnection,io,PRIMITIVE_LOOKUP,1,0.975
586,socketConnection,io,SHAPE_SCALAR,1,0.975
587,socketAccept,io,ATTR_DROP,1,0.985
587,socketAccept,io,ATTR_POLICY_DROP,1,0.985
587,socketAccept,io,COERCE_IDENTITY,1,0.985
587,socketAccept,io,ARG_FORCE_EAGER,1,0.975
587,socketAccept,io,CONN_OPEN,1,0.975
587,socketAccept,io,CONN_READ,1,0.975
587,socketAccept,io,CONN_WRITE,1,0.975
587,socketAccept,io,CONN_CLOSE,1,0.975
587,socketAccept,io,CONN_STATE,1,0.975
587,socketAccept,io,CONN_TEXT_BINARY,1,0.975
587,socketAccept,io,ARG_MATCH_EXACT,1,0.975
587,socketAccept,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
587,socketAccept,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
587,socketAccept,io,ARG_MATCH_POSITIONAL,1,0.975
587,socketAccept,io,SYMBOL_LOOKUP,1,0.975
587,socketAccept,io,PRIMITIVE_LOOKUP,1,0.975
587,socketAccept,io,SHAPE_SCALAR,1,0.975
588,sockSelect,io,ATTR_DROP,1,0.985
588,sockSelect,io,ATTR_POLICY_DROP,1,0.985
588,sockSelect,io,COERCE_IDENTITY,1,0.985
588,sockSelect,io,ARG_FORCE_EAGER,1,0.975
588,sockSelect,io,CONN_OPEN,1,0.975
588,sockSelect,io,CONN_READ,1,0.975
588,sockSelect,io,CONN_WRITE,1,0.975
588,sockSelect,io,CONN_CLOSE,1,0.975
588,sockSelect,io,CONN_STATE,1,0.975
588,sockSelect,io,CONN_TEXT_BINARY,1,0.975
588,sockSelect,io,ARG_MATCH_EXACT,1,0.975
588,sockSelect,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
588,sockSelect,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
588,sockSelect,io,ARG_MATCH_POSITIONAL,1,0.975
588,sockSelect,io,SYMBOL_LOOKUP,1,0.975
588,sockSelect,io,PRIMITIVE_LOOKUP,1,0.975
588,sockSelect,io,SHAPE_SCALAR,1,0.975
589,serverSocket,io,ATTR_DROP,1,0.985
589,serverSocket,io,ATTR_POLICY_DROP,1,0.985
589,serverSocket,io,COERCE_IDENTITY,1,0.985
589,serverSocket,io,ARG_FORCE_EAGER,1,0.975
589,serverSocket,io,CONN_OPEN,1,0.975
589,serverSocket,io,CONN_READ,1,0.975
589,serverSocket,io,CONN_WRITE,1,0.975
589,serverSocket,io,CONN_CLOSE,1,0.975
589,serverSocket,io,CONN_STATE,1,0.975
589,serverSocket,io,CONN_TEXT_BINARY,1,0.975
589,serverSocket,io,ARG_MATCH_EXACT,1,0.975
589,serverSocket,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
589,serverSocket,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
589,serverSocket,io,ARG_MATCH_POSITIONAL,1,0.975
589,serverSocket,io,SYMBOL_LOOKUP,1,0.975
589,serverSocket,io,PRIMITIVE_LOOKUP,1,0.975
589,serverSocket,io,SHAPE_SCALAR,1,0.975
590,socketTimeout,io,ATTR_DROP,1,0.985
590,socketTimeout,io,ATTR_POLICY_DROP,1,0.985
590,socketTimeout,io,COERCE_IDENTITY,1,0.985
590,socketTimeout,io,DATE_PARSE,1,0.975
590,socketTimeout,io,DATETIME_PARSE,1,0.975
590,socketTimeout,io,DATETIME_FORMAT,1,0.975
590,socketTimeout,io,TZ_RESOLVE,1,0.94
590,socketTimeout,io,DST_POLICY,1,0.9
590,socketTimeout,io,ARG_FORCE_EAGER,1,0.975
590,socketTimeout,io,CONN_OPEN,1,0.975
590,socketTimeout,io,CONN_READ,1,0.975
590,socketTimeout,io,CONN_WRITE,1,0.975
590,socketTimeout,io,CONN_CLOSE,1,0.975
590,socketTimeout,io,CONN_STATE,1,0.975
590,socketTimeout,io,CONN_TEXT_BINARY,1,0.975
590,socketTimeout,io,ARG_MATCH_EXACT,1,0.975
590,socketTimeout,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
590,socketTimeout,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
590,socketTimeout,io,ARG_MATCH_POSITIONAL,1,0.975
590,socketTimeout,io,SYMBOL_LOOKUP,1,0.975
590,socketTimeout,io,PRIMITIVE_LOOKUP,1,0.975
590,socketTimeout,io,SHAPE_SCALAR,1,0.975
591,getConnection,environment,ATTR_DROP,1,0.985
591,getConnection,environment,ATTR_POLICY_DROP,1,0.985
591,getConnection,environment,COERCE_IDENTITY,1,0.985
591,getConnection,environment,INTERNAL_GENERIC_LOOKUP,1,0.975
591,getConnection,environment,OPS_GROUP_DISPATCH,1,0.975
591,getConnection,environment,ENV_CREATE,1,0.975
591,getConnection,environment,ENV_PARENT_LINK,1,0.975
591,getConnection,environment,ENV_LOOKUP_LOCAL,1,0.975
591,getConnection,environment,ENV_LOOKUP_PARENT,1,0.95
591,getConnection,environment,ACTIVE_BINDING_READ,1,0.86
591,getConnection,environment,ENV_ASSIGN_LOCAL,1,0.975
591,getConnection,environment,ENV_SUPERASSIGN,1,0.93
591,getConnection,environment,ACTIVE_BINDING_WRITE,1,0.84
591,getConnection,environment,ARG_FORCE_EAGER,1,0.975
591,getConnection,environment,ARG_MATCH_EXACT,1,0.975
591,getConnection,environment,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
591,getConnection,environment,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
591,getConnection,environment,ARG_MATCH_POSITIONAL,1,0.975
591,getConnection,environment,SYMBOL_LOOKUP,1,0.975
591,getConnection,environment,PRIMITIVE_LOOKUP,1,0.975
591,getConnection,environment,SHAPE_SCALAR,1,0.975
592,getAllConnections,environment,ATTR_DROP,1,0.985
592,getAllConnections,environment,ATTR_POLICY_DROP,1,0.985
592,getAllConnections,environment,COERCE_IDENTITY,1,0.985
592,getAllConnections,environment,INTERNAL_GENERIC_LOOKUP,1,0.975
592,getAllConnections,environment,OPS_GROUP_DISPATCH,1,0.975
592,getAllConnections,environment,ENV_CREATE,1,0.975
592,getAllConnections,environment,ENV_PARENT_LINK,1,0.975
