source_id,language,ecosystem,canonical_semantic_id,observed,source_feature_count,occurrences
cran:RCRnorm@0.0.2,r,cran,UASF_0182,1,2,8
cran:RCRnorm@0.0.2,r,cran,UASF_0219,1,1,7
cran:RCRnorm@0.0.2,r,cran,UASF_0077,1,1,67
cran:RCRnorm@0.0.2,r,cran,UASF_0213,1,1,1
cran:RCRnorm@0.0.2,r,cran,UASF_0306,1,1,4
cran:RDSsamplesize@0.5.0,r,cran,UASF_0181,1,1,2
cran:RDSsamplesize@0.5.0,r,cran,UASF_0232,1,1,9
cran:RDSsamplesize@0.5.0,r,cran,UASF_0014,1,1,1
cran:RDSsamplesize@0.5.0,r,cran,UASF_0077,1,1,6
cran:RDSsamplesize@0.5.0,r,cran,UASF_0182,1,2,9
cran:RDSsamplesize@0.5.0,r,cran,UASF_0233,1,1,5
cran:RDSsamplesize@0.5.0,r,cran,UASF_0315,1,1,2
cran:RDSsamplesize@0.5.0,r,cran,UASF_0220,1,1,75
cran:RDSsamplesize@0.5.0,r,cran,UASF_0306,1,1,7
cran:RDSsamplesize@0.5.0,r,cran,UASF_0219,1,1,5
cran:RDota2@0.1.6,r,cran,UASF_0171,1,1,10
cran:RDota2@0.1.6,r,cran,UASF_0071,1,1,2
cran:RDota2@0.1.6,r,cran,UASF_0046,1,1,1
cran:RDota2@0.1.6,r,cran,UASF_0306,1,1,21
cran:RDota2@0.1.6,r,cran,UASF_0181,1,1,4
cran:RDota2@0.1.6,r,cran,UASF_0315,1,1,14
cran:RDota2@0.1.6,r,cran,UASF_0077,1,1,26
cran:RDota2@0.1.6,r,cran,UASF_0233,1,1,96
cran:RDota2@0.1.6,r,cran,UASF_0182,1,1,24
cran:RDota2@0.1.6,r,cran,UASF_0220,1,1,272
cran:RDota2@0.1.6,r,cran,UASF_0219,1,1,96
cran:RDota2@0.1.6,r,cran,UASF_0232,1,1,15
cran:REPPlabShiny@0.4.2,r,cran,UASF_0181,1,1,1
cran:REPPlabShiny@0.4.2,r,cran,UASF_0306,1,1,10
cran:REPPlabShiny@0.4.2,r,cran,UASF_0171,1,1,1
cran:REPPlabShiny@0.4.2,r,cran,UASF_0233,1,1,502
cran:REPPlabShiny@0.4.2,r,cran,UASF_0213,1,1,5
cran:REPPlabShiny@0.4.2,r,cran,UASF_0220,1,1,731
cran:REPPlabShiny@0.4.2,r,cran,UASF_0182,1,2,12
cran:REPPlabShiny@0.4.2,r,cran,UASF_0219,1,1,502
cran:REPPlabShiny@0.4.2,r,cran,UASF_0071,1,1,2
cran:REPPlabShiny@0.4.2,r,cran,UASF_0077,1,1,4
cran:REPPlabShiny@0.4.2,r,cran,UASF_0232,1,1,1
cran:REdaS@0.9.4,r,cran,UASF_0232,1,1,37
cran:REdaS@0.9.4,r,cran,UASF_0306,1,1,32
cran:REdaS@0.9.4,r,cran,UASF_0171,1,1,31
cran:REdaS@0.9.4,r,cran,UASF_0233,1,1,58
cran:REdaS@0.9.4,r,cran,UASF_0315,1,1,1
cran:REdaS@0.9.4,r,cran,UASF_0220,1,1,357
cran:REdaS@0.9.4,r,cran,UASF_0182,1,2,93
cran:REdaS@0.9.4,r,cran,UASF_0181,1,1,7
cran:REdaS@0.9.4,r,cran,UASF_0071,1,1,10
cran:REdaS@0.9.4,r,cran,UASF_0219,1,1,58
cran:RGraphSpace@1.5.2,r,cran,UASF_0071,1,1,136
cran:RGraphSpace@1.5.2,r,cran,UASF_0306,1,1,357
cran:RGraphSpace@1.5.2,r,cran,UASF_0315,1,1,42
cran:RGraphSpace@1.5.2,r,cran,UASF_0182,1,2,693
cran:RGraphSpace@1.5.2,r,cran,UASF_0046,1,1,1
cran:RGraphSpace@1.5.2,r,cran,UASF_0220,1,1,2782
cran:RGraphSpace@1.5.2,r,cran,UASF_0237,1,1,1
cran:RGraphSpace@1.5.2,r,cran,UASF_0181,1,1,221
cran:RGraphSpace@1.5.2,r,cran,UASF_0171,1,1,42
cran:RGraphSpace@1.5.2,r,cran,UASF_0077,1,1,438
cran:RGraphSpace@1.5.2,r,cran,UASF_0213,1,1,1
cran:RGraphSpace@1.5.2,r,cran,UASF_0233,1,1,620
cran:RGraphSpace@1.5.2,r,cran,UASF_0232,1,1,134
cran:RGraphSpace@1.5.2,r,cran,UASF_0241,1,1,80
cran:RGraphSpace@1.5.2,r,cran,UASF_0219,1,1,620
cran:RGraphSpace@1.5.2,r,cran,UASF_0325,1,1,1
cran:RHC@0.1.0,r,cran,UASF_0077,1,1,2
cran:RHC@0.1.0,r,cran,UASF_0219,1,1,6
cran:RHC@0.1.0,r,cran,UASF_0171,1,1,3
cran:RHC@0.1.0,r,cran,UASF_0182,1,2,7
cran:RHC@0.1.0,r,cran,UASF_0232,1,1,3
cran:RHC@0.1.0,r,cran,UASF_0233,1,1,6
cran:RHC@0.1.0,r,cran,UASF_0306,1,1,12
cran:RHC@0.1.0,r,cran,UASF_0169,1,1,2
cran:RHC@0.1.0,r,cran,UASF_0220,1,1,117
cran:RHC@0.1.0,r,cran,UASF_0181,1,1,7
cran:RISCA@1.0.7,r,cran,UASF_0071,1,1,25
cran:RISCA@1.0.7,r,cran,UASF_0325,1,1,92
cran:RISCA@1.0.7,r,cran,UASF_0306,1,1,384
cran:RISCA@1.0.7,r,cran,UASF_0239,1,1,2
cran:RISCA@1.0.7,r,cran,UASF_0315,1,1,104
cran:RISCA@1.0.7,r,cran,UASF_0213,1,1,1
cran:RISCA@1.0.7,r,cran,UASF_0220,1,1,5232
cran:RISCA@1.0.7,r,cran,UASF_0182,1,3,2488
cran:RISCA@1.0.7,r,cran,UASF_0181,1,1,276
cran:RISCA@1.0.7,r,cran,UASF_0219,1,1,699
cran:RISCA@1.0.7,r,cran,UASF_0171,1,1,1157
cran:RISCA@1.0.7,r,cran,UASF_0233,1,1,699
cran:RISCA@1.0.7,r,cran,UASF_0077,1,1,17
cran:RISCA@1.0.7,r,cran,UASF_0232,1,1,50
cran:RJDBC@0.2-10,r,cran,UASF_0219,1,1,13
cran:RJDBC@0.2-10,r,cran,UASF_0233,1,1,13
cran:RJDBC@0.2-10,r,cran,UASF_0306,1,1,50
cran:RJDBC@0.2-10,r,cran,UASF_0171,1,1,18
cran:RJDBC@0.2-10,r,cran,UASF_0241,1,1,37
cran:RJDBC@0.2-10,r,cran,UASF_0169,1,1,9
cran:RJDBC@0.2-10,r,cran,UASF_0220,1,1,274
cran:RJDBC@0.2-10,r,cran,UASF_0071,1,1,52
cran:RJDBC@0.2-10,r,cran,UASF_0182,1,3,98
cran:RJDBC@0.2-10,r,cran,UASF_0315,1,1,4
cran:RJDBC@0.2-10,r,cran,UASF_0232,1,1,16
cran:RJDBC@0.2-10,r,cran,UASF_0046,1,1,3
cran:RJDBC@0.2-10,r,cran,UASF_0181,1,1,6
cran:RJDemetra@0.2.8,r,cran,UASF_0219,1,1,465
cran:RJDemetra@0.2.8,r,cran,UASF_0241,1,1,12
cran:RJDemetra@0.2.8,r,cran,UASF_0306,1,1,287
cran:RJDemetra@0.2.8,r,cran,UASF_0232,1,1,127
cran:RJDemetra@0.2.8,r,cran,UASF_0071,1,1,66
cran:RJDemetra@0.2.8,r,cran,UASF_0325,1,1,11
cran:RJDemetra@0.2.8,r,cran,UASF_0237,1,1,21
cran:RJDemetra@0.2.8,r,cran,UASF_0239,1,1,22
cran:RJDemetra@0.2.8,r,cran,UASF_0046,1,1,1
cran:RJDemetra@0.2.8,r,cran,UASF_0220,1,1,4580
cran:RJDemetra@0.2.8,r,cran,UASF_0315,1,1,1171
cran:RJDemetra@0.2.8,r,cran,UASF_0182,1,2,776
cran:RJDemetra@0.2.8,r,cran,UASF_0181,1,1,252
cran:RJDemetra@0.2.8,r,cran,UASF_0077,1,1,14
cran:RJDemetra@0.2.8,r,cran,UASF_0171,1,1,114
cran:RJDemetra@0.2.8,r,cran,UASF_0233,1,1,465
cran:RJDemetra@0.2.8,r,cran,UASF_0169,1,1,3
cran:RKEA@0.0-6,r,cran,UASF_0169,1,1,4
cran:RKEA@0.0-6,r,cran,UASF_0042,1,1,1
cran:RKEA@0.0-6,r,cran,UASF_0220,1,1,52
cran:RKEA@0.0-6,r,cran,UASF_0182,1,2,12
cran:RKEA@0.0-6,r,cran,UASF_0306,1,1,4
cran:RKEA@0.0-6,r,cran,UASF_0171,1,1,5
cran:RKEA@0.0-6,r,cran,UASF_0077,1,1,2
cran:RKEELdata@1.0.5,r,cran,UASF_0220,1,1,4
cran:RKEELdata@1.0.5,r,cran,UASF_0306,1,1,2
cran:RKEELdata@1.0.5,r,cran,UASF_0181,1,1,2
cran:RMCDA@0.3.1,r,cran,UASF_0220,1,1,1473
cran:RMCDA@0.3.1,r,cran,UASF_0217,1,1,2
cran:RMCDA@0.3.1,r,cran,UASF_0315,1,1,21
cran:RMCDA@0.3.1,r,cran,UASF_0171,1,1,70
cran:RMCDA@0.3.1,r,cran,UASF_0182,1,3,306
cran:RMCDA@0.3.1,r,cran,UASF_0077,1,1,66
cran:RMCDA@0.3.1,r,cran,UASF_0213,1,1,1
cran:RMCDA@0.3.1,r,cran,UASF_0325,1,1,1
cran:RMCDA@0.3.1,r,cran,UASF_0306,1,1,109
cran:RMCDA@0.3.1,r,cran,UASF_0071,1,1,2
cran:RMCDA@0.3.1,r,cran,UASF_0232,1,1,70
cran:RMCDA@0.3.1,r,cran,UASF_0219,1,1,22
cran:RMCDA@0.3.1,r,cran,UASF_0233,1,1,22
cran:RMCDA@0.3.1,r,cran,UASF_0181,1,1,85
cran:RMSS@1.2.4,r,cran,UASF_0219,1,1,84
cran:RMSS@1.2.4,r,cran,UASF_0232,1,1,42
cran:RMSS@1.2.4,r,cran,UASF_0306,1,1,24
cran:RMSS@1.2.4,r,cran,UASF_0315,1,1,4
cran:RMSS@1.2.4,r,cran,UASF_0213,1,1,1
cran:RMSS@1.2.4,r,cran,UASF_0181,1,1,25
cran:RMSS@1.2.4,r,cran,UASF_0077,1,1,18
cran:RMSS@1.2.4,r,cran,UASF_0233,1,1,84
cran:RMSS@1.2.4,r,cran,UASF_0014,1,1,2
cran:RMSS@1.2.4,r,cran,UASF_0182,1,2,157
cran:RMSS@1.2.4,r,cran,UASF_0171,1,1,72
cran:RMSS@1.2.4,r,cran,UASF_0071,1,1,5
cran:RMSS@1.2.4,r,cran,UASF_0220,1,1,274
cran:RMT4DS@0.0.1,r,cran,UASF_0219,1,1,93
cran:RMT4DS@0.0.1,r,cran,UASF_0181,1,1,5
cran:RMT4DS@0.0.1,r,cran,UASF_0071,1,1,2
cran:RMT4DS@0.0.1,r,cran,UASF_0171,1,1,4
cran:RMT4DS@0.0.1,r,cran,UASF_0233,1,1,93
cran:RMT4DS@0.0.1,r,cran,UASF_0182,1,3,115
cran:RMT4DS@0.0.1,r,cran,UASF_0220,1,1,582
cran:RMT4DS@0.0.1,r,cran,UASF_0306,1,1,59
cran:RMT4DS@0.0.1,r,cran,UASF_0232,1,1,4
cran:RMT4DS@0.0.1,r,cran,UASF_0077,1,1,58
cran:RMThreshold@1.1,r,cran,UASF_0071,1,1,2
cran:RMThreshold@1.1,r,cran,UASF_0315,1,1,1
cran:RMThreshold@1.1,r,cran,UASF_0306,1,1,37
cran:RMThreshold@1.1,r,cran,UASF_0219,1,1,45
cran:RMThreshold@1.1,r,cran,UASF_0171,1,1,59
cran:RMThreshold@1.1,r,cran,UASF_0181,1,1,24
cran:RMThreshold@1.1,r,cran,UASF_0233,1,1,45
cran:RMThreshold@1.1,r,cran,UASF_0232,1,1,108
cran:RMThreshold@1.1,r,cran,UASF_0077,1,1,2
cran:RMThreshold@1.1,r,cran,UASF_0220,1,1,531
cran:RMThreshold@1.1,r,cran,UASF_0182,1,2,169
cran:RMeDPower2@1.0.2,r,cran,UASF_0233,1,1,115
cran:RMeDPower2@1.0.2,r,cran,UASF_0306,1,1,37
cran:RMeDPower2@1.0.2,r,cran,UASF_0315,1,1,36
cran:RMeDPower2@1.0.2,r,cran,UASF_0220,1,1,1597
cran:RMeDPower2@1.0.2,r,cran,UASF_0232,1,1,88
cran:RMeDPower2@1.0.2,r,cran,UASF_0181,1,1,37
cran:RMeDPower2@1.0.2,r,cran,UASF_0077,1,1,84
cran:RMeDPower2@1.0.2,r,cran,UASF_0219,1,1,115
cran:RMeDPower2@1.0.2,r,cran,UASF_0182,1,2,348
cran:RMeDPower2@1.0.2,r,cran,UASF_0071,1,1,3
cran:RMeDPower2@1.0.2,r,cran,UASF_0171,1,1,63
cran:RMeDPower2@1.0.2,r,cran,UASF_0046,1,1,1
cran:RMeDPower2@1.0.2,r,cran,UASF_0241,1,1,3
cran:RMeDPower2@1.0.2,r,cran,UASF_0213,1,1,2
cran:RMeDPower2@1.0.2,r,cran,UASF_0217,1,1,2
cran:RNetCDF@2.11-2,r,cran,UASF_0220,1,1,1066
cran:RNetCDF@2.11-2,r,cran,UASF_0306,1,1,43
cran:RNetCDF@2.11-2,r,cran,UASF_0233,1,1,139
cran:RNetCDF@2.11-2,r,cran,UASF_0014,1,1,38
cran:RNetCDF@2.11-2,r,cran,UASF_0182,1,2,190
cran:RNetCDF@2.11-2,r,cran,UASF_0315,1,1,46
cran:RNetCDF@2.11-2,r,cran,UASF_0181,1,1,41
cran:RNetCDF@2.11-2,r,cran,UASF_0171,1,1,11
cran:RNetCDF@2.11-2,r,cran,UASF_0325,1,1,4
cran:RNetCDF@2.11-2,r,cran,UASF_0071,1,1,136
cran:RNetCDF@2.11-2,r,cran,UASF_0077,1,1,6
cran:RNetCDF@2.11-2,r,cran,UASF_0042,1,1,1
cran:RNetCDF@2.11-2,r,cran,UASF_0232,1,1,11
cran:RNetCDF@2.11-2,r,cran,UASF_0219,1,1,139
cran:ROCFTP.MMS@1.0.1,r,cran,UASF_0077,1,1,4
cran:ROCFTP.MMS@1.0.1,r,cran,UASF_0220,1,1,60
cran:ROCFTP.MMS@1.0.1,r,cran,UASF_0182,1,2,9
cran:ROCFTP.MMS@1.0.1,r,cran,UASF_0306,1,1,10
cran:ROCFTP.MMS@1.0.1,r,cran,UASF_0181,1,1,10
cran:ROCFTP.MMS@1.0.1,r,cran,UASF_0315,1,1,4
cran:RODBC@1.3-26.2,r,cran,UASF_0182,1,2,263
cran:RODBC@1.3-26.2,r,cran,UASF_0232,1,1,30
cran:RODBC@1.3-26.2,r,cran,UASF_0181,1,1,30
cran:RODBC@1.3-26.2,r,cran,UASF_0306,1,1,57
cran:RODBC@1.3-26.2,r,cran,UASF_0171,1,1,87
cran:RODBC@1.3-26.2,r,cran,UASF_0213,1,1,1
cran:RODBC@1.3-26.2,r,cran,UASF_0233,1,1,24
cran:RODBC@1.3-26.2,r,cran,UASF_0217,1,1,2
cran:RODBC@1.3-26.2,r,cran,UASF_0219,1,1,24
cran:RODBC@1.3-26.2,r,cran,UASF_0315,1,1,10
cran:RODBC@1.3-26.2,r,cran,UASF_0014,1,1,24
cran:RODBC@1.3-26.2,r,cran,UASF_0239,1,1,7
cran:RODBC@1.3-26.2,r,cran,UASF_0071,1,1,25
cran:RODBC@1.3-26.2,r,cran,UASF_0042,1,1,1
cran:RODBC@1.3-26.2,r,cran,UASF_0220,1,1,808
cran:RODBC@1.3-26.2,r,cran,UASF_0077,1,1,5
cran:ROI@1.0-2,r,cran,UASF_0219,1,1,394
cran:ROI@1.0-2,r,cran,UASF_0077,1,1,16
cran:ROI@1.0-2,r,cran,UASF_0071,1,1,143
cran:ROI@1.0-2,r,cran,UASF_0181,1,1,184
cran:ROI@1.0-2,r,cran,UASF_0232,1,1,143
cran:ROI@1.0-2,r,cran,UASF_0220,1,1,1757
cran:ROI@1.0-2,r,cran,UASF_0042,1,1,3
cran:ROI@1.0-2,r,cran,UASF_0182,1,3,353
cran:ROI@1.0-2,r,cran,UASF_0233,1,1,394
cran:ROI@1.0-2,r,cran,UASF_0315,1,1,12
cran:ROI@1.0-2,r,cran,UASF_0325,1,1,17
cran:ROI@1.0-2,r,cran,UASF_0239,1,1,1
cran:ROI@1.0-2,r,cran,UASF_0046,1,1,24
cran:ROI@1.0-2,r,cran,UASF_0171,1,1,66
cran:ROI@1.0-2,r,cran,UASF_0306,1,1,537
cran:ROI@1.0-2,r,cran,UASF_0237,1,1,49
cran:ROI.plugin.nloptr@1.0-1,r,cran,UASF_0232,1,1,9
cran:ROI.plugin.nloptr@1.0-1,r,cran,UASF_0315,1,1,16
cran:ROI.plugin.nloptr@1.0-1,r,cran,UASF_0239,1,1,17
cran:ROI.plugin.nloptr@1.0-1,r,cran,UASF_0077,1,1,7
cran:ROI.plugin.nloptr@1.0-1,r,cran,UASF_0219,1,1,183
cran:ROI.plugin.nloptr@1.0-1,r,cran,UASF_0171,1,1,36
cran:ROI.plugin.nloptr@1.0-1,r,cran,UASF_0181,1,1,28
cran:ROI.plugin.nloptr@1.0-1,r,cran,UASF_0182,1,2,84
cran:ROI.plugin.nloptr@1.0-1,r,cran,UASF_0233,1,1,183
cran:ROI.plugin.nloptr@1.0-1,r,cran,UASF_0046,1,1,1
cran:ROI.plugin.nloptr@1.0-1,r,cran,UASF_0220,1,1,503
cran:ROI.plugin.nloptr@1.0-1,r,cran,UASF_0306,1,1,80
cran:ROI.plugin.nloptr@1.0-1,r,cran,UASF_0325,1,1,5
cran:ROI.plugin.osqp@1.0-2,r,cran,UASF_0181,1,1,7
cran:ROI.plugin.osqp@1.0-2,r,cran,UASF_0232,1,1,4
cran:ROI.plugin.osqp@1.0-2,r,cran,UASF_0171,1,1,2
cran:ROI.plugin.osqp@1.0-2,r,cran,UASF_0077,1,1,3
cran:ROI.plugin.osqp@1.0-2,r,cran,UASF_0306,1,1,14
cran:ROI.plugin.osqp@1.0-2,r,cran,UASF_0071,1,1,1
cran:ROI.plugin.osqp@1.0-2,r,cran,UASF_0315,1,1,1
cran:ROI.plugin.osqp@1.0-2,r,cran,UASF_0219,1,1,26
cran:ROI.plugin.osqp@1.0-2,r,cran,UASF_0325,1,1,8
cran:ROI.plugin.osqp@1.0-2,r,cran,UASF_0220,1,1,103
cran:ROI.plugin.osqp@1.0-2,r,cran,UASF_0182,1,1,17
cran:ROI.plugin.osqp@1.0-2,r,cran,UASF_0233,1,1,26
cran:ROKET@1.0.0,r,cran,UASF_0014,1,1,4
cran:ROKET@1.0.0,r,cran,UASF_0182,1,3,149
cran:ROKET@1.0.0,r,cran,UASF_0306,1,1,29
cran:ROKET@1.0.0,r,cran,UASF_0232,1,1,32
cran:ROKET@1.0.0,r,cran,UASF_0220,1,1,802
cran:ROKET@1.0.0,r,cran,UASF_0181,1,1,18
cran:ROKET@1.0.0,r,cran,UASF_0219,1,1,151
cran:ROKET@1.0.0,r,cran,UASF_0233,1,1,151
cran:ROKET@1.0.0,r,cran,UASF_0077,1,1,2
cran:ROKET@1.0.0,r,cran,UASF_0325,1,1,1
cran:ROKET@1.0.0,r,cran,UASF_0213,1,1,1
cran:ROKET@1.0.0,r,cran,UASF_0071,1,1,12
cran:ROKET@1.0.0,r,cran,UASF_0171,1,1,40
cran:ROKET@1.0.0,r,cran,UASF_0315,1,1,10
cran:RRRR@1.1.1,r,cran,UASF_0306,1,1,40
cran:RRRR@1.1.1,r,cran,UASF_0071,1,1,17
cran:RRRR@1.1.1,r,cran,UASF_0232,1,1,119
cran:RRRR@1.1.1,r,cran,UASF_0182,1,2,117
cran:RRRR@1.1.1,r,cran,UASF_0325,1,1,2
cran:RRRR@1.1.1,r,cran,UASF_0220,1,1,500
cran:RRRR@1.1.1,r,cran,UASF_0219,1,1,71
cran:RRRR@1.1.1,r,cran,UASF_0181,1,1,15
cran:RRRR@1.1.1,r,cran,UASF_0171,1,1,28
cran:RRRR@1.1.1,r,cran,UASF_0077,1,1,28
cran:RRRR@1.1.1,r,cran,UASF_0233,1,1,71
cran:RRgeo@0.0.6,r,cran,UASF_0306,1,1,147
cran:RRgeo@0.0.6,r,cran,UASF_0171,1,1,67
cran:RRgeo@0.0.6,r,cran,UASF_0181,1,1,34
cran:RRgeo@0.0.6,r,cran,UASF_0046,1,1,5
cran:RRgeo@0.0.6,r,cran,UASF_0077,1,1,68
cran:RRgeo@0.0.6,r,cran,UASF_0182,1,2,323
cran:RRgeo@0.0.6,r,cran,UASF_0042,1,1,3
cran:RRgeo@0.0.6,r,cran,UASF_0315,1,1,16
cran:RRgeo@0.0.6,r,cran,UASF_0233,1,1,583
cran:RRgeo@0.0.6,r,cran,UASF_0220,1,1,1717
cran:RRgeo@0.0.6,r,cran,UASF_0219,1,1,583
cran:RRgeo@0.0.6,r,cran,UASF_0239,1,1,3
cran:RRgeo@0.0.6,r,cran,UASF_0325,1,1,4
cran:RRgeo@0.0.6,r,cran,UASF_0232,1,1,212
cran:RSAtools@0.1.2,r,cran,UASF_0171,1,1,41
cran:RSAtools@0.1.2,r,cran,UASF_0306,1,1,76
cran:RSAtools@0.1.2,r,cran,UASF_0233,1,1,677
cran:RSAtools@0.1.2,r,cran,UASF_0071,1,1,190
cran:RSAtools@0.1.2,r,cran,UASF_0219,1,1,677
cran:RSAtools@0.1.2,r,cran,UASF_0220,1,1,2507
cran:RSAtools@0.1.2,r,cran,UASF_0325,1,1,1
cran:RSAtools@0.1.2,r,cran,UASF_0182,1,2,569
cran:RSAtools@0.1.2,r,cran,UASF_0315,1,1,39
cran:RSAtools@0.1.2,r,cran,UASF_0077,1,1,132
cran:RSAtools@0.1.2,r,cran,UASF_0181,1,1,27
cran:RSAtools@0.1.2,r,cran,UASF_0239,1,1,1
cran:RSAtools@0.1.2,r,cran,UASF_0213,1,1,1
cran:RSAtools@0.1.2,r,cran,UASF_0232,1,1,122
cran:RSQL@0.2.2,r,cran,UASF_0315,1,1,25
cran:RSQL@0.2.2,r,cran,UASF_0077,1,1,32
cran:RSQL@0.2.2,r,cran,UASF_0232,1,1,24
cran:RSQL@0.2.2,r,cran,UASF_0233,1,1,263
cran:RSQL@0.2.2,r,cran,UASF_0220,1,1,787
cran:RSQL@0.2.2,r,cran,UASF_0306,1,1,71
cran:RSQL@0.2.2,r,cran,UASF_0219,1,1,263
cran:RSQL@0.2.2,r,cran,UASF_0182,1,3,114
cran:RSQL@0.2.2,r,cran,UASF_0171,1,1,15
cran:RSQL@0.2.2,r,cran,UASF_0071,1,1,3
cran:RSQL@0.2.2,r,cran,UASF_0217,1,1,1
cran:RSQLite.toolkit@0.1.3,r,cran,UASF_0219,1,1,85
cran:RSQLite.toolkit@0.1.3,r,cran,UASF_0077,1,1,11
cran:RSQLite.toolkit@0.1.3,r,cran,UASF_0171,1,1,93
cran:RSQLite.toolkit@0.1.3,r,cran,UASF_0232,1,1,35
cran:RSQLite.toolkit@0.1.3,r,cran,UASF_0220,1,1,989
cran:RSQLite.toolkit@0.1.3,r,cran,UASF_0169,1,1,1
cran:RSQLite.toolkit@0.1.3,r,cran,UASF_0306,1,1,59
cran:RSQLite.toolkit@0.1.3,r,cran,UASF_0071,1,1,10
cran:RSQLite.toolkit@0.1.3,r,cran,UASF_0315,1,1,21
cran:RSQLite.toolkit@0.1.3,r,cran,UASF_0182,1,3,209
cran:RSQLite.toolkit@0.1.3,r,cran,UASF_0181,1,1,2
cran:RSQLite.toolkit@0.1.3,r,cran,UASF_0233,1,1,85
cran:RSmartlyIO@0.1.3,r,cran,UASF_0077,1,1,2
cran:RSmartlyIO@0.1.3,r,cran,UASF_0220,1,1,37
cran:RSmartlyIO@0.1.3,r,cran,UASF_0306,1,1,1
cran:RSmartlyIO@0.1.3,r,cran,UASF_0182,1,1,6
cran:RStanTVA@0.3.2,r,cran,UASF_0181,1,1,7
cran:RStanTVA@0.3.2,r,cran,UASF_0046,1,1,1
cran:RStanTVA@0.3.2,r,cran,UASF_0239,1,1,24
cran:RStanTVA@0.3.2,r,cran,UASF_0315,1,1,9
cran:RStanTVA@0.3.2,r,cran,UASF_0237,1,1,1
cran:RStanTVA@0.3.2,r,cran,UASF_0219,1,1,337
cran:RStanTVA@0.3.2,r,cran,UASF_0232,1,1,234
cran:RStanTVA@0.3.2,r,cran,UASF_0325,1,1,2
cran:RStanTVA@0.3.2,r,cran,UASF_0182,1,3,383
cran:RStanTVA@0.3.2,r,cran,UASF_0071,1,1,28
cran:RStanTVA@0.3.2,r,cran,UASF_0306,1,1,145
cran:RStanTVA@0.3.2,r,cran,UASF_0171,1,1,39
cran:RStanTVA@0.3.2,r,cran,UASF_0233,1,1,337
cran:RStanTVA@0.3.2,r,cran,UASF_0077,1,1,29
cran:RStanTVA@0.3.2,r,cran,UASF_0220,1,1,913
cran:RStanTVA@0.3.2,r,cran,UASF_0241,1,1,24
cran:RStanTVA@0.3.2,r,cran,UASF_0042,1,1,8
cran:RStanTVA@0.3.2,r,cran,UASF_0217,1,1,1
cran:RVCompare@0.1.8,r,cran,UASF_0077,1,1,45
cran:RVCompare@0.1.8,r,cran,UASF_0325,1,1,4
cran:RVCompare@0.1.8,r,cran,UASF_0220,1,1,259
cran:RVCompare@0.1.8,r,cran,UASF_0232,1,1,36
cran:RVCompare@0.1.8,r,cran,UASF_0233,1,1,36
cran:RVCompare@0.1.8,r,cran,UASF_0014,1,1,1
cran:RVCompare@0.1.8,r,cran,UASF_0171,1,1,29
cran:RVCompare@0.1.8,r,cran,UASF_0219,1,1,36
cran:RVCompare@0.1.8,r,cran,UASF_0306,1,1,32
cran:RVCompare@0.1.8,r,cran,UASF_0182,1,2,76
cran:RVCompare@0.1.8,r,cran,UASF_0181,1,1,41
cran:RVerbalExpressions@0.1.1,r,cran,UASF_0077,1,1,5
cran:RVerbalExpressions@0.1.1,r,cran,UASF_0306,1,1,43
cran:RVerbalExpressions@0.1.1,r,cran,UASF_0233,1,1,3
cran:RVerbalExpressions@0.1.1,r,cran,UASF_0220,1,1,219
cran:RVerbalExpressions@0.1.1,r,cran,UASF_0219,1,1,3
cran:RVerbalExpressions@0.1.1,r,cran,UASF_0181,1,1,1
cran:RVerbalExpressions@0.1.1,r,cran,UASF_0171,1,1,16
cran:RVerbalExpressions@0.1.1,r,cran,UASF_0232,1,1,10
cran:RVerbalExpressions@0.1.1,r,cran,UASF_0237,1,1,1
cran:RVerbalExpressions@0.1.1,r,cran,UASF_0182,1,1,12
cran:RVerbalExpressions@0.1.1,r,cran,UASF_0071,1,1,3
cran:RWeka@0.4-50,r,cran,UASF_0181,1,1,18
cran:RWeka@0.4-50,r,cran,UASF_0169,1,1,11
cran:RWeka@0.4-50,r,cran,UASF_0046,1,1,3
cran:RWeka@0.4-50,r,cran,UASF_0171,1,1,40
cran:RWeka@0.4-50,r,cran,UASF_0239,1,1,11
cran:RWeka@0.4-50,r,cran,UASF_0237,1,1,2
cran:RWeka@0.4-50,r,cran,UASF_0306,1,1,139
cran:RWeka@0.4-50,r,cran,UASF_0325,1,1,1
cran:RWeka@0.4-50,r,cran,UASF_0071,1,1,53
cran:RWeka@0.4-50,r,cran,UASF_0232,1,1,81
cran:RWeka@0.4-50,r,cran,UASF_0077,1,1,18
cran:RWeka@0.4-50,r,cran,UASF_0220,1,1,1260
cran:RWeka@0.4-50,r,cran,UASF_0233,1,1,116
cran:RWeka@0.4-50,r,cran,UASF_0042,1,1,3
cran:RWeka@0.4-50,r,cran,UASF_0213,1,1,2
cran:RWeka@0.4-50,r,cran,UASF_0219,1,1,116
cran:RWeka@0.4-50,r,cran,UASF_0315,1,1,14
cran:RWeka@0.4-50,r,cran,UASF_0217,1,1,1
cran:RWeka@0.4-50,r,cran,UASF_0182,1,3,210
cran:RWgraph@1.0.0,r,cran,UASF_0233,1,1,4
cran:RWgraph@1.0.0,r,cran,UASF_0077,1,1,6
cran:RWgraph@1.0.0,r,cran,UASF_0220,1,1,53
cran:RWgraph@1.0.0,r,cran,UASF_0306,1,1,3
cran:RWgraph@1.0.0,r,cran,UASF_0182,1,3,5
