source_id,language,ecosystem,source_feature_id,observed,occurrences,file_count
cran:OdysseusCharacterizationModule@0.0.1,r,cran,R::r.environment,1,1,1
cran:OdysseusCharacterizationModule@0.0.1,r,cran,R::r.namespace_package,1,179,15
cran:OdysseusCharacterizationModule@0.0.1,r,cran,R::r.on_exit_cleanup,1,19,2
cran:OdysseusSurvivalModule@0.1.0,r,cran,GEN::if,1,93,3
cran:OdysseusSurvivalModule@0.1.0,r,cran,R::r.nan_inf_semantics,1,12,5
cran:OdysseusSurvivalModule@0.1.0,r,cran,R::r.superassignment,1,2,1
cran:OdysseusSurvivalModule@0.1.0,r,cran,GEN::for,1,11,3
cran:OdysseusSurvivalModule@0.1.0,r,cran,R::r.on_exit_cleanup,1,9,2
cran:OdysseusSurvivalModule@0.1.0,r,cran,R::r.dots_ellipsis,1,4,1
cran:OdysseusSurvivalModule@0.1.0,r,cran,R::r.dollar_member_partial_match,1,98,9
cran:OdysseusSurvivalModule@0.1.0,r,cran,R::r.double_bracket_index,1,29,2
cran:OdysseusSurvivalModule@0.1.0,r,cran,R::r.na_value,1,31,1
cran:OdysseusSurvivalModule@0.1.0,r,cran,GEN::function,1,46,3
cran:OdysseusSurvivalModule@0.1.0,r,cran,GEN::member_access,1,98,9
cran:OdysseusSurvivalModule@0.1.0,r,cran,GEN::return,1,9,2
cran:OdysseusSurvivalModule@0.1.0,r,cran,R::r.condition_system,1,29,3
cran:OdysseusSurvivalModule@0.1.0,r,cran,R::r.namespace_package,1,84,11
cran:OdysseusSurvivalModule@0.1.0,r,cran,GEN::assignment,1,623,10
cran:OhdsiReportGenerator@2.3.1,r,cran,GEN::assignment,1,4847,29
cran:OhdsiReportGenerator@2.3.1,r,cran,GEN::for,1,16,6
cran:OhdsiReportGenerator@2.3.1,r,cran,GEN::if,1,298,15
cran:OhdsiReportGenerator@2.3.1,r,cran,R::r.condition_system,1,89,8
cran:OhdsiReportGenerator@2.3.1,r,cran,R::r.on_exit_cleanup,1,4,4
cran:OhdsiReportGenerator@2.3.1,r,cran,R::r.double_bracket_index,1,48,11
cran:OhdsiReportGenerator@2.3.1,r,cran,R::r.na_value,1,103,7
cran:OhdsiReportGenerator@2.3.1,r,cran,R::r.namespace_package,1,1184,29
cran:OhdsiReportGenerator@2.3.1,r,cran,GEN::function,1,177,18
cran:OhdsiReportGenerator@2.3.1,r,cran,GEN::member_access,1,654,22
cran:OhdsiReportGenerator@2.3.1,r,cran,GEN::return,1,172,14
cran:OhdsiReportGenerator@2.3.1,r,cran,R::r.dollar_member_partial_match,1,654,22
cran:OhdsiReportGenerator@2.3.1,r,cran,R::r.dots_ellipsis,1,1,1
cran:OmicSense@0.2.0,r,cran,R::r.dollar_member_partial_match,1,18,5
cran:OmicSense@0.2.0,r,cran,R::r.na_value,1,31,4
cran:OmicSense@0.2.0,r,cran,GEN::for,1,31,4
cran:OmicSense@0.2.0,r,cran,GEN::function,1,11,5
cran:OmicSense@0.2.0,r,cran,GEN::return,1,2,2
cran:OmicSense@0.2.0,r,cran,R::r.condition_system,1,21,5
cran:OmicSense@0.2.0,r,cran,R::r.double_bracket_index,1,3,1
cran:OmicSense@0.2.0,r,cran,R::r.namespace_package,1,4,2
cran:OmicSense@0.2.0,r,cran,GEN::assignment,1,257,7
cran:OmicSense@0.2.0,r,cran,GEN::if,1,27,5
cran:OmicSense@0.2.0,r,cran,GEN::member_access,1,18,5
cran:OncoDataSets@0.1.0,r,cran,R::r.namespace_package,1,61,57
cran:OncoDataSets@0.1.0,r,cran,GEN::assignment,1,539,54
cran:OncoDataSets@0.1.0,r,cran,GEN::for,1,10,7
cran:OncoDataSets@0.1.0,r,cran,GEN::function,1,4,4
cran:OncoDataSets@0.1.0,r,cran,GEN::member_access,1,742,56
cran:OncoDataSets@0.1.0,r,cran,R::r.dollar_member_partial_match,1,742,56
cran:OncoDataSets@0.1.0,r,cran,R::r.double_bracket_index,1,16,8
cran:OncoDataSets@0.1.0,r,cran,R::r.na_value,1,262,47
cran:OpEnCAST@0.1.1,r,cran,GEN::assignment,1,653,2
cran:OpEnCAST@0.1.1,r,cran,GEN::for,1,6,2
cran:OpEnCAST@0.1.1,r,cran,R::r.condition_system,1,38,2
cran:OpEnCAST@0.1.1,r,cran,R::r.double_bracket_index,1,24,2
cran:OpEnCAST@0.1.1,r,cran,R::r.na_value,1,2,2
cran:OpEnCAST@0.1.1,r,cran,GEN::function,1,50,2
cran:OpEnCAST@0.1.1,r,cran,GEN::if,1,84,2
cran:OpEnCAST@0.1.1,r,cran,GEN::member_access,1,17,2
cran:OpEnCAST@0.1.1,r,cran,GEN::return,1,38,2
cran:OpEnCAST@0.1.1,r,cran,R::r.dollar_member_partial_match,1,17,2
cran:OpEnCAST@0.1.1,r,cran,R::r.namespace_package,1,28,2
cran:OpEnCAST@0.1.1,r,cran,R::r.on_exit_cleanup,1,2,2
cran:OpenML@1.12,r,cran,GEN::closure_lambda,1,2,2
cran:OpenML@1.12,r,cran,GEN::if,1,287,60
cran:OpenML@1.12,r,cran,GEN::member_access,1,492,57
cran:OpenML@1.12,r,cran,R::r.na_value,1,64,23
cran:OpenML@1.12,r,cran,R::r.on_exit_cleanup,1,11,7
cran:OpenML@1.12,r,cran,R::r.environment,1,4,3
cran:OpenML@1.12,r,cran,R::r.s3_dispatch,1,3,3
cran:OpenML@1.12,r,cran,GEN::assignment,1,1841,68
cran:OpenML@1.12,r,cran,GEN::function,1,268,67
cran:OpenML@1.12,r,cran,GEN::while,1,1,1
cran:OpenML@1.12,r,cran,R::r.namespace_package,1,80,25
cran:OpenML@1.12,r,cran,GEN::for,1,19,12
cran:OpenML@1.12,r,cran,GEN::return,1,119,46
cran:OpenML@1.12,r,cran,R::r.condition_system,1,9,8
cran:OpenML@1.12,r,cran,R::r.dollar_member_partial_match,1,492,57
cran:OpenML@1.12,r,cran,R::r.dots_ellipsis,1,55,21
cran:OpenML@1.12,r,cran,R::r.double_bracket_index,1,91,24
cran:OpenML@1.12,r,cran,R::r.rng_state,1,4,2
cran:OpenSourceAP.DownloadR@0.1.0,r,cran,GEN::for,1,8,2
cran:OpenSourceAP.DownloadR@0.1.0,r,cran,GEN::if,1,51,2
cran:OpenSourceAP.DownloadR@0.1.0,r,cran,R::r.condition_system,1,20,2
cran:OpenSourceAP.DownloadR@0.1.0,r,cran,R::r.dollar_member_partial_match,1,112,8
cran:OpenSourceAP.DownloadR@0.1.0,r,cran,R::r.double_bracket_index,1,26,3
cran:OpenSourceAP.DownloadR@0.1.0,r,cran,R::r.na_value,1,1,1
cran:OpenSourceAP.DownloadR@0.1.0,r,cran,GEN::assignment,1,343,8
cran:OpenSourceAP.DownloadR@0.1.0,r,cran,GEN::function,1,31,2
cran:OpenSourceAP.DownloadR@0.1.0,r,cran,GEN::member_access,1,112,8
cran:OpenSourceAP.DownloadR@0.1.0,r,cran,GEN::return,1,29,2
cran:OpenSourceAP.DownloadR@0.1.0,r,cran,R::r.namespace_package,1,76,10
cran:Opt5PL@0.1.1,r,cran,GEN::for,1,21,7
cran:Opt5PL@0.1.1,r,cran,R::r.namespace_package,1,1,1
cran:Opt5PL@0.1.1,r,cran,GEN::if,1,47,7
cran:Opt5PL@0.1.1,r,cran,GEN::member_access,1,3,1
cran:Opt5PL@0.1.1,r,cran,GEN::return,1,3,3
cran:Opt5PL@0.1.1,r,cran,GEN::while,1,14,7
cran:Opt5PL@0.1.1,r,cran,R::r.dollar_member_partial_match,1,3,1
cran:Opt5PL@0.1.1,r,cran,R::r.dots_ellipsis,1,3,1
cran:Opt5PL@0.1.1,r,cran,GEN::assignment,1,582,8
cran:Opt5PL@0.1.1,r,cran,GEN::function,1,38,8
cran:Opt5PL@0.1.1,r,cran,R::r.na_value,1,1,1
cran:Opt5PL@0.1.1,r,cran,R::r.double_bracket_index,1,3,3
cran:Opt5PL@0.1.1,r,cran,R::r.ffi_C_Call_External,1,26,1
cran:OptimalDesign@1.0.3,r,cran,GEN::if,1,605,48
cran:OptimalDesign@1.0.3,r,cran,R::r.namespace_package,1,63,13
cran:OptimalDesign@1.0.3,r,cran,R::r.nan_inf_semantics,1,24,13
cran:OptimalDesign@1.0.3,r,cran,R::r.superassignment,1,18,2
cran:OptimalDesign@1.0.3,r,cran,GEN::function,1,77,48
cran:OptimalDesign@1.0.3,r,cran,R::r.dots_ellipsis,1,11,6
cran:OptimalDesign@1.0.3,r,cran,R::r.double_bracket_index,1,10,3
cran:OptimalDesign@1.0.3,r,cran,R::r.condition_system,1,133,23
cran:OptimalDesign@1.0.3,r,cran,R::r.na_value,1,2,2
cran:OptimalDesign@1.0.3,r,cran,GEN::for,1,82,24
cran:OptimalDesign@1.0.3,r,cran,GEN::member_access,1,238,35
cran:OptimalDesign@1.0.3,r,cran,GEN::while,1,23,13
cran:OptimalDesign@1.0.3,r,cran,GEN::assignment,1,2248,48
cran:OptimalDesign@1.0.3,r,cran,GEN::return,1,70,45
cran:OptimalDesign@1.0.3,r,cran,R::r.dollar_member_partial_match,1,238,35
cran:OscillatorGenerator@0.1.0,r,cran,GEN::for,1,12,7
cran:OscillatorGenerator@0.1.0,r,cran,GEN::function,1,7,7
cran:OscillatorGenerator@0.1.0,r,cran,GEN::if,1,98,7
cran:OscillatorGenerator@0.1.0,r,cran,GEN::return,1,7,7
cran:OscillatorGenerator@0.1.0,r,cran,R::r.condition_system,1,63,7
cran:OscillatorGenerator@0.1.0,r,cran,GEN::assignment,1,254,7
cran:OtsuFire@0.1.4,r,cran,R::r.condition_system,1,110,9
cran:OtsuFire@0.1.4,r,cran,R::r.dots_ellipsis,1,42,7
cran:OtsuFire@0.1.4,r,cran,R::r.double_bracket_index,1,83,11
cran:OtsuFire@0.1.4,r,cran,GEN::function,1,55,11
cran:OtsuFire@0.1.4,r,cran,GEN::if,1,394,11
cran:OtsuFire@0.1.4,r,cran,GEN::member_access,1,232,12
cran:OtsuFire@0.1.4,r,cran,GEN::return,1,22,9
cran:OtsuFire@0.1.4,r,cran,R::r.dollar_member_partial_match,1,232,12
cran:OtsuFire@0.1.4,r,cran,R::r.na_value,1,42,11
cran:OtsuFire@0.1.4,r,cran,GEN::assignment,1,1910,21
cran:OtsuFire@0.1.4,r,cran,GEN::closure_lambda,1,1,1
cran:OtsuFire@0.1.4,r,cran,GEN::for,1,52,7
cran:OtsuFire@0.1.4,r,cran,R::r.on_exit_cleanup,1,1,1
cran:OtsuFire@0.1.4,r,cran,R::r.namespace_package,1,547,22
cran:PACVr@1.1.5,r,cran,GEN::function,1,159,19
cran:PACVr@1.1.5,r,cran,GEN::return,1,105,17
cran:PACVr@1.1.5,r,cran,R::r.dollar_member_partial_match,1,340,17
cran:PACVr@1.1.5,r,cran,R::r.na_value,1,21,9
cran:PACVr@1.1.5,r,cran,R::r.dots_ellipsis,1,2,2
cran:PACVr@1.1.5,r,cran,GEN::assignment,1,1277,23
cran:PACVr@1.1.5,r,cran,GEN::closure_lambda,1,3,2
cran:PACVr@1.1.5,r,cran,GEN::member_access,1,340,17
cran:PACVr@1.1.5,r,cran,R::r.condition_system,1,24,6
cran:PACVr@1.1.5,r,cran,R::r.double_bracket_index,1,49,9
cran:PACVr@1.1.5,r,cran,R::r.namespace_package,1,205,22
cran:PACVr@1.1.5,r,cran,GEN::for,1,29,9
cran:PACVr@1.1.5,r,cran,GEN::if,1,128,15
cran:PACVr@1.1.5,r,cran,R::r.quote_substitute_eval,1,1,1
cran:PAGFL@1.1.4,r,cran,R::r.condition_system,1,42,5
cran:PAGFL@1.1.4,r,cran,R::r.ffi_C_Call_External,1,11,1
cran:PAGFL@1.1.4,r,cran,R::r.quote_substitute_eval,1,2,1
cran:PAGFL@1.1.4,r,cran,R::r.rng_state,1,5,4
cran:PAGFL@1.1.4,r,cran,GEN::assignment,1,1351,19
cran:PAGFL@1.1.4,r,cran,GEN::function,1,95,15
cran:PAGFL@1.1.4,r,cran,GEN::member_access,1,438,16
cran:PAGFL@1.1.4,r,cran,GEN::return,1,32,11
cran:PAGFL@1.1.4,r,cran,GEN::if,1,162,13
cran:PAGFL@1.1.4,r,cran,R::r.dollar_member_partial_match,1,438,16
cran:PAGFL@1.1.4,r,cran,R::r.namespace_package,1,130,15
cran:PAGFL@1.1.4,r,cran,GEN::for,1,4,2
cran:PAGFL@1.1.4,r,cran,R::r.dots_ellipsis,1,38,8
cran:PAGFL@1.1.4,r,cran,R::r.double_bracket_index,1,36,11
cran:PAGFL@1.1.4,r,cran,R::r.na_value,1,17,8
cran:PAICE@1.0.2,r,cran,R::r.condition_system,1,14,4
cran:PAICE@1.0.2,r,cran,R::r.on_exit_cleanup,1,1,1
cran:PAICE@1.0.2,r,cran,GEN::function,1,26,13
cran:PAICE@1.0.2,r,cran,R::r.dollar_member_partial_match,1,161,11
cran:PAICE@1.0.2,r,cran,R::r.namespace_package,1,4,3
cran:PAICE@1.0.2,r,cran,GEN::assignment,1,1018,15
cran:PAICE@1.0.2,r,cran,GEN::if,1,112,8
cran:PAICE@1.0.2,r,cran,GEN::return,1,6,5
cran:PAICE@1.0.2,r,cran,R::r.double_bracket_index,1,44,6
cran:PAICE@1.0.2,r,cran,GEN::for,1,22,4
cran:PAICE@1.0.2,r,cran,GEN::member_access,1,161,11
cran:PAICE@1.0.2,r,cran,R::r.dots_ellipsis,1,9,6
cran:PAICE@1.0.2,r,cran,R::r.na_value,1,15,4
cran:PAICE@1.0.2,r,cran,R::r.rng_state,1,1,1
cran:PAMmisc@1.13.0,r,cran,GEN::function,1,141,35
cran:PAMmisc@1.13.0,r,cran,GEN::if,1,509,33
cran:PAMmisc@1.13.0,r,cran,GEN::return,1,85,20
cran:PAMmisc@1.13.0,r,cran,R::r.dots_ellipsis,1,27,8
cran:PAMmisc@1.13.0,r,cran,R::r.double_bracket_index,1,137,24
cran:PAMmisc@1.13.0,r,cran,R::r.namespace_package,1,12,6
cran:PAMmisc@1.13.0,r,cran,R::r.quote_substitute_eval,1,7,3
cran:PAMmisc@1.13.0,r,cran,GEN::for,1,59,23
cran:PAMmisc@1.13.0,r,cran,R::r.superassignment,1,5,1
cran:PAMmisc@1.13.0,r,cran,R::r.dollar_member_partial_match,1,640,35
cran:PAMmisc@1.13.0,r,cran,R::r.s4_dispatch,1,2,1
cran:PAMmisc@1.13.0,r,cran,GEN::assignment,1,2186,41
cran:PAMmisc@1.13.0,r,cran,R::r.nan_inf_semantics,1,1,1
cran:PAMmisc@1.13.0,r,cran,R::r.on_exit_cleanup,1,17,9
cran:PAMmisc@1.13.0,r,cran,GEN::member_access,1,640,35
cran:PAMmisc@1.13.0,r,cran,R::r.condition_system,1,86,26
cran:PAMmisc@1.13.0,r,cran,R::r.ffi_C_Call_External,1,1,1
cran:PAMmisc@1.13.0,r,cran,R::r.na_value,1,56,16
cran:PAMmisc@1.13.0,r,cran,R::r.rng_state,1,1,1
cran:PAMmisc@1.13.0,r,cran,GEN::while,1,4,3
cran:PBD@1.4,r,cran,GEN::function,1,35,20
cran:PBD@1.4,r,cran,GEN::if,1,118,14
cran:PBD@1.4,r,cran,GEN::member_access,1,61,6
cran:PBD@1.4,r,cran,R::r.dots_ellipsis,1,9,3
cran:PBD@1.4,r,cran,R::r.na_value,1,2,2
cran:PBD@1.4,r,cran,R::r.namespace_package,1,92,14
cran:PBD@1.4,r,cran,R::r.nan_inf_semantics,1,17,8
cran:PBD@1.4,r,cran,GEN::for,1,12,6
cran:PBD@1.4,r,cran,R::r.double_bracket_index,1,48,10
cran:PBD@1.4,r,cran,GEN::assignment,1,930,22
cran:PBD@1.4,r,cran,GEN::while,1,11,4
cran:PBD@1.4,r,cran,R::r.dollar_member_partial_match,1,61,6
cran:PBD@1.4,r,cran,R::r.rng_state,1,4,4
cran:PBD@1.4,r,cran,GEN::return,1,27,17
cran:PBSddesolve@1.13.7,r,cran,R::r.double_bracket_index,1,4,2
cran:PBSddesolve@1.13.7,r,cran,R::r.environment,1,2,2
cran:PBSddesolve@1.13.7,r,cran,R::r.namespace_package,1,12,6
cran:PBSddesolve@1.13.7,r,cran,GEN::assignment,1,157,8
cran:PBSddesolve@1.13.7,r,cran,GEN::function,1,23,7
cran:PBSddesolve@1.13.7,r,cran,GEN::return,1,9,5
cran:PBSddesolve@1.13.7,r,cran,R::r.dollar_member_partial_match,1,21,5
cran:PBSddesolve@1.13.7,r,cran,R::r.ffi_C_Call_External,1,3,1
cran:PBSddesolve@1.13.7,r,cran,R::r.na_value,1,1,1
cran:PBSddesolve@1.13.7,r,cran,GEN::if,1,24,6
cran:PBSddesolve@1.13.7,r,cran,GEN::member_access,1,21,5
cran:PBSddesolve@1.13.7,r,cran,R::r.condition_system,1,6,5
cran:PBSmodelling@2.70.2,r,cran,GEN::return,1,420,24
cran:PBSmodelling@2.70.2,r,cran,R::r.namespace_package,1,52,26
cran:PBSmodelling@2.70.2,r,cran,R::r.on_exit_cleanup,1,14,7
cran:PBSmodelling@2.70.2,r,cran,R::r.quote_substitute_eval,1,65,8
cran:PBSmodelling@2.70.2,r,cran,GEN::assignment,1,6825,38
cran:PBSmodelling@2.70.2,r,cran,GEN::if,1,1561,30
cran:PBSmodelling@2.70.2,r,cran,GEN::while,1,7,3
cran:PBSmodelling@2.70.2,r,cran,R::r.dots_ellipsis,1,135,13
cran:PBSmodelling@2.70.2,r,cran,R::r.environment,1,16,6
cran:PBSmodelling@2.70.2,r,cran,R::r.na_value,1,64,15
cran:PBSmodelling@2.70.2,r,cran,R::r.s4_dispatch,1,10,2
cran:PBSmodelling@2.70.2,r,cran,R::r.condition_system,1,169,20
cran:PBSmodelling@2.70.2,r,cran,R::r.double_bracket_index,1,912,24
cran:PBSmodelling@2.70.2,r,cran,R::r.ffi_C_Call_External,1,9,6
cran:PBSmodelling@2.70.2,r,cran,GEN::closure_lambda,1,1,1
cran:PBSmodelling@2.70.2,r,cran,GEN::for,1,248,23
cran:PBSmodelling@2.70.2,r,cran,GEN::function,1,557,33
cran:PBSmodelling@2.70.2,r,cran,GEN::member_access,1,1287,25
cran:PBSmodelling@2.70.2,r,cran,R::r.dollar_member_partial_match,1,1287,25
cran:PBSmodelling@2.70.2,r,cran,R::r.superassignment,1,10,5
cran:PBtDesigns@1.0.0,r,cran,GEN::function,1,2,1
cran:PBtDesigns@1.0.0,r,cran,GEN::if,1,22,1
cran:PBtDesigns@1.0.0,r,cran,GEN::member_access,1,1,1
cran:PBtDesigns@1.0.0,r,cran,R::r.na_value,1,3,1
cran:PBtDesigns@1.0.0,r,cran,R::r.namespace_package,1,2,1
cran:PBtDesigns@1.0.0,r,cran,GEN::assignment,1,190,1
cran:PBtDesigns@1.0.0,r,cran,GEN::for,1,19,1
cran:PBtDesigns@1.0.0,r,cran,GEN::while,1,3,1
cran:PBtDesigns@1.0.0,r,cran,R::r.dollar_member_partial_match,1,1,1
cran:PDQutils@0.1.6,r,cran,R::r.condition_system,1,2,1
cran:PDQutils@0.1.6,r,cran,R::r.dollar_member_partial_match,1,40,3
cran:PDQutils@0.1.6,r,cran,R::r.nan_inf_semantics,1,24,7
cran:PDQutils@0.1.6,r,cran,R::r.rng_state,1,5,4
cran:PDQutils@0.1.6,r,cran,GEN::assignment,1,511,8
cran:PDQutils@0.1.6,r,cran,GEN::member_access,1,40,3
cran:PDQutils@0.1.6,r,cran,GEN::return,1,19,5
cran:PDQutils@0.1.6,r,cran,R::r.namespace_package,1,24,4
cran:PDQutils@0.1.6,r,cran,R::r.double_bracket_index,1,12,2
cran:PDQutils@0.1.6,r,cran,R::r.na_value,1,4,2
cran:PDQutils@0.1.6,r,cran,GEN::for,1,25,6
cran:PDQutils@0.1.6,r,cran,GEN::function,1,40,8
cran:PDQutils@0.1.6,r,cran,GEN::if,1,40,4
cran:PDQutils@0.1.6,r,cran,GEN::while,1,3,1
cran:PDQutils@0.1.6,r,cran,R::r.dots_ellipsis,1,10,1
cran:PDShiny@0.1.0,r,cran,GEN::if,1,26,1
cran:PDShiny@0.1.0,r,cran,GEN::member_access,1,84,1
cran:PDShiny@0.1.0,r,cran,R::r.dollar_member_partial_match,1,84,1
cran:PDShiny@0.1.0,r,cran,R::r.namespace_package,1,2,2
cran:PDShiny@0.1.0,r,cran,GEN::assignment,1,144,2
cran:PDShiny@0.1.0,r,cran,GEN::function,1,2,2
cran:PGaGEV@0.1.0,r,cran,GEN::assignment,1,35,8
cran:PGaGEV@0.1.0,r,cran,GEN::function,1,4,4
cran:PGaGEV@0.1.0,r,cran,GEN::return,1,4,4
cran:PGaGEV@0.1.0,r,cran,R::r.namespace_package,1,4,3
cran:PHYLOGR@1.0.12,r,cran,GEN::for,1,9,2
cran:PHYLOGR@1.0.12,r,cran,GEN::function,1,45,2
cran:PHYLOGR@1.0.12,r,cran,GEN::if,1,62,1
cran:PHYLOGR@1.0.12,r,cran,R::r.dollar_member_partial_match,1,131,2
cran:PHYLOGR@1.0.12,r,cran,R::r.double_bracket_index,1,22,2
cran:PHYLOGR@1.0.12,r,cran,GEN::assignment,1,490,2
cran:PHYLOGR@1.0.12,r,cran,R::r.condition_system,1,25,1
cran:PHYLOGR@1.0.12,r,cran,R::r.dots_ellipsis,1,16,1
cran:PHYLOGR@1.0.12,r,cran,R::r.environment,1,2,1
cran:PHYLOGR@1.0.12,r,cran,R::r.namespace_package,1,2,1
cran:PHYLOGR@1.0.12,r,cran,R::r.on_exit_cleanup,1,3,1
cran:PHYLOGR@1.0.12,r,cran,R::r.quote_substitute_eval,1,6,1
cran:PHYLOGR@1.0.12,r,cran,GEN::member_access,1,131,2
cran:PKPDsim@1.4.1,r,cran,GEN::for,1,72,31
cran:PKPDsim@1.4.1,r,cran,GEN::member_access,1,1141,87
cran:PKPDsim@1.4.1,r,cran,R::r.condition_system,1,83,35
cran:PKPDsim@1.4.1,r,cran,R::r.double_bracket_index,1,113,32
cran:PKPDsim@1.4.1,r,cran,R::r.environment,1,4,3
cran:PKPDsim@1.4.1,r,cran,R::r.namespace_package,1,137,50
cran:PKPDsim@1.4.1,r,cran,R::r.quote_substitute_eval,1,5,5
cran:PKPDsim@1.4.1,r,cran,R::r.rng_state,1,12,6
cran:PKPDsim@1.4.1,r,cran,GEN::assignment,1,4666,144
cran:PKPDsim@1.4.1,r,cran,R::r.dollar_member_partial_match,1,1141,87
cran:PKPDsim@1.4.1,r,cran,R::r.dots_ellipsis,1,38,19
cran:PKPDsim@1.4.1,r,cran,R::r.s3_dispatch,1,1,1
cran:PKPDsim@1.4.1,r,cran,GEN::while,1,1,1
cran:PKPDsim@1.4.1,r,cran,R::r.ffi_C_Call_External,1,10,1
cran:PKPDsim@1.4.1,r,cran,R::r.on_exit_cleanup,1,2,2
cran:PKPDsim@1.4.1,r,cran,GEN::closure_lambda,1,14,5
cran:PKPDsim@1.4.1,r,cran,GEN::if,1,546,68
cran:PKPDsim@1.4.1,r,cran,GEN::return,1,96,59
cran:PKPDsim@1.4.1,r,cran,GEN::function,1,146,84
cran:PKPDsim@1.4.1,r,cran,R::r.na_value,1,23,9
cran:PKPDsim@1.4.1,r,cran,R::r.superassignment,1,1,1
cran:PLORN@0.1.1,r,cran,R::r.double_bracket_index,1,6,2
cran:PLORN@0.1.1,r,cran,GEN::if,1,31,6
cran:PLORN@0.1.1,r,cran,R::r.dollar_member_partial_match,1,21,6
cran:PLORN@0.1.1,r,cran,GEN::function,1,13,6
cran:PLORN@0.1.1,r,cran,GEN::member_access,1,21,6
cran:PLORN@0.1.1,r,cran,R::r.condition_system,1,25,6
cran:PLORN@0.1.1,r,cran,R::r.na_value,1,32,5
cran:PLORN@0.1.1,r,cran,R::r.namespace_package,1,4,2
cran:PLORN@0.1.1,r,cran,GEN::assignment,1,299,8
cran:PLORN@0.1.1,r,cran,GEN::for,1,34,5
cran:PMwR@1.2-0,r,cran,GEN::assignment,1,5753,84
cran:PMwR@1.2-0,r,cran,GEN::return,1,24,10
cran:PMwR@1.2-0,r,cran,R::r.dots_ellipsis,1,226,19
cran:PMwR@1.2-0,r,cran,R::r.quote_substitute_eval,1,2,1
cran:PMwR@1.2-0,r,cran,GEN::for,1,85,21
cran:PMwR@1.2-0,r,cran,GEN::function,1,344,38
cran:PMwR@1.2-0,r,cran,R::r.dollar_member_partial_match,1,555,36
cran:PMwR@1.2-0,r,cran,R::r.double_bracket_index,1,318,27
cran:PMwR@1.2-0,r,cran,R::r.environment,1,1,1
cran:PMwR@1.2-0,r,cran,R::r.nan_inf_semantics,1,3,2
cran:PMwR@1.2-0,r,cran,R::r.on_exit_cleanup,1,5,4
cran:PMwR@1.2-0,r,cran,R::r.s3_dispatch,1,14,11
cran:PMwR@1.2-0,r,cran,GEN::if,1,963,32
cran:PMwR@1.2-0,r,cran,GEN::member_access,1,555,36
cran:PMwR@1.2-0,r,cran,GEN::while,1,1,1
cran:PMwR@1.2-0,r,cran,R::r.na_value,1,257,39
cran:PMwR@1.2-0,r,cran,R::r.condition_system,1,131,18
cran:PMwR@1.2-0,r,cran,R::r.namespace_package,1,50,26
cran:PPCDT@0.2.0,r,cran,GEN::assignment,1,42,1
cran:PPCDT@0.2.0,r,cran,GEN::for,1,1,1
cran:PPCDT@0.2.0,r,cran,GEN::function,1,1,1
cran:PPCDT@0.2.0,r,cran,GEN::return,1,1,1
cran:PPRL@0.3.9,r,cran,GEN::if,1,8,2
cran:PPRL@0.3.9,r,cran,GEN::return,1,6,2
cran:PPRL@0.3.9,r,cran,R::r.condition_system,1,3,1
cran:PPRL@0.3.9,r,cran,R::r.ffi_C_Call_External,1,19,1
cran:PPRL@0.3.9,r,cran,R::r.namespace_package,1,2,1
cran:PPRL@0.3.9,r,cran,GEN::assignment,1,151,3
cran:PPRL@0.3.9,r,cran,GEN::for,1,3,1
cran:PPRL@0.3.9,r,cran,GEN::function,1,23,3
cran:PPbigdata@1.0.0,r,cran,R::r.on_exit_cleanup,1,2,2
cran:PPbigdata@1.0.0,r,cran,R::r.condition_system,1,57,11
cran:PPbigdata@1.0.0,r,cran,R::r.dots_ellipsis,1,38,6
cran:PPbigdata@1.0.0,r,cran,R::r.na_value,1,3,1
cran:PPbigdata@1.0.0,r,cran,GEN::if,1,119,11
cran:PPbigdata@1.0.0,r,cran,R::r.dollar_member_partial_match,1,29,7
cran:PPbigdata@1.0.0,r,cran,R::r.nan_inf_semantics,1,3,1
cran:PPbigdata@1.0.0,r,cran,R::r.rng_state,1,1,1
cran:PPbigdata@1.0.0,r,cran,GEN::function,1,33,12
cran:PPbigdata@1.0.0,r,cran,GEN::while,1,8,1
cran:PPbigdata@1.0.0,r,cran,R::r.namespace_package,1,19,4
cran:PPbigdata@1.0.0,r,cran,GEN::assignment,1,431,12
cran:PPbigdata@1.0.0,r,cran,GEN::member_access,1,29,7
cran:PPbigdata@1.0.0,r,cran,GEN::return,1,11,6
cran:PROMETHEE@1.1,r,cran,GEN::member_access,1,4,2
cran:PROMETHEE@1.1,r,cran,R::r.condition_system,1,10,2
cran:PROMETHEE@1.1,r,cran,R::r.na_value,1,2,2
cran:PROMETHEE@1.1,r,cran,GEN::assignment,1,162,2
cran:PROMETHEE@1.1,r,cran,GEN::for,1,31,2
cran:PROMETHEE@1.1,r,cran,GEN::function,1,2,2
cran:PROMETHEE@1.1,r,cran,GEN::if,1,116,2
cran:PROMETHEE@1.1,r,cran,GEN::return,1,2,2
cran:PROMETHEE@1.1,r,cran,R::r.dollar_member_partial_match,1,4,2
cran:PROSPER@0.3.3,r,cran,R::r.condition_system,1,47,13
cran:PROSPER@0.3.3,r,cran,R::r.dots_ellipsis,1,38,12
cran:PROSPER@0.3.3,r,cran,R::r.na_value,1,24,10
cran:PROSPER@0.3.3,r,cran,GEN::if,1,125,19
cran:PROSPER@0.3.3,r,cran,GEN::return,1,25,12
